# Stevenson - Cussetah Bottoms - QUSH - ITRDB OK040
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/19643
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-19643.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ok040-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ok040-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ok040.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ok040.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2015-12-16
#--------------------
# File_Last_Modified_Date
#   Date: 2015-12-16
#--------------------
# Title
#   Study_Name: Stevenson - Cussetah Bottoms - QUSH - ITRDB OK040
#--------------------
# Investigators
#   Investigators: Stevenson, D.; Hallgren, S.; Anderson, K.; Anderson, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-31. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cussetah Bottoms
#   Location: Oklahoma
#   Northernmost_Latitude: 35.5333
#   Southernmost_Latitude: 35.5333
#   Easternmost_Longitude: -95.9167
#   Westernmost_Longitude: -95.9167
#   Elevation_m: 188
#--------------------
# Data_Collection
#   Collection_Name: OK040
#   First_Year: 1924
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus shumardii Buckl.
#   Common_Name: Shumard oak
#   Tree_Species_Code: QUSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LDF1011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1035_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1035; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1063_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1063; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1083_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1083; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF108X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF108X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1098_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1098; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1123a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1123a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1123b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1123b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1124_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1124; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1154a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1154a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1154b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1154b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1183_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1183; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1184_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1184; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1205_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1205; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1211_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1211; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1233_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1233; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1242_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1242; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1001C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1001C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1001D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1001D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1002C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1002C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1002D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1002D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1003C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1003C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1003D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1003D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1004C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1004C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1004D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1004D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1005C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1005C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1005D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1005D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1006B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1006B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1006C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1006C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDF1006D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDF1006D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LDF1011_raw	LDF1035_raw	LDF1041_raw	LDF1051_raw	LDF1063_raw	LDF1082_raw	LDF1083_raw	LDF108X_raw	LDF1098_raw	LDF1123a_raw	LDF1123b_raw	LDF1124_raw	LDF1154a_raw	LDF1154b_raw	LDF1183_raw	LDF1184_raw	LDF1205_raw	LDF1211_raw	LDF1233_raw	LDF1242_raw	LDF1001A_raw	LDF1001C_raw	LDF1001D_raw	LDF1002A_raw	LDF1002B_raw	LDF1002C_raw	LDF1002D_raw	LDF1003A_raw	LDF1003B_raw	LDF1003C_raw	LDF1003D_raw	LDF1004_raw	LDF1004A_raw	LDF1004C_raw	LDF1004D_raw	LDF1005A_raw	LDF1005B_raw	LDF1005C_raw	LDF1005D_raw	LDF1006A_raw	LDF1006B_raw	LDF1006C_raw	LDF1006D_raw
1963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.305	3.571	1.34	2.785	1.182	0	3.947	3.86	4.132	2.753	2.136	3.473	3.237	2.431	2.509	3.101	NA	0	1.958	2.22	1.386	2.34	3.125	1.693	3.058	2.706	1.906	1.615	2.036
1964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.88	2.948	1.735	2.881	1.455	2.102	3.815	3.458	3.833	3.072	3.06	3.504	3.361	2.733	4.873	0	NA	0	1.757	2.098	2.34	1.989	2.435	1.945	2.914	2.322	1.915	1.968	2.155
1965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.204	3.361	1.537	2.792	1.238	2.23	4.513	3.949	4.012	2.682	2.533	3.09	2.997	2.566	4.355	0	NA	0	2.995	3.071	0	3.005	3.134	2.178	3.409	2.538	1.688	1.803	2.044
1966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.976	2.202	1.243	2.29	1.219	1.579	3.681	3.044	3.527	2.257	2.251	2.619	2.599	1.901	3.16	2.353	NA	0	2.808	0	0	1.871	2.035	1.529	1.91	2.093	1.65	1.435	1.713
1967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.977	3.286	NA	2.876	1.693	2.145	4.258	3.933	0	2.611	2.394	3.234	2.858	2.211	NA	2.403	NA	0	3.625	0	1.877	2.851	2.671	2.236	2.441	2.487	2.059	1.652	2.458
1968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.258	3.992	NA	3.265	1.942	2.199	5.141	3.693	4.794	3.759	3.403	4.507	4.172	2.711	NA	2.969	NA	0	0	0	1.655	3.876	4.384	3.061	3.474	3.568	2.637	2.235	3.215
1969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.674	2.768	NA	2.956	1.677	2.007	3.071	2.854	4.105	3.314	3.567	3.905	3.738	2.712	NA	2.302	NA	0	0	0	1.699	2.778	2.638	2.462	3.082	2.695	2.083	1.671	2.673
1970	NA	NA	NA	NA	NA	NA	NA	5.696	NA	NA	NA	NA	NA	NA	3.799	2.8	NA	2.631	2.642	2.074	2.657	2.021	2.907	2.484	2.512	3.157	2.852	2.617	NA	2.275	NA	0	0	0	1.905	2.246	2.636	2.318	3.157	2.482	1.828	1.625	2.012
1971	NA	NA	NA	NA	NA	NA	NA	4.895	NA	NA	NA	NA	NA	NA	2.536	2.678	NA	2.333	1.752	1.768	2.261	2.619	2.281	1.854	1.624	2.111	1.877	2.194	NA	2.183	NA	0	0	0	1.561	2.589	2.868	2.319	2.68	1.704	1.328	1.308	1.528
1972	NA	NA	NA	NA	NA	NA	NA	4.669	NA	NA	NA	NA	NA	NA	2.372	3.386	NA	2.461	1.749	1.966	2.523	2.947	2.384	1.759	1.695	2.389	1.976	2.672	NA	2.309	NA	3.489	0	0	1.865	2.461	2.509	2.045	2.708	0	1.815	1.227	1.636
1973	NA	NA	NA	NA	NA	4.599	NA	6.656	NA	NA	NA	NA	NA	NA	3.9	5.439	NA	3.586	2.756	2.638	4.347	3.603	NA	3.134	3.048	3.953	3.775	3.403	NA	2.683	NA	1.888	0	0	3.558	3.647	3.749	3.773	3.945	0	3.055	2.628	3.186
1974	NA	NA	NA	NA	NA	4.17	NA	5.482	NA	NA	NA	NA	NA	NA	3.337	4.511	NA	3.492	2.724	3.113	2.381	2.8	NA	2.165	1.972	2.28	2.539	3.138	NA	2.703	NA	1.408	0	0	4.855	2.948	2.806	2.836	4.052	0	2.249	1.948	2.402
1975	NA	NA	NA	NA	NA	5.43	NA	6.077	NA	NA	NA	NA	NA	NA	3.905	6.201	NA	4.229	3.358	4.959	3.478	2.678	NA	2.481	2.754	2.674	2.911	2.852	NA	3.15	NA	0.958	0	0	7.838	3.67	3.603	3.868	3.983	0	2.336	2.228	2.8
1976	NA	NA	NA	NA	NA	4.415	NA	4.359	NA	NA	NA	NA	NA	5.651	3.078	4.712	NA	4.053	3.45	3.717	2.64	3.386	NA	2.53	2.972	2.55	2.519	2.938	NA	2.4	NA	1.875	0	0	6.404	3.008	3.499	2.871	3.116	0	1.916	1.852	2.431
1977	NA	NA	NA	NA	NA	4.736	6.964	4.744	NA	NA	NA	NA	4.527	4.702	2.255	3.965	NA	3.925	3.182	3.499	3.124	2.91	NA	2.219	2.671	2.537	2.533	1.999	NA	2.409	NA	1.779	0	0	6.714	3.381	3.545	3.238	2.977	3.029	1.715	1.457	1.661
1978	NA	NA	NA	NA	NA	3.998	5.725	3.881	5.339	NA	NA	NA	3.834	3.887	2.422	3.121	NA	3.183	2.763	3.197	2.245	2.002	NA	2.491	2.776	2.933	2.614	2.141	NA	1.981	NA	2.025	0	0	4.629	3.16	2.842	3.025	2.7	2.921	1.741	1.415	1.413
1979	NA	NA	NA	NA	5.97	4.03	6.177	4.01	5.412	NA	NA	NA	5.416	5.372	3.066	3.701	NA	3.361	3.368	3.549	3.079	2.421	NA	3.092	3.445	3.559	3.075	2.631	NA	2.728	NA	2.139	0	0	4.626	3.749	3.562	3.839	3.256	2.346	2.322	1.494	1.786
1980	NA	NA	NA	3.38	4.503	3.164	4.818	3.116	4.304	NA	NA	NA	4.108	4.098	2.22	2.518	NA	2.668	2.385	2.874	2.187	1.76	NA	2.19	3.13	2.853	2.236	2.037	NA	1.925	NA	1.719	0	0	4.122	2.351	2.322	2.788	2.532	2.152	1.851	1.504	1.538
1981	NA	NA	NA	4.651	7.797	4.402	7.274	4.023	5.361	NA	NA	NA	3.589	3.767	2.005	2.816	NA	3.984	2.521	3.677	2.228	2.054	NA	2.404	2.727	2.558	1.867	2.119	NA	0	NA	1.743	0	0	5.388	2.61	2.751	2.911	3.166	1.884	1.801	1.389	1.639
1982	NA	NA	NA	3.84	4.9	4.59	5.551	4.783	3.434	NA	NA	NA	3.368	3.269	2.134	3.714	NA	3.717	2.931	4.105	4.22	NA	NA	2.547	3.253	2.932	2.454	2.671	NA	0	NA	2.315	0	0	5.813	2.284	2.753	2.457	2.547	2.245	2.543	2.007	2.04
1983	NA	NA	NA	2.79	3.687	3.875	4.953	4.753	3.066	NA	NA	NA	4.057	3.997	2.392	3.017	NA	2.884	2.629	3.457	2.689	NA	NA	2.919	2.96	2.344	2.112	1.982	NA	0	NA	1.4	3.578	0	5.151	1.732	2.011	1.923	2.493	1.88	2.258	1.681	1.871
1984	NA	4.872	NA	1.664	3.625	3.417	4.486	3.673	3.306	NA	NA	4.481	3.282	3.248	2.297	2.774	NA	2.452	2.095	2.902	2.27	NA	NA	2.148	3.141	2.868	2.443	1.752	NA	0	NA	1.166	2.775	0	6.054	1.718	1.823	1.669	2.173	1.734	1.815	1.341	1.585
1985	NA	8.24	NA	3.083	6.036	5.363	8.879	5.145	5.175	NA	NA	6.613	4.282	4.273	3.532	6.239	NA	4.07	4.048	4.778	4.645	NA	NA	3.218	4.008	3.409	4.269	2.86	NA	0	NA	2.288	3.359	0	4.73	3.612	4.098	4.408	4.66	2.49	4.532	3.348	3.185
1986	NA	5.89	NA	2.732	4.878	3.605	6.44	3.678	3.512	NA	NA	5.873	2.981	2.912	2.474	3.806	NA	2.866	2.971	3.787	2.467	NA	NA	2.969	NA	NA	3.59	2.532	NA	0	NA	1.722	3.342	0	3.89	2.336	2.95	2.726	2.857	2.052	2.738	2.045	1.826
1987	NA	5.934	7.712	3.349	4.486	3.994	5.217	2.879	2.743	NA	NA	4.968	2.894	2.829	2.304	2.827	NA	2.285	1.563	3.856	3.727	NA	NA	1.335	NA	NA	1.41	2.309	NA	0	NA	1.461	2.391	0	3.072	0.982	1.235	0	1.739	1.599	1.251	1.386	1.085
1988	9.182	4.201	6.664	2.37	3.178	2.742	3.216	2.489	1.73	3.354	3.496	2.642	1.383	1.427	1.573	2.152	NA	2.287	1.324	2.74	2.155	NA	NA	1.257	NA	NA	1.223	1.647	NA	0	NA	1.107	2.292	0	1.914	NA	0.891	0	1.184	0.907	1.255	0.728	0.949
1989	14.791	9.162	7.744	3.075	6.875	4.49	5.731	3.854	3.131	7	6.971	5.246	4.124	4.077	2.361	3.107	NA	3.13	2.551	4.709	4.446	NA	NA	1.292	NA	NA	1.253	3.269	NA	0	NA	2.373	4.399	0	3.205	NA	1.787	1.692	1.848	1.386	1.587	1.161	0.746
1990	10.944	6.244	7.803	3.197	6.506	4.13	6.892	3.301	3.695	6.398	6.429	5.604	3.634	3.722	2.328	3.605	NA	2.713	2.635	4.003	4.132	NA	NA	1.941	NA	NA	0	3.042	NA	2.54	NA	1.935	3.403	0	3.768	NA	1.79	2.171	2.085	1.509	2.318	1.302	1.314
1991	10.396	6.286	7.605	3.606	8.118	4.994	7.286	4.321	4.29	8.108	7.978	6.345	4.369	4.293	2.68	4.867	NA	3.294	2.945	4.616	3.49	NA	NA	1.61	NA	NA	1.698	2.709	NA	2.401	2.334	1.864	4.009	0	2.996	NA	2.095	2.147	1.944	1.454	1.494	1.226	1.085
1992	15.075	6.99	9.483	4.896	9.05	5.494	9.127	4.58	5.124	10.166	10.294	7.806	6.368	6.261	3.548	4.919	NA	3.926	3.349	5.146	4.667	NA	NA	1.398	NA	NA	2.23	3.604	NA	3.759	2.725	2.591	3.723	0	2.752	NA	2.211	2.583	2.058	2.594	1.823	1.215	1.166
1993	8.696	5.853	7.277	3.666	5.193	2.946	5.756	3.891	3.108	4.881	4.93	4.922	2.756	2.866	2.476	3.127	NA	2.951	1.839	3.935	4.278	NA	NA	2.001	NA	NA	2.189	2.297	NA	2.383	2.174	1.814	3.043	0	2.298	NA	1.778	1.897	1.744	1.365	1.568	1.445	1.443
1994	10.087	4.625	7.634	4.298	6.763	3.905	6.236	4.079	2.919	6.819	6.765	5.839	4.631	4.612	2.844	2.463	NA	3.205	2.033	4.416	3.391	NA	NA	1.799	NA	NA	2.115	2.34	NA	2.431	1.75	1.564	2.739	0	2.312	NA	2.213	2.099	2.057	1.467	1.486	1.122	1.252
1995	8.309	3.993	10.136	4.98	8.28	4.095	6.104	4.289	3.468	8.021	7.987	6.398	4.44	4.441	3.871	3.463	NA	4.441	4.377	5.712	4.983	NA	NA	2.684	NA	NA	2.858	3.103	NA	3.053	2.638	2.399	3.417	0	3.805	NA	2.609	NA	2.617	1.214	2.407	2.076	2.26
1996	7.734	3.11	6.406	3.895	6.969	3.561	3.262	2.794	2.464	7.622	7.776	5.306	3.017	2.966	1.899	1.847	NA	2.937	2.745	4.835	2.457	NA	NA	1.852	NA	NA	NA	1.548	NA	1.781	2.567	1.513	3.182	0	2.797	NA	1.977	NA	2.354	1.371	2.218	1.144	1.454
1997	7.23	4.113	7.634	3.82	5.037	3.48	3.327	2.617	2.065	5.275	5.258	4.43	1.894	2.044	1.698	1.709	NA	2.885	2.205	3.905	2.188	NA	NA	1.913	NA	NA	NA	1.518	NA	1.868	0	1.638	3.388	0	3.121	NA	1.31	NA	1.411	1.759	NA	1.202	1.297
1998	5.116	4.191	5.993	3.489	4.857	3.02	3.069	2.955	2.125	4.576	4.626	3.514	2.235	2.257	2.085	1.812	NA	3.057	2.458	3.346	1.95	NA	NA	2.621	NA	NA	NA	1.455	NA	1.676	0	1.67	3.763	0	2.42	NA	1.957	NA	1.197	2.708	NA	1.197	1.11
1999	10.178	4.858	8.088	5.26	6.607	4.488	5.182	4.091	4.545	8.164	8.217	6.199	5.168	5.172	3.481	2.885	NA	4.3	4.72	4.272	3.894	NA	NA	3.969	NA	NA	NA	3.434	NA	3.491	2.604	2.189	2.233	2.518	2.323	NA	3.179	NA	3.036	2.516	NA	2.585	1.445
2000	13.366	5.252	9.691	6.333	7.482	4.957	4.391	3.963	3.23	10.603	10.658	5.686	3.284	3.32	2.219	1.982	NA	3.995	3.274	4.755	2.917	NA	NA	2.606	NA	NA	NA	2.502	NA	2.406	2.53	2.266	2.324	2.13	2.792	NA	2.879	NA	2.486	1.733	NA	1.864	1.539
2001	8.038	5.122	8.077	5.243	5.412	4.053	4.126	3.668	2.385	7.436	7.446	4.753	3.026	2.931	1.971	1.83	NA	3.974	2.836	3.847	2.783	NA	NA	3.054	NA	NA	NA	2.466	NA	2.402	2.088	2.094	2.415	2.574	3.496	NA	2.42	NA	2.029	1.464	NA	1.768	2.015
2002	5.082	3.507	4.952	4.084	3.628	3.073	2.339	2.77	1.443	3.502	3.47	2.254	1.933	1.924	1.479	1.435	NA	2.766	2.345	3.003	2.145	NA	NA	2.228	NA	NA	NA	1.741	NA	1.765	2.328	1.448	4.18	2.249	2.399	NA	NA	NA	NA	1.475	NA	NA	2.147
2003	4.372	2.524	3.768	1.857	4.989	2.429	2.175	2.367	1.576	3.403	3.436	2.326	1.683	1.677	1.485	1.263	NA	2.442	1.92	2.82	NA	NA	NA	1.543	NA	NA	NA	1.241	NA	NA	2.848	0.766	3.469	2.308	2.833	NA	NA	NA	NA	1.692	NA	NA	1.215
2004	7.849	2.666	4.198	3.265	6.928	3.269	4.176	3.233	2.024	6.654	6.684	3.485	3.35	3.4	2.168	1.439	NA	2.759	2.538	2.737	NA	NA	NA	2.551	NA	NA	NA	2.066	NA	NA	2.836	1.692	2.858	2.832	3.192	NA	NA	NA	NA	1.483	NA	NA	0.994
2005	8.522	3.797	4.537	4.889	6.023	3.665	3.956	3.397	2.473	5.474	5.379	3.785	3.287	3.103	2.357	1.401	NA	3.054	2.411	2.476	NA	NA	NA	3.385	NA	NA	NA	1.783	NA	NA	2.919	NA	2.062	1.623	2.45	NA	NA	NA	NA	3.38	NA	NA	1.277
2006	4.65	2.407	3.136	3.905	4.369	2.122	1.812	1.966	1.26	3.798	3.788	2.207	1.658	1.792	1.588	1.163	NA	2.308	1.625	1.721	NA	NA	NA	1.88	NA	NA	NA	NA	NA	NA	2.245	NA	1.687	1.635	2.548	NA	NA	NA	NA	3.434	NA	NA	1.632
2007	5.786	3.241	4.308	3.442	5.222	1.57	3.203	2.853	2.913	3.402	3.383	2.262	1.374	1.348	1.846	1.51	NA	2.413	2.455	2.166	NA	NA	NA	2.712	NA	NA	NA	NA	NA	NA	2.102	NA	2.372	1.668	5.284	NA	NA	NA	NA	NA	NA	NA	NA
2008	7.711	4.022	5.353	8.346	4.444	3.2	4.069	3.31	0	3.215	3.271	3.114	2.627	2.671	2.368	1.844	NA	2.735	2.094	2.352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.858	NA	2.644	3.165	2.792	NA	NA	NA	NA	NA	NA	NA	NA
2009	4.598	3.05	3.86	8.334	3.372	2.669	3.443	2.607	0	2.968	3.019	2.777	2.074	2.099	2.157	1.275	NA	3.038	2.254	2.607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.616	NA	NA	NA	2.116	NA	NA	NA	NA	NA	NA	NA	NA
2010	8.089	2.771	3.525	7.014	5.064	3.703	3.322	3.416	3.644	6.466	6.477	3.844	3.467	3.437	3.492	2.644	NA	4.127	2.938	3.338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.785	NA	NA	NA	4.87	NA	NA	NA	NA	NA	NA	NA	NA
2011	4.228	2.132	2.985	5.275	2.984	2.634	2.346	2.457	1.907	3.466	3.465	2.338	2.171	2.159	2.295	2.005	NA	2.781	2.391	2.109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.495	NA	NA	NA	NA	NA	NA	NA	NA
2012	3.946	2.866	2.524	5.686	2.576	3.068	2.405	1.85	2.628	2.74	2.667	2.716	2.012	2.053	2.705	1.968	NA	4.244	3.508	2.471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2013	6.955	3.123	2.901	5.522	3.468	4.865	3.286	1.748	4.385	5.693	5.743	3.356	2.581	2.499	3.449	2.798	NA	4.756	4.392	2.579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
