# Griggs - Crailo House Rensselaer - QUSP - ITRDB NY046
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/18203
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-18203.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny046-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ny046-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny046.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ny046.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-11-12
#--------------------
# File_Last_Modified_Date
#   Date: 2014-11-12
#--------------------
# Title
#   Study_Name: Griggs - Crailo House Rensselaer - QUSP - ITRDB NY046
#--------------------
# Investigators
#   Investigators: Griggs, C.; Watkins, J.; Pearson, C.(https://orcid.org/0000-0002-3594-3194); Brewer, P.; Manning, S.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # Archaeology - construction (felling dates)
# # Cores are stored at:
# # Cornell Tree Ring Laboratory Archive, Cornell University
# # Notes:
# # One of the "oldest" buildings in Albany-Schenectady region, collection
# # was for obtaining felling dates and adding to regional oak tree-ring data set.
# # References:
# # Site report available at http://dendro.cornell.edu/projects/nena/Crailo.pdf NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Crailo House Rensselaer
#   Location: New York
#   Northernmost_Latitude: 42.6333
#   Southernmost_Latitude: 42.6333
#   Easternmost_Longitude: -73.75
#   Westernmost_Longitude: -73.75
#   Elevation_m: 5
#--------------------
# Data_Collection
#   Collection_Name: NY046
#   First_Year: 1507
#   Last_Year: 1706
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 144060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 144060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 144091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 144091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 144041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 144041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 144051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 144051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 144111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 144111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 144120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 144120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	144060_raw	144091_raw	144041_raw	144051_raw	144111_raw	144120_raw
1608	1.79	1.26	0.67	0.79	0.93	1.9
1609	1.65	1.2	0.54	0.7	0.96	1.52
1610	1.44	1.69	0.78	0.93	0.92	1.8
1611	1.38	1.79	0.9	0.98	0.95	1.91
1612	1.22	1.53	0.78	0.89	1.09	1.68
1613	1.21	1.68	0.67	0.83	1.22	1.31
1614	1.13	1.19	0.82	0.76	1.16	1.16
1615	1.06	1.81	1.01	0.92	1.32	1.42
1616	0.98	1.14	0.78	0.9	1.22	1
1617	1	1.56	0.82	0.85	1.36	1.48
1618	0.96	1.39	0.68	0.89	1.56	1.09
1619	0.98	1.42	0.91	0.98	1.61	1.34
1620	0.82	0.92	0.7	0.8	1.11	0.77
1621	0.92	1.51	0.76	0.88	1.1	0.94
1622	0.99	1.5	0.95	0.94	1.62	1.34
1623	0.93	1.44	1.06	0.96	1.64	1.56
1624	0.9	1.59	0.76	0.94	1.53	1.5
1625	0.85	1.26	0.62	0.59	1.16	1.06
1626	0.97	1.42	0.74	0.84	1.67	1.54
1627	0.87	0.99	0.68	0.85	1.28	1.03
1628	1.13	1.13	0.83	0.75	1.47	1.1
1629	1.14	1.26	0.9	0.61	1.53	1.01
1630	1.17	1.06	0.8	0.57	1.59	1.25
1631	1.06	1.02	0.83	0.48	1.06	0.93
1632	1.07	1.16	0.85	0.6	1.12	1.14
1633	0.88	1.1	0.81	0.59	1.06	1.23
1634	0.97	1.08	0.88	0.7	1.53	1.04
1635	0.65	0.62	0.53	0.54	0.96	0.74
1636	0.64	0.81	0.47	0.52	1.4	0.69
1637	0.77	1.14	0.46	0.6	1.38	0.92
1638	0.83	1.16	0.72	0.83	1.45	1.28
1639	0.67	0.73	0.55	0.59	1.08	0.79
1640	0.8	0.87	0.52	0.68	1.19	0.79
1641	0.8	1.32	0.69	0.78	1.2	0.99
1642	0.92	1.06	0.8	0.99	1.25	1.15
1643	1.08	1.03	0.79	0.86	1.32	1.05
1644	1.14	0.94	0.91	0.87	1.02	1.19
1645	0.8	0.85	0.62	0.81	0.85	NA
1646	0.91	0.99	0.73	0.84	0.91	NA
1647	1.15	0.94	0.83	0.76	1.05	NA
1648	1.43	0.97	0.81	0.95	1.06	NA
1649	1.1	1.19	0.79	0.89	0.91	NA
1650	1.17	1.09	0.77	0.9	1.05	NA
1651	0.92	0.91	0.6	0.65	1.03	NA
1652	1.1	1.1	0.71	0.84	1.05	NA
1653	1.1	0.97	0.73	0.94	1.3	NA
1654	1.14	1.09	0.74	0.87	1.51	NA
1655	1.35	1.07	0.55	0.81	1.09	NA
1656	1.25	1.04	0.73	0.84	1.41	NA
1657	1.3	0.95	0.7	0.75	1.15	NA
1658	1.56	1.28	0.9	0.87	1.54	NA
1659	1.3	1.15	0.63	0.85	1.31	NA
1660	1.31	0.95	0.67	0.64	1.42	NA
1661	1.37	0.96	0.64	0.75	1.24	NA
1662	1.31	0.92	0.67	0.84	1.5	NA
1663	1.17	1.1	0.75	0.86	1.76	NA
1664	1.13	1.12	0.64	0.79	1.25	NA
1665	1.11	0.88	0.7	0.93	1.42	NA
1666	1.03	0.77	0.47	0.82	0.98	NA
1667	1.11	0.92	0.69	0.73	1.33	NA
1668	0.73	0.71	0.5	0.55	1.34	NA
1669	0.89	1.07	0.63	1.22	NA	NA
1670	0.91	0.87	0.58	0.8	NA	NA
1671	0.95	1	0.59	0.68	NA	NA
1672	1.16	1.06	0.66	0.84	NA	NA
1673	1.09	0.99	0.62	0.85	NA	NA
1674	1.09	1.22	0.65	0.84	NA	NA
1675	1.18	1.16	0.73	0.91	NA	NA
1676	1.17	1.2	0.65	0.83	NA	NA
1677	1.23	1.31	0.68	0.97	NA	NA
1678	1.2	1.32	0.72	0.93	NA	NA
1679	1.11	1.34	0.84	0.87	NA	NA
1680	1.26	1.29	0.97	0.98	NA	NA
1681	1.06	0.78	0.56	0.71	NA	NA
1682	0.94	1.21	0.63	0.72	NA	NA
1683	0.87	1.01	0.6	0.79	NA	NA
1684	1.02	1.21	0.71	0.88	NA	NA
1685	0.9	1.06	0.59	0.64	NA	NA
1686	1.03	1.11	0.58	0.8	NA	NA
1687	0.83	1.12	0.69	0.7	NA	NA
1688	0.87	1.29	0.63	0.95	NA	NA
1689	0.94	1.16	0.58	0.81	NA	NA
1690	0.9	1.17	0.72	NA	NA	NA
1691	0.98	1.26	NA	NA	NA	NA
1692	0.9	1.15	NA	NA	NA	NA
1693	0.98	0.99	NA	NA	NA	NA
1694	1.18	1.71	NA	NA	NA	NA
1695	1.21	NA	NA	NA	NA	NA
1696	1.21	NA	NA	NA	NA	NA
1697	1.23	NA	NA	NA	NA	NA
1698	1.1	NA	NA	NA	NA	NA
1699	0.98	NA	NA	NA	NA	NA
1700	0.92	NA	NA	NA	NA	NA
1701	0.82	NA	NA	NA	NA	NA
1702	0.81	NA	NA	NA	NA	NA
1703	0.84	NA	NA	NA	NA	NA
1704	0.84	NA	NA	NA	NA	NA
1705	0.86	NA	NA	NA	NA	NA
1706	0.89	NA	NA	NA	NA	NA
