# Griggs - Four Structures East of Lake Ontario - TSCA - ITRDB NY045
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/18202
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-18202.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny045-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ny045-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny045.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ny045.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-11-12
#--------------------
# File_Last_Modified_Date
#   Date: 2014-11-12
#--------------------
# Title
#   Study_Name: Griggs - Four Structures East of Lake Ontario - TSCA - ITRDB NY045
#--------------------
# Investigators
#   Investigators: Griggs, C.; Wazny, T.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # Archaeology - construction (felling dates)
# # Cores are stored at:
# # Cornell Tree Ring Laboratory Archive, Cornell University
# # Notes:
# # Most probable source is western Adirondacks; all buildings were constructed 
# # after the lumber trade began.  Historic dates are from crossdating site 
# # chronologies with each other and with the Adirondack TSCA and Roaring Brook TSCA chronologies of ER Cook (on ITRDB).  Cook's data sets are from the northeastern Adirondacks, and the statistics between site chronologies (average ~10.00 Student's t-score) are much higher than those between them and the eastern Adirondack chronologies (~5.00 t-scores). 
# # References:
# # Spooner House report (ID#102___) available at 
# # http://dendro.cornell.edu/projects/nena/Spooner.pdf, 
# # and through the New York State Museum, Albany, NY.  
# # Reports on the two Ives Houses (ID#s 707___ and 708___) 
# # and the Chemung Canal Lock #3 (ID# UCCL__) are available upon request. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Four Structures East of Lake Ontario
#   Location: New York
#   Northernmost_Latitude: 43.55
#   Southernmost_Latitude: 43.55
#   Easternmost_Longitude: -75.6
#   Westernmost_Longitude: -75.6
#   Elevation_m: 180
#--------------------
# Data_Collection
#   Collection_Name: NY045
#   First_Year: 1566
#   Last_Year: 1832
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 707121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707170_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707170; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707180_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707180; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 708011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 708011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 708031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 708031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 708041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 708041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 708051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 708051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 708061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 708061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UCCL01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UCCL01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UCCL09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UCCL09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UCCL10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UCCL10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UCCL19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UCCL19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 102021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 102021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 102041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 102041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	707121_raw	707170_raw	707180_raw	708011_raw	708031_raw	708041_raw	708051_raw	708061_raw	UCCL01_raw	UCCL09_raw	UCCL10_raw	UCCL19_raw	102021_raw	102041_raw
1632	2.09	0.86	0.88	1.91	2.4	NA	1	0.98	0.61	NA	0.6	NA	2.42	1.55
1633	2.31	0.82	0.68	1.7	2.32	NA	0.93	0.96	0.75	NA	0.63	NA	2.55	1.15
1634	2.59	1.14	1.05	1.7	2.28	NA	0.92	0.88	0.97	NA	0.69	NA	2.63	1.29
1635	1.82	0.8	0.79	1.46	1.52	NA	0.61	0.71	0.44	NA	0.72	NA	1.55	0.73
1636	1.83	0.84	0.84	1.2	1.3	NA	0.52	0.57	0.55	NA	0.67	NA	1.41	0.64
1637	1.87	1.02	1.05	1.59	1.88	NA	0.79	0.85	1.05	NA	1.09	NA	1.66	1.08
1638	2.51	1.49	1.34	1.86	2.48	NA	0.98	0.93	1.31	NA	1.37	NA	1.57	1.66
1639	1.69	0.87	0.9	1.37	1.72	NA	0.73	0.75	0.85	NA	0.96	NA	0.97	0.98
1640	2.61	0.9	0.95	1.61	2.05	NA	0.79	0.73	0.74	NA	1.54	NA	0.82	0.95
1641	1.47	0.69	0.73	1.24	1.43	NA	0.51	0.48	0.72	NA	1.14	NA	0.72	0.8
1642	2.05	0.99	1	1.85	1.99	NA	0.96	0.89	0.83	NA	1.44	NA	0.95	1.63
1643	1.98	1.07	1.05	2.02	2.23	NA	0.93	0.94	1.02	NA	1.37	NA	0.95	1.13
1644	1.54	0.78	0.82	1.19	2	NA	0.74	0.72	0.94	NA	1.27	NA	0.96	0.83
1645	1.33	0.69	0.81	1.32	1.61	NA	0.83	0.79	0.5	NA	1.13	NA	0.6	0.92
1646	1.45	0.77	0.98	1.34	2.03	NA	0.7	0.51	0.6	NA	0.96	NA	0.7	1.23
1647	1.36	0.82	0.9	1.75	2.23	NA	0.91	0.62	0.81	NA	1.29	NA	0.82	1.29
1648	1.43	0.75	0.73	1.5	1.73	NA	0.93	0.6	0.92	NA	0.82	NA	1.07	0.96
1649	1.23	0.62	0.63	1.24	1.49	NA	0.61	0.54	0.62	NA	0.83	NA	0.84	0.9
1650	1.09	0.69	0.7	1	1.19	NA	0.65	0.57	0.75	0.5	0.85	NA	1.18	1.17
1651	1.27	0.78	0.81	1.41	1.47	NA	0.8	0.63	0.89	0.51	1.29	NA	1.15	1.23
1652	1.12	0.75	0.85	1.31	1.55	NA	0.64	0.51	0.77	0.54	1	NA	0.96	1.06
1653	1.03	0.81	1.05	1.37	1.67	NA	0.73	0.56	0.66	0.58	1.05	NA	0.9	1.1
1654	1.44	0.99	1.22	1.59	1.85	NA	0.82	0.68	0.81	0.47	1.31	NA	1.16	1.31
1655	1.9	0.63	0.83	1.71	1.62	NA	0.66	0.57	0.69	0.48	0.87	NA	1.01	1.01
1656	2.1	0.91	1.09	1.7	1.59	NA	0.97	0.79	0.85	0.27	1.19	NA	1.05	1.15
1657	1.36	0.6	0.74	1.04	0.99	NA	0.6	0.54	0.65	0.28	0.6	NA	0.72	0.63
1658	1.67	0.8	0.95	1.51	1.48	NA	0.91	0.78	0.79	0.34	0.84	NA	0.83	0.69
1659	1.96	0.98	1.16	1.74	1.74	NA	1.04	0.91	1.11	0.34	0.78	NA	1.15	1.05
1660	2.32	1.13	1.2	1.89	1.84	NA	1.33	1.07	1.01	0.44	0.97	NA	1.08	1.2
1661	1.98	1.02	1.22	1.83	1.95	NA	1.02	0.93	0.94	0.53	1.04	NA	0.85	1.25
1662	1.86	0.8	0.93	1.28	1.43	NA	0.8	0.69	0.71	0.37	0.67	NA	0.71	0.82
1663	1.3	0.72	0.81	1.4	1.35	NA	0.75	0.54	0.66	0.79	0.87	NA	0.6	0.76
1664	1.43	0.84	0.96	1.72	1.69	NA	0.97	0.73	0.8	0.6	0.85	NA	0.83	1
1665	0.88	0.74	0.81	1.58	1.6	NA	0.67	0.54	0.69	0.44	0.76	NA	0.74	1
1666	0.78	0.61	0.62	1.29	1.19	NA	0.51	0.38	0.44	0.35	0.56	NA	0.64	0.78
1667	0.98	0.71	0.65	1.04	1.03	NA	0.71	0.69	0.56	0.48	0.52	NA	0.74	0.66
1668	1.64	0.86	0.89	1.52	1.36	NA	0.67	0.61	0.68	0.36	0.64	NA	0.73	0.84
1669	1.81	0.98	1.03	1.58	1.67	NA	0.8	0.79	0.69	0.44	0.77	NA	0.79	1.08
1670	1.93	0.81	0.88	1.53	1.21	NA	0.71	0.63	0.64	0.42	0.83	NA	0.69	1.15
1671	1.13	0.81	0.8	1.25	0.97	NA	0.59	0.51	0.54	0.33	0.62	NA	0.7	0.89
1672	1.27	0.7	0.69	1.21	1.12	NA	0.56	0.51	0.4	0.31	0.62	NA	0.56	0.93
1673	1.78	0.94	0.91	1.56	1.44	NA	0.81	0.76	0.46	0.45	0.81	NA	0.78	1.37
1674	1.37	1.02	1.13	1.5	1.63	NA	0.93	0.82	0.7	0.47	0.84	NA	0.89	1.31
1675	1.02	0.6	0.64	0.97	1.24	NA	0.64	0.61	0.54	0.31	0.49	NA	0.64	0.94
1676	0.91	0.79	0.88	1.26	1.31	NA	0.8	0.55	0.72	0.45	0.79	NA	0.71	1.12
1677	1.01	0.83	1.01	1.35	1.54	NA	0.59	0.57	0.67	0.4	0.61	NA	0.75	1.01
1678	0.92	0.79	0.98	1.38	1.46	NA	0.64	0.57	0.7	0.49	0.85	NA	0.73	1
1679	0.6	0.58	0.78	1.01	1.06	NA	0.57	0.46	0.68	0.37	0.76	NA	0.52	0.7
1680	0.97	0.72	0.87	1.6	1.88	NA	0.73	0.77	0.83	0.45	1.03	NA	0.77	0.88
1681	0.75	0.49	0.67	0.98	0.96	NA	0.5	0.52	0.74	0.34	0.66	NA	0.48	0.65
1682	0.99	0.64	0.76	1.6	1.31	NA	0.72	0.77	0.7	0.4	0.7	NA	0.74	0.87
1683	1.3	0.67	0.79	1.32	1.42	NA	0.56	0.76	0.64	0.43	0.88	NA	0.68	0.97
1684	1.46	0.68	0.86	1.21	1.47	NA	0.81	0.83	0.85	0.51	0.89	NA	0.78	1.09
1685	1.16	0.45	0.64	0.84	1	NA	0.46	0.43	0.78	0.4	0.83	NA	0.49	0.69
1686	0.88	0.69	0.87	0.94	0.9	NA	0.58	0.7	0.67	0.34	0.79	NA	0.72	0.79
1687	1.15	0.64	0.86	1.08	1.22	NA	0.67	0.72	0.55	0.33	1.02	NA	0.59	0.74
1688	1.08	0.59	0.71	1.08	1.29	NA	0.65	0.85	0.57	0.45	0.84	NA	0.58	0.9
1689	1.23	0.55	0.88	1.08	1.17	NA	0.61	0.85	0.69	0.37	1.07	NA	0.67	0.73
1690	1.05	0.6	0.81	1.21	1.14	0.48	0.64	0.74	0.47	0.34	0.69	NA	0.68	0.75
1691	0.98	0.4	0.6	1.02	1.18	0.2	0.48	0.57	0.39	0.29	0.67	NA	0.57	0.54
1692	0.98	0.48	0.66	1.15	1.49	0.75	0.55	0.75	0.65	0.29	0.94	NA	0.52	0.71
1693	0.95	0.56	0.76	0.85	0.94	0.59	0.51	0.64	0.8	0.42	1.03	NA	0.74	0.65
1694	0.75	0.48	0.68	1.19	0.88	0.73	0.62	0.7	0.51	0.26	0.88	NA	0.62	0.54
1695	1.08	0.68	1	1.18	1.38	1.07	0.92	1.09	0.76	0.44	1.19	NA	0.97	0.94
1696	0.82	0.46	0.79	1.12	1.21	0.79	0.79	0.88	0.78	0.49	0.89	NA	0.79	0.77
1697	0.98	0.6	0.92	1.15	1.35	1.02	0.7	0.85	0.98	0.41	0.83	NA	0.84	0.85
1698	0.56	0.43	0.7	0.89	0.84	0.84	0.56	0.56	0.84	0.34	0.61	NA	0.68	0.7
1699	0.56	0.46	0.67	0.84	0.85	0.66	0.49	0.54	0.83	0.34	0.71	NA	0.65	0.6
1700	0.69	0.44	0.63	0.84	0.85	0.71	0.66	0.73	0.95	0.3	0.61	0.82	0.6	0.64
1701	0.97	0.62	0.73	0.99	0.96	0.88	0.75	0.76	0.96	0.41	0.73	0.6	0.86	0.94
