# Maxwell - Lincoln's New Salem - ACSH - ITRDB IL032
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/34678
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-34678.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/il032-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; il032-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/il032.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/il032.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-10-06
#--------------------
# File_Last_Modified_Date
#   Date: 2021-10-06
#--------------------
# Title
#   Study_Name: Maxwell - Lincoln's New Salem - ACSH - ITRDB IL032
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Au, T.F.(https://orcid.org/0000-0003-0591-9342); Harley, G.L.(https://orcid.org/0000-0003-1557-8465); Matheus, T.J.; Strange, B.M.; Bregy, J.C.(https://orcid.org/0000-0002-3483-595X); Therrell, M.D.
#--------------------
# Description_Notes_and_Keywords
#   Description: Sugar Maple and White Oak comparisons 1901-2016 (analyses period) NOAA Template Raw Measurements file added 2021-12-29.
#--------------------
# Publication
#   Authors: Tsun Fung Au, Justin T. Maxwell, Kimberly A. Novick, Scott M. Robeson, Scott M. Warner, Benjamin R. Lockwood, Richard P. Phillips, Grant L. Harley, Frank W. Telewski, Matthew D. Therrell, Neil Pederson
#   Journal_Name: Ecography
#   Published_Title: Demographic shifts in eastern US forests increase the impact of late-season drought on forest growth
#   Published_Date_or_Year: 2020
#   Volume: 43
#   Pages: 1475-1486
#   Issue: 10
#   Report_Number: 
#   DOI: 10.1111/ecog.05055
#   Full_Citation: None
#   Abstract: While forest communities are changing as a result of global environmental change, the impacts of tree species shifts on ecosystem services such as carbon storage are poorly quantified. In many parts of the eastern United States (US), more xeric-adapted oak-hickory dominated stands are being replaced with mesic beech-maple assemblages. To examine the possible impacts of this ongoing change in forest composition, we investigated how two wide-ranging and co-occurring eastern US species - Acer saccharum (sugar maple) and Quercus alba (white oak) - respond to interannual climate variability. Using 781 tree cores from 418 individual trees at 18 locations, we found late-growing season drought reduced A. saccharum growth more than that of Q. alba. A gradient in the growth reduction across latitude was also found in A. saccharum, where southern populations of A. saccharum experienced greater reductions in growth during drought. Drought had a legacy effect on growth for both species, with drought occurring later in the growing season having a larger legacy effect. Consequently, as forests shift from oak to maple dominance, drought in the later part of the growing season is likely to become an increasingly important control on forest productivity. Thus, our findings suggest that co-occurring species are responding to environmental conditions during different times in the growing season and, therefore, the timing of drought conditions will play an important role in forest productivity and carbon sequestration as forest species composition changes. These findings are particularly important because the projected increases in potential evapotranspiration, combined with possible changes in the seasonality of precipitation could have a substantial impact on how tree growth responds to future climatic change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture
#   Grant: 2017-67013-26191
#--------------------
# Site_Information
#   Site_Name: Lincoln's New Salem State Park
#   Location: Illinois
#   Northernmost_Latitude: 39.9828
#   Southernmost_Latitude: 39.9828
#   Easternmost_Longitude: -89.852
#   Westernmost_Longitude: -89.852
#   Elevation_m: 180
#--------------------
# Data_Collection
#   Collection_Name: IL032
#   First_Year: 1904
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Acer saccharum Marsh.
#   Common_Name: sugar maple
#   Tree_Species_Code: ACSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NSS01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSS10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSS10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NSS01A_raw	NSS01B_raw	NSS02A_raw	NSS02B_raw	NSS03A_raw	NSS03B_raw	NSS04A_raw	NSS04B_raw	NSS05A_raw	NSS05B_raw	NSS06A_raw	NSS06B_raw	NSS07A_raw	NSS07B_raw	NSS08A_raw	NSS08B_raw	NSS09A_raw	NSS09B_raw	NSS10A_raw	NSS10B_raw
1966	1.255	2.025	0.871	1.033	0.604	0.668	0.671	1.018	NA	1.918	4.371	0.745	1.113	2.442	1.652	1.369	NA	1.517	1.454	1.224
1967	2.475	3.15	1.035	1.291	1.163	0.949	1.019	1.042	NA	0.508	5.948	0.574	1.114	1.367	2.832	2.629	NA	3.16	2.394	2.162
1968	5.561	3.154	0.997	0.954	1.098	1.291	1.255	1.22	NA	1.465	5.327	0.967	1.576	0.693	2.944	3.736	NA	3.19	1.833	1.83
1969	4.757	3.437	0.72	0.711	0.86	1.039	1.069	0.966	0.713	1.593	4.153	0.953	0.439	0.316	3.205	3.549	NA	3.037	1.752	1.5
1970	4.45	3.302	0.581	0.439	0.573	0.949	1.116	1.298	1.332	0.51	4.169	0.308	0.861	0.815	1.997	2.056	NA	3.494	2.052	1.377
1971	4.434	2.871	0.778	0.799	0.612	0.869	0.961	1.057	2.264	0.865	2.714	0.511	0.392	0.276	1.385	1.227	NA	2.802	3.04	3.206
1972	3.247	1.975	0.925	1.035	0.75	1.384	1.548	1.932	1.277	2.368	2.796	1.225	1.035	1.124	2.078	1.884	4.151	2.211	2.863	2.299
1973	3.668	1.211	0.931	1.181	0.989	1.739	1.612	2.267	2.688	1.743	4.648	1.173	2.166	2.539	2.882	2.169	2.507	3.033	3.919	2.875
1974	3.119	2.898	0.891	1.02	0.918	1.29	1.813	2.852	2.517	2.434	5.467	2.664	2.702	2.908	3.067	2.094	1.55	2.853	4.376	2.967
1975	NA	2.207	1.145	0.894	1.741	2.376	2.592	3.525	1.93	2.577	4.294	1.815	3.847	4.203	3.605	1.668	2.618	2.177	4.586	3.325
1976	NA	0.878	0.888	0.915	1.104	1.598	1.651	2.152	1.121	2.921	2.213	1.591	1.994	2.109	2.417	1.133	1.285	0.889	2.015	1.746
1977	NA	1.67	0.655	0.682	1.646	1.626	1.653	2.07	1.435	1.428	3.396	2.721	3.068	3.134	2.034	1.316	3.986	1.413	3.066	1.436
1978	NA	1.759	0.881	0.931	1.891	1.988	2.043	2.38	2.285	2.328	4.3	1.528	4.25	4.618	2.405	2.275	1.931	1.494	3.716	1.959
1979	NA	2.001	2.134	2.036	1.105	1.51	1.973	2.425	3.232	2.405	1.445	2.436	3.663	2.994	2.933	2.156	1.874	1.061	4.073	2.57
1980	NA	1.99	1.801	1.289	1.635	1.896	1.899	2.717	2.681	2.578	1.677	3.159	1.821	2.804	3.005	2.251	1.739	0.744	4.479	2.045
1981	NA	2.66	2.36	2.06	1.981	3.032	2.284	3.507	3.631	4.758	4.144	3.273	5.177	5.508	3.46	2.993	1.907	1.475	4.025	3.867
1982	NA	1.575	1.756	1.898	1.962	3.153	2.512	4.106	2.664	3.144	3.932	3.047	2.867	5.883	3.853	2.883	1.925	2.087	3.509	2.412
1983	NA	2.655	1.026	1.416	1.59	1.795	1.896	2.624	2.216	2.187	5.185	2.051	2.819	2.082	3.26	3.142	1.342	1.871	2.895	2.307
1984	NA	2.273	1.21	2.01	1.676	2.236	1.426	1.919	2.993	2.61	4.259	2.342	1.935	2.617	1.457	4.606	1.807	2.012	1.488	1.983
1985	NA	2.167	1.681	1.855	2.167	2.847	1.84	2.401	2.304	2.082	3.181	3.729	3.235	4.305	1.424	5.641	2.343	2.928	1.159	2.165
1986	NA	3.57	1.877	2.358	2.079	2.794	1.866	3.065	2.367	2.782	2.795	2.616	2.272	3.179	2.664	8.657	2.533	1.958	2.724	2.273
1987	NA	2.02	1.605	1.668	1.636	1.477	1.369	1.943	2.132	2.182	1.181	2.171	1.492	2.93	1.688	6.756	1.912	2.137	1.506	1.336
1988	NA	0.882	1.147	1.229	1.027	1.146	1.338	1.456	0.96	1.111	0.708	1.56	1.516	1.546	0.982	3.131	0.875	0.77	0.89	0.792
1989	NA	1.347	1.567	2.017	1.355	1.122	1.294	1.82	2.69	2.656	3.089	3.174	2.32	2.411	1.301	4.725	2.291	1.073	2.838	1.997
1990	NA	1.991	1.305	1.594	1.315	1.872	1.374	2.047	3.545	2.942	3.28	3.039	2.417	1.32	3.174	5.47	2.053	0.937	3.711	2.592
1991	NA	2.295	1.022	1.902	0.679	1.406	1.231	2.152	2.69	2.517	2.491	2.205	1.604	3.319	3.014	4.724	2.959	1.866	3.702	2.621
1992	NA	3.014	1.736	3.007	2.093	2.386	2.76	2.825	2.363	2.878	1.498	2.917	1.072	2.045	4.023	3.804	4.9	2.901	3.46	3.254
1993	NA	3.137	1.555	3.074	1.65	1.528	2.234	2.753	2.264	2.501	2.332	2.807	1.696	2.446	3.907	3.999	5.491	3.102	3.793	3.256
1994	NA	3.54	1.346	2.821	2.043	1.956	1.743	2.609	2.132	2.362	1.647	2.47	2.753	4.251	2.793	3.901	5.836	3.486	3.401	3.199
1995	NA	2.006	1.901	1.882	1.509	1.256	1.238	1.888	2.661	3.21	2.119	2.949	1.661	1.988	2.358	2.477	5.466	4.18	3.113	2.599
1996	NA	1.685	1.207	0.692	0.69	0.636	0.544	1.142	1.436	2.011	2.72	1.727	0.784	2.009	1.224	0.613	3.953	4.248	1.632	1.487
1997	NA	1.589	1.651	1.818	0.887	1.246	0.782	1.274	2.288	2.779	2.393	1.416	0.867	1.99	1.159	0.986	3.522	3.939	1.728	2.158
1998	NA	3.31	2.194	2.118	1.644	3.516	1.369	1.712	3.746	4.467	3.683	1.714	2.508	1.492	1.11	0.836	3.567	3.74	3.781	3.579
1999	NA	3.27	2.147	2.89	1.567	2.629	1.105	2.01	3.519	4.642	3.513	2.362	0.687	2.616	1.428	1.206	3.786	3.473	6.979	4.13
2000	NA	6.157	2.508	2.26	2.522	3.163	2.62	2.292	2.074	4.002	4.43	2.406	1.544	1.677	1.743	1.405	4.681	3.585	6.603	5.781
2001	NA	3.176	2.403	2.17	1.735	2.289	2.183	2.233	2.011	4.32	1.781	1.824	0.6	0.916	1.584	1.017	4.296	2.719	4.034	6.768
2002	NA	3.901	1.865	1.73	1.994	2.29	1.254	1.761	2.2	4.477	1.915	1.657	0.738	2.61	1.885	0.592	2.244	2.101	3.406	4.185
2003	NA	4.548	2.55	3.251	2.315	2.679	1.356	3.042	3.064	3.792	2.648	0.963	1.985	1.911	2.165	0.772	3.715	3.04	4.3	3.49
2004	NA	4.678	2.164	2.823	1.661	2.245	0.93	1.231	2.602	2.832	3.662	0.857	0.539	0.521	2.51	0.767	3.064	2.117	3.955	3.559
2005	NA	2.65	2.237	2.545	1.409	1.808	1.503	1.716	2.318	2.302	4.872	0.781	0.454	0.756	1.66	0.616	3.206	2.484	2.829	1.42
2006	NA	1.07	1.875	1.516	0.735	1.098	0.659	0.682	6.478	5.655	4.225	1.231	1.399	2.832	0.733	0.268	1.583	1.764	1.977	1.8
2007	NA	0.882	2.061	1.861	0.582	1.27	0.482	0.683	4.711	4.48	NA	1.071	0.705	2.169	0.745	0.464	2.08	1.315	3.165	1.306
2008	NA	4.062	2.499	2.63	1.443	1.653	1.246	1.426	5.128	4.509	NA	0.659	1.591	3.125	1.389	0.431	3.291	3.079	2.877	2.469
2009	NA	4.059	2.59	2.68	1.029	1.853	1.021	1.101	5.075	4.592	NA	0.487	0.83	2.674	1.365	0.535	2.401	2.52	2.988	3.38
2010	NA	5.993	2.975	3.75	1.013	2.395	1.282	3.267	5.912	4.879	NA	0.699	3.984	2.821	1.746	0.671	2.907	5.003	2.234	3.48
2011	NA	2.28	1.382	2.305	1.105	1.505	1.349	1.637	4.624	4.056	NA	0.46	2.435	1.975	1.622	0.573	1.263	3.512	1.888	1.492
2012	NA	1.179	1.303	1.454	0.812	0.862	0.708	0.779	2.221	2.378	NA	0.621	2.969	1.34	0.946	0.605	0.914	2.504	1.334	0.767
2013	NA	0.938	1.674	2.946	1.248	0.812	0.361	0.523	2.764	3.276	NA	0.577	1.472	0.848	0.639	0.271	0.811	1.643	0.931	0.904
2014	NA	0.91	1.716	2.597	1.378	1.092	0.561	1.187	4.224	5.391	NA	0.447	1.183	4.468	1.26	0.723	1.672	1.806	1.24	1.705
2015	NA	2.071	2.248	3.182	1.959	1.821	1.055	0.892	3.798	5.27	NA	1.437	0.573	4.168	1.582	0.71	1.919	1.623	3.105	1.684
2016	NA	1.122	1.304	2.622	0.937	1.307	1.225	NA	4.838	5.271	NA	0.691	2.409	4.57	1.097	0.572	0.841	0.805	2.718	3.135
