# Swetnam - Cabresto Canyon - PIED - ITRDB NM548
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5071
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5071.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm548-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm548-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm548.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm548.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Swetnam - Cabresto Canyon - PIED - ITRDB NM548
#--------------------
# Investigators
#   Investigators: Swetnam, T.W.(https://orcid.org/0000-0001-7268-2184); Harlan, T.P.; Sutherland, E.K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cabresto Canyon
#   Location: New Mexico
#   Northernmost_Latitude: 36.73
#   Southernmost_Latitude: 36.73
#   Easternmost_Longitude: -105.47
#   Westernmost_Longitude: -105.47
#   Elevation_m: 2835
#--------------------
# Data_Collection
#   Collection_Name: NM548
#   First_Year: 1592
#   Last_Year: 1981
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CCN011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN152_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN152; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CCN011_raw	CCN012_raw	CCN031_raw	CCN032_raw	CCN051_raw	CCN052_raw	CCN071_raw	CCN072_raw	CCN081_raw	CCN082_raw	CCN091_raw	CCN092_raw	CCN111_raw	CCN112_raw	CCN121_raw	CCN122_raw	CCN131_raw	CCN132_raw	CCN141_raw	CCN142_raw	CCN151_raw	CCN152_raw
1644	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.76
1645	NA	NA	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.42
1646	NA	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	0.72
1647	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.7
1648	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.51
1649	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.83
1650	NA	NA	0.99	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.74
1651	NA	NA	1.05	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.56
1652	NA	NA	0.87	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.56
1653	NA	NA	0.82	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.66
1654	NA	NA	0.24	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.32
1655	NA	NA	1.15	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.56
1656	NA	NA	0.54	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.41
1657	NA	NA	0.5	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.52
1658	NA	NA	0.08	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.3
1659	NA	NA	0.53	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.62
1660	NA	NA	0.47	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.58
1661	NA	NA	0.42	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.54
1662	NA	NA	0.58	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.57
1663	NA	NA	0.77	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.83
1664	NA	NA	0.48	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.71
1665	NA	NA	0.41	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.77
1666	NA	NA	0.08	0.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.4
1667	NA	NA	0.35	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.49
1668	NA	NA	0.36	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.51
1669	NA	NA	0.4	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.57
1670	NA	NA	0.63	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	0.82	0.76
1671	NA	NA	0.55	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	0.67	0.52
1672	NA	NA	1.25	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	0.67	0.58
1673	NA	NA	0.51	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	0.56	0.45
1674	NA	NA	0.52	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	0.72	0.52
1675	NA	NA	0.13	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	0.32	0.3
1676	NA	NA	0.53	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	0.59	0.41
1677	NA	NA	0.2	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	0.39	0.38
1678	NA	NA	0.45	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	0.52	0.61
1679	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	0.23	0.34
1680	NA	NA	0.46	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	0.55	0.65
1681	NA	NA	0.46	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	0.51	0.76
1682	NA	NA	0.07	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	0.29	0.44
1683	NA	NA	0.64	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	0.69	0.93
1684	NA	NA	0.61	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	NA	NA	0.54	0.73
1685	NA	NA	0.23	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	0.21	0.4
1686	NA	NA	0.7	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	0.58	0.71
1687	NA	NA	0.62	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.57	NA	NA	NA	NA	0.69	0.7
1688	NA	NA	0.99	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.61	NA	NA	NA	NA	0.71	0.72
1689	NA	NA	1.05	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.66	NA	NA	NA	NA	0.62	0.68
1690	NA	NA	0.65	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.42	NA	NA	NA	NA	0.41	0.45
1691	NA	NA	0.97	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	0.69	NA	NA	NA	NA	0.45	0.46
1692	NA	NA	0.66	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	0.82	NA	NA	NA	NA	0.42	0.47
1693	NA	NA	0.92	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	1.31	NA	NA	NA	NA	0.52	0.64
1694	NA	NA	0.84	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35	0.91	NA	NA	NA	NA	0.44	0.49
1695	NA	NA	0.82	1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49	0.76	NA	NA	NA	NA	0.47	0.41
1696	NA	NA	0.38	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	0.93	NA	NA	NA	NA	0.28	0.39
1697	NA	NA	0.81	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	1.16	NA	NA	NA	NA	0.45	0.46
1698	NA	NA	1.05	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.9	NA	NA	NA	NA	0.48	0.35
1699	NA	NA	1.07	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	1.64	NA	NA	NA	NA	0.67	0.57
1700	NA	NA	0.49	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	0.9	NA	NA	NA	NA	0.32	0.3
1701	NA	NA	1.01	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81	1.53	NA	NA	NA	NA	0.53	0.5
1702	NA	NA	0.65	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	1.1	NA	NA	NA	NA	0.45	0.43
1703	NA	NA	0.6	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.24	NA	NA	NA	NA	0.45	0.36
1704	NA	NA	0.3	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	0.94	NA	NA	NA	NA	0.29	0.24
1705	NA	NA	0.22	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	0.99	NA	NA	NA	NA	0.43	0.34
1706	NA	NA	1.18	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.11	1.57	NA	NA	NA	NA	0.66	0.61
1707	NA	NA	0.45	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	0.67	NA	NA	NA	NA	0.41	0.39
1708	NA	NA	0.53	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	0.86	NA	NA	NA	NA	0.49	0.49
1709	NA	NA	0.48	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.64	NA	NA	NA	NA	0.53	0.52
1710	NA	NA	1.35	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	0.74	NA	NA	NA	NA	0.86	0.83
1711	NA	NA	0.72	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	0.82	NA	NA	NA	NA	0.67	0.71
1712	NA	NA	0.65	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	0.88	NA	NA	NA	NA	0.68	0.58
1713	NA	NA	0.62	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	0.91	NA	NA	NA	NA	0.59	0.5
1714	NA	NA	0.52	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	0.88	NA	NA	NA	NA	0.44	0.46
1715	NA	NA	0.46	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.57	NA	NA	NA	NA	0.5	0.59
1716	NA	NA	0.27	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.79	NA	NA	NA	NA	0.5	0.6
1717	NA	NA	0.44	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.74	NA	NA	NA	NA	0.51	0.77
1718	NA	NA	0.94	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.16	NA	NA	NA	NA	0.83	0.97
1719	NA	NA	0.1	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.42	NA	NA	NA	NA	0.35	0.46
1720	NA	NA	0.98	0.76	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	1.47	1.13	NA	NA	NA	NA	0.67	0.94
1721	NA	NA	0.43	0.28	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	0.48	0.5	NA	NA	NA	NA	0.51	0.79
1722	NA	NA	0.28	0.2	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	0.45	0.27	NA	NA	NA	NA	0.52	0.76
1723	NA	NA	0.29	0.25	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	0.39	0.27	NA	NA	NA	NA	0.46	0.53
1724	NA	NA	0.4	0.34	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	0.69	0.58	NA	NA	NA	NA	0.34	0.54
1725	NA	NA	0.28	0.31	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	0.79	0.49	NA	NA	NA	NA	0.3	0.39
1726	NA	NA	0.65	0.51	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	1.38	1.08	NA	NA	NA	NA	0.49	0.8
1727	NA	NA	0.44	0.34	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	0.65	0.46	NA	NA	NA	NA	0.22	0.35
1728	NA	NA	0.37	0.35	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	0.45	0.35	NA	NA	NA	NA	0.26	0.25
1729	NA	NA	0.14	0.11	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	0.34	0.17	NA	NA	NA	NA	0.11	0.16
1730	NA	NA	0.53	0.33	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	0.44	0.34	NA	NA	NA	NA	0.19	0.23
1731	NA	NA	0.69	0.32	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	0.62	0.67	NA	NA	NA	NA	0.48	0.48
1732	NA	NA	0.84	0.48	NA	NA	NA	NA	NA	NA	1.14	NA	NA	NA	0.97	0.74	NA	NA	NA	NA	0.5	0.65
1733	NA	NA	0.37	0.19	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	0.65	0.51	NA	NA	NA	NA	0.34	0.49
1734	NA	NA	0.62	0.62	NA	NA	NA	NA	NA	NA	1.7	NA	NA	NA	0.99	0.76	NA	NA	NA	NA	0.55	0.7
1735	NA	NA	0.42	0.22	NA	NA	NA	NA	NA	NA	1.08	NA	NA	NA	0.32	0.19	NA	NA	NA	NA	0.32	0.32
1736	NA	NA	1.01	0.79	NA	NA	NA	NA	NA	NA	2.05	NA	NA	NA	0.99	0.78	NA	NA	NA	NA	0.71	0.8
1737	NA	NA	0.49	0.42	NA	NA	NA	NA	NA	NA	1.1	0.76	NA	NA	0.43	0.27	NA	NA	NA	NA	0.44	0.34
1738	NA	NA	0.43	0.43	NA	NA	NA	NA	NA	NA	1	0.68	NA	NA	0.56	0.33	NA	NA	NA	NA	0.24	0.23
1739	NA	NA	0.84	0.62	NA	NA	NA	NA	NA	NA	1.33	1.06	NA	NA	1.01	0.59	NA	NA	NA	NA	0.45	0.65
1740	NA	NA	0.44	0.59	NA	NA	NA	NA	NA	NA	1.15	1.24	NA	NA	0.83	0.49	NA	NA	NA	NA	0.38	0.49
1741	NA	NA	0.75	0.56	NA	NA	NA	NA	NA	NA	1.28	1.07	NA	NA	0.84	0.61	NA	NA	NA	NA	0.34	0.5
1742	NA	NA	0.61	0.4	NA	NA	NA	NA	NA	NA	1.24	1.66	NA	NA	1.16	0.79	NA	NA	NA	NA	0.53	0.69
1743	NA	NA	0.79	0.57	NA	NA	NA	NA	NA	NA	1.77	2.22	NA	NA	1.11	1.12	NA	NA	NA	NA	0.49	0.73
1744	NA	NA	0.27	0.28	NA	NA	NA	NA	NA	NA	1.48	1.47	NA	NA	0.59	0.55	NA	NA	NA	NA	0.24	0.41
1745	NA	NA	0.46	0.34	NA	NA	NA	NA	NA	NA	1.72	1.52	NA	NA	0.72	0.84	NA	NA	NA	NA	0.38	0.48
1746	NA	NA	1.07	0.71	NA	NA	NA	NA	NA	NA	1.81	1.4	NA	NA	1.03	1.2	NA	NA	NA	NA	0.55	0.67
1747	NA	NA	0.82	0.6	NA	NA	NA	1.08	NA	NA	1.53	1.24	NA	NA	0.88	1.13	NA	NA	NA	NA	0.5	0.77
1748	NA	NA	0.07	0	NA	NA	NA	0.01	NA	NA	0.48	0.38	NA	NA	0	0	NA	NA	NA	NA	0.13	0.16
1749	NA	NA	0.82	0.55	NA	NA	NA	0.83	NA	NA	1.37	1.08	NA	NA	0.64	0.69	NA	NA	NA	NA	0.46	0.44
1750	NA	NA	0.49	0.42	NA	NA	NA	0.62	NA	NA	1.34	1.14	NA	NA	0.47	0.46	NA	NA	0.28	NA	0.5	0.37
1751	NA	NA	0.77	0.54	NA	NA	NA	0.96	NA	NA	1.72	1.36	NA	NA	1.16	1.22	NA	NA	0.67	NA	0.65	0.67
1752	NA	NA	0.16	0.07	NA	NA	NA	0.2	NA	NA	0.75	0.49	NA	NA	0.43	0.4	NA	NA	0.38	NA	0.41	0.26
1753	NA	NA	0.98	0.52	NA	NA	NA	0.38	NA	NA	1.42	1.05	NA	NA	0.95	0.87	NA	NA	0.64	NA	0.6	0.46
1754	NA	NA	1.1	0.73	NA	NA	NA	0.55	NA	NA	1.82	1.64	NA	NA	1.24	1.21	NA	NA	0.9	0.65	0.76	0.56
1755	NA	NA	0.72	0.52	NA	NA	NA	0.64	NA	NA	1.43	1.47	NA	NA	0.8	0.84	NA	NA	0.91	0.6	0.61	0.43
1756	NA	NA	0.42	0.22	NA	NA	NA	0.41	NA	NA	1.42	1.08	NA	NA	0.64	0.58	NA	NA	0.59	0.35	0.39	0.16
1757	NA	NA	0.52	0.4	NA	NA	NA	0.58	NA	NA	1.46	1.13	NA	NA	0.94	0.83	NA	NA	0.75	0.45	0.45	0.3
1758	NA	NA	0.84	0.5	NA	NA	NA	0.43	NA	NA	1.42	1.21	NA	NA	0.78	0.68	NA	NA	0.63	0.27	0.48	0.21
1759	NA	NA	0.78	0.61	NA	NA	NA	0.52	NA	NA	1.46	1.4	NA	NA	0.65	0.62	NA	NA	0.74	0.43	0.52	0.28
1760	NA	NA	0.82	0.56	NA	NA	NA	0.76	NA	NA	1.73	1.53	NA	NA	0.62	0.42	NA	NA	1.22	0.64	0.65	0.36
1761	NA	NA	0.79	0.64	NA	NA	NA	1.08	NA	NA	1.83	1.68	NA	NA	0.79	0.8	NA	NA	1.07	0.51	0.59	0.46
1762	0.67	NA	1.01	0.79	NA	NA	0.71	0.76	NA	NA	1.66	1.8	NA	NA	0.68	0.84	NA	NA	1.19	0.69	0.61	0.46
1763	0.56	NA	0.62	0.41	NA	NA	0.63	0.48	NA	NA	1	1.08	NA	NA	0.11	0.17	NA	NA	0.56	0.3	0.32	0.27
1764	0.87	NA	0.68	0.39	NA	NA	0.78	0.57	NA	NA	1.01	1	NA	NA	0.19	0.26	NA	NA	0.58	0.26	0.31	0.22
1765	0.69	NA	0.46	0.33	NA	NA	0.61	0.38	NA	NA	0.94	0.87	NA	NA	0.05	0.16	NA	NA	0.58	0.21	0.25	0.12
1766	1.01	NA	0.97	0.6	NA	NA	0.99	1.02	NA	NA	1.34	1.16	NA	NA	0.54	0.6	NA	NA	0.99	0.4	0.52	0.44
1767	0.93	NA	0.89	0.59	NA	NA	0.99	1.06	NA	NA	1.13	1.44	NA	NA	0.55	0.65	NA	NA	1.13	0.44	0.39	0.34
1768	0.92	NA	1.1	0.78	NA	NA	1.07	1.24	NA	NA	1.18	1.63	NA	NA	0.56	0.76	NA	NA	1.46	0.62	0.67	0.53
1769	1.01	NA	0.59	0.61	NA	NA	0.89	1.07	NA	NA	0.87	1.14	NA	NA	0.29	0.37	NA	NA	1.06	0.52	0.43	0.27
1770	0.85	NA	0.64	0.61	NA	NA	0.71	0.92	NA	NA	0.94	1.15	NA	NA	0.56	0.67	NA	NA	0.89	0.55	0.53	0.35
1771	1.15	NA	0.88	0.83	NA	NA	1.04	1.16	NA	NA	0.99	1.31	NA	NA	0.93	0.98	0.93	0.8	1.92	0.72	0.65	0.47
1772	1	NA	0.62	0.67	NA	NA	0.81	0.95	NA	NA	0.84	1.06	NA	NA	0.85	0.75	0.88	0.92	1.49	0.69	0.59	0.3
1773	0.84	0.93	0.17	0.31	NA	NA	0.61	0.66	NA	NA	0.59	0.79	NA	NA	0.29	0.29	0.86	0.92	0.61	0.42	0.34	0.16
1774	0.9	0.96	0.29	0.25	NA	NA	0.69	0.55	NA	NA	0.68	0.68	NA	NA	0.13	0.11	0.59	0.47	0.46	0.29	0.32	0.14
1775	0.62	0.54	0.4	0.48	NA	NA	0.41	0.28	NA	NA	0.82	0.73	NA	NA	0.27	0.18	0.77	0.46	0.51	0.32	0.44	0.3
1776	0.76	0.78	0.41	0.47	NA	NA	0.63	0.45	NA	NA	0.83	0.81	NA	NA	0.38	0.37	1.04	0.63	0.43	0.37	0.39	0.25
1777	0.75	0.81	0.32	0.43	NA	NA	0.75	0.66	NA	NA	0.99	0.74	NA	NA	0.48	0.36	0.75	0.61	0.47	0.32	0.26	0.19
