# Stambaugh - Waubee Lake - PIRE - ITRDB WI012
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15367
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15367.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi012-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi012-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi012.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi012.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-09-04
#--------------------
# File_Last_Modified_Date
#   Date: 2013-09-04
#--------------------
# Title
#   Study_Name: Stambaugh - Waubee Lake - PIRE - ITRDB WI012
#--------------------
# Investigators
#   Investigators: Stambaugh, M.C.; Guyette, R.P.; Marschall, J.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:# Event - fire#  # Cores Stored at:# Missouri Tree-Ring Laboratory, Department of Forestry, 21 ABNR Building, # University of Missouri at Columbia, Columbia, MO 65211 USA.# Tel: (573) 884-9262 NOAA Template Raw Measurements file added 2019-02-08
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Joint Fire Science Program
#   Published_Title: Developing and using fire scar histories in the southern and eastern United States
#   Published_Date_or_Year: 2010
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: Guyette, R.P., M.C. Stambaugh, and J.M. Marschall. 2010. 
Developing and using fire scar histories in the southern and eastern United States. 
Final Report to the Joint Fire Science Program. 46 pp.
#   Abstract: Land managers developing fire management plans in the eastern and southern United States lack quantitative information on historic fire regimes. Twelve new fire histories were developed from dated fire scars on trees from regions where no fire scar history data had existed before in the states of Alabama, Louisiana, Kentucky, Iowa, Wisconsin, and Michigan. Sites represent highly variable climates from extreme cold (with long snow cover duration) to subtropical. All sites utilized oak or pine recorder species that were collected from closed forest to open savanna structures. Pre-industrial mean fire intervals ranged from 3 to more than 35 years at sites that typically encompassed less than 2 km2 in area. The most frequent fire regime was found in Louisiana's Kisatchie National Forest (MFI = 3 yrs) while the longest fire intervals were at inland sites near the shore of Lake Superior (MFI > 35 yrs) some 1900 kilometers to the north. The subtropical site in Louisiana is perhaps the only site in the U.S. where fires are documented to have occurred more than once a year. The history of fire at sites in Wisconsin, Louisiana, and Michigan showed distinct temporal progressions in changes in fire frequency that we attributed to changing human population. Sites in Wisconsin showed potential for very large fires associated with drought years. Fire history data analyses and summaries were presented at multiple venues (workshops, conferences) and have been published in scientific journals and reports to regional land managers. Fire history data has also been made publicly available through the International Multiproxy Paleofire Databank (IMPD).# New fire history data from this project combined with previously collected fire history data from the Missouri Tree-Ring Laboratory and published fire histories in North America were used to parameterize and calibrate a continental fire frequency model based on climate. The most important contribution of this model is towards understanding climate forcing of fire regimes across the continental U.S. We have developed a suite of climate-based fire frequency models for the continental U.S. that show to be highly robust. Models and calibrations were validated with empirical fire history data during pre-industrial periods so to minimize non-climate influences associated with U.S. settlement (land conversion, changing cultures). Fire frequency models follow theoretical concepts from physical chemistry, utilize spatially-explicit fire and climate data, and were parameterized and validated using statistical methods. Data from fire history studies were accumulated from 37 states and include data based on fire scars (n = 168), expert estimates (n = 7) and charcoal (n = 3). Historic mean fire interval (MFI) models were parameterized using mean maximum temperature, precipitation, their interaction, and estimated population density (anthropogenic ignitions). Models are being used to: assess the role of climate in forcing fire frequency, map coarse-scale historic fire frequency for the continental U.S., and assess departures in fire regimes and smoke emissions.
#--------------------
#   Authors: Richard P. Guyette, Michael C. Stambaugh, Daniel C. Dey, and Rose-Marie Muzika.
#   Journal_Name: Ecosystems
#   Published_Title: Predicting Fire Frequency with Chemistry and Climate
#   Published_Date_or_Year: 2012
#   Volume: 15
#   Pages: 322-335
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s10021-011-9512-0
#   Full_Citation: None
#   Abstract: A predictive equation for estimating fire frequency was developed from theories and data in physical chemistry, ecosystem ecology, and climatology. We refer to this equation as the Physical Chemistry Fire Frequency Model (PC2FM). The equation was calibrated and validated with North American fire data (170 sites) prior to widespread industrial influences (before ~1850 CE) related to land use, fire suppression, and recent climate change to minimize non-climatic effects. We derived and validated the empirically based PC2FM for the purpose of estimating mean fire intervals (MFIs) from proxies of mean maximum temperature, precipitation, their interaction, and estimated reactant concentrations. Parameterization of the model uses reaction rate equations based on the concentration and physical chemistry of fuels and climate. The model was then calibrated and validated using centuries of empirical fire history data. An application of the PC2FM regression equation is presented and used to estimate historic MFI as controlled by climate. We discuss the effects of temperature, precipitation, and their interactions on fire frequency using the PC2FM concept and results. The exclusion of topographic, vegetation, and ignition variables from the PC2FM increased error at fine spatial scales, but allowed for the prediction of complex climate effects at broader temporal and spatial scales. The PC2FM equation is used to map coarse-scale historic fire frequency and assess climate impacts on landscape-scale fire regimes.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Waubee Lake
#   Location: Wisconsin
#   Northernmost_Latitude: 45.35
#   Southernmost_Latitude: 45.35
#   Easternmost_Longitude: -88.4333
#   Westernmost_Longitude: -88.4333
#   Elevation_m: 387
#--------------------
# Data_Collection
#   Collection_Name: WI012
#   First_Year: 1638
#   Last_Year: 1871
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus resinosa Aiton
#   Common_Name: red pine
#   Tree_Species_Code: PIRE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WBE011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE015_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE015; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBE04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBE04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WBE011_raw	WBE03A_raw	WBE01A_raw	WBE006_raw	WBE015_raw	WBE002_raw	WBE007_raw	WBE008_raw	WBE013_raw	WBE016_raw	WBE09A_raw	WBE09B_raw	WBE014_raw	WBE14B_raw	WBE12A_raw	WBE12B_raw	WBE05A_raw	WBE05B_raw	WBE04B_raw
1721	NA	NA	NA	2.25	1.02	NA	2.38	NA	3.6	1.68	4.4	2.53	NA	NA	4.55	NA	1.78	2.03	2.08
1722	NA	NA	NA	2.78	1.06	NA	3.12	NA	2.03	1.42	4.4	3.08	NA	NA	3.9	NA	1.77	2.02	2.15
1723	NA	NA	NA	2.22	0.98	NA	2.37	NA	3.53	1.32	4	4.24	NA	NA	3.57	NA	2.04	1.95	2.64
1724	NA	NA	NA	2.39	0.87	NA	2.63	NA	5.78	1.36	3.96	3.58	NA	NA	4.52	NA	2.51	1.83	2.1
1725	NA	NA	NA	2	0.83	NA	2.56	NA	4.87	1.57	4.77	2.79	NA	NA	3.22	NA	2.88	1.65	2.13
1726	NA	NA	NA	2.52	0.98	NA	3.29	NA	4.85	1.51	4.7	3.09	NA	NA	4.13	NA	2.85	1.74	2.75
1727	0.61	NA	NA	2.71	1.18	NA	2.35	NA	3.93	1.27	4.33	4.78	NA	NA	3.08	NA	2.52	1.83	2.55
1728	0.55	NA	NA	1.59	0.56	NA	1.77	NA	3.01	0.95	3.86	2.79	NA	NA	2.3	NA	2.17	1.44	1.66
1729	0.58	NA	NA	1.26	0.73	NA	1.08	NA	2.45	0.84	3.03	2.09	NA	NA	2.43	NA	1.44	0.94	1.55
1730	0.38	NA	NA	0.95	0.7	NA	4.59	NA	3.87	1.45	4.96	6.23	NA	NA	1.76	NA	1.12	0.76	1.72
1731	0.59	NA	NA	1.72	1.03	NA	6.56	NA	5.15	1.89	4.5	4.83	NA	NA	2.49	NA	1.2	1.07	1.86
1732	0.88	NA	NA	2.47	0.87	NA	5.73	NA	5.78	1.79	4.29	5.78	NA	NA	1.83	NA	1.84	1.24	2.15
1733	1.49	NA	NA	4.67	0.61	NA	5.51	NA	5.92	2.01	2.01	4.31	NA	NA	1.63	NA	2.07	1.59	2.56
1734	2.22	NA	NA	4.86	0.77	NA	6.59	NA	7.52	2.01	3.49	4.92	NA	NA	1.57	NA	2.08	1.78	2.61
1735	2.12	NA	NA	2.61	0.96	NA	6.08	NA	5.73	1.22	3.88	6.12	NA	NA	3.57	NA	1.27	1	2.17
1736	1.67	NA	NA	2.78	0.93	0.67	9.11	NA	5.22	1.95	3.72	5.8	NA	NA	3.38	NA	2.84	0.84	2.9
1737	1.83	NA	NA	3.16	0.99	0.82	10.23	NA	6.09	2.43	4.21	5.99	NA	NA	3.81	NA	3.28	1.54	3.25
1738	3.41	NA	NA	4.22	1.65	0.86	8.71	NA	7.36	3.3	7.17	5.12	NA	NA	5.68	NA	5.43	2.28	3.39
1739	3.43	NA	NA	3.24	1.67	1.21	7.11	NA	5	1.76	6.94	3.32	NA	NA	3.66	NA	3.18	1.77	3.61
1740	3.35	NA	NA	3.45	2.01	1.14	6.06	NA	4.49	2.83	7.28	3.83	NA	NA	5.78	NA	3.62	2.59	3.65
1741	2.15	NA	NA	2.55	1.68	1.17	4.71	NA	3.67	2.44	7.11	2.35	NA	NA	5.01	NA	3.8	2.21	3.62
1742	1.68	NA	NA	1.69	1.32	1.44	3.91	0.88	3.19	2.15	5.94	1.6	NA	NA	5.8	NA	3.42	2.27	3.08
1743	2.19	NA	NA	1.93	2.19	1.79	5.17	0.52	3.82	1.64	5.53	1.26	NA	NA	6.07	NA	4.46	2.86	3.8
1744	3.45	NA	NA	2.34	2.17	2.64	7.26	0.89	3.32	1.65	5.54	3.29	NA	NA	3.31	NA	3.38	3.8	4.49
1745	4.57	NA	NA	3.04	4.08	2.29	10.07	1.2	2.84	2.11	5.76	5.74	NA	NA	2.08	NA	4.44	3.31	4.47
1746	2.89	NA	NA	2.57	3.41	2.53	6.58	0.74	3.43	2.11	6.37	4.83	1.27	1.29	1.32	NA	4.38	3.06	4.87
1747	2.09	NA	NA	2.03	2.71	0.97	4.34	0.89	3.22	2.28	4.68	3.93	2.14	2.11	1.16	NA	3.47	2.68	4.42
1748	1.98	NA	NA	1.75	2.81	0.92	4.23	1.07	3.62	1.79	4.91	2.7	1.93	1.98	1.31	NA	2.75	2.28	3.49
1749	1.77	NA	NA	1.37	1.68	1.07	2.32	1.19	2.98	1.36	3.41	2.35	1.95	2.27	1.41	NA	2.34	2.78	3.27
1750	2.14	NA	NA	0.9	2.04	1.96	3.71	1.74	3.06	1.74	3.53	1.66	1.82	2.25	1.4	0.4	3.32	2.7	4.24
1751	1.92	NA	NA	0.87	1.71	0.97	2.77	1.07	2.88	1.03	2.83	1.72	0.94	0.83	1.95	1.18	3.43	2.58	4.58
1752	1.81	NA	NA	1.02	1.78	0.6	2.3	0.69	2.5	0.97	2.34	2.54	1.18	1.63	2.63	1.62	2.8	2.6	4.7
1753	2.22	NA	NA	1.39	1.75	0.8	2.49	0.47	3.22	1.26	4.64	3.62	1.51	1.33	3.31	1.43	3.21	3.37	4.98
1754	1.74	NA	NA	1.36	1.16	0.79	1.69	0.46	2.65	1.19	3.52	2.15	1.31	0.83	2.49	1.3	2.32	3.44	2.33
1755	1.62	NA	NA	1.38	1.32	0.84	1.13	0.63	2.79	0.82	3.02	1.87	0.99	1	1.39	0.81	2.15	2.31	2.94
1756	1.82	NA	NA	1.67	0.63	1.26	2.56	0.62	4.47	0.66	4.23	2.63	2.01	2.75	1.65	1.86	2.8	2.49	3.89
1757	1.9	NA	NA	1.58	0.89	0.62	2.11	1.27	2.52	0.86	2.55	1.51	3.41	2.67	0.7	1.59	1.75	2.25	3.58
1758	1.35	NA	NA	2.3	1.03	0.67	1.83	1.35	2.77	1	2.34	1.87	2.05	1.8	0.87	1.63	1.86	1.91	3.05
1759	1.93	NA	NA	2.26	1.17	1.3	2.65	1.62	2.97	1.08	3.41	3.2	1.9	2.08	0.92	1.82	1.72	2.29	3.62
1760	1.88	NA	NA	2.85	1.28	1.02	3.28	2.12	4.53	1.55	3.82	3.83	2.16	2.25	0.96	2.55	1.95	2	3.67
1761	2.85	NA	1.4	2.67	1.76	1.06	2.74	1.68	3.83	2.04	2.7	2.48	3.52	2.26	0.93	2.84	1.65	2.25	3.05
1762	2.16	NA	1.75	2.22	1.61	1.26	3.04	1.77	3.64	1.31	2.21	2.04	3.53	2.33	0.8	2.7	1.23	1.76	1.96
1763	1.32	NA	1.89	2.63	3.09	1.15	2.31	1.56	5.12	1.95	3.56	3.68	3.77	2.86	0.67	3.21	1.71	3.14	2.72
1764	2.46	NA	1.23	1.99	2.54	1.14	2.77	1.54	3.75	1.72	2.65	2.94	3.22	2.49	0.64	2.93	1.59	2.96	3.2
1765	2.11	NA	0.93	2.12	1.91	0.91	1.96	1.25	3.68	1.41	1.34	2.34	2.92	2.15	0.52	3.5	1.33	2.07	2.31
1766	2.11	NA	0.91	2.01	1.52	0.79	1.7	1.52	3.49	1.43	1.22	2.36	2.22	1.76	0.56	2.08	1.27	2.29	1.76
1767	2.47	NA	0.96	2.35	1.66	0.96	2.28	1.16	4.74	1.55	1.49	3.38	2.64	2.46	0.84	3.54	1.27	2.44	2.07
1768	1.42	NA	1.11	2.19	1.92	0.78	2.5	1.13	5.45	1.44	1.78	4.35	2.63	1.95	1.1	3.08	1.43	2.32	2.17
1769	1.31	NA	0.98	1.61	1.37	0.79	1.87	0.99	3.93	1.72	1.83	3.65	2.52	1.78	1.01	3.04	1.27	2.11	2.06
1770	1.49	NA	0.91	1.95	1.08	0.66	3.06	1	3.73	1.32	1.64	2.61	2.28	1.68	1.02	3.03	1.34	2.18	2.05
1771	1.13	NA	1	1.51	1.16	0.6	2.45	1.05	2.8	1.16	1.99	3.59	1.85	1.93	1	1.86	1.46	2	1.64
1772	1.06	NA	0.72	1.63	1.21	0.56	1.86	0.71	2.46	0.96	1.58	3.4	2.07	1.51	0.96	2.27	1.51	2.09	1.62
1773	1.07	NA	1.07	2.65	1.16	0.82	NA	0.97	3.15	0.99	1.83	2.32	2.25	2.03	1.06	2.12	1.51	2.11	1.59
1774	0.73	NA	0.89	2.54	0.89	0.62	NA	0.89	2.43	0.66	1.45	2.02	2.23	1.66	0.9	1.35	1.39	1.96	1.22
1775	1.32	NA	0.94	2.18	1.3	0.78	NA	0.82	3.54	1.29	1.4	2.17	2.61	2.11	1.14	1.08	1.56	1.78	1.36
1776	1.07	NA	0.94	2.06	0.93	0.74	NA	0.86	3.38	0.92	1.12	1.14	2.4	1.92	0.75	0.95	1.3	1.17	1.07
1777	1.07	NA	1.07	2.15	1.19	0.72	NA	0.85	3.72	1.19	1.47	1.26	1.84	1.74	0.8	1.04	1.26	1.63	1.07
1778	1.03	4.55	1.23	1.88	1.24	0.65	NA	0.71	3.65	0.87	1.54	1.53	2.17	1.52	0.82	0.99	1.34	1.61	0.99
1779	0.98	5.91	1.13	1.73	1.36	0.74	NA	0.82	3.24	1.08	2.43	2.66	2.45	1.96	1.06	1.07	1.17	1.79	0.99
1780	0.77	4.18	0.85	1.71	1.31	0.63	NA	0.74	3.04	1.4	1.17	0.93	2.19	1.57	0.9	1.12	1.22	1.81	1.05
1781	0.86	3.67	0.92	2.42	1.12	0.4	NA	1.11	2.18	2.61	1.55	1.02	2.83	1.81	1.5	1.51	1.48	2.02	0.82
1782	1.13	3.91	1.01	2.07	1.36	0.37	NA	1.23	3.4	1.38	2.2	0.83	2.89	2.3	1.16	1.45	1.33	1.93	0.91
1783	1.18	3.47	0.69	1.54	0.78	0.33	NA	1.07	3.55	1.61	1.89	0.9	2.92	2.28	1.21	1.56	1.42	1.53	0.61
1784	1.28	4.17	0.93	1.16	0.97	0.52	NA	0.85	2.79	1.25	2.13	0.65	2.73	2.18	0.87	1.37	1.51	2.01	0.92
1785	0.91	3.61	1.36	1.21	1.07	0.55	NA	1.23	2.94	1.19	2.53	0.93	3.34	2.48	0.91	0.88	1.09	1.4	0.71
1786	0.88	3.76	0.88	0.98	1.04	0.46	NA	1.05	2.85	1.2	1.71	0.86	2.26	1.65	0.81	0.87	0.82	1.51	0.76
1787	1.6	4.1	1.29	0.76	1.19	0.91	NA	1.71	4.07	1.24	1.69	1.2	3.05	2.31	0.95	0.77	1.1	1.65	0.64
1788	1.76	3.87	1.24	0.77	1.25	1.01	NA	1.67	3.44	1.03	1.59	1.4	3.32	2.08	1.05	1	1.1	1.76	0.53
1789	1.47	3.43	1.16	0.93	1.37	0.78	NA	1.94	3.76	0.94	1.64	2.53	1.3	2.15	1.66	1.12	1.03	2.52	0.62
1790	1.77	3.96	0.74	0.78	1.24	0.67	NA	2.02	3.47	0.87	1.14	1.58	2.51	2.09	1.35	1.04	1.46	2.32	0.66
1791	0.92	2.19	0.68	0.6	0.7	0.69	NA	1.34	2.24	0.51	0.74	1.02	1.82	1.85	0.94	0.62	0.87	1.62	0.49
1792	1.11	2.28	0.51	0.8	1.57	0.49	NA	1.55	2.44	1.46	0.79	0.42	3	2.33	1.07	0.86	NA	1.9	1.8
1793	1.4	3.84	0.81	0.92	2.17	0.63	NA	1.51	3.11	1.55	1.08	0.91	3.86	2.44	1.34	1.19	NA	2.38	2.99
1794	1.15	2.05	0.74	1.03	1.61	0.41	NA	1.78	3.03	1.19	0.89	0.67	2.17	1.29	1.02	1.05	NA	2.32	3.09
1795	1.16	2.28	0.98	0.96	1.32	0.54	NA	1.46	1.83	0.72	0.73	0.77	2.6	1.24	0.87	0.58	NA	1.94	2.97
1796	1.45	4.34	1.3	0.94	1.78	0.72	NA	2.02	2.32	0.63	0.67	0.93	3.4	1.59	0.66	0.99	NA	2.13	2.23
1797	2.3	4.8	2.56	0.91	1.68	1.15	NA	3.01	2.54	1.27	0.98	1.09	2.93	1.89	1.34	2.76	NA	2.18	1.36
1798	2.28	3.88	1.99	0.85	1.68	1.39	NA	2.72	2.37	1.07	1.28	1.22	4.06	1.91	0.98	2.42	NA	1.95	1.15
1799	1.8	3.3	1.85	0.8	1.87	1.56	NA	2.09	2.69	0.78	1.15	0.93	2.02	1.29	0.69	2.06	NA	1.52	0.87
1800	1.3	3.46	2.1	0.77	2.01	1.81	NA	2.11	2.36	0.78	1.25	1.04	2.8	1.87	0.56	1.32	NA	1.83	0.59
1801	1.12	2.42	1.59	0.88	1.72	1.39	NA	2.01	2.25	0.76	0.87	0.94	2.75	1.59	0.48	1.32	NA	1.8	0.87
1802	1.29	2.03	1.12	0.88	1.34	1.8	NA	2.2	1.98	1.07	1.5	1.33	3.04	2.23	0.66	1.69	NA	1.66	0.67
1803	1.04	1.81	1.26	0.63	1.08	1.84	NA	1.6	1.53	1.02	2	1.42	3.56	2.34	0.77	2.09	NA	1.51	0.87
1804	0.06	0.68	0.19	0.4	0.9	0.82	NA	0.82	1.52	0.91	1.52	1.12	3.45	2.49	0.87	1.65	NA	1.62	0.68
1805	0.09	1.08	0.62	0.6	1.45	1.25	NA	1.41	1.35	0.89	1.56	1.13	4.08	1.95	1.27	1.58	NA	1.86	0.79
1806	0.11	2.27	0.65	0.35	1.19	1.49	NA	1.71	2.46	0.84	1.72	1.13	4.11	2.35	1.58	1.65	NA	1.81	0.47
1807	0.09	2.52	0.84	0.7	0.81	1.8	NA	1.44	2.3	1.43	1.95	1.29	3.33	3.28	1.88	1.35	NA	1.45	0.55
1808	0.19	3.11	1.6	0.55	0.7	1.47	NA	1.73	3.15	1.1	1.86	0.82	2.41	1.98	1.65	1.65	NA	1.31	0.6
1809	0.2	2.95	1.65	0.55	1.12	2.14	NA	2.59	3.22	1.42	1.71	0.84	2.12	2.16	0.89	1.78	NA	1.58	0.51
1810	0.45	2.83	2.7	0.43	1.25	2.44	NA	2.51	3.54	1.61	1.33	0.9	2.13	2.08	0.56	1.7	NA	1.05	0.36
1811	0.49	2.53	2.96	0.43	1.44	3.05	NA	2.85	NA	1.55	1.2	0.8	2.1	1.84	0.6	1.73	NA	1.33	0.35
1812	0.62	3.13	2.39	0.56	1.57	3.2	NA	2.85	NA	1.67	1.2	0.77	3.55	2.06	0.44	1.32	NA	1.07	0.29
1813	0.19	2.93	3.14	0.54	1.98	0.7	NA	3.05	NA	1.31	1.11	0.72	2.31	2.25	0.49	0.82	NA	1.02	0.21
1814	0.16	2.76	2.44	0.54	1.88	1.89	NA	3.43	NA	1.8	1.1	0.59	2.47	2.4	0.65	1.05	NA	1.15	0.35
1815	0.19	2.32	2.42	0.64	1.5	1.41	NA	3.91	NA	1.01	0.74	0.42	2.12	2.56	0.65	1.17	NA	0.95	0.22
1816	0.16	2.25	2.75	0.59	1.6	2.17	NA	5.09	NA	2.11	0.65	0.57	1.91	2.27	0.52	1.47	NA	0.87	NA
1817	0.37	3.7	1.74	0.5	1.38	3.6	NA	4.31	NA	2.43	0.56	0.44	2.96	NA	0.35	0.96	NA	0.9	NA
1818	0.27	2.54	1.22	0.87	1.51	3.28	NA	3.69	NA	2.16	0.7	0.48	3.86	NA	0.43	1.55	NA	1.01	NA
1819	0.46	3.34	1.95	0.88	1.43	3.12	NA	3.74	NA	1.47	0.92	0.53	NA	NA	0.38	1.36	NA	0.72	NA
1820	0.54	3.24	1.86	0.47	1.14	2.9	NA	2.47	NA	2.38	1.1	0.59	NA	NA	0.55	0.56	NA	0.56	NA
1821	0.45	3.86	1.65	0.3	1.17	2.41	NA	2.37	NA	1.81	0.89	0.51	NA	NA	0.36	0.65	NA	0.52	NA
1822	1.03	5.05	2.84	0.46	1.49	3.01	NA	2.47	NA	2.37	0.83	0.69	NA	NA	0.27	0.8	NA	0.41	NA
1823	1.06	5.72	1.81	0.24	1.36	3.28	NA	3.62	NA	2.65	1.01	NA	NA	NA	0.32	1.41	NA	0.58	NA
1824	1.11	6.01	2.33	0.38	1.83	2.6	NA	4.06	NA	2.42	0.93	NA	NA	NA	NA	1.15	NA	0.3	NA
1825	1.11	4.35	2.01	0.38	1.66	2.17	NA	2.74	NA	1.58	1.05	NA	NA	NA	NA	0.85	NA	0.28	NA
1826	1.18	3.76	1.91	0.61	1.43	1.72	NA	2.63	NA	2.27	0.81	NA	NA	NA	NA	0.65	NA	0.31	NA
1827	1.04	3.06	2.27	0.38	2.02	2.53	NA	1.59	NA	2.97	0.76	NA	NA	NA	NA	0.77	NA	NA	NA
1828	1.25	4.65	1.85	NA	2.26	1.91	NA	1.9	NA	2.73	0.92	NA	NA	NA	NA	0.52	NA	NA	NA
1829	0.88	4.41	2.25	NA	1.85	1.93	NA	1.6	NA	2.17	1.04	NA	NA	NA	NA	0.35	NA	NA	NA
1830	1.22	4.82	1.76	NA	2.15	2.09	NA	2.35	NA	3.15	1.17	NA	NA	NA	NA	0.52	NA	NA	NA
1831	0.98	2.99	1.82	NA	NA	1.87	NA	2.66	NA	3.65	1.64	NA	NA	NA	NA	0.81	NA	NA	NA
1832	1.52	2.18	2.39	NA	NA	1.61	NA	2.07	NA	4.07	2.02	NA	NA	NA	NA	0.94	NA	NA	NA
1833	1.78	4.76	2.46	NA	NA	2.06	NA	2.07	NA	3.68	NA	NA	NA	NA	NA	1.32	NA	NA	NA
1834	2	2.98	2.46	NA	NA	1.51	NA	2.2	NA	4.8	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	1.45	2.85	2.2	NA	NA	1.58	NA	1.5	NA	4.14	NA	NA	NA	NA	NA	NA	NA	NA	NA
1836	1.24	2.13	2.98	NA	NA	1.97	NA	1.68	NA	2.99	NA	NA	NA	NA	NA	NA	NA	NA	NA
