# King - Gin Flat Yosemite National Park - ABCO - ITRDB CA576
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3693
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3693.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca576-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca576-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca576.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca576.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: King - Gin Flat Yosemite National Park - ABCO - ITRDB CA576
#--------------------
# Investigators
#   Investigators: King, J.C.; Graumlich, L.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Gin Flat Yosemite National Park
#   Location: California
#   Northernmost_Latitude: 37.77
#   Southernmost_Latitude: 37.77
#   Easternmost_Longitude: -119.77
#   Westernmost_Longitude: -119.77
#   Elevation_m: 2180
#--------------------
# Data_Collection
#   Collection_Name: CA576
#   First_Year: 1880
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies concolor (Gordon) Lindl. ex Hildebr.
#   Common_Name: white fir
#   Tree_Species_Code: ABCO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GWF01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF06C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF06C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF14C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF14C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GWF01B_raw	GWF02A_raw	GWF02B_raw	GWF03A_raw	GWF03B_raw	GWF04A_raw	GWF04B_raw	GWF05A_raw	GWF05B_raw	GWF06A_raw	GWF06B_raw	GWF06C_raw	GWF07A_raw	GWF07B_raw	GWF08A_raw	GWF08B_raw	GWF09A_raw	GWF09B_raw	GWF10A_raw	GWF10B_raw	GWF11A_raw	GWF11B_raw	GWF12A_raw	GWF12B_raw	GWF13A_raw	GWF13B_raw	GWF14A_raw	GWF14B_raw	GWF14C_raw	GWF16A_raw	GWF16B_raw	GWF17A_raw	GWF17B_raw	GWF18A_raw	GWF18B_raw	GWF19A_raw	GWF19B_raw	GWF20B_raw
1915	3.61	5.44	5.06	4.4	6.18	5.4	6.78	0.8	0.95	2.73	2.4	2.47	1.9	4.37	2.01	1.47	3.06	3.35	0.99	1.53	4.62	2.3	1.46	1.09	2.69	1.89	4.58	1.59	2.48	1.64	0.9	2.83	1.71	4.95	5.36	3.08	5.06	1.57
1916	3.85	4.98	4.4	5.28	6.93	6.13	7.4	1.04	0.83	2.93	2.55	3.63	2.26	4.43	2.49	2.49	3.46	3.51	1.25	1.76	4.11	2.3	1.55	1.3	2.99	1.98	4.77	1.81	2.85	2.03	1.03	3.14	2.16	6.03	5.09	3.18	5.04	1.93
1917	3.9	3.83	3.54	4.17	5.99	6.26	7.27	0.64	0.54	2.94	1.94	2.73	1.88	3.75	1.89	1.91	2.92	2.71	0.92	1.45	3.38	1.64	1.44	1.28	2.77	1.75	4.03	1.42	2.24	1.46	0.87	2.34	1.55	5.28	4.79	4	5.47	1.49
1918	3.56	3.77	3.52	3.6	5.51	6.16	6.85	0.69	0.58	2.21	1.72	2.38	1.37	2.78	1.88	1.84	2.28	2.26	0.58	0.86	2.73	1.61	1.03	0.97	2.61	1.81	3.67	1.61	2.33	1.66	0.81	2.29	1.68	5.35	4.55	4.21	4.79	1.17
1919	3.72	4.09	3.33	3.2	5.37	7.05	7.38	0.71	0.75	2.46	1.87	2.55	1.53	3.7	1.62	1.86	2.93	2.03	0.76	1.13	2.95	1.53	1.85	1.05	2.23	1.69	3.86	1.43	2.26	1.3	0.81	2.67	1.79	5.64	5.64	4.13	5.08	1.22
1920	3.41	3.25	3.6	3.76	5.56	5.9	5.24	0.79	0.88	2.3	2.14	2.38	1.61	3.18	1.9	2.57	2.36	1.96	0.97	1.16	3.05	1.94	1.47	1	2.21	1.57	3.92	1.57	2.72	1.8	0.89	3.62	2.07	4.95	5.49	3.42	4.66	1.15
1921	3.75	3.73	3.24	5.21	5.24	5.78	5.05	0.85	0.79	3.06	2	3.15	2.11	3.36	2.03	3.61	2.36	2.05	0.94	1.28	4.27	2.6	2.15	1.23	2.07	1.71	4.68	1.4	2.71	1.95	0.95	3.78	2.39	6.3	6.15	3.46	4.91	1.43
1922	2.83	2.27	2.08	3.28	2.48	4.99	4.05	0.81	0.58	2.06	1.76	1.92	1.67	2.61	1.53	2.56	1.65	1.57	0.62	0.92	4.49	2.3	1.22	0.76	2.34	1.83	3.82	1.28	2.68	1.4	0.85	2.99	2.11	3.97	4.23	3.15	4.44	1.3
1923	3.49	3.59	3.54	3.63	5.45	6.76	5.92	1.06	0.9	3.66	3.43	3.4	2.22	3.44	1.77	2.98	2.48	2.01	1.01	1.65	5.06	1.63	1.86	1.08	2.31	2.09	4.77	1.45	3.08	2.42	1.5	3.37	2.62	6.59	6.3	4.49	5.73	1.49
1924	3.14	2.67	2.94	3.06	5.84	4.93	4.91	1.14	0.97	3.29	2.72	3.18	1.96	2.68	1.44	2.54	1.27	1.76	0.79	1.06	3.86	2.04	1.49	0.79	1.92	1.53	3.59	1.29	2.31	1.59	1.22	1.9	1.33	4.5	4.7	2.49	3.19	1.32
1925	3.95	3.47	3.72	3.62	5.47	6.77	6.21	0.92	0.57	2.75	2.47	2.26	1.9	2.66	1.18	2.32	1.7	1.83	0.87	1.14	3.31	1.83	1.74	0.96	2.3	1.83	5.14	1.18	3.03	2.37	1.36	2.41	1.74	5.06	4.49	2.84	4.12	1.51
1926	4.11	4.27	3.68	3.54	4.44	5.78	6.21	1.14	0.7	3.03	2.5	3.49	1.95	3.74	1.65	2.3	1.72	1.81	1.1	1.36	2.95	1.86	1.97	1.15	2.12	1.54	4.31	1.42	2.64	2.14	1.5	2.51	1.75	5.96	5.2	3.75	5.32	1.71
1927	3.92	3.53	3.68	3.05	4.98	5.29	5.2	0.85	0.78	2.4	1.96	2.21	1.85	3.33	1.66	2.43	1.62	1.35	0.93	1.23	2.42	1.53	1.41	1.12	2.44	1.93	3.8	1.19	2.55	2.34	1.37	2.79	2.37	5.23	5.03	3.15	4.6	1.52
1928	4.07	3.67	3.9	3	4.61	4.86	4.28	0.68	0.56	2.51	2.32	2.22	1.89	3.55	1.09	2.05	2.02	1.13	0.95	1.59	1.97	1.4	2.06	1.7	2.65	2.25	2.9	1.22	2.22	1.7	1.04	3.62	3.16	5.43	5.86	2.77	4.48	1.8
1929	3.68	3.25	4.51	2.98	5.08	4.94	4.81	0.89	0.57	2.28	1.92	2.04	2.26	3.73	1.73	2.72	1.7	1.86	1.15	1.62	2.52	1.75	1.61	1.35	2.34	2.12	3.63	1.42	2.9	2.12	1.11	2.53	1.88	4.65	5.5	2.31	3.51	1.9
1930	3.56	3	3.19	2.56	3.63	3.63	3.4	0.68	0.6	2.07	1.59	2.02	1.61	3.04	1.36	2.71	1.31	0.99	0.96	1.07	2.09	0.74	1.38	0.97	1.68	1.83	3.34	1.29	2.47	1.55	0.87	2.47	1.36	4.66	4.63	2.3	3.23	1.77
1931	4.03	4.31	3.71	3.47	5.5	5.51	5.12	1.1	0.99	3	1.94	2.62	2.31	3.91	2.28	3.29	1.75	1.45	1.64	1.64	2.35	1.37	2.25	1.64	2.18	2.18	3.76	1.44	2.75	2.31	1.26	2.98	1.82	5.97	5.37	2.67	3.72	2.37
1932	3.01	2.86	2.92	3.19	5.46	5.37	4.19	0.66	0.32	2.05	1.61	1.47	1.72	3.1	1.79	1.54	1.98	2.07	1.31	1.62	3.02	1.64	1.62	1.42	2.3	2.05	3.11	1.03	2.25	1.39	1.04	2.61	1.46	4.63	5.09	2.33	3.86	1.76
1933	2.68	2.25	2.25	2.68	4.34	3.64	3.07	0.56	0.47	1.73	1.6	1.62	1.24	1.94	1.45	1.16	1.58	1.28	0.97	1.09	2.33	1.12	1.06	1.12	1.62	1.49	2.22	1.01	1.61	1.21	0.9	1.77	1.08	3.63	4.44	2.73	4.01	1.54
1934	3.59	2.35	2.65	2.66	3.56	5.16	4.72	0.64	0.57	2.37	1.67	1.78	0.91	1.39	1.17	0.88	1.55	1.16	1.11	1.32	2.03	1.14	1.19	0.96	1.58	1.47	2.64	1.26	1.7	1.16	1	2.62	1.33	5.47	5.35	3.7	4.47	1.77
1935	2.84	2.43	3.31	2.4	3.47	4.51	4.53	0.67	0.54	2.11	2.05	1.83	1.18	1.84	1.75	1.2	1.75	1.23	1.09	0.96	2.43	1.31	1.19	1.17	1.67	1.75	2.89	1.08	1.96	1.22	1.16	2.5	1.37	3.9	5.17	3.57	4.18	1.63
1936	3.76	2.96	3.39	2.58	3.31	5.44	4.45	0.68	0.58	2.74	2.26	1.97	1.35	1.81	1.79	1.42	1.58	1.11	0.9	0.8	2.4	1.18	1.23	1.2	1.87	1.93	3.65	1.35	1.92	1.37	0.97	2.8	1.99	3.84	6.23	4.67	5.98	2.06
1937	3.46	2.55	2.34	1.8	2.38	4.52	3.26	0.57	0.5	1.73	1.42	1.19	1.05	1.47	0.81	0.72	1.19	0.84	0.74	0.73	1.12	0.66	0.92	1.13	1.59	1.54	2.28	1	1.62	0.87	0.89	2.38	1.68	3.24	5.43	3.88	3.97	1.39
1938	3.02	3.52	3.23	1.9	2.52	4.82	4.4	0.59	0.63	2.09	1.31	1.59	1.3	2.76	0.95	0.96	1.23	0.92	1.18	0.75	1.61	1.19	1.39	1.34	2.06	1.69	2.69	1.09	1.75	1.13	0.97	2.87	2.3	4.61	6.03	4.64	6.89	1.53
1939	3.49	3.56	3.47	2.01	2.78	5.49	4.1	0.72	0.85	2.32	1.58	2.08	1.52	2.93	1.23	1.34	1.51	1.38	1.3	0.94	2.4	1.59	1.68	1.47	1.9	1.55	2.86	1.18	2.27	0.83	0.96	2.56	1.95	5.23	7.15	4.34	6.41	1.65
1940	2.72	2.91	2.53	1.64	1.98	4.71	3.71	0.56	0.44	1.69	1.53	1.39	1.24	2.08	0.88	1.14	1.09	0.86	1.08	0.79	2.6	1.6	1.22	1.34	1.76	1.54	2.26	1.1	1.92	1.05	0.71	2.32	1.6	4.23	6.6	3.64	5.24	1.39
1941	2.74	3.26	3.18	1.94	2.47	5.24	3.34	0.61	0.64	1.78	1.42	1.82	1.34	2.31	0.92	1.29	1.28	1.25	1.33	1.01	2.75	1.57	1.46	1.58	1.7	1.38	2.54	1.17	2.2	1.06	0.8	1.87	1.45	4.18	5.81	3.02	4.93	1.58
1942	2.63	4.4	3.97	1.82	2.32	5.64	4.41	0.73	0.62	2.14	2.9	2.29	1.45	2.5	1.13	1.29	1.47	1.52	1.51	1.34	2.83	1.63	2.27	1.78	2.04	1.53	2.98	1.25	2.27	1.03	0.91	2.5	1.76	4.01	5.25	4.45	4.72	1.7
1943	3.14	4.99	4.21	2.13	2.62	6.9	5.18	0.84	0.87	2.69	2.37	2.52	1.8	3.83	1.55	1.52	1.93	1.83	1.78	1.33	3.63	1.84	3.22	2.3	3.06	1.71	3.59	1.56	2.46	1.36	0.92	3.09	2.17	4.56	7.22	5.4	5.3	2.15
1944	3.44	4.07	3.78	2.25	3.18	5.82	4.19	0.86	0.89	2.23	2.28	1.98	1.99	3.77	1.39	1.87	2.02	1.46	1.05	1.1	3.33	1.92	1.91	1.55	2.54	1.42	3.04	1.32	2.06	1.15	0.87	2.64	2.02	3.99	6.38	4.34	4.48	1.91
1945	2.64	2.66	3	1.93	2.39	4.02	2.83	0.77	0.49	2.06	2.13	1.92	1.73	3.1	1.31	1.71	1.49	1.14	0.86	0.98	3.55	1.51	1.64	1.5	2.33	1.43	2.8	1.22	1.75	1.03	0.79	2.28	1.87	3.54	5.03	3.93	3.67	1.85
1946	3.5	3.29	2.94	2.11	2.84	5.09	3.67	0.89	0.75	2.46	2.19	2.43	2.01	3.42	1.49	1.94	1.82	1.57	1.05	1.4	3.52	1.63	2.22	1.82	2.8	1.53	3.77	1.43	1.95	1.32	0.91	2.32	1.86	4.21	5.69	4.73	4.74	2.07
1947	3.57	3.48	3.5	1.93	2.56	5.28	3.36	1.03	0.58	2.61	2.06	2.45	1.87	3.05	1.45	1.91	1.74	1.91	1.04	1.4	2.98	1.46	2.24	1.82	2.31	1.1	3.12	1.55	3.13	1.17	0.69	1.86	1.27	4.97	6.15	4.04	4.05	2.38
1948	2.94	2.33	2.07	1.9	2.26	3.67	2.56	0.82	0.55	2.01	1.41	1.84	1.52	2.33	1.21	1.46	1.55	1.53	0.71	1	2.51	1.45	1.21	1.12	2.04	1.14	2.77	0.91	1.6	0.98	0.67	1.78	1.11	2.93	4.42	2.99	3.16	1.84
1949	3.12	1.93	2.49	1.59	2.02	3.36	2.66	0.91	0.63	1.72	1.52	1.85	1.46	2.09	1.1	1.5	1.21	1.34	0.73	0.88	2.17	1.31	1.18	0.85	1.67	0.88	1.82	0.83	1.11	0.76	0.6	1.94	1.06	2.69	4.57	2.87	2.67	1.71
1950	3.54	2.74	3.13	2.68	2.93	4.29	3	1.15	0.87	2.07	2.18	2.41	1.66	2.07	1.26	1.57	1.65	1.67	1.04	1.45	2.29	1.44	1.29	1.16	2.02	1.18	2.93	1.34	1.67	1.21	0.8	2.05	1	3.44	5.04	3.24	3.49	2.36
1951	2.86	2.47	2.28	2.08	2.55	3.79	2.58	0.82	0.5	1.99	1.69	2.28	1.52	1.8	1.06	1.68	1.4	1.57	1.02	1.47	1.96	1.38	1.21	1.04	1.84	1.17	2.07	0.82	1.13	1.03	0.69	1.8	0.87	3.05	4.83	2.79	3.07	2.24
1952	2.3	2.47	1.78	1.68	2.1	3.1	2.93	0.91	0.65	1.96	1.34	1.88	1.58	1.82	0.8	1.15	1.32	1.59	1.04	1.66	1.12	1.03	1.21	0.72	1.58	1.19	2.79	0.87	1.22	0.58	0.4	1.33	0.77	3.33	5.5	2.66	2.81	1.78
1953	2.54	2.06	2.19	1.65	2.12	3.18	3.13	0.86	0.59	1.96	1.57	2.39	1.49	1.58	0.89	1.44	1.51	1.34	1.34	1.55	1.41	1.26	1.11	0.83	1.23	1.19	2.05	1.01	1.11	0.83	0.65	1.29	0.83	4.05	6.04	3.14	3.57	2.26
1954	2.95	2.24	2.44	1.9	2.76	3.8	3.64	0.99	0.61	1.97	1.71	2.81	1.59	1.76	0.88	1.74	1.32	1.4	1.87	1.52	1.9	1.43	1.36	0.95	1.39	1.2	2.39	1.11	1.2	0.7	0.61	1.51	0.88	3.72	5.24	3.23	3.82	2.38
1955	2.55	1.79	2.33	1.63	2.65	3.18	2.66	0.65	0.29	1.87	1.81	2.25	1.51	1.65	0.81	1.31	1.46	1.27	1.45	1.34	1.9	1.22	1.09	0.91	1.21	1.04	2.3	1.03	1.3	0.59	0.56	1.21	0.84	2.84	4.52	2.47	2.72	1.9
1956	2.39	1.7	1.91	1.59	2.39	3	2.72	0.53	0.41	1.57	1.36	1.64	1.54	1.92	0.89	1.24	1	0.96	1.46	1.19	1.75	1.19	1.26	0.91	1.22	1.15	1.96	0.96	1.49	0.7	0.56	1.48	0.99	2.88	4.34	2.3	2.46	1.73
1957	3.11	2.09	2.38	1.85	2.59	3.38	2.72	0.6	0.47	1.93	2.07	2.12	1.64	2.05	0.92	1.52	1.13	0.96	1.8	1.26	1.96	1.18	1.24	0.95	1.29	1.12	1.96	1.09	1.03	0.62	0.77	1.61	1.25	2.96	4.66	1.85	2.91	1.74
1958	3.23	2.33	2.6	1.28	2.34	3.66	3.25	0.57	0.44	2.39	2.25	2.43	1.58	2.16	1.02	1.84	1.26	1.02	1.96	1.34	2.26	1.49	1.74	1.14	1.57	1.55	2.33	1.13	1.26	0.54	0.69	1.52	1.15	2.79	4.3	2.16	2.7	1.8
1959	3.63	2.16	3.07	1.43	2.61	3.34	2.83	0.6	0.53	2.41	2.48	2.35	0.58	0.78	0.49	0.87	0.65	0.56	1.73	0.96	1.43	0.86	0.83	0.59	1.09	1.14	2.07	1.24	0.92	0.46	0.83	1.48	0.92	3.02	5.33	2.86	3.22	1.72
1960	3.42	1.54	2.54	1.3	2.51	2.52	2.85	0.78	0.43	1.71	2.45	1.56	0.86	1.24	0.65	1	0.61	0.69	1.26	1.1	1.68	1.47	0.93	0.67	0.8	1.15	1.86	0.95	0.88	0.51	0.71	1.43	0.76	1.86	3.98	2.09	2.54	1.41
1961	2.18	1.28	1.22	0.94	1.5	1.42	1.48	0.58	0.32	1.33	1.6	1.27	0.7	0.56	0.68	1.07	0.8	0.61	1.27	1.2	1.65	1.35	1.01	0.83	0.8	0.93	1.35	0.96	1	0.63	0.56	1.07	0.57	1.32	2.35	1.42	1.71	1.16
1962	1.89	0.95	1.13	1.25	2.03	1.98	1.88	0.53	0.37	1.3	1.26	0.92	0.71	0.79	0.57	0.84	0.7	0.48	0.83	0.98	2.41	1.38	0.92	0.66	0.78	0.95	1.64	0.91	1.1	0.54	0.52	1.09	0.61	1.53	2.62	0.9	1.31	1.16
1963	2.02	1.6	1.76	1.59	2.7	2.33	2.14	0.57	0.42	1.46	1.69	1.51	0.85	1.07	0.67	1.01	0.81	0.51	1.13	1.06	2.14	1.31	0.74	0.68	1.05	1	1.84	1.24	1.15	0.65	0.39	1.28	0.77	2.02	3.14	1.77	2.06	1.77
1964	2.88	1.75	1.99	1.56	2.74	2.58	2.7	0.68	0.5	1.85	1.49	2.04	1.11	1.32	0.75	1.09	1.08	0.68	1.06	1.11	2	1.49	1	0.8	0.91	1.06	1.79	1.05	0.83	0.48	0.59	1.47	0.81	2.96	3.43	1.49	2.31	1.77
1965	2.37	1.85	1.79	1.72	2.93	2.21	2.4	0.72	0.55	1.73	1.19	1.69	1.31	1.4	0.66	1.1	0.73	0.63	0.82	1.24	1.87	1.47	0.97	0.71	1.12	1.4	1.66	1.15	1.09	0.52	0.63	1.49	0.8	3.06	3.16	1.35	2.2	1.74
1966	3.12	2.61	2.53	1.86	3.79	2.57	2.76	0.56	0.44	2.03	1.65	2.35	1.25	1.7	0.59	1.21	0.75	0.52	1.09	1.28	2.35	1.37	1.3	0.81	1.13	1.4	1.8	1.1	1.09	0.54	0.63	1.65	0.73	3.78	3.6	1.98	2.4	2.43
1967	2.01	1.5	1.36	1.49	2.59	1.8	1.73	0.52	0.28	1.48	1.17	1.75	0.89	1.19	0.47	0.96	0.62	0.52	0.91	1.03	1.77	1.05	0.85	0.66	1.32	1.27	1.54	1.09	1.15	0.6	0.46	1.8	0.61	2.72	2.52	1.35	1.56	1.93
1968	2.35	1.5	1.65	1.48	2.55	2.19	2	0.4	0.36	1.35	1.45	1.88	0.82	1.18	0.44	0.97	0.52	0.49	0.91	0.99	1.8	1.13	0.98	0.75	0.91	1.06	1.31	0.93	0.98	0.44	0.53	1.54	0.53	2.23	2.81	1.53	1.76	1.82
1969	1.33	1.19	1.23	1.39	1.73	1.95	1.75	0.35	0.11	1.21	1.15	1.4	0.72	0.97	0.38	0.94	0.46	0.43	0.52	0.51	0.98	0.77	0.65	0.37	0.78	0.88	1.39	0.82	0.84	0.33	0.33	1.23	0.29	1.01	1.37	0.92	1.19	1.58
1970	1.55	1.54	1.1	1.3	1.66	1.91	1.91	0.38	0.32	1.66	1.54	2.17	0.9	1.15	0.47	1.13	0.59	0.53	0.78	0.78	1.14	0.8	0.81	0.63	0.87	1.14	1.44	0.71	0.94	0.37	0.41	1.11	0.35	1.84	3	1.27	1.43	1.79
