# Speer - Price Mountain - QUPR - ITRDB VA040
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27072
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27072.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va040-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; va040-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va040.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/va040.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-06-09
#--------------------
# File_Last_Modified_Date
#   Date: 2019-06-09
#--------------------
# Title
#   Study_Name: Speer - Price Mountain - QUPR - ITRDB VA040
#--------------------
# Investigators
#   Investigators: Speer, J.H.; Kaye, M.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: Ring-width data collected during the 2011 North American Dendroecological Fieldweek (NADEF) by the fire group. NOAA Template Raw Measurements file added 2019-08-22
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Price Mountain
#   Location: Virginia
#   Northernmost_Latitude: 37.188089
#   Southernmost_Latitude: 37.188089
#   Easternmost_Longitude: -80.487222
#   Westernmost_Longitude: -80.487222
#   Elevation_m: 634
#--------------------
# Data_Collection
#   Collection_Name: VA040
#   First_Year: 1821
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus prinus L.
#   Common_Name: chestnut oak
#   Tree_Species_Code: QUPR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PRI062A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI062A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI062B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI062B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI061A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI061A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI061B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI061B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 077B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 077B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI068B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI068B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI068A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI068A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI052B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI052B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI059A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI059A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI059B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI059B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI060A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI060A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI060B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI060B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI051B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI051B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI052A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI052A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI066A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI066A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI063B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI063B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI066B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI066B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI067A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI067A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRI065B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PRI065B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PRI062A_raw	PRI062B_raw	PRI061A_raw	PRI061B_raw	077B_raw	PRI068B_raw	PRI068A_raw	PRI052B_raw	PRI059A_raw	PRI059B_raw	PRI060A_raw	PRI060B_raw	PRI051B_raw	PRI052A_raw	PRI066A_raw	PRI063B_raw	PRI066B_raw	PRI067A_raw	PRI065B_raw
1875	0.175	0.207	0.107	0.143	NA	0.203	0.209	NA	NA	NA	0.28	0.563	NA	NA	NA	NA	0.088	0.632	NA
1876	0.096	0.14	0.125	0.158	NA	0.197	0.055	NA	NA	NA	0.273	0.32	NA	NA	NA	NA	0.137	0.486	NA
1877	0.051	0.131	0.082	0.121	NA	0.19	0.25	NA	NA	NA	0.224	0.259	NA	NA	0.262	NA	0.135	0.416	NA
1878	0.056	0.094	0.143	0.103	NA	0.142	0.282	NA	NA	NA	0.354	0.243	NA	NA	0.231	NA	0.15	0.543	NA
1879	0.087	0.106	0.092	0.14	NA	0.116	0.247	NA	NA	NA	0.317	0.163	NA	NA	0.178	NA	0.168	0.469	NA
1880	0.065	0.088	0.102	0.118	NA	0.117	0.261	NA	NA	NA	0.243	0.123	NA	NA	0.167	NA	0.138	0.367	NA
1881	0.089	0.08	0.111	0.11	NA	0.094	0.215	NA	NA	NA	0.167	0.112	NA	NA	0.116	NA	0.106	0.434	NA
1882	0.064	0.089	0.106	0.078	NA	0.078	0.129	NA	NA	NA	0.19	0.115	NA	NA	0.158	NA	0.133	0.301	NA
1883	0.048	0.111	0.119	0.11	NA	0.065	0.195	NA	NA	NA	0.183	0.159	NA	NA	0.118	NA	0.065	0.438	NA
1884	0.031	0.106	0.098	0.098	NA	0.07	0.129	NA	NA	NA	0.09	0.086	NA	NA	0.07	NA	0.136	0.309	NA
1885	0.056	0.095	0.157	0.177	NA	0.085	0.113	NA	NA	NA	0.245	0.186	NA	NA	0.101	NA	0.128	0.322	NA
1886	0.042	0.086	0.191	0.182	NA	0.068	0.163	NA	NA	NA	0.287	0.225	NA	NA	0.145	NA	0.1	0.285	NA
1887	0.074	0.077	0.184	0.168	NA	0.105	0.119	NA	NA	NA	0.188	0.115	NA	NA	0.102	NA	0.121	0.27	NA
1888	0.072	0.122	0.228	0.191	NA	0.142	0.171	NA	NA	NA	0.215	0.135	NA	NA	0.133	NA	0.168	0.26	NA
1889	0.086	0.131	0.42	0.247	NA	0.434	0.282	NA	NA	NA	0.275	0.201	NA	NA	0.127	NA	0.139	0.391	NA
1890	0.067	0.119	0.262	0.2	NA	0.135	0.217	NA	NA	NA	0.239	0.143	NA	NA	0.137	NA	0.178	0.405	NA
1891	0.093	0.126	0.192	0.181	NA	0.139	0.241	NA	NA	NA	0.287	0.14	NA	NA	0.204	NA	0.21	0.387	NA
1892	0.083	0.14	0.171	0.218	NA	0.144	0.518	NA	NA	NA	0.252	0.171	NA	NA	0.119	NA	0.343	0.351	NA
1893	0.148	0.15	0.267	0.238	NA	0.169	0.4	NA	NA	0.393	0.464	0.148	NA	NA	0.106	NA	0.191	0.426	NA
1894	0.127	0.129	0.237	0.252	NA	0.105	0.288	NA	NA	0.413	0.212	0.128	NA	NA	0.135	NA	0.248	0.262	NA
1895	0.157	0.167	0.255	0.242	NA	0.127	0.246	NA	NA	0.27	0.282	0.18	NA	NA	0.168	NA	0.273	0.268	NA
1896	0.158	0.171	0.287	0.261	NA	0.103	0.202	NA	NA	0.21	0.255	0.165	NA	NA	0.193	NA	0.316	0.259	NA
1897	0.165	0.188	0.297	0.265	NA	0.111	0.258	NA	NA	0.217	0.136	0.174	NA	NA	0.258	NA	0.368	0.342	NA
1898	0.185	0.211	0.343	0.338	NA	0.102	0.253	NA	NA	0.201	0.402	0.241	NA	NA	0.341	NA	0.443	0.364	NA
1899	0.252	0.179	0.363	0.347	NA	0.12	0.26	NA	NA	0.277	0.301	0.206	NA	NA	0.422	NA	0.413	0.397	NA
1900	0.468	0.272	0.4	0.431	0.456	0.14	0.258	NA	NA	0.231	0.265	0.297	NA	NA	0.372	NA	0.393	0.427	NA
1901	0.188	0.187	0.374	0.397	0.364	0.14	0.226	NA	NA	0.191	0.212	0.309	NA	NA	0.323	NA	0.395	0.381	NA
1902	0.184	0.194	0.279	0.325	0.446	0.143	0.229	NA	0.265	0.176	0.269	0.245	NA	NA	0.285	NA	0.346	0.383	NA
1903	0.177	0.265	0.316	0.435	0.389	0.153	0.209	NA	0.239	0.149	0.327	0.337	NA	NA	0.333	0.115	0.402	0.401	NA
1904	0.218	0.291	0.311	0.429	0.33	0.198	0.258	NA	0.403	0.153	0.314	0.381	NA	NA	0.361	0.178	0.378	0.494	NA
1905	0.223	0.299	0.312	0.415	0.174	0.184	0.247	NA	0.584	0.11	0.331	0.293	NA	NA	0.374	0.136	0.346	0.424	NA
1906	0.213	0.301	0.309	0.383	0.2	0.192	0.234	NA	0.345	0.098	0.317	0.29	NA	NA	0.352	0.102	0.383	0.351	NA
1907	0.227	0.278	0.31	0.266	0.189	0.2	0.295	NA	0.346	0.15	0.193	0.269	NA	NA	0.279	0.127	0.392	0.587	NA
1908	0.204	0.265	0.273	0.3	0.183	0.2	0.222	NA	0.35	0.127	0.182	0.333	NA	NA	0.351	0.172	0.391	1.103	NA
1909	0.264	0.216	0.279	0.299	0.291	0.189	0.231	NA	0.286	0.186	0.175	0.236	NA	NA	0.416	0.283	0.427	0.513	NA
1910	0.316	0.536	0.237	0.281	0.206	0.168	0.208	NA	0.181	0.236	0.203	0.275	NA	NA	0.276	0.177	0.262	0.361	NA
1911	0.231	0.252	0.248	0.251	0.119	0.153	0.193	NA	0.148	0.122	0.115	0.246	NA	NA	0.255	0.13	0.336	0.309	NA
1912	0.166	0.24	0.269	0.362	0.24	0.177	0.161	NA	0.205	0.136	0.173	0.275	NA	NA	0.337	0.124	0.343	0.304	NA
1913	0.185	0.178	0.32	0.402	0.289	0.152	0.224	NA	0.202	0.128	0.168	0.272	NA	NA	0.38	0.178	0.39	0.392	NA
1914	0.151	0.16	0.301	0.405	0.251	0.147	0.192	NA	0.172	0.098	0.178	0.249	NA	NA	0.308	0.12	0.319	0.281	NA
1915	0.257	0.238	0.356	0.488	0.388	0.234	0.285	NA	0.358	0.167	0.238	0.423	NA	NA	0.498	0.212	0.454	0.481	NA
1916	0.27	0.241	0.325	0.481	0.287	0.19	0.254	NA	0.273	0.129	0.196	0.345	NA	NA	0.49	0.199	0.473	0.388	NA
1917	0.156	0.223	0.315	0.288	0.298	0.203	0.239	NA	0.242	0.125	0.179	0.252	NA	0.733	0.352	0.14	0.353	0.358	NA
1918	0.109	0.122	0.302	0.217	0.192	0.115	0.19	NA	0.128	0.09	0.086	0.151	NA	0.357	0.156	0.073	0.171	0.238	NA
1919	0.104	0.18	0.194	0.189	0.288	0.157	0.261	NA	0.129	0.079	0.124	0.174	NA	0.324	0.294	0.122	0.318	0.304	NA
1920	0.125	0.166	0.27	0.348	0.305	0.2	0.314	NA	0.161	0.1	0.204	0.225	NA	0.269	0.291	0.145	0.351	0.283	NA
1921	0.15	0.176	0.287	0.366	0.288	0.16	0.227	NA	0.153	0.1	0.219	0.225	NA	0.256	0.262	0.138	0.325	0.295	NA
1922	0.178	0.244	0.597	0.349	0.282	0.212	0.291	NA	0.191	0.131	0.254	0.358	NA	0.296	0.364	0.141	0.479	0.357	NA
1923	0.143	0.219	0.272	0.287	0.262	0.195	0.257	NA	0.139	0.125	0.214	0.268	NA	0.279	0.301	0.157	0.335	0.315	NA
1924	0.245	0.269	0.256	0.39	0.393	0.21	0.272	NA	0.197	0.179	0.257	0.371	NA	0.287	0.445	0.207	0.419	0.382	NA
1925	0.186	0.242	0.285	0.336	0.268	0.176	0.249	NA	0.215	0.198	0.213	0.243	NA	0.383	0.262	0.15	0.235	0.314	NA
1926	0.229	0.215	0.251	0.317	0.281	0.194	0.266	NA	0.235	0.177	0.201	0.299	NA	0.646	0.197	0.241	0.281	0.323	NA
1927	0.295	0.369	0.327	0.449	0.276	0.218	0.333	NA	0.246	0.214	0.482	0.373	NA	0.632	0.376	0.257	0.373	0.486	NA
1928	0.415	0.421	0.29	0.387	0.216	0.248	0.414	0.507	0.321	0.244	0.355	0.375	NA	0.61	0.384	0.247	0.444	0.411	NA
1929	0.376	0.391	0.288	0.378	0.288	0.215	0.36	0.305	0.286	0.236	0.35	0.266	NA	0.352	0.416	0.136	0.366	0.384	NA
1930	0.249	0.257	0.278	0.322	0.285	0.176	0.244	0.165	0.224	0.173	0.195	0.227	NA	0.244	0.255	0.121	0.233	0.256	NA
1931	0.304	0.366	0.385	0.377	0.382	0.174	0.186	0.143	0.219	0.177	0.272	0.328	NA	0.3	0.386	0.143	0.24	0.32	NA
1932	0.331	0.441	0.347	0.463	0.464	0.19	0.241	0.15	0.26	0.222	0.274	0.477	NA	0.489	0.362	0.162	0.318	0.394	NA
1933	0.287	0.462	0.349	0.502	0.519	0.201	0.189	0.145	0.27	0.265	0.267	0.363	NA	0.718	0.331	0.152	0.316	0.369	NA
1934	0.26	0.319	0.302	0.379	0.395	0.176	0.204	0.177	0.186	0.127	0.204	0.261	NA	0.643	0.294	0.217	0.344	0.841	NA
1935	0.333	0.626	0.224	0.41	0.475	0.184	0.217	0.107	0.207	0.158	0.199	0.268	NA	0.524	0.407	0.258	0.354	0.51	NA
1936	0.226	0.404	0.264	0.349	0.363	0.215	0.211	0.164	0.262	0.157	0.33	0.241	NA	0.642	0.291	0.229	0.272	0.415	NA
1937	0.324	0.499	0.352	0.465	0.278	0.223	0.237	0.198	0.243	0.189	0.32	0.24	0.288	0.588	0.215	0.22	0.354	0.368	NA
1938	0.325	0.435	0.339	0.449	0.239	0.227	0.33	0.198	0.3	0.193	0.244	0.191	0.384	0.928	0.243	0.207	0.288	0.358	0.203
1939	0.397	0.46	0.329	0.568	0.267	0.327	0.322	0.597	0.346	0.247	0.376	0.314	0.538	1.161	0.312	0.244	0.471	0.478	0.242
1940	0.362	0.559	0.417	0.587	0.295	0.357	0.35	0.813	0.34	0.271	0.407	0.335	0.536	0.936	0.279	0.301	0.492	0.526	0.285
1941	0.336	0.587	0.436	0.572	0.305	0.3	0.34	0.559	0.312	0.281	0.387	0.312	0.576	0.666	0.256	0.222	0.317	0.559	0.377
1942	0.365	0.84	0.34	0.484	0.313	0.277	0.291	0.369	0.349	0.291	0.429	0.537	0.6	0.663	0.271	0.263	0.414	0.466	0.302
1943	0.476	0.674	0.44	0.562	0.455	0.25	0.279	0.293	0.336	0.278	0.391	0.353	0.551	0.518	0.376	0.328	0.526	0.556	0.305
1944	0.377	0.653	0.333	0.487	0.422	0.251	0.251	0.294	0.295	0.233	0.319	0.345	0.442	0.463	0.432	0.22	0.376	0.357	0.234
1945	0.571	0.557	0.409	0.57	0.394	0.205	0.175	0.306	0.222	0.19	0.324	0.297	0.468	0.518	0.367	0.203	0.273	0.377	0.184
1946	0.524	0.494	0.626	0.416	0.407	0.244	0.259	0.337	0.318	0.222	0.322	0.351	0.628	0.37	0.413	0.272	0.359	0.382	0.247
1947	0.473	0.324	0.376	0.582	0.479	0.211	0.276	0.281	0.299	0.133	0.342	0.274	0.716	0.395	0.3	0.297	0.333	0.387	0.265
1948	0.328	0.347	0.371	0.977	0.535	0.306	0.301	0.243	0.326	0.242	0.38	0.33	0.924	0.47	0.421	0.282	0.321	0.382	0.311
1949	0.436	0.485	0.367	0.665	0.501	0.3	0.293	0.379	0.242	0.224	0.367	0.35	0.805	0.487	0.497	0.273	0.459	0.558	0.41
1950	0.407	0.46	0.327	0.529	0.644	0.219	0.274	0.391	0.328	0.279	0.426	0.237	0.884	0.487	0.411	0.369	0.465	0.419	0.299
1951	0.468	0.423	0.296	0.515	0.535	0.273	0.336	0.481	0.503	0.308	0.315	0.268	0.659	0.454	0.397	0.299	0.378	0.416	0.318
1952	0.287	0.369	0.28	0.416	0.442	0.222	0.26	0.327	0.26	0.289	0.343	0.253	0.472	0.375	0.323	0.352	0.371	0.447	0.281
1953	0.422	0.532	0.283	0.458	0.482	0.214	0.247	0.745	0.355	0.296	0.37	0.276	0.654	0.366	0.445	0.315	0.497	0.465	0.335
1954	0.384	0.409	0.264	0.34	0.39	0.179	0.21	0.26	0.231	0.199	0.272	0.199	0.505	0.251	0.29	0.271	0.41	0.393	0.265
1955	0.391	0.399	0.249	0.283	0.424	0.129	0.165	0.208	0.279	0.191	0.273	0.185	0.557	0.342	0.236	0.254	0.28	0.327	0.282
1956	0.583	0.458	0.341	0.414	0.52	0.191	0.27	0.306	0.29	0.224	0.338	0.242	0.747	0.474	0.299	0.309	0.515	0.374	0.406
1957	0.565	0.336	0.347	0.411	0.49	0.25	0.308	0.762	0.292	0.258	0.411	0.39	0.679	0.602	0.31	0.351	0.549	0.425	0.642
1958	0.582	0.363	0.283	0.457	0.525	0.24	0.325	0.521	0.303	0.249	0.436	0.367	0.669	0.482	0.389	0.335	0.553	0.382	0.685
1959	0.36	0.3	0.251	0.372	0.347	0.22	0.243	0.465	0.251	0.183	0.291	0.207	0.48	0.34	0.273	0.242	0.354	0.268	0.442
1960	0.327	0.396	0.287	0.378	0.347	0.189	0.23	0.489	0.267	0.185	0.266	0.268	0.409	0.269	0.282	0.293	0.41	0.305	0.494
1961	0.335	0.393	0.272	0.428	0.405	0.186	0.257	0.436	0.411	0.244	0.314	0.233	0.525	0.365	0.323	0.265	0.41	0.295	0.453
1962	0.222	0.286	0.245	0.34	0.431	0.201	0.208	0.524	0.332	0.257	0.237	0.265	0.558	0.333	0.184	0.286	0.288	0.27	0.392
1963	0.201	0.194	0.211	0.293	0.329	0.177	0.161	0.354	0.283	0.226	0.207	0.196	0.403	0.226	0.097	0.249	0.104	0.289	0.349
1964	0.186	0.205	0.238	0.239	0.293	0.175	0.212	0.4	0.259	0.205	0.255	0.202	0.375	0.257	0.115	0.276	0.084	0.393	0.351
1965	0.11	0.111	0.307	0.171	0.422	0.177	0.189	0.478	0.432	0.272	0.199	0.21	0.61	0.289	0.063	0.257	0.073	0.26	0.466
1966	0.098	0.12	0.221	0.189	0.272	0.154	0.165	0.256	0.168	0.2	0.157	0.124	0.381	0.182	0.067	0.239	0.085	0.289	0.304
1967	0.204	0.13	0.309	0.364	0.354	0.238	0.237	0.322	0.403	0.37	0.259	0.25	0.541	0.273	0.088	0.372	0.076	0.369	0.417
1968	0.24	0.134	0.277	0.362	0.414	0.161	0.172	0.383	0.327	0.357	0.364	0.356	0.647	0.279	0.08	0.361	0.075	0.303	0.436
1969	0.201	0.134	0.209	0.224	0.42	0.182	0.205	0.337	0.245	0.263	0.235	0.295	0.603	0.226	0.074	0.233	0.059	0.243	0.334
1970	0.23	0.153	0.246	0.305	0.412	0.217	0.2	0.396	0.344	0.341	0.295	0.36	0.603	0.244	0.157	0.292	0.132	0.308	0.422
1971	0.343	0.222	0.314	0.814	0.462	0.231	0.255	0.46	0.392	0.416	0.369	0.441	0.803	0.327	0.126	0.363	0.198	0.369	0.405
1972	0.312	0.231	0.341	0.762	0.542	0.228	0.307	0.546	0.472	0.464	0.419	0.494	1.011	0.338	0.23	0.348	0.195	0.413	0.453
1973	0.374	0.315	0.331	0.642	0.541	0.227	0.268	0.52	0.472	0.416	0.422	0.355	0.749	0.356	0.296	0.322	0.185	0.431	0.412
1974	0.441	0.399	0.283	0.667	0.606	0.222	0.349	0.482	0.457	0.417	0.364	0.44	0.806	0.388	0.272	0.384	0.264	0.425	0.46
1975	0.512	0.446	0.291	0.522	0.573	0.236	0.301	0.507	0.388	0.387	0.327	0.422	0.734	0.413	0.391	0.356	0.268	0.433	0.518
1976	0.367	0.437	0.345	0.928	0.624	0.198	0.277	0.535	0.44	0.373	0.378	0.507	0.676	0.342	0.358	0.282	0.335	0.396	0.435
1977	0.35	0.376	0.169	0.639	0.463	0.222	0.231	0.337	0.307	0.324	0.251	0.288	0.552	0.28	0.31	0.301	0.247	0.359	0.26
1978	0.339	0.371	0.264	0.531	0.432	0.288	0.242	0.423	0.39	0.294	0.24	0.337	0.537	0.349	0.34	0.458	0.248	0.627	0.43
1979	0.311	0.399	0.264	0.53	0.411	0.275	0.255	0.382	0.434	0.38	0.268	0.346	0.657	0.316	0.42	0.418	0.341	0.501	0.309
1980	0.327	0.423	0.264	0.49	0.454	0.319	0.325	0.552	0.471	0.416	0.336	0.489	0.723	0.481	0.502	0.393	0.347	0.5	0.257
1981	0.305	0.425	0.247	0.473	0.346	0.315	0.284	0.431	0.378	0.408	0.218	0.365	0.664	0.449	0.445	0.305	0.393	0.399	0.258
1982	0.326	0.424	0.249	0.458	0.424	0.38	0.292	0.454	0.435	0.432	0.328	0.365	0.771	0.4	0.463	0.322	0.486	0.422	0.222
1983	0.339	0.356	0.263	0.42	0.373	0.336	0.254	0.435	0.294	0.361	0.225	0.287	0.742	0.414	0.442	0.366	0.396	0.381	0.288
1984	0.259	0.287	0.203	0.359	0.347	0.242	0.183	0.337	0.243	0.349	0.198	0.313	0.669	0.307	0.475	0.292	0.26	0.326	0.155
1985	0.261	0.252	0.143	0.243	0.293	0.177	0.154	0.254	0.222	0.307	0.123	0.207	0.424	0.264	0.394	0.269	0.238	0.288	0.187
1986	0.202	0.208	0.183	0.222	0.32	0.21	0.148	0.24	0.16	0.184	0.124	0.143	0.398	0.323	0.226	0.308	0.216	0.317	0.144
1987	0.256	0.269	0.202	0.204	0.33	0.223	0.188	0.359	0.268	0.26	0.159	0.226	0.572	0.434	0.308	0.345	0.338	0.336	0.221
1988	0.225	0.345	0.248	0.3	0.322	0.208	0.192	0.309	0.311	0.257	0.174	0.276	0.63	0.423	0.326	0.344	0.369	0.345	0.225
1989	0.352	0.486	0.397	0.467	0.421	0.273	0.241	0.479	0.382	0.31	0.319	0.351	0.953	0.489	0.531	0.391	0.623	0.349	0.294
1990	0.275	0.42	0.313	0.393	0.462	0.232	0.19	0.381	0.456	0.327	0.282	0.344	0.564	0.372	0.472	0.311	0.483	0.271	0.263
1991	0.337	0.396	0.262	0.435	0.402	0.217	0.184	0.314	0.292	0.31	0.2	0.289	0.611	0.376	0.371	0.387	0.485	0.351	0.251
1992	0.312	0.494	0.364	0.458	0.427	0.248	0.196	0.39	0.251	0.303	0.268	0.482	0.677	0.349	0.461	0.406	0.439	0.405	0.234
1993	0.333	0.362	0.334	0.469	0.515	0.232	0.217	0.385	0.298	0.359	0.266	0.511	0.729	0.474	0.337	0.321	0.444	0.391	0.301
1994	0.326	0.372	0.268	0.476	0.393	0.27	0.167	0.425	0.754	0.387	0.273	0.439	0.431	0.376	0.322	0.409	0.284	0.482	0.297
1995	0.511	0.387	0.289	0.517	0.594	0.291	0.141	0.379	0.502	0.561	0.182	0.573	0.607	0.464	0.47	0.346	0.395	0.434	0.341
1996	0.545	0.376	0.261	0.426	0.553	0.254	0.156	0.414	0.339	0.368	0.22	0.484	0.743	0.468	0.464	0.37	0.462	0.401	0.347
1997	0.481	0.412	0.231	0.377	0.394	0.224	0.15	0.367	0.224	0.175	0.234	0.335	0.563	0.392	0.352	0.338	0.542	0.314	0.251
1998	0.39	0.44	0.246	0.306	0.411	0.224	0.138	0.389	0.212	0.147	0.152	0.362	0.523	0.354	0.341	0.312	0.597	0.351	0.342
1999	0.339	0.304	0.285	0.315	0.309	0.192	0.116	0.305	0.167	0.135	0.168	0.233	0.486	0.23	0.279	0.346	0.444	0.382	0.29
2000	0.337	0.301	0.257	0.237	0.292	0.16	0.111	0.232	0.164	0.169	0.154	0.277	0.495	0.235	0.303	0.322	0.433	0.308	0.347
2001	0.296	0.335	0.225	0.299	0.353	0.201	0.125	0.214	0.21	0.247	0.198	0.272	0.493	0.229	0.323	0.313	0.522	0.314	0.38
2002	0.329	0.284	0.282	0.374	0.33	0.167	0.105	0.173	0.211	0.226	0.186	0.236	0.492	0.188	0.357	0.285	0.341	0.347	0.399
2003	0.26	0.269	0.244	0.398	0.288	0.156	0.098	0.176	0.159	0.134	0.125	0.147	0.481	0.168	0.373	0.292	0.388	0.339	0.34
2004	0.326	0.351	0.27	0.364	0.34	0.207	0.119	0.143	0.232	0.206	0.235	0.33	0.586	0.218	0.339	0.344	0.504	0.35	0.429
2005	0.329	0.39	0.25	0.348	0.38	0.184	0.109	0.145	0.228	0.243	0.232	0.272	0.612	0.164	0.36	0.396	0.559	0.474	0.354
2006	0.34	0.416	0.313	0.308	0.438	0.208	0.136	0.136	0.244	0.159	0.291	0.334	0.455	0.097	0.416	0.354	0.463	0.388	0.449
2007	0.346	0.373	0.315	0.336	0.26	0.163	0.189	0.133	0.226	0.19	0.246	0.281	0.459	0.113	0.31	0.279	0.47	0.26	0.399
2008	0.352	0.331	0.259	0.34	0.335	0.165	0.105	0.173	0.312	0.198	0.273	0.215	0.43	0.145	0.437	0.293	0.488	0.413	0.38
2009	0.456	0.38	0.313	0.354	0.318	0.17	0.103	0.193	0.247	0.194	0.27	0.391	0.594	0.143	0.756	0.351	0.597	0.398	0.42
2010	0.413	0.342	0.279	0.252	0.328	0.162	0.116	0.115	0.219	0.181	0.271	0.261	0.485	0.133	0.542	0.312	0.383	0.328	0.497
