# Marcinkowski - Minotaur Lake - TSME - ITRDB WA146
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/24473
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-24473.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa146-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa146-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa146.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa146.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2018-06-22
#--------------------
# File_Last_Modified_Date
#   Date: 2018-06-22
#--------------------
# Title
#   Study_Name: Marcinkowski - Minotaur Lake - TSME - ITRDB WA146
#--------------------
# Investigators
#   Investigators: Marcinkowski, K.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Kailey Marcinkowski and David L. Peterson
#   Journal_Name: Northwest Science
#   Published_Title: A 350-Year Reconstruction of the Response of South Cascade Glacier to Interannual and Interdecadal Climatic Variability
#   Published_Date_or_Year: 2015
#   Volume: 89
#   Pages: 14-33
#   Issue: 1
#   Report_Number: 
#   DOI: 10.3955/046.089.0102
#   Full_Citation: None
#   Abstract: Mountain hemlock growth chronologies were used to reconstruct the mass balance of South Cascade Glacier, an alpine glacier in the North Cascade Range of Washington State. The net balance reconstruction spans 350 years, from 1659 to 2009. Summer and winter balances were reconstructed for 1346-2009 and 1615-2009, respectively. Relationships between mass balance and winter precipitation, temperature, the Pacific Decadal Oscillation index, and the El Nino Southern Oscillation index indicate that these influence glacier balance at various temporal scales. Above-average net, summer, and winter mass balance occurred mainly in 1690-1710, 1810-1820, 1845-1860, 1865-1890, and 1975-1990, and below-average balance periods include 1680-1690, 1790-1810, 1820-1840, and 1930-1960. Above- and below-average reconstructed mass balances at South Cascade Glacier were concurrent with similar periods from other glacier balance reconstructions in the Pacific Northwest region of North America. Agreement among these records suggests that changes in South Cascade Glacier mass balance are good indicators of regional balance fluctuations, and glaciers in the Pacific Northwest are responding similarly to regional external forcings. The current rate of decline, from 2000 to 2009, in the reconstructed balance record has been faster than any decline in a century. This decreasing trend is projected to continue with increasing temperatures, and will likely affect glacier-influenced water resources in the Pacific Northwest.
#--------------------
#   Authors: Kailey Marcinkowski, David L. Peterson, Gregory J. Ettl
#   Journal_Name: Canadian Journal of Forest Research
#   Published_Title: Nonstationary temporal response of mountain hemlock growth to climatic variability in the North Cascade Range, Washington, USA
#   Published_Date_or_Year: 2015
#   Volume: 45
#   Pages: 676-688
#   Issue: 6
#   Report_Number: 
#   DOI: 10.1139/cjfr-2014-0231
#   Full_Citation: None
#   Abstract: A stationary response of tree radial growth to climatic variables is assumed as a basis for climatic reconstructions and future growth projections in response to climate change. Mountain hemlock (Tsuga mertensiana (Bong.) Carriere) trees on the western slopes of the North Cascade Range (Washington, USA) were examined for stability in growth response to climatic influences at a small spatial scale. Moving correlation functions demonstrate that climate-growth interactions are nonstationary over time, alternating between periods of significant and nonsignificant responses. Correlations between growth and winter precipitation have weakened, becoming statistically insignificant in the last decade, but correlations with spring temperature and previous-year summer temperature have strengthened, becoming statistically significant. The Pacific Decadal Oscillation influences patterns in climate-growth correlations but does not seem to account for the most recent changes in correlation strength. At an interannual scale, growth differs between El Nino Southern Oscillation phases, specifically between El Nino and La Nina years and between La Nina and neutral phase years. The variability in growth response to climate at interannual and interdecadal time frames, especially with the climate changes emerging in recent decades, will challenge the reliability and accuracy of reconstruction and predictive models.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Geological Survey
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Minotaur Lake
#   Location: Washington
#   Northernmost_Latitude: 47.84438
#   Southernmost_Latitude: 47.84438
#   Easternmost_Longitude: -121.035864
#   Westernmost_Longitude: -121.035864
#   Elevation_m: 1703
#--------------------
# Data_Collection
#   Collection_Name: WA146
#   First_Year: 1615
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ML14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ML06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ML06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ML14_raw	ML20_raw	ML12_raw	ML08_raw	ML16_raw	ML15_raw	ML10_raw	ML18_raw	ML17_raw	ML01_raw	ML03_raw	ML11_raw	ML09_raw	ML07_raw	ML19_raw	ML02_raw	ML04_raw	ML06_raw
1687	NA	NA	NA	NA	1.025	1.408	NA	1.408	NA	0.545	NA	NA	NA	0.492	NA	0.848	0.521	0.445
1688	NA	NA	NA	NA	0.978	0.992	NA	0.836	NA	0.501	NA	NA	NA	0.305	NA	0.882	0.512	0.778
1689	NA	NA	NA	NA	0.732	1.683	NA	0.967	NA	0.556	NA	NA	NA	1.375	NA	0.861	0.619	0.441
1690	NA	NA	NA	NA	1.225	1.697	NA	1.188	NA	0.699	NA	NA	NA	1.038	NA	0.684	0.656	0.338
1691	NA	NA	NA	NA	0.906	1.385	NA	0.906	NA	0.496	NA	NA	NA	0.706	NA	0.513	0.714	0.261
1692	NA	NA	NA	NA	1.018	1.389	NA	1.11	NA	0.428	NA	NA	NA	0.516	NA	0.678	0.479	0.403
1693	NA	NA	NA	NA	1.017	1.205	NA	1.325	NA	0.518	NA	NA	NA	0.494	NA	0.738	0.492	0.401
1694	NA	NA	NA	NA	0.701	1.342	NA	0.436	NA	0.298	NA	NA	NA	0.618	NA	0.818	0.332	0.31
1695	NA	NA	NA	NA	0.718	1.371	NA	0.393	NA	0.197	NA	NA	NA	0.477	NA	0.826	0.414	0.197
1696	NA	NA	NA	NA	0.807	0.888	NA	0.66	NA	0.295	NA	NA	NA	0.375	NA	0.728	0.311	0.258
1697	NA	NA	NA	NA	0.001	0.37	NA	0.001	NA	0.001	NA	NA	NA	0.001	NA	0.4	0.161	0.225
1698	NA	NA	NA	NA	0.691	0.783	NA	0.606	NA	0.227	NA	NA	NA	0.565	NA	0.497	0.402	0.271
1699	NA	NA	NA	NA	0.001	0.689	NA	0.001	NA	0.001	NA	NA	NA	0.261	NA	0.401	0.318	0.154
1700	NA	NA	NA	NA	0.636	1.463	NA	0.541	NA	0.498	NA	NA	NA	0.367	NA	0.447	0.331	0.28
1701	NA	NA	NA	NA	0.535	1.254	NA	0.373	NA	0.357	NA	NA	NA	0.435	NA	0.546	0.353	0.46
1702	NA	NA	NA	NA	0.631	1.1	NA	0.707	NA	0.427	NA	NA	NA	0.523	NA	0.815	0.227	0.316
1703	NA	NA	NA	NA	0.547	1.089	NA	0.43	NA	0.246	NA	NA	NA	0.737	NA	1.197	0.25	0.403
1704	NA	NA	NA	NA	1.028	1.348	NA	0.963	NA	0.478	NA	NA	NA	0.591	NA	1.09	0.317	0.482
1705	NA	NA	NA	NA	1.088	1.593	NA	1.081	NA	0.274	NA	NA	NA	0.892	NA	1.342	0.39	0.422
1706	NA	NA	NA	NA	1.232	1.023	NA	0.546	NA	0.261	NA	NA	NA	0.615	NA	0.621	0.647	0.282
1707	NA	NA	NA	NA	1.225	1.072	NA	0.321	NA	0.324	NA	NA	NA	0.614	NA	0.702	0.542	0.239
1708	NA	NA	NA	NA	1.155	1.075	NA	0.533	NA	0.471	NA	NA	NA	0.575	NA	0.277	0.559	0.28
1709	NA	NA	NA	NA	0.712	0.751	NA	0.481	NA	0.712	NA	NA	NA	0.375	NA	0.419	0.777	0.161
1710	NA	NA	NA	NA	0.995	1.176	NA	0.797	NA	0.495	NA	NA	NA	0.55	NA	0.982	0.86	0.394
1711	NA	NA	NA	NA	0.911	0.977	NA	0.694	NA	0.46	NA	NA	NA	0.303	NA	0.905	0.688	0.45
1712	NA	NA	NA	NA	0.915	1.844	NA	1.132	NA	0.471	NA	NA	NA	0.448	NA	0.888	0.621	0.515
1713	NA	NA	NA	NA	0.918	1.329	NA	0.777	NA	0.527	NA	NA	NA	0.222	NA	1.001	0.586	0.392
1714	NA	NA	NA	NA	1.009	1.446	NA	0.925	NA	0.46	NA	NA	NA	0.245	NA	0.621	0.636	0.367
1715	NA	NA	NA	NA	0.578	0.473	NA	0.231	NA	0.001	NA	0.336	NA	0.149	NA	0.489	0.001	0.189
1716	NA	NA	NA	NA	0.915	1.065	NA	0.944	NA	0.309	NA	0.724	NA	0.26	NA	0.618	0.439	0.189
1717	NA	NA	NA	NA	1.454	1.198	NA	1.022	NA	0.223	NA	0.847	NA	0.193	NA	0.733	0.556	0.263
1718	NA	NA	NA	NA	1.464	1.265	NA	0.915	0.632	0.447	NA	1.014	NA	0.231	NA	0.761	0.621	0.289
1719	NA	NA	NA	NA	1.633	1.458	NA	1.227	0.882	0.503	NA	0.35	NA	0.285	NA	0.721	0.612	0.325
1720	NA	NA	NA	NA	2.033	1.627	NA	1.142	1.126	0.482	NA	0.836	NA	1.139	NA	0.473	0.5	0.232
1721	NA	NA	NA	NA	1.673	1.906	NA	1.921	1.268	0.539	NA	0.588	NA	0.774	NA	0.725	0.526	0.352
1722	NA	NA	NA	NA	0.608	1.13	NA	0.453	0.461	0.343	NA	0.88	NA	0.708	NA	0.455	0.416	0.219
1723	NA	NA	NA	NA	0.67	1.168	NA	1.162	0.907	0.64	NA	0.869	NA	0.551	NA	0.388	0.223	0.268
1724	NA	NA	NA	NA	0.728	0.944	NA	0.558	0.633	0.575	NA	1.011	NA	0.553	NA	0.372	0.254	0.313
1725	NA	NA	NA	NA	0.604	0.856	NA	0.53	0.485	0.496	NA	0.888	NA	0.502	NA	0.378	0.231	0.278
1726	NA	NA	NA	NA	0.722	1.212	NA	0.666	0.666	0.619	NA	0.365	NA	0.743	NA	0.543	0.261	0.498
1727	NA	NA	NA	NA	1.008	1.171	NA	0.727	0.859	0.516	NA	0.551	NA	1.077	NA	0.504	0.345	0.599
1728	NA	NA	NA	NA	1.158	0.984	NA	0.793	0.909	0.524	NA	0.503	NA	1.047	NA	0.562	0.304	0.561
1729	NA	NA	NA	NA	1.213	1.145	NA	0.449	0.664	0.389	NA	0.717	NA	0.762	NA	0.526	0.291	0.622
1730	NA	NA	NA	NA	0.75	0.856	NA	0.46	0.415	0.421	NA	0.798	NA	0.645	NA	0.517	0.424	0.494
1731	NA	NA	NA	NA	0.797	0.93	NA	0.721	0.601	0.371	NA	0.766	NA	0.768	NA	0.563	0.386	0.534
1732	NA	NA	NA	NA	1.057	0.982	NA	0.802	0.764	0.396	NA	0.699	NA	0.667	NA	0.401	0.315	0.574
1733	NA	NA	NA	NA	0.881	1.119	NA	0.808	0.585	0.396	NA	0.769	NA	0.795	NA	0.417	0.3	0.499
1734	NA	NA	NA	NA	1.06	1.235	NA	0.755	0.588	0.339	NA	0.638	NA	0.797	NA	0.307	0.274	0.717
1735	NA	NA	NA	NA	0.775	1.373	NA	0.744	0.463	0.331	NA	0.566	NA	0.906	NA	0.54	0.29	0.865
1736	NA	NA	NA	NA	1.015	1.209	NA	0.841	0.267	0.36	NA	0.697	NA	0.964	NA	0.506	0.381	0.746
1737	NA	NA	NA	NA	1.058	1.286	NA	1.075	0.911	0.471	NA	0.632	NA	0.814	NA	0.432	0.313	0.579
1738	NA	NA	NA	NA	1.156	1.064	NA	0.926	0.402	0.489	NA	0.6	NA	0.754	NA	0.439	0.429	0.502
1739	NA	NA	NA	NA	1.089	0.789	NA	1.188	0.582	0.545	NA	0.644	NA	0.686	NA	0.385	0.461	0.549
1740	NA	NA	NA	NA	0.912	1.124	NA	0.859	0.644	0.496	NA	0.587	NA	0.665	NA	0.237	0.307	0.371
1741	NA	NA	NA	NA	1.466	1.777	NA	1.95	1.459	0.574	NA	0.843	NA	0.85	0.779	0.453	0.383	0.554
1742	NA	NA	NA	NA	1.088	1.071	NA	0.924	0.74	0.458	NA	0.726	NA	0.545	0.686	0.463	0.326	0.372
1743	NA	NA	NA	NA	1.374	1.134	NA	1.114	0.89	0.354	NA	0.632	NA	0.514	0.989	0.409	0.33	0.374
1744	NA	NA	NA	NA	0.7	1.006	NA	0.567	0.368	0.43	NA	0.633	NA	0.47	0.761	0.364	0.278	0.415
1745	NA	NA	NA	NA	0.941	1.241	NA	0.602	0.346	0.617	NA	0.955	NA	0.429	1.161	0.33	0.461	0.31
1746	NA	NA	NA	NA	0.822	1.484	NA	0.674	0.502	0.586	NA	0.629	NA	0.304	0.779	0.235	0.34	0.276
1747	NA	NA	NA	NA	0.958	1.207	NA	0.966	0.829	0.367	NA	0.642	NA	0.611	1.216	0.335	0.386	0.62
1748	NA	NA	NA	NA	0.947	0.845	NA	1.045	1.067	0.291	NA	0.774	NA	0.465	1.176	0.25	0.388	0.624
1749	NA	NA	NA	NA	0.711	0.895	NA	0.947	0.654	0.316	NA	0.937	NA	0.562	0.98	0.252	0.278	0.624
1750	NA	NA	NA	NA	0.571	0.718	NA	0.889	0.832	0.476	NA	0.646	NA	0.527	1.018	0.356	0.416	0.553
1751	NA	NA	NA	NA	0.732	0.793	NA	1.315	0.782	0.383	NA	1.024	NA	0.64	0.733	0.348	0.324	0.712
1752	NA	NA	NA	NA	0.546	0.605	NA	0.624	0.534	0.223	NA	0.739	NA	0.576	0.977	0.438	0.25	0.531
1753	NA	NA	NA	NA	0.497	0.435	NA	0.436	0.465	0.245	NA	0.001	NA	0.25	0.679	0.33	0.184	0.497
1754	NA	NA	NA	NA	0.649	0.558	NA	0.376	0.384	0.195	NA	0.818	NA	0.447	0.457	0.443	0.306	0.568
1755	NA	NA	NA	NA	0.803	0.775	NA	0.461	0.393	0.371	NA	0.699	NA	0.333	0.576	0.381	0.233	0.598
1756	NA	NA	NA	NA	1.131	1.141	NA	0.935	0.988	0.459	NA	0.734	NA	0.569	0.77	0.653	0.358	0.968
1757	NA	NA	NA	NA	0.69	0.862	NA	0.721	0.816	0.31	NA	0.762	NA	0.497	0.752	0.557	0.326	0.707
1758	NA	NA	NA	NA	1.098	1.05	NA	0.788	1.443	0.491	NA	0.498	NA	0.475	1.309	0.47	0.265	0.865
1759	NA	NA	NA	NA	1.323	0.921	NA	0.735	1.176	0.316	NA	0.525	0.449	0.642	1.421	0.492	0.273	0.863
1760	NA	NA	NA	NA	1.248	1.078	NA	0.516	1.334	0.647	NA	0.465	0.255	0.38	1.105	0.395	0.243	0.803
1761	NA	NA	NA	NA	1.054	0.893	NA	0.615	1.22	1.18	NA	0.646	0.276	0.598	0.994	0.399	0.339	0.662
1762	NA	NA	NA	NA	0.646	0.703	NA	0.346	0.708	0.001	NA	0.001	0.324	0.596	0.664	0.24	0.316	0.557
1763	NA	NA	NA	NA	1.015	0.72	NA	0.518	1.058	1.396	NA	0.694	0.38	0.75	0.919	0.246	0.482	0.703
1764	NA	NA	NA	NA	0.908	0.732	NA	0.456	1.521	0.813	NA	0.664	0.447	0.609	1.009	0.241	0.481	0.857
1765	NA	NA	NA	NA	0.98	1.034	NA	0.557	1.262	0.998	NA	0.631	0.559	0.727	1.233	0.471	0.446	0.786
1766	NA	NA	NA	NA	0.749	0.896	NA	0.407	0.901	0.786	NA	0.663	0.516	0.738	0.901	0.564	0.543	0.785
1767	NA	NA	NA	NA	0.681	1.024	NA	0.411	0.998	0.845	NA	0.566	0.434	0.606	1.058	0.539	0.468	0.472
1768	NA	NA	NA	NA	0.823	1.068	NA	0.412	1.229	0.856	NA	0.631	0.48	0.469	0.888	0.482	0.35	0.708
1769	NA	NA	NA	NA	0.93	0.94	NA	0.411	1.113	0.675	NA	0.833	0.434	0.545	0.774	0.377	0.366	0.595
1770	NA	NA	NA	NA	1.055	1.329	NA	0.357	1.354	0.715	NA	0.949	0.23	0.518	1.219	0.531	0.25	0.796
1771	NA	NA	NA	NA	0.89	1.109	NA	0.41	1.544	0.627	NA	0.916	0.605	0.648	1.003	0.437	0.318	0.586
1772	NA	NA	NA	NA	0.958	1.082	NA	0.37	1.361	0.557	NA	1.014	0.269	0.673	0.782	0.477	0.245	0.519
1773	NA	NA	NA	NA	1.033	0.927	NA	0.5	1.078	0.606	NA	0.804	0.564	0.677	0.865	0.439	0.255	0.448
1774	NA	NA	NA	NA	0.904	0.744	NA	0.528	1.505	0.599	NA	0.746	0.471	0.651	0.68	0.532	0.268	0.41
1775	NA	NA	NA	NA	0.423	0.456	0.809	0.194	0.39	0.509	NA	0.005	0.356	0.419	0.535	0.372	0.288	0.306
1776	NA	NA	NA	NA	0.939	0.943	1.321	0.395	1.757	0.452	NA	0.768	0.308	0.435	0.912	0.424	0.325	0.493
1777	NA	NA	NA	NA	1.035	0.522	1.138	0.364	1.395	0.776	NA	0.679	0.61	0.502	1.131	0.371	0.399	0.471
1778	NA	NA	NA	NA	0.976	0.936	0.711	0.327	1.235	0.686	NA	0.655	0.348	0.402	1.06	0.438	0.306	0.517
1779	NA	NA	NA	NA	0.726	0.945	0.605	0.433	0.872	0.688	NA	0.532	0.356	0.338	0.989	0.334	0.362	0.406
1780	NA	NA	NA	NA	1.048	1.155	1.1	0.447	1.473	0.759	NA	0.74	0.362	0.425	0.917	0.574	0.304	0.483
1781	NA	NA	NA	NA	0.797	1.027	1.01	0.299	0.998	0.435	NA	0.745	0.29	0.497	0.545	0.437	0.27	0.538
1782	NA	NA	NA	NA	0.743	1.035	1.02	0.288	1.147	0.531	NA	0.797	0.335	0.493	0.829	0.332	0.214	0.534
1783	NA	NA	NA	NA	0.825	1.293	1.314	0.677	1.681	0.829	NA	0.691	0.321	0.628	0.893	0.422	0.279	0.741
1784	NA	NA	NA	NA	0.895	1.006	1.187	0.576	1.522	0.59	NA	0.484	0.331	0.531	0.937	0.49	0.267	0.498
1785	NA	NA	NA	NA	1.055	0.532	0.589	0.617	0.96	0.347	NA	0.665	0.264	0.449	0.623	0.421	0.195	0.306
1786	NA	NA	NA	NA	0.699	0.662	0.852	0.67	0.937	0.242	NA	1.098	0.36	0.313	0.596	0.532	0.161	0.34
1787	NA	NA	NA	NA	0.563	0.727	0.843	0.711	0.77	0.396	NA	0.774	0.27	0.204	0.714	0.302	0.181	0.362
1788	NA	NA	NA	NA	0.8	0.938	1.142	0.5	1.097	0.409	NA	1.031	0.382	0.345	0.609	0.422	0.183	0.371
1789	NA	NA	NA	NA	0.548	0.001	0.873	0.411	1.325	0.242	NA	0.881	0.001	0.278	0.456	0.311	0.001	0.436
1790	NA	NA	NA	NA	0.837	1.304	0.666	0.498	1.156	0.457	NA	0.826	0.389	0.366	0.795	0.387	0.217	0.505
1791	NA	NA	NA	NA	1.12	0.938	0.556	0.588	2.053	0.45	NA	0.911	0.382	0.441	1.045	0.454	0.221	0.492
1792	NA	NA	NA	NA	1.348	1.062	1.056	0.734	1.914	1.016	NA	0.716	0.408	0.591	1.042	0.527	0.258	0.57
1793	NA	NA	NA	NA	1.055	0.679	0.917	1.003	2.018	0.973	NA	0.496	0.86	0.556	0.93	0.523	0.436	0.417
1794	NA	NA	0.676	NA	1.143	0.517	0.932	0.918	1.467	1.085	NA	0.518	0.742	0.756	1.034	0.437	0.406	0.583
1795	NA	NA	0.774	NA	0.941	0.806	0.938	0.751	0.967	0.955	NA	0.489	0.567	0.599	0.879	0.494	0.512	0.438
1796	NA	NA	0.583	NA	0.963	1.199	0.842	0.677	1.385	0.777	NA	0.35	0.535	0.58	0.901	0.421	0.769	0.52
1797	NA	NA	0.606	NA	1.259	1.036	0.739	0.784	1.591	0.788	NA	0.501	0.511	0.521	0.913	0.631	1.101	0.336
1798	NA	0.536	0.616	NA	0.823	1.454	0.697	0.615	1.596	0.763	NA	0.638	0.651	0.561	0.673	0.421	0.738	0.491
1799	NA	1.091	0.924	NA	0.907	1.049	0.718	0.578	1.942	0.636	NA	0.759	0.435	0.593	0.515	0.369	0.493	0.3
1800	NA	2.085	0.649	NA	0.924	0.601	0.858	0.506	2.05	0.919	NA	0.68	0.456	0.683	0.482	0.287	0.391	0.404
1801	NA	1.533	0.675	NA	0.905	0.706	0.663	0.573	0.96	0.684	NA	0.78	0.56	0.79	0.485	0.392	0.357	0.4
1802	NA	1.86	0.572	NA	0.622	0.417	0.794	0.723	0.964	0.527	NA	0.547	0.361	0.536	0.321	0.338	0.303	0.302
1803	NA	1.964	0.435	NA	0.843	0.966	1.256	0.917	1.305	1.121	NA	0.6	0.352	0.861	0.858	0.332	0.335	0.621
1804	NA	2.053	1.291	NA	0.879	0.896	1.475	0.938	2.332	1.355	NA	0.464	0.437	0.822	1.053	0.281	0.286	0.704
1805	NA	2.063	1.424	NA	0.933	0.85	1.345	0.693	2.344	1.022	NA	0.76	0.383	0.793	1.266	0.325	0.274	0.544
1806	NA	1.514	1.172	NA	0.789	0.72	0.626	0.581	0.794	0.669	NA	0.578	0.281	0.651	0.96	0.371	0.232	0.646
1807	NA	1.61	1.414	NA	0.714	0.681	1.267	0.528	0.81	0.83	NA	0.481	0.217	0.563	0.772	0.409	0.215	0.539
1808	NA	1.341	1.234	NA	0.495	0.576	0.914	0.496	0.381	0.587	NA	0.446	0.235	0.498	0.36	0.375	0.18	0.324
1809	NA	1.727	1.44	NA	0.724	1.009	1.147	0.505	0.624	0.979	NA	0.342	0.262	0.732	0.853	0.385	0.288	0.57
1810	NA	1.166	0.548	NA	0.197	0.314	0.689	0.197	0.001	0.683	NA	0.448	0.242	0.491	0.001	0.359	0.001	0.692
1811	NA	1.068	0.863	NA	0.615	0.699	0.577	0.202	0.611	0.534	0.503	0.467	0.253	0.478	0.417	0.543	0.313	0.532
1812	NA	1.13	1.084	NA	0.001	0.001	0.837	0.419	0.261	0.812	0.436	0.001	0.001	0.509	0.491	0.456	0.127	0.524
1813	NA	0.56	1.23	NA	0.77	0.668	1.094	0.484	0.4	0.681	0.533	0.639	0.3	0.735	0.633	0.413	0.19	0.532
1814	NA	1.216	1.592	NA	0.826	0.787	1.128	0.651	0.706	1.073	0.594	0.62	0.29	0.746	0.517	0.382	0.25	0.593
1815	NA	1.069	0.982	NA	1.07	0.899	1.263	0.687	0.854	1.328	0.592	0.482	0.277	0.864	0.839	0.347	0.202	0.607
1816	NA	1.416	1.108	NA	1.223	0.955	1.463	0.668	1.563	1.356	0.724	0.481	0.307	0.905	0.793	0.451	0.177	0.844
1817	NA	1.797	0.971	NA	1.483	0.778	1.654	0.948	1.547	1.306	0.769	0.54	0.45	1.016	0.586	0.486	0.225	0.994
1818	NA	1.686	0.808	NA	1.352	0.704	1.618	0.834	1.304	0.942	0.481	0.283	0.38	0.87	0.668	0.347	0.232	0.726
1819	NA	0.883	0.461	NA	0.754	0.418	1.635	0.707	0.873	0.827	0.689	0.293	0.493	0.594	0.475	0.414	0.245	0.8
1820	NA	0.998	0.402	NA	0.525	0.343	0.845	0.835	0.33	0.667	0.518	0.001	0.001	0.69	0.491	0.228	0.221	0.496
1821	NA	0.939	0.581	NA	0.87	0.318	1.83	0.583	0.583	0.925	0.519	0.415	0.37	0.696	0.337	0.335	0.316	0.581
1822	NA	1.273	0.773	NA	0.495	0.386	1.759	0.869	0.784	1.065	0.565	0.635	0.25	0.77	0.609	0.359	0.31	0.51
1823	NA	1.312	0.725	NA	0.557	0.563	1.332	0.927	0.968	0.866	0.604	0.773	0.292	0.853	0.689	0.393	0.305	0.572
1824	NA	1.096	0.657	NA	0.484	0.63	1.111	0.59	0.817	1.03	0.525	0.764	0.189	0.547	0.313	0.378	0.26	0.484
