# Knapp - Wellner Cliffs Research Natural Area - PIPO - ITRDB ID016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/17253
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-17253.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/id016-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; id016-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/id016.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/id016.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-09-10
#--------------------
# File_Last_Modified_Date
#   Date: 2014-09-10
#--------------------
# Title
#   Study_Name: Knapp - Wellner Cliffs Research Natural Area - PIPO - ITRDB ID016
#--------------------
# Investigators
#   Investigators: Knapp, P.A.(https://orcid.org/0000-0002-0783-7933); Soulé, P.T.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Wellner Cliffs Research Natural Area
#   Location: Idaho
#   Northernmost_Latitude: 48.37
#   Southernmost_Latitude: 48.37
#   Easternmost_Longitude: -116.79
#   Westernmost_Longitude: -116.79
#   Elevation_m: 903
#--------------------
# Data_Collection
#   Collection_Name: ID016
#   First_Year: 1653
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WCR01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR25B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR25B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCR29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCR29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WCR01A_raw	WCR01B_raw	WCR02A_raw	WCR02B_raw	WCR03A_raw	WCR03B_raw	WCR04A_raw	WCR04B_raw	WCR05A_raw	WCR05B_raw	WCR06A_raw	WCR07A_raw	WCR07B_raw	WCR08A_raw	WCR08B_raw	WCR10A_raw	WCR10B_raw	WCR11A_raw	WCR11B_raw	WCR12A_raw	WCR12B_raw	WCR13A_raw	WCR13B_raw	WCR14A_raw	WCR15A_raw	WCR15B_raw	WCR19A_raw	WCR19B_raw	WCR20A_raw	WCR20B_raw	WCR21A_raw	WCR23A_raw	WCR23B_raw	WCR24A_raw	WCR25A_raw	WCR25B_raw	WCR26A_raw	WCR26B_raw	WCR27A_raw	WCR27B_raw	WCR29A_raw	WCR29B_raw
1694	NA	NA	2.664	1.371	NA	NA	1.401	1.24	NA	NA	2.725	NA	NA	NA	NA	NA	NA	0.998	1.323	NA	NA	1.173	1.337	2.676	0.716	0.618	NA	NA	NA	NA	1.594	NA	NA	1.134	NA	NA	NA	NA	NA	NA	NA	1.462
1695	NA	NA	2.192	1.278	1.804	NA	0.878	0.666	NA	NA	1.914	NA	NA	NA	NA	NA	NA	0.542	0.634	NA	NA	1	1.304	2.966	0.442	0.399	NA	NA	NA	NA	1.826	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	0.984
1696	NA	NA	2.144	1.102	1.824	1.715	1.058	0.971	NA	NA	1.76	NA	NA	NA	NA	NA	NA	0.815	1.069	NA	NA	0.841	1.252	2.031	0.622	0.504	NA	NA	NA	NA	1.356	NA	NA	0.673	NA	NA	NA	NA	NA	NA	NA	0.786
1697	NA	NA	2.495	1.354	1.724	1.668	1.353	1.102	NA	NA	1.859	NA	NA	NA	NA	NA	NA	1.361	1.243	NA	NA	1.053	1.303	2.739	0.854	0.453	NA	NA	NA	NA	1.918	NA	NA	0.804	NA	NA	NA	NA	NA	NA	NA	0.906
1698	NA	NA	1.957	1.07	1.518	1.739	1.01	0.894	NA	NA	1.429	NA	NA	NA	NA	NA	NA	1.47	1.638	NA	NA	0.657	0.858	1.701	0.566	0.586	1.245	NA	NA	NA	1.17	NA	NA	0.609	NA	NA	NA	NA	NA	NA	NA	0.941
1699	NA	NA	1.558	0.956	1.751	1.51	0.727	0.657	NA	NA	1.681	NA	NA	NA	NA	NA	NA	0.675	0.851	NA	NA	0.745	0.985	2.012	0.519	0.457	1.083	NA	NA	NA	1.082	NA	NA	0.534	NA	NA	NA	NA	NA	NA	NA	1.003
1700	NA	NA	1.899	0.816	1.309	1.536	1.133	1.205	NA	NA	1.618	NA	NA	NA	NA	NA	NA	1.327	1.415	NA	NA	1.068	1.02	2.05	0.788	0.728	1.312	NA	NA	NA	1.551	NA	NA	0.643	NA	NA	NA	NA	NA	NA	NA	1.193
1701	NA	NA	2.036	0.919	1.935	1.702	0.793	0.72	NA	NA	1.644	NA	NA	NA	NA	NA	NA	0.821	1.039	NA	NA	0.851	1.096	2.059	0.745	0.36	0.871	NA	NA	NA	1.474	NA	NA	0.608	NA	NA	NA	NA	NA	NA	NA	0.964
1702	NA	NA	2.287	1.588	2.043	2.047	1.256	1.31	NA	NA	1.921	NA	NA	NA	NA	NA	NA	1.499	1.359	NA	NA	0.912	1.391	2.46	0.871	0.777	0.889	NA	NA	NA	1.523	NA	NA	0.895	NA	NA	NA	NA	NA	NA	NA	1.123
1703	NA	NA	2.837	0.734	2.389	1.844	0.72	0.951	NA	NA	1.88	NA	NA	NA	NA	NA	NA	1.512	1.471	NA	NA	0.865	1.274	2.177	0.814	0.56	0.617	NA	NA	NA	1.297	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	0.677
1704	NA	NA	1.698	0.707	2.133	1.944	1.36	1.316	NA	NA	1.777	NA	NA	NA	NA	NA	NA	1.593	0.995	NA	NA	0.944	1.542	2.211	0.98	0.575	0.45	NA	NA	NA	1.247	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	0.855
1705	NA	NA	1.27	1.101	1.929	1.367	0.748	0.874	NA	NA	1.351	NA	NA	NA	NA	NA	NA	0.894	1.029	NA	NA	0.839	1.488	1.828	0.588	0.459	0.472	NA	NA	NA	1.041	NA	NA	0.542	NA	NA	NA	NA	NA	NA	NA	0.439
1706	NA	NA	1.618	0.825	1.47	1.247	0.883	1.011	NA	NA	1.529	NA	NA	NA	NA	NA	NA	1.326	1.181	NA	NA	0.548	1.074	1.996	0.633	0.703	0.23	NA	NA	NA	0.933	NA	NA	0.511	NA	NA	NA	NA	NA	NA	NA	0.51
1707	NA	NA	1.117	0.547	1.371	1.091	0.847	0.952	NA	NA	1.479	NA	NA	NA	NA	NA	NA	1.131	0.852	NA	NA	0.478	0.724	1.932	0.677	0.73	0.177	NA	NA	NA	0.644	NA	NA	0.557	NA	NA	NA	NA	NA	NA	NA	0.363
1708	NA	NA	1.382	0.843	1.198	0.741	0.536	0.563	NA	NA	1.089	NA	NA	NA	NA	NA	NA	0.927	0.753	NA	NA	0.512	0.728	1.636	0.552	0.422	0.205	NA	NA	NA	0.884	NA	NA	0.496	NA	NA	NA	NA	NA	NA	NA	0.332
1709	NA	NA	1.618	0.778	1.43	1.426	1.049	0.764	NA	NA	1.206	NA	NA	NA	NA	NA	NA	1.144	0.852	NA	NA	0.597	1.562	1.703	0.674	0.484	0.231	NA	NA	NA	1.146	NA	NA	0.452	NA	NA	NA	NA	NA	NA	NA	0.355
1710	NA	NA	1.414	0.69	1.277	1.351	0.833	0.514	NA	NA	1.368	NA	NA	NA	NA	NA	NA	1.311	0.75	NA	NA	0.617	1.172	1.389	0.747	0.647	0.244	NA	NA	NA	0.993	NA	NA	0.346	NA	NA	NA	NA	NA	NA	NA	0.51
1711	NA	NA	1.596	0.931	1.24	1.493	1.003	0.5	NA	NA	1.256	NA	NA	NA	NA	NA	NA	0.958	0.628	NA	NA	0.684	0.86	1.109	0.677	0.465	0.367	NA	NA	NA	1.183	NA	NA	0.381	NA	NA	NA	NA	NA	NA	NA	0.621
1712	NA	NA	1.524	0.968	1.668	1.145	0.994	0.447	NA	NA	1.405	NA	NA	NA	NA	NA	NA	0.934	0.702	NA	NA	0.933	0.954	1.639	0.85	0.607	0.474	NA	NA	NA	1.292	NA	NA	0.369	NA	NA	NA	NA	NA	NA	NA	0.556
1713	NA	NA	1.299	0.47	1.172	1.08	0.781	0.514	NA	NA	1.073	NA	NA	NA	NA	NA	NA	0.91	0.614	NA	NA	0.609	1.047	1.502	0.573	0.421	0.434	NA	NA	NA	0.804	NA	NA	0.356	NA	NA	NA	NA	NA	NA	NA	0.492
1714	NA	NA	1.697	0.521	1.252	1.133	0.591	0.372	NA	NA	1.419	NA	NA	NA	NA	NA	NA	0.671	0.564	NA	NA	0.572	0.73	1.225	0.572	0.634	0.653	NA	NA	NA	1.085	NA	NA	0.453	NA	NA	NA	NA	NA	NA	NA	0.591
1715	NA	NA	2.001	0.607	1.577	1.27	0.98	0.808	NA	NA	1.974	NA	NA	NA	NA	NA	NA	1.018	0.726	NA	NA	0.955	1.16	2.06	0.864	0.77	0.598	NA	NA	NA	1.372	NA	NA	0.606	NA	NA	NA	NA	NA	NA	NA	0.788
1716	NA	NA	1.76	0.869	1.305	1.708	1.192	0.854	NA	NA	1.466	NA	NA	NA	NA	NA	NA	1.497	0.833	NA	NA	0.961	1.11	1.79	0.752	0.809	0.849	NA	NA	NA	1.107	NA	NA	0.434	NA	NA	NA	NA	NA	NA	NA	0.774
1717	NA	NA	1.495	0.892	1.161	1.091	0.759	0.936	NA	NA	0.797	NA	NA	NA	NA	NA	NA	1.15	0.782	NA	NA	0.599	0.718	1.152	0.414	0.477	0.541	NA	NA	NA	0.787	NA	NA	0.383	NA	NA	NA	NA	NA	NA	NA	0.494
1718	NA	NA	1.144	0.523	1.031	1.239	0.502	0.666	NA	NA	0.655	NA	NA	NA	NA	NA	NA	1.16	0.688	NA	NA	0.536	0.619	1.031	0.505	0.532	0.605	NA	NA	NA	0.769	NA	NA	0.564	NA	NA	NA	NA	NA	NA	NA	0.375
1719	NA	NA	0.95	0.576	0.85	1.362	0.453	0.494	NA	NA	0.817	NA	NA	NA	NA	NA	NA	0.641	0.667	NA	NA	0.624	0.517	1.109	0.608	0.522	0.58	NA	NA	NA	0.806	NA	NA	0.402	NA	NA	NA	NA	NA	NA	NA	0.354
1720	NA	NA	1.389	0.638	1.099	1.208	0.583	0.605	NA	NA	0.995	NA	NA	NA	NA	NA	NA	1.008	0.592	NA	NA	0.763	0.807	1.489	0.509	0.564	0.751	NA	NA	NA	0.601	NA	NA	0.497	NA	NA	NA	NA	NA	NA	NA	0.475
1721	NA	NA	0.784	0.736	1.084	1.085	0.477	0.365	NA	NA	0.659	NA	NA	NA	NA	NA	NA	0.687	0.321	NA	NA	0.672	0.9	1.194	0.376	0.437	0.716	NA	NA	NA	0.902	NA	NA	0.387	NA	NA	NA	NA	NA	NA	NA	0.54
1722	NA	NA	1.402	0.661	1.23	1.39	0.56	0.672	NA	NA	0.836	NA	NA	NA	NA	NA	NA	1.2	0.686	NA	NA	0.962	0.991	1.041	0.558	0.517	0.762	NA	NA	NA	0.907	NA	NA	0.425	NA	NA	NA	NA	NA	NA	NA	0.698
1723	NA	NA	1.212	1.165	1.898	1.461	0.69	0.871	NA	NA	0.957	NA	NA	NA	NA	NA	NA	0.906	0.788	NA	NA	0.925	1.325	1.626	0.632	0.805	1.371	NA	NA	NA	1.121	NA	NA	0.389	NA	NA	NA	NA	NA	NA	NA	0.736
1724	NA	NA	1.344	0.771	1.241	1.213	0.818	0.808	NA	NA	0.751	NA	NA	NA	NA	NA	NA	1.182	0.838	NA	NA	0.752	1.379	1.458	0.534	0.715	1.251	NA	NA	NA	1.239	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	0.687
1725	NA	NA	1.044	0.86	1.079	1.419	0.571	0.72	NA	NA	0.741	NA	NA	NA	NA	NA	NA	1.026	0.842	NA	NA	0.957	1.116	0.685	0.682	0.689	1.294	NA	NA	NA	1.45	NA	NA	0.493	NA	NA	NA	NA	NA	NA	NA	0.465
1726	NA	NA	0.58	0.541	0.627	0.99	0.595	0.462	NA	NA	0.41	NA	NA	NA	NA	NA	NA	1.263	0.97	NA	NA	0.598	0.613	0.611	0.573	1.015	1.016	NA	NA	NA	0.83	NA	NA	0.225	NA	NA	NA	NA	NA	NA	NA	0.177
1727	NA	NA	1.245	0.672	0.858	0.901	0.572	0.447	NA	NA	0.751	NA	NA	NA	NA	NA	NA	1.876	0.718	NA	NA	0.477	0.502	0.718	0.536	0	1.335	NA	NA	NA	1.235	NA	NA	0.274	NA	NA	NA	NA	NA	NA	NA	0.226
1728	NA	NA	1.265	0.705	0.743	0.714	0.473	0.35	NA	NA	0.479	NA	NA	NA	NA	NA	NA	1.203	1.027	NA	NA	0.341	0.34	0.359	0.861	0	0.957	NA	NA	NA	1.08	NA	NA	0.383	NA	NA	NA	NA	NA	NA	NA	0.14
1729	NA	NA	1.12	1.072	0.522	1.033	0.753	0.629	NA	NA	0.587	NA	NA	NA	NA	NA	NA	2.109	1.141	NA	NA	0.44	0.784	0.695	1.14	0	0.749	NA	NA	NA	0.809	NA	NA	0.975	NA	NA	NA	NA	NA	NA	NA	0.373
1730	NA	NA	1.15	1.134	0.803	1.041	0.748	0.513	NA	NA	0.804	NA	NA	NA	NA	NA	NA	2.394	1.325	NA	NA	0.496	0.711	0.906	1.431	0	0.57	NA	NA	NA	1.247	NA	NA	2.474	NA	NA	NA	NA	NA	NA	NA	0.393
1731	NA	NA	0.874	0.985	1.074	1.054	0.777	0.604	NA	NA	0.784	NA	NA	NA	NA	NA	NA	2.359	0.994	NA	NA	0.956	0.861	0.484	1.562	0	0.605	NA	NA	NA	1.41	NA	NA	2.499	NA	NA	NA	NA	NA	NA	NA	0.393
1732	NA	NA	1.033	0.9	1.248	1.069	0.717	0.768	NA	NA	0.587	NA	NA	NA	NA	NA	NA	2.028	0.812	NA	NA	1.068	0.796	0.845	1.3	0	0.836	NA	NA	NA	1.259	NA	NA	2.179	NA	NA	NA	NA	NA	NA	NA	0.359
1733	NA	NA	1.17	1.103	0.998	1.174	1.305	1.142	NA	NA	1.116	NA	NA	NA	NA	NA	NA	2.204	1.235	NA	NA	1.474	1.603	1.165	1.432	0	0.7	NA	NA	NA	1.77	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.492
1734	NA	NA	1.096	0.944	1.16	1.141	1.043	0.886	NA	NA	0.592	NA	NA	NA	NA	NA	NA	2.461	1.145	NA	NA	1.248	1.451	0.767	1.039	0.654	0.891	NA	NA	NA	1.174	NA	NA	1.422	NA	NA	NA	NA	NA	NA	NA	0.554
1735	NA	NA	1.014	0.828	1.403	1.401	1.022	1.044	NA	NA	0.858	NA	NA	NA	NA	NA	NA	2.723	1.935	NA	NA	1.32	0.955	1.115	0.929	0.719	0.693	NA	NA	NA	1.293	NA	NA	2.626	NA	NA	NA	NA	NA	NA	NA	0.577
1736	NA	NA	1.039	0.826	0.984	1.479	1.046	1.036	NA	NA	1.053	NA	NA	NA	NA	NA	NA	3.011	2.316	NA	NA	1.215	1.825	1.429	1.239	1.115	0.743	NA	NA	NA	1.447	NA	NA	2.396	NA	NA	NA	NA	NA	NA	NA	0.857
1737	NA	NA	0.886	1.072	1.284	1.457	1.64	1.413	NA	NA	0.927	NA	NA	NA	NA	NA	NA	4.286	1.792	NA	NA	1.719	2.488	1.031	1.251	0.967	1.349	NA	NA	NA	1.483	NA	NA	1.819	NA	NA	NA	NA	NA	NA	NA	0.681
1738	NA	NA	1.483	1.921	1.194	1.793	1.361	1.564	NA	NA	1.204	NA	NA	NA	NA	NA	NA	4.192	2.795	NA	NA	2.383	1.394	1.279	1.631	2.184	1.644	NA	NA	NA	1.788	NA	NA	2.158	NA	NA	NA	NA	NA	NA	NA	0.822
1739	NA	NA	1.161	0.941	1.328	1.567	1.07	1.109	NA	NA	0.968	NA	NA	NA	NA	NA	NA	2.905	2.281	NA	NA	1.407	1.775	1.107	1.21	1.593	0.932	NA	NA	NA	1.108	NA	NA	1.618	NA	NA	NA	NA	NA	NA	NA	0.59
1740	NA	NA	0.869	0.485	0.844	1.219	0.878	0.798	NA	NA	0.591	NA	NA	NA	NA	NA	NA	2.833	2.229	NA	NA	2.369	1.841	0.569	1.072	1.064	1.577	NA	NA	NA	1.423	NA	NA	0.963	NA	NA	NA	NA	NA	NA	NA	0.698
1741	NA	NA	0.516	0.421	0.876	1.152	0.627	0.718	NA	NA	0.754	NA	NA	NA	NA	NA	NA	3.302	1.591	NA	NA	1.835	1.391	0.31	1.007	1.277	0.934	NA	NA	NA	0.991	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	0.319
1742	NA	NA	0.64	0.609	1.4	1.755	1.16	1.268	NA	NA	1.009	NA	NA	NA	NA	NA	NA	4.14	2.381	NA	NA	1.544	2.237	0.997	1.551	2.003	1.157	NA	NA	NA	1.034	NA	NA	1.926	NA	NA	NA	NA	NA	NA	NA	0.682
1743	NA	NA	0.71	0.685	1.319	1.527	0.789	0.594	NA	NA	0.555	NA	NA	NA	NA	NA	NA	2.872	1.966	NA	NA	0.928	1.415	0.723	1.423	1.405	1.154	NA	NA	NA	0.875	NA	NA	2.299	NA	NA	NA	NA	NA	NA	NA	0.765
1744	NA	NA	0.925	0.713	2.05	1.969	0.6	0.811	NA	NA	0.796	NA	NA	NA	NA	NA	NA	2.176	1.476	NA	NA	1.387	1.286	0.529	1.624	2.267	1.777	0.833	NA	NA	0.899	NA	NA	2.237	NA	NA	NA	NA	NA	NA	NA	0.635
1745	NA	NA	1.113	1.198	2.374	2.54	0.901	1.141	NA	NA	1.025	NA	NA	NA	NA	NA	NA	2.819	2.529	NA	NA	1.78	1.777	1.127	2.34	2.453	2.008	1.601	NA	NA	1.275	NA	NA	1.695	NA	NA	NA	NA	NA	NA	NA	0.961
1746	NA	NA	0.856	1.025	1.714	1.947	0.977	0.834	NA	NA	0.818	NA	NA	NA	NA	NA	NA	2.27	2.295	NA	NA	1.29	1.197	0.924	2.284	1.773	1.531	2.304	NA	NA	0.974	NA	NA	1.811	NA	NA	NA	NA	NA	NA	NA	0.562
1747	NA	NA	1.092	1.008	2.617	2.405	1.003	0.988	NA	NA	0.73	NA	NA	NA	NA	NA	NA	2.176	2.056	NA	NA	1.957	1.442	0.555	1.575	1.458	2.087	2.122	NA	NA	1.184	NA	NA	1.701	NA	NA	NA	NA	NA	NA	NA	0.735
1748	NA	NA	1.01	1.051	1.489	2.177	0.945	0.984	NA	NA	0.755	NA	NA	NA	NA	NA	NA	2.116	1.317	NA	NA	1.275	1.278	0.889	1.382	0.969	2.013	3.179	NA	NA	0.991	NA	NA	2.096	NA	NA	NA	NA	NA	NA	NA	1.003
1749	NA	NA	1.216	0.934	1.727	2.224	1.141	1.1	NA	NA	0.874	NA	NA	NA	NA	NA	NA	1.708	1.837	NA	NA	2.095	2.319	0.634	2.089	1.698	2.465	3.383	NA	NA	0.905	NA	NA	1.807	NA	NA	NA	NA	NA	NA	NA	1.075
