# Larson - Mahoney - QUMA - ITRDB WI042
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33943
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33943.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi042-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi042-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi042.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi042.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Mahoney - QUMA - ITRDB WI042
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mahoney
#   Location: Wisconsin
#   Northernmost_Latitude: 42.734
#   Southernmost_Latitude: 42.734
#   Easternmost_Longitude: -90.489
#   Westernmost_Longitude: -90.489
#   Elevation_m: 299
#--------------------
# Data_Collection
#   Collection_Name: WI042
#   First_Year: 1827
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MHN001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MHN001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MHN002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MHN002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MHN002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MHN002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MHN003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MHN003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MHN003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MHN003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MHN004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MHN004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MHN004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MHN004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MHN005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MHN005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MHN005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MHN005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MHN006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MHN006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MHN001A_raw	MHN002A_raw	MHN002B_raw	MHN003A_raw	MHN003B_raw	MHN004A_raw	MHN004B_raw	MHN005A_raw	MHN005B_raw	MHN006A_raw
1921	2.434	NA	5.038	3.027	3.302	2.434	2.73	2.625	2.54	NA
1922	2.984	NA	6.752	4.17	3.768	2.836	2.773	3.62	3.514	NA
1923	2.54	4.36	5.461	3.133	3.387	1.863	2.159	2.349	2.117	NA
1924	3.323	3.725	4.741	3.154	2.54	2.477	2.709	2.73	3.048	NA
1925	2.646	3.45	3.45	3.133	2.752	1.63	2.413	2.138	1.969	NA
1926	3.196	4.297	3.662	2.71	1.968	1.735	2.752	2.688	2.815	NA
1927	3.217	3.768	4.699	2.54	1.884	1.503	2.857	2.243	2.497	NA
1928	3.874	4.678	5.186	2.582	2.223	1.799	2.73	2.922	2.921	NA
1929	3.26	3.768	4.805	2.984	2.603	2.159	3.281	1.926	1.714	NA
1930	3.683	3.916	4.149	2.667	2.54	2.921	3.471	3.345	2.942	NA
1931	1.947	3.26	3.006	2.455	2.688	1.672	1.799	2.413	1.927	NA
1932	3.281	4.064	4.509	2.942	2.752	2.159	3.302	2.265	1.736	4.022
1933	3.175	4.509	5.334	3.323	3.154	2.244	2.773	2.603	2.159	3.705
1934	2.519	3.831	4.064	3.302	3.006	1.164	1.27	2.032	1.799	1.587
1935	3.323	4.741	4.678	3.323	4.424	2.095	3.514	2.476	2.222	3.641
1936	2.836	3.662	2.942	2.519	3.556	1.968	2.18	1.651	1.672	2.285
1937	2.794	4.318	3.514	3.577	4.72	2.328	2.879	2.455	2.328	1.609
1938	3.535	4.551	3.937	3.831	5.355	2.71	3.302	3.09	2.921	2.138
1939	2.477	3.133	3.556	2.857	3.683	1.778	2.815	2.414	2.286	1.884
1940	2.688	3.408	3.852	3.112	3.429	1.778	2.053	2.497	2.434	2.71
1941	3.239	3.641	3.747	3.239	3.387	2.625	3.344	2.519	2.286	2.35
1942	3.387	4.254	3.937	3.344	3.937	2.117	3.302	2.858	2.751	2.751
1943	2.837	3.302	3.027	2.307	3.133	2.286	3.09	2.286	2.371	3.069
1944	2.921	2.095	2.625	2.921	3.281	2.963	4.106	2.689	2.815	4.254
1945	2.963	2.138	2.328	2.9	2.836	3.238	4.403	3.175	2.942	4.086
1946	1.524	2.9	2.519	2.964	2.328	2.222	2.625	2.498	2.243	2.964
1947	2.879	3.683	3.387	3.598	3.09	2.858	3.81	3.768	3.514	5.122
1948	1.905	2.603	2.201	2.963	3.111	2.307	2.265	2.265	2.244	3.154
1949	2.815	3.937	2.963	4.36	4.001	3.45	3.175	3.048	2.688	2.603
1950	3.09	2.392	3.027	3.831	3.789	3.366	3.916	2.708	2.731	3.323
1951	2.942	1.884	3.471	3.853	3.662	3.619	4.678	2.88	3.196	4.233
1952	2.984	2.582	3.027	4.022	4.191	4.085	3.196	3.281	3.006	3.239
1953	3.133	2.54	2.138	3.175	3.238	2.709	3.238	2.582	2.477	3.387
1954	2.709	2.688	2.54	3.535	3.937	4.466	4.741	3.048	2.836	2.985
1955	2.879	3.387	3.492	3.874	4.085	3.831	4.233	2.773	2.985	3.704
1956	2.858	2.752	2.773	3.598	4.085	2.477	2.963	1.926	2.159	2.541
1957	3.81	3.429	3.98	3.556	3.619	3.048	3.514	2.984	3.069	2.603
1958	2.137	3.09	2.9	2.709	2.794	3.048	2.498	2.159	2.392	2.625
1959	3.408	3.556	3.069	2.963	3.344	4.339	4.191	3.365	3.323	3.048
1960	2.836	3.09	2.625	2.54	3.26	4.022	3.747	2.878	2.858	3.408
1961	3.45	3.027	2.688	2.794	2.815	3.725	3.196	2.371	2.752	2.899
1962	3.704	2.709	2.561	3.027	2.984	3.217	3.62	1.99	2.35	3.006
1963	2.201	2.455	2.328	2.54	2.582	2.815	2.815	1.503	1.523	2.032
1964	3.302	3.535	3.09	2.921	3.704	3.725	3.217	2.392	2.286	2.815
1965	2.985	3.26	2.942	3.197	3.662	3.365	3.26	2.201	2.307	3.302
1966	2.138	3.514	3.196	3.471	3.831	3.577	3.471	2.856	3.091	3.174
1967	2.752	2.942	2.836	3.027	3.154	3.365	3.387	2.816	2.73	2.901
1968	2.688	3.048	3.323	2.857	2.582	3.81	3.725	2.943	3.112	2.392
1969	2.752	2.858	3.302	3.133	3.344	3.577	3.789	3.069	3.302	2.878
1970	1.905	2.265	2.667	2.455	2.561	2.794	2.244	2.286	2.307	1.821
1971	2.328	2.625	3.09	2.561	3.535	3.895	3.556	1.884	2.265	2.031
1972	2.371	2.921	3.852	2.985	3.238	2.921	2.963	1.947	2.138	2.604
1973	2.921	3.577	3.937	3.048	3.133	5.08	3.789	2.477	2.477	4.064
1974	2.307	2.667	3.365	2.455	2.731	3.387	2.773	2.457	2.773	2.922
1975	1.82	2.371	3.641	2.815	2.815	3.662	2.731	2.496	2.498	3.175
1976	1.355	2.307	2.752	2.244	2.413	2.117	2.265	1.884	2.117	3.514
1977	1.143	2.921	3.323	2.751	3.175	2.815	2.328	1.419	2.053	2.392
1978	2.032	3.493	4.064	3.112	3.789	3.768	2.921	3.598	4.678	2.879
1979	1.63	2.73	3.365	2.117	2.836	2.455	2.477	2.329	2.773	2.349
1980	2.032	3.027	4.064	2.667	3.175	3.112	3.133	2.35	2.836	2.371
1981	1.418	2.223	2.223	1.947	2.328	2.434	2.265	1.84	2.096	1.884
1982	1.566	2.265	2.243	1.841	2.371	3.006	2.688	2.349	2.434	2.752
1983	1.63	2.032	2.138	2.18	2.921	2.9	2.37	1.884	1.841	2.222
1984	1.926	2.159	4.128	2.244	3.514	3.133	3.45	2.751	2.646	2.752
1985	1.651	2.773	4.318	2.667	2.73	3.09	2.413	1.969	2.562	1.947
1986	1.863	3.619	3.873	2.921	3.217	2.667	2.752	2.371	2.878	1.651
1987	1.693	3.048	3.175	2.773	2.752	3.493	2.752	2.265	2.202	1.587
1988	1.101	1.968	2.138	1.672	1.99	1.609	2.053	1.397	1.312	1.503
1989	1.143	2.73	3.408	2.476	3.111	2.349	2.476	1.27	1.439	1.439
1990	1.693	3.069	3.514	2.646	3.619	3.239	2.604	1.863	2.096	2.329
1991	1.503	3.493	3.069	2.222	2.836	2.667	2.667	1.609	1.799	1.587
1992	1.587	2.667	2.349	2.392	2.646	1.905	2.117	1.587	1.799	1.799
1993	2.561	2.921	3.027	2.836	2.879	2.286	1.757	2.815	3.704	2.244
1994	1.312	2.371	2.561	1.926	2.709	1.905	1.842	2.096	2.413	1.693
1995	1.503	2.582	2.54	2.223	2.371	2.879	2.328	2.709	3.048	2.456
1996	1.355	2.265	2.265	1.778	2.011	2.794	2.392	1.947	2.477	2.053
1997	1.228	1.863	1.799	2.032	2.053	3.175	2.625	2.18	2.456	1.609
1998	1.968	2.371	2.392	2.286	2.328	4.297	3.26	3.027	2.921	1.609
1999	1.651	2.138	1.926	1.926	2.138	2.561	2.604	2.561	2.815	1.248
2000	1.524	2.371	1.926	1.947	2.265	3.006	3.323	2.16	2.477	1.122
2001	1.587	2.476	2.117	1.736	2.371	2.815	2.773	1.777	1.884	1.164
2002	1.439	2.561	2.244	1.715	2.35	2.54	2.307	1.651	1.355	1.08
2003	1.185	2.138	1.926	1.291	1.905	1.926	2.349	1.545	1.058	1.037
2004	1.122	2.498	1.99	1.842	2.18	2.244	2.413	2.116	1.376	1.164
2005	1.249	2.921	1.842	1.672	2.138	2.159	2.371	2.011	1.736	1.249
2006	1.397	2.413	1.164	1.672	1.566	2.053	1.884	1.821	1.333	1.1
2007	1.143	1.63	1.08	1.503	1.63	1.545	1.778	1.778	1.334	1.334
2008	1.313	1.926	2.18	2.477	2.159	2.413	1.778	1.842	1.27	1.291
