# Cook - Northern New Jersey Region historical oak - QUSP - ITRDB NJ009
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13952
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13952.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nj009-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nj009-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nj009.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nj009.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-01-05
#--------------------
# File_Last_Modified_Date
#   Date: 2013-01-05
#--------------------
# Title
#   Study_Name: Cook - Northern New Jersey Region historical oak - QUSP - ITRDB NJ009
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176); Krusic, P.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: This collection of Quercus subgenera Leucobalanus raw ring widths was made from historical timbers and structures by E. Cook in and around the greater northern New Jersey region. Many of the samples are likely Quercus alba, but there could be some Q. montana (formerly Q. prinus) in this collection. We cannot say anything about forest conditions from which these samples originally grew. However, there are growth release patterns in some series that are similar to those seen in trees from dense forest. Therefore, it might be useful to consider detrending these raw data with closed-canopy or forest interior conditions in mind.
# # 
# # These data were combined with the Uttertown chestnut oak (Q. montana/prinus) data recently deposited into the ITRDB.
# #  NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, E.R. Cook, U. Lall, N. Devineni, R. Seager, K. Eggleston, and K.J. Vranes
#   Journal_Name: Journal of Climate
#   Published_Title: Is an Epic Pluvial Masking the Water Insecurity of the Greater New York City Region?
#   Published_Date_or_Year: 2013
#   Volume: 26
#   Pages: 1339-1354
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1175/JCLI-D-11-00723.1
#   Full_Citation: None
#   Abstract: Six water emergencies have occurred since 1981 for the New York City region (NYC) despite: 1) its perhumid climate, 2) substantial conservation of water since 1979 and 3) meteorological data showing little severe or extreme drought since 1970. We reconstruct 472 years of moisture availability for the NYC watershed to place these emergencies in long-term hydroclimatic context. Using nested reconstruction techniques, 32 tree-ring chronologies comprised of 12 species account for up to 66.2% of the average May-August Palmer Drought Severity Index. Verification statistics indicate good statistical skill from 1531-2003. The use of multiple tree species, including rarely-used species that can sometimes occur on mesic sites like Liriodendron tulipifera, Betula lenta and Carya spp., seems to aid reconstruction skill. Importantly, the reconstruction captures pluvial events in the instrumental record nearly as well as drought events and is significantly correlated to precipitation over much of the northeastern US. While the mid-1960s drought is a severe drought in the context of the new reconstruction, the region experienced repeated droughts of similar intensity, but greater duration during the 16th and 17th centuries. The full record reveals a trend towards more pluvial conditions since ca 1800 that is accentuated by an unprecedented, 43-year pluvial event that continues through 2011. In the context of the current pluvial, decreasing water usage, but increasing extra-urban pressures, it appears that the water supply system for the greater NYC region could be severely stressed if the current water boom shifts towards hydroclimatic regimes like the 16th and 17th centuries.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Northern New Jersey Region
#   Location: New Jersey
#   Northernmost_Latitude: 41.0
#   Southernmost_Latitude: 41.0
#   Easternmost_Longitude: -74.5
#   Westernmost_Longitude: -74.5
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: NJ009
#   First_Year: 1491
#   Last_Year: 1737
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PAL1C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAL1C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAL1D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAL1D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAL2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAL2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAL3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAL3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAL3B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAL3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAL3C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAL3C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PH1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PH1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PH2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PH2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PH3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PH3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PH3B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PH3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHC1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHC1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHC2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHC2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHC3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHC3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHC5A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHC5A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHC7A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHC7A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAL7A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAL7A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PAL1C_raw	PAL1D_raw	PAL2A_raw	PAL3A_raw	PAL3B_raw	PAL3C_raw	PH1A_raw	PH2A_raw	PH3A_raw	PH3B_raw	PHC1A_raw	PHC2A_raw	PHC3A_raw	PHC5A_raw	PHC7A_raw	PAL7A_raw
1566	0.74	1.13	1.01	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA
1567	0.81	1.3	1.11	NA	1.49	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA
1568	0.87	1.39	0.98	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA
1569	0.82	1.42	0.98	NA	1.15	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA
1570	0.85	1.22	0.95	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	1.57	NA	NA
1571	0.87	0.84	0.97	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA	NA
1572	0.68	0.47	1.04	NA	1.14	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA
1573	0.43	0.36	0.48	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA
1574	0.53	0.52	0.6	NA	1.21	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA
1575	0.6	0.62	0.66	NA	1.35	NA	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA
1576	0.87	0.85	1.03	NA	1.58	NA	NA	NA	NA	NA	NA	NA	NA	1.47	NA	NA
1577	0.89	1	0.9	NA	1.37	NA	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA
1578	0.71	1.15	1.09	NA	1.46	NA	NA	NA	NA	NA	NA	NA	NA	1.51	NA	NA
1579	0.76	1.21	1.11	NA	1.65	NA	NA	NA	NA	NA	NA	NA	NA	1.57	NA	NA
1580	0.79	1.03	1.17	NA	1.66	NA	NA	NA	NA	NA	NA	NA	NA	1.53	NA	NA
1581	0.82	1.05	1.34	NA	1.52	NA	NA	NA	1.52	NA	NA	NA	NA	1.92	NA	NA
1582	0.85	0.97	0.95	NA	1.53	NA	NA	NA	1.1	NA	NA	NA	NA	2.11	NA	NA
1583	0.94	0.97	1.03	NA	1.51	NA	NA	NA	1.19	NA	NA	NA	NA	2.42	NA	NA
1584	0.9	0.97	1.25	NA	1.81	NA	1.46	NA	1.39	NA	NA	NA	NA	1.51	NA	2.37
1585	1.11	1.21	1.09	NA	1.94	NA	1.43	NA	1.23	NA	NA	NA	NA	1.42	NA	1.53
1586	1.03	1.14	1.07	NA	2.17	NA	1.41	NA	1.29	NA	NA	NA	NA	1.09	NA	1.48
1587	1.12	0.99	0.9	NA	2.06	NA	1.41	NA	1.25	NA	NA	NA	NA	0.94	NA	1.16
1588	1.2	1.07	0.97	NA	1.93	NA	1.36	NA	1.06	NA	NA	NA	NA	1.02	NA	1.35
1589	0.81	0.83	0.81	NA	1.53	NA	1.13	NA	0.97	NA	NA	NA	NA	1.2	NA	1.38
1590	0.75	0.93	0.69	NA	1.6	NA	1.26	NA	1.18	NA	NA	NA	NA	1.11	NA	1.56
1591	0.73	0.8	0.85	NA	1.69	NA	1.11	NA	1.3	NA	NA	NA	NA	0.86	NA	1.08
1592	0.8	0.7	0.75	NA	2.05	NA	1.13	NA	1.11	NA	NA	NA	NA	0.86	NA	0.97
1593	0.89	1.06	0.92	NA	1.8	NA	1.07	NA	1	NA	NA	NA	NA	1	NA	1.34
1594	1.02	1.01	0.91	NA	2	NA	1.03	NA	1.08	NA	NA	NA	NA	1.05	NA	1.17
1595	0.83	0.89	0.99	NA	2	NA	0.64	NA	0.9	NA	NA	NA	NA	0.78	NA	1.15
1596	0.83	0.86	0.88	NA	NA	NA	0.73	NA	1.07	NA	NA	NA	NA	0.95	NA	1.55
1597	1.05	1.12	1.12	NA	NA	NA	0.96	NA	1.12	NA	NA	NA	NA	0.93	NA	1.41
1598	0.79	0.81	0.73	NA	NA	NA	0.8	NA	1.14	NA	NA	NA	NA	0.8	NA	1.61
1599	0.87	0.81	0.78	NA	NA	1.62	0.86	NA	1.03	NA	NA	NA	NA	0.88	NA	1.4
1600	1.31	1.17	1.03	NA	NA	1.55	0.77	NA	1.22	NA	NA	NA	NA	1.03	NA	1.71
1601	1.07	0.88	0.91	NA	NA	1.32	0.47	NA	0.75	NA	NA	NA	NA	0.85	NA	0.88
1602	1.01	0.97	0.76	NA	NA	1.49	0.79	NA	1.22	NA	NA	NA	NA	1.01	NA	1.25
1603	0.75	0.69	0.79	NA	NA	1.31	0.53	NA	1	NA	NA	NA	NA	0.66	NA	1.28
1604	0.87	0.75	0.77	NA	NA	1.21	0.73	NA	0.71	NA	NA	NA	NA	0.79	NA	1.18
1605	0.9	0.65	0.76	NA	NA	1.25	0.7	NA	0.88	NA	NA	NA	NA	0.73	NA	1.09
1606	0.82	0.82	0.92	NA	NA	1.18	0.69	NA	0.68	NA	NA	NA	NA	0.92	NA	1.32
1607	0.61	0.48	0.46	NA	NA	1.24	0.47	NA	0.75	NA	NA	NA	NA	0.94	NA	1.46
1608	0.46	0.45	0.56	0.74	NA	1.09	0.39	NA	0.63	NA	NA	NA	NA	0.68	NA	1.25
1609	0.53	0.6	0.64	0.69	NA	1.1	0.52	NA	0.68	NA	NA	NA	NA	0.7	NA	1.07
1610	0.69	0.72	0.82	0.9	NA	1.12	0.53	NA	0.68	NA	NA	NA	NA	0.85	NA	1.17
1611	0.67	0.61	0.57	0.65	NA	0.96	0.4	NA	0.53	NA	NA	NA	NA	0.65	NA	0.82
1612	0.45	0.45	0.47	0.57	NA	0.81	0.42	NA	0.58	NA	NA	NA	NA	0.81	NA	0.76
1613	0.55	0.5	0.8	0.91	NA	0.93	0.62	NA	0.65	NA	0.67	NA	1.4	0.96	NA	1.08
1614	0.55	0.61	0.72	0.75	NA	0.9	0.44	NA	0.53	NA	0.72	NA	1.27	0.75	NA	0.94
1615	0.45	0.53	0.47	0.86	NA	0.71	0.61	NA	0.63	NA	0.8	NA	1.33	0.85	NA	0.56
1616	0.41	0.49	0.59	0.78	NA	0.78	0.62	NA	0.6	NA	0.66	NA	1.23	0.86	NA	0.58
1617	0.6	0.76	0.67	0.85	NA	0.77	0.67	NA	0.86	NA	0.96	NA	1.16	0.84	NA	0.79
1618	0.44	0.68	0.68	0.62	NA	0.73	0.55	NA	0.88	NA	0.89	1.03	1.35	0.8	NA	0.72
1619	0.5	0.77	0.68	0.8	NA	0.76	0.75	NA	1.12	NA	0.54	0.87	1.11	0.74	NA	0.47
1620	0.51	0.85	0.75	0.81	NA	0.47	0.8	NA	1.06	NA	0.51	0.85	1.22	0.8	0.6	0.47
1621	0.46	0.69	0.63	0.85	NA	0.64	0.72	NA	1.11	NA	0.53	1.1	1.04	0.62	0.76	0.61
1622	0.41	0.44	0.54	1.05	NA	0.64	0.69	NA	0.84	NA	0.57	1.23	1.27	0.73	0.78	0.54
1623	0.4	0.4	0.47	0.96	NA	0.8	0.55	NA	0.75	NA	0.47	1.12	1.11	0.79	0.63	0.73
1624	0.55	0.43	0.6	0.9	NA	0.81	0.54	NA	0.67	NA	0.43	1.15	1.2	0.87	0.82	0.75
1625	0.32	0.47	0.41	0.83	NA	0.68	0.44	NA	0.58	NA	0.44	0.96	0.86	0.65	0.55	0.59
1626	0.41	0.28	0.48	0.73	NA	0.85	0.65	NA	0.69	NA	0.43	0.82	0.98	0.66	0.71	0.16
1627	0.31	0.34	0.32	0.35	NA	0.44	0.28	NA	0.32	NA	0.39	1	0.82	0.51	0.86	0.21
1628	0.51	0.37	0.39	0.57	NA	0.39	0.42	NA	0.44	NA	0.5	0.97	0.89	0.54	0.87	0.27
1629	0.49	0.46	0.47	0.72	NA	0.65	0.56	NA	0.67	NA	0.57	1.37	1.01	0.74	1.18	0.64
1630	0.56	0.39	0.41	0.97	NA	0.96	0.78	1.31	0.83	NA	0.59	1.37	1.11	0.68	1.14	0.86
1631	0.72	0.46	0.55	0.89	NA	0.78	0.83	1.51	0.68	NA	0.6	1.06	1.05	0.74	0.99	0.94
1632	0.71	0.64	0.56	1.01	NA	1.02	0.8	1.48	0.83	NA	0.58	1.18	1.08	0.73	1.17	1.15
1633	0.7	0.79	0.61	1.07	NA	1.05	1.22	1.72	1.01	NA	0.65	1.13	0.96	0.65	1.12	1.25
1634	0.88	0.76	0.69	0.99	NA	0.87	0.84	1.79	0.91	NA	0.58	1.02	0.84	0.49	1.78	0.91
1635	0.93	0.88	0.64	0.9	NA	0.8	1.01	1.32	0.9	NA	0.51	1.19	1.1	0.58	1.51	0.65
1636	0.81	0.74	0.66	1.31	NA	1.28	1.07	1.3	1.15	NA	0.61	1.2	1.08	0.69	1.62	1.32
1637	0.7	0.93	0.72	1.08	NA	0.99	0.82	1.01	0.67	NA	0.55	1.43	1.31	0.74	2.18	0.89
1638	0.8	1.14	0.86	1.09	NA	1.21	0.89	1.28	0.99	NA	0.6	1.33	1.19	0.71	1.59	0.85
1639	0.89	1	1.05	0.82	NA	0.78	0.84	1.34	0.8	NA	0.68	1.3	1.08	0.58	1.18	0.92
1640	0.97	1.07	0.97	1.15	NA	1.04	1.47	1.06	0.88	NA	1.14	1.21	1.24	0.63	1.29	0.7
1641	1.23	1.15	1.49	0.92	NA	1.47	1.79	1.23	0.99	NA	0.84	1.34	1.35	0.65	1.19	1.17
1642	1.23	0.95	1.13	1.18	NA	1.04	1.27	0.8	0.96	NA	0.75	1.23	1.29	0.76	1.02	0.95
1643	1.32	1.04	1.34	1.3	NA	1.29	1.67	1.23	1.55	NA	2.3	1.31	1.41	0.87	1.08	1.46
1644	0.95	0.73	1.05	1.03	NA	1.28	1.32	1.12	1.15	NA	0.96	1.36	1.08	0.61	1.11	1.23
1645	0.69	0.61	0.91	0.96	NA	1.14	1.14	0.91	0.96	NA	0.46	1.12	0.79	0.54	0.88	0.9
1646	1.04	0.71	1.51	1.41	NA	1	1.08	0.63	1.03	NA	0.59	1.16	0.93	0.55	1.15	0.81
1647	0.59	0.45	0.69	1.13	NA	1.14	1.11	0.94	1.03	NA	0.58	1.34	0.96	0.66	1.27	1.07
1648	0.82	0.7	0.63	1.5	NA	1.16	1.24	0.8	0.98	NA	0.48	1.47	1.06	0.5	1.27	1.3
1649	0.67	0.57	0.65	1.17	NA	0.99	1.16	0.85	0.9	NA	0.58	1.15	1.01	0.62	1.09	1.05
1650	0.67	0.63	0.6	0.8	NA	0.83	0.84	0.88	0.71	NA	0.58	1.3	0.9	0.58	0.93	0.93
1651	0.62	0.63	0.65	0.65	NA	0.96	0.96	0.73	0.81	NA	0.56	2.37	1.05	0.43	1.08	0.9
1652	0.78	0.78	0.6	0.87	NA	0.94	0.88	0.76	0.67	NA	0.64	1.6	0.98	0.42	0.96	1.09
1653	0.8	0.85	0.69	0.83	NA	0.91	1.08	0.88	0.78	NA	0.53	1.31	0.91	0.44	1.06	1.18
1654	0.55	0.74	0.53	0.77	NA	1.05	0.85	0.86	0.75	NA	0.55	1.12	1.01	0.42	1.06	1.05
1655	0.79	0.77	0.8	0.81	NA	1.04	0.93	0.87	0.78	NA	0.4	1.57	0.89	0.47	1.23	1.05
1656	0.86	0.89	0.83	1.17	NA	1.24	1.35	0.94	0.91	NA	0.86	1.63	0.86	0.44	1.29	1.5
1657	0.57	0.7	0.69	1.04	NA	1.04	0.93	0.83	0.73	NA	0.52	1.37	0.76	0.41	1.23	1.01
1658	0.71	0.79	0.83	1.01	NA	1.03	1.08	0.64	0.87	NA	0.55	1.72	0.95	0.43	1.46	0.7
1659	0.62	0.67	0.69	0.72	NA	0.88	0.94	0.68	0.78	0.75	0.45	1.38	0.72	0.48	1.15	0.64
1660	0.66	0.56	0.42	0.72	NA	0.84	0.85	0.52	0.64	0.64	0.35	1.33	0.68	0.29	1.1	0.68
1661	0.49	0.6	0.5	0.57	NA	0.67	0.77	0.64	0.81	0.63	0.4	1.17	0.71	0.3	0.9	0.73
1662	0.56	0.56	0.32	0.61	NA	0.61	0.6	0.54	0.84	0.62	0.42	1.12	0.45	0.33	1	0.67
1663	0.56	0.63	0.99	0.75	NA	0.54	0.85	0.9	0.87	0.72	0.61	1.2	0.7	0.26	1	0.42
1664	0.63	0.64	0.75	0.88	NA	0.69	0.78	0.69	0.7	0.71	0.63	1.43	0.64	0.28	1.01	0.78
1665	0.64	0.48	0.45	0.68	NA	0.46	0.49	0.51	0.7	0.7	0.37	0.95	0.58	0.34	0.69	0.54
1666	0.48	0.42	0.5	0.45	NA	0.4	0.37	0.52	0.37	0.31	0.48	1.05	0.5	0.35	0.6	0.59
1667	0.53	0.55	0.48	0.41	NA	0.36	0.38	0.58	0.47	0.46	0.56	0.98	0.65	0.24	0.71	0.33
1668	0.54	0.49	0.56	1.25	NA	0.97	0.55	1.11	0.52	0.59	0.74	1.22	0.87	0.31	1.44	0.86
1669	0.63	0.66	0.72	1.56	NA	1.57	0.64	1.05	0.64	0.74	0.99	1.38	0.86	0.3	2.13	1.59
1670	0.66	0.62	0.59	1.82	NA	1.52	0.67	1.07	0.65	0.71	0.79	1.38	0.72	0.4	1.64	2.03
1671	0.62	0.35	0.7	1.66	NA	1.44	0.63	0.85	0.52	0.64	0.95	1.08	0.83	0.36	1.54	2.06
1672	0.73	0.78	0.58	1.97	NA	1.49	0.66	1.17	0.6	0.59	0.97	1.28	0.89	0.35	1.44	1.81
1673	0.7	0.77	0.64	1.71	NA	1.31	0.59	1.16	0.65	0.64	1.19	1.43	0.77	0.56	1.79	1.9
1674	0.64	0.64	0.59	1.86	NA	1.37	0.58	0.93	0.63	0.71	1.03	1.22	0.9	0.5	1.36	2.07
1675	0.75	0.64	0.71	1.9	NA	1.57	0.66	1.09	0.67	0.73	0.96	1.64	0.87	0.39	1.24	2.22
1676	0.7	0.6	0.6	1.74	NA	1.63	0.48	0.92	0.56	0.6	0.88	1.22	0.9	0.27	0.87	2.4
1677	0.46	0.52	0.44	2.21	NA	1.52	0.6	0.79	0.58	0.52	1.19	1.23	0.81	0.37	0.75	2.27
1678	0.63	0.5	0.54	2.03	NA	1.58	0.68	0.96	0.56	0.54	1.36	1.47	0.78	0.43	1.08	1.99
1679	0.5	0.49	0.45	2.15	NA	1.62	0.63	0.8	0.56	0.51	1.16	1.32	0.78	0.37	1.34	1.66
1680	0.6	0.51	0.58	2.14	NA	1.65	0.76	0.9	0.62	0.56	1.12	1.27	0.85	0.38	1.23	2.34
1681	0.4	0.66	0.42	1.64	NA	1.24	0.43	0.68	0.36	0.39	0.93	0.96	0.54	0.29	0.85	1.48
1682	0.63	0.61	0.64	1.75	NA	1.53	0.59	0.94	0.54	0.63	0.99	1.15	0.7	0.42	1.15	1.7
1683	0.46	0.52	0.59	1.62	NA	1.41	0.54	0.75	0.56	0.48	1	1.12	0.6	0.47	1.1	1.5
1684	0.64	0.58	0.56	1.97	NA	1.91	0.72	0.87	0.53	0.57	1.2	1.44	0.7	0.45	1.25	2.18
1685	0.45	0.54	0.55	1.73	NA	1.52	0.6	0.64	0.44	0.51	0.77	0.98	0.63	0.33	0.99	1.66
1686	0.55	0.49	0.53	1.2	NA	1.38	0.6	0.73	0.57	0.58	0.79	0.84	0.58	0.35	0.7	1.39
1687	0.49	0.53	0.4	1.27	NA	1.08	0.48	0.79	0.62	0.45	0.77	0.69	0.53	0.38	0.7	1.14
1688	0.68	0.66	0.63	1.9	NA	1.5	0.69	0.86	0.72	0.86	0.91	0.86	0.61	0.45	0.69	1.7
1689	0.85	0.86	0.71	1.88	NA	1.7	0.83	1.06	0.79	0.8	1.02	0.86	0.63	0.39	0.82	1.67
1690	0.69	0.66	0.58	1.71	NA	1.65	0.73	1.11	0.81	0.82	0.9	0.87	0.57	0.43	0.69	1.49
1691	0.81	0.72	0.7	1.44	NA	1.27	0.53	0.8	0.66	0.39	0.79	0.81	0.5	0.42	0.74	1.13
1692	0.88	0.87	0.88	2.08	NA	1.39	0.72	0.93	0.8	0.83	0.99	0.82	0.77	0.57	0.77	1.65
1693	0.7	0.69	0.95	2	NA	1.26	0.69	0.96	0.83	0.59	1.06	0.83	0.6	0.4	0.89	1.63
1694	0.76	0.66	0.89	2.12	NA	1.52	0.84	1.22	1	1.03	1.22	0.95	0.6	0.6	1.11	1.69
1695	0.93	0.89	1.12	1.97	NA	1.59	0.83	1.15	1.01	1.01	1.31	1.06	0.73	0.59	1.05	1.71
1696	0.93	0.87	0.87	1.81	NA	1.44	0.79	1.02	0.86	1	1.45	0.97	0.78	0.55	0.88	2.03
1697	1.19	1.47	0.89	1.63	NA	1.45	0.82	0.92	0.93	0.92	1.04	0.61	0.68	0.43	0.83	1.38
1698	0.83	0.81	0.68	1.05	NA	0.91	0.38	0.65	0.51	0.48	1	0.85	0.59	0.46	0.84	0.8
1699	0.85	0.88	0.77	1.14	NA	1.12	0.66	0.7	0.5	0.61	0.88	0.86	0.52	0.35	0.66	1.27
1700	1.01	0.96	0.94	1.14	NA	1.12	0.69	0.82	0.67	0.66	1.14	1.03	0.77	0.4	0.92	1.14
1701	1.11	1.01	1.1	1.49	NA	1.39	0.81	1.11	0.81	0.8	1.01	1.23	0.9	0.45	0.96	1.21
1702	0.98	1.05	0.91	1.33	NA	1.23	1.11	1.26	0.84	0.86	1.28	1.2	0.87	0.6	0.93	1.4
1703	0.86	0.85	0.75	1.13	NA	1.2	1.01	1.48	1.16	0.99	0.96	0.95	0.76	0.55	0.87	1.45
1704	0.65	0.7	0.66	1.12	NA	1.39	0.74	1.29	0.65	0.71	1.23	1.08	0.72	0.51	0.87	1.55
1705	0.77	0.73	0.78	1.26	NA	1.21	0.79	1.23	0.73	0.52	1.4	1.22	0.82	0.51	0.88	1.55
1706	0.9	0.86	0.75	1.39	NA	1.49	0.98	1.24	0.74	0.65	1.25	1.21	0.96	0.57	0.77	1.69
1707	0.76	0.73	0.85	1.35	NA	1.28	0.81	1.39	0.76	0.75	1.19	0.78	0.81	0.48	0.79	1.23
1708	0.7	0.78	0.75	1.17	NA	1.2	0.76	1.22	0.85	0.68	0.99	1.03	0.71	0.51	0.88	1.3
1709	0.69	0.71	0.72	1.23	NA	1.64	0.69	1.51	0.69	0.63	0.95	1.01	0.77	0.54	0.88	2.39
1710	1.55	1.4	1.03	1.1	NA	1.28	0.63	1.54	0.58	0.57	1.28	1.25	0.75	0.6	0.93	1.55
1711	0.97	0.82	0.85	1.13	NA	1.19	0.61	1.77	0.61	0.44	1.09	1.12	0.86	0.51	0.76	1.35
1712	0.76	0.72	0.63	1.13	NA	1.09	0.57	1.57	0.71	0.79	0.96	0.77	0.8	0.44	0.63	1.44
1713	0.76	0.78	0.8	1.29	NA	1.06	0.57	1.47	0.63	0.68	0.92	0.93	0.73	0.39	0.84	1.27
1714	0.6	0.62	0.58	0.91	NA	1.03	0.58	1.4	0.63	0.59	0.59	0.79	0.67	0.38	0.66	1.29
1715	0.86	0.84	0.83	1.56	NA	1.28	0.86	1.42	0.71	0.83	0.98	0.78	0.9	0.47	0.76	1.61
1716	1.07	1.07	0.97	1.3	NA	1.36	0.74	1.39	0.88	0.81	1.15	1	1.1	0.48	0.73	1.16
1717	1.01	1.09	0.95	1.4	NA	1.47	0.73	1.2	0.87	0.81	1	0.83	0.68	NA	0.61	1.27
1718	1.19	1.09	0.87	1.33	NA	1.34	0.89	1.38	0.67	0.83	1.12	0.7	0.75	NA	0.75	1.13
1719	0.98	1.18	0.92	1.31	NA	1.23	1.81	1.12	0.76	0.78	1.04	0.86	0.65	NA	0.61	1.28
1720	NA	NA	0.75	1.67	NA	1.3	1	1.2	0.71	0.77	0.84	0.87	0.61	NA	0.73	1.69
1721	NA	NA	0.73	1.58	NA	1.43	0.66	1.06	NA	0.72	0.69	0.94	0.89	NA	0.79	2.05
1722	NA	NA	0.63	1.63	NA	1.43	0.52	1	NA	0.61	0.73	0.73	0.68	NA	0.59	2.19
