# Patterson - Lower Truckee River Site N - PPFR - ITRDB NV526
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/38302
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-38302.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nv526-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nv526.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nv526.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-07-13
#--------------------
# File_Last_Modified_Date
#   Date: 2023-07-13
#--------------------
# Title
#   Study_Name: Patterson - Lower Truckee River Site N - PPFR - ITRDB NV526
#--------------------
# Investigators
#   Investigators: Patterson, Noelle(https://orcid.org/0000-0002-6418-5548); Dong, Xiaoli(https://orcid.org/0000-0003-3303-0735); Lane, Belize(https://orcid.org/0000-0003-2331-7038); Csank, Adam(https://orcid.org/0000-0002-7001-4470); Rood, Stewart(https://orcid.org/0000-0003-1340-1172); Sandoval-Solis, Samuel (https://orcid.org/0000-0003-0329-3243)
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: UC Davis College of Agricultural and Environmental Sciences
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Lower Truckee River
#   Location: Nevada
#   Northernmost_Latitude: 39.7262
#   Southernmost_Latitude: 39.5255
#   Easternmost_Longitude: -119.3043
#   Westernmost_Longitude: -119.6133
#   Elevation_m: 1250
#--------------------
# Data_Collection
#   Collection_Name: NV526
#   First_Year: 1897
#   Last_Year: 2020
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Populus fremontii Wats.
#   Common_Name: Fremont cottonwood
#   Tree_Species_Code: PPFR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## N20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N202_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N202; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N172_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N172; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N7_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N7; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N9_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N9; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## N8_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: N8; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	N20_raw	N202_raw	N5_raw	N171_raw	N172_raw	N6_raw	N141_raw	N142_raw	N13_raw	N15_raw	N7_raw	N19_raw	N4_raw	N3_raw	N18_raw	N102_raw	N110_raw	N12_raw	N121_raw	N122_raw	N16_raw	N9_raw	N111_raw	N2_raw	N8_raw
1945	6.88	6.3	1.32	7.77	7.84	1.32	10.83	6.33	1.04	11.41	1.94	NA	NA	NA	7.8	NA	NA	NA	NA	NA	1.78	NA	NA	NA	NA
1946	9.35	9.76	1.11	7.27	7.35	1.3	6.04	6.05	1.03	11.97	2.12	NA	NA	NA	5.45	NA	NA	NA	NA	NA	2.56	NA	NA	NA	NA
1947	8.29	8.41	1.12	9.26	9.31	0.76	6	5.78	0.72	10.33	1.94	NA	NA	NA	3.97	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
1948	7.26	8.23	1.74	6.4	6.24	1.04	6.08	5.88	0.91	5.97	1.92	NA	NA	NA	3.07	NA	NA	NA	NA	NA	2.6	NA	NA	NA	NA
1949	10.74	10.15	1.57	7.18	7.11	0.7	5.41	5.54	0.95	4.79	1.28	NA	NA	NA	1.96	NA	NA	NA	NA	NA	2.41	NA	NA	NA	NA
1950	5.6	5.39	0.71	6.53	6.37	0.88	2.44	2.48	0.75	4.04	1.44	NA	NA	NA	2.77	NA	NA	NA	NA	NA	1.82	NA	NA	NA	NA
1951	5.17	5.3	1.77	6.9	7.23	0.71	2.68	3.51	0.7	4.22	1.76	NA	NA	NA	2.96	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA
1952	8.49	8.66	3.81	8.28	8.17	2.12	7.35	6.26	1.23	9.31	3.68	NA	NA	NA	5.35	NA	NA	NA	NA	NA	2.22	NA	NA	NA	NA
1953	6.25	5.83	3.68	7.14	6.98	2.34	5.1	4.5	1.4	7.7	2.27	NA	NA	NA	4.66	NA	NA	NA	NA	NA	2.02	NA	NA	NA	NA
1954	3.76	3.58	1.81	5.34	5.35	1.2	3.4	3.18	0.67	5.9	1.95	NA	NA	NA	2.43	NA	NA	NA	NA	NA	1.17	NA	NA	NA	NA
1955	4.06	3.71	2.17	5.14	5.12	0.94	3.92	4.22	1.03	4.77	1.38	5.61	NA	NA	2.49	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA
1956	7.06	6.97	5.36	7.99	7.85	2.96	6.16	6.4	1.22	8.72	2.37	7.76	NA	NA	5.2	NA	NA	NA	NA	NA	1.81	NA	NA	NA	NA
1957	3.05	2.91	4.06	8.02	8.01	2.74	4.82	5.49	1.37	8.07	2.25	9.28	NA	NA	2.68	NA	NA	NA	NA	NA	2.16	NA	NA	NA	NA
1958	5.78	5.46	5.19	8.46	8.52	3.05	8.31	8.68	1.74	12.11	3.21	11.66	NA	NA	5.93	NA	NA	NA	NA	NA	2.78	NA	NA	NA	NA
1959	2.78	2.7	2.09	5.36	5.31	1.63	4.58	5.39	1.58	8.04	1.84	7.87	NA	NA	2.96	NA	NA	NA	NA	NA	1.76	NA	NA	NA	NA
1960	2	2.02	1.96	3.79	3.69	1.4	2.4	2.4	0.95	3.34	1.3	5.34	NA	NA	0.94	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA
1961	2.48	2.16	1.44	4	3.92	1.3	3.18	3.3	0.98	3.92	1	3.99	NA	NA	1.07	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA
1962	2.29	1.96	1.13	4.32	4.27	1.93	2.55	3	2.06	4.76	1.72	3.98	NA	NA	2.21	NA	NA	NA	NA	NA	1.35	NA	NA	NA	NA
1963	3.83	3.84	1.53	5.62	5.52	2.76	5.38	5.5	1.82	7.29	1.7	9.95	NA	NA	4.42	NA	NA	NA	NA	NA	1.73	NA	NA	NA	NA
1964	3.35	3.32	0.89	4.56	4.46	2.02	3.86	4.12	1.35	4.66	1.59	4.1	NA	NA	3.32	NA	NA	NA	NA	NA	1.79	NA	NA	NA	NA
1965	3.56	3.53	1.85	3.64	3.46	2.4	5.36	6.07	2.47	5.85	1.76	4.88	NA	NA	4.41	NA	NA	NA	NA	NA	3.33	NA	NA	NA	NA
1966	3.15	3.23	1.94	5.24	5.29	2.47	2.87	2.97	2.5	7.74	2.68	6.52	NA	NA	3.22	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA
1967	5.84	6.02	4.14	7.25	7.15	3.8	8.67	9.77	1.48	9.54	5.03	8.23	NA	NA	6.01	NA	NA	NA	NA	NA	3.79	NA	NA	NA	NA
1968	1.86	2.07	4.07	4.17	4.17	3.08	5.9	6.13	1.87	8.84	2.95	7.75	NA	NA	3.44	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA
1969	5.37	5.78	6.75	5.46	5.18	4.14	11.03	11.46	2.52	10.74	3.98	9.51	NA	NA	6.54	NA	NA	NA	NA	NA	4.33	NA	NA	NA	NA
1970	2.62	2.71	4.57	5.75	5.74	3.57	9.25	8.51	2.49	10.4	4.4	8.12	NA	NA	4.9	NA	NA	NA	NA	NA	2.6	NA	NA	NA	NA
1971	2.54	2.33	6.44	4.81	4.72	6.14	8.39	7.72	2.58	8.17	4.49	8.88	NA	NA	5.24	NA	NA	NA	NA	NA	3.63	NA	NA	NA	NA
1972	2.03	2.04	3.3	2.77	2.81	4.24	2.69	2.52	3.86	7.72	3.65	4.14	NA	NA	2.8	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA
1973	1.9	1.99	4.31	3.52	3.5	4.05	4.64	4.35	3.98	6.32	5.33	4.93	NA	NA	3.45	NA	NA	NA	NA	NA	1.49	NA	NA	NA	NA
1974	2.85	2.87	4.26	2.29	2.34	4.32	5.75	5.73	2.97	7.3	4.01	6.01	NA	NA	3.46	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA
1975	2.33	2.26	4.99	2.68	2.65	4.74	5.28	5.08	2.99	4.96	3.59	3.46	NA	NA	3	NA	NA	NA	NA	NA	2.29	NA	NA	NA	NA
1976	1.43	1.47	2.71	1.81	1.68	3.44	3.42	2.81	2.16	3.85	2.38	2.08	NA	NA	1.54	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA
1977	0.96	0.97	1.62	0.77	0.71	1.86	1.94	1.83	2.4	3.21	1.58	1	NA	NA	1.16	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA
1978	1.51	1.56	1.96	1.9	1.98	2.8	2.92	2.61	3.96	4.87	2.44	2.03	NA	NA	2.39	NA	NA	NA	NA	NA	1.75	NA	NA	NA	NA
1979	1.66	1.7	2.04	2.33	2.43	2.31	2.75	2.47	3.3	3.84	2.56	1.4	NA	NA	2.22	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA
1980	2.07	2.1	2.78	1.78	1.77	2.2	3.5	3.5	3.6	3.09	3.1	2.15	NA	NA	3.55	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA
1981	1.74	1.64	2.19	2.16	2.21	1.67	3.12	2.89	2.85	2.8	2.94	2.07	NA	NA	1.83	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA
1982	3.25	3.22	5	3.26	3.25	2.44	4.79	4.78	3.41	3.97	5.44	3.49	NA	NA	3.22	NA	NA	NA	NA	NA	2.58	NA	NA	NA	NA
1983	2.46	2.57	5.84	3.66	3.47	3.38	4.81	4.61	4.58	4.43	11.06	4.59	NA	NA	2.57	NA	NA	NA	NA	NA	3.12	NA	NA	NA	NA
1984	1.24	1.26	7.12	3.27	3.31	5.5	3.77	3.06	4.39	4.74	12.98	3.31	NA	NA	1.2	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA
1985	1.38	1.6	7.84	3.08	3.09	8	4.52	3.99	3.48	4.46	12.66	3.22	NA	NA	1.59	NA	NA	NA	NA	NA	2.22	NA	NA	NA	NA
1986	1.03	1.14	7.39	3.64	3.67	6.46	4.57	3.8	4.19	4.3	14.61	2.23	NA	NA	1.29	NA	NA	NA	NA	NA	2.79	NA	NA	NA	NA
1987	1.3	1.3	5.66	2.03	2.07	8.08	1.88	1.62	5.4	3.55	13.25	3.66	NA	NA	1.6	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA
1988	1.58	1.52	3.77	1.24	1.24	4.95	1.67	1.62	3.86	2.61	5.15	3.45	NA	NA	1.53	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA
1989	3.02	3.11	3.32	4.64	4.35	5.58	2.34	2.02	3.74	5.35	3.2	4.86	NA	NA	3.3	NA	NA	NA	NA	NA	2.1	NA	NA	NA	NA
1990	3.36	3.42	5.97	3.59	3.61	4.23	3.1	2.92	4.47	2.99	2.88	4.95	NA	NA	3.29	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA
1991	1.89	2.02	4.5	1.98	1.84	6.12	2.16	2.18	3.21	1.66	3.18	3.26	5.48	NA	1.87	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA
1992	2.1	2.23	2.3	1.17	1.27	8.34	1.61	1.52	3.15	1.23	1.5	3.27	11.11	NA	1.59	5	NA	NA	NA	NA	1.36	NA	NA	6.81	NA
1993	3.99	4.02	4.04	2.78	2.74	7.25	2.48	2.43	3.58	2.81	3.09	5.65	4.21	NA	2.52	7.33	9.66	NA	NA	NA	1.85	NA	NA	13.57	NA
1994	4.82	5.16	3.59	2.74	2.78	3.02	3.12	2.7	4.43	2.37	2.56	5.81	6.67	9.65	3.19	9.65	11.16	NA	NA	3.51	1.51	10.32	NA	11.25	NA
1995	4.19	4.4	5.39	2.64	2.62	5.03	2.9	2.58	4.41	2.9	4.57	4.49	15.09	14.2	3.67	11.73	14.52	NA	NA	6.29	2.34	9.05	NA	14.8	NA
1996	6	5.97	6.56	3.9	3.94	3.42	4.87	4.83	5.22	4.1	6.42	5.84	15	15.62	4.76	12	20.55	25.42	7.78	7.14	3.29	10.75	NA	11.66	NA
1997	7.87	7.95	8.31	3.58	3.6	4.94	6.14	6.22	5.84	3.77	7.77	7.39	16.48	20.56	4.62	12.81	26.74	22.93	3.85	3.88	3.42	10.62	NA	11.32	7.65
1998	6.03	6.26	6.43	3.34	3.25	5.63	3.96	4.07	4.11	4.62	5.81	5.94	14.6	17.7	3.21	15.35	21.89	17.09	4.66	5.7	3.57	9.98	NA	13.48	4.31
1999	1.95	2.11	3.14	2.31	2.42	6.14	3.19	3.38	3.11	3.73	4.84	4.72	13.27	9.59	2.91	11.47	12.28	10.91	6.05	7.01	2.5	4.12	NA	9.86	6.29
2000	3.41	3.39	4.07	1.74	1.76	6.65	3.53	3.95	3.9	4.17	4.54	5.38	12.02	11	3.23	7.58	8.21	8.65	9.49	10.54	2.36	5.48	NA	6.53	5.88
2001	3.83	3.72	3.96	3.42	3.24	3.3	4.22	4.89	4.44	3.38	5.16	6.3	14.16	10.26	4.44	7.55	5.26	5.73	10.19	10.41	2.28	5.48	NA	4.23	6.94
2002	2.59	2.62	3.42	2.73	2.79	3.37	3.17	3.6	4.36	3.62	2.85	5.91	7.25	8.82	3.15	5.31	3.6	3.2	8.02	8.1	2.18	2.76	NA	3.33	4.47
2003	2.77	2.87	2.8	1.47	1.46	7.42	2.34	2.63	3.9	2.87	4.32	4.23	5.47	6.65	2.56	5.52	4.11	3.98	7.08	7.04	1.77	2.66	NA	1.74	3.26
2004	3.01	2.89	2.67	1.04	1.03	8.99	2.69	2.55	3.16	2.09	3.11	3.31	4.53	6.44	2.33	5.26	4.71	5.59	5.77	5.71	1.68	4.05	NA	1.72	4.03
2005	2.69	2.5	3.2	1.98	1.9	11.78	3.28	3.34	4.34	2.69	3.66	3.86	3.62	7.01	3.94	8.32	5.84	6.5	6.35	7.04	2.03	4.16	NA	2.14	3.99
2006	3.86	4.36	4.05	2.67	2.56	5.46	3.5	3.25	4.72	2.93	5.26	4.2	4.65	8.08	3.13	8.98	7.39	8.41	8.09	8.1	2.22	5.87	15.61	3.13	5.8
2007	2.73	3.69	2.21	1.81	1.85	15.51	2.25	2.31	3.16	2.31	3.23	2.52	1.99	1.94	1.77	4.38	3.1	3.4	3.74	3.26	1.5	3.55	11.25	1.4	3.46
2008	3.05	3.25	2.62	2.15	2.19	3.77	3.2	3.2	3.79	2.74	3.33	3.96	3.33	12.86	3.55	7.74	3.79	3.88	4.87	4.96	1.79	4.45	9.48	2.21	5.4
2009	1.8	1.88	0.93	1.15	1.07	1.58	1.18	1.18	1.86	1.23	1.08	1.57	1.49	4.6	1.08	4.9	1.88	2.33	3.52	3.83	1.05	4.56	6.52	1.01	4.17
2010	2.81	3.05	1.9	1.71	1.69	3.74	1.66	1.8	3.04	1.71	4.03	3.16	5.14	9.96	2.92	4.05	3.58	4.15	3.21	3.2	1.24	3.74	5.61	0.77	3.45
2011	3.61	4.08	3.08	2.7	2.76	7.09	2.22	2.3	4.06	4.07	6.41	5.64	6.71	13.63	2.98	6.1	4.83	5.83	4.93	4.75	1.49	5.82	6.35	1.32	4.86
2012	4.83	5.13	2.6	3.87	3.72	8.7	3.32	3.44	4.72	4.73	6.27	7.06	8.12	10.98	3.22	4.27	6.34	7.41	4.83	5.15	2.58	5.31	4.99	1.92	3.99
2013	4.39	5.2	2.47	2.41	2.29	6.96	3.38	3.15	2.85	2.95	3.65	5.56	6.41	3.82	2.65	4.39	5.89	6.62	4.42	4.68	1.52	3.86	5.7	1.41	3.48
2014	5.42	5.82	2.92	3.28	3.24	3.9	2.58	2.73	2.76	2.92	4.25	6.18	3.74	6.34	3.33	2.88	3.16	3.72	3.94	4.23	1.42	3.74	7.03	0.98	3.44
2015	2.27	2.38	3.05	1.75	1.87	4.57	1.5	1.91	2.76	1.96	3.49	3.82	2.44	5.54	2.12	2.94	2.25	3.09	3.26	2.98	1.06	2.44	3.98	1.37	2.8
2016	3.53	3.77	3.16	2.6	2.27	7.67	1.77	1.94	3.07	3.16	6.39	5.44	4.1	5.2	3.88	2.91	6.24	7.22	3.39	3.38	0.89	1.88	4.64	1.33	3.9
2017	5.21	5.57	2.89	3.09	3.27	8.03	2.39	2.13	2.93	2.71	5.21	7.21	6.57	6.04	3.8	5.5	7.6	7.93	6.26	6.87	1.55	7.04	8.67	2.22	6.42
2018	5.06	5.33	3.13	2.36	2.36	6.6	3.85	4.45	3.32	4.54	5.71	5.98	4.17	4.85	3.89	8.21	6.99	7.23	10.18	9.98	1.55	6.98	6.96	2.48	6.19
2019	5.48	6.24	2.84	2.72	4	4.5	2.78	3.27	3.34	3.42	3.67	5.26	5.38	8.03	4.35	9.92	7.78	7.96	7.51	7.49	1.62	6.03	8.64	2.22	6.43
2020	5.28	4.94	2.41	2.04	1.94	23.41	3.33	3.86	2.76	2.84	2.76	4.86	3.78	4.78	4.21	11.36	5.26	5.64	6.8	6.99	1.56	3.65	6.69	1.41	8.21
