# Wertz - Welles Park - QUMA - ITRDB MN030
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16766
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16766.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mn030-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mn030-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mn030.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mn030.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-01
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-01
#--------------------
# Title
#   Study_Name: Wertz - Welles Park - QUMA - ITRDB MN030
#--------------------
# Investigators
#   Investigators: Wertz, E.; St. George, S.; Zeleznik, J.; Smoter, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Erika L. Wertz, Scott St. George and Joseph D. Zeleznik
#   Journal_Name: Water Resources Research
#   Published_Title: Vessel anomalies in Quercus macrocarpa tree rings associated with recent floods along the Red River of the North, United States
#   Published_Date_or_Year: 2013
#   Volume: 49
#   Pages: 630-634
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1029/2012WR012900
#   Full_Citation: None
#   Abstract: Estimates of future flood risks are based on the observations of past floods, but instrumental records of basin hydrology are often too short to assess potential changes in the frequency or magnitude of extreme floods over time. In this study, we show that bur oak (Quercus macrocarpa Michx.) growing along the Red River of the North in North Dakota and Minnesota preserve evidence of past floods within their annual growth rings. Rings formed during major floods often displayed (i) marked reductions in the size of their earlywood vessels or (ii) a more diffuse distribution of vessels throughout the increment. Because of the correspondence between major floods and widespread anatomical anomalies within riparian oaks, we suggest that these features can be described as "flood rings." The frequency of flood-ring formation varied substantially along the river, which implies that this evidence can only provide an accurate estimate of flood history when it is obtained from many trees sampled across a dense network of sites. The rate of flood-ring formation is primarily influenced by flood magnitude but is also controlled by the timing and duration of inundation relative to the period of cambial growth. Although flood-affected oaks are imperfect recorders of past floods, this approach offers significant potential as a means to estimate the preinstrumental flood history of the Red River within the United States.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Welles Park
#   Location: Minnesota
#   Northernmost_Latitude: 46.265
#   Southernmost_Latitude: 46.265
#   Easternmost_Longitude: -96.5966
#   Westernmost_Longitude: -96.5966
#   Elevation_m: 290
#--------------------
# Data_Collection
#   Collection_Name: MN030
#   First_Year: 1868
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## W-WEL02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-WEL16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-WEL16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	W-WEL02_raw	W-WEL03_raw	W-WEL04_raw	W-WEL05_raw	W-WEL06_raw	W-WEL07_raw	W-WEL08_raw	W-WEL09_raw	W-WEL10_raw	W-WEL11_raw	W-WEL12_raw	W-WEL13_raw	W-WEL14_raw	W-WEL15_raw	W-WEL16_raw
1933	NA	2.906	1.597	1.023	0.822	1.894	3.586	2.697	0.594	3.343	2.521	1.853	1.194	1.344	3.094
1934	1.924	1.836	1.071	0.726	0.537	1.258	1.726	1.368	0.6	3.008	2.108	1.065	0.614	1.01	3.073
1935	2.151	2.655	1.734	0.703	0.635	1.374	2.558	2.969	0.749	3.839	2.964	2.345	1.507	1.917	3.955
1936	2.107	1.495	1.1	0.317	0.298	0.968	1.442	1.755	0.904	2.578	1.727	1.642	1.069	1.26	1.934
1937	1.983	2.175	1.229	0.658	0.296	1.308	2.291	2.24	1.403	3.718	2.283	2.383	2.029	1.769	2.297
1938	1.445	1.944	1.36	0.663	0.303	1.036	2.453	2.585	1.495	3.063	2.461	2.062	1.966	1.733	1.737
1939	1.314	1.914	1.24	0.525	0.303	1.175	2.203	2.607	1.584	2.611	1.893	1.467	0.918	1.077	1.767
1940	1.184	1.588	1.244	0.509	0.277	0.685	1.668	2.454	2.086	3.157	1.777	1.656	0.805	0.794	1.317
1941	0.842	1.301	1.705	0.425	0.239	0.793	1.285	2.715	1.875	2.465	1.919	2.399	0.92	0.735	1.213
1942	1.726	2.252	2.109	0.684	0.297	1.023	1.706	3.521	2.36	3.149	2.728	3.22	2.611	1.245	1.962
1943	1.375	1.87	1.856	0.854	0.293	1.209	1.4	2.949	2.401	2.069	2.135	1.668	2.736	1.243	1.874
1944	2.014	1.731	2.107	0.968	0.31	0.923	1.215	3.309	2.026	2.56	2.137	0.861	3.56	1.591	2.384
1945	1.852	1.688	2.637	1.363	0.462	0.912	1.099	2.605	1.187	2.24	1.815	0.814	2.182	1.442	1.849
1946	1.005	1.422	1.32	0.822	0.336	0.641	0.749	1.463	0.391	1.524	1.629	0.406	1.431	1.201	1.461
1947	1.106	1.577	2.374	1.62	0.473	0.927	1.24	2.527	0.861	1.686	1.848	0.821	2.669	1.542	2.328
1948	1.305	1.927	2.243	1.206	0.46	0.967	1.05	2.005	1.276	2.172	1.388	0.769	2.715	1.62	1.945
1949	2.523	2.583	3.097	2.889	0.637	2.05	1.606	3.387	2.35	4.488	2.586	0.944	3.908	2.522	3.701
1950	1.895	2.22	3.065	2.391	0.301	1.347	1.473	2.695	2.162	3.569	2.167	1.01	2.929	2.063	2.902
1951	1.973	2.421	3.577	2.623	0.751	0.998	1.904	2.881	2.543	3.595	2.587	0.934	3.381	2.151	2.892
1952	2.237	2.503	3.284	2.544	0.517	0.877	1.578	2.956	2.85	2.931	1.969	0.8	3.808	2.011	4.123
1953	2.314	2.366	3.461	1.973	0.334	0.634	1.438	2.934	2.398	3.492	1.947	0.917	2.114	1.592	2.934
1954	1.391	1.322	2.65	1.363	0.279	0.636	1.043	2.282	1.685	1.658	1.705	0.846	1.811	1.691	2.601
1955	2.511	1.739	2.81	1.213	0.261	0.783	1.28	2.669	1.021	1.093	2.036	0.728	3.478	2.474	3.035
1956	2.857	2.291	3.375	1.525	0.377	1.029	1.779	2.424	1.468	1.394	1.839	0.85	3.126	2.207	2.336
1957	2.865	3.004	3.394	3.025	0.951	1.143	2.215	2.659	2.263	1.849	2.283	1.012	4.511	2.533	3.23
1958	3.542	2.168	2.958	2.492	1.443	0.972	1.95	1.857	2.317	1.969	2.141	0.696	4.377	2.429	2.472
1959	2.811	1.8	2.822	2.038	2.047	0.789	1.886	2.201	1.322	1.713	1.936	1.028	3.028	2.68	3.109
1960	3.016	2.367	3.212	2.766	2.252	0.484	2.367	2.498	1.771	2.657	2.238	1.3	5.04	2.888	2.999
1961	2.651	2.045	2.989	2.204	1.86	0.527	2.082	2.115	2.02	2.163	2.049	1.151	2.751	2.613	2.443
1962	3.96	2.762	3.568	2.86	2.763	0.863	2.212	2.052	3.277	1.898	1.833	1.354	3.112	2.902	2.415
1963	3.59	2.132	2.636	1.654	1.597	0.868	1.918	2.325	2.529	1.602	2.116	1.215	2.828	2.299	2.42
1964	3.859	1.904	2.625	2.068	2.316	0.953	2.288	2.574	1.6	1.892	1.758	1.344	2.628	1.866	3.025
1965	3.969	2.781	2.982	2.426	3.047	1.213	2.313	2.941	2.11	1.536	1.866	1.461	2.848	1.711	3.028
1966	3.003	1.966	3.016	1.915	2.173	0.688	1.679	2.423	1.85	1.459	1.404	1.095	2.424	1.101	2.451
1967	1.542	1.749	2.393	1.046	1.53	0.645	1.144	1.243	1.497	0.971	1.236	0.808	1.729	0.695	1.857
1968	2.791	2.217	3.003	1.756	1.847	0.73	1.534	2.311	1.332	2.177	1.568	0.747	2.543	0.938	2.53
1969	4.844	2.21	3.183	2.481	3.101	1.014	2.17	3.046	3.139	2.075	1.566	1.303	4.277	1.128	3.746
1970	3.213	2.263	2.285	1.443	2.098	0.35	1.995	1.701	1.68	2.024	1.114	0.943	2.705	0.988	2.639
1971	3.43	2.871	2.068	2.186	2.382	0.241	2.104	2.398	1.656	3.068	1.356	1.057	2.709	1.165	4.207
1972	3.433	3.043	2.926	1.936	2.273	0.387	2.265	1.964	1.996	2.715	1.996	1.645	2.671	1.628	3.757
1973	3.378	2.708	2.819	2.098	2.458	0.538	2.445	1.906	1.615	2.692	2.243	1.298	2.973	1.47	5.682
1974	3.357	2.914	2.962	1.495	2.341	0.475	2.295	1.844	1.761	2.603	2.178	1.348	2.777	1.474	3.613
1975	2.531	2.927	3.443	1.407	1.965	0.441	1.98	1.957	1.565	1.885	2.056	1.207	2.765	1.175	3.727
1976	2.387	2.286	2.234	1.116	1.732	0.331	1.786	2.044	2.358	1.913	1.625	0.938	2.81	1.289	2.84
1977	3.443	2.899	3.221	2.454	2.727	0.278	2.029	2.642	2.268	2.449	1.75	1.009	3.802	1.405	3.907
1978	3.343	3.389	3.179	1.739	2.019	0.449	1.691	2.275	2.135	2.693	2.15	1.628	3.863	1.825	3.971
1979	3.511	3.27	3.546	2.291	2.259	0.528	1.835	2.424	1.796	3.683	2.66	1.833	3.977	1.062	4.104
1980	2.808	2.5	2.289	1.641	1.803	0.487	1.636	2.257	1.789	2.25	2.232	1.245	2.608	3.199	4.71
1981	4.438	2.795	1.366	1.667	1.652	0.495	1.638	1.824	1.252	2.405	2.263	1.277	2.482	3.044	3.438
1982	2.807	2.213	1.757	1.374	1.632	0.625	1.499	1.795	1.505	2.083	2.003	1.472	2.304	2.624	3.227
1983	3.486	2.531	1.751	1.32	1.723	0.683	1.514	1.921	1.052	3.06	2.307	0.969	2.596	2.909	3.412
1984	1.425	1.739	1.527	1.015	1.191	0.513	1.011	1.364	1.07	1.698	1.859	1.015	1.673	1.884	2.423
1985	2.94	2.587	2.916	1.814	2.348	1.123	1.524	2.148	1.718	2.731	1.538	1.525	3.068	3.837	2.389
1986	3.345	2.402	3.32	2.07	2.421	0.928	1.59	2.361	2.229	2.995	1.571	1.961	3.783	4.051	2.977
1987	4.008	2.199	2.802	3.978	2.494	0.942	1.664	2.328	2.29	3.199	1.687	1.592	2.927	3.986	2.717
1988	3.052	1.846	2.521	2.295	2.831	1.068	1.628	2.624	1.76	3.017	1.693	1.266	3.279	4.221	3.826
1989	2.819	2.049	2.044	1.915	2.226	0.939	1.316	1.965	1.17	2.49	1.993	1.357	2.487	2.954	4.164
1990	3.67	2.165	1.967	2.463	3.045	1.094	1.993	1.885	1.479	2.093	2.398	1.131	2.49	3.084	3.931
1991	4.182	2.154	2.068	2.25	3.069	0.795	1.232	2.078	1.947	2.733	2.261	1.112	2.146	2.045	3.607
1992	3.142	2.043	2.102	2.281	2.936	0.756	1.4	1.92	3.101	2.209	2.184	1.253	1.9	1.995	2.299
1993	3.911	2.954	2.84	2.412	3.055	0.9	1.794	2.169	3.722	3.379	2.785	1.9	3.136	2.791	3.036
1994	2.352	1.791	2.553	1.239	1.892	0.486	0.944	1.424	2.013	2.087	1.658	1.136	2.159	1.376	2.457
1995	3.208	2.724	3.18	1.829	2.272	0.484	1.078	1.605	1.543	2.052	1.674	1.247	2.181	1.74	2.254
1996	2.702	1.579	2.065	1.142	1.919	0.291	0.597	0.94	0.845	0.933	1.398	0.728	1.603	1.329	1.054
1997	3.465	2.818	3.243	1.765	2.06	0.403	1.196	1.761	1.265	1.539	1.879	0.825	1.979	1.964	2.86
1998	3.624	2.366	2.48	3.285	2.368	0.438	1.183	1.602	1.178	1.761	1.857	1.048	2.386	2.217	1.491
1999	3.188	2.852	3.431	2.705	2.975	0.46	1.577	2.037	1.174	2.178	2.103	1.035	2.323	3.41	2.52
2000	3.053	1.884	3.136	2.014	3.042	0.364	1.139	1.773	1.197	1.956	1.673	0.871	1.888	2.261	1.291
2001	3.643	3.042	3.681	2.58	3.382	0.625	2.085	1.961	2.822	2.705	1.666	1.255	2.479	3.142	2.955
2002	3.026	2.275	2.783	2.174	4.758	0.483	1.488	1.586	1.602	2.721	1.192	0.971	1.86	2.503	1.953
2003	2.632	2.388	2.902	3.407	4.067	0.581	1.746	1.895	4.45	1.742	1.374	1.127	2.201	3.474	1.83
2004	2.227	1.979	2.243	3.878	3.791	0.472	1.278	1.498	2.36	1.488	1.37	0.806	1.469	3.003	1.424
2005	2.914	2.758	2.271	2.396	3.751	0.842	1.317	1.688	2.242	1.55	1.692	1.305	2.121	2.805	1.716
2006	2.72	2.512	2.731	2.789	3.938	0.917	1.631	1.528	2.432	1.584	1.534	1.743	2.443	2.87	1.664
2007	3.934	3.12	3.398	4.153	3.672	1.299	2.422	1.932	2.597	3.449	1.328	2.054	2.675	1.958	2.411
2008	2.733	2.654	2.856	3.391	2.762	1.174	1.479	1.797	2.603	2.222	1.55	1.917	2.985	2.33	2.456
2009	3.105	2.356	2.891	3.203	1.928	1.244	2.275	1.906	2.493	2.41	1.183	1.361	3.816	2.455	2.296
2010	3.755	2.14	3.344	3.657	2.371	1.269	1.895	2.038	2.073	1.561	2.233	1.539	3.138	1.502	1.304
