# Marcinkowski - Bagley Lakes - TSME - ITRDB WA143
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/24470
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-24470.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa143-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa143-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa143.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa143.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2018-06-22
#--------------------
# File_Last_Modified_Date
#   Date: 2018-06-22
#--------------------
# Title
#   Study_Name: Marcinkowski - Bagley Lakes - TSME - ITRDB WA143
#--------------------
# Investigators
#   Investigators: Marcinkowski, K.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Kailey Marcinkowski and David L. Peterson
#   Journal_Name: Northwest Science
#   Published_Title: A 350-Year Reconstruction of the Response of South Cascade Glacier to Interannual and Interdecadal Climatic Variability
#   Published_Date_or_Year: 2015
#   Volume: 89
#   Pages: 14-33
#   Issue: 1
#   Report_Number: 
#   DOI: 10.3955/046.089.0102
#   Full_Citation: None
#   Abstract: Mountain hemlock growth chronologies were used to reconstruct the mass balance of South Cascade Glacier, an alpine glacier in the North Cascade Range of Washington State. The net balance reconstruction spans 350 years, from 1659 to 2009. Summer and winter balances were reconstructed for 1346-2009 and 1615-2009, respectively. Relationships between mass balance and winter precipitation, temperature, the Pacific Decadal Oscillation index, and the El Nino Southern Oscillation index indicate that these influence glacier balance at various temporal scales. Above-average net, summer, and winter mass balance occurred mainly in 1690-1710, 1810-1820, 1845-1860, 1865-1890, and 1975-1990, and below-average balance periods include 1680-1690, 1790-1810, 1820-1840, and 1930-1960. Above- and below-average reconstructed mass balances at South Cascade Glacier were concurrent with similar periods from other glacier balance reconstructions in the Pacific Northwest region of North America. Agreement among these records suggests that changes in South Cascade Glacier mass balance are good indicators of regional balance fluctuations, and glaciers in the Pacific Northwest are responding similarly to regional external forcings. The current rate of decline, from 2000 to 2009, in the reconstructed balance record has been faster than any decline in a century. This decreasing trend is projected to continue with increasing temperatures, and will likely affect glacier-influenced water resources in the Pacific Northwest.
#--------------------
#   Authors: Kailey Marcinkowski, David L. Peterson, Gregory J. Ettl
#   Journal_Name: Canadian Journal of Forest Research
#   Published_Title: Nonstationary temporal response of mountain hemlock growth to climatic variability in the North Cascade Range, Washington, USA
#   Published_Date_or_Year: 2015
#   Volume: 45
#   Pages: 676-688
#   Issue: 6
#   Report_Number: 
#   DOI: 10.1139/cjfr-2014-0231
#   Full_Citation: None
#   Abstract: A stationary response of tree radial growth to climatic variables is assumed as a basis for climatic reconstructions and future growth projections in response to climate change. Mountain hemlock (Tsuga mertensiana (Bong.) Carriere) trees on the western slopes of the North Cascade Range (Washington, USA) were examined for stability in growth response to climatic influences at a small spatial scale. Moving correlation functions demonstrate that climate-growth interactions are nonstationary over time, alternating between periods of significant and nonsignificant responses. Correlations between growth and winter precipitation have weakened, becoming statistically insignificant in the last decade, but correlations with spring temperature and previous-year summer temperature have strengthened, becoming statistically significant. The Pacific Decadal Oscillation influences patterns in climate-growth correlations but does not seem to account for the most recent changes in correlation strength. At an interannual scale, growth differs between El Nino Southern Oscillation phases, specifically between El Nino and La Nina years and between La Nina and neutral phase years. The variability in growth response to climate at interannual and interdecadal time frames, especially with the climate changes emerging in recent decades, will challenge the reliability and accuracy of reconstruction and predictive models.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Geological Survey
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bagley Lakes
#   Location: Washington
#   Northernmost_Latitude: 48.860692
#   Southernmost_Latitude: 48.860692
#   Easternmost_Longitude: -121.685031
#   Westernmost_Longitude: -121.685031
#   Elevation_m: 1297
#--------------------
# Data_Collection
#   Collection_Name: WA143
#   First_Year: 1659
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MB08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB20a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB20a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB14a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB14a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB15b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB15b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB16a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB16a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB19b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB19b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB18b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB18b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB17a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB17a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MB05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MB05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MB08a_raw	MB20a_raw	MB04a_raw	MB06b_raw	MB01b_raw	MB12a_raw	MB09b_raw	MB13a_raw	MB10b_raw	MB02b_raw	MB14a_raw	MB15b_raw	MB16a_raw	MB19b_raw	MB18b_raw	MB17a_raw	MB07a_raw	MB11a_raw	MB05b_raw
1728	NA	NA	NA	NA	2.351	NA	1.817	0.697	1.509	1.105	1.447	NA	NA	0.77	0.984	0.706	0.718	1.289	1.057
1729	1.878	NA	NA	NA	1.91	NA	1.519	0.755	1.032	1.283	1.216	NA	NA	1.494	1.062	1.69	0.872	1.114	0.851
1730	2.03	NA	NA	NA	1.13	NA	1.086	0.806	0.974	1.151	1.156	NA	NA	1.164	0.855	1.533	0.621	1.029	0.985
1731	2.156	NA	NA	NA	1.44	NA	1.019	0.879	1.192	1.257	1.268	NA	NA	0.959	0.668	1.466	0.948	0.963	0.541
1732	1.466	NA	NA	NA	1.378	NA	1.173	0.667	1.304	1.081	1.259	NA	NA	0.86	0.584	1.455	0.918	0.778	0.638
1733	1.641	NA	NA	NA	1.137	NA	1.135	0.597	1.328	1.268	1.519	NA	NA	0.81	0.665	1.424	0.603	0.588	0.582
1734	1.548	NA	0.971	NA	0.845	NA	0.92	0.001	1.125	0.867	1.058	NA	NA	0.754	0.95	0.4	0.001	0.266	0.001
1735	1.351	NA	1.166	NA	1.148	NA	1.122	0.859	1.413	1.184	1.745	NA	NA	0.804	1.189	0.661	0.677	0.291	0.589
1736	2.426	NA	1.747	NA	1.738	NA	0.913	0.645	1.473	0.982	2.181	3.11	NA	0.721	1.162	0.537	0.859	0.41	0.675
1737	2.056	NA	1.732	NA	1.906	NA	1.178	0.754	1.902	1.339	1.938	2.308	NA	0.63	0.943	0.7	0.98	0.585	0.763
1738	1.745	NA	1.634	NA	1.258	NA	0.9	0.777	1.377	1.089	1.93	2.15	NA	0.582	0.785	0.667	0.958	0.612	0.559
1739	1.974	NA	1.686	NA	1.261	NA	1.142	0.95	1.08	0.715	1.553	2.088	NA	0.727	0.974	0.476	0.864	0.333	0.75
1740	1.893	NA	1.496	NA	1.053	NA	1.329	0.823	1.159	0.735	1.669	1.802	NA	0.905	1.261	0.575	0.745	0.369	0.21
1741	2.719	NA	2.148	NA	1.414	NA	1.035	0.727	0.917	0.849	2.38	2.003	NA	1.208	1.089	0.879	0.817	0.432	0.504
1742	1.155	NA	1.512	NA	1.111	NA	0.739	0.432	0.829	0.6	1.314	1.134	NA	0.551	0.969	0.416	1.186	0.383	0.526
1743	1.271	NA	1.545	NA	1.179	NA	0.716	0.597	0.849	0.754	1.223	1.372	NA	0.733	1.512	0.541	0.477	0.284	0.652
1744	1.598	NA	1.346	NA	1.043	NA	0.71	0.374	1.03	0.94	1.059	1.343	NA	0.722	0.944	0.673	0.361	0.169	0.188
1745	1.946	NA	1.439	NA	0.898	NA	0.753	0.698	1.202	1.094	1.279	1.473	NA	0.643	0.975	0.684	0.877	0.169	0.219
1746	1.923	NA	0.801	NA	1.022	NA	1.123	0.87	1.61	0.82	1.257	1.271	NA	0.495	0.77	0.587	0.586	0.349	0.385
1747	2.647	NA	2.035	NA	1.131	NA	1.887	1.077	1.683	1.63	1.62	1.87	NA	0.678	0.951	1.551	1.117	0.443	0.258
1748	2.611	NA	1.263	NA	1.493	NA	1.552	0.907	1.295	1.207	1.414	1.444	NA	0.602	0.777	1.691	0.95	0.354	0.429
1749	1.832	0.581	2.005	NA	1.339	NA	1.233	1.19	1.668	1.508	1.55	1.519	NA	0.858	0.917	1.68	0.939	0.401	0.899
1750	2.379	0.261	1.426	2.597	0.879	NA	0.955	1.174	1.506	1.571	1.4	1.434	NA	0.707	0.802	1.686	0.798	0.421	0.734
1751	1.454	0.253	2.154	3.131	1.471	NA	0.875	0.906	1.351	1.396	1.275	2.044	NA	0.446	0.764	1.34	0.823	0.51	0.697
1752	1.411	0.366	1.721	2.082	1.159	NA	0.731	1.138	1.314	0.904	1.595	2.376	NA	0.345	0.599	0.693	0.734	0.282	0.663
1753	1.235	0.445	1.273	1.492	1.301	NA	1.006	0.648	1.151	0.778	1.22	3.116	NA	0.706	0.693	0.759	0.65	0.469	0.612
1754	1.328	0.468	1.805	1.654	1.108	NA	0.802	0.572	1.428	0.984	1.089	2.901	NA	0.842	1.393	0.195	1.003	0.664	0.215
1755	1.27	0.562	1.403	1.211	0.898	NA	0.848	0.518	1.72	0.987	0.81	2.856	NA	0.7	1.316	0.633	0.779	0.506	0.667
1756	2.318	0.473	2.051	2.02	1.252	NA	1.418	0.651	2.011	1.275	0.873	2.698	NA	0.794	1.243	0.763	1.334	0.712	0.868
1757	1.84	0.476	1.376	1.649	1.143	NA	1.125	0.647	1.371	1.031	0.784	1.773	NA	0.805	0.978	0.738	1.042	0.488	1.018
1758	1.787	0.416	2.058	2.116	1.421	NA	1.105	0.702	1.741	1.355	1.281	2.3	NA	0.687	1.143	0.838	0.853	0.658	1.623
1759	2.557	0.344	1.078	2.009	1.483	NA	1.008	0.833	1.868	0.836	1.231	1.605	NA	0.752	0.626	0.807	0.869	0.696	0.903
1760	1.862	0.431	1.147	1.976	1.17	NA	0.934	0.65	1.922	0.838	1.023	1.449	NA	0.569	0.474	1.028	0.608	0.436	0.851
1761	2.05	0.394	1.426	1.934	1.107	NA	1.059	0.893	2.097	0.914	1.516	1.952	NA	0.69	0.846	1.041	0.661	0.671	0.857
1762	1.576	0.409	1.422	1.557	1.085	NA	0.862	0.912	1.773	0.753	1.234	2.025	NA	0.477	0.658	1.055	0.503	0.508	0.691
1763	1.778	0.454	1.498	1.737	1.097	NA	0.637	1.032	1.821	0.76	1.356	1.749	NA	0.808	0.764	0.894	0.548	0.444	0.526
1764	1.524	0.316	1.341	1.552	0.737	NA	0.587	0.875	1.693	0.774	0.919	1.516	NA	0.883	0.493	0.488	0.541	0.374	0.392
1765	1.868	0.165	1.385	1.593	0.928	NA	0.794	0.963	1.716	0.686	1.462	1.586	NA	0.967	0.367	0.71	0.549	0.284	0.484
1766	2.097	0.349	1.53	1.602	1.023	NA	0.672	0.721	1.613	0.842	1.428	1.102	NA	1.032	0.477	0.961	0.616	0.224	0.389
1767	1.756	0.419	1.318	1.788	0.911	NA	0.652	0.631	1.358	0.676	1.381	0.79	1.392	0.864	0.604	0.926	0.623	0.3	0.261
1768	2.925	0.235	1.543	1.633	0.798	NA	1.045	0.501	1.774	0.707	1.154	0.703	1.896	1.26	0.572	0.915	0.766	0.322	0.459
1769	1.858	0.18	1.55	1.857	0.753	NA	1.148	0.767	1.949	0.845	1.302	0.823	2.194	1.082	0.649	0.83	1.025	0.37	0.452
1770	3.211	0.317	1.49	2.044	0.663	NA	1.199	1.022	1.618	0.869	1.237	1.152	3.134	0.919	0.414	0.659	0.86	0.423	0.605
1771	2.855	0.131	1.592	1.982	0.837	NA	1.267	1.301	1.75	1.113	1.249	1.245	1.625	1.043	0.434	0.942	0.842	0.442	0.728
1772	1.82	0.537	1.285	1.9	0.806	NA	0.901	1.76	1.695	1.145	1.085	0.986	2.038	0.968	0.563	0.657	0.635	0.58	0.55
1773	1.521	0.555	1.416	1.423	0.986	NA	1.076	1.384	1.426	1.107	1.389	1.328	2.296	0.816	0.866	1.051	0.453	0.395	0.596
1774	1.735	0.274	2.027	1.333	1.523	NA	0.834	1.172	1.292	1.188	1.077	2.011	0.885	1.46	0.659	0.954	0.774	0.347	0.359
1775	0.858	0.19	1.105	1.067	0.599	1.521	0.532	0.711	1.068	0.513	0.795	0.948	2.238	0.563	0.259	0.474	0.327	0.199	0.001
1776	2.058	0.42	1.401	1.795	0.528	4.211	0.894	0.935	1.787	1.578	1.729	2.405	1.878	1.405	0.598	0.728	0.672	0.485	0.332
1777	1.591	0.625	1.172	2.324	1.011	1.595	1.079	1.001	1.744	1.314	0.665	1.988	1.968	1.229	0.689	0.813	0.92	0.557	0.447
1778	1.381	0.474	0.968	1.591	0.924	1.219	0.992	0.991	1.667	1.037	1.449	1.782	1.286	1.318	0.529	0.718	0.746	0.302	0.185
1779	1.598	0.518	0.944	1.555	1.037	1.375	1.621	0.828	1.289	0.738	1.056	1.466	2.374	0.958	0.617	0.762	0.581	0.41	0.548
1780	1.895	0.518	1.163	1.513	0.608	1.451	1.659	1.149	1.679	1.091	1.441	2.094	1.707	1.596	1.037	1.154	0.829	0.483	0.561
1781	1.394	0.31	1.056	1.083	0.712	1.162	0.719	0.603	1.34	0.645	1.113	1.568	1.764	1.089	0.92	0.859	0.754	0.537	0.654
1782	1.587	0.606	1.091	1.061	0.833	1.504	0.571	1.017	1.231	0.501	1.284	1.803	2.015	1.397	1.018	0.891	0.775	0.809	0.136
1783	1.729	0.618	1.245	1.501	0.789	1.472	1.029	1.04	1.256	0.754	1.025	1.8	2.399	1.304	0.917	1.202	0.99	0.737	0.361
1784	1.472	0.376	1.016	1.311	0.808	1.664	0.701	1.109	0.894	0.6	0.855	1.717	1.763	0.711	0.581	0.797	0.514	0.68	0.33
1785	1.865	0.331	1.062	1.211	0.539	1.166	0.656	0.964	1.201	0.802	0.676	1.722	1.985	1.076	0.472	0.984	0.523	0.767	0.347
1786	1.731	0.104	1.136	1.344	0.514	1.823	0.855	1.286	1.221	0.645	0.549	1.253	1.607	1.045	0.564	0.943	0.475	0.502	0.514
1787	1.406	0.185	1.001	0.898	0.001	1.474	0.753	1.014	1.119	0.51	0.778	1.032	1.465	1	0.565	0.886	0.588	0.434	0.134
1788	2.315	0.286	1.483	1.048	0.521	2.271	0.901	1.202	1.255	0.576	0.84	1.407	1.651	1.312	0.874	0.881	0.777	0.444	0.213
1789	1.818	0.197	1.109	1.141	0.689	1.694	0.673	1.12	0.809	0.497	0.666	0.911	1.435	1.339	0.586	0.001	0.502	0.212	0.097
1790	2.026	0.276	1.177	1.09	0.737	1.706	0.761	1.096	0.904	0.554	0.61	0.481	1.503	1.085	1.527	0.95	0.631	0.204	0.099
1791	3.154	0.579	1.286	1.262	0.809	2.414	1.157	1.181	1.062	0.521	0.97	2.007	2.371	1.067	1.771	0.812	0.799	0.235	0.14
1792	2.239	0.669	1.306	1.494	0.862	2.556	1.48	1.323	1.161	0.942	1.238	2.053	3.175	1.185	1.593	0.735	0.773	0.526	0.178
1793	2.37	0.555	1.282	1.304	0.552	2.659	1.837	1.711	1.13	0.932	1.12	1.859	2.388	0.993	0.919	1.132	0.687	0.774	0.274
1794	2.079	0.591	1.235	1.002	0.774	2.386	1.873	1.239	1.308	1.036	0.757	1.767	1.938	0.573	1.276	0.958	0.829	0.884	0.401
1795	1.516	0.571	1.023	1.078	0.707	1.806	1.301	1.333	1.101	0.995	1.001	1.361	1.335	1.083	0.82	0.945	0.972	0.583	0.317
1796	2.134	0.33	1.106	1.112	0.74	2.097	1.447	1.726	0.998	0.878	0.908	1.385	1.346	0.667	0.584	0.729	0.997	1.046	0.42
1797	1.735	0.376	0.88	0.807	0.712	1.451	1.165	1.136	0.99	0.524	0.662	0.935	0.989	0.815	0.001	0.001	0.89	0.764	0.26
1798	2.617	0.57	1.873	1.343	0.802	2.793	1.643	1.762	1.42	1.034	0.685	1.422	2.188	1.471	0.46	0.496	0.888	1.296	0.214
1799	1.369	0.337	1.353	0.743	0.711	2.135	0.899	2.339	1.109	0.761	0.578	1.337	1.477	0.694	0.928	0.798	0.815	1.056	0.176
1800	1.584	0.535	1.445	1.262	0.751	1.505	0.811	1.993	1.543	0.978	0.687	1.384	1.761	0.868	1.895	0.493	0.605	1.223	0.469
1801	1.303	0.572	0.896	1.116	0.852	1.458	0.681	1.209	1.158	0.795	0.61	0.778	1.1	0.516	1.085	0.869	0.584	0.672	0.152
1802	1.295	0.595	0.653	0.661	0.685	1.63	0.806	1.093	1.221	0.748	0.46	1.005	1.052	0.644	1.302	0.798	0.569	0.731	0.344
1803	1.717	0.75	1.137	1.1	1.054	2.495	1.231	2.047	1.858	1.078	0.507	2.019	1.701	1.366	1.606	0.818	0.911	1.034	0.28
1804	2.159	0.71	1.256	1.653	1.152	2.937	1.853	3.147	1.936	1.536	0.749	1.933	2.277	1.539	0.558	1.118	1.043	1.23	0.224
1805	2.111	0.757	1.131	1.689	1.036	3.158	1.917	2.591	1.981	1.34	0.705	1.816	1.555	1.291	0.749	1.194	1.044	0.695	0.255
1806	1.485	0.331	0.733	0.954	0.722	1.947	1.004	1.584	1.017	0.689	0.46	0.86	0.996	0.643	0.873	0.94	0.622	0.567	0.453
1807	1.132	0.463	0.77	1.012	0.702	1.666	0.786	1.3	1.041	0.732	0.621	0.932	1.089	0.712	0.696	0.391	0.802	0.661	0.338
1808	1.268	0.367	0.526	0.821	0.906	1.629	0.502	1.035	1.054	0.557	0.404	1.066	0.927	0.511	0.885	0.706	0.752	0.616	0.176
1809	1.214	0.487	0.867	1	0.599	2.511	0.704	1.114	1.61	0.727	0.429	1.098	1.114	0.464	0.596	0.5	0.72	0.591	0.354
1810	0.547	0.001	0.386	0.612	0.446	1.275	0.42	0.594	0.879	0.399	0.392	0.539	0.407	0.4	0.001	0.001	0.574	0.288	0.134
1811	0.705	0.208	0.544	0.482	0.573	1.629	0.586	0.875	1.096	0.526	0.317	1.026	0.97	0.31	0.74	0.535	0.807	0.497	0.241
1812	0.895	0.343	0.586	0.794	0.714	2.175	0.636	0.885	1.348	0.678	0.583	1.304	1.001	0.443	0.832	0.347	0.527	0.516	0.148
1813	0.801	0.259	0.725	0.68	0.814	1.676	0.646	1.053	1.194	0.633	0.582	1.522	0.893	0.431	0.45	0.37	0.653	0.546	0.261
1814	0.92	0.543	0.86	0.886	0.942	2.124	0.906	1.481	1.397	0.805	0.658	2.396	1.201	0.752	0.839	0.407	0.65	0.695	0.331
1815	0.793	1.244	0.97	1.205	0.918	2.074	0.771	0.987	1.318	0.677	0.677	1.727	1.084	0.733	0.898	0.602	0.591	0.634	0.383
1816	0.596	0.665	1.459	1.554	0.586	2.347	1.062	1.259	1.477	0.991	0.788	2.217	1.573	0.959	1.06	0.75	0.733	0.812	0.645
1817	1.013	1.118	1.246	1.025	1.153	1.736	0.981	1.198	1.127	0.777	0.634	1.838	1.377	0.794	0.787	1.078	0.96	0.812	0.539
1818	1.071	0.764	1.549	0.793	0.823	1.37	0.965	1.501	1.063	0.695	0.849	1.881	1.882	0.815	0.868	1.004	0.769	0.506	0.538
1819	0.663	0.845	0.855	0.627	0.429	1.918	0.791	1.213	0.733	0.353	0.606	1.079	0.808	0.001	1.047	0.842	0.798	0.727	0.413
1820	0.652	0.506	1.065	0.587	0.862	3.079	0.792	0.911	0.698	0.594	0.798	1.201	0.973	0.425	1.458	0.764	0.729	0.819	0.731
1821	1.071	0.324	0.651	0.66	0.89	2.365	0.762	1.153	0.915	0.824	0.592	1.78	1.192	0.335	1.115	0.817	0.974	0.788	0.774
1822	1.194	0.331	1.111	0.987	1.045	3.219	0.799	1.522	1.051	1.195	0.833	2.131	1.483	0.641	1.502	0.914	1.282	0.797	0.682
1823	1.451	0.392	1.151	1.336	1.176	1.88	0.585	1.886	1.065	1.025	0.721	1.525	1.495	0.638	1.291	0.799	0.901	0.915	0.479
1824	1.533	0.473	0.803	1.419	0.916	1.484	0.75	1.909	0.981	0.848	0.655	1.251	1.424	0.447	0.765	0.676	0.663	1.057	0.499
1825	1.849	0.76	1.478	1.765	1.212	1.344	0.679	1.935	1.054	1.101	0.696	1.218	2.043	1.072	1.099	0.76	0.651	1.187	0.737
1826	1.627	0.835	1.186	1.357	0.981	2.382	0.511	1.652	0.838	1.023	0.57	1.308	1.699	0.856	1.24	1.138	0.47	0.785	0.592
1827	1.225	0.933	1.454	1.271	0.93	1.477	0.625	1.585	0.859	1.117	0.74	1.549	1.977	0.727	1.466	1.098	0.716	0.833	0.674
1828	1.302	0.625	1.726	1.242	0.946	2.077	0.739	1.806	0.955	1.077	0.93	2.022	1.784	0.582	1.573	0.925	0.514	0.827	0.66
1829	0.943	0.598	1.616	1.287	0.823	1.787	0.935	1.701	1.08	0.956	1.219	2.01	1.879	0.723	1.492	0.931	0.732	1.443	0.917
1830	0.659	0.451	1.079	1.239	0.609	1.681	0.556	1.193	0.721	0.72	0.782	1.373	0.94	0.631	0.872	0.927	0.737	1.011	0.491
1831	1.018	0.637	0.874	1.277	0.676	1.234	0.68	1.215	0.827	0.769	1.072	1.543	1.495	0.401	1.053	0.899	0.681	1.088	0.609
1832	1.028	0.381	0.641	0.964	0.58	1.189	0.562	1.061	0.718	0.587	0.747	1.074	1.196	0.548	0.792	0.943	0.506	0.921	0.22
1833	1.133	0.691	1.113	1.358	0.565	1.611	0.69	1.261	0.858	0.786	1.047	1.518	1.314	0.727	0.864	0.625	0.659	1.078	0.277
1834	0.948	0.816	1.044	1.56	0.548	2.022	0.801	1.421	0.794	0.898	1.181	1.911	1.422	0.727	0.974	0.904	0.661	1.001	0.439
1835	0.992	0.843	1.17	1.332	0.524	1.991	0.603	1.704	0.433	0.675	0.831	1.284	1.386	0.719	1.105	0.473	0.721	0.836	0.446
1836	1.27	0.665	1.051	0.824	0.389	1.4	0.595	1.649	0.65	0.478	0.782	1.28	1.185	0.575	1.138	0.889	0.524	1.058	0.354
1837	1.827	0.612	0.957	0.844	0.364	1.628	0.904	1.619	0.722	0.537	0.594	1.773	1.427	0.797	1.394	0.911	0.444	1.174	0.368
1838	1.493	0.481	0.628	0.723	0.356	1.457	0.554	1.156	0.758	0.448	0.608	1.345	0.95	0.729	1.034	0.902	0.332	0.837	0.278
1839	1.786	0.547	0.903	1.015	0.553	1.863	0.622	1.004	0.709	0.792	0.739	1.483	1.454	0.755	1.166	1.404	0.691	1.189	0.432
1840	0.789	0.916	0.502	0.626	0.455	0.955	0.444	0.896	0.443	0.577	0.692	0.926	1.207	0.552	1.016	0.724	0.548	0.733	0.274
1841	0.89	1.317	0.605	0.707	0.42	1.274	0.593	1.167	0.63	0.558	0.637	1.261	1.253	0.736	1.232	0.718	0.56	0.757	0.251
1842	0.979	1.104	0.68	0.68	0.5	1.126	0.653	0.944	0.576	0.693	0.537	1.021	1.404	0.76	1.251	0.658	0.936	0.709	0.209
1843	0.866	0.972	0.894	0.718	0.723	1.621	0.961	1.179	0.691	0.752	0.788	1.202	1.463	0.685	1.004	0.589	0.812	1.002	0.151
1844	0.979	1.029	1.181	0.865	0.521	1.259	0.635	1.207	0.559	1.055	0.764	1.17	1.395	0.725	1.04	1.072	0.718	0.845	0.131
1845	0.861	1.027	0.687	1.217	0.491	1.565	0.58	1.352	0.71	0.865	0.878	0.957	1.175	0.441	1.098	1.021	0.894	0.666	0.129
1846	0.832	1.353	0.828	1.119	0.564	1.616	0.931	1.341	0.854	0.895	0.834	1.278	1.27	0.742	1.15	0.707	0.846	0.535	0.22
