# Larson - Oxbow - QUSP - ITRDB MI030
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33698
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33698.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mi030-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mi030-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mi030.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mi030.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-01
#--------------------
# Title
#   Study_Name: Larson - Oxbow - QUSP - ITRDB MI030
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Rawling, J.E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2021-08-05.
#--------------------
# Publication
#   Authors: Evan R. Larson, J. Elmo Rawling III
#   Journal_Name: Journal of Great Lakes Research
#   Published_Title: Developing new sources of proxy climate data from historical structures in the Lake Michigan-Huron Basin
#   Published_Date_or_Year: 2016
#   Volume: 42
#   Pages: 328-335
#   Issue: 2
#   Report_Number: 
#   DOI: 10.1016/j.jglr.2015.12.010
#   Full_Citation: None
#   Abstract: The need to understand lake level variability in the Great Lakes is underscored by record low stands in 2012 followed by a quick shift back to the historic averages by 2014 in the Michigan-Huron basins. These rapid changes have important implications for near-shore ecology, sedimentology, water management, tourism, and industrial commerce throughout the Great Lakes region. Attempts to reconstruct climatic controls of lake level variability from tree rings have either been based on spatially and temporally limited tree-ring data sets or tree--ring records from sites in the Pacific Northwest teleconnected to Great Lakes climate. The necessary local tree-ring chronologies to develop more robust reconstructions of climate and its relation to Great Lakes levels simply do not exist. A particularly evident gap in available data exists in Lower Michigan, where logging in the 1800s removed most old growth forests. Here we report the development of three new tree-ring chronologies derived from a pier near the mouth of the Kalamazoo River that was constructed ca. 1871. The new chronologies include multi-century Pinus resinosa (1673-1878), Quercus spp. (1628-1847), and Tsuga canadensis (1643-1864) tree-ring data that exhibit patterns of correlation among reference chronologies of the same species indicative of origins within the Great Lakes Region, and possibly Lower Michigan. Our results illustrate the excellent potential to develop a more complete network of sites with tree-ring data throughout the Michigan-Huron Basin by utilizing wood incorporated into historical structures.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Oxbow
#   Location: Michigan
#   Northernmost_Latitude: 42.675565
#   Southernmost_Latitude: 42.675565
#   Easternmost_Longitude: -86.211856
#   Westernmost_Longitude: -86.211856
#   Elevation_m: 177
#--------------------
# Data_Collection
#   Collection_Name: MI030
#   First_Year: 1628
#   Last_Year: 1847
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OXB005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB037_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB037; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB038_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB038; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB039_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB039; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB043_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB043; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB044_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB044; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB045_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB045; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB046_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB046; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB050A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB050A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OXB005_raw	OXB006_raw	OXB013_raw	OXB014_raw	OXB031_raw	OXB032_raw	OXB037_raw	OXB038_raw	OXB039_raw	OXB040_raw	OXB041_raw	OXB042_raw	OXB043_raw	OXB044_raw	OXB045_raw	OXB046_raw	OXB050A_raw
1691	0.516	1.474	0.637	0.709	1.053	0.962	0.596	0.64	NA	0.575	NA	NA	0.723	1.334	0.935	0.867	0.695
1692	0.407	1.137	0	0.48	1.428	0.662	0.667	0.599	NA	0.657	NA	NA	0.82	1.1	0.829	0.634	0.59
1693	0.369	0.802	0.638	0.581	1.386	0.629	0.81	0.76	NA	0.699	NA	NA	0.718	1.122	0.705	0.801	0.609
1694	0.577	1.894	1.207	0.989	1.642	1.037	0.967	1.317	NA	0.937	NA	NA	1.49	1.413	1.103	1.268	0.981
1695	0.619	1.42	1.231	1.119	1.491	0.877	1.058	0.911	NA	0.892	NA	NA	0.952	1.288	0.826	1.037	0.791
1696	0.664	1.28	0.973	1.062	1.417	0.878	1.061	0.653	NA	1.093	NA	NA	0.993	1.419	1.267	0.952	0.794
1697	0.536	1.285	0.74	0.709	1.028	0.73	0.934	0.652	NA	0.699	NA	NA	0.635	1.1	0.621	0.653	0.723
1698	0.516	0.698	0.737	0.788	0.839	0.549	0.705	0.449	NA	0.366	NA	NA	0.623	0.717	0.474	0.592	0.543
1699	0.5	0.567	0.653	0.73	0.8	0.514	0.902	0.48	NA	0.395	NA	NA	0.561	0.823	0.674	0.716	0.668
1700	0.656	0.706	0.888	1.275	0.913	0.648	0.804	0.577	NA	0.435	NA	NA	0.762	0.863	0.704	0.611	0.501
1701	0.594	0.678	0.628	0.858	0.967	0.527	0.825	0.531	NA	0.382	NA	NA	0.844	0.95	0.75	0.652	0.525
1702	0.562	0.663	0.65	1.005	0.988	0.485	0.781	0.485	NA	0.383	NA	NA	1.052	1.306	0.948	0.782	0.505
1703	0.793	0.634	0.761	1.128	1.238	0.673	0.888	0.577	NA	0.354	NA	NA	0.991	1.349	1.163	0.822	0.677
1704	0.835	0.636	0.908	1.206	1.152	0.57	0.88	0.699	NA	0.457	NA	NA	0.907	1.075	1.083	0.949	0.593
1705	0.594	0.533	0.632	1.061	1.267	0.759	0.714	0.746	NA	0.501	NA	NA	0.804	0.922	0.876	0.868	0.613
1706	0.47	0.845	0.803	0.992	1.212	0.711	0.627	0.811	NA	0.507	NA	NA	1.056	1.297	0.667	1.27	0.633
1707	0.963	0.947	1.076	1.425	1.346	0.915	0.916	1.383	NA	0.676	NA	NA	0.994	1.261	0.963	1.202	0.614
1708	0.667	0.951	0.766	0.954	1.682	0.784	0.934	0.786	NA	1.059	NA	NA	0.887	1.056	0.902	0.991	0.592
1709	0.353	0.985	0.817	1.079	0.747	0.714	0.735	0.561	NA	0.571	NA	NA	0.741	1.06	0.798	0.612	0.634
1710	0.498	0.905	0.867	1.412	1.13	0.724	0.957	0.635	NA	0.578	NA	NA	0.825	1.107	0.799	0.944	0.677
1711	0.56	0.974	0.895	1.143	1.603	0.735	0.662	0.683	NA	0.972	NA	NA	0.994	1.189	0.883	0.716	0.571
1712	0.964	0.841	0.717	0.898	1.602	0.685	0.755	0.603	NA	0.793	NA	NA	1.037	1.189	0.819	0.971	0.529
1713	0.652	0.676	0.771	0.474	1.157	0.664	0.724	0.633	NA	0.507	NA	NA	0.803	0.972	0.542	0.592	0.57
1714	1.198	1.018	1.014	0.844	1.921	0.992	0.976	0.783	NA	0.848	NA	NA	1.27	1.121	0.667	1.078	0.719
1715	0	0.79	0.741	1.14	0.737	0.699	0.549	0.384	NA	0.687	NA	NA	0.507	0.374	0.501	0.57	0.55
1716	0.852	0.508	0.845	0.791	0.831	0.66	0.948	0.477	NA	0.802	NA	NA	0.526	0.314	0.434	0.867	0.635
1717	0.605	0.56	0.698	0.687	1.308	0.607	0.855	0.427	NA	0.607	NA	NA	0.822	0.31	0.482	0.804	0.634
1718	0.419	0.648	0.623	0.626	1.219	0.645	0.436	0.508	NA	0.623	NA	NA	0.715	0.292	0.715	0.759	0.528
1719	0.587	0.793	0.802	0.862	2.096	0.72	0.947	0.678	NA	0.778	NA	NA	1.244	0.642	0.93	1.354	0.762
1720	0.46	0.68	0.714	1.249	1.49	0.67	0.623	0.648	NA	0.851	NA	NA	0.922	0.567	0.888	1.099	0.697
1721	0.668	0.807	0.618	0.782	1.498	0.653	0.744	0.61	NA	0.582	NA	NA	0.988	0.638	0.825	1.014	0.761
1722	0.79	1.29	0.784	0.989	1.563	0.657	0.846	0.942	NA	0.952	NA	NA	1.24	0.942	0.929	1.143	0.969
1723	0.607	1.663	0.681	0.821	1.824	0.769	0.473	0.634	NA	0.649	NA	NA	1.245	1.078	0.909	1.053	0.741
1724	0.744	1.737	0.806	0.987	1.739	0.817	0.66	0.852	NA	0.873	NA	NA	1.369	1.056	1.036	1.243	0.741
1725	1.077	1.434	0.839	1.229	1.14	0.985	0.807	0.947	NA	0.825	NA	NA	2.216	1.024	1.388	0.635	1.079
1726	0.862	1.035	0.871	1.059	1.382	0.695	0.716	0.742	NA	0.817	NA	NA	1.433	0.853	1.074	1.12	0.696
1727	0.677	0.984	0.345	0.522	1.427	0.452	0.441	0.69	NA	0.586	NA	1.602	1.512	0.638	0.989	1.248	0.55
1728	0.888	1.485	0.41	0.543	1.624	0.606	0.547	0.706	NA	0.691	NA	2.841	1.189	1.11	1.327	1.121	0.889
1729	0.444	1.088	0.497	0.611	1.516	0.568	0.546	0.734	NA	0.655	NA	3.037	1	0.713	0.995	0.931	0.699
1730	0.572	1.978	0.538	0.837	1.702	0.867	0.585	0.578	NA	0.779	NA	2.513	1.161	0.656	1.206	1.397	0.761
1731	0.591	1.711	0.739	1.125	1.394	0.957	0.689	0.623	NA	0.806	NA	2.33	1.113	0.698	1.08	1.439	0.974
1732	0.739	1.608	0.732	1.309	1.714	1.047	0.728	0.745	NA	0.825	NA	3.095	1.049	0.759	0.994	1.079	0.994
1733	0.698	0.964	0.587	0.877	1.538	0.725	0.603	0.632	NA	0.761	NA	2.985	0.675	0.569	1.119	1.246	0.782
1734	0.506	0.737	0.557	0.821	1.234	0.817	0.503	0.407	NA	0.569	2.69	3.468	0.591	0.547	1.058	0.843	0.676
1735	0.907	1.154	0.677	1.158	1.711	0.82	0.632	0.614	NA	0.939	2.945	3.093	0.693	0.604	1.12	1.395	0.908
1736	0.868	1.04	0.686	1.043	1.603	0.735	0.749	0.841	2.032	1.082	3.184	3.695	0.964	0.71	1.417	1.372	0.931
1737	1.162	0.939	0.721	1.005	1.555	0.767	0.727	0.538	1.386	1.379	1.754	2.463	1.049	0.752	1.058	1.079	0.994
1738	0.908	0.938	0.817	1.387	2.019	0.987	0.837	0.537	1.318	2.284	1.588	2.42	1.219	1.058	1.481	1.333	1.016
1739	0.931	0.804	0.491	0.996	1.923	0.679	0.631	0.611	1.422	1.435	2.09	2.185	1.246	0.698	1.078	1.248	0.951
1740	0.952	0.854	0.466	1.063	1.942	0.71	0.589	0.617	1.787	1.359	2.346	2.424	1.138	0.674	1.142	1.121	0.762
1741	0.91	0.608	0.47	1.045	1.383	0.61	0.611	0.515	1.702	0.779	1.786	2.01	0.885	0.57	0.822	0.614	0.634
1742	0.614	0.666	0.47	1.043	1.172	0.66	0.671	0.434	1.164	0.971	1.57	2.243	1.058	0.487	0.989	0.55	0.508
1743	0.635	0.602	0.476	0.807	1.12	0.526	0.54	0.434	1.118	0.686	0.906	1.355	0.72	0.466	0.675	0.719	0.592
1744	0.634	0.632	0.62	0.962	1.509	0.543	0.664	0.683	1.657	0.951	1.48	1.65	0.931	0.57	0.846	0.91	0.718
1745	0.741	0.766	0.736	1.007	1.326	0.729	0.751	0.656	1.498	1.044	1.454	1.941	1.009	0.868	1.009	0.992	0.905
1746	0.759	1.037	0.472	0.965	1.524	0.706	0.705	0.789	1.061	1.228	1.472	1.666	0.771	0.653	0.97	0.95	0.655
1747	0.887	1.287	0.62	1.605	1.625	0.693	0.749	0.575	1.734	1.162	1.667	1.786	1.046	0.657	0.969	0.942	0.972
1748	0.611	0.657	0.477	0.867	1.369	0.543	0.525	0.372	1.27	0.854	1.392	1.268	0.74	0.508	0.675	0.748	0.674
1749	0.676	0.786	0.517	1.529	1.535	0.543	0.624	0.512	1.607	0.985	2.303	1.893	0.845	0.55	0.9	1.15	0.803
1750	0.972	1.122	0.616	1.152	1.383	0.83	0.795	0.652	1.324	1.066	1.564	1.145	1.036	0.695	0.939	0.949	0.992
1751	1.077	1.193	0.594	0.734	1.539	0.586	0.819	0.815	1.452	1.091	1.662	1.494	0.888	0.487	1.004	0.93	0.886
1752	0.822	0.788	0.595	0.767	0.991	0.546	0.708	0.641	1.453	0.994	1.265	1.313	0.635	0.506	0.848	0.653	0.656
1753	0.485	0.793	0.372	1.523	0.9	0.501	0.312	0.623	1.542	0.673	1.408	1.257	0.571	0.44	0.746	0.739	0.675
1754	0.676	1.014	0.744	NA	1.18	0.645	0.666	1.182	1.514	1.144	2.145	1.499	0.868	0.674	1.22	1.312	1.092
1755	0.698	0.94	0.677	NA	1.456	0.582	0.752	1.028	1.929	1.319	1.5	1.249	0.867	0.865	1.133	1.121	0.641
1756	0.931	0.859	0.755	NA	1.661	0.825	0.845	1.011	2.307	1.693	2.012	1.694	1.269	1.098	1.393	1.436	0.792
1757	0.592	0.523	0.386	NA	1.13	0.436	0.498	0.517	1.368	0.927	1.133	0.927	1.011	0.634	0.611	0.823	0.445
1758	0.593	0.579	0.636	NA	1.102	0.663	0.769	0.852	2.088	1.376	1.478	1.224	1.331	0.632	0.846	1.054	0.515
1759	0.909	0.643	0.539	NA	1.272	0.526	0.646	0.643	2.006	1.026	1.5	1.312	1.376	0.634	0.716	1.303	0.434
1760	0.868	0.611	0.726	NA	1.21	0.604	0.538	0.835	1.868	1.585	2.003	1.795	1.816	0.529	0.889	1.266	0.565
1761	0.972	0.653	0.471	NA	1.147	0.626	0.536	0.473	0.856	0.689	1.674	1.434	1.012	0.381	0.633	0.804	0.371
1762	0.868	0.768	0.609	NA	1.27	0.525	0.519	0.654	1.02	1.163	1.612	1.601	1.12	0.487	0.783	0.962	0.509
1763	0.783	0.729	0.587	NA	1.258	0.443	0.539	0.516	0.97	0.764	1.563	1.572	0.933	0.487	0.528	1.034	0.452
1764	0.825	0.808	0.574	NA	1.215	0.501	0.584	0.51	1.232	0.9	1.526	1.493	1.583	0.613	0.55	1.24	0.47
1765	0.612	0.645	0.598	NA	0.895	0.437	0.392	0.608	1.72	0.562	1.503	1.432	0.677	0.487	0.55	1.076	0.371
1766	1.1	0.854	0.704	NA	1.776	0.648	0.622	0.712	2.885	1.079	1.839	2.021	1.756	0.634	0.845	1.247	0.401
1767	0.698	0.743	0.516	NA	1.603	0.46	0.602	0.514	2.231	0.946	1.244	1.693	1.312	0.655	0.719	1.164	0.38
1768	1.672	0.807	0.718	NA	1.419	0.585	0.676	0.637	2.295	1.375	1.449	1.922	1.415	0.782	0.846	1.461	0.587
1769	0.741	0.765	0.558	NA	1.137	0.459	0.692	0.452	2.058	1.066	1.363	1.692	1.558	0.55	0.698	1.334	0.654
1770	0.487	0.582	0.39	NA	0.733	0.377	0.454	0.47	1.508	0.688	0.936	1.185	1.052	0.381	0.403	0.847	0.455
1771	0	0.639	0.395	NA	1.05	0.355	0.606	0.458	0.98	0.74	1.079	1.503	0.931	0.381	0.656	0.682	0.485
1772	0	0.727	0.39	NA	0.946	0.274	0.518	0.459	0.723	0.799	0.958	1.291	0.944	0.359	0.635	0.923	0.524
1773	1.015	0.668	0.311	NA	0.908	0.462	0.715	0.541	1.154	0.781	1.108	1.5	1.174	0.487	0.593	1.111	0.598
1774	0.55	0.774	0.351	NA	1.017	0.398	0.46	0.626	1.238	0.785	1.633	1.206	1.167	0.464	0.55	1.206	0.476
1775	0.804	0.984	0.455	NA	1.096	0.483	0.884	0.685	2.126	1.106	1.281	1.816	1.398	0.613	0.804	1.16	0.7
1776	0.381	0.861	0.389	NA	0.837	NA	0.667	0.479	1.579	0.548	0.625	0.819	0.804	0.359	0.529	1.05	0.533
1777	0.55	0.966	0.309	NA	1.121	NA	0.603	0.587	1.991	0.635	0.82	1.371	0.656	0.465	0.698	1.002	0.496
1778	0.381	0.588	0.514	NA	0.718	NA	0.435	0.415	0.967	0.776	0.569	0.994	0.593	0.508	0.486	0.604	0.407
1779	0.825	0.691	0.639	NA	1.143	NA	0.651	0.794	1.693	0.634	0.705	1.437	0.907	0.486	0.804	1.137	0.404
1780	0.72	0.691	0.688	NA	0.931	NA	0.418	0.498	1.334	0.716	0.664	1.119	0.739	0.381	0.529	0.812	0.443
1781	0.719	0.981	0.63	NA	1.396	NA	0.693	0.771	1.961	1.031	0.829	1.605	1.221	0.486	0.677	1.25	0.561
1782	0.593	1.006	0.463	NA	1.161	NA	0.608	0.541	1.682	0.916	0.634	1.078	1.058	0.294	0.635	0.917	0.407
1783	0.72	0.716	0.481	NA	1.163	NA	0.619	0.461	0.909	0.868	0.693	1.269	1.116	0.254	0.696	0.898	0.446
1784	0.571	0.942	0.473	NA	0.868	NA	0.722	0.397	1.204	0.851	0.894	0.972	1.116	0.316	0.762	1.065	0.536
1785	0.612	1.153	0.482	NA	1.119	NA	0.582	0.686	1.543	0.835	1.083	1.201	1.132	0.358	0.635	1.024	0.386
1786	0.804	1.099	0.413	NA	0.972	NA	0.476	0.459	1.863	1.015	1.339	1.396	1.222	0.419	0.655	1.216	0.599
1787	1.246	1.385	0.506	NA	1.079	NA	0.704	0.628	2.752	1.111	1.653	1.496	1.201	0.59	0.867	1.376	0.599
1788	0.868	1.592	0.515	NA	1.312	NA	NA	1.007	2.784	1.335	1.42	1.756	1.471	0.549	0.825	1.601	0.568
1789	0.593	1.148	0.783	NA	0.931	NA	NA	0.522	1.63	0.85	1.169	1.164	1.138	0.36	0.55	1.353	0.742
1790	0.614	0.836	0.562	NA	0.74	NA	NA	0.522	1.164	0.84	0.974	0.888	0.881	0.319	0.635	1.083	0.772
1791	0.656	0.758	0.511	NA	0.656	NA	NA	0.565	1.185	0.839	0.972	0.993	1.077	0.316	0.571	1.016	0.661
1792	0.805	0.904	0.737	NA	0.719	NA	NA	0.774	1.249	0.669	1.001	0.952	0.909	0.403	0.549	1.094	0.838
1793	1.204	1.143	0.536	NA	1.015	NA	NA	0.839	1.672	1.013	1.32	1.27	1.048	0.359	0.719	1.133	0.812
1794	1.27	1.353	0.411	NA	1.073	NA	NA	0.881	1.925	1.03	1.325	1.249	1.266	0.593	0.739	1.679	0.748
1795	0.931	0.995	0.529	NA	0.84	NA	NA	0.671	1.355	0.614	1.171	1.099	1.01	0.382	0.635	1.424	0.612
1796	0.868	0.931	0.685	NA	0.818	NA	NA	0.753	1.459	0.65	1.086	1.034	1.16	0.339	0.656	0.905	0.493
1797	1.016	0.953	0.942	NA	0.842	NA	NA	0.626	1.268	0.74	0.735	0.95	0.931	0.571	0.549	0.955	0.493
1798	0.909	0.762	0.639	NA	0.758	NA	NA	0.477	1.501	0.617	0.904	0.973	0.907	0.401	0.613	0.868	0.45
1799	0.953	0.994	0.765	NA	0.779	NA	NA	0.604	1.217	0.65	1.012	0.908	0.994	0.483	0.572	1.186	0.538
1800	1.037	0.698	0.644	NA	0.691	NA	NA	0.671	1.385	0.664	0.84	1.031	0.908	0.486	0.508	1.033	0.628
1801	0.804	0.931	0.586	NA	0.559	NA	NA	0.693	1.449	0.762	0.857	0.846	0.909	0.399	0.656	1.058	0.687
1802	0.592	0.55	0.622	NA	0.524	NA	NA	0.483	0.922	0.719	0.644	0.951	0.825	0.506	0.55	0.98	0.613
1803	0.656	0.614	0.483	NA	0.4	NA	NA	0.549	1.26	0.577	0.734	0.761	0.697	0.486	0.487	0.938	0.518
1804	0.782	0.825	0.526	NA	0.438	NA	NA	0.884	2.303	0.679	0.914	0.948	0.884	0.693	0.55	1.085	0.642
1805	0.781	0.592	0.612	NA	0.438	NA	NA	0.655	1.374	0.628	0.856	0.971	0.798	0.554	0.529	0.898	0.569
1806	0.867	0.867	0.505	NA	0.484	NA	NA	0.548	1.185	0.883	0.928	0.82	0.688	0.634	1.015	1.006	0.485
1807	0.762	0.91	0.485	NA	0.398	NA	NA	0.802	1.462	1.06	0.902	1.093	0.836	0.912	2.624	1.416	0.755
1808	0.593	0.74	0.591	NA	0.417	NA	NA	0.677	1.007	0.714	0.807	0.737	0.866	0.614	1.146	1.002	0.535
1809	1.1	0.571	0.655	NA	0.292	NA	NA	0.593	0.99	0.809	0.832	0.887	0.805	0.634	0.79	1.007	0.481
1810	0.887	0.801	0.592	NA	0.545	NA	NA	0.902	1.24	0.915	1.171	0.838	0.803	0.634	0.729	1.284	0.776
1811	0.886	0.76	0.505	NA	0.482	NA	NA	0.908	1.267	0.832	1.019	0.866	1.016	0.592	NA	1.147	0.676
1812	0.655	0.987	0.717	NA	NA	NA	NA	0.886	1.476	0.929	1.062	1.013	0.911	0.678	NA	0.955	0.75
1813	1.073	0.74	0.608	NA	NA	NA	NA	0.718	1.119	0.799	1.032	1.071	0.697	0.466	NA	1.154	0.655
1814	0.928	1.12	0.562	NA	NA	NA	NA	0.738	1.268	0.808	1.383	1.156	1.1	0.465	NA	1.377	0.816
1815	0.549	0.784	0.692	NA	NA	NA	NA	0.822	0.994	0.702	1.115	0.59	0.889	0.55	NA	1.02	0.691
1816	0.825	0.867	0.483	NA	NA	NA	NA	0.485	1.158	0.578	0.82	0.648	0.993	0.635	NA	1.22	0.688
1817	1.037	1.293	0.438	NA	NA	NA	NA	0.549	1.291	0.952	1.078	0.987	1.013	0.592	NA	1.227	1.063
1818	0.826	0.913	0.498	NA	NA	NA	NA	0.55	0.994	0.641	1.137	0.715	0.825	0.465	NA	1.102	0.734
1819	0.422	0.65	0.46	NA	NA	NA	NA	0.718	0.973	0.736	0.756	0.589	0.592	0.339	NA	1.061	0.56
1820	0	0.465	0.722	NA	NA	NA	NA	0.465	0.655	0.698	0.631	0.668	0.529	0.318	NA	0.785	0.455
1821	0.612	0.669	0.645	NA	NA	NA	NA	0.571	0.762	0.777	0.755	0.75	0.486	0.401	NA	0.965	0.495
1822	0.76	0.961	0.587	NA	NA	NA	NA	0.971	1.163	0.793	0.881	0.96	0.889	0.485	NA	1.06	0.653
1823	0.949	0.845	0.545	NA	NA	NA	NA	1.08	1.198	0.976	1.028	0.83	0.529	0.55	NA	0.937	0.435
1824	1.035	1.121	NA	NA	NA	NA	NA	1.284	1.318	1.083	0.926	0.92	0.528	NA	NA	1.135	0.747
1825	0.846	0.933	NA	NA	NA	NA	NA	1.244	1.087	0.955	0.82	0.719	0.571	NA	NA	1.073	NA
1826	1.013	1.015	NA	NA	NA	NA	NA	1.263	1.34	1.134	1.119	1.013	0.593	NA	NA	1.356	NA
1827	0.907	0.91	NA	NA	NA	NA	NA	1.408	1.609	1.152	1.285	0.954	0.635	NA	NA	1.358	NA
1828	0.952	0.952	NA	NA	NA	NA	NA	1.33	1.667	1.086	1.321	1.109	NA	NA	NA	1.499	NA
1829	0.762	0.783	NA	NA	NA	NA	NA	0.844	1.162	0.849	1.029	1.279	NA	NA	NA	1.383	NA
1830	0.699	0.889	NA	NA	NA	NA	NA	1.097	1.273	NA	0.897	0.801	NA	NA	NA	1.356	NA
1831	0.952	NA	NA	NA	NA	NA	NA	1.247	1.737	NA	1.61	0.991	NA	NA	NA	1.298	NA
1832	0.824	NA	NA	NA	NA	NA	NA	1.094	1.316	NA	1.243	0.823	NA	NA	NA	1.324	NA
1833	1.055	NA	NA	NA	NA	NA	NA	1.331	1.486	NA	1.377	0.929	NA	NA	NA	1.426	NA
1834	1.015	NA	NA	NA	NA	NA	NA	NA	1.738	NA	1.277	0.908	NA	NA	NA	1.404	NA
1835	1.079	NA	NA	NA	NA	NA	NA	NA	1.399	NA	1.151	0.867	NA	NA	NA	1.044	NA
1836	0.948	NA	NA	NA	NA	NA	NA	NA	1.274	NA	1.495	0.804	NA	NA	NA	1.026	NA
1837	0.924	NA	NA	NA	NA	NA	NA	NA	1.158	NA	0.965	0.614	NA	NA	NA	1.104	NA
1838	0.843	NA	NA	NA	NA	NA	NA	NA	1.078	NA	0.526	0.675	NA	NA	NA	0.924	NA
1839	0.569	NA	NA	NA	NA	NA	NA	NA	1.461	NA	1.111	0.529	NA	NA	NA	0.684	NA
