# Peterson - Sheridan Mountain Low - TSME - ITRDB OR070
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4193
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4193.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or070-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; or070-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or070.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or070.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Peterson - Sheridan Mountain Low - TSME - ITRDB OR070
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sheridan Mountain Low
#   Location: Oregon
#   Northernmost_Latitude: 43.83
#   Southernmost_Latitude: 43.83
#   Easternmost_Longitude: -121.67
#   Westernmost_Longitude: -121.67
#   Elevation_m: 1755
#--------------------
# Data_Collection
#   Collection_Name: OR070
#   First_Year: 1613
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HLSM01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HLSM01B_raw	HLSM02B_raw	HLSM03B_raw	HLSM04B_raw	HLSM05A_raw	HLSM06B_raw	HLSM07A_raw	HLSM08A_raw	HLSM09A_raw	HLSM10A_raw	HLSM11B_raw	HLSM12A_raw	HLSM13A_raw	HLSM14B_raw	HLSM15A_raw	HLSM16B_raw	HLSM17B_raw	HLSM18B_raw	HLSM19B_raw	HLSM20B_raw
1666	0.85	0.77	1.34	0.63	NA	1.29	NA	NA	NA	1.24	0.81	0.8	0.84	NA	NA	1.01	NA	NA	NA	1.01
1667	0.71	0.87	1.39	0.87	NA	1.31	NA	NA	NA	1.33	0.87	0.94	0.95	NA	NA	0.99	NA	NA	NA	0.8
1668	0.61	0.61	0.77	0.53	NA	0.86	NA	NA	NA	0.83	0.5	1	0.81	NA	NA	0.89	NA	NA	NA	0.86
1669	0.65	1.05	0.77	0.57	NA	1.22	NA	NA	NA	1.17	0.53	0.7	0.97	NA	NA	0.6	NA	NA	NA	0.84
1670	0.72	0.75	0.9	0.77	NA	1.41	NA	NA	NA	1.38	0.73	0.81	1.11	NA	NA	0.58	NA	NA	NA	0.94
1671	0.68	1.07	1.11	1.21	NA	1.35	NA	NA	NA	1.43	1.01	0.63	0.87	1.02	NA	0.67	NA	NA	NA	0.8
1672	0.54	0.29	0.84	0.71	NA	0.65	NA	NA	NA	1	0.76	0.44	0.75	0.56	NA	0.57	NA	NA	NA	0.77
1673	0.73	1.09	1.02	0.77	NA	0.94	NA	NA	NA	1.19	1.08	0.92	0.7	0.75	NA	0.53	NA	NA	NA	0.77
1674	0.85	0.9	1.06	1	NA	0.91	NA	NA	NA	1.13	1.11	1.27	0.76	0.71	NA	0.61	NA	NA	NA	0.82
1675	0.97	0.56	1.01	0.6	NA	0.67	NA	0.81	NA	1.26	0.81	0.84	0.78	0.58	NA	0.51	NA	NA	NA	0.81
1676	0.82	0.38	0.83	0.59	NA	0.47	NA	0.88	NA	0.8	0.77	0.53	0.74	0.56	NA	0.47	NA	NA	NA	0.75
1677	0.9	0.81	0.78	0.86	NA	0.7	NA	0.92	NA	1.06	1.05	0.4	0.69	0.64	NA	0.38	NA	NA	NA	0.71
1678	0.65	0.62	0.75	0.71	NA	0.74	NA	0.68	NA	0.89	1.05	0.42	0.67	0.64	NA	0.43	NA	NA	NA	0.69
1679	0.85	0.75	0.69	0.74	NA	0.76	NA	0.88	NA	0.8	1.01	0.36	0.75	0.66	NA	0.47	NA	NA	NA	0.88
1680	0.73	0.93	0.57	0.68	NA	0.74	NA	0.71	NA	0.59	1.21	0.99	0.78	0.56	NA	0.43	NA	NA	1.36	1.02
1681	0.97	0.86	0.75	1.05	NA	0.85	NA	1.01	NA	0.92	1.54	0.93	0.81	1.28	NA	0.84	NA	NA	1.26	1.01
1682	1.07	0.72	0.66	0.71	NA	0.64	NA	0.89	NA	0.87	1.12	0.43	0.81	0.85	NA	0.52	NA	NA	1.08	1.08
1683	1	0.59	0.78	0.66	NA	0.44	NA	0.84	NA	0.83	0.91	0.35	0.77	0.75	NA	0.48	NA	NA	0.67	0.74
1684	0.86	0.46	0.67	0.58	NA	0.51	NA	0.87	NA	0.74	1.07	0.39	0.79	0.71	NA	0.62	NA	NA	0.56	0.72
1685	0.85	0.79	0.74	0.67	NA	0.35	NA	0.83	NA	0.82	1.02	0.52	0.76	0.6	NA	0.52	NA	NA	0.9	0.8
1686	0.82	1.06	0.79	0.79	NA	0.61	NA	0.97	NA	0.9	1.17	0.55	0.79	0.62	NA	0.46	NA	NA	0.72	0.86
1687	0.94	1.26	0.86	0.8	NA	0.66	NA	0.97	NA	1.15	1.13	0.6	0.8	0.77	NA	0.56	NA	NA	1.3	0.87
1688	0.93	1.63	0.89	0.62	NA	0.48	NA	0.85	NA	1.14	0.97	0.61	0.66	0.67	NA	0.42	NA	NA	0.87	0.81
1689	0.86	1.69	0.9	0.66	NA	0.41	NA	0.65	NA	0.92	0.95	0.87	0.6	0.84	NA	0.36	NA	NA	0.64	0.71
1690	1.08	1.25	0.9	0.78	NA	0.48	NA	0.83	NA	1.04	0.79	1.12	0.64	0.72	NA	0.4	NA	NA	0.81	0.76
1691	0.94	1.16	0.62	0.61	NA	0.32	NA	0.85	NA	0.78	0.93	1.98	0.48	0.45	NA	0.32	NA	NA	1.23	0.59
1692	1.05	1.5	0.76	0.96	NA	0.85	NA	0.84	NA	1.31	1.27	1.52	0.65	0.99	NA	0.34	NA	NA	1.02	0.59
1693	1	0.88	0.79	0.8	0.61	1	NA	0.78	NA	0.99	1.23	0.88	0.66	0.92	NA	0.31	NA	NA	1.05	0.61
1694	0.93	0.78	0.99	0.71	0.69	1.05	NA	0.92	0.42	0.93	1.09	0.75	0.74	0.8	NA	0.43	NA	NA	1.1	0.7
1695	0.71	0.81	0.71	0.57	0.64	0.85	NA	0.7	0.28	0.67	1.01	0.55	0.54	0.59	NA	0.42	NA	NA	0.84	0.59
1696	0.78	0.23	0.6	0.3	0.35	0.81	NA	0.77	0.16	0.82	0.79	0.33	0.46	0.57	NA	0.37	NA	NA	0.38	0.6
1697	1	0.32	0.75	0.35	0.52	0.77	NA	0.88	0.22	0.81	0.72	0.36	0.47	0.46	NA	0.26	NA	NA	0.72	0.78
1698	0.99	0.97	0.71	0.45	0.59	1	NA	0.76	0.3	0.69	0.76	0.38	0.46	0.46	NA	0.36	NA	NA	0.61	0.61
1699	0.73	0.63	0.6	0.39	0.53	0.93	NA	0.68	0.35	0.52	0.68	0.26	0.43	0.36	NA	0.25	NA	NA	0.63	0.4
1700	0.83	1.04	0.83	0.41	0.72	0.97	NA	0.71	0.39	0.71	1.01	0.47	0.49	0.6	NA	0.35	NA	NA	0.77	0.61
1701	0.65	2.02	0.69	0.46	0.51	0.83	NA	0.58	0.32	0.42	0.72	0.32	0.36	0.47	NA	0.23	NA	NA	0.41	0.54
1702	0.71	2.19	0.6	0.46	0.56	0.83	NA	0.57	0.41	0.39	0.85	0.35	0.52	0.41	NA	0.24	NA	NA	0.42	0.57
1703	0.71	1.46	0.58	0.34	0.4	0.75	NA	0.62	0.42	0.35	0.7	0.24	0.41	0.28	NA	0.17	NA	NA	0.41	0.54
1704	0.62	0.84	0.46	0.32	0.41	0.98	NA	0.53	0.4	0.31	0.63	0.21	0.27	0.29	NA	0.13	NA	NA	0.43	0.37
1705	0.55	0.75	0.45	0.3	0.37	0.93	NA	0.52	0.35	0.37	0.7	0.17	0.28	0.29	NA	0.18	NA	NA	0.36	0.55
1706	0.5	0.59	0.39	0.36	0.31	0.52	NA	0.46	0.28	0.31	0.61	0.14	0.28	0.26	NA	0.2	NA	NA	0.39	0.45
1707	0.41	0.13	0.32	0.14	0.31	0.37	NA	0.44	0.3	0.36	0.5	0.11	0.25	0.23	NA	0.13	NA	NA	0.1	0.51
1708	0.66	0.46	0.4	0.38	0.37	0.73	NA	0.52	0.49	0.4	0.57	0.16	0.35	0.29	NA	0.16	NA	0.15	0.53	0.48
1709	0.62	0.51	0.52	0.37	0.41	0.68	NA	0.74	0.28	0.43	0.77	0.24	0.24	0.34	NA	0.18	NA	0.17	0.39	0.59
1710	0.87	0.73	0.63	0.63	0.52	0.92	NA	0.83	0.36	0.49	0.87	0.37	0.39	0.4	NA	0.27	NA	0.3	0.85	0.7
1711	0.88	1.16	0.53	0.65	0.62	0.78	NA	0.73	0.41	0.69	0.82	0.42	0.42	0.54	NA	0.27	NA	0.29	0.72	0.84
1712	0.71	0.84	0.58	0.57	0.67	0.92	NA	0.55	0.53	0.5	0.86	0.5	0.4	0.43	NA	0.24	NA	0.35	0.91	0.68
1713	0.78	0.79	0.6	0.46	0.74	0.82	NA	0.6	0.63	0.48	0.81	0.57	0.35	0.39	NA	0.23	NA	0.38	0.79	0.63
1714	0.84	0.63	0.62	0.42	0.57	0.59	NA	0.57	0.43	0.48	0.85	0.52	0.42	0.49	NA	0.3	NA	0.29	0.63	0.69
1715	0.76	0.56	0.63	0.39	0.57	0.74	NA	0.66	0.14	0.61	0.8	0.44	0.41	0.46	NA	0.26	NA	0.29	0.62	0.76
1716	0.86	1.02	0.76	0.52	0.61	0.98	NA	0.76	0.48	0.71	1.17	0.53	0.53	0.66	NA	0.36	NA	0.36	0.65	0.89
1717	0.64	0.74	0.58	0.49	0.49	0.71	NA	0.59	0.41	0.6	0.9	0.46	0.46	0.38	NA	0.26	NA	0.43	0.84	0.76
1718	0.78	0.77	0.5	0.48	0.61	0.65	NA	0.56	0.62	0.52	0.79	0.47	0.45	0.3	NA	0.28	NA	0.35	0.78	0.6
1719	0.82	0.75	0.45	0.49	0.49	0.74	NA	0.57	0.47	0.5	0.92	0.41	0.41	0.34	NA	0.27	NA	0.39	0.7	0.76
1720	0.84	0.71	0.56	0.59	0.7	0.8	NA	0.9	0.51	0.73	0.96	0.64	0.48	0.37	NA	0.36	NA	0.49	0.67	0.95
1721	0.91	0.56	0.48	0.47	0.63	0.63	NA	0.57	0.36	0.81	0.81	0.4	0.45	0.47	NA	0.37	NA	0.47	0.62	0.77
1722	0.74	0.68	0.63	0.65	0.72	0.93	NA	0.6	0.44	1	0.99	0.56	0.43	0.57	NA	0.33	NA	0.43	0.65	0.83
1723	0.71	0.53	0.63	0.67	0.64	0.93	NA	0.73	0.23	0.78	1.12	0.47	0.44	0.56	NA	0.32	NA	0.46	0.63	0.82
1724	0.83	0.67	0.87	0.73	0.84	0.98	NA	0.76	0.43	1.35	1.15	0.64	0.41	0.54	NA	0.43	NA	0.48	0.71	0.94
1725	0.79	0.6	0.72	0.66	0.9	1.02	NA	0.63	0.22	1.19	0.87	0.6	0.46	0.53	NA	0.43	0.48	0.41	0.73	1.01
1726	0.81	0.7	0.85	1.05	0.99	1.17	NA	0.77	0.41	1.52	1.2	0.98	0.56	0.64	NA	0.53	0.59	0.37	0.94	1.18
1727	0.79	0.85	0.9	0.88	0.85	1	NA	0.62	0.53	1.57	1.34	0.92	0.64	0.83	NA	0.66	0.44	0.4	0.73	1.21
1728	0.74	1.01	0.78	0.74	0.8	0.95	NA	0.6	0.53	1.08	1.07	0.7	0.62	0.6	NA	0.47	0.48	0.35	0.72	0.89
1729	0.6	0.73	0.76	0.72	0.61	0.62	NA	0.65	0.33	1.1	0.97	0.76	0.46	0.48	NA	0.53	0.45	0.24	0.86	0.74
1730	0.51	0.55	0.71	0.73	0.59	0.66	NA	0.58	0.35	1.11	0.79	0.83	0.46	0.45	NA	0.63	0.55	0.38	0.9	0.78
1731	0.85	0.82	0.88	0.74	0.73	1	NA	0.55	0.45	1.1	0.82	0.88	0.48	0.39	NA	0.56	0.51	0.42	1.19	0.93
1732	0.91	0.88	0.82	0.86	0.82	1.03	NA	0.6	0.79	1.05	1.12	0.99	0.49	0.55	NA	0.57	0.45	0.41	1.09	0.84
1733	1.02	0.96	0.89	1.01	0.76	1.13	NA	0.77	0.85	1.13	1.11	1.03	0.55	0.71	NA	0.58	0.49	0.42	0.95	0.83
1734	1.06	0.89	0.98	0.91	0.73	1.04	NA	0.71	0.82	1	0.95	0.91	0.48	0.71	NA	0.59	0.37	0.32	0.83	0.87
1735	0.99	0.74	0.87	0.87	0.72	1	NA	0.69	0.78	0.83	0.97	0.7	0.45	0.69	NA	0.48	0.67	0.27	0.73	0.78
1736	0.86	0.7	0.93	0.77	0.7	0.79	NA	0.69	0.45	0.91	0.91	0.87	0.42	0.55	NA	0.37	0.66	0.16	0.76	0.78
1737	0.91	0.83	0.94	0.82	0.72	1.03	NA	0.69	0.42	0.96	1.08	0.88	0.35	0.5	NA	0.34	0.68	0.24	0.83	0.95
1738	0.78	0.66	1.01	0.72	0.8	0.95	NA	0.63	0.39	1.08	1.14	0.81	0.55	0.71	NA	0.43	0.6	0.35	0.83	0.86
1739	0.87	0.62	0.87	0.66	0.73	0.94	NA	0.67	0.3	0.74	0.86	0.78	0.52	0.51	NA	0.23	0.45	0.28	0.68	0.83
1740	1.16	0.83	1.02	0.77	0.73	0.53	NA	0.85	0.23	0.93	0.57	0.85	0.62	0.54	NA	0.21	0.35	0.19	0.84	1.12
1741	1.59	0.86	1.24	0.66	0.65	0.71	NA	0.73	0.39	0.98	0.77	1.09	0.56	0.57	NA	0.32	0.42	0.26	0.94	1.01
1742	0.99	0.46	0.89	0.73	0.74	1.05	NA	0.76	0.51	1.13	0.88	1.06	0.53	0.66	NA	0.47	0.51	0.36	0.54	1.2
1743	1.76	0.89	1.17	1.3	1.16	1.28	NA	0.91	0.9	1.24	0.86	1.33	0.6	0.88	NA	0.52	0.61	0.5	0.73	1.4
1744	1.22	0.62	1.07	1.17	0.8	0.93	NA	0.82	0.65	1.31	0.82	0.99	0.65	0.57	NA	0.39	0.64	0.46	0.73	1.01
1745	0.87	0.66	1.15	1.09	0.75	0.73	NA	0.85	0.93	1.47	0.9	0.95	0.78	0.61	NA	0.32	0.53	0.54	0.46	0.88
1746	0.95	0.71	1.07	0.84	0.57	0.89	NA	0.79	0.65	1.47	0.76	0.73	0.82	0.52	NA	0.38	0.62	0.45	0.75	0.89
1747	1.03	0.54	0.73	0.58	0.48	0.66	NA	0.56	0.56	1.06	0.82	0.56	0.65	0.47	NA	0.38	0.54	0.38	0.58	0.69
1748	0.89	0.35	0.46	0.47	0.36	0.65	NA	0.56	0.53	0.64	0.84	0.38	0.53	0.37	NA	0.35	0.34	0.39	0.43	0.6
1749	0.72	0.23	0.46	0.38	0.39	0.5	0.5	0.45	0.45	0.53	0.93	0.39	0.51	0.32	NA	0.36	0.34	0.29	0.34	0.5
1750	0.57	0.21	0.44	0.45	0.57	0.67	0.56	0.49	0.65	0.81	0.91	0.54	0.57	0.44	NA	0.45	0.38	0.32	0.45	0.63
1751	0.54	0.23	0.42	0.55	0.54	0.56	0.71	0.48	0.51	1.05	0.87	0.56	0.78	0.49	NA	0.65	0.54	0.38	0.59	0.85
1752	0.46	0.21	0.37	0.63	0.27	0.5	0.7	0.4	0.19	0.66	0.71	0.57	0.63	0.44	NA	0.45	0.46	0.36	0.51	0.67
1753	0.48	0.12	0.39	0.45	0.32	0.55	0.59	0.51	0.21	0.52	0.56	0.63	0.42	0.5	NA	0.47	0.44	0.25	0.45	0.71
1754	0.85	0.32	0.53	0.53	0.47	0.49	0.72	0.49	0.33	0.69	0.7	0.88	0.47	0.49	NA	0.46	0.41	0.32	0.62	0.61
1755	0.86	0.26	0.44	0.56	0.45	0.59	0.88	0.52	1.28	0.53	0.67	0.97	0.33	0.49	NA	0.47	0.34	0.33	0.63	0.51
1756	0.94	0.31	0.52	0.6	0.65	0.55	0.8	0.53	1.08	0.72	0.55	0.64	0.4	0.51	NA	0.47	0.34	0.37	0.63	0.71
1757	0.57	0.32	0.44	0.39	0.37	0.36	0.66	0.53	0.43	0.5	0.59	0.67	0.38	0.3	NA	0.31	0.27	0.29	0.56	0.63
1758	0.65	0.31	0.51	0.48	0.49	0.53	0.57	0.56	0.53	0.55	0.52	0.61	0.39	0.3	NA	0.44	0.35	0.3	0.48	0.62
1759	0.54	0.29	0.56	0.44	0.54	0.5	0.71	0.59	0.45	0.49	0.53	0.62	0.4	0.32	NA	0.34	0.41	0.22	0.7	0.49
1760	0.64	0.28	0.6	0.52	0.53	0.41	0.74	0.54	0.43	0.57	0.66	0.7	0.43	0.38	NA	0.37	0.4	0.29	0.6	0.62
1761	0.68	0.18	0.77	0.67	0.54	0.44	0.62	0.67	0.38	0.73	0.76	0.68	0.48	0.44	NA	0.43	0.45	0.3	0.6	0.73
1762	0.92	0.3	0.72	0.84	0.58	0.55	0.74	0.83	0.38	0.74	0.76	0.78	0.56	0.55	NA	0.55	0.51	0.41	0.77	0.84
1763	0.69	0.24	0.49	0.75	0.46	0.57	0.66	0.68	0.37	0.62	0.76	0.56	0.56	0.66	NA	0.43	0.66	0.32	0.72	0.76
1764	0.68	0.31	0.43	0.61	0.59	0.61	0.54	0.63	0.35	0.53	0.59	0.55	0.5	0.47	NA	0.38	0.5	0.34	0.81	0.63
1765	0.56	0.23	0.5	0.56	0.61	0.61	0.52	0.48	0.37	0.52	0.6	0.79	0.48	0.54	NA	0.43	0.52	0.35	0.78	0.55
1766	0.77	0.15	0.41	0.56	0.53	0.62	0.64	0.49	0.25	0.35	0.57	0.67	0.46	0.5	0.57	0.44	0.46	0.33	0.73	0.62
1767	0.68	0.24	0.54	0.57	0.53	0.64	0.5	0.59	0.32	0.4	0.53	0.96	0.46	0.41	0.54	0.53	0.5	0.33	0.74	0.88
1768	0.8	0.65	0.52	0.71	0.47	0.56	0.54	0.49	1.01	0.48	0.6	1.19	0.46	0.48	0.62	0.59	0.63	0.41	0.69	1.08
1769	1.09	0.76	0.61	0.76	0.44	0.58	0.47	0.49	1.2	0.53	0.61	0.95	0.5	0.43	0.45	0.59	0.5	0.41	0.7	0.96
1770	1.16	0.48	0.56	0.6	0.51	0.52	0.54	0.51	1.58	0.29	0.61	0.67	0.36	0.47	0.47	0.66	0.55	0.39	0.58	0.73
1771	1.07	0.39	0.55	0.52	0.69	0.55	0.71	0.44	1.38	0.54	0.75	0.71	0.38	0.6	0.57	0.64	0.74	0.46	0.65	0.81
1772	1.4	0.38	0.58	0.57	0.54	0.44	0.6	0.47	0.69	0.32	0.57	0.57	0.34	0.52	0.48	0.62	0.46	0.4	0.56	0.72
1773	1.88	0.42	1	0.67	0.63	0.61	0.74	0.66	0.65	0.5	0.8	0.81	0.44	0.67	0.68	0.78	0.72	0.51	0.54	1.06
1774	1.5	0.46	0.84	0.63	0.54	0.57	0.64	0.59	0.55	0.42	0.57	0.89	0.39	0.56	0.51	0.74	0.6	0.55	0.5	0.95
1775	0.96	0.27	0.65	0.54	0.45	0.46	0.62	0.66	0.48	0.3	0.39	0.71	0.34	0.57	0.45	0.74	0.58	0.61	0.48	0.81
1776	0.76	0.22	0.6	0.55	0.52	0.43	0.48	0.59	0.48	0.3	0.49	0.53	0.36	0.43	0.56	0.83	0.67	0.62	0.4	0.87
1777	0.63	0.29	0.74	0.54	0.58	0.52	0.58	0.59	0.56	0.43	0.57	0.67	0.39	0.49	0.52	0.7	0.88	0.62	0.47	0.84
1778	0.79	0.29	0.6	0.58	0.43	0.54	0.57	0.5	0.5	0.3	0.53	0.83	0.33	0.37	0.46	1.05	0.98	0.56	0.47	0.94
1779	0.95	0.31	0.68	0.76	0.53	0.61	0.6	0.55	0.46	0.51	0.69	0.93	0.41	0.42	0.49	0.93	0.86	0.43	0.55	1.04
1780	1.12	0.34	0.74	0.73	0.64	0.55	0.56	0.57	0.63	0.41	0.41	0.97	0.39	0.55	0.54	0.83	0.69	0.38	0.62	1.11
1781	0.82	0.36	0.61	0.63	0.55	0.59	0.7	0.6	0.62	0.61	0.44	0.83	0.39	0.54	0.51	0.78	0.76	0.37	0.69	1
1782	0.92	0.38	0.62	0.82	0.51	0.54	0.68	0.53	0.45	0.56	0.54	0.77	0.38	0.51	0.45	0.7	0.62	0.42	0.63	1.09
1783	0.73	0.43	0.51	0.57	0.46	0.5	0.75	0.47	0.45	0.43	0.48	0.62	0.29	0.58	0.37	0.77	0.71	0.46	0.43	0.88
1784	0.57	0.19	0.51	0.48	0.4	0.44	0.68	0.47	0.59	0.24	0.35	0.47	0.34	0.41	0.36	0.69	0.59	0.47	0.36	0.66
1785	0.51	0.22	0.49	0.5	0.16	0.43	0.85	0.49	0.39	0.33	0.44	0.54	0.26	0.43	0.36	0.64	0.64	0.4	0.46	0.67
1786	1.02	0.29	0.53	0.56	0.44	0.47	0.84	0.53	0.46	0.58	0.49	0.67	0.26	0.6	0.37	1.04	0.79	0.53	0.71	0.89
1787	0.59	0.25	0.48	0.47	0.39	0.44	0.43	0.51	0.42	0.47	0.5	0.61	0.31	0.46	0.23	0.66	0.61	0.56	0.57	0.6
1788	1	0.45	0.76	0.68	0.53	0.6	0.73	0.5	0.57	0.64	0.64	0.69	0.39	0.54	0.45	0.91	0.75	0.78	0.72	1.02
1789	0.69	0.39	0.62	0.55	0.28	0.54	0.73	0.54	0.61	0.59	0.45	0.7	0.26	0.53	0.48	0.73	0.71	0.71	0.65	0.92
1790	0.84	0.45	0.77	0.66	0.41	0.47	0.83	0.49	0.47	0.74	0.64	0.7	0.23	0.53	0.49	0.78	0.7	0.6	0.71	0.79
1791	1.64	0.39	0.73	0.81	0.49	0.53	0.77	0.49	0.63	0.67	0.72	0.69	0.3	0.56	0.48	1.14	0.81	0.63	0.77	1.11
1792	1.34	0.35	1.17	0.73	0.56	0.5	0.79	0.6	0.69	0.88	0.93	0.57	0.32	0.7	0.49	1.14	0.76	0.6	0.72	0.98
1793	1.11	0.22	0.94	0.47	0.47	0.51	0.54	0.59	0.67	0.47	0.63	0.37	0.28	0.46	0.34	0.89	0.6	0.59	0.52	0.66
1794	1.13	0.45	0.92	0.65	0.61	0.65	0.79	0.7	0.75	0.91	0.73	0.71	0.33	0.57	0.48	0.93	0.82	0.7	0.68	0.92
