# Larson - Duquette General Store - QURU - ITRDB MN032
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33701
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33701.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mn032-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mn032-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mn032.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mn032.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-01
#--------------------
# Title
#   Study_Name: Larson - Duquette General Store - QURU - ITRDB MN032
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Elliott, G.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2021-08-05.
#--------------------
# Publication
#   Authors: Grant P. Elliott and Evan R. Larson
#   Journal_Name: Geographical Bulletin
#   Published_Title: Disturbance and Successional Dynamics in an Old-Growth White Pine-Mixed Hardwood Forest in the Great Lakes Region of Minnesota
#   Published_Date_or_Year: 2021
#   Volume: 50
#   Pages: 
#   Issue: 1
#   Report_Number: 
#   DOI:
#   Full_Citation: None
#   Abstract: Concern exists regarding the decline of Eastern white pine (Pinus strobus L.) in the pine-mixed hardwood forests of the Great Lakes region. Using dendroecological techniques, we reconstructed the disturbance history and successional dynamics of an isolated old-growth white pine-mixed hardwood forest in northeastern Minnesota. The oldest trees in the stand were white pine, but a transition to late-successional species began in the mid-1800s prior to extensive anthropogenic influences in the region. This was facilitated by a change in the dominant disturbance type from fire to a combination of wind throw and white-tailed deer browsing. This transition appears to have occurred under natural conditions and will continue to favor both the establishment and continued dominance of late-successional species. This study highlights the importance of studying the natural range of variability of white pine forests in the Great Lakes region of Minnesota.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Duquette General Store
#   Location: Minnesota
#   Northernmost_Latitude: 46.3697
#   Southernmost_Latitude: 46.3697
#   Easternmost_Longitude: -92.5533
#   Westernmost_Longitude: -92.5533
#   Elevation_m: 349
#--------------------
# Data_Collection
#   Collection_Name: MN032
#   First_Year: 1813
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus rubra L.
#   Common_Name: red oak
#   Tree_Species_Code: QURU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DGS901b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS901b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS903A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS903A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS903b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS903b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS904a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS904a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS904b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS904b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS906a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS906a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS906b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS906b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS907a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS907a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS907b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS907b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS908a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS908a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS908b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS908b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS910a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS910a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS910b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS910b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS911a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS911a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS911b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS911b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS144_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS144; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS201_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS201; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGScab_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGScab; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DGS901b_raw	DGS903A_raw	DGS903b_raw	DGS904a_raw	DGS904b_raw	DGS906a_raw	DGS906b_raw	DGS907a_raw	DGS907b_raw	DGS908a_raw	DGS908b_raw	DGS910a_raw	DGS910b_raw	DGS911a_raw	DGS911b_raw	DGS141_raw	DGS144_raw	DGS201_raw	DGScab_raw
1873	NA	NA	0.551	NA	NA	NA	0.827	NA	NA	NA	2.271	NA	0.635	0.917	0.85	0.239	1.615	0.35	1.528
1874	NA	NA	0.371	NA	NA	NA	1.181	NA	NA	NA	2.499	0.754	0.735	0.641	0.655	0.288	1.618	0.409	1.506
1875	NA	NA	0.458	NA	NA	NA	1.106	NA	NA	NA	1.86	0.865	1.174	0.561	0.836	0.171	1.567	0.189	1.769
1876	NA	NA	1.087	NA	NA	NA	1.483	NA	NA	NA	2.439	1.181	1.401	1.305	1.39	0.34	1.411	0.188	2.264
1877	NA	NA	1.201	NA	NA	NA	1.541	NA	NA	NA	2.51	1.281	1.197	1.366	1.17	0.483	1.688	0.267	2.138
1878	NA	NA	0.872	NA	NA	NA	1.374	NA	NA	NA	2.203	1.016	0.636	1.007	1.046	0.34	1.439	0.282	1.936
1879	NA	NA	0.439	NA	NA	NA	0.673	NA	NA	NA	1.229	0.635	1.206	0.564	0.585	0.194	1.152	0.316	0.916
1880	NA	NA	0.529	NA	NA	NA	0.707	NA	NA	NA	1.146	1	1.426	0.528	0.497	0.212	0.978	0.205	0.709
1881	NA	NA	0.598	NA	NA	NA	0.961	NA	NA	NA	1.45	1.487	1.728	1.212	0.719	0.415	1.5	0.216	0.782
1882	NA	NA	1.062	NA	NA	NA	1.623	NA	NA	NA	1.817	1.778	1.586	1.896	1.15	0.606	1.362	1.087	1.68
1883	NA	NA	1.227	NA	NA	NA	1.352	NA	NA	NA	1.658	1.575	1.313	1.335	1.357	0.562	1.527	1.269	1.336
1884	NA	NA	0.972	NA	NA	NA	1.063	NA	NA	NA	1.142	1.558	1.592	1.456	1.357	0.755	1.332	0.865	1.372
1885	NA	NA	1.462	NA	NA	NA	1.021	NA	NA	NA	2.094	1.501	1.352	0.771	0.933	0.472	0.977	0.568	1.757
1886	NA	NA	1.488	NA	NA	NA	1.637	NA	NA	NA	2.302	1.804	1.566	1.111	0.98	0.783	1.539	0.777	2.3
1887	NA	NA	1.071	NA	NA	NA	1.727	NA	NA	2.223	2.101	1.874	1.734	1.202	0.946	0.641	1.524	0.472	1.972
1888	NA	NA	1.544	NA	NA	NA	1.744	NA	NA	2.174	2.117	1.666	1.783	1.361	1.352	0.742	1.801	0.464	1.87
1889	NA	NA	0.872	NA	NA	NA	0.879	NA	NA	1.224	1.197	1.526	1.517	0.953	0.886	0.534	0.818	0.445	1.081
1890	NA	NA	1.814	NA	NA	NA	1.628	NA	NA	2.293	2.122	1.829	1.8	1.17	1.117	0.746	0.733	0.836	2.282
1891	0.707	NA	1.576	NA	NA	NA	0.987	NA	NA	1.793	1.554	1.435	1.411	1.348	1.304	0.798	0.516	0.696	1.232
1892	1.09	NA	2.263	NA	NA	NA	1.817	NA	NA	2.302	2.096	1.973	2.216	1.622	1.741	0.871	0.652	0.988	1.947
1893	0.814	NA	1.941	NA	NA	NA	1.412	NA	NA	1.943	1.792	1.597	1.51	1.299	1.724	0.763	0.383	0.518	1.618
1894	0.43	NA	1.307	NA	NA	NA	1.325	NA	NA	1.38	1.283	1.361	1.354	1.262	1.327	0.678	0.504	0.55	1.248
1895	0.983	NA	1.37	NA	NA	NA	1.248	NA	NA	1.246	1.138	1.66	1.702	1.237	1.372	0.75	0.383	0.733	1.121
1896	1.061	NA	2.005	NA	NA	NA	1.943	NA	NA	1.735	1.749	1.879	1.819	1.644	1.977	0.915	0.647	1.495	1.597
1897	0.818	NA	1.303	NA	NA	NA	1.93	NA	NA	1.421	1.622	1.303	1.424	1.494	1.445	0.555	0.439	1.223	1.582
1898	1.163	NA	1.486	NA	NA	NA	2.21	NA	NA	1.4	1.441	1.396	1.599	1.57	1.452	0.903	0.61	1.768	1.555
1899	1.105	NA	1.6	NA	NA	NA	2.21	NA	NA	1.398	1.553	1.233	1.19	0.907	0.936	0.717	0.788	1.37	1.792
1900	1.225	NA	1.453	NA	NA	NA	2.017	NA	NA	1.141	1.371	1.279	1.74	0.98	1.113	0.942	0.875	1.624	1.496
1901	1.643	NA	2.154	NA	NA	NA	2.494	NA	NA	1.786	2.198	1.873	2.28	1.819	1.507	0.821	0.493	2.056	2.742
1902	2.743	NA	3.269	NA	NA	NA	3.595	NA	NA	2.029	2.481	2.542	3.125	2.276	2.809	1.062	1.513	2.36	2.655
1903	1.926	NA	2.291	NA	NA	NA	3.139	NA	NA	1.723	1.899	2.311	2.684	2.025	1.904	1.262	1.126	2.159	2.16
1904	1.413	NA	2.455	NA	NA	NA	2.819	NA	NA	1.586	1.672	2.241	2.732	2.254	2.278	1.102	1.194	1.894	2.184
1905	1.541	NA	2.233	NA	NA	NA	2.425	NA	NA	1.24	1.598	2.237	2.88	2.495	2.69	1.095	1.122	1.772	2.241
1906	1.632	NA	2.607	NA	NA	NA	2.215	NA	NA	1.446	1.773	2.276	2.668	1.703	2.005	1.102	1.072	1.409	1.895
1907	1.531	NA	2.626	NA	NA	NA	1.975	NA	NA	1.381	1.911	2.181	2.581	1.871	2.221	1.16	1.119	1.152	1.763
1908	1.766	2.99	2.773	NA	NA	NA	2.053	NA	NA	1.308	1.775	2.383	2.587	1.893	2.119	1.024	0.981	1.124	1.751
1909	1.935	3.44	2.942	NA	NA	NA	2.001	NA	NA	1.226	1.456	2.305	2.103	1.926	2.264	0.88	0.789	0.928	1.88
1910	1.449	1.679	2.606	NA	1.307	2.031	1.35	NA	NA	0.957	1.244	1.658	1.675	1.449	1.466	0.568	0.701	0.712	1.104
1911	2.08	3.509	3.931	NA	1.571	2.755	2.173	NA	NA	1.242	1.809	1.954	2.427	2.02	2.276	0.844	0.912	1.688	1.942
1912	2.677	3.941	4.36	NA	2.831	2.668	1.977	NA	NA	1.623	2.144	3.082	3.721	2.263	2.301	0.998	1.583	2.069	2.714
1913	3.146	4.234	4.255	NA	3.207	3.045	2.438	NA	NA	1.702	2.294	3.064	3.66	2.027	2.269	1.033	1.241	2.224	2.522
1914	3.226	2.482	2.836	NA	4.042	3.259	2.352	NA	NA	1.831	2.623	2.58	2.921	1.782	1.988	1.049	1.189	3.019	2.639
1915	2.178	1.553	1.896	NA	2.784	2.753	1.671	NA	NA	1.113	1.398	2.09	2.657	1.6	1.981	0.809	0.879	1.577	1.51
1916	2.04	2.359	2.71	NA	2.591	2.947	2.19	2.937	NA	1.583	1.937	1.768	2.437	1.815	1.952	0.895	0.868	1.653	1.742
1917	2.205	2.77	2.893	NA	2.286	3.311	2.396	3.04	3.117	1.786	2.292	1.92	2.306	1.967	1.798	0.987	1.049	1.586	1.725
1918	2.093	2.62	2.925	NA	2.277	3.286	2.195	2.196	2.939	1.59	2.1	1.735	2.304	2.016	1.796	0.584	1.076	1.214	1.984
1919	2.195	2.658	2.663	NA	2.503	2.538	2.09	2.162	3.096	1.562	1.495	1.701	2.598	1.863	1.649	0.646	0.868	1.251	2.003
1920	2.191	2.373	2.603	NA	2.041	2.538	1.93	2.3	2.868	1.627	1.875	1.992	2.665	1.666	1.648	0.53	0.937	1.153	1.935
1921	2.029	2.532	2.268	NA	2.401	2.29	1.524	1.894	2.577	1.61	1.508	1.965	2.485	1.599	1.77	0.543	1.118	1.226	1.742
1922	2.15	2.514	2.328	NA	2.857	2.291	1.885	2.394	3.522	1.291	1.701	2.48	3.115	1.584	1.67	0.673	1.093	1.475	2.048
1923	2.428	3.275	2.948	NA	3.793	3.158	2.036	2.384	3.909	1.83	2.238	3.035	3.269	1.982	2.319	0.845	1.2	1.809	2.63
1924	2.567	3.082	2.813	NA	3.407	2.896	1.567	2.716	4.416	1.72	2.151	2.396	3.374	1.94	2.39	1.034	1.27	1.87	2.521
1925	2.344	2.573	2.395	3.125	2.422	2.221	1.051	2.31	4.035	1.836	2.04	2.425	2.715	1.689	1.888	1.111	0.904	1.793	1.957
1926	1.927	2.45	2.232	3.064	2.37	2.826	1.059	1.952	3.447	1.784	2.342	1.724	1.848	1.455	1.864	0.833	1.339	1.52	1.79
1927	1.684	2.605	2.194	3.472	2.872	2.542	1.386	1.82	2.75	2.053	1.98	1.843	2.572	1.524	1.838	0.702	1.428	1.434	2.001
1928	1.975	2.976	2.45	4.698	4.394	3.778	1.865	2.674	3.905	1.889	2.115	2.916	4.021	1.697	2.116	0.819	1.55	1.323	1.682
1929	2.322	3.838	3.141	5.051	4.373	3.068	1.748	2.117	3.259	2.006	2.067	2.492	3.714	2.075	2.237	0.624	1.356	1.655	2.62
1930	2.209	3.784	2.552	4.468	3.748	3.036	1.86	2.144	2.792	2.411	2.234	2.704	3.641	1.719	2.433	0.711	1.453	1.612	2.803
1931	2.442	4.342	2.996	5.001	4.039	2.985	2.082	2.581	3.011	2.394	2.391	2.633	3.561	1.566	2.622	0.695	1.221	1.789	2.566
1932	2.747	4.917	2.806	5.236	4.381	3	1.865	2.534	3.016	2	2.051	3.597	4.034	1.978	2.699	0.759	1.415	2.375	2.711
1933	1.851	4.068	2.555	4.528	3.7	2.499	1.326	2.346	2.962	1.731	1.749	2.738	2.786	1.568	2.281	0.606	1.131	2.006	3.006
1934	1.865	2.708	2.261	3.471	2.697	2.017	1.246	1.766	2.503	1.482	1.772	2.31	2.583	1.439	1.79	0.747	0.995	1.658	2.448
1935	2.639	4.528	3.582	4.568	4.828	3.065	2.144	2.805	4.106	2.086	2.233	3.17	2.628	2.07	3.152	0.932	1.536	2.103	2.842
1936	1.964	2.843	2.084	3.89	3.486	2.435	1.502	1.954	2.517	1.568	1.595	2.201	2.066	1.384	2.42	0.691	1.165	1.428	2.313
1937	1.734	3.031	2.246	3.377	3.73	2.909	1.736	2.525	3.302	1.549	1.546	2.819	2.68	1.57	2.562	0.917	1.373	1.304	2.348
1938	1.717	3.876	2.562	4.162	3.779	3.112	1.896	2.298	3.242	1.667	1.821	2.667	2.591	2.018	3.168	1.125	1.365	1.324	2.22
1939	2.04	3.255	2.463	4.128	3.89	2.785	2.009	2.313	2.567	1.707	1.905	2.078	2.372	1.963	2.748	1.115	1.554	1.354	2.171
1940	2.145	3.627	2.589	4.782	4.299	3.322	2.117	2.651	2.956	1.929	2.07	2.402	2.692	2.014	2.748	1.42	1.773	1.51	2.377
1941	2.512	2.413	2.019	3.886	3.268	2.976	2.24	3.113	3.436	1.667	2.118	2.507	2.59	2.012	2.823	1.941	1.773	1.839	2.06
1942	2.465	4.036	2.589	4.618	3.913	3.074	2.633	3.549	3.732	1.956	2.391	2.9	3.411	2.317	3.138	2.132	2.491	1.122	2.774
1943	2.534	4.189	2.953	5.275	3.944	2.872	2.663	2.92	3.468	2.655	2.693	2.81	3.784	1.697	2.501	1.979	2.618	1.57	2.983
1944	2.119	3.272	2.388	4.526	3.807	2.562	2.259	2.845	3.241	1.971	1.817	2.164	2.668	1.411	1.609	1.914	2.389	0.83	2.91
1945	1.728	3.084	2.234	2.856	2.593	2.567	1.866	2.535	3.182	1.76	1.517	1.801	1.944	1.112	1.504	1.59	1.918	0.552	2.444
1946	1.629	2.929	1.637	2.207	1.639	2.291	1.841	2.516	2.891	1.872	1.533	1.543	1.971	0.849	1.165	1.615	1.848	0.613	1.874
1947	2.269	4.159	2.404	3.289	2.704	2.976	1.817	2.652	3.159	1.47	1.467	1.885	2.164	0.998	1.379	2.064	2.67	1.43	2.325
1948	1.893	2.883	1.778	2.757	1.865	2.555	1.394	1.997	2.846	1.114	1.176	1.729	1.872	0.965	1.369	1.514	1.863	1.058	2.118
1949	2.263	2.584	2.292	3.675	2.742	3.561	1.844	2.784	3.53	1.531	1.549	2.236	2.417	1.324	1.503	2.506	1.979	1.487	2.896
1950	2.138	2.657	2.238	3.124	2.572	2.328	1.647	1.957	2.22	1.511	1.567	2.057	1.878	1.472	1.656	1.743	2.237	1.512	2.902
1951	2.469	3.468	2.295	4.82	3.482	2.984	2.04	2.311	3.22	1.819	1.754	2.378	2.487	1.821	1.729	2.134	2.391	2.474	2.983
1952	2.523	2.317	1.912	4.819	3.745	3.064	1.633	2.592	3.481	1.205	1.847	2.613	3.048	2.153	2.167	2.037	2.756	2.507	1.969
1953	1.311	1.854	1.456	2.062	1.66	1.631	1.179	1.341	1.375	1.164	1.248	1.278	1.387	1.269	1.23	0.763	1.698	1.586	1.271
1954	1.192	1.733	1.203	1.872	1.787	1.385	0.993	1.137	1.548	1.184	1.262	1.704	1.676	1.432	1.313	0.838	1.103	1.111	1.689
1955	1.664	2.339	1.662	3.218	2.379	2.099	0.928	1.982	2.111	1.3	1.627	2.397	2.216	1.85	1.998	1.775	1.246	1.957	2.083
1956	1.513	3.436	1.981	3.87	2.399	2.501	2.062	2.389	2.861	1.271	1.012	2.093	2.459	2.673	2.652	2.247	0.991	2.695	2.486
1957	1.951	3.299	2.609	3.28	2.887	2.985	1.991	2.52	2.564	1.579	1.601	2.574	2.77	1.986	2.531	2.941	1.118	3.198	2.683
1958	1.768	2.466	2.113	2.571	2.256	3.09	2.298	2.65	2.702	1.025	1.362	2.13	2.483	2.2	3.216	3.159	0.799	2.839	1.996
1959	1.872	3.747	2.928	3.68	3.071	2.861	2.335	2.384	2.543	1.282	1.508	2.095	2.343	2.17	3.356	2.818	1.208	2.851	2.304
1960	1.729	3.018	2.576	3.45	2.845	3.169	2.016	1.709	2.278	1.478	1.9	1.845	1.902	1.977	2.327	3.108	1.199	2.752	1.305
1961	1.074	2.672	1.854	2.535	1.847	1.934	0.93	1.241	1.145	1.384	1.621	1.167	1.569	1.643	1.802	2.354	0.963	2.461	1.879
1962	1.102	2.061	1.499	1.694	1.207	1.411	0.653	1.209	1.275	1.203	1.346	1.341	1.384	1.362	1.374	1.689	1.046	1.982	1.385
1963	1.016	2.597	1.995	2.473	1.639	1.585	0.729	1.176	1.309	1.406	1.346	1.517	1.638	1.783	1.878	1.897	1.007	2.742	1.99
1964	0.919	2.7	2.282	2.984	2.08	1.978	0.823	1.801	1.783	1.559	1.686	1.92	1.935	1.851	1.966	2.429	1.122	2.83	1.752
1965	1.36	2.158	1.67	2.019	1.744	1.533	1.07	1.703	1.628	1.389	1.427	1.883	1.722	1.402	1.457	2.207	0.949	1.983	1.468
1966	1.477	2.471	1.773	3.061	1.85	1.801	1.031	2.413	2.075	1.568	1.572	1.876	2.083	1.746	1.58	2.554	0.899	2.337	1.728
1967	1.353	2.061	1.436	2.855	1.758	1.37	0.962	1.624	1.791	1.234	1.248	1.666	1.822	1.391	1.36	2.047	0.841	1.745	1.425
1968	1.236	2.422	1.531	3.697	2.128	1.267	0.837	1.983	1.905	1.088	1.451	1.871	2.225	1.422	1.358	1.84	1.026	1.862	1.527
1969	1.382	2.6	1.444	2.805	1.597	1.714	1.44	2.132	2.031	1.113	1.411	1.797	2.468	1.662	1.763	2.305	1.026	2.667	1.676
1970	1.404	3.199	1.842	3.627	2.944	1.691	1.434	2.054	2.327	1.129	1.103	2.056	2.684	1.754	1.744	2.136	1.191	2.255	1.603
1971	1.116	2.055	1.501	3.006	2.062	1.717	1.449	2.003	2.117	0.942	1.047	1.969	2.039	1.38	1.383	1.73	1.272	1.855	1.385
1972	1.996	2.209	1.536	2.66	2.209	2.251	1.968	3.337	3.383	0.985	1.109	2.029	2.986	1.601	1.862	2.357	0.896	2.153	1.845
1973	2.23	3.076	2.575	3.661	2.667	2.581	2.565	2.786	3.112	1.351	1.703	2.399	3.046	1.769	2.122	2.532	1.267	3.262	1.897
1974	2.051	2.179	1.903	2.838	2.664	2.334	2.458	2.511	2.468	1.218	1.476	2.007	2.65	1.511	1.672	2.013	1.27	2.544	1.76
1975	2.359	2.499	2.156	2.678	2.171	2.985	2.762	2.816	2.624	1.135	1.599	2.021	2.355	1.313	1.524	2.397	1.423	2.693	1.777
1976	1.645	2.425	1.778	2.005	1.734	2.365	1.88	2.725	2.655	0.917	1.126	2.097	2.376	1.505	1.666	2.668	0.817	2.872	1.544
1977	1.404	2.637	2.057	3.043	2.189	2.095	1.583	3.703	1.648	0.929	0.966	2.662	2.52	1.571	1.755	3.083	0.954	3.163	1.616
1978	1.759	1.86	1.709	3.781	2.156	1.936	1.444	3.607	2.239	0.956	1.152	2.093	2.852	1.683	1.764	2.852	0.977	3.129	1.822
1979	1.636	2.417	1.898	3.484	2.259	2.353	1.922	3.315	2.461	1.06	1.073	1.833	2.235	1.782	1.63	2.643	1.113	3.115	1.53
1980	1.187	1.373	0.997	2.18	1.344	1.592	1.152	2.377	2.262	0.69	0.813	1.117	1.435	1.331	1.133	2.035	0.738	1.785	1.124
1981	0.872	1.535	1.072	1.053	0.745	1.253	0.899	1.815	2.182	0.738	0.695	0.842	1.097	1.407	1.272	1.929	0.975	1.786	0.828
1982	1.503	1.948	1.661	1.924	1.093	2.018	1.852	3.718	3.147	0.863	1.218	1.333	1.584	1.934	1.75	2.284	1.178	2.576	1.299
1983	1.54	2.145	1.541	2.987	2.001	2.749	2.377	3.799	3.21	1.135	1.102	1.544	1.761	2.267	1.989	3.536	2.028	3.224	1.596
1984	1.367	1.864	1.487	2.83	1.57	2.457	1.845	2.832	2.792	0.944	1.028	1.368	1.839	1.403	1.246	2.715	1.377	2.719	1.119
1985	1.363	2.03	1.378	2.665	1.502	2.075	1.763	2.485	2.141	0.986	0.913	1.388	2.031	1.57	1.524	2.813	1.528	2.268	1.501
1986	1.068	1.629	1.456	3.376	1.867	2.773	1.756	2.452	2.362	0.971	1.049	2.133	3.168	1.86	1.677	3.723	1.357	2.566	1.64
1987	1.223	1.963	1.17	3.493	2.163	2.226	1.572	2.396	2.292	0.852	0.722	1.267	2.199	1.425	1.54	3.968	1.704	2.161	1.508
1988	1.232	1.872	1.127	2.721	2.184	1.88	1.414	1.749	1.483	0.715	0.91	1.233	1.714	1.335	1.174	2.551	1.377	1.768	1.23
1989	1.275	1.716	1.293	2.37	1.95	1.792	1.407	2.195	1.604	1.001	1.012	1.49	2.042	1.233	1.2	2.757	1.206	1.788	1.391
1990	1.223	1.952	1.289	2.43	1.843	1.139	1.195	2.733	1.693	1.303	1.044	1.561	2.333	1.484	1.25	3.159	1.575	1.879	1.447
1991	1.409	1.355	1.158	2.958	1.865	1.549	1.344	2.753	2.039	1.148	0.93	1.804	2.575	1.577	1.422	3.548	1.442	2.288	1.861
1992	1.197	1.215	1.088	1.979	1.505	1.058	1.212	2.106	0.985	0.947	0.832	1.37	2.5	1.315	1.176	3.032	1.272	2.143	1.309
1993	1.731	1.919	1.504	2.417	1.837	1.623	1.745	2.408	1.449	1.517	1.187	1.363	2.277	1.489	1.451	2.53	1.404	1.922	1.995
1994	1.418	1.801	1.41	1.715	1.364	1.144	1.438	2.285	1.448	1.627	1.288	1.497	2.608	1.43	1.593	3.053	1.424	1.926	1.609
1995	1.323	1.879	1.52	2.349	1.785	1.489	1.644	1.977	1.376	1.693	1.028	1.477	2.673	1.601	1.783	3.579	1.803	2.638	1.745
1996	1.364	1.512	1.322	1.913	1.48	1.467	1.271	1.563	1.079	1.505	1.021	1.248	2.223	1.315	1.332	2.36	1.532	1.988	1.62
1997	1.529	1.876	1.334	2.897	1.964	1.936	1.413	1.389	0.922	1.621	1.107	1.32	2.531	1.094	1.357	2.574	1.471	1.887	1.909
1998	1.534	1.774	1.561	2.63	2.407	2.475	1.494	2.062	1.064	1.225	0.884	1.646	2.615	1.622	1.783	3.889	2.173	2.592	2.105
1999	1.49	2.43	2.077	3.136	3.461	2.194	1.569	2.407	1.053	1.463	0.98	1.998	2.661	1.654	1.747	3.436	2.28	2.38	2.313
2000	1.976	2.277	1.925	3.189	2.984	1.897	1.51	2.353	1.284	1.39	0.995	1.793	2.309	1.329	1.711	2.507	2.213	2.242	1.951
2001	1.508	1.856	1.553	1.971	2.129	1.804	1.395	1.912	1.101	1.074	0.82	1.614	2.284	1.023	1.416	1.896	1.524	2.173	1.657
2002	1.316	1.897	1.385	2.889	2.474	1.927	1.368	2.136	1.275	1.539	1.013	1.523	2.401	1.46	1.689	2.615	1.818	2.342	2.33
2003	1.338	2.18	1.436	2.63	1.741	1.321	1.144	1.328	1.08	0.961	0.595	1.399	1.811	1.287	1.467	2.006	1.157	1.21	1.648
