# Peterson - Lake Minotaur Medium - ABLA - ITRDB WA114
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4149
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4149.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa114-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa114-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa114.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa114.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Peterson - Lake Minotaur Medium - ABLA - ITRDB WA114
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lake Minotaur Medium
#   Location: Washington
#   Northernmost_Latitude: 47.83
#   Southernmost_Latitude: 47.83
#   Easternmost_Longitude: -121.0
#   Westernmost_Longitude: -121.0
#   Elevation_m: 1465
#--------------------
# Data_Collection
#   Collection_Name: WA114
#   First_Year: 1863
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies lasiocarpa (Hook.) Nutt.
#   Common_Name: subalpine fir
#   Tree_Species_Code: ABLA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FMLM01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FMLM01A_raw	FMLM02A_raw	FMLM03A_raw	FMLM04A_raw	FMLM05A_raw	FMLM06A_raw	FMLM07A_raw	FMLM08A_raw	FMLM09A_raw	FMLM10A_raw	FMLM11A_raw	FMLM12A_raw	FMLM13A_raw	FMLM14A_raw	FMLM16A_raw	FMLM17A_raw	FMLM19A_raw	FMLM20A_raw
1913	2.1	1.31	1.4	1.37	0.98	1.16	1.33	1.2	0.96	1.25	0.79	0.83	1.09	0.79	1.05	1.09	0.8	1.26
1914	3.11	1.95	1.91	1.61	1.22	1.49	1.86	1.39	1.63	1.57	1.15	1.37	1.25	0.97	1.13	1.47	1.33	1.68
1915	2.51	1.84	1.4	1.26	0.84	1.15	1.61	1.23	1.25	1.85	0.98	1.22	0.97	0.73	1.24	1.11	1.43	1.35
1916	1.44	1.47	1.16	0.89	0.68	0.76	1.19	0.91	0.97	1.19	0.42	1.07	0.57	0.66	0.88	0.64	1.2	0.91
1917	1.88	1.5	1.41	1.01	1.04	0.85	1.45	0.84	1.1	1.51	1.1	0.9	0.82	1.06	0.88	0.77	1.01	0.9
1918	2.43	1.3	1.13	1.14	0.98	1.32	1.14	0.94	1.22	1.35	0.96	1.05	1.2	1.07	0.96	1.2	1.05	0.97
1919	2.05	1.32	1.26	1.01	0.91	0.93	1.28	0.94	1.13	1.29	1.27	1.3	0.91	1.15	1.02	1.12	1.23	0.86
1920	2.51	1.76	1.31	1.36	1.38	1.26	1.64	1.22	1.29	2.05	1.33	1.51	1.32	1.51	1.55	1.56	1.33	1.24
1921	2.06	1.32	1.2	1.1	1.01	0.84	1.3	1.21	0.98	1.54	1.04	1.24	0.71	1.28	1.09	1.37	1.14	0.94
1922	2.64	1.8	1.12	1.08	1.41	1.08	2.14	1.33	1.12	2	1.14	1.11	0.92	1.38	1.15	1.68	1.08	0.86
1923	2.06	1.31	1.02	0.92	1.11	0.93	1.65	1.1	0.93	1.41	0.97	0.86	0.76	1.22	0.95	1.45	1.1	0.84
1924	2.05	1.65	1.22	1.1	0.99	1.22	1.75	1.1	0.87	1.3	1.06	1	0.97	1.73	1.39	1.62	1.02	0.87
1925	2.59	1.69	1.38	1.2	1.12	1.16	2.46	1.41	1.09	1.56	1.06	1.09	0.97	1.5	1.07	1.3	1.06	0.94
1926	2.09	1.47	0.88	0.97	0.93	0.97	1.68	1.42	0.99	1.49	0.87	1.13	0.95	1.27	1.12	1.34	0.94	0.83
1927	1.86	1.56	1.17	1.1	1.07	0.94	2.13	1.52	1.09	1.54	0.87	1.19	1.13	1.21	0.93	1.28	0.97	0.84
1928	1.81	1.6	1.5	0.99	1.14	0.94	2.2	1.51	1.04	1.5	1.02	1.28	1.05	1.38	0.97	1.3	1.05	0.75
1929	2.36	1.64	1.58	1.02	1.22	1.03	2.33	1.42	1.04	1.36	1.04	1.11	0.85	1.4	1.12	1.33	1.14	0.88
1930	2.21	1.44	1.79	1.2	1.18	1.09	2.41	1.54	1.07	1.52	1.21	1.72	0.9	1.54	1.16	1.19	1.14	0.92
1931	1.44	1.57	1.48	0.95	1.06	0.97	1.91	1.27	0.88	1.1	0.82	1.4	0.88	1.34	0.89	1.27	0.94	0.99
1932	1.8	1.37	1.45	0.81	1.12	0.77	2.03	1.42	0.84	1.29	0.79	1.25	0.81	1.29	0.66	1.04	1	0.69
1933	2.14	1.41	1.65	1.11	1.35	0.95	1.99	1.6	0.85	1.62	1.07	1.42	0.88	1.31	0.73	1.16	1.11	0.86
1934	2.25	1.33	1.64	1.12	1.11	1.04	1.94	1.42	0.96	1.43	1.13	1.24	1.04	1.57	0.92	1.29	1.25	0.78
1935	2.42	1.52	1.49	1.13	1.23	1.04	2.07	1.38	1.29	1.27	1.11	1.17	1.12	1.48	0.98	1.34	1.25	0.77
1936	2.89	1.63	1.26	0.93	1.04	1.07	1.52	1.47	1.03	0.96	1.2	1.04	1.13	1.61	1.03	1.47	1.32	0.85
1937	2.43	1.28	1.36	0.68	0.99	0.98	1.58	1.37	0.95	0.92	0.95	0.96	0.98	1.54	0.85	1.42	1.2	0.76
1938	2.63	1.57	1.7	0.93	1.26	1.13	2.61	1.47	1.1	1.03	1.1	1.17	1.01	1.63	1.07	1.51	1.53	0.8
1939	2.14	1.37	1.42	0.94	1.21	1.04	2.87	1.45	1.19	0.98	1.06	1	0.87	1.49	0.87	1.37	1.63	0.78
1940	2.27	1.49	1.52	0.79	1.3	1.17	3.22	1.57	1.14	0.94	0.99	1.01	0.76	1.64	1.38	1.46	1.7	0.73
1941	1.87	1.59	1.11	0.77	1.13	0.99	2.71	1.34	1.1	1.12	1.04	1.33	0.87	1.43	1.28	1.42	2.12	0.79
1942	1.79	1.54	1.15	0.66	1.11	0.84	2.61	1.18	0.9	0.79	1.14	1.01	0.75	1.46	1.21	1.33	2.12	0.7
1943	1.39	1.2	1.13	0.51	1.03	0.78	1.77	0.98	0.7	0.57	0.96	0.8	0.58	0.96	0.85	1.12	1.41	0.5
1944	2.47	1.72	1.64	0.65	1.41	1	2.06	1.25	1.1	0.92	1.34	1.07	0.81	1.44	1.28	1.62	1.91	0.8
1945	2.42	1.61	1.12	0.65	1.29	0.95	2.05	1.25	1.01	0.93	1.13	1.06	0.77	1.34	1.14	1.29	1.7	0.77
1946	1.48	0.99	1.14	0.53	1.14	1.15	1.65	1.04	0.65	0.68	1.07	0.97	0.62	1.16	0.8	0.94	1.62	0.57
1947	1.37	0.67	1.07	0.36	0.83	0.95	2	0.64	0.81	0.63	1.19	1.04	0.66	1.12	0.76	0.99	1.7	0.66
1948	1.89	1.31	1.38	0.71	1.19	1.18	2.3	1.19	0.85	0.95	1.46	1.18	0.79	1.26	0.99	1.15	1.89	0.74
1949	1.85	1.34	1.32	0.43	1.23	0.92	2.12	1.16	0.9	0.71	1.5	1.13	0.8	1.26	0.77	1.01	2.22	0.68
1950	1.25	1.06	1.22	0.72	1.32	0.8	2.21	0.92	0.73	0.7	1.46	1.09	0.88	1.11	0.56	0.74	1.69	0.62
1951	1.88	1.06	1.05	0.62	1.18	0.82	1.77	0.7	0.74	0.49	1.18	0.74	0.68	0.88	0.73	1.11	1.52	0.51
1952	2.31	1.03	1	0.55	1.12	0.8	2.06	0.82	0.8	0.46	1.08	0.89	0.59	1.07	0.72	1.04	1.37	0.56
1953	1.65	0.52	0.86	0.31	0.61	0.53	1.81	0.57	0.53	0.38	0.76	0.72	0.47	0.88	0.54	0.53	1.02	0.34
1954	1.16	0.26	0.78	0.25	0.55	0.51	1.63	0.44	0.42	0.41	0.76	0.69	0.57	0.78	0.46	0.75	1.24	0.28
1955	1.52	0.9	1.02	0.53	0.81	1	1.85	0.68	0.94	0.58	1.06	0.88	0.79	0.96	0.77	1.76	1.74	0.96
1956	0.83	0.67	0.74	0.38	0.77	0.74	1.64	0.64	0.68	0.33	0.71	0.65	0.67	0.88	0.48	1.23	1.2	0.73
1957	1.05	0.61	0.87	0.35	0.69	0.79	2.1	0.5	0.8	0.47	0.89	0.76	0.67	0.9	0.57	1.34	1.68	0.43
1958	1.64	0.67	1.1	0.48	0.99	0.94	1.95	0.77	0.74	0.58	1.44	0.98	0.71	1.21	0.75	1.3	1.7	0.59
1959	1.01	0.62	0.79	0.43	0.66	0.78	1.66	0.55	0.48	0.27	0.86	0.66	0.48	0.84	0.55	0.89	1.11	0.29
1960	2.11	1.01	0.92	0.43	1.03	1.29	1.7	0.72	0.77	0.43	1.65	0.87	0.7	1.45	0.69	1.01	1.38	0.57
