# Stambaugh - Nye Homestead - QUSP - ITRDB IA034
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15169
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15169.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia034-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ia034-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia034.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ia034.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-09-04
#--------------------
# File_Last_Modified_Date
#   Date: 2013-09-04
#--------------------
# Title
#   Study_Name: Stambaugh - Nye Homestead - QUSP - ITRDB IA034
#--------------------
# Investigators
#   Investigators: Stambaugh, M.C.; Guyette, R.P.; Marschall, J.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # Event - fire
# # 
# # Cores Stored at:
# # Missouri Tree-Ring Laboratory, Department of Forestry, 21 ABNR Building, 
# # University of Missouri at Columbia, Columbia, MO 65211 USA.
# # Tel: (573) 884-9262 NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Joint Fire Science Program
#   Published_Title: Developing and using fire scar histories in the southern and eastern United States
#   Published_Date_or_Year: 2010
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: Guyette, R.P., M.C. Stambaugh, and J.M. Marschall. 2010. 
Developing and using fire scar histories in the southern and eastern United States. 
Final Report to the Joint Fire Science Program. 46 pp.
#   Abstract: Land managers developing fire management plans in the eastern and southern United States lack quantitative information on historic fire regimes. Twelve new fire histories were developed from dated fire scars on trees from regions where no fire scar history data had existed before in the states of Alabama, Louisiana, Kentucky, Iowa, Wisconsin, and Michigan. Sites represent highly variable climates from extreme cold (with long snow cover duration) to subtropical. All sites utilized oak or pine recorder species that were collected from closed forest to open savanna structures. Pre-industrial mean fire intervals ranged from 3 to more than 35 years at sites that typically encompassed less than 2 km2 in area. The most frequent fire regime was found in Louisiana's Kisatchie National Forest (MFI = 3 yrs) while the longest fire intervals were at inland sites near the shore of Lake Superior (MFI > 35 yrs) some 1900 kilometers to the north. The subtropical site in Louisiana is perhaps the only site in the U.S. where fires are documented to have occurred more than once a year. The history of fire at sites in Wisconsin, Louisiana, and Michigan showed distinct temporal progressions in changes in fire frequency that we attributed to changing human population. Sites in Wisconsin showed potential for very large fires associated with drought years. Fire history data analyses and summaries were presented at multiple venues (workshops, conferences) and have been published in scientific journals and reports to regional land managers. Fire history data has also been made publicly available through the International Multiproxy Paleofire Databank (IMPD).# New fire history data from this project combined with previously collected fire history data from the Missouri Tree-Ring Laboratory and published fire histories in North America were used to parameterize and calibrate a continental fire frequency model based on climate. The most important contribution of this model is towards understanding climate forcing of fire regimes across the continental U.S. We have developed a suite of climate-based fire frequency models for the continental U.S. that show to be highly robust. Models and calibrations were validated with empirical fire history data during pre-industrial periods so to minimize non-climate influences associated with U.S. settlement (land conversion, changing cultures). Fire frequency models follow theoretical concepts from physical chemistry, utilize spatially-explicit fire and climate data, and were parameterized and validated using statistical methods. Data from fire history studies were accumulated from 37 states and include data based on fire scars (n = 168), expert estimates (n = 7) and charcoal (n = 3). Historic mean fire interval (MFI) models were parameterized using mean maximum temperature, precipitation, their interaction, and estimated population density (anthropogenic ignitions). Models are being used to: assess the role of climate in forcing fire frequency, map coarse-scale historic fire frequency for the continental U.S., and assess departures in fire regimes and smoke emissions.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nye Homestead
#   Location: Iowa
#   Northernmost_Latitude: 41.4333
#   Southernmost_Latitude: 41.4333
#   Easternmost_Longitude: -90.9167
#   Westernmost_Longitude: -90.9167
#   Elevation_m: 198
#--------------------
# Data_Collection
#   Collection_Name: IA034
#   First_Year: 1702
#   Last_Year: 1857
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PGC001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGC001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PCG01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PCG01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYE04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYE04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PGC001_raw	NYE005_raw	NYE07b_raw	NYE02a_raw	NYE02b_raw	NYE11b_raw	NYE06a_raw	NYE06b_raw	NYE04b_raw	PCG01B_raw	NYE001_raw	NYE003_raw	NYE08a_raw	NYE08b_raw	NYE10a_raw	NYE04a_raw
1774	0.82	0.5	1.24	0.85	1.13	1.51	0.85	0.98	0.67	1.33	0.66	1.11	1.15	1.1	0.74	0.7
1775	1.18	0.78	1.49	1.17	1.26	1.93	1.02	1.07	0.87	1.22	0.93	1.29	1.62	1.41	1.27	0.93
1776	0.99	0.36	0.93	0.57	0.75	1.04	0.7	0.75	0.56	1.03	0.82	0.97	1.17	0.97	0.81	0.51
1777	1.02	0.85	1.42	0.78	0.94	1.54	0.86	0.81	0.47	1.17	1.45	1.16	1.55	1.16	1.16	0.41
1778	1.1	0.8	0.98	1.19	1.11	1.61	0.93	0.81	0.51	1.41	1.12	1.14	1.49	1.04	1.06	0.44
1779	1.67	0.71	1.53	1.17	1.02	1.11	0.75	0.82	0.33	1.22	1.07	0.97	1.24	1.1	1.03	0.43
1780	1.54	0.6	1.45	1.24	1.05	1.27	0.95	1.1	0.41	1.07	1.36	1.05	2.04	1.32	1.06	0.39
1781	1.62	0.71	2.36	1.16	1.32	1.28	0.91	1.07	0.38	1.39	1.27	1.34	2.1	1.66	0.94	0.48
1782	0.99	0.65	1.6	0.9	1.18	0.77	1.12	1.13	0.45	1.17	0.78	1.06	1.29	1.32	0.76	0.61
1783	1.02	0.64	1.48	0.99	1.01	0.81	1.05	0.88	0.32	1.15	1.01	0.88	0.92	1.03	0.83	0.41
1784	1	0.53	1.04	0.95	0.95	0.7	1.07	1.09	0.36	1.29	0.94	0.72	1.01	0.88	0.79	0.51
1785	0.91	0.49	0.97	1.05	1.05	0.71	0.95	1.04	0.48	1.22	0.64	0.74	1.29	1.07	0.88	0.45
1786	0.94	0.44	1.1	0.94	0.92	0.6	0.93	0.89	0.37	1.17	0.57	0.65	0.91	0.97	0.83	0.51
1787	1.64	0.6	1.2	0.93	0.89	0.79	1.09	1.33	0.47	1.41	0.78	0.81	1.04	0.84	1.26	0.48
1788	1.18	0.45	1.16	1.09	1	0.49	0.95	1.1	0.45	1.41	0.59	0.79	1.12	0.96	1.26	0.36
1789	0.98	0.48	1.15	1.26	0.98	0.6	0.88	1.06	0.51	1.27	0.51	0.79	1.07	0.95	1.1	0.54
1790	1.37	0.6	1.48	1.23	1.27	0.71	1.19	1.35	0.45	1.48	0.88	1.03	1.08	0.74	1.31	0.54
1791	0.94	0.76	1.39	0.84	0.78	0.6	0.99	1.04	0.44	1.03	0.68	0.59	0.86	0.79	1.03	0.37
1792	1.09	1.14	1.45	1.36	1.31	0.87	1.52	1.46	0.52	0.97	0.82	0.78	1.02	1.07	0.81	0.48
1793	0.96	1.12	1.81	1.3	1.06	1.19	1.08	1.27	0.55	1.25	0.84	0.94	1.13	1.2	0.96	0.54
1794	1	1.06	1.57	1.29	1.11	1.35	1.16	1.22	0.68	1.27	1.59	1.1	1.2	1.12	0.88	0.5
1795	1.07	1.12	1.24	1.59	1.54	1.43	1.24	1.46	0.73	1.03	2.91	1.07	1.35	1.19	0.77	0.62
1796	0.6	0.93	1.28	0.97	1.19	1.1	1.1	1.45	0.53	1.16	1.8	0.89	1.1	0.9	0.71	0.58
1797	0.95	1.19	1.37	1.51	1.51	1.11	1.18	1.65	0.67	1.32	1.51	0.74	1.16	1.2	0.83	0.61
1798	0.72	0.73	1.26	1.07	1.23	1.28	1.17	1.56	0.64	1.27	1.3	0.66	1.11	0.79	0.7	0.48
1799	0.62	0.63	0.84	0.98	1.01	1.05	0.9	1.36	0.44	1.19	0.8	0.57	0.95	0.97	0.55	0.52
1800	0.61	0.66	0.77	0.54	0.6	0.56	0.8	0.93	0.44	1.03	0.45	0.59	0.69	0.72	0.44	0.53
1801	0.78	1.04	1.26	1.34	1.3	1.05	1.43	1.81	0.55	1.2	0.75	0.73	1.08	1.28	0.99	0.59
1802	0.84	1.1	0.99	1.34	1.84	1.89	1.34	1.6	0.66	1.02	1.02	0.58	1.01	0.97	0.72	0.62
1803	0.88	0.91	0.79	0.69	1.06	1.19	0.84	1.01	0.5	1.03	0.81	0.51	0.71	0.61	0.55	0.59
1804	0.89	0.78	0.85	0.83	1.24	1.3	1.03	1.14	0.55	0.94	1.07	0.5	0.72	0.69	0.68	0.57
1805	1.19	0.97	0.99	1.08	1.87	1.52	1.37	1.44	0.62	1.03	1.12	0.66	0.87	0.89	0.91	0.79
1806	1.33	1.14	0.8	1.28	1.71	1.65	1.37	1.6	0.65	0.97	0.95	0.58	1.08	1.14	0.77	0.77
1807	1.34	1.11	0.82	1.27	1.21	1.35	1.52	1.35	0.7	0.94	0.9	0.64	0.93	NA	0.93	0.74
1808	1.12	1.03	0.95	1.22	1.38	1.05	1.19	1.23	0.64	0.77	0.85	0.71	1.31	NA	0.8	0.69
1809	1.08	1.16	1.19	0.94	0.87	1.08	1.15	1.34	0.57	0.76	0.74	0.76	1.38	NA	0.99	0.74
1810	1.22	0.99	1.28	1.16	1.36	1.1	1.46	1.76	0.6	0.93	0.86	0.83	1.39	NA	0.86	0.69
1811	1.21	1.08	1.14	1.33	1.52	1.37	1.38	1.45	0.79	1	0.92	0.88	1.38	NA	0.95	0.87
1812	1.02	1.52	1.08	0.84	1.31	1.21	1.05	1.03	0.81	0.94	0.83	0.81	1	NA	0.93	0.84
1813	0.91	1.08	1.02	0.77	1.19	0.93	1.1	1	0.64	1.03	0.86	0.55	0.68	NA	0.75	0.69
1814	0.98	1.48	1.06	0.87	1.63	1.26	0.94	0.97	0.64	0.9	1.1	0.71	0.82	NA	0.92	0.67
1815	1.06	1.26	1.15	0.91	1.79	1.35	1.03	1.14	0.71	0.84	0.96	0.71	0.71	NA	0.83	0.77
1816	0.66	0.85	0.8	0.71	1.47	0.76	0.73	0.69	0.5	0.93	0.65	0.52	0.45	NA	0.58	0.57
1817	0.61	1.29	0.62	1.29	1.47	1.89	1.01	1.09	0.43	1.32	1.13	0.68	0.65	NA	0.54	0.58
1818	0.56	1.04	0.74	0.98	1.14	1.33	1.09	1.08	0.43	0.94	1.23	0.6	0.59	NA	0.48	0.62
1819	0.7	1.04	0.99	0.89	1.24	1.74	1.02	1.01	0.65	0.83	1.27	0.63	0.76	NA	0.5	0.72
1820	0.52	0.69	0.85	0.81	1.05	1.05	0.82	0.79	0.44	0.77	0.84	0.56	0.67	NA	0.42	0.63
1821	0.59	0.87	0.69	0.79	1.04	0.69	0.86	0.9	0.58	0.73	0.78	0.54	0.61	NA	0.45	0.56
1822	0.68	0.92	0.75	0.94	1.17	1.26	1.32	1.33	0.4	1.08	1.13	0.61	0.89	NA	0.46	0.58
1823	0.86	1.26	1.11	0.76	1.03	1.5	1.48	1.39	0.51	1.39	1.13	0.52	0.98	NA	0.71	0.85
1824	0.86	1.4	1.26	1.13	1.15	2.23	1.6	1.48	0.68	1.37	1.27	0.66	0.86	NA	0.76	0.73
1825	1.02	1.09	1.4	0.73	0.68	1.69	1.4	1.4	0.59	1.18	1.09	0.63	1.06	NA	0.82	0.61
1826	1.03	1.17	1.3	1.22	0.79	1.63	1.39	1.46	0.65	1.27	1.77	0.74	0.93	NA	0.67	0.85
1827	1.07	1.43	1.56	1.34	1.09	2.23	1.5	1.6	0.71	1.44	1.61	0.71	0.95	NA	0.83	0.78
1828	1.19	1.36	1.61	1.91	1.35	1.88	1.34	1.2	0.84	1.66	1.85	0.85	1	NA	0.83	0.93
1829	1.13	1.09	1.33	1.18	1.31	1.76	1.21	1.16	0.64	1.01	1.72	0.72	1	NA	0.74	0.72
1830	1.32	1.01	1.62	1.9	1.83	1.95	1.04	1.14	0.8	1.33	1.72	0.71	1.12	NA	0.99	0.71
1831	1.08	0.99	1.14	1.97	1.87	1.68	1.17	1.24	0.88	1.52	1.67	0.72	0.98	NA	0.77	0.84
1832	1.07	1.05	1.2	1.9	1.77	1.68	1.1	1.09	0.84	1.69	1.6	0.59	0.99	NA	0.86	0.89
1833	1.16	0.83	1.06	1.15	0.98	1.2	0.76	0.95	0.6	1.4	1.25	0.73	0.99	NA	0.92	0.61
1834	0.84	0.88	1.29	1.28	1.26	1.42	0.77	0.82	0.83	1.23	1.62	0.87	0.96	NA	1.02	0.76
1835	0.74	0.8	1.09	1.07	1.26	1.63	1.01	0.94	1.01	1.23	1.79	0.51	0.99	NA	1.02	1.02
1836	0.69	0.86	1.19	1.1	1.37	NA	0.86	0.83	1.05	1.3	1.95	0.61	0.93	NA	0.98	1
1837	0.67	1.05	1.11	1.04	1.4	NA	1.05	1.01	0.83	1.4	1.44	0.69	0.72	NA	0.67	1.26
1838	0.48	1.06	1.16	0.81	1.05	NA	0.84	0.97	0.74	1.21	1.21	0.63	0.88	NA	0.79	0.84
1839	0.64	1.28	1.28	0.68	1.11	NA	0.84	0.81	0.98	1.03	1.64	0.66	0.96	NA	0.87	1.09
1840	0.63	1.67	1.15	1.05	1.23	NA	1.02	1.06	1.31	1.32	1.31	0.53	1.04	NA	1.17	1.34
1841	0.69	2.07	1.19	1.11	1.09	NA	0.99	1.13	1.8	1.15	1.25	0.62	1.5	NA	1.07	1.69
1842	0.78	2.59	1.3	1.52	1.86	NA	0.95	0.96	1.93	1.25	1.28	0.57	0.99	NA	1.05	1.85
1843	0.64	1.89	1.04	1.57	1.68	NA	0.9	0.92	1.65	1.25	1.33	0.58	0.86	NA	0.88	1.61
1844	0.84	2.05	1.19	1.55	1.98	NA	0.82	0.87	2.34	1.55	1.52	0.69	NA	NA	0.9	2.32
1845	0.8	1.89	1	1.11	1.39	NA	0.69	0.74	1.82	1.06	1.26	0.72	NA	NA	1.05	1.76
1846	NA	1.83	0.91	1.42	1.57	NA	0.81	0.81	1.84	NA	1.59	0.71	NA	NA	0.78	1.95
1847	NA	1.71	0.84	1.62	1.73	NA	0.83	0.85	1.54	NA	1.53	0.8	NA	NA	0.87	1.61
1848	NA	1.99	0.89	NA	NA	NA	0.67	0.88	1.58	NA	1.5	0.7	NA	NA	0.94	1.74
1849	NA	2.01	1.13	NA	NA	NA	0.79	0.9	1.81	NA	1.53	0.81	NA	NA	0.87	1.82
1850	NA	1.97	1.3	NA	NA	NA	0.88	1.11	1.62	NA	1.6	0.86	NA	NA	1.14	1.23
1851	NA	2.45	1.67	NA	NA	NA	1.32	1.38	2.04	NA	2.06	1.15	NA	NA	1.27	2.05
1852	NA	1.9	1.35	NA	NA	NA	1.22	1.28	1.92	NA	1.94	0.89	NA	NA	1.13	1.6
1853	NA	2.45	1.54	NA	NA	NA	1.22	1.29	2.04	NA	2.41	1.05	NA	NA	1.29	1.82
1854	NA	1.85	1.37	NA	NA	NA	1.11	1.17	2.03	NA	2.16	1.11	NA	NA	NA	1.78
1855	NA	NA	1.42	NA	NA	NA	1.31	1.43	2.21	NA	2.49	NA	NA	NA	NA	1.98
1856	NA	NA	1.23	NA	NA	NA	1.3	1.23	2	NA	1.89	NA	NA	NA	NA	1.9
1857	NA	NA	1.17	NA	NA	NA	0.91	0.78	1.9	NA	NA	NA	NA	NA	NA	1.4
