# Lloyd - Fox River Bank - PCGL - ITRDB AK034
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3889
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3889.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak034-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak034-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak034.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak034.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-23
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-23
#--------------------
# Title
#   Study_Name: Lloyd - Fox River Bank - PCGL - ITRDB AK034
#--------------------
# Investigators
#   Investigators: Lloyd, A.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Fox River Bank
#   Location: Alaska
#   Northernmost_Latitude: 64.82
#   Southernmost_Latitude: 64.82
#   Easternmost_Longitude: -163.7
#   Westernmost_Longitude: -163.7
#   Elevation_m: 61
#--------------------
# Data_Collection
#   Collection_Name: AK034
#   First_Year: 1795
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## B2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B5B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B5B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B9B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B9B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B7_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B7; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B30_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B30; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B31_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B31; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B6RE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B6RE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B28RE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B28RE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B24ARE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B24ARE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	B2_raw	B4_raw	B5B_raw	B9B_raw	B10_raw	B14_raw	B15A_raw	B18_raw	B19_raw	B20_raw	B21_raw	B22A_raw	B23_raw	B25_raw	B26_raw	B29_raw	B7_raw	B8A_raw	B11_raw	B13_raw	B16A_raw	B17_raw	B27_raw	B30_raw	B31_raw	B6RE_raw	B12_raw	B28RE_raw	B24ARE_raw
1839	NA	NA	NA	NA	NA	0.697	0.452	0.207	NA	NA	NA	NA	0.225	0.103	NA	0.195	NA	NA	NA	0.525	0.286	0.168	0.211	NA	NA	NA	NA	0.694	0.544
1840	NA	NA	NA	NA	NA	0.726	0.61	0.341	NA	NA	NA	NA	0.264	0.124	NA	0.206	NA	NA	NA	0.781	0.344	0.134	0.218	NA	NA	NA	NA	0.882	0.724
1841	NA	NA	NA	NA	NA	0.513	0.496	0.327	NA	NA	NA	NA	0.194	0.144	NA	0.179	NA	NA	NA	0.517	0.445	0.154	0.218	NA	NA	NA	NA	0.96	0.534
1842	NA	NA	NA	NA	NA	0.586	0.61	0.22	NA	NA	NA	NA	0.158	0.092	NA	0.208	0.43	NA	NA	0.375	0.515	0.102	0.287	NA	NA	NA	NA	0.912	0.602
1843	NA	NA	NA	NA	NA	0.484	0.567	0.303	NA	NA	NA	NA	0.18	0.126	NA	0.191	0.424	NA	NA	0.322	0.383	0.114	0.239	NA	NA	NA	NA	0.88	0.454
1844	NA	NA	NA	NA	NA	0.502	0.748	0.329	NA	NA	NA	NA	0.154	0.112	NA	0.137	0.541	NA	NA	0.439	0.504	0.132	0.295	NA	NA	NA	NA	1.1	0.476
1845	NA	NA	NA	NA	NA	0.833	0.539	0.342	NA	NA	NA	0.555	0.112	0.079	NA	0.154	0.438	NA	NA	0.525	0.614	0.15	0.21	NA	NA	NA	NA	1.49	0.456
1846	NA	NA	NA	NA	NA	0.672	0.486	0.291	NA	NA	NA	0.617	0.109	0.094	NA	0.101	0.378	0.93	NA	0.578	0.491	0.138	0.233	NA	0.293	NA	NA	1.338	0.42
1847	NA	NA	NA	NA	NA	0.966	0.485	0.499	NA	NA	NA	0.583	0.145	0.154	NA	0.096	0.37	0.992	NA	0.801	0.379	0.134	0.212	0.216	0.275	NA	NA	1.246	0.558
1848	NA	NA	NA	NA	NA	1.001	0.624	0.707	NA	NA	NA	0.655	0.197	0.108	NA	0.106	0.389	0.427	NA	0.809	0.305	0.128	0.224	0.23	0.351	NA	NA	1.228	0.564
1849	NA	NA	NA	NA	NA	0.834	0.551	0.819	NA	NA	NA	0.48	0.171	0.101	NA	0.083	0.348	0.387	NA	0.557	0.195	0.215	0.197	0.27	0.265	NA	NA	0.97	0.504
1850	NA	NA	NA	NA	NA	0.818	0.55	0.628	NA	NA	NA	0.476	0.127	0.195	0.593	0.157	0.417	0.55	NA	0.525	0.334	0.297	0.154	0.381	0.333	NA	NA	0.956	0.592
1851	NA	NA	NA	NA	NA	0.782	0.414	0.566	NA	NA	NA	0.564	0.116	0.208	0.467	0.142	0.326	0.448	NA	0.423	0.427	0.35	0.164	0.16	0.548	NA	NA	1.004	0.392
1852	NA	NA	NA	NA	NA	0.776	0.567	0.448	NA	NA	NA	0.781	0.162	0.184	0.465	0.171	0.232	0.563	NA	0.429	0.443	0.297	0.285	0.146	0.774	NA	NA	1.33	0.458
1853	0.174	NA	NA	NA	NA	0.718	0.72	0.735	NA	NA	NA	0.697	0.211	0.231	0.571	0.268	0.393	0.411	NA	0.566	0.426	0.492	0.316	0.131	0.706	NA	NA	1.728	0.56
1854	0.148	NA	NA	NA	NA	0.868	0.648	0.584	0.294	NA	NA	0.61	0.167	0.264	0.501	0.292	0.381	0.201	NA	0.355	0.502	0.46	0.313	0.192	0.535	NA	NA	1.422	0.712
1855	0.207	NA	NA	NA	NA	1.006	0.85	0.601	0.581	NA	NA	0.541	0.258	0.349	0.758	0.331	0.435	0.203	NA	0.466	0.51	0.586	0.308	0.354	0.192	NA	NA	1.872	0.608
1856	0.32	NA	NA	NA	NA	0.717	0.516	0.392	0.509	NA	NA	0.503	0.16	0.277	0.579	0.281	0.31	0.268	NA	0.525	0.264	0.358	0.261	0.191	0.122	NA	NA	1.358	0.34
1857	0.543	NA	NA	NA	NA	0.899	0.755	0.713	0.58	0.368	NA	0.708	0.274	0.336	0.814	0.489	0.462	0.502	33.283	0.619	0.544	0.677	0.411	0.218	0.305	NA	NA	1.52	0.624
1858	0.203	NA	NA	NA	NA	0.668	0.551	0.526	0.542	0.5	NA	0.582	0.215	0.323	0.741	0.536	0.368	0.284	0.213	0.633	0.514	0.458	0.326	0.442	0.507	NA	NA	1.294	0.578
1859	0.248	NA	NA	NA	NA	0.508	0.485	0.47	0.426	0.316	0.261	0.47	0.132	0.286	0.585	0.573	0.377	0.224	0.233	0.678	0.499	0.416	0.302	0.212	0.324	1.01	0.206	1.246	0.574
1860	0.266	NA	NA	NA	NA	0.504	0.534	0.63	0.549	0.27	0.173	0.682	0.186	0.305	0.886	0.785	0.399	0.363	0.195	0.47	0.526	0.534	0.402	0.305	0.288	1.054	0.214	1.284	0.492
1861	0.097	NA	NA	NA	NA	0.409	0.385	0.426	0.474	0.212	0.093	0.458	0.139	0.2	0.642	0.492	0.31	0.196	0.155	0.398	0.42	0.387	0.242	0.248	0.223	0.782	0.244	0.874	0.33
1862	0.264	NA	NA	NA	NA	0.439	0.273	0.364	0.359	0.171	0.076	0.415	0.133	0.131	0.614	0.41	0.289	0.21	0.268	0.268	0.329	0.275	0.179	0.12	0.361	0.596	0.11	0.682	0.3
1863	0.275	NA	NA	NA	NA	0.518	0.359	0.314	0.424	0.181	0.107	0.316	0.139	0.185	0.736	0.294	0.238	0.217	0.314	0.3	0.323	0.25	0.254	0.071	0.227	0.594	0.074	1.042	0.288
1864	0.179	NA	NA	NA	NA	0.541	0.323	0.256	0.553	0.132	0.087	0.209	0.147	0.254	0.757	0.328	0.244	0.129	0.027	0.261	0.352	0.204	0.316	0.043	0.204	0.476	0.08	0.94	0.366
1865	0.226	NA	NA	NA	NA	0.656	0.62	0.258	0.844	0.178	0.055	0.434	0.213	0.308	0.785	0.517	0.292	0.156	0.051	0.515	0.34	0.295	0.476	0.052	0.155	0.558	0.054	0.986	0.408
1866	0.106	NA	NA	NA	NA	0.423	0.595	0.365	0.823	0.227	0.093	0.494	0.157	0.288	0.569	0.526	0.235	0.261	0.085	0.964	0.349	0.33	0.294	0.067	0.174	0.53	0.098	1.04	0.292
1867	0.206	0.88	NA	NA	NA	0.525	0.998	0.363	0.881	0.333	0.078	0.379	0.259	0.306	0.621	0.553	0.321	0.301	0.057	0.992	0.466	0.375	0.334	0.057	0.121	0.542	0.1	1.024	0.528
1868	0.085	0.662	NA	NA	NA	0.214	0.483	0.262	0.601	0.134	0.073	0.299	0.168	0.164	0.323	0.223	0.246	0.212	0.115	0.497	0.276	0.193	0.188	0.045	0.071	0.504	0.198	0.766	0.22
1869	0.142	0.579	NA	NA	NA	0.28	0.46	0.259	0.846	0.169	0.082	0.465	0.168	0.159	0.247	0.277	0.197	0.147	0.07	0.622	0.3	0.22	0.19	0.055	0.127	0.504	0.14	0.806	0.274
1870	0.29	0.594	NA	NA	NA	0.365	0.546	0.294	0.968	0.234	0.08	0.474	0.152	0.178	0.309	0.267	0.235	0.194	0.144	0.661	0.352	0.219	0.25	0.122	0.145	0.468	0.234	0.908	0.316
1871	0.224	0.5	NA	NA	NA	0.409	0.555	0.319	0.861	0.278	0.13	0.664	0.108	0.315	0.293	0.277	0.273	0.179	0.22	0.757	0.425	0.254	0.252	0.19	0.159	0.632	0.21	0.972	0.324
1872	0.178	0.454	NA	NA	NA	0.625	0.456	0.442	0.698	0.222	0.163	0.699	0.11	0.402	0.333	0.254	0.289	0.123	0.265	0.614	0.427	0.435	0.213	0.103	0.183	0.578	0.322	1.4	0.258
1873	0.232	0.586	NA	NA	NA	0.957	0.79	0.562	0.796	0.253	0.193	1.097	0.132	0.375	0.394	0.256	0.339	0.187	0.261	0.436	0.488	0.444	0.25	0.222	0.202	0.906	0.188	1.16	0.326
1874	0.211	0.64	NA	NA	NA	0.598	0.615	0.634	0.871	0.316	0.185	1.171	0.154	0.388	0.538	0.222	0.379	0.213	0.37	0.472	0.399	0.581	0.225	0.141	0.39	1.218	0.718	1.274	0.372
1875	0.33	0.598	NA	NA	NA	0.302	0.565	0.739	0.831	0.231	0.361	1.05	0.125	0.599	0.588	0.257	0.283	0.165	0.616	0.328	0.478	0.421	0.175	0.17	0.362	1.122	0.368	1.154	0.456
1876	0.444	0.588	NA	NA	0.411	0.5	0.567	0.548	1.097	0.265	0.334	0.812	0.134	0.631	0.6	0.379	0.28	0.172	0.34	0.336	0.618	0.543	0.201	0.26	0.459	0.94	0.166	1.056	0.37
1877	0.484	0.613	NA	NA	0.467	0.653	0.655	0.742	1.252	0.296	0.513	0.954	0.13	1.034	0.619	0.412	0.371	0.23	0.276	0.413	0.568	0.804	0.17	0.05	0.366	1.116	0.296	1.61	0.464
1878	0.572	0.623	NA	NA	0.523	0.569	0.654	0.875	1.185	0.302	0.576	1.06	0.131	0.709	0.566	0.457	0.327	0.331	0.276	0.652	0.555	0.868	0.19	0.13	0.465	1.038	0.564	1.41	0.586
1879	0.42	0.493	NA	0.435	0.612	0.521	0.531	0.689	1.032	0.289	0.496	0.786	0.082	0.689	0.363	0.468	0.29	0.221	0.183	0.651	0.587	0.626	0.165	0.209	0.324	1.066	0.436	1.402	0.458
1880	0.511	0.428	NA	0.449	0.469	0.574	0.596	0.613	1.007	0.377	0.681	0.85	0.123	0.74	0.528	0.343	0.317	0.297	0.161	0.612	0.592	0.62	0.179	0.316	0.371	1.106	0.586	1.26	0.47
1881	0.354	0.696	NA	0.372	0.533	0.504	0.584	0.749	1.125	0.257	0.601	0.668	0.117	0.781	0.336	0.36	0.28	0.236	0.186	0.341	0.616	0.552	0.116	0.32	0.22	0.662	0.37	1.038	0.492
1882	0.342	0.85	NA	0.52	0.618	0.746	0.563	0.849	1.52	0.387	0.872	0.859	0.143	0.905	0.52	0.53	0.301	0.258	0.451	0.527	0.683	0.781	0.18	0.318	0.361	0.974	0.562	1.216	0.408
1883	0.216	0.631	NA	0.327	0.608	0.456	0.421	0.864	1.242	0.196	0.759	0.717	0.099	0.766	0.257	0.386	0.282	0.237	0.378	0.612	0.434	0.571	0.105	0.358	0.258	0.692	0.482	1.222	0.22
1884	0.25	0.65	NA	0.34	0.493	0.547	0.544	0.845	1.418	0.278	0.835	0.781	0.116	0.812	0.389	0.651	0.355	0.257	0.324	0.513	0.501	0.535	0.109	0.333	0.347	0.866	0.432	1.214	0.402
1885	0.361	0.732	0.38	0.488	0.515	0.452	0.525	1.084	1.021	0.277	0.815	0.711	0.148	0.935	0.426	0.586	0.324	0.244	0.232	0.557	0.495	0.622	0.165	0.496	0.344	0.74	0.396	1.156	0.668
1886	0.461	0.671	0.36	0.322	0.538	0.322	0.381	0.857	0.933	0.24	0.808	0.737	0.124	0.856	0.231	0.572	0.301	0.259	0.247	0.701	0.496	0.496	0.176	0.321	0.252	0.596	0.542	0.822	0.528
1887	0.34	0.87	0.329	0.366	0.822	0.655	0.709	0.791	0.696	0.355	0.826	0.843	0.192	0.684	0.434	0.648	0.402	0.265	0.261	0.623	0.687	0.568	0.182	0.424	0.296	0.84	0.62	1.164	0.608
1888	0.344	0.43	0.416	0.223	0.355	0.377	0.579	0.53	0.534	0.21	0.537	0.443	0.144	0.651	0.388	0.432	0.223	0.221	0.221	0.307	0.478	0.384	0.15	0.442	0.244	0.522	0.28	0.942	0.646
1889	0.533	0.545	0.445	0.408	0.43	0.35	0.445	0.69	0.673	0.309	0.883	0.755	0.116	0.838	0.338	0.527	0.242	0.239	0.17	0.435	0.318	0.455	0.137	0.574	0.292	0.73	0.598	0.976	0.708
1890	0.625	0.51	0.61	0.363	0.376	0.373	0.517	0.857	0.746	0.341	0.882	0.783	0.163	0.919	0.47	0.646	0.37	0.332	0.38	0.532	0.334	0.657	0.196	0.671	0.407	0.786	0.81	0.958	0.506
1891	0.617	0.53	0.602	0.322	0.598	0.502	0.817	1.029	0.632	0.462	1.036	0.932	0.161	1.009	0.558	0.638	0.31	0.219	0.316	0.553	0.539	0.758	0.257	0.913	0.265	0.804	0.566	1.114	0.706
1892	0.47	0.457	0.558	0.275	0.456	0.339	0.512	0.678	0.58	0.334	0.457	0.694	0.1	0.922	0.404	0.473	0.196	0.197	0.157	0.358	0.386	0.616	0.257	0.64	0.258	0.502	0.476	0.882	0.434
1893	0.106	0.46	0.053	0.182	0.275	0.314	0.41	0.67	0.582	0.344	0.598	0.998	0.074	0.704	0.388	0.409	0.271	0.255	0.185	0.401	0.311	0.527	0.193	0.526	0.154	0.484	0.66	0.948	0.284
1894	0.045	0.516	0.031	0.288	0.238	0.366	0.453	0.847	0.648	0.352	0.62	1.019	0.134	0.759	0.56	0.441	0.303	0.22	0.128	0.473	0.374	0.606	0.185	0.462	0.089	0.67	0.4	1.024	0.48
1895	0.067	0.414	0.06	0.315	0.225	0.309	0.421	0.793	0.762	0.359	0.66	1.004	0.129	0.897	0.605	0.467	0.308	0.256	0.134	0.358	0.455	0.53	0.161	0.439	0.123	0.486	0.306	0.844	0.318
1896	0.166	0.394	0.073	0.357	0.306	0.292	0.378	0.682	0.861	0.368	0.777	0.865	0.117	0.784	0.654	0.499	0.281	0.247	0.179	0.362	0.447	0.529	0.163	0.472	0.166	0.636	0.39	0.838	0.288
1897	0.243	0.373	0.071	0.243	0.166	0.342	0.481	0.655	0.529	0.424	0.753	1.144	0.123	0.838	0.655	0.48	0.288	0.213	0.177	0.224	0.487	0.599	0.337	0.461	0.183	0.588	0.23	0.834	0.41
1898	0.286	0.426	0.053	0.34	0.126	0.257	0.485	0.613	0.322	0.426	0.774	1.24	0.152	0.881	0.726	0.531	0.367	0.174	0.132	0.415	0.458	0.614	0.257	0.63	0.226	0.622	0.24	0.992	0.286
1899	0.403	0.408	0.169	0.263	0.167	0.155	0.202	0.341	0.283	0.188	0.562	0.511	0.066	0.493	0.34	0.518	0.187	0.23	0.105	0.258	0.275	0.407	0.111	0.361	0.196	0.506	0.202	0.456	0.15
1900	0.489	0.484	0.229	0.425	0.283	0.285	0.422	0.395	0.511	0.518	0.84	0.967	0.193	0.866	0.633	0.812	0.283	0.261	0.192	0.443	0.462	0.602	0.136	0.61	0.223	0.692	0.434	0.958	0.394
1901	0.249	0.357	0.314	0.231	0.272	0.142	0.197	0.241	0.381	0.282	0.549	0.702	0.089	0.511	0.415	0.414	0.226	0.169	0.107	0.371	0.339	0.266	0.094	0.441	0.139	0.364	0.284	0.746	0.278
1902	0.267	0.39	0.42	0.306	0.432	0.237	0.308	0.3	0.525	0.431	0.625	0.803	0.119	0.424	0.528	0.625	0.294	0.223	0.14	0.468	0.472	0.309	0.081	0.66	0.242	0.438	0.454	0.782	0.426
1903	0.309	0.44	0.367	0.361	0.578	0.182	0.378	0.29	0.44	0.28	0.669	0.845	0.117	0.399	0.463	0.38	0.189	0.296	0.319	0.444	0.32	0.298	0.058	0.702	0.243	0.452	0.66	0.836	0.372
1904	0.496	0.529	0.48	0.282	0.631	0.23	0.316	0.266	0.429	0.297	0.563	0.89	0.152	0.589	0.472	0.456	0.127	0.222	0.303	0.391	0.328	0.326	0.058	0.603	0.162	0.256	0.576	0.788	0.436
1905	0.436	0.415	0.515	0.283	0.604	0.192	0.365	0.274	0.44	0.213	0.44	0.92	0.118	0.704	0.345	0.552	0.186	0.29	0.326	0.337	0.314	0.487	0.059	0.4	0.226	0.138	0.56	0.536	0.382
1906	0.82	0.537	0.684	0.387	0.61	0.239	0.482	0.331	0.561	0.43	0.501	1.399	0.176	0.842	0.465	0.776	0.225	0.297	0.307	0.529	0.461	0.521	0.106	0.318	0.284	0.26	0.742	0.748	0.54
1907	0.499	0.508	0.665	0.402	0.58	0.209	0.353	0.289	0.416	0.274	0.354	1.052	0.113	0.693	0.425	0.642	0.216	0.226	0.245	0.487	0.389	0.355	0.112	0.328	0.327	0.224	0.638	0.714	0.39
1908	0.589	0.569	0.298	0.424	0.595	0.21	0.447	0.26	0.376	0.374	0.35	1.046	0.125	0.681	0.431	0.52	0.159	0.201	0.287	0.485	0.45	0.398	0.063	0.312	0.28	0.176	0.898	0.714	0.436
1909	0.497	0.402	0.49	0.424	0.713	0.202	0.337	0.28	0.355	0.329	0.354	0.924	0.118	0.598	0.341	0.412	0.169	0.161	0.255	0.353	0.4	0.393	0.041	0.275	0.161	0.118	0.776	0.552	0.27
1910	0.415	0.333	0.31	0.296	0.485	0.148	0.292	0.244	0.334	0.29	0.388	0.736	0.08	0.43	0.426	0.436	0.181	0.221	0.269	0.236	0.236	0.467	0.055	0.423	0.288	0.156	0.798	0.692	0.234
1911	0.461	0.364	0.185	0.289	0.603	0.19	0.516	0.524	0.53	0.441	0.407	1.225	0.126	0.4	0.53	0.499	0.201	0.23	0.405	0.558	0.468	0.707	0.054	0.466	0.345	0.154	1.004	0.984	0.43
1912	0.485	0.425	0.369	0.242	0.541	0.12	0.212	0.346	0.376	0.22	0.282	0.649	0.073	0.3	0.349	0.369	0.119	0.164	0.281	0.28	0.309	0.415	0.017	0.442	0.244	0.074	0.626	0.582	0.232
1913	0.858	0.739	0.501	0.386	1.139	0.179	0.347	0.423	0.515	0.32	0.465	0.934	0.161	0.716	0.623	0.453	0.177	0.253	0.455	0.313	0.521	0.439	0.053	0.802	0.331	0.24	0.932	0.942	0.346
1914	0.809	0.685	0.405	0.539	1.144	0.259	0.454	0.469	0.582	0.375	0.666	1.01	0.189	0.881	0.606	0.458	0.234	0.342	0.579	0.535	0.591	0.581	0.06	0.819	0.454	0.386	1.366	1.092	0.408
1915	0.679	0.643	0.584	0.554	1.022	0.266	0.425	0.446	0.631	0.391	0.648	0.959	0.195	0.971	0.511	0.425	0.264	0.284	0.525	0.664	0.5	0.503	0.072	0.722	0.366	0.388	1.63	0.998	0.44
1916	0.448	0.53	0.425	0.589	0.938	0.232	0.452	0.479	0.657	0.357	0.731	1.065	0.178	1.015	0.71	0.291	0.252	0.277	0.468	0.524	0.517	0.456	0.055	1.065	0.35	0.312	1.602	0.904	0.438
1917	0.439	0.581	0.355	0.451	0.744	0.172	0.306	0.444	0.698	0.403	0.738	0.921	0.156	0.82	0.598	0.324	0.228	0.267	0.45	0.344	0.543	0.41	0.072	0.839	0.292	0.192	0.936	0.824	0.37
1918	0.754	0.647	0.347	0.509	0.782	0.27	0.375	0.513	0.807	0.379	0.843	1.12	0.197	1.013	0.537	0.448	0.134	0.275	0.512	0.42	0.525	0.348	0.091	0.829	0.41	0.268	1.256	0.952	0.376
1919	0.629	0.472	0.266	0.356	0.56	0.202	0.259	0.354	0.51	0.223	0.743	0.808	0.13	0.955	0.522	0.431	0.134	0.284	0.379	0.362	0.376	0.359	0.082	0.862	0.339	0.302	0.626	0.832	0.234
1920	0.764	0.551	0.206	0.344	0.599	0.255	0.349	0.439	0.539	0.342	0.811	0.827	0.16	0.931	0.586	0.461	0.231	0.268	0.43	0.389	0.357	0.421	0.066	0.733	0.482	0.454	0.938	0.964	0.338
1921	0.806	0.558	0.324	0.427	0.483	0.335	0.297	0.437	0.555	0.398	0.909	1.025	0.121	0.701	0.754	0.44	0.16	0.193	0.438	0.451	0.486	0.481	0.046	0.86	0.51	0.368	0.79	1.02	0.44
1922	0.506	0.368	0.209	0.207	0.314	0.14	0.126	0.215	0.295	0.125	0.651	0.532	0.06	0.258	0.33	0.272	0.152	0.176	0.233	0.227	0.24	0.193	0.016	0.361	0.449	0.222	0.47	0.632	0.174
