# Miles - Coffin House Newbury - QUSP - ITRDB MA004
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4024
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4024.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma004-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ma004-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma004.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ma004.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2007-07-12
#--------------------
# File_Last_Modified_Date
#   Date: 2007-07-12
#--------------------
# Title
#   Study_Name: Miles - Coffin House Newbury - QUSP - ITRDB MA004
#--------------------
# Investigators
#   Investigators: Miles, D.W.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Coffin House Newbury
#   Location: Massachusetts
#   Northernmost_Latitude: 42.77
#   Southernmost_Latitude: 42.77
#   Easternmost_Longitude: -70.85
#   Westernmost_Longitude: -70.85
#   Elevation_m: 12
#--------------------
# Data_Collection
#   Collection_Name: MA004
#   First_Year: 1527
#   Last_Year: 1677
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## chn1a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: chn1a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## chn1b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: chn1b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## chn1c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: chn1c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## chn3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: chn3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## chn4a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: chn4a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## chn4b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: chn4b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## chn4c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: chn4c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## chn5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: chn5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## chn6a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: chn6a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## chn6b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: chn6b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## chn11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: chn11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## chn11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: chn11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## chn13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: chn13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	chn1a_raw	chn1b_raw	chn1c_raw	chn3_raw	chn4a_raw	chn4b_raw	chn4c_raw	chn5_raw	chn6a_raw	chn6b_raw	chn11a_raw	chn11b_raw	chn13_raw
1590	1.25	NA	NA	1.8	1.02	NA	1.1	1.43	1.44	NA	NA	NA	0.15
1591	1.17	NA	1.84	2.77	1	NA	1.12	1.2	1.97	NA	NA	NA	0.16
1592	0.9	1.44	1.34	2.38	1.16	NA	1.12	1.29	1.65	NA	NA	NA	0.24
1593	1.87	2.63	2.78	3.19	1.24	NA	1.47	1.54	1.86	NA	NA	NA	0.4
1594	1.76	2.63	2.53	2.47	1.22	NA	1.24	0.86	1.61	NA	NA	NA	0.43
1595	1.02	1.56	1.45	1.59	0.97	NA	0.82	1	1.59	NA	NA	NA	0.31
1596	0.85	1.22	1.4	1.96	0.55	NA	0.78	0.69	1.5	NA	NA	NA	0.2
1597	1.61	1.88	2.38	1.95	0.66	NA	0.75	1.04	1.61	NA	NA	NA	0.37
1598	1.34	1.68	2.08	1.8	0.58	NA	0.68	1.02	1.58	NA	NA	NA	0.51
1599	0.63	0.69	1.05	0.99	0.86	NA	0.58	0.78	1.02	NA	NA	NA	0.52
1600	0.96	0.84	0.93	1.37	0.81	NA	0.67	0.81	0.9	NA	NA	NA	0.79
1601	1.48	1.44	1.81	1.58	0.98	NA	0.88	0.86	1.12	NA	NA	NA	0.79
1602	2.31	2.24	2.18	1.74	1.54	1.45	1.12	1.15	1.02	NA	NA	NA	0.62
1603	1.53	1.63	1.75	1.86	1.41	1.32	0.74	0.78	1.04	NA	1.38	NA	0.76
1604	1.86	1.76	1.82	1.61	1.47	1.52	1.33	0.98	1.09	NA	1.27	NA	0.57
1605	1.11	1.43	1.26	1.8	1.11	1.45	0.95	0.55	0.81	NA	1.11	NA	0.52
1606	0.87	1.11	1.02	1.67	1.1	1.31	0.91	0.61	0.68	NA	0.93	NA	0.65
1607	0.86	1.1	1.09	1.69	1.36	1.72	0.97	0.87	0.75	NA	1	NA	1.02
1608	1.63	2.01	2.1	2.17	1.56	1.68	1.3	1.22	1.23	NA	1.31	NA	0.93
1609	1.96	2.43	2.06	1.59	1.37	1.94	1.2	0.93	1.12	NA	1.4	NA	1.05
1610	2.68	2.8	2.77	1.65	1.65	1.93	1.02	0.84	1.4	NA	1.02	NA	0.68
1611	2.86	2.51	2.7	1.25	1.76	1.69	0.97	1.05	1.43	NA	1.03	NA	0.84
1612	3.14	2.5	2.15	1.03	1.13	1.5	1.04	1.05	1.3	NA	1.07	NA	0.87
1613	1.94	1.83	1.54	1.41	1.34	1.56	1.25	1.2	1.4	NA	1.11	NA	1.02
1614	1.83	1.52	1.2	1.27	2.05	1.91	1.82	1.04	1.37	NA	1.11	NA	0.99
1615	1.95	1.72	1.42	1.8	1.97	2.27	2.02	1.31	1.62	NA	1.65	NA	0.97
1616	2.06	1.56	1.07	1.61	1.44	2.01	1.7	1.16	1.69	NA	1.89	NA	0.79
1617	2.42	1.97	1.69	1.61	1.46	2.06	1.47	1.39	1.37	NA	1.85	NA	0.69
1618	1.98	1.54	1.17	1.49	1.52	2.15	1.62	1.26	2.04	NA	1.45	NA	0.79
1619	2.06	1.76	1.62	1.58	1.8	2	1.73	1.27	1.7	NA	1.68	NA	0.61
1620	1.62	1.47	1.19	1.39	0.88	1.24	1.02	0.93	1.31	NA	1.53	NA	0.75
1621	1.77	1.44	1.4	1.68	1.08	1.61	1.13	0.96	1.34	NA	1.49	NA	0.62
1622	1.59	1.72	1.48	2	0.98	1.4	1.05	1	1.45	NA	1.2	NA	0.45
1623	3.68	1.02	0.9	1.58	0.71	1.04	0.58	1.11	1.15	NA	1.13	NA	0.36
1624	1.58	1.16	1.04	2.08	0.76	1.13	0.68	1.2	1.26	NA	1.04	NA	0.58
1625	0.81	0.82	0.73	1.45	0.7	1.14	0.55	0.88	1.04	NA	0.93	NA	0.34
1626	1.45	1.56	1.45	1.98	0.92	1.59	0.73	0.94	1.29	NA	1.07	NA	0.47
1627	1.22	0.87	0.8	1.58	0.63	0.94	0.3	0.63	0.88	NA	0.86	NA	0.27
1628	0.81	1.11	0.94	2.06	0.55	0.65	0.51	0.66	0.73	NA	1.04	NA	0.34
1629	1.66	1.54	1.54	1.52	0.75	0.65	0.41	1.07	0.87	NA	1	NA	0.25
1630	1.68	1.59	1.8	1.11	0.7	0.78	0.5	0.65	1.04	NA	0.88	1.26	0.33
1631	1.66	1.88	1.83	1.14	0.58	0.79	0.52	0.72	1.01	NA	0.9	1.16	0.31
1632	1.73	1.88	2.04	1.16	0.73	0.88	0.51	0.93	0.86	NA	1.41	1.65	0.31
1633	1.72	1.89	1.62	0.99	0.36	0.58	0.26	1.04	0.75	NA	1.56	1.83	0.48
1634	1.84	2.48	2.31	1.02	0.52	0.9	0.37	1.11	0.96	NA	1.5	1.84	0.38
1635	1.09	1.48	1.34	0.94	0.3	0.36	0.29	0.67	0.35	NA	1.02	1.07	0.3
1636	1.43	2.02	1.88	1.5	0.67	0.83	0.38	0.88	0.9	NA	1.41	1.45	0.4
1637	1.67	2.1	2.08	1.28	0.63	0.93	0.43	0.88	0.88	NA	1.5	1.67	0.37
1638	2.45	1.7	1.62	1.59	0.52	0.97	0.44	1.07	1.08	NA	1.55	1.73	0.4
1639	2.06	1.97	1.79	1.31	0.48	0.75	0.33	0.61	0.69	NA	1.15	1.48	0.33
1640	2.58	3.47	2.55	1.22	0.36	0.56	0.3	0.8	0.66	NA	1.48	1.64	0.47
1641	1.98	2.39	2.47	1.31	0.52	0.56	0.33	1	0.69	NA	1.31	1.36	0.47
1642	1.24	1.71	1.41	1.12	0.38	0.45	0.27	0.65	0.58	NA	0.9	1.26	0.52
1643	0.84	0.92	0.86	1.12	0.33	0.43	0.25	0.47	0.42	NA	0.79	1	0.58
1644	0.56	0.56	0.57	0.98	0.27	0.38	0.3	0.34	0.3	NA	0.77	0.94	0.36
1645	0.31	0.25	0.52	0.8	0.34	0.38	0.15	0.29	0.26	NA	0.7	0.7	0.38
1646	0.37	0.51	0.31	0.76	0.52	0.47	0.28	0.25	0.29	NA	0.71	0.96	0.31
1647	0.5	0.47	0.44	0.86	0.57	0.35	0.27	0.33	0.22	NA	0.78	1.08	0.45
1648	0.77	0.63	0.77	0.95	0.54	0.43	0.18	0.32	0.26	NA	0.89	1.16	0.66
1649	1.3	1.56	1.7	0.94	0.63	0.51	0.41	0.55	0.36	NA	1.27	1.27	0.79
1650	1.4	1.6	1.64	0.93	0.51	0.46	0.36	0.47	0.38	NA	0.93	1.08	0.68
1651	1.54	1.35	1.55	0.81	0.64	0.54	0.9	1.25	0.41	NA	0.83	1.05	0.95
1652	1.04	1.3	1.43	1.01	0.57	0.73	0.64	0.71	0.56	NA	0.87	1.11	0.91
1653	0.95	0.85	0.83	0.73	0.36	0.52	0.56	0.41	0.51	0.54	0.72	1.04	0.65
1654	NA	1.05	1.25	0.76	1.03	1.02	0.7	0.58	0.44	0.76	0.87	1.13	1.14
1655	NA	1.44	1.55	1.08	1.71	1.97	1.55	0.58	0.62	0.63	0.94	1.2	1.29
1656	NA	2.18	2.02	1.42	1.61	2.3	1.73	0.55	0.62	0.72	0.98	1.15	1.22
1657	NA	1.62	1.63	0.81	1.3	1.38	1.19	0.46	0.63	0.79	0.9	1.04	1.26
1658	NA	1.22	1.22	0.93	1.41	1.01	1.13	0.5	0.7	0.67	1	1.08	1.13
1659	NA	0.88	0.75	1	1.02	0.9	0.98	0.52	0.57	0.46	0.91	1.23	1.44
1660	NA	0.78	0.78	0.86	0.88	0.86	0.98	0.55	0.43	0.58	0.55	0.9	1.34
1661	NA	1.42	1.27	0.83	1.02	0.68	0.83	0.58	0.41	0.56	0.76	0.91	1.11
1662	NA	0.85	0.9	0.76	0.81	0.67	0.73	0.39	0.46	0.49	0.72	0.97	1.02
1663	NA	1.44	1.51	0.93	0.97	0.87	0.77	0.48	0.69	0.65	0.76	0.93	1.27
1664	NA	1.38	1.44	0.78	0.94	0.88	0.91	0.41	0.58	0.77	0.8	0.9	1.19
1665	NA	1.55	1.46	0.72	1.02	1.1	0.84	0.51	0.7	0.8	0.88	0.81	0.72
1666	NA	0.68	0.78	0.68	0.62	0.56	0.54	0.52	0.45	0.51	0.63	0.71	0.58
1667	NA	1	1.11	0.81	0.61	0.58	0.58	0.76	0.51	0.43	0.94	0.72	0.77
1668	NA	1.36	1.27	0.81	0.68	0.64	0.65	0.75	0.56	0.61	0.93	0.91	1.48
1669	NA	3.05	2.61	1.2	NA	NA	1.12	0.99	0.76	0.93	1.42	1.09	1.75
1670	NA	NA	1.63	0.84	NA	NA	0.81	0.75	0.86	0.76	1	0.83	1.02
1671	NA	NA	1.88	1.04	NA	NA	0.84	0.95	0.82	0.86	1.12	1.13	1.14
1672	NA	NA	1.51	0.97	NA	NA	0.86	1	NA	0.75	0.8	0.83	1.09
1673	NA	NA	1.74	1.16	NA	NA	1.23	1.32	NA	1.13	1.15	1.13	1.07
1674	NA	NA	1.61	1.01	NA	NA	0.94	1	NA	0.9	1.05	0.96	1.36
1675	NA	NA	1.46	1.13	NA	NA	0.88	0.99	NA	1.05	1.36	1	0.94
1676	NA	NA	1.39	1.08	NA	NA	0.82	1	NA	1.19	1.01	0.9	1.15
1677	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA	0.97	0.86	0.93
1678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	0.98	1.05
1679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	0.96	1.03
1680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	1.05	1.16
1681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.86	0.82
1682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.92	1.11
1683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.93	1.02
1684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.09	1.29
1685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.82	0.81
1686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.89	0.85
1687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	0.96	0.95
1688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	0.85	0.99
1689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.68	1.05
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.91	1.09
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.94	1.17
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	1.01	0.98
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1.33	1.04
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	1.22	1.02
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	1.19	1.02
