# Buma - Glacier Bay National Park and Preserve - PCSI - ITRDB AK173
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/29170
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-29170.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak173b-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak173b-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak173b.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak173b.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-02-22
#--------------------
# File_Last_Modified_Date
#   Date: 2020-02-22
#--------------------
# Title
#   Study_Name: Buma - Glacier Bay National Park and Preserve - PCSI - ITRDB AK173
#--------------------
# Investigators
#   Investigators: Buma, B.; Bisbing, S.M.; Wiles, G.(https://orcid.org/0000-0001-7977-5383); Bidlack, A.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2020-05-12.
#--------------------
# Publication
#   Authors: B. Buma, S.M. Bisbing, G. Wiles, A.L. Bidlack
#   Journal_Name: Ecology
#   Published_Title: 100 yr of primary succession highlights stochasticity and competition driving community establishment and stability
#   Published_Date_or_Year: 2019
#   Volume: 100
#   Pages: 
#   Issue: 12
#   Report_Number: 
#   DOI: 10.1002/ecy.2885
#   Full_Citation: None
#   Abstract: The study of community succession is one of the oldest pursuits in ecology. Challenges remain in terms of evaluating the predictability of succession and the reliability of the chronosequence methods typically used to study community development. The research of William S. Cooper in Glacier Bay National Park is an early and well-known example of successional ecology that provides a long-term observational data set to test hypotheses derived from space-for-time substitutions. It also provides a unique opportunity to explore the importance of historical contingencies and as an example of a revitalized historical study system. We test the textbook successional trajectory in Glacier Bay and evaluate long-term plant community development via primary succession through extensive fieldwork, remote sensing, dendrochronological methods, and newly discovered data that fills in data gaps (1940s to late 1980s) in continuous measurement over 100+ years. To date, Cooper's quadrats do not support the classic facilitation model of succession in which a sequence of species interacts to form predictable successional trajectories. Rather, stochastic early community assembly and subsequent inhibition have dominated; most species arrived shortly after deglaciation and have remained stable for 50+ years. Chronosequence studies assuming prior composition are thus questionable, as no predictable species sequence or timeline was observed. This underscores the significance of assumptions about early conditions in chronosequences and the need to defend such assumptions. Furthermore, this work brings a classic study system in ecology up to date via a plot size expansion, new baseline biogeochemical data, and spatial mapping for future researchers for its second century of observation.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Glacier Bay National Park and Preserve
#   Location: Alaska
#   Northernmost_Latitude: 58.9667
#   Southernmost_Latitude: 58.9667
#   Easternmost_Longitude: -136.8167
#   Westernmost_Longitude: -136.8167
#   Elevation_m: 477
#--------------------
# Data_Collection
#   Collection_Name: AK173
#   First_Year: 1950
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  tree-ring
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Q1-01_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-01_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-01A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-01A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-03_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-03_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-03A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-03A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-07_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-07_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-07A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-07A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-08_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-08_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-08A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-08A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-08B_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-08B_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-09_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-09_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-01_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-01_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-01A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-01A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-01B_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-01B_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-01C_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-01C_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-07B_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-07B_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-01A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-01A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-01B_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-01B_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-01C_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-01C_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-02A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-02A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q4-03_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q4-03_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q4-05_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q4-05_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q4-05A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q4-05A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q6-07_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q6-07_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q6-07B_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q6-07B_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q6-08_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q6-08_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q6-10_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q6-10_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q8-04_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q8-04_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q8-04A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q8-04A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q8-04C_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q8-04C_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Spruce2__raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Spruce2_; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Spruce2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Spruce2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Q1-01_in_raw	Q1-01A_i_raw	Q1-03_in_raw	Q1-03A_i_raw	Q1-07_in_raw	Q1-07A_i_raw	Q1-08_in_raw	Q1-08A_i_raw	Q1-08B_i_raw	Q1-09_in_raw	Q2-01_in_raw	Q2-01A_i_raw	Q2-01B_i_raw	Q2-01C_i_raw	Q2-07B_i_raw	Q3-01A_i_raw	Q3-01B_i_raw	Q3-01C_i_raw	Q3-02A_i_raw	Q4-03_in_raw	Q4-05_in_raw	Q4-05A_i_raw	Q6-07_in_raw	Q6-07B_i_raw	Q6-08_in_raw	Q6-10_in_raw	Q8-04_in_raw	Q8-04A_i_raw	Q8-04C_i_raw	Spruce2__raw	Spruce2A_raw
2001	1.776	1.663	1.982	1.984	1.427	1.56	1.652	1.543	1.947	1.443	2.017	1.929	1.706	1.992	1.556	1.633	1.66	1.518	1.819	1.177	1.256	1.395	1.773	1.457	1.656	1.529	1.289	1.415	1.42	1.541	1.317
2002	1.749	1.65	2.05	2.141	1.171	1.396	2.248	1.601	1.736	1.471	1.77	1.891	1.81	1.835	1.291	1.768	1.66	1.643	1.845	1.167	1.211	1.316	1.698	1.535	1.687	1.647	1.266	1.494	1.47	1.531	1.438
2003	1.839	1.776	2.015	2.143	1.34	1.392	1.884	1.542	1.678	1.56	1.645	1.828	1.825	1.682	1.357	1.845	1.727	1.618	1.99	1.213	1.222	1.371	1.715	1.515	1.736	1.676	1.287	1.538	1.444	1.603	1.457
2004	1.902	1.952	2.139	1.959	1.441	1.65	1.84	1.579	1.686	1.603	1.709	1.882	1.885	1.775	1.526	1.977	1.821	1.605	1.89	1.297	1.287	1.451	1.665	1.568	1.662	1.679	1.358	1.549	1.554	1.7	1.52
2005	1.534	1.542	1.593	1.921	1.379	1.54	2.037	1.506	1.657	1.55	1.598	1.77	1.754	1.624	1.551	1.996	1.731	1.545	2.006	1.135	1.229	1.343	1.546	1.514	1.712	1.391	1.344	1.484	1.478	1.692	1.487
2006	1.447	1.552	1.52	1.889	1.245	1.486	1.723	1.57	1.677	1.594	1.446	1.725	1.722	1.593	1.456	1.917	1.663	1.548	2.044	1.347	1.153	1.282	1.48	1.461	1.813	1.175	1.332	1.455	1.462	1.761	1.319
2007	1.312	1.424	1.463	1.804	1.317	1.524	1.492	1.396	1.55	1.436	1.31	1.704	1.688	1.487	1.434	1.644	1.552	1.455	1.487	1.15	1.232	1.345	1.521	1.433	1.475	1.116	1.335	1.473	1.428	1.685	1.214
2008	1.383	1.531	1.558	1.892	1.431	1.603	1.643	1.505	1.562	1.497	1.336	1.697	1.742	1.549	1.495	1.504	1.6	1.316	1.486	1.22	1.242	1.37	1.531	1.462	1.421	1.001	1.403	1.499	1.438	1.686	1.214
2009	1.354	1.45	1.56	1.923	1.203	1.414	1.62	1.49	1.535	1.584	1.486	1.725	1.736	1.601	1.349	1.405	1.441	1.197	1.505	1.288	1.244	1.314	1.481	1.431	1.389	1.011	1.312	1.487	1.404	1.382	1.131
2010	1.415	1.478	1.589	2.015	1.432	1.574	1.791	1.577	1.706	1.592	1.519	1.777	1.853	1.691	1.556	1.426	1.52	1.297	1.549	1.332	1.274	1.409	1.543	1.498	1.397	1.019	1.352	1.534	1.481	1.454	1.216
2011	1.368	1.54	1.466	1.867	1.364	1.44	1.631	1.49	1.666	1.498	1.333	1.711	1.735	1.477	1.407	1.423	1.365	1.179	1.547	1.145	1.192	1.333	1.537	1.484	1.389	0.948	1.3	1.442	1.428	1.406	1.115
2012	1.336	1.544	1.494	1.982	1.433	1.502	2.397	1.509	1.629	1.444	1.382	1.775	1.72	1.534	1.346	1.357	1.289	1.18	1.516	1.179	1.264	1.424	1.517	1.426	1.396	0.91	1.311	1.442	1.343	1.456	1.13
2013	1.365	1.476	1.606	1.88	1.38	1.501	1.658	1.473	1.563	1.349	1.194	1.617	1.668	1.429	1.395	1.306	1.184	1.125	1.521	1.151	1.226	1.333	1.456	1.387	1.318	1.096	1.292	1.491	1.387	1.336	1.132
2014	1.471	1.643	1.552	1.989	1.455	1.733	1.805	1.535	1.668	1.522	1.365	1.716	2.021	1.797	1.559	1.368	2.198	1.212	1.669	1.281	1.279	1.434	1.513	1.446	1.438	1.242	1.313	1.508	1.421	1.519	1.19
2015	1.383	1.629	1.421	2.035	1.503	1.736	1.677	1.503	1.636	1.429	1.306	1.791	1.876	1.724	1.489	1.384	2.56	1.203	1.666	1.304	1.329	1.36	1.485	1.369	1.41	1.345	1.338	1.558	1.443	1.437	1.171
2016	1.621	1.674	1.61	2.178	1.575	1.663	1.826	1.583	1.689	1.5	1.465	2.165	1.879	1.817	1.59	1.461	1.525	1.289	1.777	1.454	1.486	1.672	1.626	1.422	1.52	1.416	1.336	1.62	1.6	1.67	1.363
