# Jacoby - Windy Wolf - PCGL - ITRDB AK072
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3619
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3619.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak072x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak072x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak072x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak072x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2006-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2006-04-26
#--------------------
# Title
#   Study_Name: Jacoby - Windy Wolf - PCGL - ITRDB AK072
#--------------------
# Investigators
#   Investigators: Jacoby, G.C.; Davi, N.K.(https://orcid.org/0000-0002-4529-5418); Wiles, G.(https://orcid.org/0000-0001-7977-5383)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Windy Wolf
#   Location: Alaska
#   Northernmost_Latitude: 61.77
#   Southernmost_Latitude: 61.77
#   Easternmost_Longitude: -141.63
#   Westernmost_Longitude: -141.63
#   Elevation_m: 1036
#--------------------
# Data_Collection
#   Collection_Name: AK072
#   First_Year: 1573
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WW01S.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW01S.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW02SW.S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW02SW.S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW02E.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW02E.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW02W.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW02W.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW03B.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW03B.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW04E.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW04E.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW04W.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW04W.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW5N.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW5N.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW21E.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW21E.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW21W.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW21W.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW22.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW22.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW26.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW26.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW31NE.S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW31NE.S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW35N.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW35N.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW35NW.S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW35NW.S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW38NW.S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW38NW.S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW38NW2._raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW38NW2.; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW52.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW52.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW55.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW55.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW71N.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW71N.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW71S.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW71S.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW72LIVE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW72LIVE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW73.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW73.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW75.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW75.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW82NW.S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW82NW.S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WW88NE.S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WW88NE.S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WW01S.SE_raw	WW02SW.S_raw	WW02E.SE_raw	WW02W.SE_raw	WW03B.SE_raw	WW04E.SE_raw	WW04W.SE_raw	WW5N.SEL_raw	WW21E.SE_raw	WW21W.SE_raw	WW22.SEL_raw	WW26.SEL_raw	WW31NE.S_raw	WW35N.SE_raw	WW35NW.S_raw	WW38NW.S_raw	WW38NW2._raw	WW52.SEL_raw	WW55.SEL_raw	WW71N.SE_raw	WW71S.SE_raw	WW72LIVE_raw	WW73.SEL_raw	WW75.SEL_raw	WW82NW.S_raw	WW88NE.S_raw
1624	NA	NA	0.86	0.91	NA	NA	0.69	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	0.28
1625	NA	NA	0.94	0.89	NA	NA	0.64	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	0.32
1626	NA	NA	0.85	0.8	NA	NA	0.65	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	0.3
1627	NA	NA	0.86	0.93	NA	NA	0.79	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	0.33
1628	NA	NA	1.03	0.93	NA	NA	0.71	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	0.24
1629	NA	NA	0.97	0.91	NA	NA	0.69	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	0.32
1630	NA	NA	1	0.89	NA	NA	0.56	NA	0.61	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.32
1631	NA	NA	0.96	0.94	NA	NA	0.66	NA	0.66	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	0.3
1632	NA	NA	0.95	0.94	NA	NA	0.69	NA	0.63	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	0.35
1633	NA	NA	0.97	0.86	NA	NA	0.69	NA	0.73	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	0.34
1634	NA	NA	0.95	0.94	NA	NA	0.63	NA	0.69	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	0.38
1635	NA	NA	0.94	0.92	NA	NA	0.72	NA	0.74	NA	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	0.35
1636	NA	NA	0.87	0.85	NA	NA	0.62	NA	0.69	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	0.29
1637	NA	NA	0.9	0.79	NA	NA	0.56	NA	0.78	NA	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	0.31
1638	NA	NA	0.89	0.88	NA	NA	0.6	NA	0.67	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	0.37
1639	NA	NA	0.9	0.8	NA	NA	0.56	NA	0.61	NA	NA	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA	0.33
1640	NA	NA	1.03	0.84	NA	NA	0.74	NA	0.64	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	0.32
1641	NA	NA	0.89	0.78	NA	NA	0.63	NA	0.69	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	0.33
1642	NA	NA	0.99	0.83	NA	NA	0.46	NA	0.6	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	0.32
1643	NA	NA	0.87	0.82	NA	NA	0.64	NA	0.62	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	0.33
1644	NA	NA	0.9	0.9	NA	NA	0.65	NA	0.65	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	0.41
1645	NA	NA	0.86	0.87	NA	NA	0.53	NA	0.67	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	0.3
1646	NA	NA	0.88	0.91	NA	NA	0.49	NA	0.57	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	0.29
1647	NA	NA	0.97	0.99	NA	NA	0.54	NA	0.68	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	0.34
1648	NA	NA	0.84	0.86	NA	NA	0.27	NA	0.71	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	0.38
1649	NA	NA	0.86	0.84	NA	NA	0.51	NA	0.96	0.94	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	0.3
1650	0.87	NA	0.95	0.89	NA	NA	0.52	NA	0.92	0.8	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	0.39
1651	0.77	NA	0.85	0.91	NA	NA	0.46	NA	0.83	0.87	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	NA	0.4
1652	0.74	NA	0.9	0.92	NA	NA	0.65	NA	0.78	0.81	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	0.4
1653	0.64	NA	0.86	0.86	NA	NA	0.56	NA	0.82	0.86	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	0.28
1654	0.75	NA	0.9	0.89	NA	NA	0.75	NA	0.8	0.8	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	0.41
1655	0.73	NA	0.92	0.92	NA	NA	0.73	NA	0.77	0.76	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	0.39
1656	0.75	NA	0.91	0.96	NA	NA	0.82	NA	0.94	0.79	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	0.43
1657	0.73	NA	0.9	0.9	NA	NA	0.67	NA	0.79	0.82	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	0.35
1658	0.6	NA	0.78	0.94	NA	NA	0.58	NA	0.73	0.67	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	0.32
1659	0.68	NA	0.92	0.98	NA	NA	0.67	NA	0.72	0.74	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	0.37
1660	0.72	NA	0.87	0.85	NA	NA	0.61	NA	0.79	0.66	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	0.39
1661	0.73	NA	0.95	0.91	NA	NA	0.59	NA	0.73	0.67	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	0.42
1662	0.64	NA	0.94	1	NA	NA	0.66	NA	0.71	0.76	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	0.46
1663	0.46	NA	0.94	0.94	NA	NA	0.67	NA	0.67	0.71	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	0.43
1664	0.48	NA	0.94	0.89	NA	NA	0.65	NA	0.62	0.74	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	0.4
1665	0.44	NA	0.9	0.9	NA	NA	0.71	NA	0.65	0.59	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	0.39
1666	0.42	NA	0.76	0.91	NA	NA	0.62	NA	0.57	0.68	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	0.3
1667	0.43	NA	0.86	0.87	NA	NA	0.66	NA	0.63	0.66	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	0.36
1668	0.55	NA	0.9	0.87	NA	NA	0.79	NA	0.61	0.66	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	0.43
1669	0.48	NA	0.89	0.97	NA	NA	0.67	NA	0.67	0.6	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	0.43
1670	0.46	NA	0.73	0.78	NA	NA	0.53	NA	0.51	0.54	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	0.38
1671	0.51	NA	0.93	0.87	NA	NA	0.6	NA	0.59	0.57	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	0.45
1672	0.53	NA	0.9	0.92	NA	NA	0.73	NA	0.58	0.66	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	0.46
1673	0.6	NA	0.85	0.97	NA	NA	0.68	NA	0.68	0.6	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	0.53
1674	0.6	NA	0.98	0.95	NA	NA	0.75	NA	0.64	0.59	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	0.57
1675	0.58	NA	0.93	0.94	NA	NA	0.62	NA	0.62	0.6	NA	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	0.45
1676	0.66	NA	0.97	0.97	NA	NA	0.68	NA	0.72	0.63	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	0.49
1677	0.59	NA	0.91	0.87	NA	NA	0.7	NA	0.68	0.6	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	0.52
1678	0.5	NA	0.89	0.85	NA	NA	0.6	NA	0.7	0.62	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	0.41
1679	0.62	NA	0.88	0.92	NA	NA	0.56	NA	0.68	0.67	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	0.42
1680	0.63	NA	0.98	0.96	NA	NA	0.69	NA	0.71	0.74	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	0.45
1681	0.58	NA	0.97	0.87	NA	NA	0.63	NA	0.63	0.67	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	0.42
1682	0.66	NA	1.04	0.92	NA	NA	0.63	NA	0.72	0.69	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	0.4
1683	0.75	NA	1.01	0.97	NA	NA	0.64	NA	0.78	0.79	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	0.38
1684	0.64	NA	0.92	0.96	NA	NA	0.65	NA	0.7	0.66	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	0.34
1685	0.63	NA	0.94	1.01	NA	NA	0.71	NA	0.8	0.84	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	0.35
1686	0.65	NA	1	0.97	NA	NA	0.66	NA	0.82	0.71	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	0.35
1687	0.6	NA	0.9	0.95	NA	NA	0.72	NA	0.74	0.68	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	0.34
1688	0.69	NA	0.95	0.99	NA	NA	0.73	NA	0.78	0.81	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	0.43
1689	0.55	NA	0.8	0.89	NA	NA	0.56	NA	0.63	0.72	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	0.34
1690	0.67	NA	0.91	0.93	NA	NA	0.61	NA	0.64	0.71	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	0.41
1691	0.59	NA	0.79	0.82	NA	NA	0.59	NA	0.62	0.65	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA	0.43
1692	0.62	NA	0.99	0.87	NA	NA	0.68	NA	0.71	0.69	0.65	NA	0.75	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	0.42
1693	0.74	NA	0.87	0.87	NA	NA	0.61	NA	0.75	0.78	0.63	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	0.44
1694	0.58	NA	0.91	0.99	NA	NA	0.7	NA	0.66	0.72	0.74	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	0.52
1695	0.5	NA	0.79	0.81	NA	NA	0.54	NA	0.67	0.58	0.74	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	0.49
1696	0.65	NA	0.94	0.98	NA	NA	0.55	NA	0.72	0.81	0.67	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	0.58
1697	0.5	NA	0.83	0.8	NA	NA	0.42	NA	0.57	0.56	0.57	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	0.45
1698	0.47	NA	0.81	0.95	NA	NA	0.5	NA	0.6	0.62	0.51	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	NA	0.46
1699	0.5	NA	0.77	0.99	NA	NA	0.54	NA	0.55	0.58	0.48	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	0.42
1700	0.47	NA	0.79	0.87	NA	NA	0.57	NA	0.56	0.64	0.5	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	0.49
1701	0.5	NA	0.85	0.97	NA	NA	0.48	NA	0.54	0.66	0.46	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	0.37
1702	0.51	NA	0.91	0.94	NA	NA	0.48	NA	0.6	0.66	0.57	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	0.46
1703	0.5	NA	0.8	0.88	NA	NA	0.57	NA	0.55	0.58	0.67	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	0.39
1704	0.59	NA	0.82	0.9	NA	NA	0.61	NA	0.72	0.7	0.74	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	0.43
1705	0.42	NA	0.83	0.78	NA	NA	0.46	NA	0.56	0.55	0.54	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	0.43
1706	0.56	NA	0.81	0.78	NA	NA	0.54	NA	0.63	0.63	0.56	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	0.49
1707	0.55	NA	0.91	0.91	NA	NA	0.46	NA	0.66	0.69	0.57	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	0.37
1708	0.44	NA	0.8	0.84	NA	NA	0.52	NA	0.65	0.59	0.65	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	0.42
1709	0.57	NA	0.88	0.89	NA	NA	0.64	NA	0.79	0.77	0.67	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	0.42
1710	0.45	NA	0.94	0.86	NA	NA	0.49	NA	0.71	0.62	0.62	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	0.44
1711	0.49	NA	0.84	0.79	NA	NA	0.44	NA	0.66	0.68	0.51	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	0.31
1712	0.71	NA	0.93	0.9	NA	NA	0.61	NA	0.77	0.86	0.58	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	0.41
1713	0.64	NA	0.91	0.89	NA	NA	0.66	NA	0.76	0.77	0.69	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	0.46
1714	0.54	NA	0.88	0.91	NA	NA	0.45	NA	0.7	0.67	0.65	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	0.34
1715	0.69	NA	0.81	0.86	NA	NA	0.57	NA	0.72	0.78	0.57	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	0.33
1716	0.58	NA	0.91	0.93	NA	0.23	0.48	NA	0.66	0.66	0.72	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	0.39
1717	0.52	NA	0.86	0.95	NA	0.23	0.56	NA	0.65	0.57	0.64	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	0.3
1718	0.7	NA	0.83	1.01	NA	0.05	0.54	NA	0.7	0.74	0.66	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	0.35
1719	0.62	NA	0.82	0.94	NA	0.28	0.6	NA	0.68	0.71	0.7	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	0.36
1720	0.57	NA	0.9	0.98	NA	0.29	0.6	NA	0.67	0.62	0.81	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	0.4
1721	0.5	NA	0.88	0.96	NA	0.33	0.66	NA	0.78	0.59	0.76	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	0.37
1722	0.53	NA	0.79	0.93	NA	0.24	0.64	NA	0.71	0.65	0.75	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	0.36
1723	0.44	NA	0.8	0.99	NA	0.24	0.56	NA	0.69	0.62	0.75	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	0.34
1724	0.52	NA	0.84	0.99	NA	0.25	0.54	NA	0.79	0.62	0.69	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	0.34
1725	0.5	NA	0.97	1.05	NA	0.3	0.57	NA	0.74	0.65	0.86	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	0.38
1726	0.56	NA	0.92	1.02	NA	0.34	0.49	NA	0.72	0.61	0.69	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	0.32
1727	0.63	NA	0.84	0.97	NA	0.28	0.6	NA	0.7	0.66	0.71	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	0.34
1728	0.53	NA	0.86	0.99	NA	0.34	0.45	NA	0.73	0.64	0.69	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	0.29
1729	0.57	NA	0.99	0.98	NA	0.28	0.66	NA	0.75	0.75	0.58	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	0.4
