# Graybill - Jefferson County Colorado - PIPO - ITRDB CO539
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3371
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3371.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co539-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co539-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co539.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co539.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Graybill - Jefferson County Colorado - PIPO - ITRDB CO539
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Jefferson County Colorado
#   Location: Colorado
#   Northernmost_Latitude: 39.68
#   Southernmost_Latitude: 39.68
#   Easternmost_Longitude: -105.2
#   Westernmost_Longitude: -105.2
#   Elevation_m: 1965
#--------------------
# Data_Collection
#   Collection_Name: CO539
#   First_Year: 1550
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JCO011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO033_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO033; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JCO011_raw	JCO012_raw	JCO021_raw	JCO022_raw	JCO031_raw	JCO032_raw	JCO033_raw	JCO041_raw	JCO042_raw	JCO051_raw	JCO052_raw	JCO061_raw	JCO062_raw	JCO071_raw	JCO072_raw	JCO081_raw	JCO082_raw	JCO091_raw	JCO092_raw	JCO101_raw	JCO102_raw	JCO111_raw	JCO112_raw	JCO121_raw	JCO122_raw
1595	0.81	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	1.2	NA	NA	0.61	0.37	NA	NA	0.62	0.97	NA	NA	NA	NA
1596	0.49	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.88	NA	NA	0.4	0.3	NA	NA	0.3	0.44	NA	NA	NA	NA
1597	0.45	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.73	NA	NA	0.29	0.17	NA	NA	0.24	0.45	NA	NA	NA	NA
1598	0.65	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.74	NA	NA	0.5	0.41	NA	NA	0.52	1	NA	NA	NA	NA
1599	0.62	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	1.29	NA	NA	0.38	0.33	NA	NA	0.39	1.02	NA	NA	NA	NA
1600	0.85	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	1.2	NA	NA	0.84	0.58	NA	NA	0.59	0.7	NA	NA	NA	NA
1601	0.46	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.75	NA	NA	0.56	0.23	NA	NA	0.31	0.64	NA	NA	NA	NA
1602	0.57	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.99	NA	NA	0.7	0.4	NA	NA	0.36	0.56	NA	NA	NA	NA
1603	0.45	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.71	NA	NA	0.44	0.41	NA	NA	0.27	0.73	NA	NA	NA	NA
1604	0.4	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.76	NA	NA	0.6	0.52	NA	NA	0.26	0.7	NA	NA	NA	NA
1605	0.3	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.36	NA	NA	0.31	0.26	NA	NA	0.22	0.56	NA	NA	NA	NA
1606	0.44	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.35	NA	NA	0.25	0.29	NA	NA	0.38	0.64	NA	NA	NA	NA
1607	0.42	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.72	NA	NA	0.39	0.41	NA	NA	0.43	0.89	NA	NA	NA	NA
1608	0.34	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.81	NA	NA	0.35	0.4	NA	NA	0.61	1.07	NA	NA	NA	NA
1609	0.22	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.55	NA	NA	0.43	0.28	NA	NA	0.41	0.57	NA	NA	NA	NA
1610	0.58	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.88	NA	NA	0.59	0.66	NA	NA	0.63	0.95	NA	NA	NA	NA
1611	0.26	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	1.1	NA	NA	0.22	0.24	NA	NA	0.16	0.36	NA	NA	NA	NA
1612	0.2	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.55	NA	NA	0.22	0.13	NA	NA	0.11	0.38	NA	NA	NA	NA
1613	0.52	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.68	NA	NA	0.34	0.25	NA	NA	0.19	0.48	NA	NA	NA	NA
1614	0.4	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.73	NA	NA	0.49	0.27	NA	NA	0.22	0.46	NA	NA	NA	NA
1615	0.56	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	1.3	NA	NA	0.41	0.23	NA	NA	0.27	0.45	NA	NA	NA	NA
1616	0	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.51	NA	NA	0.1	0.1	NA	NA	0	0.28	NA	NA	NA	NA
1617	0.25	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.71	NA	NA	0.36	0.29	NA	NA	0.37	1.08	NA	NA	NA	NA
1618	0.55	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	1.38	NA	NA	0.52	0.46	NA	NA	0.43	1.44	NA	NA	NA	NA
1619	0.57	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	1.34	NA	NA	0.35	0.37	NA	NA	0.54	1.57	NA	NA	NA	NA
1620	0.29	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.87	NA	NA	0.11	0.23	NA	NA	0.21	0.42	NA	NA	NA	NA
1621	0.54	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	1.35	NA	NA	0.41	0.46	NA	NA	0.79	1.08	NA	NA	NA	NA
1622	0.4	0.31	NA	NA	0.67	NA	NA	NA	NA	NA	NA	0.74	0.77	NA	NA	0.24	0.22	NA	NA	0.46	1.02	NA	NA	NA	NA
1623	0.3	0.34	NA	NA	0.43	NA	NA	NA	NA	NA	NA	0.53	0.65	NA	NA	0.08	0.16	NA	NA	0.28	0.67	NA	NA	NA	NA
1624	0.44	0.4	NA	NA	0.49	NA	NA	NA	NA	NA	NA	0.56	0.51	NA	NA	0.02	0	NA	NA	0.19	0.37	NA	NA	NA	NA
1625	0.14	0.13	NA	NA	0.66	NA	NA	NA	NA	NA	NA	0.41	0.37	NA	NA	0.13	0.11	NA	NA	0.22	0.27	NA	NA	NA	NA
1626	0.19	0.19	NA	NA	0.86	NA	NA	NA	NA	NA	NA	0.5	0.67	NA	NA	0.03	0.02	NA	NA	0.17	0.36	NA	NA	NA	NA
1627	0.28	0.27	NA	NA	1.15	NA	NA	NA	NA	NA	NA	0.58	0.95	NA	NA	0.14	0.08	NA	NA	0.27	0.57	NA	NA	NA	NA
1628	0.31	0.38	NA	NA	1.35	0.87	NA	NA	NA	NA	NA	0.54	1.07	NA	NA	0.12	0.1	NA	NA	0.27	0.86	NA	NA	NA	NA
1629	0.62	0.58	NA	NA	1.63	1.41	NA	NA	NA	NA	NA	0.72	1.01	NA	NA	0.25	0.15	NA	NA	0.58	1.11	NA	NA	NA	NA
1630	0.4	0.31	NA	NA	1.53	1.14	NA	NA	NA	NA	NA	0.57	0.69	NA	NA	0.13	0.14	NA	NA	0.3	0.68	NA	NA	NA	NA
1631	0.22	0.27	NA	NA	1.73	1.25	NA	NA	NA	NA	NA	0.51	0.73	NA	NA	0.12	0.13	NA	NA	0.25	0.74	NA	NA	NA	NA
1632	0.73	0.5	NA	NA	1.8	1.33	NA	NA	NA	NA	NA	0.53	0.95	NA	NA	0.19	0.21	NA	NA	0.57	1.13	NA	NA	NA	NA
1633	0.6	0.35	NA	NA	1.39	1.4	NA	NA	NA	NA	NA	0.58	0.91	NA	NA	0.17	0.18	NA	NA	0.28	0.72	NA	NA	NA	NA
1634	0.28	0.24	NA	NA	1.32	1.11	NA	NA	NA	NA	NA	0.47	0.89	NA	NA	0.16	0.19	NA	NA	0.49	0.65	NA	NA	NA	NA
1635	0.45	0.23	NA	NA	1.53	1.04	NA	NA	NA	NA	NA	0.32	0.81	NA	NA	0.22	0.3	NA	NA	0.35	0.69	NA	NA	NA	NA
1636	0.47	0.29	NA	NA	1.32	1.19	NA	NA	NA	NA	NA	0.55	0.82	NA	NA	0.28	0.31	NA	NA	0.42	0.57	NA	NA	NA	NA
1637	0.36	0.29	NA	NA	2.45	1.48	NA	NA	NA	NA	NA	0.47	0.55	NA	NA	0.16	0.26	NA	NA	0.22	0.35	NA	NA	NA	NA
1638	0.55	0.32	NA	NA	3.29	2.02	NA	NA	NA	NA	NA	0.69	0.83	NA	NA	0.18	0.21	NA	NA	0.43	0.6	NA	NA	NA	NA
1639	0.64	0.54	NA	NA	2.16	1.66	NA	NA	NA	NA	NA	0.75	0.69	NA	NA	0.28	0.35	NA	NA	0.38	0.66	NA	NA	NA	NA
1640	0.57	0.57	NA	NA	2.74	1.92	NA	NA	NA	NA	NA	0.65	0.55	NA	NA	0.24	0.41	NA	NA	0.26	0.55	NA	NA	NA	NA
1641	0.6	0.48	NA	NA	2.72	1.63	NA	NA	NA	NA	NA	0.66	0.73	NA	NA	0.17	0.37	NA	NA	0.13	0.34	NA	NA	NA	NA
1642	0.69	0.45	NA	NA	2.76	1.45	NA	NA	NA	NA	NA	0.5	0.82	NA	NA	0.25	0.32	NA	NA	0.38	0.53	NA	NA	NA	NA
1643	0.61	0.56	NA	NA	2	1.4	NA	NA	NA	NA	NA	0.75	1.31	NA	NA	0.34	0.83	NA	NA	0.29	1.03	NA	NA	NA	NA
1644	0.93	1.04	NA	NA	2.68	1.76	NA	NA	NA	NA	NA	1.02	1.52	NA	NA	0.48	0.9	NA	NA	0.53	1.34	NA	NA	NA	NA
1645	0.6	0.64	NA	NA	0.96	1.22	NA	NA	NA	NA	NA	0.63	0.3	NA	NA	0.37	0.47	NA	NA	0.22	0.58	NA	NA	NA	NA
1646	0.73	0.63	NA	NA	1.49	1.27	NA	NA	NA	NA	NA	0.81	0.64	NA	NA	0.4	0.51	NA	NA	0.5	0.45	NA	NA	NA	NA
1647	0.64	0.75	NA	NA	1.01	1	NA	NA	NA	NA	NA	0.82	0.62	NA	NA	0.49	0.57	NA	NA	0.49	0.68	NA	NA	NA	NA
1648	0.43	0.32	NA	NA	0.56	0.58	NA	NA	NA	NA	NA	0.43	0.3	NA	NA	0.33	0.48	NA	NA	0.2	0.35	NA	NA	NA	NA
1649	0.43	0.45	NA	NA	0.73	0.55	NA	NA	NA	NA	NA	0.6	0.35	NA	NA	0.34	0.35	NA	NA	0.14	0.25	NA	NA	NA	NA
1650	0.24	0.19	NA	NA	0.39	0.49	NA	NA	NA	NA	NA	0.28	0.33	NA	NA	0.18	0.24	NA	NA	0	0.09	NA	NA	NA	NA
1651	0.42	0.32	NA	NA	1.27	1.1	NA	NA	NA	NA	NA	0.7	0.49	NA	NA	0.25	0.52	NA	NA	0.11	0.38	NA	NA	NA	NA
1652	0.61	0.48	NA	NA	1.31	1.22	NA	NA	NA	NA	NA	0.8	1	NA	NA	0.39	0.62	NA	NA	0.22	0.69	NA	NA	NA	NA
1653	0.17	0.12	NA	NA	0.66	0.62	NA	NA	NA	NA	NA	0.31	0.44	NA	NA	0.28	0.33	NA	NA	0	0.24	NA	NA	NA	NA
1654	0.08	0.06	NA	NA	0.43	0.34	NA	NA	NA	NA	NA	0.13	0.33	NA	NA	0.27	0.2	NA	NA	0	0	NA	NA	NA	NA
1655	0.06	0.05	NA	NA	0.75	0.72	NA	NA	NA	NA	NA	0.43	0.54	NA	NA	0.44	0.36	NA	NA	0	0.11	NA	NA	NA	NA
1656	0.33	0.31	NA	NA	0.75	0.72	NA	NA	NA	NA	NA	0.68	0.91	NA	NA	0.42	0.43	NA	NA	0.2	0.27	NA	NA	NA	NA
1657	0.17	0.17	NA	NA	0.92	1.4	NA	NA	NA	NA	NA	0.74	1.32	NA	NA	0.74	0.68	NA	NA	0.15	0.13	NA	NA	NA	NA
1658	0.11	0.22	NA	NA	1.22	1.27	NA	NA	NA	NA	NA	0.95	1.4	NA	NA	0.61	0.88	NA	NA	0	0.01	NA	NA	NA	NA
1659	0.12	0.04	NA	NA	1.05	1.26	NA	NA	NA	NA	NA	0.61	1.06	NA	NA	0.64	0.95	NA	NA	0	0.17	NA	NA	NA	NA
1660	0.08	0.07	NA	NA	1.08	1.1	NA	NA	NA	NA	NA	0.91	0.95	NA	NA	0.59	0.74	NA	NA	0	0	NA	NA	NA	NA
1661	0.17	0.15	NA	NA	1.01	1.23	NA	NA	NA	NA	NA	1.07	1.02	NA	NA	0.5	0.88	NA	NA	0.11	0.2	NA	NA	NA	NA
1662	0.23	0.2	NA	NA	1.06	1.05	NA	NA	NA	NA	NA	1.12	1.01	NA	NA	0.7	0.78	NA	NA	0	0.04	NA	NA	NA	NA
1663	0.39	0.39	NA	NA	1.22	1.24	NA	NA	NA	NA	NA	1.65	1.21	NA	NA	0.69	0.87	NA	NA	0.1	0.13	NA	NA	NA	NA
1664	0.3	0.32	NA	NA	1.27	1.32	NA	NA	NA	NA	NA	1.37	1.29	NA	NA	0.52	0.8	NA	NA	0	0.03	NA	NA	0.77	NA
1665	0.22	0.29	NA	NA	1.31	1.25	NA	NA	NA	NA	NA	1.33	0.76	NA	NA	0.51	0.66	NA	NA	0.08	0.07	NA	NA	0.62	NA
1666	0.2	0.13	NA	NA	1.17	0.93	NA	NA	NA	NA	NA	1.02	0.73	NA	NA	0.44	0.41	NA	NA	0.11	0.03	NA	NA	0.79	NA
1667	0	0	NA	NA	0.41	0.54	NA	NA	NA	NA	NA	0.44	0	NA	NA	0.29	0.28	NA	NA	0	0	NA	NA	0	NA
1668	0	0	NA	NA	0.64	0.54	NA	NA	NA	NA	NA	0.49	0.13	NA	NA	0.44	0.33	NA	NA	0	0	NA	NA	0.23	NA
1669	0.24	0.24	NA	NA	0.96	0.63	NA	NA	NA	NA	NA	0.86	0.33	NA	NA	0.51	0.39	NA	NA	0.1	0.05	NA	NA	0.25	NA
1670	0.2	0.25	NA	NA	1.27	0.86	NA	NA	NA	NA	NA	0.86	0.35	NA	NA	0.4	0.49	0.5	NA	0.11	0.09	NA	NA	0.28	NA
1671	0.22	0.42	NA	NA	1.39	1.08	NA	NA	NA	NA	NA	0.78	0.74	NA	NA	0.58	0.66	0.62	0.79	0.16	0.16	NA	NA	0.52	NA
1672	0.29	0.6	NA	NA	1.86	1.36	NA	NA	NA	NA	NA	1.62	1.5	NA	NA	0.61	0.61	0.21	0.42	0.23	0.22	NA	NA	1.24	NA
1673	0.61	0.62	NA	NA	1.96	1.71	NA	NA	NA	NA	NA	2.25	2.65	NA	NA	0.72	1	0.47	0.62	0.42	0.4	NA	NA	1.82	NA
1674	0.54	0.77	NA	NA	1.77	1.41	NA	NA	NA	NA	NA	1.56	2.1	NA	NA	0.5	0.87	0.41	0.67	0.34	0.53	NA	NA	1.38	NA
1675	0.3	0.41	NA	NA	1.28	0.67	NA	NA	NA	NA	NA	1.15	1.45	NA	NA	0.5	0.57	0.38	0.69	0.26	0.42	NA	NA	1.23	NA
1676	0.63	0.77	NA	NA	2.02	1.17	NA	NA	NA	NA	NA	2.16	1.84	NA	NA	0.58	0.75	0.8	1.07	0.26	0.68	NA	NA	2.07	NA
1677	0.9	0.93	NA	NA	2.28	1.5	NA	NA	NA	NA	NA	2.69	1.83	NA	NA	0.75	0.87	0.72	1.04	0.42	1.05	NA	NA	1.74	NA
1678	0.89	0.97	NA	NA	2.22	1.54	NA	NA	NA	NA	NA	2.63	2.11	NA	NA	0.88	1.21	0.59	1.44	0.5	1	NA	NA	2.57	NA
1679	0.42	0.49	NA	NA	0.76	0.29	NA	NA	NA	NA	NA	1.88	1.07	NA	NA	0.23	0.59	0.37	0.85	0.11	0.39	NA	NA	1.56	NA
1680	0.68	0.64	NA	NA	1.46	0.77	NA	NA	NA	NA	NA	2.48	1.25	NA	NA	0.5	0.72	0.55	1.2	0.22	0.35	NA	NA	1.6	NA
1681	0.63	0.51	NA	NA	1.07	0.48	NA	NA	NA	NA	NA	2.09	0.7	NA	NA	0.29	0.43	0.52	1	0.21	0.3	NA	NA	0.95	NA
1682	0.33	0.21	NA	NA	1.19	0.75	NA	NA	NA	NA	NA	1.25	0.94	NA	NA	0.33	0.46	0.45	0.8	0.22	0.52	NA	NA	0.96	NA
1683	0.53	0.63	NA	NA	1.56	1.07	NA	NA	NA	NA	NA	2.11	1.04	NA	NA	0.51	0.66	0.61	1.27	0.43	0.79	NA	NA	1.76	NA
1684	0.48	0.54	NA	NA	1.19	0.61	NA	NA	NA	NA	NA	1.19	0.43	NA	NA	0.35	0.58	0.33	0.55	0.2	0.32	NA	NA	0.96	NA
1685	0.16	0.19	NA	NA	0.24	0.16	NA	NA	NA	NA	NA	0.74	0.15	NA	NA	0.1	0.14	0.14	0.18	0	0.11	NA	NA	0.26	NA
1686	0.22	0.29	NA	NA	0.9	0.37	NA	NA	NA	NA	NA	0.69	0.28	NA	NA	0.27	0.3	0.26	0.55	0.18	0.29	NA	NA	0.57	NA
1687	0.29	0.3	NA	NA	1.46	0.77	NA	NA	NA	NA	NA	0.95	0.37	NA	NA	0.33	0.3	0.29	0.66	0.21	0.23	NA	NA	0.7	NA
1688	0.39	0.36	NA	NA	1.15	0.68	NA	NA	NA	NA	NA	1.15	0.67	NA	NA	0.5	0.51	0.24	0.2	0.2	0.46	NA	NA	0.85	NA
1689	0.33	0.26	NA	NA	0.87	0.47	NA	NA	NA	NA	NA	0.82	0.63	NA	NA	0.3	0.35	0.31	0.37	0.25	0.32	NA	NA	0.72	NA
1690	0.37	0.29	NA	NA	0.54	0.43	NA	NA	NA	NA	NA	0.71	0.7	NA	NA	0.34	0.32	0.22	0.28	0.09	0.21	NA	NA	0.66	NA
1691	0.33	0.46	NA	NA	0.98	0.68	NA	NA	NA	NA	NA	0.8	0.67	NA	NA	0.54	0.53	0.31	0.47	0.22	0.3	NA	NA	0.82	NA
1692	0.57	0.62	NA	NA	1.44	0.69	NA	NA	NA	NA	NA	1.19	1.19	NA	NA	0.44	0.51	0.27	0.55	0.29	0.48	NA	NA	1.39	NA
1693	0.46	0.41	NA	NA	1.03	0.53	NA	NA	NA	NA	NA	0.93	1.05	NA	NA	0.33	0.39	0.23	0.48	0.19	0.27	NA	NA	0.67	NA
1694	0.67	0.56	NA	NA	1.69	0.96	NA	NA	NA	NA	NA	1.24	1.22	NA	NA	0.45	0.59	0.42	0.86	0.34	0.52	NA	NA	1.27	NA
1695	0.5	0.53	NA	NA	2.1	1.35	NA	NA	NA	NA	NA	0.99	1.2	NA	NA	0.49	0.57	0.35	0.98	0.47	0.75	NA	NA	1.41	NA
1696	0.61	0.42	NA	NA	1.46	0.93	NA	NA	NA	NA	NA	1.1	1.35	NA	NA	0.51	0.87	0.37	0.9	0.45	0.65	NA	NA	1.12	NA
1697	0.67	0.67	NA	NA	1.71	0.9	NA	NA	NA	NA	NA	1.68	0.88	NA	NA	0.61	1.05	0.48	0.66	0.5	0.57	NA	NA	1.34	NA
1698	0.34	0.35	1.32	NA	1.35	0.5	NA	NA	NA	NA	NA	1.13	0.67	NA	NA	0.55	0.71	0.29	0.46	0.43	0.53	NA	NA	1.35	NA
1699	0.56	0.49	1.55	NA	1.03	0.68	NA	NA	NA	NA	NA	0.93	0.77	NA	NA	0.28	0.61	0.36	0.46	0.38	0.66	NA	NA	1.3	NA
1700	0.65	0.66	0.99	NA	1.31	0.63	NA	NA	NA	NA	NA	1.28	0.9	NA	NA	0.38	0.44	0.42	0.37	0.37	0.88	NA	NA	1.09	NA
1701	0.43	0.55	0.91	NA	1.32	0.69	NA	NA	NA	NA	NA	1	0.83	NA	NA	0.41	0.68	0.45	0.52	0.41	0.8	NA	NA	0.7	NA
1702	0.56	0.51	1.44	NA	1.13	0.4	NA	NA	NA	NA	NA	1.07	0.82	NA	NA	0.3	0.41	0.68	0.61	0.46	0.83	NA	NA	1.02	NA
1703	0.47	0.62	1.07	NA	1.3	0.6	NA	NA	NA	NA	NA	0.8	0.72	NA	NA	0.21	0.36	0.47	0.36	0.31	0.92	NA	NA	0.5	NA
1704	0.51	0.49	0.96	NA	1.05	0.69	NA	NA	NA	NA	NA	0.77	0.77	NA	NA	0.21	0.37	0.51	0.36	0.26	0.91	NA	NA	0.86	NA
1705	0.43	0.53	1.51	1.7	1.27	0.64	NA	NA	NA	NA	NA	0.96	0.87	NA	NA	0.27	0.55	0.58	0.6	0.27	1.03	NA	NA	0.82	0.63
1706	0.41	0.47	1.34	1.06	1.38	0.73	NA	NA	NA	NA	NA	0.83	0.78	NA	NA	0.32	0.65	0.46	0.71	0.3	0.81	NA	NA	0.89	0.9
1707	0.28	0.38	0.6	0.75	0.84	0.36	NA	NA	NA	NA	NA	0.72	0.53	NA	NA	0.21	0.32	0.4	0.52	0.21	0.44	NA	NA	0.69	0.72
