# de Graauw - Rimer Cabin - QUAL - ITRDB VA041
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28230
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28230.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va041-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; va041-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va041.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/va041.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-10-30
#--------------------
# File_Last_Modified_Date
#   Date: 2019-10-30
#--------------------
# Title
#   Study_Name: de Graauw - Rimer Cabin - QUAL - ITRDB VA041
#--------------------
# Investigators
#   Investigators: de Graauw, K.K.; Hessl, A.E.(https://orcid.org/0000-0002-2279-6260)
#--------------------
# Description_Notes_and_Keywords
#   Description: Chronology derived from log building (Rimer Cabin; RC). NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: Kristen K. de Graauw and Amy E. Hessl
#   Journal_Name: Journal of Biogeography
#   Published_Title: Do historic log buildings provide evidence of reforestation following depopulation of Indigenous Peoples?
#   Published_Date_or_Year: 2020
#   Volume: 47
#   Pages: 630-642
#   Issue: 
#   Report_Number: 
#   DOI: 10.1111/jbi.13769
#   Full_Citation: None
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rimer Cabin
#   Location: Virginia
#   Northernmost_Latitude: 38.45
#   Southernmost_Latitude: 38.45
#   Easternmost_Longitude: -79.53
#   Westernmost_Longitude: -79.53
#   Elevation_m: 788
#--------------------
# Data_Collection
#   Collection_Name: VA041
#   First_Year: 1675
#   Last_Year: 1840
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RCW104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCW104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCE210A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCE210A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCE106A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCE106A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCW210A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCW210A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCE103A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCE103A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS210A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS210A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCE209A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCE209A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS105A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS105A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS103A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS103A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCN104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCN104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCE104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCE104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCN211A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCN211A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS209A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS209A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCN105A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCN105A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCN209A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCN209A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCW208A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCW208A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RCW104A_raw	RCE210A_raw	RCE106A_raw	RCW210A_raw	RCE103A_raw	RCS210A_raw	RCE209A_raw	RCS105A_raw	RCS103A_raw	RCN104A_raw	RCE104A_raw	RCN211A_raw	RCS209A_raw	RCN105A_raw	RCN209A_raw	RCW208A_raw
1729	1.296	0.68	1.05	0.663	0.885	0.589	NA	1.223	1.334	0.806	1.325	1.857	0.985	0.79	1.385	0.647
1730	1.263	0.762	1.106	0.814	1.231	0.597	NA	1.132	1.327	1.082	1.67	1.685	0.812	0.859	1.333	0.836
1731	1.279	0.735	1.231	0.875	1.273	0.831	NA	1.457	1.409	1.286	1.804	1.621	0.914	1.119	1.681	0.795
1732	1.167	0.715	1.03	0.784	1.274	0.886	NA	1.344	1.2	0.975	1.663	1.758	0.872	0.862	1.114	0.703
1733	1.148	0.903	1.032	0.829	1.01	0.883	NA	1.383	1.449	0.902	1.664	1.668	0.806	1.013	1.163	0.86
1734	0.927	0.739	1	0.941	0.867	1.015	NA	1.04	1.267	0.856	1.306	1.237	0.859	0.865	0.775	0.714
1735	0.961	0.705	0.993	1.138	1.109	0.855	NA	1.242	1.369	1.21	1.582	1.274	0.984	1.14	1.158	0.674
1736	1.078	0.802	1.095	1.001	1.314	0.788	NA	1.19	1.766	1.11	1.429	1.366	0.831	1.03	1.135	1.206
1737	0.625	0.638	0.81	0.865	1.203	0.701	NA	0.616	1.419	0.825	1.053	1.026	0.905	0.873	1.025	0.662
1738	0.773	0.516	1.106	0.819	0.974	0.599	NA	0.756	1.61	1.251	1.465	1.318	0.774	0.881	1.204	0.809
1739	0.747	0.708	1.025	1.005	1.087	0.661	NA	0.727	1.83	1.272	1.33	1.342	0.765	0.936	1.143	1.069
1740	0.84	0.584	1.155	1.085	1.007	0.662	NA	0.845	1.501	1.229	1.334	1.15	0.79	1.012	1.048	0.996
1741	0.807	0.637	0.888	0.868	0.883	0.837	NA	0.601	1.464	1.201	1.236	1.009	0.799	0.904	0.844	0.719
1742	0.774	0.681	1.339	1.028	1.161	0.932	NA	1.042	1.713	1.937	1.428	1.354	0.848	1.058	1.404	1.013
1743	0.686	0.62	0.881	0.874	1.056	0.861	NA	0.692	1.29	1.295	1.126	1.095	0.881	1.067	1.242	0.793
1744	0.59	0.559	1.092	0.856	1.032	0.552	NA	0.675	1.373	0.922	1.142	1.203	0.833	1.078	1.036	0.689
1745	0.697	0.701	1.153	0.962	0.911	0.792	NA	0.942	1.651	1.181	1.339	1.812	0.994	1.208	1.324	1.012
1746	0.466	0.312	0.976	0.709	0.791	0.676	NA	0.53	1.38	0.963	1.014	0.938	0.736	0.942	0.842	0.735
1747	0.62	0.422	0.838	0.559	0.733	0.371	NA	0.809	0.724	0.866	1.349	0.525	0.684	0.979	0.684	0.439
1748	0.553	0.507	0.52	0.472	0.624	0.644	NA	0.643	0.608	0.317	0.67	0.32	0.665	0.574	0.452	0.444
1749	0.696	0.523	0.591	0.417	0.864	0.405	NA	0.965	0.868	1.006	0.948	0.403	0.7	1.138	0.724	0.672
1750	0.831	0.413	0.877	0.786	1.128	0.526	NA	0.926	1.017	1.022	1.239	0.553	0.795	1.19	0.592	0.667
1751	0.941	0.542	0.865	0.596	0.966	0.71	NA	0.871	1.038	1.124	1.089	0.65	0.795	1.123	0.844	0.806
1752	0.819	0.489	0.695	0.622	0.853	0.574	NA	0.817	0.892	0.558	0.852	0.636	0.737	0.791	0.73	0.71
1753	0.867	0.466	0.694	0.635	0.778	0.462	NA	0.969	0.744	0.654	1.132	0.661	0.772	0.838	0.76	0.687
1754	0.783	0.422	0.625	0.869	0.969	0.645	NA	0.65	0.881	0.649	1.022	0.969	0.829	0.925	0.848	0.479
1755	0.725	0.507	0.587	0.781	0.75	0.427	NA	0.525	0.673	0.342	0.869	0.747	0.769	0.812	0.449	0.583
1756	0.51	0.392	0.584	0.692	0.682	0.473	NA	0.531	0.734	0.77	1.254	0.737	0.686	1.145	0.512	0.462
1757	0.573	0.457	0.599	0.779	0.872	0.419	NA	0.337	0.79	0.703	1.345	0.873	0.668	1.17	0.362	0.629
1758	0.652	0.387	0.576	0.734	0.966	0.53	1.156	0.397	0.742	0.812	1.217	1.009	0.639	1.038	0.467	0.544
1759	0.6	0.401	0.666	0.698	0.852	0.505	1.103	0.482	0.854	0.693	1.174	0.871	0.673	0.872	0.301	0.719
1760	0.93	0.485	0.921	0.894	1.27	0.645	1.567	0.688	1.05	0.906	1.517	1.247	0.815	1.295	0.505	0.915
1761	0.85	0.405	0.657	0.701	0.696	0.722	1.391	0.475	0.718	0.416	1.289	1.057	0.819	1.18	0.428	0.636
1762	0.899	0.569	0.714	0.779	0.783	0.644	1.287	0.608	0.991	0.668	1.09	1.195	0.753	1.056	0.477	0.664
1763	1.857	0.717	0.606	0.724	0.591	0.598	1.071	0.612	0.59	0.83	0.805	0.76	0.962	1.049	0.399	0.842
1764	1.982	0.604	0.723	0.717	0.778	0.505	1.005	0.564	0.646	0.52	1.149	0.888	0.735	1.042	0.51	0.79
1765	1.709	0.667	0.666	0.624	0.671	0.528	0.986	0.647	0.737	0.835	1.029	0.652	0.686	1.047	0.508	0.592
1766	2.269	0.764	0.988	0.82	1.058	0.778	1.375	0.764	1.257	0.677	1.308	0.918	0.761	1.16	0.965	0.868
1767	1.389	0.627	0.743	0.761	0.813	0.44	1.156	0.66	0.968	0.569	1.103	0.75	0.445	0.939	0.634	0.747
1768	1.595	0.65	0.675	0.809	0.665	0.602	1.44	0.597	1.509	0.813	1.053	0.765	0.757	0.958	0.837	0.83
1769	1.376	0.675	0.69	0.749	0.738	0.67	1.18	0.743	1.167	0.65	1.18	0.84	0.746	0.764	0.731	0.77
1770	1.135	0.586	0.661	0.708	0.774	0.726	0.853	0.655	0.626	0.494	1.12	0.562	0.854	0.886	0.712	0.587
1771	0.978	0.859	0.767	0.798	0.58	0.734	1.163	0.749	0.826	0.685	1.229	0.635	0.965	0.823	0.714	0.798
1772	0.91	1.057	0.723	0.663	0.677	0.718	1.242	0.832	0.697	0.7	1.171	0.803	0.841	0.885	0.956	0.909
1773	1.008	0.872	0.681	0.69	0.894	0.723	0.932	0.917	0.574	0.984	1.118	0.722	0.826	0.882	0.814	1.034
1774	1.191	0.855	0.797	1.241	0.998	1.081	0.993	0.838	0.766	1.017	1.214	1.062	1.37	1.23	0.987	1.07
1775	0.835	0.769	0.705	0.879	0.758	0.689	0.951	0.718	0.745	0.907	1.189	0.803	0.929	0.939	0.848	0.802
1776	0.633	0.629	0.503	0.841	0.553	0.742	0.723	0.567	0.614	0.61	0.732	0.493	0.654	0.688	0.541	0.489
1777	0.629	0.742	0.482	0.659	0.539	0.639	0.969	0.639	0.428	0.61	0.743	0.498	0.624	0.829	0.552	0.71
1778	0.56	0.545	0.384	0.381	0.403	0.64	0.447	0.572	0.449	0.781	0.901	0.309	0.533	0.515	0.355	0.493
1779	0.851	0.539	0.603	0.966	0.525	0.868	0.786	0.551	0.544	0.743	1.167	0.537	0.821	0.853	0.807	0.607
1780	0.621	0.476	0.508	0.729	0.464	0.746	0.729	0.563	0.523	0.537	0.818	0.431	0.579	0.679	0.397	0.567
1781	0.746	0.556	0.679	0.698	0.716	0.686	0.96	0.739	0.687	0.782	0.976	0.391	0.626	0.84	0.817	0.797
1782	0.575	0.476	0.592	0.605	0.633	0.662	0.846	0.587	0.534	0.626	0.795	0.587	0.523	0.667	0.775	0.692
1783	0.772	0.524	0.682	0.733	0.656	0.778	0.737	0.685	0.795	0.625	0.962	0.645	0.631	0.862	0.604	0.77
1784	0.614	0.394	0.547	0.763	0.628	0.562	0.823	0.62	0.589	0.735	1.087	0.5	0.694	0.85	0.667	0.712
1785	0.741	0.508	0.52	0.646	0.638	0.573	0.82	0.739	0.487	0.533	1.17	0.55	0.761	0.883	0.772	0.873
1786	0.745	0.561	0.643	0.744	0.646	0.7	1.039	0.943	0.677	0.952	1.251	0.988	0.705	0.921	0.776	0.917
1787	0.771	0.645	0.656	0.854	0.964	0.724	0.866	0.668	0.578	0.891	1.029	0.672	0.825	0.948	0.607	0.997
1788	0.757	0.638	0.897	0.794	0.973	0.743	1.202	0.593	0.511	0.998	1.423	0.571	0.724	0.986	0.935	1
1789	0.949	0.381	0.641	1.021	1.026	0.546	1.695	1.043	0.533	0.876	1.336	0.604	0.834	1.002	0.859	1.117
