# Larson - Jersey Valley County Park - QUMA - ITRDB WI036
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33937
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33937.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi036-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi036-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi036.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi036.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Jersey Valley County Park - QUMA - ITRDB WI036
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Jersey Valley County Park
#   Location: Wisconsin
#   Northernmost_Latitude: 43.692
#   Southernmost_Latitude: 43.692
#   Easternmost_Longitude: -90.798
#   Westernmost_Longitude: -90.798
#   Elevation_m: 360
#--------------------
# Data_Collection
#   Collection_Name: WI036
#   First_Year: 1852
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JVY001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JVY001A_raw	JVY001B_raw	JVY002A_raw	JVY002B_raw	JVY003A_raw	JVY003B_raw	JVY004A_raw	JVY004B_raw	JVY005A_raw	JVY005B_raw
1941	1.281	1.291	0.9	1.206	1.472	2.738	0.867	2.528	2.065	3.564
1942	1.333	1.323	0.793	1.282	2.001	2.426	0.816	2.348	2.235	3.314
1943	1.439	1.005	0.603	0.858	2.064	1.99	0.707	2.373	1.927	1.639
1944	1.45	1.111	0.847	0.963	2.836	2.513	0.847	2.433	1.574	1.757
1945	1.122	1.111	0.964	1.056	2.318	2.138	0.752	2.444	1.684	1.937
1946	1.386	1.217	0.878	0.942	2.202	2.329	0.838	2.326	2.042	2.138
1947	1.355	1.249	0.93	1.206	1.778	2.264	0.951	2.729	1.886	2.424
1948	1.164	0.984	0.836	0.91	1.069	1.927	0.751	1.716	1.028	1.792
1949	2.096	1.524	0.847	1.185	2.583	2.01	0.9	1.779	1.49	2.484
1950	1.852	1.873	0.962	1.09	3.058	1.306	1.143	1.798	1.736	2.551
1951	2.127	2	1.058	1.176	3.102	1.453	1.197	2.646	2.078	2.284
1952	2.043	1.937	0.688	1.206	2.306	1.664	0.846	1.43	1.785	2.149
1953	1.81	1.894	0.91	1.187	2	2.237	0.974	1.374	1.535	1.556
1954	1.947	2.307	0.614	0.941	1.366	2.208	1.048	1.843	2.35	2.286
1955	2.085	2.127	0.762	1.217	1.598	2.166	1.374	1.998	2.223	2.275
1956	1.778	1.947	0.657	0.888	1.789	1.742	1.346	1.59	1.705	1.905
1957	2.466	2.275	0.73	1.015	3.302	2.005	2.421	1.978	2.59	2.265
1958	1.746	1.45	0.625	0.49	2.476	1.369	0.764	1.493	1.283	1.545
1959	2.096	2.032	0.606	0.558	2.532	1.784	1.489	1.555	2.073	2.223
1960	2.159	1.778	0.505	0.571	2.539	1.891	1.2	2.317	2.234	2.36
1961	1.545	1.482	0.624	0.648	2.105	1.666	1.469	1.377	1.693	1.99
1962	1.863	1.577	0.709	0.762	1.672	1.834	1.177	1.386	1.781	2.677
1963	1.154	1.069	0.687	0.644	1.143	1.318	0.783	1.164	1.066	1.229
1964	1.302	1.079	0.614	0.752	1.841	1.51	1.152	1.492	1.619	2.285
1965	1.82	1.238	0.805	0.784	2.593	1.588	1.281	1.598	1.918	2.668
1966	1.259	1.185	0.74	0.752	2.116	1.524	1.281	1.494	1.662	2.425
1967	1.397	1.471	0.73	0.783	1.959	1.681	1.241	1.502	1.407	2.233
1968	1.852	2.138	0.891	0.996	1.903	2.024	1.567	2.223	1.81	3.069
1969	1.619	1.524	0.931	0.993	1.981	1.756	1.394	2.487	1.471	2.688
1970	1.662	1.683	0.742	0.858	1.874	1.672	1.649	2.392	2.267	2.846
1971	1.683	2.032	1.038	1.185	1.831	1.538	1.64	2.655	1.944	2.518
1972	1.302	1.556	0.844	1.282	1.863	1.504	1.789	2.648	2.085	3.049
1973	1.499	1.461	0.858	0.953	1.81	1.481	1.301	2.01	1.609	2.138
1974	1.538	1.619	0.817	1.08	2.074	1.172	1.206	1.525	1.758	1.618
1975	1.333	1.535	0.749	0.826	2.075	1.22	1.432	1.557	2.487	2.012
1976	1.15	1.132	0.709	0.74	1.439	1.108	0.896	1.121	1.333	1.375
1977	1.461	1.503	0.784	0.901	1.916	1.961	1.778	1.651	1.672	2.267
1978	1.517	1.725	0.868	1.058	2.361	2.766	1.302	1.821	2.244	1.853
1979	1.432	1.461	1.005	1.059	2.19	2.266	1.249	1.675	2.774	2.242
1980	1.573	1.598	1.197	1.333	2.551	2.223	1.185	1.511	1.799	2.214
1981	1.425	1.376	0.752	1.261	2.285	1.848	1.027	1.423	2.182	1.925
1982	1.489	1.45	0.92	1.373	1.799	1.538	0.995	1.643	2.188	1.756
1983	1.341	1.524	0.688	1.028	1.471	1.243	0.931	1.181	1.43	2.085
1984	1.207	1.386	0.995	1.195	1.101	1.487	1.291	1.352	1.809	2.348
1985	1.002	1.154	0.911	1.144	1.07	1.481	1.048	1.122	1.589	2.563
1986	1.277	1.323	0.899	1.069	1.121	1.355	1.122	1.673	2.051	1.99
1987	1.221	1.185	1.08	1.185	1.418	1.688	0.91	1.035	1.929	1.683
1988	0.903	1.016	0.942	1.059	1.081	1.12	0.731	0.836	0.976	1.099
1989	1.143	1.228	0.815	1.047	1.427	1.567	0.9	1.007	1.805	1.641
1990	1.397	1.312	0.847	0.962	1.683	1.419	1.048	1.146	1.937	2.444
1991	1.453	1.45	0.837	1.154	1.884	1.715	0.953	1.203	1.503	1.514
1992	1.157	1.386	0.952	1.067	1.63	1.384	1.334	1.652	2.223	2.549
1993	1.919	1.714	1.143	1.398	1.746	1.432	1.461	1.628	2.382	2.286
1994	1.122	1.111	0.868	1.133	1.418	1.086	1.176	1.238	1.357	1.376
1995	1.326	1.312	0.943	1.165	1.63	1.361	1.196	1.367	1.459	1.186
1996	1.369	1.249	0.827	1.016	1.196	1.129	1.101	1.261	1.587	1.036
1997	1.721	1.524	0.848	0.825	1.228	1.313	1.26	1.212	1.789	1.642
1998	1.383	1.196	0.856	0.498	1.111	1.559	1.016	1.006	1.546	1.07
1999	1.376	1.302	0.836	0.541	1.197	1.398	1.483	1.104	1.691	1.216
2000	1.185	1.217	0.855	0.507	1.386	1.261	1.46	1.387	1.939	1.344
2001	1.171	0.836	0.734	0.751	1.301	0.932	1.153	1.172	1.48	0.899
2002	1.291	1.249	0.676	0.563	1.312	0.882	1.366	1.239	1.56	1.186
2003	1.087	1.206	0.72	0.678	1.365	0.805	1.122	1.174	1.383	1.207
2004	1.08	0.815	0.717	0.645	0.921	0.812	1.185	1.048	1.513	1.492
2005	0.981	0.931	0.668	0.656	1.323	1.023	1.249	1.026	1.419	1.229
2006	1.037	1.196	0.593	0.57	0.931	0.678	1.079	1.133	1.353	1.078
2007	1.108	1.122	0.762	0.794	1.323	1.051	1.304	1.216	1.876	1.493
2008	1.27	1.376	0.858	0.867	1.09	0.95	1.427	1.113	1.526	1.238
2009	0.875	1.238	0.75	0.888	0.921	0.731	1.323	1.049	1.606	1.134
2010	0.931	1.482	0.645	0.754	0.868	0.889	1.428	1.186	1.483	0.983
2011	1.065	1.037	0.827	0.942	0.836	0.984	1.154	1.122	1.576	0.89
2012	0.91	1.122	0.688	0.803	0.857	0.857	1.27	0.995	1.196	0.74
2013	1.058	1.556	0.879	0.995	0.667	1.07	1.386	1.014	1.601	1.249
2014	1.365	1.259	0.753	0.901	0.783	1.238	1.123	0.963	1.198	1.672
