# Meriläinen - Sodankylä Church - PISY - ITRDB FINL048
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4013
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4013.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl048-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; finl048-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl048.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/finl048.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2004-03-09
#--------------------
# File_Last_Modified_Date
#   Date: 2004-03-09
#--------------------
# Title
#   Study_Name: Meriläinen - Sodankylä Church - PISY - ITRDB FINL048
#--------------------
# Investigators
#   Investigators: Meriläinen, J.; Lindholm, M.; Timonen, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sodankylä Church
#   Location: Lappi
#   Northernmost_Latitude: 67.4
#   Southernmost_Latitude: 67.4
#   Easternmost_Longitude: 26.6
#   Westernmost_Longitude: 26.6
#   Elevation_m: -999
#--------------------
# Data_Collection
#   Collection_Name: FINL048
#   First_Year: 1484
#   Last_Year: 1688
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NGC0001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0007A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0007A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0007B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0007B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0009A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0009A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0009B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0009B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0010B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0010B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NGC0001A_raw	NGC0001B_raw	NGC0002A_raw	NGC0002B_raw	NGC0003A_raw	NGC0003B_raw	NGC0004A_raw	NGC0004B_raw	NGC0005A_raw	NGC0005B_raw	NGC0006A_raw	NGC0007A_raw	NGC0007B_raw	NGC0009A_raw	NGC0009B_raw	NGC0010A_raw	NGC0010B_raw
1537	0.78	0.76	0.57	1.17	1.37	1.39	NA	NA	0.73	NA	0.62	0.76	0.69	0.72	1.32	0.72	0.54
1538	0.72	0.67	0.58	1.01	1.17	1.09	NA	NA	0.78	NA	0.51	0.44	0.57	0.71	1.22	0.62	0.47
1539	0.68	0.62	0.64	1.44	1.17	1.08	NA	NA	0.86	NA	0.71	0.65	0.71	0.79	0.96	0.7	0.55
1540	0.75	0.67	1	1.33	1.22	1.24	NA	NA	1.23	1.17	0.82	0.99	0.92	1.11	1.14	0.75	0.84
1541	0.76	0.75	1.14	1.35	1.19	1.24	NA	NA	1.12	1.07	0.92	1.03	1.06	1.59	1.15	0.87	0.76
1542	0.66	0.68	1.14	1.27	1.32	1.06	NA	NA	0.93	1.07	0.85	0.97	1.11	1.31	1.06	1.04	0.62
1543	0.57	0.63	0.77	0.81	0.97	0.77	NA	NA	0.86	0.88	0.57	0.81	1.22	1.06	0.95	0.75	0.55
1544	0.96	0.82	0.81	0.99	1	0.92	NA	NA	0.87	1.03	0.66	0.89	1.06	1.17	1.09	0.8	0.73
1545	1.09	0.9	0.76	1.12	1.18	0.99	NA	NA	1.15	1.09	0.7	0.93	1.1	1.25	1.57	0.86	0.86
1546	1.1	0.8	0.77	1.35	1.08	0.89	NA	NA	1.02	0.8	0.61	1.03	0.99	1.15	1.43	0.6	0.84
1547	1.04	0.9	0.7	1.14	1.19	0.86	NA	NA	1.02	1	0.55	1.23	1	1.19	1.52	0.75	0.73
1548	1.06	0.88	0.85	1.09	1.27	0.83	NA	NA	0.84	0.96	0.45	1.05	1.06	1.04	1.3	0.71	0.74
1549	0.83	0.57	0.62	0.72	0.86	0.74	NA	NA	0.67	0.61	0.38	0.69	0.71	0.66	0.68	0.55	0.56
1550	0.85	0.5	0.5	0.77	0.75	0.66	NA	NA	0.73	0.58	0.47	0.66	0.77	0.9	0.54	0.6	0.66
1551	0.87	0.48	0.56	0.6	0.83	0.66	NA	NA	0.72	0.66	0.49	0.75	0.72	0.79	0.68	0.61	0.6
1552	0.81	0.44	0.52	0.56	0.72	0.58	NA	NA	0.69	0.67	0.49	0.69	0.53	0.61	0.86	0.66	0.66
1553	0.82	0.54	0.58	0.59	0.89	0.72	NA	NA	0.83	0.75	0.51	0.81	0.7	0.88	0.9	0.71	0.62
1554	0.71	0.46	0.65	0.53	0.85	0.66	NA	NA	0.79	0.73	0.53	0.95	0.63	0.98	0.91	0.68	0.7
1555	0.71	0.59	0.73	0.52	0.85	0.6	NA	NA	0.87	0.89	0.77	0.91	0.92	1.04	0.92	0.82	0.87
1556	0.58	0.49	0.74	0.55	0.79	0.67	NA	NA	0.85	0.87	0.93	0.92	0.84	1.04	0.85	0.58	0.77
1557	0.61	0.4	0.69	0.39	0.94	0.7	NA	NA	0.75	0.87	0.73	0.86	0.77	0.91	0.64	0.65	0.71
1558	0.64	0.44	0.78	0.51	1.06	0.84	NA	NA	1	1.08	0.68	1.05	0.93	1.21	0.84	0.63	0.72
1559	0.77	0.45	1.03	0.57	0.89	0.97	NA	NA	0.81	0.99	0.67	0.94	1.01	1.04	0.83	0.61	0.76
1560	0.86	0.59	1.31	0.78	1.17	1.16	NA	NA	0.89	1.24	0.84	1.15	1.15	1.13	0.74	0.8	0.91
1561	0.79	0.5	0.94	0.71	1.16	1.01	NA	NA	0.89	1.13	0.68	1.02	0.96	1.01	0.72	0.58	0.78
1562	0.73	0.56	0.96	0.81	1.29	1.14	NA	NA	0.52	0.77	0.75	0.79	0.75	1	0.76	0.94	1
1563	0.69	0.47	0.6	0.47	0.96	0.93	NA	NA	0.72	0.71	0.6	0.97	0.75	0.68	0.57	0.77	0.78
1564	0.5	0.3	0.51	0.56	0.96	0.91	NA	NA	0.84	0.82	0.54	0.69	0.55	0.66	0.56	0.84	0.77
1565	0.43	0.23	0.46	0.51	0.73	0.71	NA	NA	0.73	0.63	0.49	0.9	0.63	0.56	0.49	0.69	0.64
1566	0.61	0.32	0.33	0.45	0.68	0.64	NA	NA	0.79	0.63	0.48	0.94	0.64	0.5	0.59	0.66	0.62
1567	0.68	0.41	0.43	0.67	0.7	0.68	NA	NA	0.85	0.79	0.56	0.88	0.72	0.54	0.81	0.7	0.82
1568	0.66	0.47	0.51	0.66	0.82	0.92	NA	NA	0.93	0.82	0.69	0.99	0.92	0.62	0.87	0.65	0.82
1569	0.69	0.49	0.57	0.85	0.92	0.85	NA	NA	0.76	0.68	0.75	0.78	0.74	0.62	0.9	0.76	0.7
1570	0.81	0.47	0.43	0.96	0.83	1.02	NA	NA	0.84	0.79	0.62	0.86	0.75	0.72	0.82	0.95	0.66
1571	0.53	0.28	0.21	0.57	0.58	0.68	NA	NA	0.69	0.68	0.49	0.73	0.55	0.4	0.58	0.67	0.75
1572	0.45	0.34	0.29	0.62	0.69	0.6	NA	NA	0.63	0.78	0.53	0.52	0.52	0.44	0.52	0.52	0.73
1573	0.43	0.28	0.31	0.5	0.53	0.46	NA	NA	0.63	0.78	0.65	0.74	0.61	0.42	0.42	0.55	0.61
1574	0.36	0.19	0.34	0.43	0.44	0.42	NA	NA	0.4	0.5	0.45	0.5	0.52	0.3	0.34	0.49	0.53
1575	0.39	0.34	0.52	0.67	0.53	0.58	NA	NA	0.47	0.63	0.49	0.58	0.68	0.4	0.43	0.64	0.7
1576	0.41	0.27	0.42	0.62	0.54	0.56	NA	NA	0.68	0.59	0.5	0.76	0.78	0.46	0.35	0.66	0.73
1577	0.26	0.16	0.3	0.55	0.5	0.57	NA	NA	0.7	0.62	0.56	0.89	0.88	0.49	0.4	0.62	0.87
1578	0.18	0.12	0.22	0.4	0.42	0.42	NA	NA	0.4	0.37	0.3	0.74	0.55	0.35	0.29	0.36	0.67
1579	0.33	0.28	0.4	0.68	0.58	0.74	NA	NA	0.73	0.61	0.49	0.79	0.84	0.62	0.51	0.49	0.91
1580	0.3	0.26	0.3	0.43	0.44	0.44	NA	NA	0.48	0.5	0.45	0.73	0.52	0.48	0.32	0.42	0.66
1581	0.38	0.32	0.37	0.51	0.5	0.51	NA	NA	0.59	0.52	0.53	0.8	0.79	0.57	0.37	0.62	0.74
1582	0.32	0.37	0.47	0.45	0.52	0.53	NA	NA	0.62	0.52	0.47	0.68	0.9	0.57	0.42	0.54	0.64
1583	0.41	0.37	0.49	0.58	0.5	0.56	NA	NA	0.67	0.61	0.67	0.72	0.79	0.59	0.42	0.73	0.89
1584	0.37	0.39	0.49	0.79	0.65	0.52	NA	2.5	0.53	0.55	0.67	0.7	0.77	0.54	0.39	0.75	0.77
1585	0.33	0.35	0.44	0.81	0.58	0.59	NA	2.4	0.56	0.54	0.61	0.72	0.8	0.56	0.47	0.68	0.56
1586	0.26	0.2	0.4	0.51	0.54	0.52	NA	2.09	0.56	0.41	0.43	0.54	0.72	0.42	0.41	0.59	0.77
1587	0.34	0.26	0.39	0.4	0.53	0.46	1.93	1.53	0.47	0.34	0.39	0.68	0.63	0.37	0.41	0.55	0.66
1588	0.12	0.08	0.25	0.36	0.46	0.42	2.18	1.48	0.35	0.21	0.24	0.76	0.67	0.24	0.28	0.53	0.58
1589	0.09	0.18	0.23	0.38	0.41	0.48	1.81	1.21	0.38	0.21	0.29	0.55	0.61	0.27	0.32	0.41	0.5
1590	0.13	0.19	0.25	0.32	0.41	0.4	2.03	1.27	0.3	0.17	0.25	0.57	0.7	0.28	0.29	0.42	0.54
1591	0.12	0.12	0.21	0.4	0.35	0.32	1.89	1.55	0.44	0.15	0.32	0.57	0.73	0.26	0.43	0.46	0.5
1592	0.12	0.2	0.32	0.31	0.3	0.34	1.87	1.65	0.38	0.25	0.39	0.62	0.53	0.26	0.46	0.6	0.52
1593	0.1	0.22	0.32	0.32	0.23	0.23	2.08	1.77	0.4	0.22	0.32	0.67	0.49	0.19	0.31	0.55	0.36
