# Pilcher - Chambord - QURO - ITRDB FRAN001
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4211
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4211.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran001-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fran001-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran001.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fran001.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Pilcher - Chambord - QURO - ITRDB FRAN001
#--------------------
# Investigators
#   Investigators: Pilcher, J.R.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Chambord
#   Location: Loir-et-Cher
#   Northernmost_Latitude: 47.57
#   Southernmost_Latitude: 47.57
#   Easternmost_Longitude: 1.5
#   Westernmost_Longitude: 1.5
#   Elevation_m: 100
#--------------------
# Data_Collection
#   Collection_Name: FRAN001
#   First_Year: 1732
#   Last_Year: 1979
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Q 3775_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3775; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3776_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3776; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3777_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3777; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3778_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3778; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3779_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3779; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3780_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3780; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3781_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3781; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3782_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3782; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3783_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3783; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3784_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3784; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3785_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3785; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3786_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3786; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3787_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3787; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3788_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3788; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3790_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3790; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3791_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3791; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3793_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3793; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 3794_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 3794; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Q 3775_raw	Q 3776_raw	Q 3777_raw	Q 3778_raw	Q 3779_raw	Q 3780_raw	Q 3781_raw	Q 3782_raw	Q 3783_raw	Q 3784_raw	Q 3785_raw	Q 3786_raw	Q 3787_raw	Q 3788_raw	Q 3790_raw	Q 3791_raw	Q 3793_raw	Q 3794_raw
1784	0.47	0.68	0.81	0.46	0.33	0.63	NA	0.68	0.54	NA	NA	0.43	0.48	0.42	0.51	0.47	0.69	NA
1785	0.29	0.5	0.67	0.34	0.24	0.55	NA	0.45	0.31	NA	NA	0.35	0.37	0.29	0.37	0.38	0.48	NA
1786	0.52	0.72	0.74	0.48	0.36	0.68	NA	0.47	0.47	NA	NA	0.44	0.46	0.43	0.51	0.48	0.64	NA
1787	0.61	0.73	0.68	0.41	0.33	0.63	NA	0.53	0.54	NA	NA	0.47	0.44	0.49	0.46	0.39	0.78	NA
1788	0.86	1.29	0.9	0.51	0.29	0.66	NA	0.69	0.62	NA	NA	0.46	0.65	0.69	0.69	0.55	0.85	NA
1789	0.97	0.93	0.79	0.59	0.4	0.6	NA	0.51	0.64	NA	0.65	0.81	0.49	0.49	0.52	0.69	0.84	NA
1790	0.68	0.8	0.47	0.31	0.25	0.57	NA	0.5	0.46	NA	0.47	0.41	0.51	0.33	0.39	0.36	0.51	NA
1791	0.71	1.07	0.64	0.45	0.41	0.58	NA	0.67	0.49	NA	0.8	0.57	0.58	0.51	0.69	0.64	0.64	NA
1792	0.86	0.96	0.56	0.52	0.39	0.73	NA	0.53	0.84	NA	0.76	0.66	0.75	0.68	0.58	0.63	1.09	NA
1793	0.76	1.1	0.64	0.46	0.36	0.65	NA	0.56	0.6	NA	0.88	0.63	0.68	0.59	0.56	0.61	0.84	NA
1794	0.79	0.96	0.66	0.48	0.33	0.73	NA	0.65	0.61	NA	0.56	1.22	0.63	0.58	0.59	0.46	0.84	NA
1795	1.03	1.19	0.85	0.78	0.42	0.81	NA	0.63	0.74	0.95	0.96	0.91	0.74	0.91	0.79	0.61	1.26	NA
1796	0.82	1.19	0.63	0.54	0.35	0.73	NA	0.78	0.66	0.9	0.62	0.55	0.65	0.75	0.61	0.55	0.89	NA
1797	0.94	1.05	0.82	0.47	0.34	0.77	NA	0.66	0.6	0.91	0.85	0.57	0.75	0.66	0.68	0.6	0.78	NA
1798	0.9	1.31	0.85	0.56	0.39	0.71	NA	0.68	0.68	0.8	0.7	0.52	0.69	0.62	0.81	0.41	0.66	NA
1799	0.89	0.92	0.76	0.48	0.36	0.67	NA	0.6	0.63	0.56	0.77	0.53	0.69	0.65	0.71	0.52	0.8	NA
1800	0.85	0.8	0.63	0.45	0.33	0.64	NA	0.55	0.49	0.43	0.62	0.5	0.71	0.65	0.63	0.42	0.72	NA
1801	0.68	0.78	0.79	0.58	0.24	0.51	NA	0.41	0.46	0.36	0.65	0.54	0.57	0.64	0.66	0.4	0.65	NA
1802	0.58	0.74	0.6	0.48	0.3	0.44	NA	0.35	0.41	0.35	0.56	0.45	0.55	0.49	0.46	0.41	0.58	0.51
1803	0.42	0.53	0.46	0.38	0.22	0.42	NA	0.37	0.33	0.33	0.38	0.44	0.45	0.36	0.34	0.25	0.59	0.4
1804	0.42	0.42	0.45	0.28	0.23	0.37	NA	0.32	0.34	0.25	0.33	0.45	0.47	0.38	0.28	0.35	0.53	0.37
1805	0.62	0.81	0.69	0.64	0.28	0.53	NA	0.54	0.55	0.71	0.53	0.57	0.67	0.64	0.56	0.49	0.86	0.57
1806	0.71	0.73	0.92	0.59	0.28	0.58	NA	0.5	0.42	0.81	0.55	0.61	0.76	0.65	0.63	0.51	0.82	0.62
1807	0.63	0.56	0.79	0.55	0.26	0.45	NA	0.35	0.32	0.54	0.54	0.48	0.64	0.45	0.42	0.33	0.51	0.45
1808	0.56	0.5	0.54	0.5	0.28	0.46	NA	0.32	0.31	0.45	0.5	0.43	0.53	0.39	0.44	0.3	0.55	0.45
1809	0.6	0.56	0.6	0.47	0.28	0.52	NA	0.48	0.44	0.56	0.52	0.55	0.65	0.47	0.81	0.46	0.58	0.56
1810	0.6	0.44	0.59	0.33	0.32	0.55	NA	0.47	0.48	0.43	0.62	0.47	0.77	0.44	0.87	0.43	0.7	0.56
1811	0.85	0.56	0.61	0.48	0.32	0.57	1.29	0.54	0.49	0.87	0.75	0.54	0.79	0.57	1.08	0.4	0.74	0.74
1812	0.78	0.83	0.79	0.52	0.36	0.6	1.19	0.64	0.52	0.85	0.86	0.58	0.84	0.62	0.74	0.48	0.64	0.71
1813	0.89	0.61	0.81	0.51	0.4	0.59	1.56	0.65	0.49	0.8	0.76	0.45	0.97	0.68	0.88	0.43	0.86	0.83
1814	0.99	0.58	0.79	0.68	0.39	0.69	1.23	0.74	0.46	0.67	0.91	0.5	0.89	0.56	0.8	0.5	0.69	0.8
1815	0.62	0.42	0.63	0.39	0.31	0.58	1.02	0.47	0.39	0.32	0.48	0.43	0.71	0.58	0.42	0.24	0.69	0.64
1816	0.85	0.59	0.78	0.54	0.31	0.63	1.58	0.56	0.57	0.47	0.62	0.58	0.71	0.76	0.7	0.48	0.98	0.75
1817	0.93	0.81	0.69	0.51	0.37	0.69	1.14	0.59	0.51	0.56	0.83	0.45	0.83	0.74	0.75	0.51	0.78	0.93
1818	0.83	0.51	0.56	0.44	0.37	0.63	0.92	0.61	0.41	0.52	0.9	0.41	0.75	0.56	0.76	0.39	0.67	0.65
1819	0.46	0.48	0.64	0.46	0.3	0.58	1.2	0.43	0.31	0.56	0.56	0.33	0.64	0.42	0.53	0.37	0.7	0.66
1820	0.87	0.83	0.8	0.81	0.49	0.7	1.45	0.63	0.51	0.69	0.91	0.58	0.72	0.75	0.81	0.4	0.99	0.81
1821	1.09	0.98	1.11	0.65	0.51	0.82	1.5	0.68	0.63	0.85	0.94	0.3	0.98	0.82	0.91	0.59	1.24	1.05
1822	0.61	0.66	0.75	0.39	0.42	0.56	0.96	0.53	0.43	0.5	0.8	0.48	0.69	0.41	0.55	0.34	0.9	0.71
1823	1.03	0.92	0.99	0.61	0.53	0.68	1.5	0.58	0.52	0.8	0.86	0.52	0.91	0.81	0.96	0.49	1.1	1.1
1824	0.86	0.8	0.99	0.5	0.52	0.69	1.38	0.77	0.61	0.69	0.77	0.61	0.92	0.68	0.96	0.52	1.05	0.92
1825	0.53	0.93	0.66	0.44	0.55	0.62	1	0.52	0.4	0.64	0.77	0.44	0.82	0.57	0.76	0.34	0.64	0.73
1826	0.69	0.67	0.74	0.43	0.43	0.53	1.06	0.53	0.4	0.41	0.64	0.41	0.63	0.49	0.58	0.36	0.98	0.8
1827	0.69	0.62	0.63	0.37	0.4	0.65	1.41	0.55	0.38	0.4	0.55	0.46	0.65	0.49	0.52	0.32	1.08	0.61
1828	0.86	0.81	0.96	0.55	0.35	0.66	1.62	0.59	0.51	0.58	0.66	0.51	0.77	0.62	0.8	0.69	1.52	0.87
1829	1.05	1.06	1.13	0.73	0.7	0.7	1.82	0.93	0.63	0.66	0.94	0.53	1	0.9	1.06	0.54	1.66	1.28
1830	0.95	1.43	0.87	0.68	0.77	0.79	1.84	0.8	0.69	0.92	1.01	0.44	0.99	1.07	0.93	0.56	1.44	1.12
1831	1.15	1.21	1.11	0.71	0.83	0.85	1.36	0.86	0.67	1.01	1.24	0.52	1.13	0.9	1.04	0.56	0.95	1.13
1832	0.69	0.71	0.56	0.45	0.6	0.58	0.86	0.59	0.41	0.65	0.84	0.38	0.67	0.59	0.64	0.33	0.68	0.82
1833	0.59	0.59	0.58	0.42	0.52	0.64	0.94	0.63	0.39	0.46	0.68	0.34	0.53	0.42	0.52	0.27	0.64	0.52
1834	0.32	0.47	0.45	0.3	0.35	0.45	0.8	0.41	0.26	0.36	0.46	0.27	0.68	0.34	0.35	0.34	0.5	0.5
