# Wilson - Regensburg Dom Historical Timbers - PCAB - ITRDB GERM109
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/12797
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-12797.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ109-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ109-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ109.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ109.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-23
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-23
#--------------------
# Title
#   Study_Name: Wilson - Regensburg Dom Historical Timbers - PCAB - ITRDB GERM109
#--------------------
# Investigators
#   Investigators: Wilson, R.J.S.(https://orcid.org/0000-0003-4486-8904)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: International Journal of Climatology
#   Published_Title: A 500-Year Dendroclimatic Reconstruction of Spring/Summer  Precipitation from the Lower Bavarian Forest Region, Germany
#   Published_Date_or_Year: 2005
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1002/joc.1150
#   Full_Citation: Wilson, R.J.S., B.H. Luckman, and J. Esper. 2005. 
A 500-Year Dendroclimatic Reconstruction of Spring/Summer 
Precipitation from the Lower Bavarian Forest Region, Germany. 
International Journal of Climatology, 25: 611-630.

#   Abstract: This paper presents a 500 year March-August precipitation reconstruction for the Bavarian Forest region of southeast
# Germany based on a composite, well-replicated data set of 676 living and historical tree-ring width series from Norway
# spruce. Two versions of the chronology are developed. The cubic smoothing spline (SPL) chronology, standardized
# with a fixed 80 year spline function, retains decadal and higher frequency variation. The regional curve standardization
# (RCS) chronology uses regional curve standardization to retain additional lower frequency variation from the same
# data. Calibration (1879-1978) of these chronologies with March-August precipitation indicates they explain 40% (SPL)
# and 34% (RCS) of the variability in the instrumental precipitation record. The SPL reconstruction models the high frequency
# variation better, whereas the RCS reconstruction tracks the low-frequency trends more robustly. It suggests
# that spring-summer precipitation was above the long-term average for the periods 1730-1810 and 1870-2000, about
# average between 1560 and 1610 and that significantly drier periods occurred during 1510-60, 1610-35, 1660-1730 and
# 1830-70. The low-frequency trends of the RCS reconstruction during the 19th century were verified by comparison with a
# regional precipitation series derived from 14 long precipitation records from central Europe. Better verification results were
# obtained using the original (non-homogenized) records over this interval. These results suggest that some low-frequency
# variability may have been removed during correction of these early records. Periods of synchronous decadal variability
# were observed between the SPL series and independent dendroclimatic reconstructions from central Europe. The RCS
# reconstruction is the first dendroclimatic precipitation reconstruction in Europe to capture low-frequency information.
# These long-term trends, however, are difficult to verify owing to the paucity of other proxy precipitation records in
# central Europe that portray low-frequency information. Further verification and testing of the RCS reconstruction will
# require the development of additional reconstructions from tree-rings (or other proxy data series) that similarly target
# low-frequency variability.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Regensburg Dom Historical Timbers
#   Location: Bavaria
#   Northernmost_Latitude: 49.0167
#   Southernmost_Latitude: 49.0167
#   Easternmost_Longitude: 12.1
#   Westernmost_Longitude: 12.1
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: GERM109
#   First_Year: 1715
#   Last_Year: 1826
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DOM01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DOM01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DOM02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DOM02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DOM03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DOM03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DOM04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DOM04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DOM05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DOM05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DOM06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DOM06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DOM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DOM07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DOM08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DOM08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DOM09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DOM09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DOM10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DOM10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DOM01A_raw	DOM02A_raw	DOM03A_raw	DOM04A_raw	DOM05A_raw	DOM06A_raw	DOM07A_raw	DOM08A_raw	DOM09A_raw	DOM10A_raw
1805	1.06	1.48	1.24	NA	NA	1.32	1.26	0.99	1.89	1.76
1806	0.67	1.41	1.23	NA	NA	1.13	1.14	0.73	1.82	1.37
1807	0.49	0.76	0.56	NA	NA	0.74	0.92	0.34	0.86	0.93
1808	0.75	0.73	0.65	NA	NA	0.71	0.83	0.57	1.08	0.88
1809	0.78	1.35	1.33	NA	NA	0.91	1.17	0.67	1.47	1.17
1810	0.69	1.24	0.94	NA	NA	0.81	1.09	0.59	1.22	1.32
1811	0.68	0.96	0.66	NA	NA	0.9	0.95	0.48	0.94	0.93
1812	0.36	0.56	0.66	NA	NA	0.73	0.92	0.27	0.84	0.74
1813	0.59	0.79	0.93	NA	NA	0.81	1.21	0.48	1.28	0.56
1814	0.73	0.86	1	NA	NA	1.41	2.23	0.61	1.19	0.76
1815	0.52	0.9	0.9	NA	NA	2.51	2.71	0.47	0.91	0.7
1816	0.83	0.96	1.17	NA	NA	2.57	2.29	0.64	0.79	0.67
1817	0.58	0.94	0.97	NA	NA	2.13	1.86	0.76	0.96	0.63
1818	0.54	0.68	0.74	NA	NA	3.07	2.48	0.33	0.86	0.42
1819	0.6	0.64	0.66	NA	NA	2.47	2.55	0.52	1.1	0.63
1820	0.58	0.61	0.56	NA	NA	2.14	2.25	0.63	1.36	0.49
1821	0.64	0.52	0.84	NA	NA	1.66	1.53	0.52	1.22	0.39
1822	0.25	0.5	0.65	NA	NA	1.56	1.3	0.44	0.96	0.46
1823	0.3	0.53	0.44	NA	NA	1.34	1.34	0.28	0.65	0.33
1824	0.41	0.67	1.01	NA	NA	1.3	1.51	0.61	1.12	0.4
1825	0.42	0.73	0.86	NA	NA	1.38	1.39	NA	1.45	0.37
1826	0.39	NA	NA	NA	NA	1.17	1.19	NA	NA	NA
