# Wilson - St. Emmeram Church Regensburg - PCAB - ITRDB GERM111
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/12799
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-12799.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ111-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ111-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ111.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ111.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-23
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-23
#--------------------
# Title
#   Study_Name: Wilson - St. Emmeram Church Regensburg - PCAB - ITRDB GERM111
#--------------------
# Investigators
#   Investigators: Wilson, R.J.S.(https://orcid.org/0000-0003-4486-8904)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: International Journal of Climatology
#   Published_Title: A 500-Year Dendroclimatic Reconstruction of Spring/Summer  Precipitation from the Lower Bavarian Forest Region, Germany
#   Published_Date_or_Year: 2005
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1002/joc.1150
#   Full_Citation: Wilson, R.J.S., B.H. Luckman, and J. Esper. 2005. 
A 500-Year Dendroclimatic Reconstruction of Spring/Summer 
Precipitation from the Lower Bavarian Forest Region, Germany. 
International Journal of Climatology, 25: 611-630.

#   Abstract: This paper presents a 500 year March-August precipitation reconstruction for the Bavarian Forest region of southeast
# Germany based on a composite, well-replicated data set of 676 living and historical tree-ring width series from Norway
# spruce. Two versions of the chronology are developed. The cubic smoothing spline (SPL) chronology, standardized
# with a fixed 80 year spline function, retains decadal and higher frequency variation. The regional curve standardization
# (RCS) chronology uses regional curve standardization to retain additional lower frequency variation from the same
# data. Calibration (1879-1978) of these chronologies with March-August precipitation indicates they explain 40% (SPL)
# and 34% (RCS) of the variability in the instrumental precipitation record. The SPL reconstruction models the high frequency
# variation better, whereas the RCS reconstruction tracks the low-frequency trends more robustly. It suggests
# that spring-summer precipitation was above the long-term average for the periods 1730-1810 and 1870-2000, about
# average between 1560 and 1610 and that significantly drier periods occurred during 1510-60, 1610-35, 1660-1730 and
# 1830-70. The low-frequency trends of the RCS reconstruction during the 19th century were verified by comparison with a
# regional precipitation series derived from 14 long precipitation records from central Europe. Better verification results were
# obtained using the original (non-homogenized) records over this interval. These results suggest that some low-frequency
# variability may have been removed during correction of these early records. Periods of synchronous decadal variability
# were observed between the SPL series and independent dendroclimatic reconstructions from central Europe. The RCS
# reconstruction is the first dendroclimatic precipitation reconstruction in Europe to capture low-frequency information.
# These long-term trends, however, are difficult to verify owing to the paucity of other proxy precipitation records in
# central Europe that portray low-frequency information. Further verification and testing of the RCS reconstruction will
# require the development of additional reconstructions from tree-rings (or other proxy data series) that similarly target
# low-frequency variability.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: St. Emmeram Church Regensburg
#   Location: Bavaria
#   Northernmost_Latitude: 49.0167
#   Southernmost_Latitude: 49.0167
#   Easternmost_Longitude: 12.1
#   Westernmost_Longitude: 12.1
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: GERM111
#   First_Year: 1498
#   Last_Year: 1642
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## EMS02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EMS02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EMS03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EMS03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EMS04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EMS04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EMS04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EMS04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EMS04C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EMS04C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EMS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EMS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EMS06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EMS06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	EMS02A_raw	EMS03A_raw	EMS04A_raw	EMS04B_raw	EMS04C_raw	EMS06A_raw	EMS06B_raw
1611	0.4	0.699	0.353	0.343	0.364	1.183	0.967
1612	0.62	1.267	0.52	0.485	0.524	1.328	1.136
1613	1.449	1.571	0.867	0.984	0.913	1.821	1.36
1614	0.878	1.515	0.451	0.479	0.552	1.338	1.204
1615	1.068	1.931	0.294	0.369	0.296	1.515	1.396
1616	0.735	0.697	0.245	0.218	0.255	0.903	0.864
1617	1.402	0.58	0.414	0.327	0.393	0.812	0.76
1618	1.5	1.811	0.533	0.795	0.639	1.329	1.343
1619	0.727	1.797	0.452	0.715	0.514	0.884	1.082
1620	0.482	1.515	0.335	0.491	0.401	0.87	1.141
1621	0.567	1.202	0.532	0.745	0.612	0.915	1.085
1622	0.81	2.109	0.731	1.389	0.952	1.228	1.058
1623	0.739	1.06	0.001	1.2	1.024	1.001	1.142
1624	0.409	1.625	0	0.791	0.759	0.997	0.996
1625	0.372	1.893	0	0.494	0.535	0.813	0.956
1626	0.364	2.186	0	0.31	0.31	0.769	0.848
1627	0.753	2.097	0.801	1.264	0.847	1.361	1.566
1628	1.381	0.759	1.135	1.36	1.21	1.098	1.204
1629	1.021	1.051	0.923	0.653	0.827	1.078	1.294
1630	0.757	1.618	0.364	0.266	0.276	0.711	0.724
1631	0.833	1.65	0.512	0.402	0.454	0.546	0.869
1632	0.881	1.266	0.628	0.528	0.516	0.653	1.006
1633	0.967	1.492	0.517	NA	0.412	0.657	0.919
1634	0.9	1.276	0.454	NA	0.42	0.713	0.878
1635	0.86	1.446	0.547	NA	0.539	0.552	0.821
1636	0.415	NA	0.406	NA	0.299	0.372	0.468
1637	0.45	NA	0.505	NA	0.456	0.518	0.641
1638	0.368	NA	0.376	NA	0.288	0.498	0.703
1639	0.761	NA	1.494	NA	1.046	0.864	1.089
1640	0.891	NA	2.699	NA	1.553	1.479	1.494
1641	0.726	NA	2.069	NA	1.22	1.259	1.347
1642	0.971	NA	1.809	NA	1.112	1.05	1.343
