# Vitas - Kajackai-s - PCAB - ITRDB LITH007
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5203
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5203.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith007-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith007-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith007.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith007.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-22
#--------------------
# Title
#   Study_Name: Vitas - Kajackai-s - PCAB - ITRDB LITH007
#--------------------
# Investigators
#   Investigators: Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Kajackai-s
#   Location: Lithuania
#   Northernmost_Latitude: 54.8
#   Southernmost_Latitude: 54.8
#   Easternmost_Longitude: 23.6
#   Westernmost_Longitude: 23.6
#   Elevation_m: 70
#--------------------
# Data_Collection
#   Collection_Name: LITH007
#   First_Year: 1859
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KSEM01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM28_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM28; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KSEM30_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KSEM30; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KSEM01_raw	KSEM02_raw	KSEM03_raw	KSEM04_raw	KSEM05_raw	KSEM06_raw	KSEM07_raw	KSEM08_raw	KSEM09_raw	KSEM10_raw	KSEM11_raw	KSEM12_raw	KSEM13_raw	KSEM14_raw	KSEM15_raw	KSEM16_raw	KSEM20_raw	KSEM21_raw	KSEM22_raw	KSEM23_raw	KSEM24_raw	KSEM25_raw	KSEM26_raw	KSEM27_raw	KSEM28_raw	KSEM29_raw	KSEM30_raw
1906	NA	NA	NA	NA	0.75	1.74	0.2	NA	2.85	NA	NA	NA	NA	1.32	0.83	0.91	0.78	NA	1.62	NA	0.69	1.14	NA	NA	NA	1.31	0.49
1907	NA	NA	NA	NA	1.14	1.93	0.23	NA	2.87	NA	NA	NA	NA	1.37	1.13	0.78	0.77	NA	1.59	NA	0.97	1.47	NA	NA	NA	1.64	0.62
1908	NA	NA	NA	NA	0.79	1.86	0.16	NA	2.38	NA	NA	NA	NA	1.32	1.44	0.97	0.69	NA	1.76	NA	0.73	1.53	NA	NA	NA	1.13	0.49
1909	NA	NA	NA	NA	0.91	1.85	0.13	NA	1.92	NA	NA	NA	NA	1.21	1.52	0.87	0.79	NA	1.6	NA	0.77	1.62	NA	NA	NA	1.87	0.63
1910	NA	NA	0.41	NA	1.13	1.29	0.13	NA	1.95	NA	NA	0.94	NA	1.06	1.19	0.91	0.81	NA	0.63	NA	0.51	1.23	NA	NA	NA	1.54	0.74
1911	NA	NA	0.65	NA	1.23	0.98	0.1	NA	1.3	NA	NA	1.28	NA	1.2	1.33	0.77	0.98	NA	1.74	NA	0.36	1.19	NA	NA	NA	1.48	0.65
1912	NA	NA	0.82	NA	1.13	0.65	0.07	NA	0.99	NA	NA	1.85	NA	1.19	1.41	0.77	0.98	NA	1.67	NA	0.54	1.16	NA	NA	NA	1.41	0.69
1913	NA	NA	1.04	NA	0.94	0.43	0.09	NA	0.88	NA	NA	2.01	NA	1.35	1.17	0.93	0.75	NA	2.54	NA	0.67	1.31	NA	NA	NA	0.85	0.3
1914	NA	NA	1.02	NA	1.23	0.77	0.21	NA	1.39	NA	NA	1.26	NA	1.33	1.2	0.79	0.73	NA	1.46	NA	0.5	1.2	NA	1.57	NA	1.54	0.62
1915	NA	NA	0.52	NA	0.92	0.68	0.36	NA	1.17	NA	NA	1.92	0.56	0.9	1.16	0.82	0.51	NA	0.66	NA	0.54	1.12	NA	0.92	NA	1.12	0.5
1916	NA	NA	1.51	NA	1.48	0.99	0.39	NA	1.72	NA	NA	1.28	0.82	1.27	0.87	1.01	0.75	NA	1.38	NA	0.6	1.1	NA	1.55	NA	1.35	0.5
1917	NA	NA	0.83	NA	2.12	0.87	0.29	NA	1.2	NA	NA	1.79	0.95	1.15	1.46	1.02	0.93	NA	1.04	NA	0.64	1.07	NA	1.61	NA	1.21	0.6
1918	NA	NA	0.87	NA	0.94	0.91	0.2	NA	1.35	NA	NA	1.83	1	1.23	1.54	0.97	0.93	NA	0.63	1.25	0.73	1.44	NA	1.51	NA	0.76	0.85
1919	NA	NA	1.35	NA	1.05	1.2	0.32	NA	1.16	NA	NA	1.49	0.93	1.52	1.4	0.82	0.99	NA	0.37	1.15	0.69	1.24	NA	1.28	NA	1.26	0.73
1920	NA	NA	1.41	NA	1.29	1.27	0.43	NA	1.74	NA	NA	0.85	0.77	1.1	1.61	0.76	0.64	NA	0.4	1.02	0.43	1.05	NA	1.1	NA	0.93	0.75
1921	NA	NA	1.58	NA	1.48	0.75	0.64	NA	1.36	NA	NA	1.08	0.88	0.76	1.45	0.57	0.72	0.73	0.41	1.37	0.4	1.02	NA	0.59	NA	0.64	0.43
1922	NA	NA	1.54	NA	1.53	0.96	0.86	NA	1.2	NA	NA	1.14	1.58	0.7	1.11	0.5	0.74	0.86	0.72	1.33	0.17	1.22	NA	1.7	NA	0.66	0.47
1923	NA	NA	1.11	NA	1.4	0.96	1.03	NA	1.17	NA	NA	1.55	1.07	0.61	1.18	0.49	0.75	0.81	0.69	1.39	0.25	1.01	NA	1.04	NA	0.68	0.44
1924	NA	NA	0.92	NA	2.05	0.98	0.75	NA	1.07	NA	NA	1.73	1.09	0.56	0.69	0.38	0.77	0.64	0.53	1.46	0.23	0.92	NA	1.04	NA	0.63	0.39
1925	NA	NA	1.12	NA	0.93	0.71	0.97	NA	1.04	NA	NA	1.78	0.72	0.61	0.59	0.54	0.78	1.17	0.71	1.33	0.25	0.97	NA	1.21	NA	0.67	0.44
1926	NA	NA	1.16	NA	1.78	1.05	0.95	NA	0.96	NA	NA	1.77	1.36	0.72	0.95	0.59	0.83	0.79	0.58	1.08	0.2	1.03	NA	1.11	NA	0.85	0.52
1927	NA	NA	0.89	NA	2.44	1.13	0.78	NA	1.12	NA	NA	1.66	1.86	0.83	1	0.6	0.53	0.63	0.69	1.02	0.33	1.27	NA	0.85	NA	1.01	0.56
1928	NA	NA	1.24	NA	2.41	1.25	0.4	NA	1.01	NA	NA	1.75	1.96	0.43	0.5	0.43	0.46	1.5	0.45	0.91	0.18	1.26	NA	0.99	NA	0.82	0.43
1929	NA	NA	1.02	NA	2.29	1.18	0.36	NA	0.74	NA	NA	1.37	1.22	0.41	0.6	0.42	0.54	0.82	0.49	0.8	0.12	1.17	NA	0.91	NA	0.85	0.56
1930	NA	NA	1.51	NA	0.97	1.41	0.47	NA	0.8	NA	NA	1.36	1.55	0.45	0.76	0.54	0.71	0.48	0.77	0.82	0.22	1.28	NA	0.99	NA	0.97	0.56
1931	NA	NA	1.51	NA	0.42	0.7	0.35	NA	0.61	NA	NA	0.98	1.37	0.24	0.52	0.44	0.61	0.28	0.49	0.78	0.19	1.23	NA	0.81	NA	0.96	0.47
1932	NA	NA	1.56	NA	0.54	1.07	0.28	NA	0.63	NA	NA	0.95	1.25	0.39	0.46	0.52	0.55	0.43	0.51	0.83	0.13	1.02	1.35	0.81	NA	1.25	0.39
1933	NA	NA	1.6	NA	0.45	1.01	0.37	NA	1.03	NA	NA	0.9	1.4	0.21	0.56	0.38	0.48	0.71	0.71	0.58	0.18	1.13	1.23	1.02	NA	0.81	0.5
1934	2.09	NA	1.68	NA	0.48	1.18	0.31	NA	1.45	NA	NA	0.72	1.26	0.29	0.49	0.37	0.7	0.39	0.63	0.81	0.09	0.96	1.43	0.83	NA	0.87	0.47
1935	1.74	NA	1.87	NA	0.29	0.61	0.47	NA	1.14	NA	NA	0.75	1.54	0.26	0.47	0.4	0.51	0.57	0.98	0.55	0.09	1.04	1.16	0.76	NA	0.83	0.43
1936	2.01	NA	2.1	NA	0.45	0.93	0.58	NA	0.63	NA	NA	0.78	1.43	0.19	0.24	0.78	0.55	0.57	0.75	0.72	0.14	0.75	1.34	0.56	NA	0.59	0.27
1937	2.06	NA	2.94	NA	0.39	1.13	1.81	NA	0.67	NA	NA	0.48	1.4	0.1	0.28	0.43	0.39	0.54	0.4	0.53	0.12	0.61	1.4	0.27	NA	0.63	0.27
1938	1.52	NA	3.63	NA	0.16	0.88	2.14	NA	0.85	NA	NA	0.58	2.4	0.13	0.28	0.3	0.45	1.1	0.53	0.67	0.19	0.79	1.4	0.57	NA	0.6	0.25
1939	2.57	NA	4.54	NA	0.47	1.09	2.72	NA	1.09	NA	NA	0.52	3.18	0.1	0.2	0.21	0.6	1.19	1.12	0.69	0.57	0.8	2.25	1.35	NA	0.68	0.2
1940	2.04	NA	4.44	NA	0.61	1.73	2.2	NA	1.47	NA	1.72	0.7	3.35	0.18	0.35	0.29	0.65	1.11	1.79	0.91	0.83	0.83	3.58	2.92	NA	0.66	0.32
1941	0.64	NA	2.63	NA	0.25	0.77	0.92	NA	0.66	NA	0.9	0.59	1.33	0.07	0.09	0.19	0.32	0.66	1.02	0.57	0.51	0.49	1.55	1.38	NA	0.36	0.06
1942	2.85	NA	4.32	NA	0.36	1.35	1.45	NA	0.89	NA	1.58	0.76	2.59	0.14	0.26	0.24	0.56	1.1	1.41	1.03	0.83	0.92	2.58	2.12	NA	0.32	0.25
1943	2.93	NA	6.35	NA	0.64	3.57	1.97	NA	1.33	1.27	1.88	0.95	5.19	0.19	0.34	0.44	0.99	1.33	2.02	1.22	0.77	1.6	2.94	2.93	NA	0.5	0.26
1944	3.24	NA	4.69	NA	0.94	2.75	2.36	NA	1.43	1.68	1.97	0.79	3.17	0.4	0.53	0.62	1.27	1.29	1.81	1.37	0.75	1.2	3.3	3.39	NA	0.62	0.26
1945	3.34	NA	6.27	NA	1.26	2.83	2.22	NA	0.93	2.25	1.79	1.12	3.07	0.26	0.52	0.75	1.06	1.23	1.96	1.41	0.87	2.26	2.81	3.69	NA	0.56	0.23
1946	3.34	NA	6.23	NA	2.05	3.16	3.47	NA	1.48	1.95	1.71	1.16	3.79	0.6	0.62	1.02	1.1	1.18	1.67	1.27	1.02	2.16	3.3	4.3	NA	0.79	0.25
1947	3.37	NA	5.52	NA	1.83	3.08	3.78	NA	1.5	1.45	1.33	1.06	4.58	0.73	0.71	1.06	1.01	1.56	2.15	1.71	1	2.16	3.77	4.04	NA	0.74	0.3
1948	2.9	2.52	5.91	5.02	1.04	3.05	4.1	NA	1.7	2	1.63	1.18	4.59	1.17	0.83	2	0.82	1.49	2.22	1.81	1.31	2.41	2.87	3.48	NA	0.7	0.35
1949	2.35	2.56	5.58	3.9	2	3.82	3.13	5.25	1.59	1.85	1.73	0.82	4.4	0.94	0.82	1.3	0.99	1	2.05	1.39	1.02	1.92	2.71	2.63	NA	0.72	0.31
1950	2.29	3.71	5.98	4.54	1.84	4.52	3.29	3.6	2.5	2.21	2.35	1.09	5.04	1.11	1.18	1.59	1.42	1.5	2.46	1.4	1.05	2.06	3.4	3.94	NA	0.79	0.4
1951	2.57	3.7	0.92	3.99	2	3.73	3.79	2.88	2.35	2.07	1.7	1.19	3.92	1.26	1.38	1.6	1.43	1.38	2.38	1.42	1.24	1.87	3.4	4.02	4.54	0.89	0.42
1952	1.71	2.7	0.32	3.01	1.13	1.29	2.85	1.81	2.01	1.26	1.33	0.99	2.09	0.72	0.93	1.19	0.85	1.41	1.45	0.68	0.67	1.71	3.12	3.11	2.76	0.48	0.29
1953	1.9	3.28	0.36	4.45	0.83	1.79	3.12	1.98	2.32	1.53	1.23	0.94	3.1	0.5	0.62	1.04	0.8	1.31	1.75	0.76	0.7	1.85	2.89	3.35	4.76	0.78	0.2
1954	1.7	2.39	0.41	3.65	1.04	0.82	1.24	1.98	1.52	1.59	0.99	0.84	2.25	0.27	0.34	0.66	0.53	1.56	1.08	0.55	0.57	2.15	2.37	2.97	3.66	0.33	0.27
1955	2.22	2.42	0.62	3.43	0.62	1.2	2.48	2.66	1.78	1.69	1.21	0.83	2.62	0.37	0.36	1.06	0.72	1.15	1.43	0.78	0.72	1.55	2.46	2.41	3.52	0.64	0.3
1956	2.33	2.7	0.47	4.15	0.66	0.92	2.52	2.81	1.69	1.57	0.6	0.51	2.84	0.41	0.68	1.17	0.47	0.99	0.8	0.76	0.49	1.49	2.16	2.47	4.14	0.55	0.39
1957	2.93	3.61	0.45	3.28	0.92	1.03	3.35	3.59	2.39	1.82	0.73	0.59	3	0.35	0.62	1.21	0.72	1.25	1.52	0.92	0.65	1.76	2.25	3.63	4.03	0.67	0.24
1958	1.2	2.94	0.64	3.52	1.36	1.64	3.82	3.06	2.35	1.72	0.83	0.61	2.13	0.29	0.82	1.33	0.66	1.21	0.64	0.74	0.76	1.56	2.21	2.69	3.51	0.67	0.31
1959	1.19	2.69	0.9	3.52	1.27	2.06	3.96	4.84	2.71	1.96	1.03	0.78	2.02	0.56	0.87	1.75	0.87	1.2	0.93	0.83	0.86	2.09	2.51	2.85	3.73	1.07	0.28
1960	2.35	1.72	1.17	3.98	1.38	0.97	2.27	4.02	1.56	1.89	1.43	0.71	2.12	0.58	0.93	1.68	0.66	1.3	0.65	0.76	0.61	1.9	2.68	2.11	3.67	1.21	0.26
1961	2.77	3.14	1.36	4.63	2.36	1.9	3.78	5.06	3.11	3.1	2.04	0.78	3.51	0.74	1.35	2.23	0.96	1.98	1.62	0.93	1	2.28	3.27	3.45	4.62	2.03	0.39
1962	2.77	2.27	1.11	4.17	2.11	1.81	4.06	3.84	3.03	2.59	2.04	0.92	2.99	0.9	1.63	2.09	1.25	1.87	0.87	1.35	0.75	1.87	3.14	3.82	4.38	2.59	0.46
1963	2.42	1.66	0.78	2.43	1.17	1.43	2.93	1.98	2.45	1.38	1.41	0.97	1.53	0.56	0.92	1.63	1.38	0.98	0.64	0.9	0.76	1.61	1.99	2.26	2.75	2.51	0.4
1964	2.24	1.31	0.42	1.9	1.09	0.62	1.92	2.47	1.58	1.44	1.04	0.62	0.61	0.25	0.54	1.1	0.69	0.46	0.31	0.57	0.52	1.86	2.23	1.71	1.74	1.66	0.59
1965	1.63	1.98	0.57	1.92	0.96	0.7	1.02	2.92	1.47	2.98	1.35	0.91	1.2	0.28	0.54	1.17	0.7	0.94	0.65	1.61	1	2.34	2.84	1.21	2.12	1.42	0.41
1966	2.43	1.18	0.7	2.04	1.85	1.13	1.73	3.45	1.39	1.89	1.22	0.97	1.11	0.16	0.71	1.3	0.84	1.13	0.5	1.16	1.63	2.22	2.26	1.73	2.2	1.58	0.4
1967	1.89	1.01	0.82	1.84	1.29	1.13	2.1	4.24	1.65	2.03	1.35	1	1.28	0.36	0.7	1.75	0.48	1.26	0.85	1.72	3.06	2.77	3.05	2.32	2.31	2.25	0.45
1968	3.45	1.5	0.67	4.26	2.36	1.17	2.26	2.91	2.04	1.46	0.9	1.18	1.29	0.78	1.2	2.66	0.6	1.26	0.91	1.77	4.05	2.15	4.06	2.34	2.4	2.33	0.57
1969	2.78	3.5	0.3	7.39	1.97	0.64	1.21	2.56	1.77	1.54	1.06	0.98	0.87	0.5	0.86	2.18	0.4	0.56	1.78	0.78	1.79	1.32	5.67	2.13	0.82	2.44	0.93
1970	2.49	5.06	0.37	6.84	1.5	0.72	1.61	2.88	1.99	1.6	1.67	1	0.84	0.43	0.72	1.96	0.7	0.86	1.69	0.77	3.87	1.43	6.54	2.41	0.98	1.95	0.8
1971	1.42	2.6	0.54	3.57	1.36	0.47	1.14	3.04	1.52	2.04	1.78	0.81	0.43	0.33	0.82	0.99	0.43	1.31	0.78	0.91	2.42	1.45	3.7	2.85	0.78	1.41	0.66
1972	3.27	2.72	0.79	3.19	1.43	0.98	2.6	3.67	2.24	2.79	2.29	0.7	0.75	0.37	1.05	1.41	0.82	1.48	1.5	1.4	2.45	1.55	4.86	3.2	1.35	1.64	0.91
1973	3.6	6.35	1.32	4.41	2.01	0.89	2.29	3.9	2.87	3.46	2.9	0.87	0.53	1.02	1.9	2.72	0.77	2.53	1.69	1.8	2.49	1.9	4.33	2.57	1.6	1.45	1.07
1974	3.29	7.05	1.38	4.41	2.42	1.79	3.51	5.37	2.98	3.79	3.76	1.04	0.89	1.29	2.2	2.5	0.57	2.84	2.27	1.67	2.56	2.08	5.31	2.93	2.16	1.92	1.59
1975	6.03	7.5	1.33	3.36	1.79	2.16	4.65	6.85	3.11	3	3.04	0.64	0.78	1.37	1.96	3.08	0.95	2.59	1.74	1.39	2.31	3.06	5.59	2.48	1.73	1.94	1.6
1976	4.26	4.27	1.08	2.23	1.32	1.08	2.98	5.25	2.56	2.62	3.43	0.92	1.17	0.99	1.39	3.18	1.3	2.43	1.82	1.29	1.98	3.11	4.13	2.73	1.62	2.02	1.21
1977	6.7	5.62	1.54	3.41	2.1	1.72	3.7	3.97	2.57	2.49	2.81	0.94	1.07	1.6	1.2	3.28	0.99	2.43	4.72	1.28	2.64	2.69	3.79	2.27	2.19	2.99	1.66
1978	4.75	4.51	1.56	2.35	1.5	0.87	1.93	5.5	2.89	2.04	1.79	1.21	0.91	1.49	1.3	3.16	0.63	2.27	3.46	1.13	2.31	2.05	3.76	2.49	1.87	3.21	2.1
1979	3.57	2.32	0.74	1.57	0.9	0.82	1.42	4.69	1.45	0.78	1.6	0.53	0.44	0.56	0.98	2.57	0.39	1.53	1	0.67	3.6	1.18	2.57	1.2	1.49	2.39	1.15
1980	2.86	3.53	0.86	1.09	0.89	0.59	0.55	1.64	1.3	1.13	1.63	0.71	0.65	0.3	0.43	1.43	0.51	1.37	1.19	0.96	3.78	1.53	1.71	0.75	1.4	0.97	1.12
1981	4.91	4.12	1.54	2.21	2.3	1.17	1.13	5.37	2.72	1.6	2.28	0.8	0.67	1	1.48	3.2	1.04	1.85	1.28	1.48	3.82	2.2	2.96	1.17	2.29	1.77	2.27
1982	5.34	4.55	2.25	3.29	2.32	2.4	2.44	5.3	3.68	2.51	2.21	0.75	0.94	1.54	1.64	4.37	1.09	2.28	2.36	1.93	3.92	2.9	1.16	1.1	2.76	3.19	3.81
1983	6.61	5.58	2.42	3.84	1.32	2.86	3.04	5.12	3.77	2.31	2.97	0.82	1.3	1.58	3.04	5.06	2.01	2.21	3.58	1.99	3.71	3.52	1.5	1.26	3.19	3.85	3.4
1984	4.6	5.02	1.94	2.64	2.42	2.8	3.06	4.37	3.31	1.95	2.59	0.93	1.06	1.19	2.2	4.01	1.03	1.3	2.03	1.4	3.06	2.63	1.28	1.86	2.51	3.93	2.65
1985	4.18	4.32	2.91	2.85	2.96	2.55	3.15	5.29	1.87	1.67	2.8	1.71	1.22	1.22	3.86	4.34	1.68	1.81	3.13	1.69	3.19	2.82	2.23	3.18	3.01	4.82	2.36
1986	4.14	5.05	3.45	4.14	2.07	1.9	3.22	7.02	2.59	1.9	3.56	2.24	1.21	1.62	4.53	4.57	2.01	1.92	3.52	1.35	3.12	2.66	3.43	2.71	2.8	4.39	2.74
1987	3.69	3.83	2.57	3.16	1.3	2.48	1.81	5.85	2.49	2.46	4.37	1.33	1.47	1.59	3.66	4.34	1.76	1.68	3.25	1.83	2.95	2.6	3.18	1.95	3.6	5.3	2.44
1988	3.84	3.81	3.12	2.32	1.45	2.38	2.37	4.61	2.95	2.16	3.68	1.49	1.33	1.45	2.66	4.01	1.6	1.4	2.17	1.4	2.23	2.39	3.8	2.26	2.93	3.54	1.73
1989	3.22	3.49	3.1	3.6	1.25	1.19	3.14	4.63	2.58	3.19	4.17	1.87	1.44	1.65	1.97	3.58	1.78	1.83	2.61	1.53	2.29	2.44	3.58	2.64	2.13	2.88	2.43
1990	3.66	3.32	4.41	3.8	1.38	1.93	2.91	5.26	3.73	3.6	4.69	1.7	1.41	1.83	2.01	3.2	2.01	2.1	3.27	1.41	2.81	2.76	5.7	3.63	2.19	5.18	3.37
1991	3.43	3.96	3.56	4.44	0.95	1.87	3.02	4.48	3.39	2.08	3.73	2.14	1.39	1.09	1.23	2.59	1.53	1.84	2.81	1.47	2.27	3.15	5.81	3.36	2.4	5.41	2.45
1992	2.01	1.85	1.12	3.34	0.77	0.86	1.77	3.19	1.84	1.27	2.43	1.76	1.08	0.76	0.96	1.35	1.37	1.82	1.24	1.08	1.22	2.68	2.65	2.33	1.16	1.48	1.52
1993	1.84	2.61	1.25	1.7	1.14	0.86	0.93	4	2.73	1.91	1.81	2.18	0.74	0.42	0.76	1.56	1.17	1.53	1.44	1.02	1.51	3.26	4.9	1.15	2.3	2.39	2.12
1994	2.65	2.27	1.68	1.61	1.46	1.59	1.67	3.99	3.35	1.39	2.45	2.6	1.22	0.58	1.42	1.74	1.46	1.45	1.65	1.59	2.17	3.93	5.11	2.61	2.12	2.78	2
1995	3.52	3.27	2.6	2.04	1.01	2.43	2.72	4.63	3.21	1.77	2.64	2.96	1.21	0.72	1.37	2.37	1.43	1.68	1.68	1.14	2.57	4.35	5.55	2.59	2.2	2.99	2.74
1996	1.49	3.55	3.25	1.47	1.28	2.79	2.07	3.19	2.44	2	2.33	2.89	1	1.12	1.61	2.24	1.76	1.23	1.49	0.88	3.24	3.6	5.84	2.21	2.71	3.45	2.37
