# Arnold - Breakspear House - QUSP - ITRDB BRIT083
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28320
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28320.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit083-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit083-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit083.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit083.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-11-01
#--------------------
# File_Last_Modified_Date
#   Date: 2019-11-01
#--------------------
# Title
#   Study_Name: Arnold - Breakspear House - QUSP - ITRDB BRIT083
#--------------------
# Investigators
#   Investigators: Arnold, A.J.; Howard, R.E.
#--------------------
# Description_Notes_and_Keywords
#   Description: The Dovecote, Breakspear House, Breakspear Road North, Harefield, Hillingdon, London: tree-ring analysis of timbers. 9 samples represented by site sequence HFDCSQ01 which spans the period AD 1695-1769 NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Historic England
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Breakspear House
#   Location: United Kingdom
#   Northernmost_Latitude: 51.595638
#   Southernmost_Latitude: 51.595638
#   Easternmost_Longitude: -0.469971
#   Westernmost_Longitude: -0.469971
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: BRIT083
#   First_Year: 1695
#   Last_Year: 1769
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HFDC01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFDC10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFDC10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HFDC01A_raw	HFDC01B_raw	HFDC02A_raw	HFDC02B_raw	HFDC03A_raw	HFDC03B_raw	HFDC04A_raw	HFDC04B_raw	HFDC06A_raw	HFDC06B_raw	HFDC07A_raw	HFDC07B_raw	HFDC08A_raw	HFDC08B_raw	HFDC09A_raw	HFDC09B_raw	HFDC10A_raw	HFDC10B_raw
1743	0.65	0.61	1.62	1.65	1.21	1.29	0.55	0.53	0.64	0.7	0.97	0.97	1.17	1.16	1.15	1.24	1.96	1.89
1744	0.49	0.46	1.06	1	0.74	0.65	0.36	0.45	0.6	0.57	0.44	0.48	0.96	0.92	0.95	0.82	1.69	1.74
1745	0.5	0.55	1.42	1.3	0.97	0.93	0.42	0.4	0.63	0.61	0.65	0.61	0.87	0.94	0.76	0.83	1.33	1.23
1746	0.76	0.75	2.28	2.36	1.36	1.32	0.99	1.04	0.97	1.02	1.34	1.23	1.53	1.51	1.13	1.17	2.78	2.92
1747	0.82	0.85	2.4	2.23	1.37	1.55	0.86	0.89	0.9	0.81	1.59	1.56	1.68	1.7	1.64	1.58	3.2	3.06
1748	0.7	0.69	1.68	1.76	1.09	1.04	0.45	0.49	0.63	0.74	1.06	1.03	1.27	1.3	1.16	1.18	2.28	2.22
1749	0.42	0.38	1.37	1.28	0.69	0.76	0.4	0.49	0.56	0.61	0.63	0.65	1.29	1.15	0.59	0.59	1.58	1.69
1750	0.64	0.78	1.7	1.83	1.01	1.02	0.72	0.76	0.78	0.84	1.23	1.03	1.29	1.44	1.29	1.18	1.63	1.66
1751	0.8	0.82	2.86	2.73	1.37	1.17	1.67	1.62	3.87	3.7	1.73	1.86	2.84	2.78	1.49	1.58	3.4	3.46
1752	0.96	0.94	3.1	3.17	1.29	1.09	1.63	1.61	2.68	2.66	2.09	1.89	2.79	2.75	2.08	2.14	3.39	3.37
1753	0.89	0.91	2.18	2.24	1	1.09	0.9	0.87	1.39	1.42	1.58	1.76	1.79	1.78	1.66	1.46	2.7	2.65
1754	1.02	1.1	2.1	2.26	1.16	1.25	1.29	1.4	2.94	3.05	1.47	1.4	1.77	1.74	1.89	1.81	2.94	2.75
1755	0.95	0.98	2.54	2.35	1.21	1.1	1.11	1.06	2.85	2.75	1.04	1.15	1.8	1.9	1.25	1.35	2.82	2.74
1756	1.09	1.1	2.64	2.68	1.67	1.6	1.23	1.29	3.52	3.49	1.38	1.35	1.81	1.84	1.66	1.69	3.38	3.44
1757	0.73	0.73	1.28	1.26	1.05	0.98	1.07	1.02	1.75	1.65	0.84	0.85	1.38	1.56	0.87	0.91	2.22	2.29
1758	0.96	0.94	1	0.95	1.27	1.33	0.9	0.89	2.39	2.32	0.97	0.96	1.88	1.63	1.12	0.99	2.05	2.05
1759	0.79	0.69	1.15	1.25	0.88	1.03	1.66	1.65	2.29	2.43	0.69	0.72	1.56	1.58	1.09	1.23	2.5	2.49
1760	0.91	0.89	1.05	1.12	1.46	1.36	0.79	0.79	1.68	1.43	0.89	0.87	1.34	1.32	1.23	1.28	1.9	1.71
1761	0.72	0.79	1.85	1.83	1.09	1.1	0.84	0.87	1.77	1.75	0.79	0.78	1.7	1.66	1.43	1.29	2.53	2.61
1762	0.77	0.74	1.84	1.8	1.02	1.13	0.52	0.61	1.14	1.38	0.87	0.89	1.22	1.17	1.08	1.15	1.71	1.88
1763	1.2	1.2	2.13	2.09	1.59	1.61	1.46	1.36	2.63	2.45	1.1	1.15	1.76	1.8	2.16	2.1	2.82	2.65
1764	1.08	1.03	2.42	2.37	1.18	1.21	1.12	1.17	2.56	2.61	1.11	1.18	1.82	1.85	1.35	1.42	2.67	2.7
1765	0.71	0.73	2.11	2.36	NA	NA	0.73	0.66	1.77	1.66	1.11	0.98	NA	NA	1.31	1.18	1.96	2.03
1766	1.03	1.06	2.39	2.25	NA	NA	0.96	1	2.05	2.13	1.13	1.27	NA	NA	1.62	1.64	2.39	2.43
1767	0.81	0.88	1.88	1.75	NA	NA	1.26	1.22	2.22	2.09	0.93	0.8	NA	NA	1.31	1.15	1.72	1.61
1768	1.3	1.28	2.15	2.17	NA	NA	1.48	1.65	2.5	2.69	1.1	1.1	NA	NA	1.39	1.49	2.02	2.08
1769	0.88	0.77	1.63	1.69	NA	NA	1.33	1.22	2.1	2.12	1.14	1.13	NA	NA	1.21	1.3	1.41	1.4
