# Hartl - Höllengebirge, Trattenspitz - LADE - ITRDB AUT129
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37491
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37491.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut129-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut129.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aut129.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Höllengebirge, Trattenspitz - LADE - ITRDB AUT129
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Jan Esper; Andrew Liebhold; Oliver Konter; Andreas Rothe; Ulf Büntgen
#   Published_Date_or_Year: 2017
#   Published_Title: Effects of host abundance on larch budmoth outbreaks in the European Alps
#   Journal_Name: Agr Forest Entomol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/afe.12216
#   Full_Citation:
#   Abstract:
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Hartl-Meier C, Rothe A (2014) Zuwachsreaktionen des Bergwaldes auf Klimaänderungen. LWF aktuell 99, 42–44. 
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Höllengebirge, Trattenspitz
#   Location: Austria
#   Northernmost_Latitude: 47.765
#   Southernmost_Latitude: 47.765
#   Easternmost_Longitude: 13.582
#   Westernmost_Longitude: 13.582
#   Elevation_m: 1465
#--------------------
# Data_Collection
#   Collection_Name: AUT129
#   First_Year: 1770
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MWTS903G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS903G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS903K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS903K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS904G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS904G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS904K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS904K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS906G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS906G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS906K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS906K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS908G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS908G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS908K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS908K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS909G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS909G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS909K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS909K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS911G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS911G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS911K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS911K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS912G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS912G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS912K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS912K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS913G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS913G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS913K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS913K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS914G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS914G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS914K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS914K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS915G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS915G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS915K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS915K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MWTS903G_raw	MWTS903K_raw	MWTS904G_raw	MWTS904K_raw	MWTS906G_raw	MWTS906K_raw	MWTS908G_raw	MWTS908K_raw	MWTS909G_raw	MWTS909K_raw	MWTS911G_raw	MWTS911K_raw	MWTS912G_raw	MWTS912K_raw	MWTS913G_raw	MWTS913K_raw	MWTS914G_raw	MWTS914K_raw	MWTS915G_raw	MWTS915K_raw
1827	NA	NA	NA	NA	0.83	NA	NA	0.59	0.28	0.19	NA	NA	0.5	0.38	0.65	1	0.55	0.53	0.78	0.56
1828	NA	NA	NA	NA	0.56	NA	NA	0.54	0.22	0.24	0.55	NA	0.63	0.44	0.73	1.23	0.52	0.45	1.32	0.66
1829	NA	NA	NA	NA	0.53	NA	NA	0.32	0.11	0.02	0.16	NA	0.13	0.02	0.21	0.3	0.17	0.17	0.51	0.23
1830	NA	NA	NA	NA	0.34	NA	NA	0.58	0.17	0.12	0.2	NA	0.01	0.16	0.25	0.29	0.21	0.18	0.3	0.32
1831	NA	NA	NA	NA	0.42	NA	NA	0.71	0.19	0.09	0.2	NA	0.01	0.02	0.3	0.36	0.29	0.23	0.29	0.34
1832	NA	NA	NA	NA	0.39	NA	NA	0.73	0.2	0.13	0.26	NA	0.13	0.15	0.33	0.42	0.23	0.19	0.26	0.51
1833	NA	NA	NA	NA	1.11	NA	1.53	1.25	0.58	0.27	0.6	NA	0.35	0.42	0.84	1.1	0.75	0.52	0.83	1.13
1834	NA	NA	NA	NA	1.2	NA	1.41	1.32	0.38	0.47	0.61	NA	0.37	0.31	0.84	0.96	0.59	0.49	0.73	1.29
1835	NA	NA	NA	NA	1.39	NA	1.05	1.02	0.55	0.6	0.86	1.45	0.53	0.41	1.01	1.53	0.84	0.62	0.93	1.59
1836	NA	NA	NA	NA	0.97	NA	1.12	0.8	0.59	0.58	0.68	1.06	0.78	0.42	0.88	1.08	0.8	0.61	0.94	1.29
1837	NA	NA	NA	NA	1.01	NA	1.27	1.04	0.59	0.51	0.81	1.57	1.01	0.56	1.2	1.2	0.75	0.53	1.18	1.22
1838	NA	NA	NA	NA	0.96	0.95	1.21	1.23	0.64	0.64	0.91	1.07	1.2	0.61	1.29	1.56	0.99	0.63	1.72	1.03
1839	NA	NA	NA	NA	0.93	0.95	0.98	0.68	0.63	0.62	0.9	0.82	0.92	0.4	1.3	1.08	0.66	0.54	1.74	0.95
1840	NA	NA	NA	NA	1.39	0.98	1.84	0.8	0.48	0.64	1.08	0.91	1.15	0.41	1.04	1.28	0.45	0.41	1.42	0.8
1841	NA	NA	NA	NA	1.57	1.41	1.34	0.93	0.54	0.75	0.91	0.93	1.17	0.61	1.36	1.59	0.74	0.71	1.42	1.03
1842	NA	NA	NA	NA	1.49	1.8	1.84	2.03	0.49	1.08	1.35	1.26	1.51	0.92	1.74	2.08	0.8	0.85	1.72	1.16
1843	NA	NA	NA	NA	0.96	0.78	1.39	1.46	0.3	0.72	0.68	0.87	0.48	0.34	0.88	0.92	0.53	0.4	0.73	0.89
1844	NA	NA	NA	NA	1.22	0.9	1.73	1.73	0.32	0.77	1.21	1.33	1.01	0.43	1.27	1.5	0.72	0.75	1.28	1.34
1845	NA	NA	NA	NA	1.36	1.25	1.33	1.51	0.54	0.77	1.79	1.7	0.72	0.21	1.66	1.74	0.73	0.69	1.15	1.11
1846	NA	NA	NA	NA	1.25	0.83	1.91	1.52	0.73	0.72	1.93	1.59	0.89	0.29	1.79	2.14	0.64	0.73	0.82	0.99
1847	NA	NA	NA	NA	1.79	0.84	2.27	2.06	1.37	0.99	1.91	1.92	0.93	0.51	2.03	2.14	1.15	1.02	1.23	0.91
1848	NA	NA	NA	NA	1.72	0.67	2.15	1.88	1.65	0.91	1.59	1.5	0.79	0.48	1.92	1.67	1.17	1.16	1.49	0.85
1849	NA	NA	NA	NA	2.23	2.15	2.11	2.49	1.99	0.85	1.8	1.67	1.03	0.62	2.56	1.82	1.34	1.27	2.02	1.43
1850	NA	NA	NA	NA	1.38	1.3	2	1.55	1.2	0.59	1.42	1.34	0.57	0.42	1.58	1.01	0.83	0.95	1.78	1.02
1851	NA	0.41	NA	NA	0.62	0.48	0.82	0.47	0.41	0.23	0.41	0.46	0.13	0.09	0.56	0.46	0.34	0.36	0.7	0.54
1852	NA	0.88	NA	NA	0.99	1.09	1.22	0.66	0.75	0.38	0.94	1.12	0.37	0.3	1	0.98	0.61	0.67	1.11	0.87
1853	0.71	1.55	NA	NA	1.23	1.39	1.37	0.77	0.76	0.41	0.94	0.97	0.27	0.28	0.98	0.9	0.68	0.48	1.07	1.13
1854	0.53	0.83	NA	NA	1.29	1.75	1.4	0.76	0.48	0.6	0.52	0.65	0.12	0.26	0.92	0.71	0.54	0.43	1.04	1.06
1855	0.96	0.92	NA	NA	1.85	1.99	1.5	1.03	0.71	0.99	0.98	1.09	0.38	0.67	1.2	0.89	1.13	0.9	1.45	1.89
1856	1.39	0.9	NA	NA	1.35	1.99	1.33	1.08	0.71	1.12	0.92	0.94	0.45	0.69	0.92	0.83	0.93	0.84	1.18	1.67
1857	1.63	1.79	NA	NA	2.2	1.64	1.84	1.68	1.15	1.52	0.76	0.8	0.77	0.9	1.03	1.05	1.21	1.08	1.31	1.56
1858	2.78	3.45	NA	NA	2.14	1.46	1.43	1.75	1.78	1.17	0.95	1.04	1.29	1.14	1.15	1.19	1.15	1.18	1.05	1.74
1859	2.6	3.56	NA	NA	1.83	1.31	1.38	1.78	1.72	0.92	1.41	1.38	1.23	0.99	1.27	1.17	1.06	1.15	1.52	1.57
1860	1.06	1.81	NA	NA	1.06	1.1	0.81	0.72	0.86	0.29	0.99	0.87	0.9	0.65	0.82	1.02	0.51	0.75	0.85	1.03
1861	1.83	1.96	NA	NA	1.49	1.1	0.78	1	0.94	0.44	0.74	1.02	1.23	0.93	0.97	1.11	0.83	0.93	0.95	0.89
1862	1.75	2.57	NA	NA	1.77	1.07	1.66	1.72	1.27	0.62	1.23	1.09	1.6	1.01	1.16	1.32	0.98	1.17	1.23	1.36
1863	2.5	4.52	NA	NA	1.95	1.14	1.83	2.37	1.05	0.65	1.46	1.16	1.39	0.72	1.17	0.92	0.85	1.11	1.23	1.23
1864	2.4	3.75	NA	NA	1.45	0.92	1.25	2.06	0.89	0.59	1.3	1.13	0.94	0.5	1.01	0.59	0.73	0.89	1.28	0.76
1865	2.38	4.38	NA	NA	1.48	0.89	1.3	1.87	0.78	0.58	1.67	1.32	0.95	0.63	0.83	0.63	1.31	1.09	1.15	0.76
1866	2.74	2.7	NA	NA	1.69	1.32	1.94	2.13	0.76	0.6	1.88	1.25	1.22	0.57	1.11	0.74	0.82	0.94	1.15	0.98
1867	3.65	3.59	NA	NA	1.87	1.63	3.23	1.95	0.83	0.42	2.25	1.57	1.15	0.48	1.42	0.79	1.18	1.27	1.77	1.04
1868	2.76	2.71	NA	1.46	2.1	1.74	3.19	1.43	1.42	0.53	2.26	1.48	1.03	0.57	1.73	1.18	1.36	1.38	1.7	1.17
1869	1.85	1.88	NA	1.26	1.4	1.14	3.01	1.26	0.88	0.4	1.48	1.02	0.71	0.39	1.13	0.89	0.65	0.82	1.07	0.69
1870	2.05	2.09	NA	1.74	1.64	1.84	4.11	1.52	1.3	0.62	1.54	1.33	0.66	0.37	1.4	1.15	0.87	0.94	1.54	0.98
1871	1.38	1.48	NA	1.13	0.66	0.76	1.73	1.22	0.81	0.54	0.65	0.7	0.43	0.27	0.88	0.7	0.52	0.53	0.85	0.59
1872	1.86	1.87	NA	1.18	1.53	1.26	1.81	1.79	1.16	0.92	1.39	1.43	0.5	0.33	1.31	1.15	0.68	0.96	1.33	0.9
1873	1.04	1.33	NA	0.83	0.84	0.72	1.29	1.32	0.45	0.32	0.89	1.02	0.54	0.23	0.84	0.94	0.34	0.35	1.12	0.74
1874	1.62	1.78	NA	1.17	0.77	0.94	1.38	1.39	0.71	0.51	1.35	1.53	0.74	0.43	1.13	0.91	0.82	0.64	1.4	0.94
1875	1.78	2.7	NA	1.21	1.05	0.89	0.76	0.94	0.89	0.7	2.12	2.03	0.75	0.58	1.56	1.2	0.83	1	1.85	1.18
1876	1.49	2.17	NA	0.99	1.38	1.46	0.93	1.46	0.67	0.47	1.62	1.43	0.73	0.53	1.28	0.88	0.79	0.72	1.06	1
1877	1.99	2.71	NA	0.9	1.61	1.58	0.85	2.09	0.95	0.56	2.01	2.02	0.92	0.63	2.07	1.08	1.15	0.87	1.16	1.33
1878	1.45	2.46	NA	0.79	1.64	1.46	0.85	2.75	1	0.42	1.93	1.91	0.68	0.51	2.1	0.86	1.29	1.12	1.15	1.31
1879	1.7	2.39	1.05	0.99	1.27	1.58	0.79	2	0.84	0.45	1.54	1.31	0.49	0.41	1.46	0.69	0.96	0.77	0.76	1.6
1880	1.92	2.12	1.19	1.28	1.37	1.27	0.69	1.64	1.31	0.32	1.5	1.14	0.3	0.32	1.58	0.6	0.95	0.75	0.81	1.43
1881	1.96	2.22	1.12	1.24	1.25	1.07	0.7	1.27	1.25	0.38	1.25	0.97	0.27	0.46	1.52	0.68	0.9	0.65	0.89	1.57
1882	1.19	1.03	0.8	1.13	1	0.8	0.34	0.63	0.87	0.35	1.12	0.85	0.27	0.43	1.23	0.59	0.47	0.55	0.56	1.25
1883	1.25	1.06	0.67	1.14	1.01	0.83	0.55	0.74	0.59	0.44	1.45	1.11	0.4	0.53	1.42	0.63	0.52	0.56	0.73	1.3
1884	0.91	0.67	0.81	0.68	0.71	0.69	0.48	0.61	0.33	0.32	1	0.58	0.47	0.37	0.81	0.44	0.46	0.44	0.61	0.85
1885	1.37	0.87	0.62	0.98	0.87	0.65	0.71	1.09	0.39	0.45	1.27	0.98	0.49	0.49	1.23	0.77	0.37	0.37	0.72	1.02
1886	0.86	1.1	0.98	1.21	0.52	0.51	0.57	1.04	0.41	0.47	1.14	0.92	0.46	0.47	0.85	0.47	0.37	0.38	0.58	0.55
1887	1.78	1.67	2.17	2.16	1.27	1	0.79	1.35	0.55	0.76	1.95	1.51	0.62	0.7	1.23	0.93	0.61	0.6	0.82	0.97
1888	1.63	1.49	1.58	2.4	1.67	1.1	0.72	1.67	0.95	1.28	2.97	2.01	0.67	0.91	1.35	1.06	0.7	0.82	1.21	1.1
1889	1.84	1.76	1.19	1.86	1.62	1.06	0.76	2.14	0.81	1.44	3.16	1.87	0.78	0.96	1.39	1.03	0.82	0.76	1.63	1.44
1890	0.81	1.03	0.35	1.16	0.78	0.68	0.38	1.61	0.32	0.78	1.23	0.57	0.29	0.4	0.47	0.38	0.29	0.34	0.84	0.52
1891	0.87	1.06	1.3	1.88	1.02	0.72	0.64	2.21	0.5	0.83	1.55	0.86	0.4	0.61	0.66	0.52	0.44	0.39	1.1	0.86
1892	1.18	1.3	2.27	2.06	1.11	0.68	0.9	2.98	0.68	0.94	1.72	0.99	0.56	0.72	0.85	0.6	0.69	0.41	1.63	0.89
1893	1.06	1.04	1.63	1.32	1.13	0.73	0.84	3.57	0.82	0.72	1.36	0.96	0.34	0.61	0.66	0.57	0.55	0.43	1.39	0.69
1894	0.56	0.77	1.25	1.09	0.78	0.45	0.84	3	0.52	0.53	1.02	0.74	0.16	0.32	0.43	0.39	0.31	0.25	0.83	0.6
1895	1.04	1.27	1.59	1.55	1.2	0.7	1.02	2.85	1.34	0.75	1.38	0.83	0.34	0.56	0.52	0.44	0.49	0.26	1.47	0.94
1896	1.01	1.71	2.46	2.37	1.87	1.09	2.7	3.03	1.73	1.1	1.81	1.6	0.6	0.87	0.82	0.52	0.81	0.55	1.57	1.52
1897	0.85	1.48	2.03	1.7	1.35	0.74	3.11	1.91	1.96	0.96	1.47	1.22	0.63	0.57	0.72	0.46	0.87	0.56	1.35	1.22
1898	1.01	1.41	1.78	1.57	1.23	0.52	2.77	1.18	1.8	0.87	1.11	0.89	0.57	0.43	0.38	0.25	0.62	0.44	0.87	0.88
1899	1.31	1.7	2.03	1.96	1.31	0.55	2.18	1.19	2.59	0.94	0.73	0.82	0.58	0.51	0.46	0.21	0.48	0.37	0.72	0.97
1900	1.53	1.69	2.28	1.86	1.59	0.75	2.46	1.25	2.12	0.91	1.47	1.24	0.75	0.65	0.75	0.34	0.97	0.5	0.86	1.3
1901	1.4	1.53	2.16	2.04	1.65	0.88	1.52	0.86	1.51	0.76	1.77	1.22	0.8	0.48	0.61	0.27	0.98	0.56	1.02	1.08
1902	1.24	1.12	1.89	2	1.43	0.64	1.27	0.93	1.05	0.6	1.06	0.95	0.34	0.33	0.45	0.17	0.82	0.46	0.82	0.89
1903	1.31	1.33	1.67	2.25	1.73	0.91	1.93	1.17	1.29	0.78	1.2	0.81	0.48	0.35	0.67	0.24	0.81	0.52	0.89	0.97
1904	1.62	1.46	1.72	2.11	1.79	1.37	2.07	1.8	1.28	1.07	1.48	1	0.59	0.36	0.92	0.23	0.86	0.68	1.17	1.23
1905	1	1.19	1.91	2.76	1.64	1.09	1.67	1.49	1.04	1.21	1.56	0.78	0.58	0.41	0.83	0.23	0.81	0.7	1.08	0.97
1906	0.02	0.04	0.97	2.22	0.16	0.21	0.74	0.43	0.17	0.35	0.49	0.43	0.02	0.06	0.16	0.04	0.62	0.47	0.35	0.46
1907	0.3	0.51	1.63	2.77	0.5	0.36	0.94	0.78	0.52	0.83	1.15	0.83	0.36	0.38	0.41	0.19	0.72	0.77	0.65	0.73
1908	0.25	0.41	1.43	2.88	0.53	0.35	1.01	0.94	0.4	0.8	1.14	1.09	0.42	0.47	0.52	0.26	0.72	0.81	0.78	0.83
1909	0.32	0.47	1.26	1.75	0.61	0.35	0.66	0.68	0.29	0.91	1.07	0.79	0.27	0.42	0.5	0.14	0.63	0.56	0.61	0.55
1910	1.07	1.02	1.35	2.14	0.83	0.55	1.07	1.06	0.63	1.11	1.37	1.18	0.57	0.74	0.7	0.17	0.93	0.62	0.95	0.75
1911	0.87	0.9	1.3	3.07	1.34	0.62	1.17	1.17	0.62	1.18	1.52	1.52	0.78	0.93	0.95	0.29	1.2	0.42	1.25	0.91
1912	0.97	1.16	1.23	2.57	1.79	0.8	1.09	1.27	1.06	1.21	1.07	1.39	0.71	0.72	0.94	0.32	1.21	0.39	1.19	0.95
1913	0.47	0.45	1.03	1.55	0.93	0.57	0.59	0.7	0.43	0.53	0.47	0.55	0.4	0.35	0.38	0.24	0.69	0.32	0.61	0.57
1914	0.45	0.5	0.85	1.53	1.03	0.45	0.67	0.8	0.32	0.48	0.5	0.56	0.42	0.38	0.38	0.19	0.68	0.27	0.35	0.4
1915	0.72	0.8	0.73	1.41	1.11	0.66	0.6	0.75	0.49	0.49	0.63	0.77	0.52	0.57	0.53	0.4	0.81	0.23	0.52	0.72
1916	0.46	0.83	0.71	1.03	1.12	0.62	0.71	0.88	0.43	0.47	0.47	0.58	0.46	0.49	0.41	0.24	0.62	0.3	0.34	0.37
1917	1.03	1.38	1.94	3.25	2.02	0.99	1.08	1.13	1.03	1.12	1.37	1.7	0.96	0.88	0.77	0.44	1.05	0.69	0.7	0.93
1918	0.68	0.74	1.27	1.77	0.83	0.52	0.78	0.72	0.86	0.77	0.52	0.83	0.57	0.48	0.46	0.22	0.54	0.43	0.42	0.39
1919	0.76	0.74	1.24	2.04	0.89	0.62	0.95	0.78	0.96	0.86	0.56	0.82	0.48	0.46	0.38	0.21	0.55	0.47	0.56	0.49
1920	0.45	0.45	1.42	2.08	0.89	0.48	0.67	0.59	0.42	0.43	0.23	0.39	0.28	0.29	0.22	0.19	0.21	0.25	0.36	0.39
1921	0.43	0.48	0.99	1.37	0.61	0.34	0.55	0.61	0.36	0.35	0.22	0.46	0.29	0.28	0.21	0.16	0.23	0.19	0.38	0.33
1922	1.31	0.9	1.9	2.63	1.08	0.78	1.39	1.23	1.23	0.97	0.8	1	0.61	0.61	0.53	0.47	0.43	0.41	0.87	0.69
1923	0.97	0.59	1.29	2.01	0.8	0.52	0.95	0.69	0.85	0.99	0.66	0.96	0.45	0.27	0.38	0.21	0.28	0.28	0.61	0.42
1924	1.63	1.43	1.82	2.77	1.6	1.28	2.05	1.52	1.51	1.59	1.24	1.76	0.83	0.55	0.74	0.39	0.89	0.64	1.73	1.08
1925	1.1	0.95	1.32	1.81	1.1	1.06	1.49	1.16	0.78	0.85	1	1.17	0.44	0.29	0.59	0.24	0.54	0.44	1.1	0.91
1926	0.65	0.5	0.83	1.07	0.89	0.66	0.94	0.82	0.39	0.58	0.5	0.79	0.15	0.11	0.37	0.03	0.39	0.21	0.69	0.47
1927	1.46	0.91	1.62	1.9	1.3	1.34	1.85	1.52	1.51	1.22	1.02	1.65	0.61	0.41	0.66	0.33	0.78	0.43	1.4	1.08
1928	0.91	0.52	1.2	1.67	1.19	0.84	1.63	1.2	1.52	1.11	1.35	1.28	0.34	0.25	0.61	0.18	0.82	0.38	1.2	0.62
1929	1.12	0.53	1.17	1.84	0.63	0.53	1.21	0.77	0.83	0.93	1.18	1.22	0.48	0.34	0.64	0.22	0.86	0.54	1.23	0.8
1930	1.5	0.8	1.31	1.75	1.01	0.67	1.15	0.77	1.05	1.26	1.49	2.06	0.58	0.37	0.95	0.41	0.87	0.62	0.91	0.84
1931	1.53	0.95	1.88	2.38	0.88	0.64	1.39	0.99	0.97	1.22	1.39	1.63	0.68	0.47	0.96	0.47	1.01	0.85	0.9	0.78
1932	0.63	0.51	0.89	1.41	0.43	0.31	0.76	0.49	0.39	0.68	0.42	0.46	0.25	0.17	0.33	0.21	0.42	0.39	0.38	0.38
1933	0.61	0.38	0.68	0.79	0.52	0.26	0.65	0.45	0.33	0.54	0.42	0.58	0.25	0.21	0.25	0.24	0.38	0.34	0.35	0.34
1934	0.91	0.63	1.12	0.99	0.78	0.54	1.47	1	0.56	1.04	0.68	1.35	0.41	0.32	0.4	0.32	0.65	0.56	0.47	0.54
1935	1.11	0.71	1.86	1.98	1.25	0.75	2.05	1.58	0.88	1.5	0.81	1.26	0.61	0.5	0.71	0.54	1.15	0.69	0.79	0.61
1936	0.71	0.56	1.15	1.51	0.64	0.49	1.69	1.19	0.88	0.95	0.87	0.89	0.28	0.27	0.45	0.44	0.98	0.49	0.44	0.31
1937	0.95	0.73	1.82	1.93	1.02	0.7	1.62	1.23	1.3	0.97	1.21	1.01	0.45	0.49	0.57	0.62	0.95	0.6	0.79	0.61
1938	0.98	0.79	1.88	2.11	1.06	0.64	1.74	1.29	1.51	1.02	1.44	1.07	0.48	0.57	0.45	0.5	0.83	0.49	0.74	0.62
1939	0.89	0.62	1.7	1.49	0.91	0.65	2.19	1.35	1.12	0.71	1.18	1.03	0.42	0.37	0.38	0.42	0.87	0.49	0.62	0.51
1940	1.3	0.72	1.66	1.74	1.04	0.56	2.73	1.47	1.55	0.87	1.34	1.05	0.54	0.52	0.41	0.41	0.93	0.61	0.78	0.65
1941	1.17	0.78	1.85	2.3	1.21	0.76	2.52	1.47	1.36	0.86	1.26	1.15	0.62	0.63	0.41	0.44	1.03	0.66	1	0.81
1942	1.12	0.85	1.95	2.47	1.25	0.95	2.11	1.28	1.77	0.92	1.22	0.88	0.64	0.52	0.45	0.35	1.1	0.67	1.06	0.8
1943	1.29	0.89	1.85	2.58	1.86	1.11	2.41	1.44	1.43	1.09	1.02	0.74	0.54	0.37	0.45	0.29	0.88	0.47	0.73	0.71
1944	1.34	1.27	1.91	2.46	2.12	1.58	2.34	1.42	1.8	1.18	2.17	1.06	0.74	0.7	0.73	0.49	1.06	0.64	0.93	0.98
1945	1.08	0.97	1.53	2.27	1.52	1.55	1.95	1.15	1.37	1.12	1.54	0.9	0.59	0.58	0.83	0.46	0.9	0.61	0.7	0.91
1946	0.81	0.62	1.22	1.67	1.13	0.87	1.02	0.59	0.83	0.77	1.23	0.83	0.36	0.26	0.62	0.33	0.55	0.4	0.54	0.66
1947	0.84	0.86	1.16	1.69	1.14	0.9	0.93	0.7	1.09	1.25	1.32	1.01	0.44	0.36	0.77	0.46	0.61	0.47	0.51	0.72
1948	0.6	0.46	1.21	1.34	0.84	0.71	0.88	0.71	0.62	0.8	0.95	0.55	0.3	0.38	0.49	0.35	0.58	0.39	0.45	0.5
