# Arnold - Croome Court - QUSP - ITRDB BRIT079
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28316
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28316.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit079-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit079-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit079.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit079.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-11-01
#--------------------
# File_Last_Modified_Date
#   Date: 2019-11-01
#--------------------
# Title
#   Study_Name: Arnold - Croome Court - QUSP - ITRDB BRIT079
#--------------------
# Investigators
#   Investigators: Arnold, A.J.; Howard, R.E.; Litton, C.D.
#--------------------
# Description_Notes_and_Keywords
#   Description: Tree-ring analysis of timbers from the roof of the 'Red Wing', Croome Court, Croome D'Abitot, near Upton upon Severn. The ring width series of 13 samples represented by site sequence CRMASQ01 which spans period AD 1639-1753 NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Historic England
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Croome Court
#   Location: United Kingdom
#   Northernmost_Latitude: 52.09958
#   Southernmost_Latitude: 52.09958
#   Easternmost_Longitude: -2.169385
#   Westernmost_Longitude: -2.169385
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: BRIT079
#   First_Year: 1639
#   Last_Year: 1753
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CRMA01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRMA16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRMA16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CRMA01A_raw	CRMA01B_raw	CRMA03A_raw	CRMA03B_raw	CRMA04A_raw	CRMA04B_raw	CRMA05A_raw	CRMA05B_raw	CRMA06A_raw	CRMA06B_raw	CRMA07A_raw	CRMA07B_raw	CRMA08A_raw	CRMA08B_raw	CRMA10A_raw	CRMA10B_raw	CRMA11A_raw	CRMA11B_raw	CRMA12A_raw	CRMA12B_raw	CRMA13A_raw	CRMA13B_raw	CRMA14A_raw	CRMA14B_raw	CRMA16A_raw	CRMA16B_raw
1685	1.15	1.16	0.5	0.62	0.61	0.68	1.53	1.55	0.4	0.42	0.36	0.47	NA	NA	NA	NA	NA	NA	1.11	1.01	0.9	0.87	1.04	1.01	1.42	1.48
1686	1.55	1.59	1.33	1.5	0.76	0.7	3.06	3.04	0.63	0.8	0.64	0.49	NA	NA	NA	NA	NA	NA	1.4	1.38	1.49	1.44	1.84	1.8	1.41	1.36
1687	1.91	1.99	1.28	1.35	0.88	0.88	2.51	2.62	0.77	0.75	0.59	0.61	2.07	1.37	NA	NA	NA	NA	1.65	1.64	1.84	1.79	1.63	1.55	1.47	1.51
1688	2.47	2.46	1.45	1.64	1.39	1.31	3.69	3.25	0.88	1.03	0.72	0.87	1.61	1.63	NA	NA	1.33	0.8	2.21	2.32	2.22	2.39	1.91	2.01	1.69	1.73
1689	2.47	2.48	1.61	1.45	1.49	1.56	2.5	2.71	0.91	0.8	0.77	0.57	1.33	1.42	NA	NA	2.26	2.18	1.8	1.88	2.25	2.33	1.68	1.93	1.93	1.95
1690	1.71	1.81	1.99	2.13	1.3	1.28	1.58	1.8	0.77	0.76	0.47	0.52	2.1	2.12	NA	NA	1.57	1.64	1.48	1.38	1.77	1.75	1.45	1.5	1.48	1.45
1691	2.68	2.52	3.29	3.19	2.08	2.04	1.55	1.57	0.84	0.83	0.54	0.59	2.64	3.08	NA	NA	1.93	1.88	2.1	2.05	1.72	1.77	1.8	1.96	1.77	1.6
1692	2.25	2.24	2.58	2.72	2.32	2.6	0.9	0.91	0.79	0.89	0.45	0.4	3.53	3.53	NA	NA	1.69	1.7	2.55	2.55	1.58	1.61	1.07	1.07	1.95	1.99
1693	1.84	1.76	2.71	2.81	2.31	2.12	0.82	0.91	1.05	0.93	0.45	0.59	3.43	3.44	NA	NA	1	1.07	2.53	2.63	1.32	1.28	1.45	1.32	1.61	1.57
1694	1.8	1.85	3.5	3.24	0.99	0.9	1.38	1.3	0.56	0.63	0.39	0.46	2.17	2.23	NA	NA	1.57	1.49	1.97	1.95	1.39	1.45	1.49	1.37	1.37	1.42
1695	2.16	2.11	2.25	1.94	1.06	1.29	1.67	1.81	0.89	0.77	0.65	0.61	1.98	1.96	NA	NA	1.14	1.08	1.9	1.85	1.51	1.5	1.61	1.38	1.63	1.74
1696	2.9	2.93	3.71	3.14	1.23	1.38	2.12	1.91	1.13	1.16	0.85	0.83	2.45	2.45	NA	NA	1.85	1.87	1.66	1.63	1.81	1.83	2.08	2.18	1.51	1.5
1697	3.28	3.29	2.97	3.16	2.13	2.08	2.16	2.06	0.94	0.96	0.76	0.75	1.76	1.64	NA	NA	1.77	2.01	2.34	2.3	1.97	1.97	2.13	2.1	1.77	1.73
1698	3.05	2.82	4.49	4.29	1.8	1.82	2.21	2.2	0.92	0.95	0.78	0.82	1.8	1.73	1.79	1.63	2.53	2.84	1.94	2.07	1.85	1.87	1.52	1.6	1.84	1.8
1699	1.85	1.87	2.79	2.93	1.38	1.42	1.26	1.22	0.63	0.65	0.4	0.45	1.17	1.25	1.13	1.32	2.06	1.76	2.18	2.17	1.27	1.33	0.93	1.01	1.32	1.22
1700	2.24	2.23	3.97	4	1.31	1.53	1.9	1.89	0.76	0.7	0.37	0.43	1.44	1.39	1.48	1.47	2.83	2.89	2.13	2.05	1.5	1.6	1.09	0.98	1.47	1.49
1701	2.38	2.43	4.23	4.36	1.57	1.59	1.64	1.56	0.67	0.67	0.33	0.35	2	1.87	1.77	1.68	3.02	2.98	2.92	2.77	1.62	1.64	1.1	1.21	1.53	1.51
1702	1.84	1.89	3.68	3.77	0.65	0.61	1.11	1.03	0.61	0.54	0.4	0.4	1.36	1.61	1.36	1.45	2.6	2.69	2.32	2.32	1.35	1.31	0.84	0.91	1.1	1.11
1703	2.47	2.27	4.97	4.98	1.31	1.36	2.11	2	0.93	0.93	0.5	0.49	2.93	2.7	1.82	1.69	4.03	4.02	3.95	4.08	1.71	1.83	1.16	1.12	1.56	1.58
1704	2.22	2.18	5.18	4.92	1.38	1.3	2.12	1.95	0.74	0.7	0.55	0.51	2.33	2.54	2.07	2.11	3.85	3.79	3.11	3.04	1.7	1.73	1.18	1.19	1.52	1.62
1705	1.57	1.52	3.17	2.94	0.92	0.81	1.2	1	0.42	0.4	0.42	0.31	1.4	1.11	1.08	1.1	2.3	2.2	2.73	2.63	1.33	1.2	0.87	0.84	1.09	0.97
1706	2.29	2.23	4.92	4.79	0.7	0.76	1.45	1.43	0.37	0.52	0.45	0.48	1.75	1.67	1.66	1.51	3.79	3.54	3	2.87	1.77	1.79	1.04	1.09	1.24	1.28
1707	2.13	2.22	4.38	4.42	0.66	0.7	1.5	1.35	0.68	0.6	0.44	0.54	2.08	1.88	1.42	1.4	3.67	3.61	2.72	2.99	1.95	2.06	1.21	1.16	1.2	1.23
1708	3.12	3.13	4.98	4.91	0.66	0.58	1.24	1.15	0.88	0.67	0.4	0.51	2.78	2.61	0.85	0.88	4	3.93	3	2.81	2.69	2.6	0.65	0.73	0.87	0.76
1709	2.47	2.68	3.22	3.23	0.77	0.9	1.01	0.99	0.52	0.72	0.91	0.92	2.06	2.12	0.67	0.8	2.36	2.27	2.09	2.19	2.83	2.61	1.2	1.06	1.21	1.17
1710	1.55	1.76	2.08	1.96	0.86	0.78	0.96	0.97	0.7	0.58	0.64	0.72	2.06	2.39	0.53	0.45	2.25	2.24	0.91	0.89	1.25	1.3	0.62	0.75	0.84	0.77
1711	2.42	2.17	3.06	3.3	1.34	1.35	1.11	1.17	0.78	0.91	0.87	0.83	1.97	1.92	0.59	0.68	2.27	2.45	1.32	1.25	1.67	1.63	1.2	1.27	1.18	1.27
1712	2.47	2.39	3.43	3.29	1.16	1.17	1.11	1.21	1.16	0.97	0.97	0.95	2.19	2.11	0.67	0.77	3.07	2.92	2.26	2.29	1.78	1.83	1.24	1.13	1.35	1.33
1713	2.63	2.74	3.41	3.73	1.06	0.95	1.02	0.96	0.99	1.14	0.94	0.88	3.11	3.24	0.99	0.99	4.14	4.21	1.23	1.19	1.75	1.8	1.14	1.27	1.27	1.33
1714	1.32	1.57	3.29	3.39	0.37	0.51	0.67	0.67	0.68	0.52	0.39	0.51	2.42	2.26	0.97	0.84	1.72	1.69	0.46	0.52	0.91	0.88	0.9	0.97	0.95	0.96
1715	1.74	1.49	4.13	3.92	1.05	1.08	0.66	0.73	0.77	0.83	0.61	0.58	3.56	3.33	1.14	1.09	1.3	1.23	0.87	0.72	1.18	1.11	0.92	0.87	0.86	0.81
1716	1.71	1.64	3.69	3.63	1.39	1.51	0.91	1	1.33	1.28	0.7	0.64	2.67	2.52	1.36	1.35	1.88	1.76	0.86	0.88	1.69	1.84	0.8	0.91	1.15	1.11
1717	1.95	2.15	3.47	3.4	1.1	0.92	0.85	0.73	1.18	0.98	0.56	0.64	2.65	2.53	1.86	2.12	2.07	2.17	0.8	0.73	1.68	1.67	0.59	0.63	1.15	1.26
1718	1.78	2.03	2.73	2.58	1.35	1.31	0.65	0.81	0.75	0.67	0.61	0.5	1.74	1.9	1.58	1.41	1.7	1.68	0.78	0.88	1.6	1.58	0.61	0.64	0.9	0.86
1719	1.46	1.41	3.27	3.29	0.71	0.8	0.82	0.72	0.8	0.84	0.35	0.41	2.4	2.3	1.45	1.49	1.94	1.99	0.75	0.62	1.13	1.11	0.51	0.57	0.94	0.86
1720	1.61	1.81	3.37	3.53	0.87	0.84	0.96	1.06	0.78	0.83	0.95	1.03	3.24	3.08	1.85	1.89	2.78	2.8	0.92	1.03	1.73	1.58	0.63	0.6	1.04	1.12
1721	2.01	1.81	2.86	2.69	1	1.06	0.97	0.95	0.89	0.95	0.89	0.84	3.01	2.98	1.2	1.25	2.54	2.49	0.96	0.82	1.35	1.44	0.9	0.79	1.28	1.3
1722	2.29	2.21	2.61	2.6	1.62	1.45	1.07	1.12	1.21	1.17	0.97	0.96	2.31	2.16	2	2.1	2.66	2.62	0.95	1.13	1.94	2.06	0.74	0.77	1.22	1.17
1723	1.52	1.37	2.18	2.12	0.73	0.73	0.63	0.49	0.5	0.49	0.45	0.38	1	1.12	1.11	1.21	2.01	2.24	1.1	0.93	1.28	1.2	0.62	0.61	0.74	0.8
1724	1.7	1.89	2.9	3.02	1.09	1.23	0.87	0.98	1.01	1.01	0.54	0.57	1.32	1.23	1.54	1.59	3.21	2.98	0.91	1.08	1.33	1.31	0.87	0.86	1.08	1.09
1725	3.38	3.51	2.64	2.63	1.33	1.32	1.01	0.96	1.42	1.38	1.06	1.05	1.64	1.68	1.83	1.72	3.53	3.55	1.33	1.4	2.28	2.33	0.88	0.85	1.17	1.18
1726	2.17	2.04	2.41	2.31	1.67	1.53	0.68	0.77	1.31	1.19	0.69	0.7	1.57	1.53	1.78	1.81	2.94	3.07	1.84	1.73	1.94	1.87	0.73	0.76	1.02	1.02
1727	1.85	1.86	2.02	1.97	1.72	1.76	0.65	0.5	0.93	0.98	0.55	0.61	1.72	1.69	1.48	1.48	2.59	2.74	1.89	1.84	1.57	1.54	0.55	0.53	0.89	0.93
1728	2.16	1.95	1.78	1.87	1.61	1.46	0.77	0.82	1.39	1.53	0.82	0.79	1.11	1.19	1.12	1.08	2.35	2.16	1.53	1.85	1.67	1.79	0.57	0.59	0.95	0.89
1729	1.9	2.04	1.74	1.9	1.62	1.62	0.6	0.65	1.12	1.15	0.55	0.63	1.03	1.08	1.15	1.11	2.17	2.43	1.65	1.48	1.5	1.55	0.54	0.59	1.03	1.02
1730	1.8	1.92	2.56	2.3	1.28	1.37	0.8	0.8	1.04	1.11	0.71	0.62	1.29	1.22	1.18	1.12	2.99	2.8	1.53	1.67	1.41	1.54	0.65	0.58	0.81	0.71
1731	1.97	2.13	1.64	1.41	1	0.85	0.58	0.6	0.65	0.49	0.66	0.61	1.13	1.15	0.98	0.95	2.14	2.08	1.66	1.51	1.59	1.42	0.59	0.59	0.87	0.95
1732	2.15	2.15	2.17	2.26	1.11	1.19	0.9	0.79	1.11	1.28	0.83	0.92	1.69	1.65	1.68	1.78	2.98	3.19	2.02	2.1	1.66	1.64	0.63	0.67	0.93	0.92
1733	2.04	2.26	1.87	1.95	1.06	1.31	0.71	0.8	0.98	0.9	0.4	0.45	1.32	1.33	1.53	1.35	2.86	2.87	1.35	1.24	1.21	1.31	0.48	0.48	1	1.04
1734	2.44	2.18	2.14	2.05	1.16	1.15	0.9	0.76	0.97	0.96	0.7	0.71	1.65	1.78	2.16	2.08	3.15	3.21	2.04	2.07	1.3	1.2	0.8	0.82	0.86	0.8
1735	2.9	2.93	1.5	1.57	1.25	1.04	1.02	1.05	1.71	1.66	0.87	0.89	2.38	2.44	2.88	2.85	3.23	2.99	2.35	2.29	1.69	1.77	1.07	1.01	1.01	1.19
1736	2.14	1.88	1.19	1.21	1.59	1.73	0.78	0.75	1.11	1.04	0.66	0.55	2.34	2.18	3.86	3.98	3.07	3.28	1.89	1.85	1.27	1.19	1.14	1.1	0.87	0.89
1737	NA	NA	1.17	1.13	1.14	1.16	0.66	0.66	0.8	0.76	0.35	0.49	1.74	1.56	3.37	3.34	2.64	2.7	1.92	1.95	0.97	0.99	1.01	1.2	0.75	0.71
1738	NA	NA	1.4	1.45	1.27	1.25	0.57	0.6	0.99	0.95	0.68	0.66	2.82	2.85	4.25	4.26	3.76	4.01	2.19	2.16	1.14	1.07	0.94	1.15	0.83	0.84
1739	NA	NA	1.6	1.66	2.3	2.21	1.27	1.35	1.3	1.29	0.77	0.67	3.15	3.17	4.51	4.5	4.14	3.95	2.11	2.16	1.9	1.91	0.92	0.85	1.07	1.07
1740	NA	NA	1.26	1.21	1.04	0.9	0.94	0.85	0.86	0.87	0.41	0.43	1.45	1.45	2.41	2.43	2.58	2.87	1.16	1.47	1.15	1.11	0.55	0.56	0.75	0.82
1741	NA	NA	1.18	1.12	0.74	0.98	0.73	0.62	0.85	0.94	0.46	0.51	1.61	1.66	2.59	2.58	2.19	2.34	1.26	1.02	0.92	0.99	0.55	0.61	0.81	0.77
1742	NA	NA	1.82	1.79	0.82	0.63	0.44	0.55	1.06	1.02	0.71	0.6	0.93	1.06	3.24	3.27	2.34	2.05	1.43	1.22	0.98	0.95	0.6	0.64	0.75	0.71
1743	NA	NA	2.05	2.04	1.2	1.36	0.65	0.6	1.08	1.02	1.28	1.34	1.53	1.41	4.07	3.86	2.81	2.91	1.79	1.82	0.99	1.01	0.93	0.96	1.03	0.99
1744	NA	NA	1.67	1.63	1.59	1.62	0.86	0.95	1.01	1.01	0.99	0.88	2.05	2.04	4.37	4.41	2.44	2.38	2.23	2.25	0.85	0.85	0.9	0.81	0.88	0.86
1745	NA	NA	1.41	1.54	1.57	1.68	0.67	0.6	0.4	0.44	0.83	0.91	2.26	2.35	5.07	4.99	2.78	2.71	1.93	1.71	0.96	0.91	0.87	0.84	0.99	0.93
1746	NA	NA	1.49	1.47	2.31	2.1	0.71	0.61	0.51	0.46	0.74	0.67	2.44	2.29	5.23	4.98	2.62	2.68	2.33	2.48	0.78	0.76	0.89	0.97	0.95	0.98
1747	NA	NA	1.61	1.61	1.24	1.41	0.48	0.64	0.35	0.43	0.71	0.76	2.12	2.26	4.58	4.7	2.26	2.32	1.91	2.02	0.73	0.75	0.6	0.64	0.83	0.89
1748	NA	NA	1.75	1.81	1.64	1.59	0.63	0.56	0.38	0.39	0.68	0.73	2.46	2.3	3.55	3.66	2.52	2.79	2.08	2.26	0.9	0.86	0.43	0.52	0.97	0.95
1749	NA	NA	1.67	1.77	1.23	1.15	0.7	0.67	0.46	0.36	0.87	0.83	1.81	2.03	4.63	4.5	2.2	2.35	2.38	2.12	0.69	0.71	0.52	0.49	0.91	0.89
1750	NA	NA	1.59	1.52	1.07	1.05	0.73	0.84	0.39	0.41	1.09	1.12	1.91	2.01	4.1	4.1	2.19	1.85	1.94	1.82	0.76	0.72	0.56	0.45	1.11	0.99
1751	NA	NA	1.55	1.53	1.51	1.31	1.04	0.88	0.44	0.54	1.07	1.13	2.19	2.11	4.15	4.06	2.27	2.23	2.04	1.73	0.66	0.73	0.46	0.57	NA	NA
1752	NA	NA	1.55	1.5	1.35	1.66	0.93	0.96	0.4	0.43	1.18	1.24	2.75	2.73	3.61	3.65	1.5	1.96	NA	NA	0.68	0.69	0.69	0.57	NA	NA
1753	NA	NA	1.56	1.36	1.76	1.9	0.98	0.99	0.45	0.38	1.25	1.25	2.21	2.32	3.46	3.61	1.96	1.82	NA	NA	0.74	0.76	0.75	0.61	NA	NA
