# Bayliss - Great Tower at St Mary Magdalen College Oxford - QUSP - ITRDB BRIT098
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37064
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37064.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit098-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit098-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit098.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit098.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-11-18
#--------------------
# File_Last_Modified_Date
#   Date: 2022-11-18
#--------------------
# Title
#   Study_Name: Bayliss - Great Tower at St Mary Magdalen College Oxford - QUSP - ITRDB BRIT098
#--------------------
# Investigators
#   Investigators: Bayliss, A.; Dee, M.W.; Howard, R.E.; Miles, D.W.H.; Tyers, C.; Wacker, L.
#--------------------
# Description_Notes_and_Keywords
#   Description: Ring width series from five timbers removed from the Great Tower at St Mary Magdalen Collage during renovations undertaken in the 1960s and their subsequent use in radiocarbon dating.#    Provided Keywords: dendrochronology, radiocarbon dating
#--------------------
# Publication
#   Authors: Bayliss, A., Dee, M.W., Howard, R., Miles, D., Tyers, C., and Wacker, L.
#   Journal_Name: Radiocarbon
#   Published_Title: MAG-C63: a tree-ring standard for AD 1586, Radiocarbon
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: None
#   Abstract: Renovations of the Great Tower at St Mary Magdalen College in Oxford, England undertaken in the 1960s involved the removal of 10 oak beams.  Five of these were subsequently sampled for dendrochronological analysis (commissioned by the University of Oxford and Magdalen College); this resulted in all five series cross-matching to make the 157-year site chronology MAGALN7 which spans the period AD 1473-1629 (Miles, D, Worthington, M, and Bridge, M, 2009 Tree-ring dates from the Oxford Dendrochronology Laboratory, List 214: Oxfordshire Dendrochronology Project – phase five, Vernacular Architect, 40, 127–8). One of these beams (mco63, now designated MAG-C63) was later acquired by Historic England.  This was marked out with its calendrical date span to facilitate removal of specific rings of known date allowing Historic England to provide tree-ring standard samples to radiocarbon facilities worldwide as part of their quality control protocols.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Historic England
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Great Tower at St Mary Magdalen College, Oxford
#   Location: United Kingdom
#   Northernmost_Latitude: 51.75133
#   Southernmost_Latitude: 51.75133
#   Easternmost_Longitude: 1.246741
#   Westernmost_Longitude: 1.246741
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: BRIT098
#   First_Year: 1473
#   Last_Year: 1629
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DMMCO61_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DMMCO61; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DMMCO62_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DMMCO62; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DMMCO63_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DMMCO63; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DMMCO64_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DMMCO64; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DMMCO65_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DMMCO65; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAGC63A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAGC63A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAGC63B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAGC63B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DMMCO61_raw	DMMCO62_raw	DMMCO63_raw	DMMCO64_raw	DMMCO65_raw	MAGC63A_raw	MAGC63B_raw
1569	1.38	2.08	1.42	1.97	2.84	1.6	1.67
1570	1.19	1.83	1.29	1.85	2.5	1.48	1.51
1571	0.64	1.61	1.16	1.46	1.59	1.67	1.6
1572	1.01	1.32	1.32	1.42	1.25	1.78	1.88
1573	1.21	1.42	1.22	1.73	1.5	1.56	1.46
1574	1.24	1.59	1.3	1.73	1.98	1.77	1.75
1575	0.95	1.16	1.34	1.81	1.22	1.7	1.78
1576	0.98	0.98	1	1.29	0.97	1.27	1.18
1577	1.42	1.11	1.05	1.9	1.08	1.37	1.43
1578	1.3	1.25	1.29	1.88	1.13	1.66	1.71
1579	1.28	1.85	2.04	2.35	1.94	2.75	2.5
1580	1.9	2.65	2.35	2.76	2.59	3.3	3.49
1581	1.11	1.72	2.13	1.88	1.72	2.97	2.91
1582	1.18	1.74	1.51	1.62	1.79	1.92	1.9
1583	1.15	1.64	1.87	1.61	1.75	2.39	2.52
1584	1.38	2.21	1.89	1.99	2.11	2.11	2.11
1585	1.18	1.88	2.19	1.86	1.54	2.6	2.57
1586	1.72	2.45	2.04	2.72	2.24	2.96	2.87
1587	1.3	1.78	2.09	2.24	2.02	2.97	3.04
1588	1.22	1.08	1.19	1.46	1.29	1.78	1.5
1589	2.09	2.08	1.51	1.94	2.25	2	1.79
1590	1.08	1.39	1.49	1.66	1.56	1.67	1.53
1591	1.22	1.85	1.7	2.07	1.99	2.03	1.91
1592	1.68	1.86	2.06	2.51	1.88	2.29	2.15
1593	1.86	1.79	1.84	1.96	1.77	1.96	1.9
1594	1.38	2.69	2.04	1.91	2.22	2.17	2.19
1595	0.81	1.94	1.38	1.48	1.69	1.5	1.5
1596	0.73	1.91	1.37	1.24	1.39	1.21	1.18
1597	1.3	2.67	1.56	1.56	1.55	1.39	1.43
1598	1.57	2.37	1.68	2.06	1.73	1.95	1.86
1599	1.1	1.92	1.4	1.84	1.33	1.53	1.44
1600	0.87	1.68	1.38	1.49	1.39	1.62	1.5
1601	0.52	1.33	1.33	1.11	1.08	1.29	1.15
1602	0.88	0.94	1.8	1.56	0.85	1.58	1.5
1603	1.08	1.81	1.76	1.77	1.24	1.64	1.57
1604	1.56	2.73	1.85	2.19	2.01	1.25	1.29
1605	1.25	1.74	1.29	1.44	1.19	1.13	1.17
1606	1.57	2.75	1.54	1.9	2.09	NA	NA
1607	1.41	1.58	1.22	1.59	1.26	NA	NA
1608	1.24	2.28	1.74	1.54	1.84	NA	NA
1609	0.77	1.75	1.42	1.1	NA	NA	NA
1610	1.25	2.09	1.46	1.43	NA	NA	NA
1611	1.5	2.5	1.28	1.36	NA	NA	NA
1612	1.06	1.92	1.14	1.38	NA	NA	NA
1613	1.68	1.04	1.82	1.6	NA	NA	NA
1614	NA	0.68	0.83	1.53	NA	NA	NA
1615	NA	0.62	0.44	NA	NA	NA	NA
1616	NA	0.68	0.44	NA	NA	NA	NA
1617	NA	0.63	0.42	NA	NA	NA	NA
1618	NA	1.09	0.57	NA	NA	NA	NA
1619	NA	0.91	0.47	NA	NA	NA	NA
1620	NA	1.06	0.52	NA	NA	NA	NA
1621	NA	0.71	0.38	NA	NA	NA	NA
1622	NA	0.77	0.32	NA	NA	NA	NA
1623	NA	0.77	0.33	NA	NA	NA	NA
1624	NA	0.65	0.29	NA	NA	NA	NA
1625	NA	0.82	0.42	NA	NA	NA	NA
1626	NA	NA	0.62	NA	NA	NA	NA
1627	NA	NA	0.58	NA	NA	NA	NA
1628	NA	NA	0.68	NA	NA	NA	NA
1629	NA	NA	0.68	NA	NA	NA	NA
