# Sangüesa - Solano de la Vega High - PISY - ITRDB SPAI060
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/10468
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-10468.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai060-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai060-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai060.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai060.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-03-01
#--------------------
# File_Last_Modified_Date
#   Date: 2010-03-01
#--------------------
# Title
#   Study_Name: Sangüesa - Solano de la Vega High - PISY - ITRDB SPAI060
#--------------------
# Investigators
#   Investigators: Sangüesa, G.; Camarero, J.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Ecology, Effects of mistletoe on growth 
# # 
# # Cores stored at:  
# # Instituto Pirenaico de Ecologia (CSIC-Zaragoza) 
# # 
# # Reference: 
# # EFECTOS DEL MUERDAGO (Viscum album L.) SOBRE EL
# # CRECIMIENTO SECUNDARIO DEL PINO SILVESTRE
# # (Pinus sylvestris L.) EN LA SIERRA DE GUDAR (TERUEL):
# # INTERACCIONES CON EL CLIMA.  
# # PROYECTO FINAL DE CARRERA DE INGENIERO DE MONTES
# # ESCOLA TECNICA SUPERIOR D' ENGINYERIA AGRARIA
# # (ETSEA) LLEIDA
# # www.recercat.net/bitstream/2072/17900/1/sanguesa.pdf
# #  NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Solano de la Vega High
#   Location: Spain
#   Northernmost_Latitude: 40.3833
#   Southernmost_Latitude: 40.3833
#   Easternmost_Longitude: -0.6833
#   Westernmost_Longitude: -0.6833
#   Elevation_m: 1580
#--------------------
# Data_Collection
#   Collection_Name: SPAI060
#   First_Year: 1931
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 1SE016NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE016NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE016SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE016SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE018NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE018NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE018SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE018SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE020NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE020NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE020SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE020SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE031NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE031NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE031SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE031SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE034NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE034NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE034SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE034SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE035NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE035NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE035SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE035SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE042SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE042SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE043NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE043NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE043SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE043SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE048NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE048NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE048SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE048SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE054NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE054NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE054SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE054SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE058NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE058NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE058SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE058SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE060NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE060NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1SE060SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1SE060SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	1SE016NE_raw	1SE016SO_raw	1SE018NE_raw	1SE018SO_raw	1SE020NE_raw	1SE020SO_raw	1SE031NE_raw	1SE031SO_raw	1SE034NE_raw	1SE034SO_raw	1SE035NE_raw	1SE035SO_raw	1SE042SO_raw	1SE043NE_raw	1SE043SO_raw	1SE048NE_raw	1SE048SO_raw	1SE054NE_raw	1SE054SO_raw	1SE058NE_raw	1SE058SO_raw	1SE060NE_raw	1SE060SO_raw
1981	2.04	1.03	2.03	2.26	1.57	1.33	1.14	0.67	0.46	0.7	1.76	1.21	0.6	3.58	2.18	2.04	1.14	2.37	1.87	1.66	2.64	0.74	0.51
1982	0.76	0.56	1.87	1.73	1.59	1.56	1.06	0.76	0.49	0.64	1.67	1.11	0.81	3	1.72	1.57	1.46	2.76	1.72	1.2	1.37	1	1.35
1983	0.22	0.31	1.42	1.31	1.3	1.08	0.51	0.26	0.11	0.28	1.38	0.62	0.66	2.74	1.59	1.08	0.91	2.61	2.31	1.2	1.12	0.52	0.64
1984	0.53	0.33	1.67	1.62	1.56	1.51	0.91	0.61	0.35	0.57	1.2	1.04	0.9	2.32	1.91	1.23	0.94	1.31	2.8	1.49	1.52	1.12	1.23
1985	0.65	0.55	2	1.91	1.45	1.65	0.94	0.79	0.37	0.51	0.93	0.87	1.33	1.92	1.58	1.25	0.99	2.96	2.4	1.26	1.56	1.33	1.27
1986	1.39	0.75	1.94	1.54	1.39	2.07	1.01	0.64	0.5	0.83	1.89	1.21	1.25	1.8	1.63	1.83	1.22	1.43	2.82	1.92	2.17	1.32	1.27
1987	1	0.52	1.16	0.82	0.96	0.86	0.38	0.35	0.27	0.34	0.88	0.59	0.84	1.23	0.82	0.87	0.49	3.23	1.01	0.96	1.03	0.58	0.59
1988	1.62	1.1	1.74	1.26	1.39	1.71	1.36	0.9	0.54	0.94	1.71	1.3	1.58	1.81	1.52	1.91	1.2	5.01	1.85	2.12	2.21	1.67	1.4
1989	1.36	0.86	2.06	1.86	0.96	1.19	1.12	0.63	0.36	0.7	2.16	1.08	1.63	1.81	1.46	1.97	1.35	1.73	1.36	2.14	2.34	1.63	1.6
1990	1.01	0.38	1.94	1.29	0.74	0.98	1.11	0.52	0.16	0.26	1.57	1.12	1.52	1.48	1.24	1.13	0.86	2.86	0.92	1.61	1.88	0.89	0.79
1991	1.09	0.63	1.93	1.82	0.81	1.34	1.09	0.64	0.21	0.23	0.99	1.23	1.27	1.51	0.95	1.46	1.04	3.1	1.32	1.65	2.2	0.86	1
1992	1.09	0.56	1.63	1.33	1.09	1.88	0.99	0.57	0.25	0.52	1.46	0.84	1.16	1.63	1.05	1.23	1.03	2.83	1.39	1.45	2.17	0.69	0.64
1993	1.35	0.87	1.23	1.4	0.77	1.06	0.95	0.68	0.25	0.62	1.89	1.43	1.58	1.7	1.14	1.23	1.22	2.48	1.04	1.31	1.88	0.36	0.61
1994	0.48	0.35	0.54	0.71	0.71	0.83	0.5	0.43	0.14	0.31	0.76	0.62	1.03	0.75	0.48	0.78	0.46	1.17	0.72	0.67	0.63	0.21	0.31
1995	0.79	0.52	0.69	0.48	0.48	0.69	0.39	0.2	0.11	0.14	0.67	0.36	1.14	1.17	0.66	0.48	0.3	1.08	0.6	0.8	0.86	0.32	0.48
1996	0.83	0.77	0.72	0.52	0.95	1.31	0.32	0.25	0.1	0.12	1.07	0.73	1.84	1.22	0.65	1.09	0.72	1.67	0.78	1.27	1.04	0.55	0.57
1997	1.91	1.39	1.18	1.43	0.46	0.83	0.38	0.45	0.15	0.3	1.45	0.85	1.26	2.31	1.53	1.33	0.83	1.47	0.86	1.61	1.59	0.81	0.88
1998	0.93	0.4	0.89	0.91	0.72	0.9	0.49	0.54	0.19	0.5	1.01	0.66	0.85	1.45	0.94	0.92	0.9	1.18	0.85	1	0.85	0.62	0.78
1999	0.99	0.79	1.09	1.49	0.85	1.06	0.76	0.8	0.31	0.68	1.26	1.3	1.4	1.66	1.35	1.14	1.3	2.64	1.96	1.79	1.56	0.7	0.94
2000	1.1	0.51	1.03	1.14	1.15	1.25	0.94	1.11	0.28	0.12	1.41	1.13	1.2	1.63	1.54	1.57	1.11	2	1.49	1.57	1.39	1.03	1.1
2001	1.28	0.76	0.71	0.84	0.38	0.31	0.53	0.33	0.06	0.15	0.97	0.73	0.95	0.45	0.42	1.08	0.51	0.66	0.2	1.04	0.83	0.3	0.39
2002	1.21	0.93	0.61	0.49	0.39	0.46	0.37	0.29	0.06	0.32	1.09	0.65	0.96	0.35	0.38	1.05	0.68	0.54	0.25	1.54	1.72	0.43	0.59
2003	1.2	0.92	0.65	0.97	NA	1.25	0.61	0.52	0.14	0.77	1.24	0.83	1.17	0.7	0.47	1.06	0.89	0.51	0.28	1.46	1.09	0.77	0.9
2004	1.08	1.05	0.83	0.85	NA	0.95	0.64	0.61	0.25	0.6	1.34	0.75	1.5	0.65	0.56	0.48	1.12	0.6	0.56	1.56	1.36	0.72	1.43
2005	0.33	0.4	0.39	0.36	NA	0.29	0.24	0.16	0.05	NA	0.27	0.3	0.67	0.24	0.21	0.38	0.22	0.53	0.29	0.84	0.58	0.12	0.56
2006	1.03	0.75	0.56	0.74	NA	0.99	0.37	0.33	0.18	NA	0.44	0.54	0.71	0.48	0.44	0.59	0.48	1.01	0.51	1.06	1	0.26	0.46
2007	1.63	1.51	1.1	1.82	NA	1.53	1.03	0.97	0.4	NA	1.11	0.78	1.25	0.89	0.88	1.54	0.99	1.92	0.68	1.76	2.08	0.72	0.98
2008	1.43	1.5	1.03	1.5	NA	1.43	1.15	1.11	0.33	NA	0.76	0.62	1.18	0.54	0.78	1.11	0.5	1.81	0.89	1.55	1.51	0.79	1.26
