# Neuwirth - Nordrhein-Westfalen/Siegtal drs01 - PISY - ITRDB GERM214
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16747
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16747.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ214-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ214-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ214.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ214.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Neuwirth - Nordrhein-Westfalen/Siegtal drs01 - PISY - ITRDB GERM214
#--------------------
# Investigators
#   Investigators: Neuwirth, B.(https://orcid.org/0000-0001-7473-462X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Burkhard Neuwirth, Fritz Hans Schweingruber, Matthias Winiger
#   Journal_Name: Dendrochronologia
#   Published_Title: Spatial patterns of central European pointer years from 1901 to 1971
#   Published_Date_or_Year: 2007
#   Volume: 24
#   Pages: 79-89
#   Issue: 2-3
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2006.05.004
#   Full_Citation: None
#   Abstract: Three hundred and seventy-seven tree-ring width site chronologies including all eight principal forest tree species within Central Europe (5° to 15°E; 43° to 53°N) are expressed as Cropper-values and mapped using a Geographical Information System (here after referred to as GIS). Spatial classification of positive and negative growth anomalies and their occurrence within altitudinal zones, results in nine differing sub-groups of pointer years. In total, 39 years between 1901 and 1971AD are subdivided into these groups. The other 32 years show only growth anomalies in less than 40% of the research area, and therefore were excluded from further investigations.# # Climatological interpretation of the growth patterns of the nine groups documents mutual temperature and precipitation forcings. Extreme positive pointer years represent optimal growth conditions, i.e., moderate cool and wet conditions during the growing season. For the other years we summarize (i) warm and wet (warm and dry) springs result in positive (negative) anomalies in the Central European lowlands and (ii) warm (cold) summers result in positive (negative) anomalies in the Central European highlands. In some years, however, similar climatological conditions yield to divergent growth response patterns.
#--------------------
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Siegtal drs01
#   Location: Germany
#   Northernmost_Latitude: 50.7833
#   Southernmost_Latitude: 50.7833
#   Easternmost_Longitude: 7.5667
#   Westernmost_Longitude: 7.5667
#   Elevation_m: 275
#--------------------
# Data_Collection
#   Collection_Name: GERM214
#   First_Year: 1886
#   Last_Year: 2001
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drs0115m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drs0115m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drs0114m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drs0114m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drs0112m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drs0112m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drs0111m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drs0111m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drs0108m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drs0108m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drs0107m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drs0107m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drs0106m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drs0106m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drs0105m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drs0105m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drs0104m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drs0104m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drs0102m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drs0102m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drs0101m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drs0101m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drs0115m_raw	drs0114m_raw	drs0112m_raw	drs0111m_raw	drs0108m_raw	drs0107m_raw	drs0106m_raw	drs0105m_raw	drs0104m_raw	drs0102m_raw	drs0101m_raw
1974	3.22	3.42	0.42	0.65	1.84	1.26	0.94	0.74	0.71	0.8	0.62
1975	3.91	2.72	0.48	1	1.73	1.03	0.78	0.68	1.02	1.16	0.3
1976	1.96	4.51	0.27	0.43	1.01	0.36	0.68	0.38	0.64	0.54	0.3
1977	4.75	5.66	0.44	0.77	1.46	0.6	0.78	1.36	0.39	0.99	0.51
1978	5.2	5.39	0.62	1.01	2.3	1.32	0.63	1.92	0.92	0.98	0.55
1979	4.71	5.46	0.69	0.62	2.02	1.26	1.02	1.38	1	0.85	0.42
1980	4	5.55	0.91	1.03	2.4	1.51	2.32	1.9	1.06	1.18	0.7
1981	4.18	4.5	0.65	0.93	2.62	0.89	2.46	2.68	0.96	1.46	0.81
1982	3.94	3.9	0.66	1.1	1.85	0.68	1.46	1.7	0.94	0.9	0.61
1983	2.62	4.85	0.48	0.75	1.23	0.57	1.28	0.97	0.66	0.61	0.73
1984	2.93	3.77	0.54	0.86	1.29	0.6	1.27	1.1	0.42	1.04	0.58
1985	3.5	3.08	0.69	1.15	2.03	1.28	2.18	1.46	0.4	1.06	1.28
1986	3	2.46	0.66	1.1	2.25	1.4	1.8	1.19	0.74	0.92	1.1
1987	2.62	1.35	0.93	1.73	2.39	1.78	1.68	1.34	0.92	1.04	1.09
1988	2.87	1.76	0.68	1.4	2.09	1.74	1.8	1.36	1.02	0.76	1.01
1989	2.32	2.48	0.64	0.71	1.2	1.1	1.54	0.72	0.77	0.5	0.61
1990	2.66	3	0.52	0.68	0.89	0.76	1.96	1.26	0.41	0.58	1.2
1991	2.7	3.41	0.48	0.39	0.63	0.7	1.73	0.96	0.5	0.49	0.65
1992	2.4	2.14	0.53	0.85	0.83	0.68	1.76	1.28	0.66	0.72	0.63
1993	2.37	3.09	0.7	0.97	1.08	0.69	1.6	0.8	0.76	0.66	0.67
1994	2.58	3.68	0.62	0.51	0.86	0.8	1.4	0.69	0.76	0.46	0.68
1995	1.66	1.24	0.55	0.55	1.17	0.83	1.04	0.56	0.5	0.31	0.64
1996	1.16	0.13	0.42	0.6	0.86	0.48	1	0.36	0.4	0.29	0.79
1997	2.71	1.65	0.86	0.81	1.04	0.86	1.94	0.97	0.42	0.81	1.26
1998	4.07	3.07	0.68	0.73	0.83	0.62	1.14	0.68	0.86	0.74	1.26
1999	2.23	4.36	0.92	0.8	0.76	0.54	0.96	0.37	0.82	0.68	0.75
2000	1.87	3.14	0.62	1.35	0.56	0.52	0.86	0.44	0.73	0.68	0.93
2001	3.05	4.03	0.6	0.65	0.37	0.48	0.92	0.42	0.65	0.62	1.1
