# Manzanedo - Almijara - PINI - ITRDB SPAI078
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27611
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27611.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai078-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai078-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai078.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai078.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-07-09
#--------------------
# File_Last_Modified_Date
#   Date: 2019-07-09
#--------------------
# Title
#   Study_Name: Manzanedo - Almijara - PINI - ITRDB SPAI078
#--------------------
# Investigators
#   Investigators: Manzanedo, R.D.; Fischer, M.; Navarro-Cerrillo, R.M.; Allan, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-01-15.
#--------------------
# Publication
#   Authors: Rubén D. Manzanedo, Markus Fischer, Rafael María Navarro-Cerrillo, Eric Allan
#   Journal_Name: Methods in Ecology and Evolution
#   Published_Title: A new approach to study local adaptation in long-lived woody species: Virtual transplant experiments
#   Published_Date_or_Year: 2019
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1111/2041-210X.13267
#   Full_Citation: None
#   Abstract: Despite the importance of local adaptation and the extended literature that has addressed it, there are few methods available to explore local adaptation across large temporal scales. However, long-term patterns are likely to be essential to understanding adaptation in long-lived species, such as trees.#     Here, we propose a methodology named 'virtual transplant experiment' (VTE), which uses long-term climatic variability to explore local adaptation to climate in natural tree populations. VTEs evaluate the historical response of populations to their local climate and to climates representative of conditions in other populations. We tested our methodology using simulated data and applied it in two case studies on: (a) Pinus nigra populations at the edge of the species distribution, where previous research has suggested strong climate adaptation, and (b) Fagus sylvatica mesic populations, where parallel experiments showed no adaptation to macroclimate.#     VTE results from simulated and real-world data matched our expectations, suggesting that the method accurately identified the patterns of local adaptation to climate in tree populations. VTEs consistently discriminated locally adapted populations in synthetic data with a known degree of local adaptation. As expected, P. nigra populations showed adaptation to local climate in the VTE, while F. sylvatica populations showed no overall local advantage.#     Our method provides a new way to test for local adaptation over time scales encompassing the complete lifespan of trees. VTEs can complement current methods to study local adaptation by adding the ability to explore the long-term response to local climate in natural populations. The advantages and limitations of the different approaches to studying local adaptation stress the importance of combining multiple approaches to test for local adaptation in long‐lived organisms.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Almijara
#   Location: Spain
#   Northernmost_Latitude: 36.84
#   Southernmost_Latitude: 36.84
#   Easternmost_Longitude: -3.83
#   Westernmost_Longitude: -3.83
#   Elevation_m: 1550
#--------------------
# Data_Collection
#   Collection_Name: SPAI078
#   First_Year: 1889
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PNAL01R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNAL01R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNAL01R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNAL01R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNAL02R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNAL02R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNAL02R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNAL02R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNAL03R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNAL03R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNAL03R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNAL03R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNAL04R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNAL04R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNAL04R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNAL04R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNAL05R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNAL05R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNAL05R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNAL05R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PNAL01R1_raw	PNAL01R2_raw	PNAL02R1_raw	PNAL02R2_raw	PNAL03R1_raw	PNAL03R2_raw	PNAL04R1_raw	PNAL04R2_raw	PNAL05R1_raw	PNAL05R2_raw
1967	0.047	0.043	0.031	0.05	0.097	0.089	0.108	0.112	0.091	0.064
1968	0.052	0.029	0.032	0.045	0.071	0.064	0.103	0.105	0.079	0.079
1969	0.045	0.042	0.038	0.055	0.079	0.094	0.126	0.117	0.105	0.115
1970	0.042	0.03	0.032	0.053	0.104	0.091	0.123	0.126	0.126	0.134
1971	0.033	0.027	0.039	0.042	0.078	0.049	0.066	0.071	0.081	0.102
1972	0.028	0.014	0.014	0.018	0.064	0.026	0.054	0.052	0.092	0.068
1973	0.045	0.027	0.017	0.029	0.092	0.068	0.106	0.077	0.118	0.095
1974	0.04	0.03	0.017	0.03	0.061	0.024	0.086	0.091	0.081	0.105
1975	0.03	0.026	0.017	0.026	0.06	0.031	0.057	0.067	0.098	0.1
1976	0.038	0.026	0.017	0.029	0.091	0.047	0.062	0.075	0.062	0.072
1977	0.036	0.042	0.017	0.037	0.087	0.052	0.105	0.105	0.036	0.072
1978	0.035	0.025	0.013	0.034	0.06	0.043	0.116	0.099	0.087	0.064
1979	0.02	0.019	0.019	0.027	0.038	0.001	0.083	0.074	0.046	0.064
1980	0.037	0.027	0.024	0.046	0.098	0.07	0.153	0.131	0.045	0.085
1981	0.054	0.042	0.031	0.039	0.073	0.07	0.136	0.104	0.066	0.078
1982	0.047	0.035	0.028	0.032	0.069	0.054	0.106	0.07	0.078	0.061
1983	0.041	0.033	0.044	0.04	0.072	0.074	0.16	0.121	0.125	0.065
1984	0.04	0.04	0.047	0.046	0.062	0.054	0.125	0.1	0.109	0.073
1985	0.038	0.027	0.038	0.039	0.068	0.048	0.126	0.095	0.112	0.06
1986	0.034	0.026	0.043	0.037	0.054	0.041	0.112	0.08	0.096	0.049
1987	0.034	0.019	0.035	0.033	0.061	0.05	0.103	0.068	0.09	0.042
1988	0.055	0.026	0.037	0.045	0.059	0.051	0.13	0.074	0.102	0.046
1989	0.028	0.025	0.03	0.001	0.048	0.026	0.09	0.078	0.038	0.029
1990	0.032	0.023	0.038	0.041	0.05	0.024	0.131	0.08	0.086	0.019
1991	0.027	0.024	0.037	0.038	0.031	0.013	0.078	0.063	0.038	0.025
1992	0.041	0.034	0.04	0.026	0.069	0.04	0.131	0.055	0.033	0.011
1993	0.054	0.044	0.066	0.03	0.079	0.032	0.182	0.089	0.055	0.033
1994	0.041	0.031	0.076	0.04	0.076	0.045	0.148	0.121	0.108	0.025
1995	0.039	0.034	0.06	0.038	0.065	0.051	0.143	0.097	0.092	0.026
1996	0.035	0.028	0.046	0.026	0.032	0.02	0.069	0.062	0.077	0.033
1997	0.043	0.036	0.055	0.035	0.076	0.043	0.112	0.073	0.081	0.059
1998	0.057	0.04	0.058	0.055	0.061	0.031	0.115	0.081	0.109	0.048
1999	0.028	0.029	0.038	0.032	0.046	0.022	0.09	0.065	0.081	0.022
2000	0.039	0.043	0.076	0.054	0.037	0.03	0.114	0.099	0.097	0.046
2001	0.052	0.05	0.081	0.073	0.053	0.033	0.077	0.105	0.143	0.055
2002	0.037	0.037	0.043	0.031	0.043	0.031	0.08	0.075	0.098	0.043
2003	0.036	0.03	0.035	0.034	0.039	0.028	0.047	0.044	0.104	0.052
2004	0.034	0.032	0.045	0.044	0.052	0.024	0.067	0.066	0.106	0.052
2005	0.026	0.021	0.031	0.027	0.032	0.028	0.047	0.047	0.047	0.025
2006	0.028	0.03	0.026	0.022	0.032	0.028	0.042	0.036	0.057	0.036
2007	0.046	0.029	0.035	0.029	0.042	0.022	0.05	0.049	0.1	0.053
2008	0.05	0.031	0.051	0.027	0.047	0.028	0.096	0.047	0.09	0.038
2009	0.026	0.022	0.039	0.027	0.029	NA	0.063	0.052	0.082	0.04
2010	0.042	0.019	0.038	0.024	0.049	NA	0.074	0.044	0.113	0.055
