# Arnold - Great Bidlake - QUSP - ITRDB BRIT082
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28319
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28319.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit082-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit082-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit082.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit082.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-11-01
#--------------------
# File_Last_Modified_Date
#   Date: 2019-11-01
#--------------------
# Title
#   Study_Name: Arnold - Great Bidlake - QUSP - ITRDB BRIT082
#--------------------
# Investigators
#   Investigators: Arnold, A.J.; Howard, R.E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Historic England
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Great Bidlake
#   Location: United Kingdom
#   Northernmost_Latitude: 50.678008
#   Southernmost_Latitude: 50.678008
#   Easternmost_Longitude: -4.13193
#   Westernmost_Longitude: -4.13193
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: BRIT082
#   First_Year: 1681
#   Last_Year: 1772
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GBD101A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD101A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD101B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD101B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD102A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD102A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD102B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD102B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD103A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD103A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD103B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD103B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD104B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD104B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD105A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD105A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD105B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD105B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD106A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD106A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD106B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD106B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD107A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD107A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD107B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD107B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD108A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD108A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD108B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD108B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD110A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD110A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBD110B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GBD110B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GBD101A_raw	GBD101B_raw	GBD102A_raw	GBD102B_raw	GBD103A_raw	GBD103B_raw	GBD104A_raw	GBD104B_raw	GBD105A_raw	GBD105B_raw	GBD106A_raw	GBD106B_raw	GBD107A_raw	GBD107B_raw	GBD108A_raw	GBD108B_raw	GBD110A_raw	GBD110B_raw
1731	1.31	1.34	1.79	1.81	0.97	1.02	1.64	1.67	1.43	1.57	0.96	0.94	2.12	1.98	2.91	2.92	2.62	2.58
1732	1.85	1.86	2.37	2.28	1.34	1.16	2.18	2.09	2.21	2.11	1.33	1.29	3.95	4.05	2.63	2.63	2.81	2.89
1733	1.81	1.72	1.89	1.9	1.15	1.22	1.9	1.83	1.78	1.62	1.31	1.37	2.54	2.57	2.22	2.27	2.56	2.5
1734	1.08	0.93	1.54	1.53	1	0.99	1.79	1.95	1.08	1.42	0.91	0.85	2.42	2.41	2.67	2.36	1.65	1.88
1735	1.45	1.53	1.43	1.42	0.89	0.83	2.87	2.96	2.05	1.85	0.96	0.93	3.08	3.04	3.35	3.3	2.25	2.29
1736	1.11	1.14	1.16	1.15	1.17	1.17	2.35	2.29	1.8	1.82	0.9	0.92	2.98	2.9	3.59	3.63	2.25	2.13
1737	0.83	0.81	1.04	0.98	1.33	1.24	2.28	2.36	2.33	2.29	0.78	0.74	2.34	2.38	2.14	2.19	1.69	1.73
1738	1.48	1.49	1.74	1.71	1.94	1.91	3.27	3.27	2.93	2.92	1.23	1.35	3	2.95	3.84	3.72	2.21	2.28
1739	1.74	1.69	1.39	1.47	2.15	2.18	3.63	3.6	3.26	3.12	1.46	1.4	3.73	3.73	4.23	4.51	2.58	2.55
1740	1.15	1.07	1.19	1.1	1.92	1.92	2.57	2.38	2.45	2.63	1.15	1.14	3.39	3.44	3.37	3.25	2.35	2.42
1741	0.92	1	0.95	0.89	1.86	1.89	2.74	2.82	2.11	2.15	1.09	1.07	3.09	3.03	3.57	3.63	2.74	2.76
1742	0.84	0.84	0.73	0.85	1.21	1.16	3.29	3.28	2.3	2.21	0.99	1	2.65	2.62	3.54	3.63	2.4	2.5
1743	1.03	0.92	0.83	1.35	1.71	1.7	4.12	4.06	4.1	4.07	1.48	1.45	4.73	4.81	5.17	5.14	2.63	2.58
1744	1.34	1.43	2.19	1.67	1.84	1.88	3.48	3.6	2.73	2.55	1.27	1.39	4.76	4.72	4.61	4.48	2.58	2.56
1745	1.11	0.96	1.06	1.19	1.4	1.36	3.29	3.51	2.93	2.89	0.93	0.83	3.21	3.28	3.33	3.3	2.4	2.41
1746	1.74	1.71	1.54	1.41	1.56	1.52	4.48	4.31	3.76	3.58	1.24	1.25	4.62	4.53	5.37	5.19	2.71	2.66
1747	1.54	1.46	1.41	1.4	1.14	1.18	3.26	3.04	2.6	2.84	1.06	1.12	2.26	2.1	2.59	2.66	2.56	2.54
1748	1.37	1.38	1.1	0.97	1.16	1.12	2.61	2.67	2.59	2.64	0.82	0.74	3.13	3.25	3.58	3.58	2.43	2.5
1749	1.24	1.14	1.07	1.05	1.06	1.04	2.57	2.61	2.44	2.46	0.54	0.58	2.29	2.13	1.95	1.93	2.06	2.08
1750	0.67	0.69	0.76	0.85	0.82	0.83	2.2	2.11	2.06	2.06	0.5	0.61	1.5	1.47	1.36	1.49	1.81	1.8
1751	0.99	0.97	1.27	1.32	1.38	1.33	2.95	2.94	2.79	2.87	1.1	1.12	1.87	1.95	1.9	1.76	2.8	2.76
1752	1.14	1.12	1.01	1.1	0.75	0.84	2.52	2.57	1.93	1.96	0.82	0.8	1.3	1.33	1.32	1.29	1.8	1.82
1753	0.9	0.98	1	0.88	1.02	0.94	2.84	2.75	2.23	2.17	1.37	1.13	1.17	1.31	1.31	1.27	1.84	1.82
1754	1.13	0.94	1.05	1.16	0.9	0.94	2.34	2.36	2.07	2.1	1.03	1.02	1.19	1.21	0.71	0.84	1.71	1.71
1755	1.36	1.51	1.51	1.52	1.52	1.46	2.68	2.67	2.55	2.27	1.81	1.75	2.26	2.33	1.68	1.58	2.11	2.05
1756	1.18	1.23	1.59	1.57	1.15	1.19	3.03	3.05	2.38	2.72	1.75	1.77	1.8	1.81	1.36	1.28	1.82	1.67
1757	0.91	0.84	1.38	1.32	0.8	0.78	2.68	2.66	1.73	1.46	1.23	1.16	1.31	1.19	0.79	0.98	1.81	2.15
1758	1.06	1.12	1.43	1.38	0.91	0.94	2.41	2.42	1.74	2.02	0.99	1.08	1.09	1.12	0.55	0.63	1.71	1.65
1759	1.41	1.39	1.7	1.73	0.67	0.67	1.56	1.6	1.28	1.25	0.78	0.78	1.33	1.34	0.74	0.71	1.61	1.84
1760	1.01	0.98	1.06	1.14	0.83	0.78	1.59	1.5	1.33	1.67	0.68	0.68	1.14	1.08	0.77	0.82	1.36	1.43
1761	0.78	0.87	0.9	0.83	0.49	0.52	1.5	1.45	1.25	1.23	0.56	0.51	0.75	0.88	NA	NA	1.11	1.07
1762	0.69	0.59	0.72	0.79	0.55	0.54	1.16	1.22	1.11	1.1	0.46	0.47	0.99	0.92	NA	NA	1.23	1.07
1763	1.29	1.43	1.53	1.55	1.1	1.13	2.13	2.22	2.26	2.18	0.92	0.92	2.01	1.96	NA	NA	1.83	1.72
1764	1.09	0.99	1.72	1.37	0.94	0.87	2.81	2.65	2.01	1.83	1.03	1.01	1.01	1.22	NA	NA	1.84	1.44
1765	0.72	0.81	1.13	1.46	1.01	1.03	2.3	2.25	1.71	1.95	1.09	1.14	0.92	1	NA	NA	1.18	1.47
1766	0.83	0.81	1.33	1.52	1.08	1.01	2.18	2.09	1.42	1.29	0.88	0.9	1.08	0.85	NA	NA	NA	NA
1767	1.06	1.26	1.25	1.24	1.12	1.21	1.87	2.21	1.64	1.6	1.02	0.96	1.02	1.11	NA	NA	NA	NA
1768	NA	NA	1.6	1.5	1.59	1.56	2.02	1.77	2.6	2.62	1.19	1.2	1.01	1.31	NA	NA	NA	NA
1769	NA	NA	1.43	1.63	1.27	0.98	NA	NA	1.94	2.21	1.18	1.18	1.18	0.92	NA	NA	NA	NA
1770	NA	NA	1.22	1.11	0.62	0.9	NA	NA	1.76	1.71	0.67	0.69	0.87	1.04	NA	NA	NA	NA
1771	NA	NA	0.78	0.81	0.65	0.63	NA	NA	1.54	1.31	0.54	0.52	1.02	0.97	NA	NA	NA	NA
1772	NA	NA	0.54	0.51	0.57	0.58	NA	NA	0.57	0.52	0.52	0.59	0.41	0.48	NA	NA	NA	NA
