# Lamarche - Rio Futaleufu - AUCH - ITRDB ARGE
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3847
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3847.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Lamarche - Rio Futaleufu - AUCH - ITRDB ARGE
#--------------------
# Investigators
#   Investigators: Lamarche, V.C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rio Futaleufu
#   Location: Argentina
#   Northernmost_Latitude: -43.18
#   Southernmost_Latitude: -43.18
#   Easternmost_Longitude: -71.7
#   Westernmost_Longitude: -71.7
#   Elevation_m: 1804
#--------------------
# Data_Collection
#   Collection_Name: ARGE
#   First_Year: 1842
#   Last_Year: 1974
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Austrocedrus chilensis (D. Don) Pic. Serm. & Bizzarri
#   Common_Name: Chilean cedar
#   Tree_Species_Code: AUCH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FU2091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2093_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2093; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2123_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2123; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2144_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2144; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2152_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2152; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FU2091_raw	FU2093_raw	FU2101_raw	FU2121_raw	FU2122_raw	FU2123_raw	FU2131_raw	FU2142_raw	FU2144_raw	FU2151_raw	FU2152_raw
348	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
349	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
350	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
351	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
352	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
353	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
354	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
355	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
356	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
357	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
358	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
359	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
360	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
361	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
362	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
363	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
364	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
365	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
366	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
367	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
368	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
369	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
370	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
371	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
372	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
373	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
374	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
375	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
376	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
377	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
378	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
379	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
380	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
381	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
382	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
383	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
384	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
385	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
386	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
387	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
388	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
389	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
390	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
391	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
392	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
393	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
394	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
395	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
396	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
397	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
398	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
399	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
400	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
401	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
402	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
403	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
404	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
405	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
406	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
407	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
408	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
409	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
410	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
411	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
412	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
413	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
414	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
415	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
416	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
417	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
418	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
419	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
420	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
421	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
422	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
423	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
424	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
425	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
426	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
427	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
428	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
429	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
430	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
431	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
432	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
433	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
434	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
435	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
436	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
437	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
438	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
439	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
440	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
441	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
442	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
443	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
444	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
445	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
446	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
447	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
448	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
449	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
450	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
451	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
452	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
453	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
454	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
455	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
456	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
457	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
458	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
459	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
460	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
461	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
462	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
463	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
464	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
465	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
466	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
467	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
468	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
469	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
470	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
471	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
472	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
473	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
474	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
475	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
476	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
477	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
478	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
479	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
480	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
481	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
482	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
483	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
484	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
485	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
486	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
487	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
488	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
489	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
490	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
491	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
492	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
493	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
494	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
495	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
496	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
497	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
498	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
499	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
500	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
501	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
502	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
503	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
504	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
505	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
506	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
507	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
508	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
509	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
510	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
511	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
512	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
513	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
514	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
515	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
516	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
517	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
518	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
519	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
520	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
521	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
522	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
523	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
524	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
525	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
526	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
527	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
528	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
529	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
530	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
531	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
532	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
533	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
534	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
535	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
536	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
537	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
538	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
539	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
540	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
541	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
542	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
543	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
544	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
545	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
546	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
547	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
548	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
549	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
550	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
551	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
552	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
553	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
554	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
555	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
556	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
557	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
558	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
559	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
560	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
561	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
562	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
563	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
564	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
565	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
566	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
567	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
568	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
569	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
570	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
571	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
572	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
573	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
574	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
575	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
576	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
577	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
578	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
579	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
580	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
581	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
582	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
583	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
584	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
585	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
586	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
587	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
588	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
589	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
590	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
591	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
592	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
593	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
594	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
595	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
596	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
597	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
598	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
599	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
600	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
601	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
602	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
603	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
604	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
605	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
606	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
607	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
608	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
609	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
610	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
611	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
612	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
613	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
614	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
615	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
616	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
617	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
618	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
619	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
620	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
621	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
622	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
623	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
624	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
625	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
626	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
627	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
628	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
629	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
630	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
631	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
632	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
633	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
634	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
635	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
636	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
637	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
638	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
639	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
640	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
641	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
642	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
643	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
644	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
645	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
646	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
647	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
648	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
649	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
650	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
651	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
652	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
653	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
654	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
655	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
656	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
657	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
658	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
659	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
660	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
661	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
662	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
663	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
664	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
665	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
666	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
667	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
668	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
669	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
670	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
671	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
672	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
673	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
674	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
675	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
676	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
677	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
678	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
