# Paritsis - Rio Ragintuco 2 - NOPU - ITRDB ARGE135
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16953
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16953.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge135-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge135.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge135.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-06-24
#--------------------
# File_Last_Modified_Date
#   Date: 2014-06-24
#--------------------
# Title
#   Study_Name: Paritsis - Rio Ragintuco 2 - NOPU - ITRDB ARGE135
#--------------------
# Investigators
#   Investigators: Paritsis, J.; Veblen, T.T.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # Ecology - insect outbreaks
# # 
# # Cores are stored at:
# # Biogeography Lab, Geography Department, University of Colorado at Boulder
# # 
# # Notes:
# # Most tree ring samples were collected during the growing season, so the most recent ring 
# # is not a complete ring. The most recent ring was therefore not used in the analysis by 
# # Paritsis and Veblen (2011). Two cores were collected per tree (desiginated with A & B sample codes). 
# # Site names designated 1 and 2 are two stands located near each other, with one typically older 
# # than the other.  These nearby site pairs were merged for the analysis by Paritsis and Veblen (2011).
# #  NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: Juan Paritsis and Thomas T. Veblen
#   Journal_Name: Global Change Biology
#   Published_Title: Dendroecological analysis of defoliator outbreaks on Nothofagus pumilio and their relation to climate variability in the Patagonian Andes
#   Published_Date_or_Year: 2011
#   Volume: 17
#   Pages: 239-253
#   Issue: 18
#   Report_Number: 
#   DOI: 10.1111/j.1365-2486.2010.02255.x
#   Full_Citation: None
#   Abstract: In the temperate forests of the southern Andes, Nothofagus pumilio, the dominant species of the most extensive forest type, experiences severe defoliation caused by caterpillars of the Ormiscodes genus (Lepidoptera: Saturniidae). This study uses tree rings to reconstruct the history of Ormiscodes outbreaks for the 1850-2005 period and examines relationships between outbreaks and climate variability. We used local climate records to compare outbreak-climate relationships in the northern Patagonian Andes (c. 41°S) and the cooler southern Patagonian Andes (c. 49°S). We also examined relationships between outbreak events and regional climate variability driven by variability in the Southern Annular Mode (SAM) and the El Niño-Southern Oscillation. Although relationships between Ormiscodes outbreaks and climate proved to be complex, in northern Patagonia defoliation events are associated with drier and warmer than average growing seasons. Warming and drying trends in Patagonia during the latter part of the 20th century have been linked to a positive trend in SAM. During the post-1976 period of accelerated warming in Patagonia, widespread defoliation outbreaks have occurred in both northern and southern Patagonia but the increase in frequency of events has been greater in the south. In southern Patagonia the increases in frequency of outbreaks in the late 20th century appear to be unprecedented over the c. 150 year tree-ring record of reconstructed outbreaks. These results are consistent with the greater magnitude of recent warming in southern Patagonia, and suggest that under predicted warmer and drier climates in the 21st century, defoliator outbreaks may continue to increase in frequency. This study is the first systematic reconstruction of past insect outbreaks in South America and provides a preliminary understanding of how climate variability affects defoliator outbreaks in Patagonian Nothofagus forests.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rio Ragintuco 2
#   Location: Argentina
#   Northernmost_Latitude: -40.8167
#   Southernmost_Latitude: -40.8167
#   Easternmost_Longitude: -71.4667
#   Westernmost_Longitude: -71.4667
#   Elevation_m: 1230
#--------------------
# Data_Collection
#   Collection_Name: ARGE135
#   First_Year: 1895
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Nothofagus pumilio (Poepp. & Endl.) Reiche
#   Common_Name: lenga
#   Tree_Species_Code: NOPU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 06_03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_14a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_14a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_14b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_14b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_15a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_15a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_15b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_15b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_16a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_16a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 06_16b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 06_16b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	06_03a_raw	06_03b_raw	06_01a_raw	06_02A_raw	06_04A_raw	06_05a_raw	06_05b_raw	06_06a_raw	06_06b_raw	06_07a_raw	06_07b_raw	06_08a_raw	06_08b_raw	06_09a_raw	06_09b_raw	06_10a_raw	06_11a_raw	06_11b_raw	06_12a_raw	06_12b_raw	06_13a_raw	06_13B_raw	06_14a_raw	06_14b_raw	06_15a_raw	06_15b_raw	06_16a_raw	06_16b_raw
1948	0.337	0.294	0.222	NA	0.138	0.253	0.324	0.409	0.514	0.301	0.293	0.319	0.303	0.307	0.342	0.245	0.344	0.325	NA	0.167	0.178	0.224	0.249	0.231	0.393	0.474	0.105	NA
1949	0.215	0.199	0.142	NA	0.126	0.249	0.212	0.323	0.474	0.327	0.274	0.281	0.223	0.246	0.282	0.233	0.263	0.254	NA	0.161	0.156	0.164	0.185	0.169	0.317	0.337	0.114	NA
1950	0.198	0.125	0.301	0.098	0.172	0.219	0.251	0.378	0.546	0.354	0.298	0.281	0.313	0.29	0.224	0.244	0.274	0.288	NA	0.157	0.149	0.198	0.201	0.156	0.325	0.356	0.173	NA
1951	0.219	0.186	0.285	0.076	0.184	0.195	0.227	0.398	0.343	0.313	0.26	0.232	0.302	0.271	0.231	0.218	0.228	0.325	NA	0.161	0.154	0.172	0.15	0.183	0.233	0.27	0.17	0.143
1952	0.165	0.164	0.287	0.096	0.162	0.258	0.307	0.454	0.382	0.279	0.275	0.23	0.297	0.374	0.248	0.149	0.218	0.373	NA	0.256	0.088	0.128	0.197	0.196	0.288	0.46	0.154	0.175
1953	0.171	0.188	0.207	0.078	0.066	0.186	0.218	0.27	0.324	0.243	0.154	0.227	0.27	0.199	0.194	0.189	0.233	0.218	NA	0.137	0.074	0.076	0.172	0.159	0.191	0.239	0.111	0.123
1954	0.173	0.221	0.262	0.076	0.126	0.181	0.301	0.409	0.473	0.326	0.286	0.221	0.389	0.226	0.301	0.22	0.393	0.297	NA	0.259	0.098	0.112	0.195	0.23	0.285	0.391	0.05	0.18
1955	0.184	0.193	0.275	0.052	0.238	0.212	0.335	0.391	0.486	0.477	0.306	0.272	0.403	0.274	0.335	0.135	0.333	0.29	NA	0.361	0.156	0.124	0.209	0.279	0.255	0.338	0.086	0.137
1956	0.056	0.118	0.199	0.054	0.064	0.203	0.223	0.307	0.333	0.24	0.196	0.149	0.236	0.157	0.233	0.041	0.17	0.214	NA	0.21	0.105	0.084	0.163	0.214	0.255	0.303	0.056	0.098
1957	0.196	0.206	0.261	0.066	0.164	0.25	0.251	0.317	0.405	0.336	0.305	0.291	0.311	0.305	0.328	0.298	0.228	0.297	NA	0.23	0.119	0.138	0.258	0.22	0.364	0.47	0.092	0.216
1958	0.219	0.155	0.327	0.056	0.184	0.221	0.369	0.405	0.536	0.408	0.425	0.212	0.291	0.229	0.272	0.27	0.27	0.248	NA	0.254	0.098	0.164	0.233	0.202	0.378	0.535	0.085	0.215
1959	0.089	0.141	0.286	0.064	0.128	0.22	0.248	0.327	0.426	0.24	0.237	0.161	0.188	0.181	0.19	0.146	0.189	0.189	NA	0.159	0.068	0.132	0.188	0.184	0.307	0.339	0.086	0.192
1960	0.139	0.27	0.316	0.046	0.088	0.318	0.324	0.361	0.369	0.242	0.312	0.235	0.232	0.26	0.248	0.205	0.265	0.337	NA	0.275	0.092	0.144	0.302	0.27	0.212	0.364	0.133	0.216
1961	0.101	0.203	0.252	0.048	0.03	0.208	0.211	0.333	0.354	0.205	0.212	0.166	0.214	0.118	0.175	0.178	0.267	0.227	NA	0.188	0.1	0.12	0.171	0.207	0.266	0.303	0.102	0.214
1962	0.068	0.153	0.155	0.072	0.044	0.183	0.247	0.422	0.415	0.251	0.346	0.158	0.275	0.338	0.165	0.113	0.22	0.312	0.22	0.22	0.072	0.094	0.257	0.207	0.347	0.51	0.101	0.229
1963	0.071	0.164	0.13	0.06	0.062	0.163	0.3	0.399	0.4	0.161	0.256	0.187	0.251	0.172	0.159	0.141	0.235	0.265	0.126	0.174	0.095	0.1	0.18	0.183	0.292	0.391	0.1	0.171
1964	0.156	0.328	0.246	0.092	0.172	0.124	0.335	0.33	0.404	0.288	0.393	0.295	0.332	0.149	0.18	0.199	0.298	0.286	0.298	0.238	0.153	0.182	0.182	0.235	0.289	0.429	0.085	0.22
1965	0.151	0.193	0.222	0.068	0.062	0.09	0.295	0.266	0.253	0.174	0.242	0.263	0.209	0.146	0.16	0.126	0.233	0.209	0.205	0.179	0.114	0.106	0.216	0.177	0.201	0.209	0.093	0.164
1966	0.157	0.238	0.231	0.058	0.092	0.096	0.331	0.167	0.312	0.177	0.184	0.31	0.287	0.119	0.153	0.242	0.277	0.211	0.215	0.199	0.105	0.126	0.148	0.163	0.282	0.244	0.185	0.157
1967	0.156	0.221	0.189	0.062	0.086	0.118	0.257	0.176	0.318	0.132	0.162	0.221	0.262	0.173	0.163	0.159	0.289	0.205	0.21	0.208	0.095	0.1	0.199	0.184	0.221	0.27	0.083	0.102
1968	0.16	0.182	0.156	0.062	0.064	0.231	0.166	0.139	0.227	0.168	0.203	0.147	0.189	0.276	0.164	0.155	0.26	0.179	0.27	0.272	0.102	0.114	0.22	0.196	0.213	0.163	0.091	0.143
1969	0.152	0.137	0.181	0.104	0.144	0.215	0.185	0.213	0.298	0.206	0.21	0.181	0.192	0.205	0.221	0.126	0.17	0.208	0.282	0.241	0.096	0.11	0.156	0.128	0.188	0.194	0.09	0.169
1970	0.136	0.113	0.132	0.062	0.11	0.171	0.129	0.204	0.225	0.124	0.138	0.187	0.147	0.193	0.273	0.107	0.178	0.217	0.184	0.266	0.081	0.082	0.101	0.142	0.176	0.157	0.029	0.093
1971	0.19	0.24	0.202	0.102	0.198	0.187	0.163	0.206	0.245	0.136	0.173	0.229	0.206	0.21	0.27	0.154	0.187	0.3	0.239	0.306	0.087	0.098	0.122	0.176	0.296	0.222	0.06	0.168
1972	0.153	0.194	0.173	0.114	0.106	0.102	0.184	0.204	0.185	0.152	0.129	0.205	0.164	0.199	0.29	0.157	0.194	0.229	0.129	0.092	0.081	0.092	0.151	0.146	0.217	0.144	0.057	0.1
1973	0.159	0.205	0.207	0.072	0.126	0.102	0.27	0.227	0.209	0.274	0.14	0.176	0.168	0.202	0.172	0.097	0.24	0.286	0.19	0.18	0.06	0.102	0.174	0.19	0.298	0.209	0.07	0.097
1974	0.065	0.066	0.051	0.032	0.028	0.06	0.099	0.064	0.083	0.054	0.05	0.039	0.036	0.049	0.057	0.03	0.158	0.264	0.056	0.031	0.035	0.032	0.065	0.053	0.074	0.047	0.025	0.03
1975	0.043	0.053	0.039	0.014	0.034	0.027	0.162	0.118	0.143	0.012	0.008	0.058	0.052	0.125	0.124	0.005	0.257	0.222	0.046	0.029	0.047	0.032	0.068	0.06	0.102	0.025	0.03	0.037
1976	0.172	0.267	0.189	0.06	0.092	0.03	0.196	0.248	0.226	0.111	0.09	0.122	0.14	0.144	0.167	0.078	0.367	0.236	0.158	0.048	0.063	0.054	0.212	0.134	0.287	0.123	0.074	0.071
1977	0.219	0.272	0.219	0.09	0.09	0.071	0.26	0.24	0.178	0.154	0.197	0.2	0.191	0.113	0.215	0.125	0.356	0.225	0.172	0.13	0.069	0.094	0.17	0.15	0.253	0.163	0.083	0.068
1978	0.185	0.172	0.112	0.05	0.08	0.103	0.228	0.257	0.186	0.133	0.177	0.127	0.126	0.145	0.17	0.093	0.262	0.158	0.148	0.126	0.055	0.092	0.141	0.123	0.182	0.155	0.059	0.051
1979	0.175	0.14	0.081	0.028	0.112	0.083	0.218	0.19	0.145	0.112	0.121	0.086	0.112	0.384	0.23	0.079	0.327	0.342	0.145	0.146	0.044	0.088	0.098	0.155	0.203	0.22	0.054	0.171
1980	0.209	0.139	0.054	0.04	0.216	0.118	0.331	0.274	0.189	0.109	0.267	0.185	0.218	0.342	0.227	0.07	0.404	0.313	0.205	0.198	0.087	0.124	0.286	0.302	0.285	0.219	0.129	0.184
1981	0.163	0.235	0.098	0.052	0.134	0.185	0.34	0.202	0.201	0.15	0.316	0.252	0.213	0.323	0.149	0.094	0.356	0.315	0.249	0.22	0.085	0.144	0.304	0.267	0.24	0.298	0.153	0.178
1982	0.064	0.135	0.067	0.056	0.132	0.155	0.1	0.165	0.24	0.091	0.272	0.182	0.199	0.205	0.118	0.073	0.306	0.129	0.194	0.186	0.092	0.12	0.185	0.151	0.185	0.142	0.136	0.101
1983	0.102	0.149	0.055	0.052	0.104	0.157	0.092	0.132	0.236	0.123	0.26	0.151	0.232	0.166	0.143	0.107	0.205	0.225	0.21	0.175	0.072	0.104	0.173	0.141	0.156	0.143	0.083	0.123
1984	0.089	0.057	0.033	0.03	0.094	0.095	0.094	0.145	0.263	0.105	0.193	0.126	0.216	0.114	0.158	0.093	0.202	0.195	0.166	0.203	0.07	0.076	0.15	0.107	0.231	0.096	0.067	0.067
1985	0.115	0.136	0.035	0.026	0.096	0.076	0.129	0.137	0.125	0.072	0.143	0.096	0.148	0.083	0.113	0.055	0.119	0.13	0.134	0.168	0.064	0.056	0.099	0.129	0.155	0.067	0.02	0.074
1986	0.07	0.016	0.13	0.012	0.028	0.017	0.135	0.123	0.153	0.023	0.026	0.082	0.208	0.023	0.069	0.01	0.051	0.029	0.046	0.1	0.053	0.064	0.021	0.074	0.155	0.059	0.012	0.009
1987	0.1	0.061	0.14	0.048	0.108	0.066	0.168	0.193	0.221	0.147	0.17	0.126	0.08	0.148	0.105	0.053	0.099	0.156	0.119	0.204	0.069	0.088	0.201	0.123	0.339	0.101	0.069	0.044
1988	0.136	0.1	0.097	0.056	0.176	0.136	0.145	0.191	0.133	0.115	0.134	0.118	0.09	0.125	0.14	0.066	0.204	0.281	0.227	0.236	0.08	0.09	0.105	0.238	0.268	0.104	0.138	0.144
1989	0.232	0.187	0.092	0.074	0.2	0.17	0.253	0.17	0.178	0.071	0.11	0.117	0.112	0.14	0.173	0.074	0.331	0.323	0.338	0.304	0.067	0.13	0.175	0.3	0.225	0.072	0.156	0.232
1990	0.201	0.133	0.191	0.078	0.162	0.234	0.314	0.238	0.157	0.049	0.111	0.074	0.199	0.171	0.256	0.073	0.24	0.306	0.236	0.289	0.045	0.134	0.195	0.26	0.199	0.068	0.195	0.2
1991	0.136	0.108	0.188	0.062	0.114	0.133	0.222	0.088	0.138	0.071	0.083	0.069	0.181	0.216	0.231	0.064	0.252	0.259	0.182	0.221	0.083	0.1	0.093	0.098	0.209	0.124	0.196	0.162
1992	0.014	0.018	0.021	0.01	0.038	0.114	0.217	0.06	0.059	0.014	0.057	0.055	0.099	0.161	0.224	0.026	0.176	0.239	0.104	0.096	0.054	0.06	0.107	0.049	0.086	0.048	0.098	0.154
1993	0.084	0.018	0.065	0.052	0.046	0.186	0.272	0.083	0.152	0.013	0.096	0.159	0.154	0.164	0.255	0.085	0.29	0.161	0.179	0.178	0.099	0.084	0.21	0.151	0.124	0.07	0.116	0.17
1994	0.151	0.077	0.069	0.048	0.022	0.126	0.131	0.045	0.076	0.012	0.042	0.16	0.136	0.131	0.14	0.106	0.184	0.177	0.295	0.127	0.04	0.12	0.179	0.155	0.179	0.093	0.168	0.123
1995	0.122	0.117	0.101	0.122	0.038	0.2	0.198	0.068	0.064	0.013	0.059	0.104	0.123	0.104	0.193	0.1	0.185	0.151	0.199	0.159	0.077	0.08	0.174	0.199	0.184	0.09	0.135	0.151
1996	0.185	0.092	0.209	0.142	0.07	0.219	0.255	0.086	0.145	0.058	0.097	0.15	0.198	0.207	0.383	0.092	0.262	0.169	0.371	0.315	0.078	0.1	0.085	0.142	0.179	0.206	0.133	0.282
1997	0.182	0.139	0.145	0.07	0.096	0.229	0.345	0.07	0.09	0.072	0.117	0.201	0.245	0.215	0.301	0.054	0.357	0.209	0.261	0.273	0.087	0.088	0.121	0.167	0.18	0.235	0.149	0.468
1998	0.136	0.113	0.056	0.052	0.076	0.194	0.272	0.115	0.108	0.043	0.102	0.16	0.124	0.16	0.111	0.27	0.225	0.111	0.135	0.143	0.079	0.076	0.057	0.091	0.156	0.12	0.157	0.205
1999	0.108	0.112	0.057	0.042	0.106	0.205	0.242	0.078	0.073	0.044	0.054	0.155	0.116	0.133	0.181	0.143	0.179	0.133	0.22	0.132	0.09	0.078	0.157	0.078	0.209	0.277	0.116	0.106
2000	0.206	0.096	0.034	0.04	0.076	0.176	0.313	0.082	0.102	0.035	0.144	0.132	0.181	0.217	0.271	0.042	0.246	0.157	0.363	0.262	0.116	0.132	0.3	0.147	0.228	0.23	0.154	0.177
2001	0.207	0.134	0.007	0.036	0.04	0.123	0.39	0.057	0.048	0.028	0.158	0.106	0.151	0.128	0.267	0.042	0.168	0.086	0.236	0.144	0.084	0.118	0.111	0.065	0.17	0.158	0.114	0.186
2002	0.184	0.105	0.008	0.034	0.062	0.192	0.252	0.071	0.081	0.035	0.134	0.128	0.126	0.142	0.257	0.032	0.12	0.091	0.197	0.07	0.082	0.142	0.068	0.032	0.154	0.112	0.159	0.289
2003	0.166	0.15	0.007	0.028	0.064	0.195	0.192	0.064	0.09	0.04	0.171	0.127	0.118	0.13	0.28	0.061	0.144	0.137	0.193	0.086	0.102	0.142	0.046	0.055	0.214	0.145	0.128	0.256
2004	0.232	0.335	0.012	0.044	0.034	0.233	0.197	0.038	0.045	0.039	0.24	0.096	0.115	0.1	0.242	0.041	0.093	0.22	0.132	0.078	0.07	0.174	0.048	0.035	0.189	0.131	0.109	0.361
2005	0.163	0.065	0.01	0.062	0.026	0.194	0.199	0.033	0.063	0.051	0.167	0.087	0.103	0.092	0.091	0.039	0.087	0.275	0.187	0.08	0.055	0.108	0.038	0.036	0.126	0.116	0.089	0.36
2006	0.107	0.092	0.009	0.044	0.02	0.133	0.173	0.048	0.042	0.049	0.163	0.126	0.159	0.094	0.122	0.043	0.111	0.183	0.15	0.066	0.076	0.14	0.073	0.046	0.078	0.08	0.058	0.268
