# Lopez - San Miguel de Velasco - SCBR - ITRDB BOL019
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36062
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36062.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bol019-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bol019.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bol019.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Lopez - San Miguel de Velasco - SCBR - ITRDB BOL019
#--------------------
# Investigators
#   Investigators: Lopez, L.; Villalba, R.(https://orcid.org/0000-0001-8183-0310)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: None
#   Published_Title: None
#   Published_Date_or_Year: None
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: https://www.sciencedirect.com/science/article/pii/S1125786516300789
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: San Miguel de Velasco
#   Location: Bolivia
#   Northernmost_Latitude: -16.600247
#   Southernmost_Latitude: -16.600247
#   Easternmost_Longitude: -61.205969
#   Westernmost_Longitude: -61.205969
#   Elevation_m: 508
#--------------------
# Data_Collection
#   Collection_Name: BOL019
#   First_Year: 1838
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Schinopsis brasiliensis Engl.
#   Common_Name: None
#   Tree_Species_Code: SCBR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## sot851_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot851; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sot851a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot851a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sot1154a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot1154a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sot1154b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot1154b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sot01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sot022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sot875_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot875; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sot33b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot33b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sot115_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot115; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## so154b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: so154b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sot874_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot874; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sot874a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot874a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sot74a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot74a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sot51_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot51; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sot44_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sot44; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	sot851_raw	sot851a_raw	sot1154a_raw	sot1154b_raw	sot01_raw	sot022_raw	sot875_raw	sot33b_raw	sot115_raw	so154b_raw	sot874_raw	sot874a_raw	sot74a_raw	sot51_raw	sot44_raw
1912	2.808	2.82	2.77	2.634	2.752	2.752	5.668	2.752	2.77	2.634	5.668	5.559	5.559	2.808	2.752
1913	2.836	2.732	3.496	3.974	4.175	4.175	3.523	4.175	3.496	3.974	3.523	3.63	3.63	2.836	4.175
1914	3.257	3.157	3.979	4.501	4.448	4.448	3.21	4.448	3.979	4.501	3.21	3.475	3.475	3.257	4.448
1915	2.191	2.384	3.665	3.832	2.916	2.916	2.826	2.916	3.665	3.832	2.826	2.521	2.521	2.191	2.916
1916	3.794	3.701	3.877	4.037	2.961	2.961	2.077	2.961	3.877	4.037	2.077	1.947	1.947	3.794	2.961
1917	3.46	3.374	3.928	3.832	3.97	3.97	2.015	3.97	3.928	3.832	2.015	2.122	2.122	3.46	3.97
1918	2.278	2.279	2.765	2.823	2.735	2.735	3.745	2.735	2.765	2.823	3.745	3.81	3.81	2.278	2.735
1919	1.866	2.548	2.724	3.065	3.904	3.904	2.487	3.904	2.724	3.065	2.487	2.42	2.42	1.866	3.904
1920	3.659	3.208	2.137	2.095	3.904	3.904	1.828	3.904	2.137	2.095	1.828	1.763	1.763	3.659	3.904
1921	2.971	2.797	2.053	1.878	2.514	2.514	5.451	2.514	2.053	1.878	5.451	5.26	5.26	2.971	2.514
1922	1.261	1.355	2.239	2.295	2.079	2.079	2.907	2.079	2.239	2.295	2.907	3.14	3.14	1.261	2.079
1923	4.106	4.221	1.562	1.557	1.84	1.84	4.925	1.84	1.562	1.557	4.925	4.84	4.84	4.106	1.84
1924	6.222	6.318	2.091	2.07	3.358	3.358	2.569	3.358	2.091	2.07	2.569	2.637	2.637	6.222	3.358
1925	4.97	4.683	3.947	3.97	2.652	2.652	3.413	2.652	3.947	3.97	3.413	3.513	3.513	4.97	2.652
1926	5.452	5.559	3.096	3	1.369	1.369	3.041	1.369	3.096	3	3.041	3.043	3.043	5.452	1.369
1927	4.023	4.295	4.168	4.325	4.38	4.38	2.811	4.38	4.168	4.325	2.811	2.832	2.832	4.023	4.38
1928	3.029	3.124	3.424	3.557	6.432	6.432	3.809	6.432	3.424	3.557	3.809	4.085	4.085	3.029	6.432
1929	4.792	4.994	4.972	4.786	5.304	5.304	3.336	5.304	4.972	4.786	3.336	3.116	3.116	4.792	5.304
1930	3.243	2.953	3.175	3.258	5.222	5.222	1.716	5.222	3.175	3.258	1.716	1.557	1.557	3.243	5.222
1931	2.799	3.041	2.741	2.652	4.792	4.792	4.296	4.792	2.741	2.652	4.296	4.324	4.324	2.799	4.792
1932	2.061	2.035	2.662	2.778	3.195	3.195	2.037	3.195	2.662	2.778	2.037	2.12	2.12	2.061	3.195
1933	1.722	1.632	2.373	2.203	5.487	5.487	3.72	5.487	2.373	2.203	3.72	3.881	3.881	1.722	5.487
1934	1.404	1.276	1.944	2.05	3.722	3.722	6.602	3.722	1.944	2.05	6.602	6.651	6.651	1.404	3.722
1935	2.819	2.855	2.565	2.305	3.262	3.262	4.418	3.262	2.565	2.305	4.418	4.279	4.279	2.819	3.262
1936	8.083	7.976	3.203	3.605	1.938	1.938	2.617	1.938	3.203	3.605	2.617	2.811	2.811	8.083	1.938
1937	5.532	5.892	2.479	2.49	1.682	1.682	1.935	1.682	2.479	2.49	1.935	1.944	1.944	5.532	1.682
1938	2.82	2.65	2.197	2.037	1.635	1.635	0.931	1.635	2.197	2.037	0.931	0.99	0.99	2.82	1.635
1939	5.448	5.331	2.96	3.144	3.019	3.019	1.086	3.019	2.96	3.144	1.086	0.873	0.873	5.448	3.019
1940	5.031	4.797	1.202	1.25	3.668	3.668	3.094	3.668	1.202	1.25	3.094	3.133	3.133	5.031	3.668
1941	4.179	4.669	1.339	1.416	3.757	3.757	2.713	3.757	1.339	1.416	2.713	2.459	2.459	4.179	3.757
1942	2.627	3.381	2.567	2.557	4.94	4.94	1.174	4.94	2.567	2.557	1.174	1.736	1.736	2.627	4.94
1943	3.506	2.685	1.977	1.736	3.807	3.807	1.865	3.807	1.977	1.736	1.865	1.573	1.573	3.506	3.807
1944	1.487	1.277	1.397	1.691	4.708	4.708	1.247	4.708	1.397	1.691	1.247	1.257	1.257	1.487	4.708
1945	3.243	3.032	2.89	2.823	3.671	3.671	1.411	3.671	2.89	2.823	1.411	1.495	1.495	3.243	3.671
1946	2.822	3.291	1.938	2.094	4.787	4.787	1.323	4.787	1.938	2.094	1.323	1.07	1.07	2.822	4.787
1947	2.687	2.66	3.176	3.097	5.07	5.07	1.067	5.07	3.176	3.097	1.067	0.976	0.976	2.687	5.07
1948	3.936	4.045	1.841	1.641	2.874	2.874	1.575	2.874	1.841	1.641	1.575	1.684	1.684	3.936	2.874
1949	4.643	4.659	2.801	2.846	3.185	3.185	2.478	3.185	2.801	2.846	2.478	2.493	2.493	4.643	3.185
1950	2.947	2.898	2.356	2.312	2.322	2.322	1.079	2.322	2.356	2.312	1.079	1.193	1.193	2.947	2.322
1951	4.754	4.65	2.055	1.853	4.391	4.391	2.585	4.391	2.055	1.853	2.585	2.691	2.691	4.754	4.391
1952	5.763	5.828	1.947	2.084	4.845	4.845	3.053	4.845	1.947	2.084	3.053	2.539	2.539	5.763	4.845
1953	2.94	2.821	2.111	2.36	2.637	2.637	1.007	2.637	2.111	2.36	1.007	1.301	1.301	2.94	2.637
1954	4.75	4.534	2.671	2.373	4.85	4.85	1.65	4.85	2.671	2.373	1.65	1.926	1.926	4.75	4.85
1955	1.785	2.035	1.613	1.95	5.804	5.804	2.327	5.804	1.613	1.95	2.327	2.19	2.19	1.785	5.804
1956	4.914	4.313	1.41	1.254	2.732	2.732	1.345	2.732	1.41	1.254	1.345	1.243	1.243	4.914	2.732
1957	4.007	4.167	1.565	1.234	4.396	4.396	0.863	4.396	1.565	1.234	0.863	0.824	0.824	4.007	4.396
1958	3.946	4.047	1.256	1.447	1.88	1.88	1.01	1.88	1.256	1.447	1.01	0.988	0.988	3.946	1.88
1959	2.177	2.482	2.502	2.497	4.919	4.919	1.146	4.919	2.502	2.497	1.146	1.31	1.31	2.177	4.919
1960	5.187	5.032	1.807	2.028	4.153	4.153	2.015	4.153	1.807	2.028	2.015	1.689	1.689	5.187	4.153
1961	1.972	1.755	1.893	1.733	3.845	3.845	2.593	3.845	1.893	1.733	2.593	3.031	3.031	1.972	3.845
1962	1.212	1.554	2.027	2.029	2.349	2.349	1.429	2.349	2.027	2.029	1.429	1.05	1.05	1.512	2.349
1963	2.975	3.311	2.949	2.859	5.33	5.33	2.079	5.33	2.949	2.859	2.079	2.158	2.158	2.975	5.33
1964	1.883	1.562	2.645	2.563	1.846	1.846	2.021	1.846	2.645	2.563	2.021	1.883	1.883	1.883	1.846
1965	2.975	2.844	1.59	1.608	1.273	1.273	3.55	1.273	1.59	1.608	3.55	3.839	3.839	2.975	1.273
1966	1.129	1.324	2.438	2.428	2.709	2.709	3.424	2.709	2.438	2.428	3.424	3.534	3.534	1.129	2.709
1967	1.062	1.118	2.147	2.238	1.659	1.659	2.098	1.659	2.147	2.238	2.098	2.2	2.2	1.062	1.659
1968	2.256	2.107	2.667	2.633	2.761	2.761	1.616	2.761	2.667	2.633	1.616	1.531	1.531	2.256	2.761
1969	2.753	2.732	0.972	0.793	1.134	1.134	2.221	1.134	0.972	0.793	2.221	2.245	2.245	2.753	1.134
1970	2.164	2.048	0.793	0.904	1.123	1.123	2.309	1.123	0.793	0.904	2.309	2.054	2.054	2.264	1.123
1971	0.901	1.272	1.182	1.137	1.911	1.911	2.8	1.911	1.182	1.137	2.8	2.802	2.802	0.901	1.911
1972	1.924	1.577	3.838	4.126	3.112	3.112	1.783	3.112	3.838	4.126	1.783	2.148	2.148	1.924	3.112
1973	2.289	2.467	2.647	2.66	2.101	2.101	0.761	2.101	2.647	2.66	0.761	0.848	0.848	2.289	2.101
1974	1.084	1.002	1.756	1.537	1.205	1.205	0.915	1.205	1.756	1.537	0.915	0.927	0.927	1.084	1.205
1975	0.864	1.046	1.924	2.195	1.648	1.648	3.06	1.648	1.924	2.195	3.06	2.602	2.602	0.864	1.648
1976	1.368	1.185	4.129	3.752	2.678	2.678	4.48	2.678	4.129	3.752	4.48	5.066	5.066	1.368	2.678
1977	1.794	1.741	2.886	3.129	1.023	1.023	2.418	1.023	2.886	3.129	2.418	2.293	2.293	1.794	1.023
1978	0.633	0.721	3.128	3.119	0.853	0.853	0.643	0.853	3.128	3.119	0.643	1.077	1.077	0.683	0.853
1979	1.746	1.739	2.024	1.964	1.657	1.657	1.862	1.657	2.024	1.964	1.862	1.652	1.652	1.746	1.657
1980	2.03	1.845	0.823	0.745	1.699	1.699	3.299	1.699	0.823	0.745	3.299	3.105	3.105	2.03	1.699
1981	2.1	2.235	1.467	1.516	0.815	0.815	3.218	0.815	1.467	1.516	3.218	3.213	3.213	2.1	0.815
1982	1.645	1.708	1.929	1.638	1.903	1.903	3.94	1.903	1.929	1.638	3.94	3.98	3.98	1.645	1.903
1983	1.345	1.262	2.647	2.78	2.046	2.046	1.243	2.046	2.647	2.78	1.243	1.372	1.372	1.345	2.046
1984	1.391	1.615	2.986	2.951	2.196	2.196	1.338	2.196	2.986	2.951	1.338	1.236	1.236	1.391	2.196
1985	1.572	1.109	1.731	1.699	1.901	1.901	1.986	1.901	1.731	1.699	1.986	1.836	1.836	1.572	1.901
1986	1.819	2.028	2.338	2.54	1.133	1.133	1.643	1.133	2.338	2.54	1.643	1.89	1.89	1.819	1.133
1987	2.011	2.269	1.643	1.591	1.451	1.451	1.629	1.451	1.643	1.591	1.629	1.622	1.622	2.011	1.451
1988	3.789	3.989	2.437	2.511	1.335	1.335	1.343	1.335	2.437	2.511	1.343	1.077	1.077	3.789	1.335
1989	3.673	3.261	2.21	2.386	2.582	2.582	1.318	2.582	2.21	2.386	1.318	1.461	1.461	3.673	2.582
1990	4.649	4.409	2.339	2.339	1.903	1.903	1.32	1.903	2.339	2.339	1.32	1.297	1.297	4.649	1.903
1991	0.812	1.241	1.912	1.732	3.178	3.178	0.846	3.178	1.912	1.732	0.846	0.967	0.967	0.812	3.178
1992	2.467	2.199	2.092	1.902	2.895	2.895	0.726	2.895	2.092	1.902	0.726	0.846	0.846	2.467	2.895
1993	1.271	1.526	1.452	1.631	4.84	4.84	1.603	4.84	1.452	1.631	1.603	1.464	1.464	1.271	4.84
1994	1.031	1.115	1.65	1.666	2.659	2.659	1.668	2.659	1.65	1.666	1.668	1.695	1.695	1.031	2.659
1995	1.271	1.02	3.186	3.248	2.393	2.393	1.379	2.393	3.186	3.248	1.379	1.281	1.281	1.271	2.393
1996	1.001	1.194	1.568	1.53	1.467	1.467	1.607	1.467	1.568	1.53	1.607	1.227	1.227	1.011	1.467
1997	1.828	1.758	1.858	1.926	2.294	2.294	2.024	2.294	1.858	1.926	2.024	2.275	2.275	1.828	2.294
1998	2.039	1.844	1.256	0.668	1.424	1.424	2.101	1.424	1.256	0.668	2.101	2.24	2.24	2.039	1.424
1999	4.236	4.5	0.972	1.261	3.743	3.743	1.687	3.743	0.972	1.261	1.687	1.586	1.586	4.236	3.743
2000	4.836	5.407	1.013	1.673	4.993	4.993	1.534	4.993	1.013	1.673	1.534	1.734	1.734	4.836	4.993
2001	2.916	2.714	3.321	2.228	2.535	2.535	1.147	2.535	3.321	2.228	1.147	1.02	1.02	2.916	2.535
2002	2.106	2.174	1.959	0.766	2.335	2.335	1.242	2.335	1.959	0.766	1.242	1.147	1.147	2.206	2.335
2003	3.813	3.486	1.76	1.712	4.262	4.262	1.669	4.262	1.76	1.712	1.669	1.6	1.6	3.813	4.262
2004	3.177	3.466	1.685	1.928	3.71	3.71	0.773	3.71	1.685	1.928	0.773	0.956	0.956	3.177	3.71
2005	1.549	1.576	3.051	1.729	1.981	1.981	0.641	1.981	3.051	1.729	0.641	0.684	0.684	1.549	1.981
2006	1.55	1.682	3.777	3.085	1.898	1.898	0.594	1.898	3.777	3.085	0.594	0.556	0.556	1.55	1.898
2007	2.042	1.96	1.468	3.676	1.991	1.991	0.695	1.991	1.468	3.676	0.695	0.575	0.575	2.042	1.991
2008	2.138	1.914	1.402	1.503	2.894	2.894	2.012	2.894	1.402	1.503	2.012	2.276	2.276	2.138	2.894
2009	1.231	1.401	1.879	1.414	1.065	1.065	1.457	1.065	1.879	1.414	1.457	1.143	1.143	1.231	1.065
2010	2.193	1.83	2.113	1.897	1.476	1.476	1.347	1.476	2.113	1.897	1.347	1.512	1.512	2.193	1.476
2011	1.259	1.154	NA	2.098	1.258	1.258	1.129	1.258	NA	2.098	1.129	1.343	1.343	1.259	1.258
