# Chernykh - Chapel of Elijah the Prophet and the Three Saints on Lukostrov - PISP - ITRDB RUS392
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37244
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37244.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/rus392-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; rus392-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/rus392.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/rus392.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2023-01-19
#--------------------
# File_Last_Modified_Date
#   Date: 2023-01-19
#--------------------
# Title
#   Study_Name: Chernykh - Chapel of Elijah the Prophet and the Three Saints on Lukostrov - PISP - ITRDB RUS392
#--------------------
# Investigators
#   Investigators: Chernykh, N.B.; Sargeeva, N.F.; Karpukhin, A.A.; Matskovsky, V.V.; Solovyeva, L.N.
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Chernykh N.B.
#   Journal_Name: Brief Communications of the Institute of Archeology
#   Published_Title: Dendrochronologiy of the arhitectural monuments in Karelia
#   Published_Date_or_Year: 2001
#   Volume: 211
#   Pages: 113-120
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: Chernykh N.B. 2001. Dendrochronologiy of the arhitectural monuments in Karelia. Kratkiye soobshcheniya Instituta arkheologii - KSIA (Brief Communications of the Institute of Archaeology). 2001. Vol. 211. p.113-120.
#   Abstract: None
#--------------------
#   Authors: Карпухин, А.А.; В.В. Мацковский; Л.Н. Соловьева
#   Journal_Name: Brief Communications of the Institute of Archeology
#   Published_Title: TREE-RING CHRONOLOGIES OF WOODEN ARCHITECTURE IN KARELIA
#   Published_Date_or_Year: 2019
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.25681/IARAS.0130-2620.257.393-407
#   Full_Citation: None
#   Abstract: None
#--------------------
#   Authors: Solomina, Olga, Vladimir Matskovsky, Ekaterina Dolgova, Veronika Kuznetsova, Nadezhda Semenyak, Tatiana Bebchuk, Vladimir Mikhalenko, Alexey Karpukhin and Bulat Khasanov
#   Journal_Name: Scientific Data
#   Published_Title: Tree-ring data set for dendroclimatic reconstructions and dendrochronological dating in European Russia
#   Published_Date_or_Year: 2022
#   Volume: 9
#   Pages: 
#   Issue: 
#   Report_Number: 367
#   DOI: 10.1038/s41597-022-01456-6
#   Full_Citation: None
#   Abstract: The data set presented represents 15 years of collection. It contains tree-ring width measurements from 64 sites of living trees and ten historical chronologies based on archaeological and construction wood up to year 572 CE, altogether 2909 tree-ring series and more than 450000 measured and cross-dated tree rings. It covers the vast territory of European Russia, including its forested northern and central parts, and the Northern Caucasus mountains. The potential use of these data include climatic reconstructions of regional and hemispheric scale, dendrochronological dating of historical and cultural wood, ecological and remote sensing studies.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Chapel of Elijah the Prophet and the Three Saints on Lukostrov
#   Location: Russia
#   Northernmost_Latitude: 61.969969
#   Southernmost_Latitude: 61.969969
#   Easternmost_Longitude: 35.731089
#   Westernmost_Longitude: 35.731089
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: RUS392
#   First_Year: 1549
#   Last_Year: 1669
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus spp. L.
#   Common_Name: pine
#   Tree_Species_Code: PISP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ilpr01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ilpr01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ilpr01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ilpr01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ilpr02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ilpr02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ilpr02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ilpr02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ilpr03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ilpr03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ilpr03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ilpr03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ilpr05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ilpr05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ilpr05rB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ilpr05rB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ilpr15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ilpr15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ilpr15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ilpr15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ilpr01A_raw	ilpr01B_raw	ilpr02A_raw	ilpr02B_raw	ilpr03A_raw	ilpr03B_raw	ilpr05A_raw	ilpr05rB_raw	ilpr15A_raw	ilpr15B_raw
1632	0.2	0.35	0.35	0.4	0.4	0.6	0.8	0.85	0.45	0.35
1633	0.15	0.3	0.35	0.35	0.45	0.4	0.5	0.55	0.35	0.35
1634	0.15	0.15	0.3	0.3	0.35	0.25	1.25	0.85	0.5	0.45
1635	0.25	0.2	0.35	0.25	0.45	0.25	0.9	0.8	0.35	0.3
1636	0.25	0.2	0.25	0.2	0.45	0.35	0.6	0.7	0.5	0.4
1637	0.25	0.25	0.3	0.4	1	0.8	0.6	0.45	0.5	0.45
1638	0.4	0.4	0.35	NA	0.6	0.7	0.5	0.6	0.5	0.4
1639	0.4	0.4	0.35	NA	0.85	1	0.5	0.5	0.75	0.55
1640	0.5	0.4	0.35	NA	0.75	0.8	0.65	0.6	0.55	0.25
1641	0.35	0.3	0.2	NA	0.4	0.5	1	0.75	0.5	0.3
1642	0.5	0.3	0.4	NA	0.75	1.1	1.8	1.35	0.8	0.5
1643	0.5	0.5	0.5	NA	0.45	1	2.25	1.1	0.45	0.45
1644	0.4	0.55	0.5	NA	0.5	0.95	2	0.75	0.35	0.4
1645	0.35	0.5	0.35	NA	0.8	1.5	2.9	1.3	0.55	0.5
1646	0.4	0.5	0.35	NA	0.9	1.05	2.75	1.4	0.4	0.7
1647	0.4	0.5	0.45	NA	0.55	1.1	1.35	0.75	0.65	0.65
1648	0.5	0.6	0.45	NA	0.6	1	0.75	0.5	0.5	0.5
1649	0.4	0.6	0.4	NA	0.45	0.5	0.8	0.45	0.2	0.35
1650	0.45	0.65	0.3	NA	0.4	0.5	0.7	0.45	0.4	0.4
1651	0.5	0.65	0.45	NA	0.8	0.75	0.65	0.65	0.35	0.35
1652	0.5	0.5	0.45	NA	0.55	0.65	0.5	0.4	0.4	0.35
1653	0.5	0.4	0.55	NA	0.85	0.7	0.5	0.35	0.45	0.4
1654	0.5	0.45	0.7	NA	0.7	0.6	0.7	0.35	0.5	0.5
1655	0.5	0.4	0.55	NA	0.45	0.4	0.95	0.5	0.25	0.45
1656	0.35	0.35	0.35	NA	0.35	0.45	0.75	0.35	0.35	0.65
1657	0.3	0.35	0.4	NA	0.3	0.25	0.9	0.35	0.65	NA
1658	0.25	0.2	0.25	NA	0.35	0.35	0.65	0.3	0.5	NA
1659	0.25	0.3	0.45	NA	0.5	0.35	0.7	0.35	0.75	NA
1660	0.25	0.25	0.4	NA	0.45	0.35	NA	0.35	0.9	NA
1661	0.25	0.25	0.4	NA	0.3	0.35	NA	NA	NA	NA
1662	NA	NA	0.55	NA	0.4	0.5	NA	NA	NA	NA
1663	NA	NA	0.5	NA	0.5	0.5	NA	NA	NA	NA
1664	NA	NA	0.45	NA	0.4	0.35	NA	NA	NA	NA
1665	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA
1666	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA
1667	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA
1668	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA
1669	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA
