# Chernykh - Church of the Assumption of the Most Holy Theotokos of Kondopoga - PISP - ITRDB RUS390
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37242
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37242.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/rus390-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; rus390-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/rus390.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/rus390.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2023-01-19
#--------------------
# File_Last_Modified_Date
#   Date: 2023-01-19
#--------------------
# Title
#   Study_Name: Chernykh - Church of the Assumption of the Most Holy Theotokos of Kondopoga - PISP - ITRDB RUS390
#--------------------
# Investigators
#   Investigators: Chernykh, N.B.; Sargeeva, N.F.; Karpukhin, A.A.; Matskovsky, V.V.; Solovyeva, L.N.
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Chernykh N.B.
#   Journal_Name: Brief Communications of the Institute of Archeology
#   Published_Title: Dendrochronologiy of the arhitectural monuments in Karelia
#   Published_Date_or_Year: 2001
#   Volume: 211
#   Pages: 113-120
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: Chernykh N.B. 2001. Dendrochronologiy of the arhitectural monuments in Karelia. Kratkiye soobshcheniya Instituta arkheologii - KSIA (Brief Communications of the Institute of Archaeology). 2001. Vol. 211. p.113-120.
#   Abstract: None
#--------------------
#   Authors: Карпухин, А.А.; В.В. Мацковский; Л.Н. Соловьева
#   Journal_Name: Brief Communications of the Institute of Archeology
#   Published_Title: TREE-RING CHRONOLOGIES OF WOODEN ARCHITECTURE IN KARELIA
#   Published_Date_or_Year: 2019
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.25681/IARAS.0130-2620.257.393-407
#   Full_Citation: None
#   Abstract: None
#--------------------
#   Authors: Solomina, Olga, Vladimir Matskovsky, Ekaterina Dolgova, Veronika Kuznetsova, Nadezhda Semenyak, Tatiana Bebchuk, Vladimir Mikhalenko, Alexey Karpukhin and Bulat Khasanov
#   Journal_Name: Scientific Data
#   Published_Title: Tree-ring data set for dendroclimatic reconstructions and dendrochronological dating in European Russia
#   Published_Date_or_Year: 2022
#   Volume: 9
#   Pages: 
#   Issue: 
#   Report_Number: 367
#   DOI: 10.1038/s41597-022-01456-6
#   Full_Citation: None
#   Abstract: The data set presented represents 15 years of collection. It contains tree-ring width measurements from 64 sites of living trees and ten historical chronologies based on archaeological and construction wood up to year 572 CE, altogether 2909 tree-ring series and more than 450000 measured and cross-dated tree rings. It covers the vast territory of European Russia, including its forested northern and central parts, and the Northern Caucasus mountains. The potential use of these data include climatic reconstructions of regional and hemispheric scale, dendrochronological dating of historical and cultural wood, ecological and remote sensing studies.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Church of the Assumption of the Most Holy Theotokos of Kondopoga
#   Location: Russia
#   Northernmost_Latitude: 62.175618
#   Southernmost_Latitude: 62.175618
#   Easternmost_Longitude: 34.286521
#   Westernmost_Longitude: 34.286521
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: RUS390
#   First_Year: 1609
#   Last_Year: 1767
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus spp. L.
#   Common_Name: pine
#   Tree_Species_Code: PISP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## kond01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: kond01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## kond01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: kond01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## kond02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: kond02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## kond02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: kond02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## kond05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: kond05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## kond05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: kond05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## kond06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: kond06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## kond06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: kond06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## kond08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: kond08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## kond08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: kond08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## kond11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: kond11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## kond11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: kond11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	kond01A_raw	kond01B_raw	kond02A_raw	kond02B_raw	kond05A_raw	kond05B_raw	kond06A_raw	kond06B_raw	kond08A_raw	kond08B_raw	kond11A_raw	kond11B_raw
1686	1.1	1.15	2.2	1.35	1.05	1.1	1.2	0.81	1.22	0.75	0.63	0.91
1687	1	1.05	1.5	1.15	0.95	1.05	0.78	0.7	1.1	0.71	0.65	0.83
1688	0.8	0.8	1.55	1.15	0.8	0.8	0.68	0.53	1.13	0.74	0.7	0.78
1689	0.65	0.85	1.35	1.15	0.65	0.85	0.74	0.57	0.78	0.74	0.67	0.85
1690	0.5	0.55	0.95	0.8	0.55	0.55	0.78	0.57	1.02	0.57	0.52	0.81
1691	0.85	1.15	1	0.7	0.85	0.95	0.92	0.68	0.85	0.77	0.73	1.06
1692	0.4	0.4	1.1	0.75	0.4	0.45	0.62	0.48	0.95	0.65	0.53	0.71
1693	0.65	0.6	0.95	0.65	0.7	0.7	0.63	0.44	0.79	0.51	0.5	0.71
1694	1.05	0.85	1.65	1.45	0.95	0.9	0.81	0.56	1.22	0.72	0.57	0.75
1695	0.9	0.8	1.5	1.1	0.85	0.8	0.71	0.61	1.43	0.79	0.55	0.74
1696	0.85	0.65	0.9	0.85	0.8	0.6	0.62	0.41	1.19	0.77	0.55	0.65
1697	1.15	0.85	1	0.8	1.05	0.8	0.73	0.62	1.19	0.73	0.54	0.59
1698	1.05	0.85	0.85	0.65	1	0.95	0.58	0.62	1.25	0.87	0.5	0.54
1699	0.75	0.65	1	0.7	0.85	0.55	0.56	0.38	1.31	0.76	0.4	0.5
1700	1.1	0.75	0.8	0.75	1.05	0.9	0.54	0.45	1.34	0.82	0.57	0.71
1701	1.25	0.75	1.35	0.95	1.3	1	0.78	0.57	1.12	1.16	0.58	0.89
1702	1.3	0.75	1.3	0.95	1.35	0.8	0.71	0.56	1.26	1.05	0.53	0.79
1703	0.75	0.6	1.2	0.85	0.7	0.55	0.49	0.46	0.68	0.6	0.46	0.65
1704	0.55	0.95	1.75	1.1	0.55	0.95	0.53	0.66	0.89	0.7	0.59	0.77
1705	0.75	1.35	1.7	1	0.75	1	0.73	0.7	1.21	0.71	0.66	1.01
1706	0.75	1.3	1.5	0.8	0.7	0.8	0.46	0.44	0.98	0.76	0.77	1.07
1707	0.65	0.65	1	0.9	0.7	0.85	0.48	0.43	0.76	0.64	0.71	0.79
1708	0.7	0.75	1.25	0.8	0.65	0.75	0.49	0.52	0.81	0.52	0.66	0.62
1709	0.55	0.55	0.8	0.65	0.55	0.55	0.44	0.43	0.57	0.54	0.55	0.5
1710	0.7	0.75	1.15	0.9	0.7	0.65	0.47	0.48	0.58	0.51	0.62	0.57
1711	0.7	0.8	1.35	1.05	0.6	0.8	0.56	0.61	0.58	0.54	0.66	0.67
1712	0.75	1	1.5	0.85	0.65	1	0.38	0.45	0.69	0.64	0.64	0.62
1713	0.6	0.7	1.25	0.8	0.6	0.7	0.35	0.33	0.65	0.71	0.55	0.62
1714	0.8	0.65	1.5	1	0.8	0.65	0.48	0.44	0.72	0.61	0.7	0.59
1715	0.75	0.8	1.4	1.05	0.7	0.8	0.44	0.42	0.82	0.66	0.77	0.5
1716	0.55	0.6	1.5	1.1	0.55	0.55	0.36	0.44	1	0.79	0.78	0.57
1717	0.7	0.85	1.5	1	0.7	0.8	0.27	0.41	0.88	0.76	0.65	0.4
1718	0.75	0.8	1.2	1	0.75	0.75	0.38	0.45	0.95	0.81	0.67	0.47
1719	0.55	0.5	1.1	0.85	0.55	0.55	0.36	0.4	0.72	0.73	0.6	0.35
1720	0.8	0.7	1.85	1.25	0.75	0.75	0.52	0.52	0.82	0.7	0.63	0.47
1721	0.5	0.5	1.35	1	0.5	0.55	0.37	0.46	0.57	0.43	0.56	0.37
1722	0.55	0.6	1.35	1.25	0.55	0.5	0.31	0.31	0.67	0.56	0.47	0.45
1723	0.65	0.6	1.5	1.35	0.65	0.6	0.31	0.49	0.75	0.68	0.65	0.48
1724	0.4	0.45	1.25	1.15	0.4	0.45	0.29	0.47	0.83	0.49	0.52	0.48
1725	0.35	0.35	1.4	1.2	0.4	0.3	0.37	0.5	1.08	0.55	0.63	0.59
1726	0.35	0.35	1.05	0.7	0.35	0.35	0.44	0.49	0.87	0.53	0.52	0.43
1727	0.5	0.5	1	0.8	0.45	0.45	0.38	0.34	0.63	0.43	0.44	0.44
1728	0.5	0.65	0.95	0.9	0.5	0.65	0.41	0.38	0.57	0.41	0.62	0.5
1729	0.5	0.6	1	1.1	0.5	0.55	0.45	0.44	0.64	0.54	0.48	0.43
1730	0.45	0.4	1.1	1	0.45	0.4	0.35	0.26	0.58	0.4	0.6	0.42
1731	0.4	0.35	1.05	0.95	0.4	0.3	NA	0.33	0.49	0.45	0.54	0.39
1732	0.5	0.2	1.2	1	0.5	0.55	NA	NA	0.64	0.47	0.54	0.53
1733	0.5	NA	1.1	1.1	0.5	0.4	NA	NA	0.84	0.58	0.5	0.38
1734	0.45	NA	1.05	0.95	0.45	0.35	NA	NA	0.61	0.51	0.52	0.3
1735	0.55	NA	0.85	0.75	0.55	0.45	NA	NA	0.62	0.46	0.47	0.35
1736	0.45	NA	1	1	0.45	0.35	NA	NA	0.56	0.46	0.45	0.43
1737	0.35	NA	0.65	0.8	0.35	0.3	NA	NA	0.43	0.45	0.38	0.42
1738	0.5	NA	0.9	0.9	0.45	0.35	NA	NA	0.56	0.6	0.51	0.49
1739	0.4	NA	0.65	0.9	0.35	NA	NA	NA	0.63	0.63	0.53	0.51
1740	0.3	NA	0.8	0.75	0.3	NA	NA	NA	NA	0.32	0.49	0.48
1741	0.35	NA	1	0.8	0.35	NA	NA	NA	NA	0.21	0.42	0.28
1742	0.5	NA	0.95	1	0.4	NA	NA	NA	NA	0.21	0.38	NA
1743	0.5	NA	0.9	0.75	0.45	NA	NA	NA	NA	0.34	0.44	NA
1744	0.45	NA	0.7	0.45	0.4	NA	NA	NA	NA	0.36	0.47	NA
1745	0.35	NA	0.7	0.35	0.4	NA	NA	NA	NA	0.48	NA	NA
1746	0.25	NA	0.5	0.5	0.25	NA	NA	NA	NA	0.31	NA	NA
1747	0.15	NA	0.5	0.45	0.1	NA	NA	NA	NA	0.36	NA	NA
1748	0.15	NA	0.5	0.5	0.1	NA	NA	NA	NA	0.41	NA	NA
1749	0.15	NA	0.6	NA	0.15	NA	NA	NA	NA	0.43	NA	NA
1750	0.3	NA	0.8	NA	0.3	NA	NA	NA	NA	0.59	NA	NA
1751	0.25	NA	1.05	NA	0.25	NA	NA	NA	NA	0.8	NA	NA
1752	0.25	NA	0.75	NA	0.2	NA	NA	NA	NA	0.56	NA	NA
1753	0.4	NA	0.8	NA	0.35	NA	NA	NA	NA	0.43	NA	NA
1754	0.45	NA	1.2	NA	0.35	NA	NA	NA	NA	0.42	NA	NA
1755	0.4	NA	1.2	NA	0.4	NA	NA	NA	NA	0.38	NA	NA
1756	0.3	NA	0.8	NA	0.3	NA	NA	NA	NA	0.26	NA	NA
1757	0.35	NA	1.05	NA	0.3	NA	NA	NA	NA	0.3	NA	NA
1758	0.2	NA	1.4	NA	0.2	NA	NA	NA	NA	0.32	NA	NA
1759	0.2	NA	NA	NA	0.15	NA	NA	NA	NA	0.23	NA	NA
1760	0.25	NA	NA	NA	0.25	NA	NA	NA	NA	0.27	NA	NA
1761	0.15	NA	NA	NA	0.2	NA	NA	NA	NA	0.27	NA	NA
1762	0.2	NA	NA	NA	0.2	NA	NA	NA	NA	NA	NA	NA
1763	0.2	NA	NA	NA	0.2	NA	NA	NA	NA	NA	NA	NA
1764	0.25	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA
1765	0.3	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA
1766	NA	NA	NA	NA	0.2	NA	NA	NA	NA	NA	NA	NA
1767	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA
