# Smith - M. Gurr Lake - TSME - ITRDB CANA469
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/19608
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-19608.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana469-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana469-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana469.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana469.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2015-11-04
#--------------------
# File_Last_Modified_Date
#   Date: 2015-11-04
#--------------------
# Title
#   Study_Name: Smith - M. Gurr Lake - TSME - ITRDB CANA469
#--------------------
# Investigators
#   Investigators: Smith, D.J.; Coulthard, B.L.; Pitman, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: M. Gurr Lake
#   Location: British Columbia
#   Northernmost_Latitude: 52.28
#   Southernmost_Latitude: 52.28
#   Easternmost_Longitude: -126.89
#   Westernmost_Longitude: -126.89
#   Elevation_m: 1310
#--------------------
# Data_Collection
#   Collection_Name: CANA469
#   First_Year: 1682
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 10MG05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10MG17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10MG17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	10MG05B_raw	10MG14A_raw	10MG14B_raw	10MG08A_raw	10MG09A_raw	10MG09B_raw	10MG11A_raw	10MG11B_raw	10MG27A_raw	10MG19A_raw	10MG19B_raw	10MG18A_raw	10MG04A_raw	10MG04B_raw	10MG12A_raw	10MG07B_raw	10MG26A_raw	10MG26B_raw	10MG06A_raw	10MG06B_raw	10MG02B_raw	10MG02A_raw	10MG22A_raw	10MG22B_raw	10MG16A_raw	10MG16B_raw	10MG25A_raw	10MG17A_raw
1731	NA	NA	NA	1.07	NA	NA	0.54	0.44	0.49	NA	0.11	NA	NA	NA	NA	1.03	NA	NA	NA	NA	0.74	NA	NA	NA	NA	0.55	NA	NA
1732	NA	NA	NA	1.25	NA	NA	0.75	0.38	0.17	NA	0.87	NA	NA	NA	NA	0.51	NA	NA	NA	NA	0.85	NA	NA	NA	NA	0.72	NA	NA
1733	NA	NA	NA	0.61	NA	NA	0.41	0.39	0.14	NA	0.82	NA	NA	NA	NA	0.61	NA	NA	NA	NA	0.87	NA	NA	NA	NA	0.57	NA	NA
1734	NA	NA	NA	0.95	NA	NA	0.75	0.39	0.23	NA	1.14	NA	NA	NA	NA	0.7	NA	NA	NA	NA	1.17	NA	NA	NA	NA	0.8	NA	NA
1735	NA	NA	NA	0.67	NA	NA	0.5	0.37	0.13	NA	1.37	NA	NA	NA	NA	0.46	NA	NA	NA	NA	0.98	NA	NA	NA	NA	0.74	NA	NA
1736	NA	NA	NA	0.99	NA	NA	0.85	0.48	0.33	NA	1.15	NA	NA	NA	NA	0.68	NA	NA	NA	0.21	0.94	NA	NA	NA	NA	0.77	NA	NA
1737	NA	NA	NA	1.33	NA	NA	1.1	0.87	0.21	0.13	1.31	NA	NA	NA	NA	1.1	NA	NA	NA	1.71	1.09	NA	NA	NA	NA	1.31	NA	NA
1738	NA	NA	NA	0.83	NA	NA	0.71	0.75	0.31	1.03	1.26	NA	NA	NA	NA	0.76	NA	NA	NA	1.14	0.97	NA	NA	NA	NA	0.84	NA	NA
1739	NA	NA	NA	0.93	NA	NA	0.5	0.58	0.51	0.89	0.83	NA	NA	NA	NA	0.79	NA	NA	NA	1.07	0.61	NA	NA	NA	NA	0.94	NA	NA
1740	NA	NA	NA	0.73	NA	NA	0.19	0.39	0.36	0.65	0.64	NA	NA	NA	NA	0.44	NA	NA	NA	0.8	0.51	NA	NA	NA	NA	0.65	NA	NA
1741	NA	NA	NA	1.41	NA	NA	0.5	0.6	0.22	1.48	1.01	NA	NA	NA	NA	0.65	NA	NA	NA	1.43	0.74	NA	NA	NA	NA	1.25	NA	NA
1742	NA	NA	NA	0.7	NA	NA	0.18	0.16	0.11	0.69	0.6	NA	NA	NA	NA	0.9	NA	NA	NA	0.7	0.55	NA	NA	NA	NA	0.74	NA	NA
1743	NA	NA	NA	0.58	NA	NA	0.22	0.14	0.21	0.84	0.77	NA	NA	NA	NA	0.7	NA	NA	NA	0.82	0.61	NA	NA	NA	NA	0.86	NA	NA
1744	NA	NA	NA	0.2	NA	NA	0.32	0.19	0.1	0.84	0.9	NA	NA	NA	NA	0.87	NA	NA	NA	0.74	0.78	NA	NA	NA	NA	0.55	NA	NA
1745	NA	NA	NA	0.69	NA	NA	0.27	0.23	0.09	0.82	0.72	NA	NA	NA	NA	0.77	NA	NA	NA	1.24	0.61	NA	NA	NA	NA	0.96	NA	NA
1746	NA	NA	NA	0.78	NA	NA	0.27	0.21	0.26	1.29	0.7	NA	NA	NA	NA	0.57	NA	NA	NA	1.13	0.87	NA	NA	NA	NA	0.76	NA	NA
1747	NA	NA	NA	1.25	NA	NA	0.59	0.49	0.14	1.3	1.39	NA	NA	NA	NA	1.37	NA	NA	NA	2.32	1.14	NA	NA	NA	NA	1.42	NA	NA
1748	NA	NA	NA	0.97	NA	NA	0.52	0.51	0.27	1.43	1.27	NA	NA	NA	NA	1.29	NA	NA	NA	1.98	0.92	0.15	NA	NA	NA	1.96	NA	NA
1749	NA	NA	NA	1.29	NA	NA	0.74	0.87	0.28	1.74	1.24	NA	NA	NA	NA	1.35	NA	NA	NA	1.33	1.03	0.99	NA	NA	NA	1.59	NA	NA
1750	NA	NA	NA	0.9	NA	NA	0.72	0.8	0.61	1.36	1.16	NA	NA	NA	NA	1.49	NA	NA	NA	1.27	0.93	0.91	NA	NA	NA	1.58	NA	NA
1751	NA	NA	NA	0.72	NA	NA	0.86	0.87	0.5	1.11	1.28	NA	NA	NA	NA	1.05	NA	NA	NA	1	0.91	0.8	NA	NA	NA	1.26	NA	NA
1752	NA	NA	NA	0.53	NA	NA	0.43	0.48	0.57	0.69	0.78	NA	NA	NA	NA	1.14	NA	NA	NA	0.83	0.59	0.42	NA	NA	0.13	0.8	NA	NA
1753	NA	NA	NA	0.37	NA	NA	0.67	0.85	0.1	0.72	1.16	NA	NA	NA	NA	1.08	NA	NA	NA	1.06	0.89	0.72	NA	NA	0.51	0.8	NA	NA
1754	NA	NA	NA	0.55	NA	NA	0.41	0.5	0.45	0.76	0.85	NA	NA	NA	NA	1.01	NA	NA	NA	1.31	0.74	0.71	NA	NA	0.43	0.76	NA	NA
1755	NA	NA	NA	0.7	NA	NA	0.36	0.39	0.42	0.61	0.71	NA	NA	NA	NA	0.93	NA	NA	NA	1.23	0.63	0.69	NA	NA	0.66	1.13	NA	NA
1756	NA	NA	NA	1.03	NA	NA	0.55	0.76	0.53	1.09	1.17	NA	NA	NA	NA	1.5	NA	NA	NA	1.5	0.82	0.92	NA	NA	1.03	1.42	NA	NA
1757	NA	NA	NA	0.97	NA	NA	0.4	0.56	0.56	0.84	0.93	NA	NA	NA	NA	1	NA	NA	NA	1.63	0.73	1.01	NA	NA	1.05	1.02	NA	NA
1758	NA	NA	NA	0.9	NA	NA	0.3	0.38	0.35	0.84	0.8	NA	NA	NA	NA	1.2	NA	NA	NA	1.82	0.54	0.87	NA	NA	1.02	1	NA	NA
1759	NA	NA	NA	0.57	NA	NA	0.49	0.58	0.16	0.82	0.89	NA	NA	NA	NA	1.42	NA	NA	NA	1.42	0.58	0.86	NA	NA	0.65	0.78	NA	NA
1760	NA	NA	NA	0.7	NA	NA	0.45	0.52	0.13	0.57	0.63	NA	NA	NA	NA	1.38	NA	NA	NA	1.14	0.59	0.89	NA	NA	0.7	0.68	NA	NA
1761	NA	NA	NA	1.28	NA	NA	0.84	0.93	0.14	0.74	1.01	NA	NA	NA	NA	2.11	NA	NA	NA	1.78	0.76	0.96	NA	NA	1.15	1.05	NA	NA
1762	NA	NA	NA	0.58	NA	NA	0.64	0.65	0.22	0.6	0.59	NA	NA	NA	NA	1.46	NA	NA	NA	0.99	0.48	0.66	NA	NA	0.5	0.37	NA	NA
1763	NA	NA	NA	1.51	NA	NA	1.03	0.94	0.15	0.95	1.23	NA	NA	NA	NA	1.94	NA	NA	NA	1.63	0.78	0.95	NA	NA	0.93	0.76	NA	NA
1764	NA	NA	NA	0.91	NA	NA	1.03	0.91	0.29	0.92	1.08	NA	NA	NA	NA	1.75	NA	NA	NA	1.46	0.52	0.71	NA	0.13	0.99	0.87	NA	NA
1765	NA	NA	NA	1.03	NA	NA	0.8	0.56	0.44	0.91	0.97	0.04	NA	NA	NA	1.9	NA	NA	NA	1.27	0.68	0.85	NA	0.27	0.87	0.47	NA	NA
1766	NA	NA	NA	0.89	NA	NA	0.86	0.54	0.86	1.05	1.42	0.91	NA	NA	NA	2.15	NA	NA	NA	1.54	0.72	0.92	NA	0.45	0.91	0.47	NA	NA
1767	0.17	NA	NA	0.88	NA	NA	0.62	0.78	0.72	0.76	1.14	1.5	NA	NA	NA	1.58	NA	NA	NA	1.25	0.45	0.44	NA	0.52	1.08	0.61	NA	NA
1768	1.28	NA	NA	0.59	NA	NA	0.78	0.8	0.36	0.97	1.15	0.95	NA	NA	NA	1.24	NA	NA	NA	1.14	0.43	0.63	NA	0.29	0.8	0.41	NA	NA
1769	1.7	NA	NA	0.97	NA	NA	0.93	0.8	0.48	1.12	1.25	1.51	NA	NA	NA	1.57	NA	NA	NA	1.18	0.41	0.74	NA	0.7	0.99	0.55	NA	NA
1770	1.72	NA	NA	0.95	NA	NA	1.23	0.98	0.53	1.08	1.31	1.28	NA	NA	NA	1.69	NA	NA	0.19	1.2	0.67	0.84	NA	0.42	0.76	0.33	NA	NA
1771	2.03	NA	NA	1.03	NA	NA	0.84	0.81	0.7	1.19	1.58	1.87	NA	NA	NA	2.23	NA	NA	1.22	1.1	0.7	0.76	NA	0.62	0.88	0.78	NA	NA
1772	1.35	NA	NA	0.51	NA	NA	0.66	0.5	0.23	0.68	1.2	0.62	NA	NA	NA	1.58	NA	NA	1.1	1.16	0.63	0.63	NA	0.12	0.44	0.43	NA	NA
1773	1.45	NA	NA	0.76	NA	NA	0.68	0.5	0.46	0.36	1.11	0.87	NA	NA	NA	1.44	NA	NA	1.03	0.97	0.65	0.67	NA	0.43	0.55	0.35	NA	NA
1774	1.37	NA	NA	1.13	NA	NA	0.81	0.54	0.57	0.99	1.65	1.33	NA	NA	NA	1.57	NA	NA	1.39	1.08	0.6	0.78	NA	0.49	0.86	0.56	NA	NA
1775	1.21	NA	NA	0.63	NA	NA	0.35	0.3	0.57	0.74	1.16	1.04	NA	NA	NA	1.38	NA	NA	0.83	0.78	0.59	0.76	NA	0.57	0.73	0.6	NA	NA
1776	1.7	NA	NA	0.88	NA	NA	0.72	0.44	0.63	1.12	1.63	1.25	NA	NA	NA	1.93	NA	NA	1.17	1.12	0.88	1.03	NA	0.65	1.13	0.9	NA	NA
1777	1.85	NA	NA	1.43	NA	NA	0.71	0.66	0.57	1.31	1.82	1.11	NA	NA	NA	1.9	NA	NA	1.25	1.27	1.05	0.96	NA	0.44	1.2	0.54	NA	NA
1778	1.23	NA	NA	1.24	NA	NA	0.78	0.64	0.48	1.07	1.31	0.81	NA	NA	NA	1.47	NA	NA	0.97	1.03	0.86	0.76	NA	0.21	0.78	0.84	NA	NA
1779	0.99	NA	NA	0.81	NA	NA	0.25	0.32	0.5	0.64	0.7	0.6	NA	NA	NA	0.95	NA	NA	0.6	0.63	0.42	0.4	NA	0.23	0.51	0.45	NA	NA
1780	1.35	NA	NA	1.33	NA	NA	0.63	0.65	0.65	0.95	1.4	1.12	NA	NA	NA	1.33	NA	NA	1.02	1.01	0.76	0.69	NA	0.48	1.23	0.84	NA	NA
1781	1.2	NA	NA	1.01	NA	NA	0.46	0.51	0.59	0.61	1.23	1.04	NA	NA	NA	1.02	NA	NA	0.74	0.82	0.78	0.61	NA	0.38	0.83	1.36	NA	NA
1782	0.65	NA	NA	1.12	NA	NA	0.33	0.42	0.38	0.55	1.06	0.93	NA	NA	NA	0.97	NA	NA	0.84	0.8	0.59	0.48	NA	0.38	0.84	0.68	NA	NA
1783	1.5	NA	NA	1.47	NA	0.17	0.69	0.86	0.63	0.76	1.29	1.41	NA	NA	NA	1.24	NA	NA	0.97	1	0.91	0.62	NA	0.53	0.9	0.74	NA	NA
1784	1.01	NA	0.21	0.99	NA	0.32	0.36	0.52	0.57	0.51	1.32	1.12	NA	0.19	NA	1.16	NA	NA	0.59	0.59	0.85	0.6	NA	0.48	0.78	0.71	NA	NA
1785	1.24	NA	1.41	0.84	NA	0.63	0.55	0.66	0.97	0.63	1.71	1.15	NA	0.8	NA	1.61	NA	NA	0.93	0.78	0.93	0.76	NA	0.51	0.86	0.63	NA	NA
1786	0.72	NA	1.41	0.65	NA	0.25	0.17	0.25	0.42	0.32	0.93	0.48	NA	0.4	NA	0.68	NA	NA	0.61	0.55	0.38	0.29	NA	0.15	0.5	0.42	NA	NA
1787	1.05	NA	1.48	0.92	NA	0.34	0.29	0.61	0.72	0.4	0.68	0.8	NA	0.57	NA	1.02	NA	NA	1.05	0.82	0.61	0.47	NA	0.11	0.79	0.29	NA	NA
1788	1.11	NA	1.36	1.01	NA	0.34	0.38	0.46	0.51	0.43	0.59	0.7	NA	0.53	NA	1.01	NA	NA	1.01	0.76	0.57	0.45	NA	0.32	0.89	0.59	NA	NA
1789	0.91	0.69	0.92	0.76	NA	0.36	0.29	0.42	0.55	0.29	0.47	0.76	NA	0.65	NA	0.99	NA	NA	0.95	0.72	0.42	0.31	NA	0.3	0.87	0.63	NA	NA
1790	0.87	0.69	0.61	0.65	NA	0.8	0.38	0.51	0.57	0.49	0.66	0.99	NA	0.76	NA	1.14	NA	NA	0.91	0.86	0.57	0.45	NA	0.42	0.8	0.4	NA	NA
1791	0.85	0.61	0.78	0.87	NA	0.86	0.34	0.48	0.74	0.57	0.68	0.89	NA	0.74	NA	1.48	NA	NA	0.74	0.82	0.49	0.5	0.17	0.76	0.97	1.23	NA	NA
1792	1.54	1.33	1.48	1.29	NA	0.8	0.65	0.89	1.08	0.86	1.31	1.39	NA	1.23	NA	1.78	NA	NA	1.23	1.35	0.7	0.62	0.86	0.93	1.11	1.21	NA	NA
1793	1.58	1.44	1.73	1.1	NA	0.46	0.72	0.8	0.82	0.94	1.12	0.76	NA	1.29	NA	1.27	NA	NA	1.06	1.14	0.61	0.58	1.29	0.55	0.99	0.84	NA	NA
1794	1.64	1.48	1.98	1.04	NA	0.35	0.66	0.61	0.72	0.84	1.07	0.82	NA	1.01	NA	0.93	NA	NA	1.2	1.21	0.6	0.51	0.82	0.21	0.67	0.52	NA	NA
1795	1.43	1.31	1.48	0.92	NA	0.25	0.59	0.55	0.63	0.65	1.01	0.72	NA	1.04	NA	0.87	NA	NA	1.05	0.93	0.58	0.53	0.59	0.15	0.76	0.34	NA	NA
1796	1.86	1.52	1.37	1.05	NA	0.48	0.36	0.4	0.82	0.51	0.91	0.86	NA	1.03	NA	0.87	NA	NA	1.03	0.95	0.42	0.49	0.32	0.29	0.72	0.55	NA	NA
1797	1.31	1.17	1.37	0.9	NA	0.35	0.3	0.69	0.72	0.21	0.75	0.58	NA	0.76	NA	0.65	NA	NA	0.86	0.79	0.49	0.47	0.56	0.21	0.82	0.38	NA	NA
1798	1.29	1.48	1.62	1.02	NA	0.67	0.32	0.65	0.46	0.45	1.06	0.75	NA	1.16	NA	0.89	NA	NA	1.23	1.21	0.49	0.42	0.33	0.39	0.89	0.72	NA	NA
1799	1.11	1.17	1.27	1.1	NA	0.8	0.25	0.56	0.44	0.33	0.82	0.7	NA	0.92	NA	0.91	NA	NA	0.71	1.15	0.4	0.45	0.52	0.55	0.82	0.54	NA	NA
1800	1.38	1.02	1.16	0.95	NA	0.44	0.25	0.59	0.38	0.33	0.63	0.5	NA	1.13	NA	1.31	NA	NA	0.86	0.99	0.42	0.5	0.69	0.32	1.15	0.34	NA	NA
1801	1.48	1.06	1.47	0.72	NA	0.42	0.28	0.48	0.38	0.37	0.57	0.46	NA	1.45	NA	0.99	NA	NA	0.94	1.02	0.47	0.59	0.48	0.38	0.73	0.46	NA	NA
1802	1.14	0.95	1.09	0.63	NA	0.34	0.21	0.42	0.21	0.44	0.49	0.4	NA	1.41	NA	0.82	NA	NA	0.78	0.77	0.4	0.48	0.5	0.23	0.54	0.28	NA	NA
1803	1.16	1.48	1.75	1.33	NA	0.81	0.47	0.61	0.7	0.76	0.82	0.66	NA	1.45	NA	1.2	NA	NA	1.09	0.98	0.57	0.69	0.34	0.66	1.56	0.9	NA	NA
1804	1.3	1.86	2.07	1.56	NA	0.82	0.59	0.71	0.49	1.05	1.16	0.61	NA	1.59	NA	1.54	NA	NA	1.5	1.7	0.78	0.79	1.07	0.44	1.44	0.72	NA	NA
1805	1.38	1.35	1.94	1.1	NA	0.76	0.4	0.64	0.42	1.03	1.13	0.64	NA	1.5	NA	1.57	0.07	NA	1.41	1.29	0.82	0.77	0.94	0.44	1.4	0.75	NA	NA
1806	0.77	1.43	2.07	0.72	NA	0.48	0.17	0.29	0.42	0.63	1.08	0.58	NA	1.39	NA	0.87	0.39	NA	0.96	0.92	0.48	0.51	0.87	0.55	0.77	0.57	NA	NA
1807	0.84	2.13	2.15	1.22	NA	0.44	0.17	0.34	0.32	0.84	1.27	0.69	NA	2.01	NA	0.97	0.39	NA	0.88	0.67	0.55	0.55	1.01	0.44	0.91	0.49	NA	NA
1808	0.61	1.35	1.44	0.93	NA	0.38	0.17	0.3	0.53	0.5	0.88	0.66	NA	1.41	NA	0.63	0.2	NA	0.64	0.52	0.59	0.67	0.66	0.53	0.78	0.49	NA	NA
1809	0.7	1.35	1.32	0.9	NA	0.27	0.16	0.29	0.59	0.42	0.73	0.65	NA	1.66	NA	0.53	0.16	NA	0.74	0.63	0.59	0.65	0.71	0.26	1.2	0.86	NA	NA
1810	0.53	0.78	0.32	0.42	NA	0.27	0.08	0.12	0.21	0.15	0.31	0.21	NA	1.46	NA	0.23	0.14	NA	0.33	0.27	0.46	0.42	0.28	0.18	0.51	0.11	NA	NA
1811	0.78	1.03	1.28	0.75	NA	0.32	0.26	0.24	0.68	0.21	0.44	0.56	NA	1.14	NA	0.51	0.18	NA	0.47	0.36	0.47	0.51	0.25	0.15	0.88	0.66	NA	NA
1812	0.72	1.31	2.25	1.15	NA	0.34	0.36	0.41	0.51	0.51	0.52	0.54	0.23	2.05	NA	0.63	0.18	NA	0.77	0.69	0.74	0.65	0.32	0.23	0.74	0.55	NA	NA
1813	0.99	1.31	1.6	1.34	NA	0.74	0.34	0.47	0.63	0.55	0.86	0.69	1.58	1.6	NA	0.99	0.17	NA	0.83	0.72	0.65	0.66	0.42	0.15	0.98	1.23	NA	NA
1814	0.87	1.48	1.52	1.25	NA	0.63	0.19	0.39	0.57	0.63	0.88	0.37	1.45	1.63	NA	0.95	0.2	NA	0.75	0.72	0.54	0.57	0.33	0.27	1.29	0.93	NA	NA
1815	0.68	0.91	0.91	0.83	NA	0.76	0.21	0.23	0.66	0.42	0.48	0.53	0.92	1.2	NA	0.55	0.23	NA	0.69	0.5	0.64	0.48	0.46	0.54	1.09	0.92	NA	NA
1816	1.27	1.44	1.3	1.56	NA	0.91	0.49	0.73	1.12	1.08	1.24	0.95	1.69	1.73	NA	1.43	0.37	NA	1.23	1.09	1	0.84	0.89	0.35	1.58	1.26	NA	NA
1817	1.12	1.27	1.34	1.55	NA	0.46	0.42	0.56	1.04	1.01	1.24	0.65	1.76	1.9	NA	1.01	0.36	NA	1.1	0.99	0.89	0.63	0.59	0.33	1.89	1.68	NA	NA
1818	1.5	1.57	1.58	1.34	NA	0.6	0.49	0.6	0.89	1.12	1.63	0.76	2.34	2.08	NA	1.74	0.57	NA	1.29	1.24	0.75	0.54	0.85	0.19	1.94	1.73	NA	NA
1819	0.95	1.38	1.25	0.5	NA	0.33	0.3	0.36	0.55	0.67	0.95	0.37	1.3	1.39	NA	0.9	0.27	NA	0.89	0.84	0.5	0.44	0.46	0.15	1.34	1.11	NA	NA
1820	1.42	1.84	2.26	0.99	NA	0.44	0.49	0.61	0.51	0.9	1.57	0.42	1.84	1.84	NA	1.46	0.28	NA	1.13	1.15	0.67	0.5	0.38	0.4	1.62	1.35	NA	NA
1821	1.27	1.91	1.78	1.02	NA	0.65	0.72	0.55	0.66	0.85	1.61	0.61	1.65	1.66	NA	1.38	0.43	NA	1.17	0.98	0.79	0.76	0.77	0.19	1.44	1.39	NA	NA
1822	1.48	1.95	1.78	0.97	NA	0.38	0.8	0.74	0.53	0.98	1.8	0.46	1.5	1.86	NA	1.37	0.46	NA	1.24	0.96	0.68	0.76	0.42	0.35	1.44	1.27	NA	NA
