# Luckman - Small River - PCEN - ITRDB CANA450
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16609
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16609.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana450-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana450-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana450.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana450.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-05-08
#--------------------
# File_Last_Modified_Date
#   Date: 2014-05-08
#--------------------
# Title
#   Study_Name: Luckman - Small River - PCEN - ITRDB CANA450
#--------------------
# Investigators
#   Investigators: Luckman, B.H.(https://orcid.org/0000-0003-0365-6059); St. George, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: Scott St George, Brian H Luckman 
#   Journal_Name: Canadian Journal of Forest Research
#   Published_Title: Extracting a paleotemperature record from Picea engelmannii tree-line sites in the central Canadian Rockies
#   Published_Date_or_Year: 2001
#   Volume: 31
#   Pages: 457-470
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1139/x00-188
#   Full_Citation: None
#   Abstract: A new network of 21 Picea engelmannii Parry ex Engelm. ring-width chronologies was developed from tree-line sites in the Canadian Rockies. These chronologies range in length from 297 to 648 years (mean 423 years) and have mean sensitivities between 0.16 and 0.20 (mean 0.18), first-order autocorrelations between 0.73 and 0.88 (mean 0.83), and subsample signal strengths >0.85 for 246-494 years (mean 324 years). Mean intersite correlations (A.D. 1700-1982) for chronologies with expressed population signals >0.85 are 0.46 and 0.63 for standard and residual chronologies, respectively. Standard ring-width chronologies are, in general, positively correlated with summer temperatures and negatively correlated with spring and previous summer temperatures. A regional June-September temperature reconstruction for the Banff-Jasper region (BJR; A.D. 1715-1982) was developed using multiple regression of three significant principal components from 14 standard ring-width chronologies. The first principal component contains 55% of the total chronology variance. The model reconstructs 38% of summer temperature variance during the calibration period (1888-1982). The BJR is the first regional temperature reconstruction for this area based on ring-width data from a network of sites. The reconstructed temperature patterns are broadly similar to other regional estimates of past temperatures. Above-average summer temperatures occurred in the mid-20th century and the late 1700s - early 1800s. Most of the 19th century was unusually cold, with the coldest conditions in the late 19th century. Detailed differences between BJR and previously developed reconstructions lie well within 2 sigma confidence limits and may reflect differences in tree species, modelling techniques, spatial coverage, and the seasonal temperature parameter reconstructed.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Small River
#   Location: British Columbia
#   Northernmost_Latitude: 53.1667
#   Southernmost_Latitude: 53.1667
#   Easternmost_Longitude: -119.4833
#   Westernmost_Longitude: -119.4833
#   Elevation_m: 1900
#--------------------
# Data_Collection
#   Collection_Name: CANA450
#   First_Year: 1569
#   Last_Year: 1989
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## R9023S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9023S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9023W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9023W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R902E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R902E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R902E2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R902E2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R902EA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R902EA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R902EB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R902EB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9004L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9004L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9004M_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9004M; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9004X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9004X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9004W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9004W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9005X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9005X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9005W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9005W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9005Z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9005Z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9005x_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9005x; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9005y_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9005y; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9006S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9006S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9006E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9006E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9009N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9009N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9009W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9009W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9013N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9013N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9051E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9051E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9092S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9092S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9092E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9092E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9093E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9093E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9096W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9096W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R9096N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R9096N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	R9023S_raw	R9023W_raw	R902E1_raw	R902E2_raw	R902EA_raw	R902EB_raw	R9004L_raw	R9004M_raw	R9004X_raw	R9004W_raw	R9005X_raw	R9005W_raw	R9005Z_raw	R9005x_raw	R9005y_raw	R9006S_raw	R9006E_raw	R9009N_raw	R9009W_raw	R9013N_raw	R9051E_raw	R9092S_raw	R9092E_raw	R9093E_raw	R9096W_raw	R9096N_raw
1624	0.41	0.43	NA	NA	1.65	NA	NA	1.06	NA	NA	0.94	0.98	1.06	1.96	NA	0.65	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA
1625	0.34	0.48	NA	NA	1.71	NA	NA	1.11	NA	NA	1.05	1.23	0.95	2.16	NA	0.68	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA
1626	0.41	0.42	NA	NA	1.37	NA	NA	1.28	NA	NA	0.99	1.25	1.09	1.52	NA	0.66	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA
1627	0.34	0.45	NA	NA	1.55	NA	NA	1.22	NA	NA	1.3	1.58	1.18	1.44	NA	0.74	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA
1628	0.35	0.51	NA	NA	1.32	NA	NA	1.09	NA	NA	1.3	1.53	1.24	1.11	NA	0.61	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA
1629	0.47	0.52	NA	NA	1.37	NA	NA	1.19	NA	NA	1.36	1.47	1.13	1.32	2.49	0.69	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA
1630	0.53	0.67	NA	NA	1.22	NA	NA	1.52	NA	NA	1.68	1.62	1.33	1.93	3.65	0.79	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA
1631	0.35	0.38	NA	NA	1.38	NA	NA	1.52	NA	NA	1.8	1.91	1.36	2.01	3.04	0.8	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA
1632	0.28	0.6	NA	NA	1.84	NA	NA	1.52	NA	NA	1.5	1.6	1.64	2.36	3.76	0.71	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA
1633	0.75	0.82	NA	NA	1.53	NA	NA	1.41	NA	NA	1.81	1.5	1.26	1.76	2.85	0.78	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA
1634	0.74	0.87	NA	NA	1.77	NA	NA	1.67	NA	NA	2.24	2.16	1.26	1.8	2.88	0.67	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA
1635	0.82	0.75	NA	NA	1.65	NA	NA	1.75	NA	NA	2.05	2	1.16	1.75	2.24	0.96	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA
1636	1.12	0.82	NA	NA	1.75	NA	NA	1.54	NA	NA	1.92	2.25	1.07	1.82	1.89	0.82	1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA
1637	1.05	0.79	NA	NA	1.58	NA	NA	1.38	NA	NA	1.89	2.22	1.24	1.64	1.79	0.96	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA
1638	0.84	0.53	NA	NA	1.92	NA	NA	1.6	1.42	NA	1.91	2.24	1.48	2.17	1.95	0.9	1.21	NA	NA	NA	0.32	NA	NA	NA	NA	NA
1639	0.65	0.47	NA	NA	0.94	NA	NA	1.3	1.11	NA	1.44	1.71	1.22	2.04	1.53	0.86	1.23	NA	NA	NA	0.68	NA	NA	NA	NA	NA
1640	0.77	0.52	NA	NA	1.74	NA	NA	1.39	1.36	NA	1.76	1.82	1.32	2.35	1.48	1.02	1.15	NA	NA	NA	0.47	NA	NA	NA	NA	NA
1641	0.7	0.4	NA	NA	1.38	NA	NA	1.13	1.09	NA	1.52	1.58	1.47	2	1.54	1.04	1.04	NA	NA	NA	0.72	NA	NA	NA	NA	NA
1642	0.5	0.27	NA	NA	1.13	NA	NA	1.32	0.86	NA	1.35	1.57	1.56	1.8	1.5	0.94	0.87	NA	NA	NA	0.67	NA	NA	NA	NA	NA
1643	0.56	0.28	NA	NA	0.79	NA	NA	1.09	0.85	NA	1.54	1.77	1.33	1.73	1.54	1.02	0.94	NA	NA	NA	0.81	NA	NA	NA	NA	NA
1644	0.53	0.34	NA	NA	1.09	NA	NA	0.71	0.79	NA	1.07	1.41	1.4	1.5	1.4	0.88	0.83	NA	NA	NA	0.66	NA	NA	NA	NA	NA
1645	0.68	0.29	NA	NA	1.3	NA	NA	0.93	0.91	NA	1.6	1.77	1.32	1.5	1.3	1.04	1.03	NA	NA	NA	0.51	NA	NA	NA	NA	NA
1646	0.79	0.27	NA	NA	1.29	NA	NA	0.98	0.94	NA	1.85	1.87	1.29	1.52	1.28	1.21	1.18	NA	NA	NA	0.55	NA	NA	NA	NA	NA
1647	0.89	0.35	NA	NA	1.45	NA	NA	1.44	1.26	NA	1.97	2.09	1.56	1.56	1.31	1.16	1.2	NA	NA	NA	0.52	NA	NA	NA	NA	NA
1648	1.11	0.52	NA	NA	1.53	NA	NA	1.28	1.52	NA	1.93	2.22	1.47	1.6	1.62	1.19	1.02	NA	NA	NA	0.59	NA	NA	NA	NA	NA
1649	1.12	0.72	NA	NA	1.87	NA	NA	1.34	1.55	NA	2.2	2.22	1.52	1.94	1.7	1.37	1.29	NA	NA	NA	0.55	NA	NA	NA	NA	NA
1650	0.75	0.33	NA	NA	1.67	NA	NA	1.3	1.26	NA	2.09	1.87	1.39	1.53	1.88	1.1	1.02	NA	NA	NA	0.42	NA	NA	NA	NA	NA
1651	0.89	0.32	NA	NA	1.58	NA	NA	1.11	1.35	NA	1.55	1.82	1.39	1.31	1.59	0.88	0.98	NA	NA	NA	0.46	NA	NA	NA	NA	NA
1652	0.74	0.36	NA	NA	2.19	NA	NA	1.12	1.19	NA	1.96	2.22	1.62	1.53	1.77	1.15	1.3	NA	NA	0.84	0.63	NA	NA	NA	NA	NA
1653	0.35	0.1	NA	NA	1.54	NA	NA	0.8	0.7	NA	1.67	1.59	1.7	1.48	1.82	0.86	1.01	NA	NA	0.33	0.33	NA	NA	NA	NA	NA
1654	0.49	0.21	NA	NA	2.06	NA	NA	1.01	0.97	NA	2.13	2.31	1.77	1.82	2.07	1.27	1.17	NA	NA	0.59	0.44	NA	NA	NA	NA	NA
1655	0.79	0.23	NA	NA	2.03	NA	NA	1.19	1.01	NA	2.11	2.05	1.9	1.81	2.24	1.27	1.23	NA	NA	0.22	0.75	NA	NA	NA	NA	NA
1656	0.78	0.21	NA	NA	1.79	NA	NA	1.14	0.99	NA	1.93	1.78	1.61	1.69	2.21	1.14	1.27	NA	NA	0.25	0.79	NA	NA	NA	NA	NA
1657	0.72	0.24	NA	NA	1.76	NA	NA	1.18	1.07	NA	1.89	1.86	1.47	1.57	1.77	1.19	1.53	NA	NA	0.23	1.05	NA	NA	NA	NA	NA
1658	0.54	0.18	NA	NA	1.24	NA	NA	0.79	0.78	0.96	1.57	1.43	1.15	1.44	1.38	1.07	1.12	NA	NA	0.54	0.91	NA	NA	NA	NA	NA
1659	0.66	0.17	NA	NA	1.43	NA	NA	1.11	1.04	1.19	1.94	1.94	1.38	1.69	1.74	1.39	1.33	NA	NA	0.56	0.85	NA	NA	NA	NA	NA
1660	0.59	0.29	NA	NA	1.25	0.88	NA	1.13	1.04	1.03	1.86	1.55	1.57	1.79	1.71	1.44	1.14	NA	NA	0.42	1.14	NA	NA	NA	NA	NA
1661	0.9	0.61	NA	NA	1.21	0.74	NA	1.14	1.06	0.98	1.61	1.52	1.45	1.73	1.68	1.27	1.16	NA	NA	0.45	1.23	NA	NA	NA	NA	NA
1662	0.88	0.57	NA	NA	1.23	0.9	NA	0.8	0.93	0.72	1.56	1.62	1.2	1.4	1.27	1.31	1.05	NA	NA	0.42	0.94	NA	NA	NA	NA	NA
1663	0.81	0.49	NA	NA	1.05	1.23	NA	1.09	1.52	1.39	1.45	1.65	1.11	1.41	1.17	1.34	1.28	NA	NA	0.52	1.16	NA	NA	NA	NA	NA
1664	0.49	0.32	NA	NA	0.9	1.3	NA	1.29	1.45	1.27	1.33	1.57	1.09	1.15	1.2	1.11	1.01	NA	NA	0.38	0.9	NA	NA	NA	NA	NA
1665	0.71	0.4	NA	NA	1.04	1.2	NA	1.51	1.5	1.24	1.48	1.85	1.36	1.38	1.4	1.23	1.11	NA	NA	0.42	1.25	NA	NA	NA	NA	NA
1666	0.57	0.4	NA	NA	1.18	1.04	NA	1.32	1.47	1.2	1.04	1.67	1.38	1.44	1.51	1.15	0.96	NA	NA	0.28	0.93	NA	NA	NA	NA	NA
1667	0.69	0.62	NA	NA	1.31	1.03	NA	0.97	1.1	1.07	1.12	1.67	1.3	1.68	1.44	1.35	1.12	NA	NA	0.43	0.96	NA	NA	NA	NA	NA
1668	0.71	0.5	NA	NA	1.46	1.15	NA	0.74	1.01	1.06	1.37	1.82	1.63	1.97	1.56	1.5	1.23	NA	NA	0.54	0.81	NA	NA	NA	NA	NA
1669	0.67	0.38	2.84	NA	1.43	0.84	NA	1.06	1.02	0.87	1.29	1.62	1.58	1.78	1.51	1.32	1.01	NA	NA	0.52	0.71	NA	NA	NA	NA	NA
1670	0.47	0.23	1.97	NA	0.97	0.97	NA	0.83	0.84	0.78	1.03	1.61	1.42	1.28	1.02	1.19	1.04	NA	NA	0.4	0.51	NA	NA	NA	NA	NA
1671	0.59	0.45	1.97	NA	0.97	0.79	NA	0.74	0.67	0.7	1.02	1.36	1.27	1.22	0.99	1.3	1.02	NA	NA	0.34	0.54	NA	NA	NA	NA	NA
1672	0.56	0.33	1.87	NA	1.39	0.93	NA	0.62	0.51	0.64	1.26	1.73	1.45	1.67	1.32	1.97	1.43	NA	NA	0.38	0.42	NA	NA	NA	NA	NA
1673	0.57	0.49	1.69	NA	1.3	0.8	NA	0.49	0.42	0.58	1.2	1.48	1.09	1.36	1.2	1.53	1.21	NA	NA	0.29	0.69	NA	NA	NA	NA	NA
1674	0.63	0.69	2.16	NA	1.31	1.2	NA	0.54	0.44	0.62	1.39	1.6	1.44	1.54	1.26	1.69	1.25	NA	NA	0.47	0.7	NA	NA	NA	NA	NA
1675	0.49	0.42	2.52	NA	1.37	1.13	NA	0.64	0.58	0.78	1.32	1.8	1.41	1.73	1.25	1.66	1.28	NA	NA	0.47	0.66	NA	NA	NA	NA	NA
1676	0.34	0.22	1.66	NA	1.17	0.95	NA	0.56	0.46	0.64	1.12	1.29	1.08	1.14	1.04	1.38	1	NA	NA	0.38	0.55	NA	NA	NA	NA	NA
1677	0.74	0.66	2.06	NA	1.38	1.09	NA	0.87	0.59	0.84	1.48	1.67	1.26	1.42	1.2	1.78	1.45	NA	NA	0.39	0.56	NA	NA	NA	NA	NA
1678	0.55	0.5	1.64	NA	1.32	0.91	NA	0.72	0.47	0.77	1.21	1.34	1.11	1.14	1.03	1.46	1.12	NA	NA	0.45	0.36	NA	NA	NA	NA	NA
1679	0.45	0.51	2.38	NA	1.45	1.29	NA	0.76	0.6	0.8	1.41	1.58	1.38	1.46	1.49	1.8	1.3	NA	NA	0.52	0.41	NA	NA	NA	NA	NA
1680	0.53	0.47	1.4	NA	0.94	1.08	NA	0.51	0.4	0.64	0.94	0.9	0.82	0.81	0.81	1.47	1.19	NA	NA	0.31	0.32	NA	NA	NA	NA	NA
1681	0.64	0.36	1.91	NA	1.17	1.25	NA	0.45	0.36	0.49	1.16	1.2	0.94	1.25	1.06	1.63	1.38	NA	NA	0.56	0.45	NA	NA	NA	NA	NA
1682	0.55	0.52	1.95	NA	0.95	1.11	NA	0.46	0.37	0.42	0.95	1.05	0.85	1.12	1.01	1.54	1.13	NA	NA	0.54	0.26	NA	NA	NA	NA	NA
1683	0.67	0.63	1.99	NA	0.98	1.03	NA	0.41	0.43	0.52	0.91	1.14	0.99	1.29	0.98	1.29	0.97	NA	NA	0.6	0.34	NA	NA	NA	NA	NA
1684	0.72	0.62	2.47	NA	0.81	0.85	NA	0.51	0.45	0.55	0.97	0.98	1.05	1.31	0.99	1.33	0.91	NA	NA	0.46	0.33	NA	NA	NA	NA	NA
1685	0.62	0.52	2.01	NA	0.77	0.72	NA	0.46	0.46	0.43	0.89	0.99	1.04	1.27	0.85	1	0.68	NA	NA	0.55	0.35	NA	NA	NA	NA	NA
1686	0.49	0.44	1.59	NA	0.85	0.71	NA	0.33	0.48	0.43	0.93	1.12	1.07	1.28	0.93	1.12	0.8	NA	NA	0.36	0.43	NA	1.3	NA	NA	NA
1687	0.64	0.74	1.82	NA	0.92	0.91	NA	0.39	0.49	0.48	0.84	1.16	1.23	1.4	0.84	1.31	0.81	NA	NA	0.37	0.7	2.07	2.05	NA	NA	NA
1688	0.35	0.22	1.32	1.56	0.72	0.62	NA	0.26	0.3	0.33	0.71	0.87	0.92	1.09	0.65	1.15	0.9	NA	NA	0.52	0.51	1.33	1.21	NA	NA	NA
1689	0.56	0.49	1.61	1.04	0.78	0.7	NA	0.43	0.49	0.51	0.89	1.11	1.16	1.19	0.78	1.21	1	NA	NA	0.73	0.4	1.99	1.55	NA	NA	NA
1690	0.5	0.41	1.93	1.13	0.77	0.93	NA	0.44	0.49	0.52	0.91	1.2	1.28	1.11	0.96	1.5	1.27	NA	NA	0.89	0.85	2.12	1.9	NA	NA	NA
1691	0.41	0.36	1.74	1.39	0.8	0.8	NA	0.49	0.47	0.43	0.84	1.12	1.22	1.14	1.02	1.27	0.98	NA	NA	0.64	0.61	1.6	1.51	NA	NA	NA
1692	0.44	0.41	1.93	1.59	0.97	1	NA	0.55	0.48	0.49	0.93	1.33	1.38	1.18	1.48	1.63	1.19	NA	NA	0.53	0.91	2.39	2.12	NA	NA	NA
1693	0.36	0.33	1.32	1.42	0.79	0.82	NA	0.39	0.33	0.33	0.78	1.07	1.29	0.96	1.21	1.31	0.9	0.14	NA	0.43	0.54	1.67	1.63	NA	NA	NA
1694	0.23	0.16	1	1.06	0.57	0.6	NA	0.29	0.27	0.17	0.76	0.74	1.2	0.7	1	0.88	0.69	0.28	NA	0.39	0.36	0.9	0.83	NA	NA	NA
1695	0.41	0.32	1.64	1.86	0.77	0.94	NA	0.42	0.42	0.3	0.81	0.99	1.22	0.85	1.08	1.04	0.83	0.16	NA	0.61	0.72	1.33	1.34	NA	NA	NA
1696	0.19	0.18	1.34	1.32	0.57	0.62	NA	0.36	0.32	0.26	0.66	0.78	0.77	0.64	1.04	0.75	0.5	0.19	NA	0.53	0.73	1.11	1.26	NA	NA	NA
1697	0.26	0.25	1	1.32	0.55	0.67	NA	0.48	0.42	0.35	0.68	0.71	0.71	0.6	1.05	0.77	0.51	0.3	NA	0.54	0.92	1.13	1.28	NA	NA	NA
1698	0.36	0.3	1.15	1.19	0.46	0.45	NA	0.4	0.33	0.3	0.53	0.57	0.62	0.38	1.06	0.72	0.41	0.28	NA	0.51	0.67	1.48	1.62	NA	NA	NA
1699	0.18	0.26	0.92	0.94	0.35	0.52	NA	0.22	0.23	0.21	0.57	0.53	0.49	0.36	0.72	0.72	0.47	0.18	NA	0.34	0.88	1.3	1.2	NA	NA	NA
1700	0.24	0.4	0.83	0.84	0.56	0.61	NA	0.24	0.21	0.24	0.57	0.64	0.69	0.56	0.86	0.85	0.51	0.49	NA	0.65	1.36	1.54	1.57	NA	NA	0.73
1701	0.14	0.2	0.76	0.75	0.44	0.44	NA	0.17	0.05	0.13	0.54	0.49	0.46	0.41	0.72	0.79	0.6	0.2	NA	0.27	0.64	0.7	0.79	NA	NA	0.59
1702	0.12	0.15	0.74	0.73	0.57	0.3	NA	0.15	0.08	0.14	0.71	0.6	0.5	0.44	0.78	0.89	0.55	0.21	NA	0.22	0.61	0.45	0.43	NA	NA	0.53
1703	0.07	0.11	1.09	1.18	0.66	0.51	NA	0.13	0.08	0.21	0.65	0.57	0.56	0.55	0.71	0.82	0.48	0.15	NA	0.36	0.57	0.58	0.52	NA	NA	0.66
1704	0.05	0.07	1.13	1.5	0.72	0.61	NA	0.11	0.09	0.16	0.64	0.59	0.45	0.37	0.66	0.84	0.52	0.34	NA	0.37	0.59	0.9	0.96	NA	NA	0.51
1705	0.06	0.19	1.45	1.77	0.93	0.75	NA	0.11	0.09	0.2	1.18	0.74	0.57	0.55	0.86	0.93	0.77	0.31	NA	0.44	0.49	1.02	0.99	NA	NA	0.52
1706	0.04	0.07	1.44	1.93	0.98	0.53	NA	0.1	0.1	0.16	1.07	0.82	0.55	0.58	0.86	0.77	0.57	0.32	NA	0.55	0.43	1.03	1.1	NA	NA	0.89
1707	0.05	0.08	1.76	2.25	0.98	0.68	NA	0.14	0.12	0.14	0.87	0.71	0.49	0.49	0.94	0.58	0.47	0.4	NA	0.57	0.36	1.28	1.2	NA	NA	1.13
1708	0.06	0.08	1.56	1.9	1.02	0.73	NA	0.23	0.16	0.2	0.77	0.76	0.43	0.58	1.08	0.62	0.51	0.46	NA	0.56	0.54	1.37	1.33	NA	NA	1.1
1709	0.08	0.22	2.01	2.5	1.08	0.74	NA	0.25	0.14	0.24	0.66	0.65	0.46	0.63	1.03	0.72	0.56	0.4	NA	0.61	0.56	1.08	1.13	NA	NA	1.06
1710	0.19	0.24	2.15	2.71	1.22	0.97	NA	0.28	0.2	0.18	0.77	0.73	0.44	0.8	1.15	0.66	0.55	0.66	NA	0.65	0.61	1.24	1.27	NA	NA	0.95
1711	0.17	0.19	1.58	1.83	1.03	0.71	NA	0.27	0.18	0.23	0.64	0.6	0.36	0.83	1.05	0.69	0.5	0.6	NA	0.61	0.77	1.28	1.29	NA	NA	0.72
1712	0.16	0.27	1.74	2.07	1	0.62	NA	0.24	0.18	0.19	0.49	0.49	0.38	0.7	1.05	0.82	0.7	0.62	NA	0.53	0.94	1.16	1.19	NA	NA	0.65
1713	0.14	0.16	1.76	2.1	0.98	0.81	NA	0.32	0.17	0.27	0.68	0.52	0.33	0.71	0.97	0.83	0.69	0.68	NA	0.73	0.97	1.1	1.11	NA	NA	0.94
1714	0.17	0.18	1.85	2.25	0.87	0.79	NA	0.43	0.21	0.3	0.69	0.49	0.39	0.7	0.98	0.92	0.74	0.53	NA	0.79	1.02	1.17	1.24	NA	NA	0.71
1715	0.21	0.2	1.22	1.42	0.74	0.68	NA	0.35	0.15	0.29	0.6	0.53	0.31	0.65	0.87	0.73	0.52	0.6	NA	0.64	0.79	0.92	0.96	NA	NA	0.62
1716	0.15	0.21	1.43	1.73	0.96	0.89	NA	0.46	0.18	0.25	0.67	0.56	0.34	0.69	0.96	0.92	0.73	0.55	NA	0.7	1.24	1.03	1.27	NA	NA	0.6
1717	0.18	0.2	1.19	1.5	0.93	0.79	NA	0.3	0.1	0.23	0.5	0.47	0.26	0.65	1	1.19	0.8	0.48	NA	0.81	1.06	1.03	1.19	NA	NA	1.26
