# Bonney - Ken Whillans RMA (Site 12) - PPBA - ITRDB CANA667
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36612
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36612.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: trends, Vegetation Reconstruction
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana667-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana667-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana667.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana667.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-06-17
#--------------------
# File_Last_Modified_Date
#   Date: 2022-06-17
#--------------------
# Title
#   Study_Name: Bonney - Ken Whillans RMA (Site 12) - PPBA - ITRDB CANA667
#--------------------
# Investigators
#   Investigators: Bonney, M.T.; He, H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-09-08.
#--------------------
# Publication
#   Authors: Mitchell T. Bonney and Yuhong He
#   Journal_Name: International Journal of Applied Earth Observations and Geoinformation
#   Published_Title: Temporal connections between long-term Landsat time-series and tree-rings in an urban-rural temperate forest
#   Published_Date_or_Year: 2021
#   Volume: 103
#   Pages: 
#   Issue: 
#   Report_Number: 102523
#   DOI: https://doi.org/10.1016/j.jag.2021.102523
#   Full_Citation: None
#   Abstract: Time-series of satellite-derived vegetation proxies and tree-rings widths (TRW) are similar, providing temporal records of forest productivity change from different perspectives and processes. Previous research on this relationship has focused on temperature or moisture limited coniferous forests, using lower spatial resolution (e.g., 8000 m) satellites and normalized difference vegetation index (NDVI) to test relationships over 15-30 years. There is an opportunity to leverage recent advances in building Landsat (30 m) time-series to expand comparisons into new forest types (e.g., coniferous vs. deciduous), areas (e.g., fragmented forests) and over longer periods (e.g., nearly 50 years). However, a better understanding of factors that influence relationship strength is required. We compared tree-ring measurements, converted to a ring width index (RWI), and Landsat tasseled cap angle (TCA) derived canopy cover (CC) from 1972 to 2018 across 16 deciduous, mixed, and coniferous stands in southern Ontario, Canada. For all chronologies, overall relationship strength was assessed with correlation approaches (RWI-CC, both vs. climate), and shorter-term increase-decline trends were compared with segmented regression. There were significant forest type differences, with coniferous chronologies correlating stronger with CC than deciduous. Deciduous chronologies and CC had opposite connections with summer temperature, with climate warming increasing CC and coniferous RWI but not deciduous RWI from 1980 to 2010. More recent decline at most sites appears related to a major ice storm, but multiple factors may be coexisting. We tested the utility of tree-rings for validating nearly 50 years of Landsat-observed change in urban-rural temperate forests, identifying useful connections at coniferous sites. However, there are limitations to comparing long-term Landsat time-series (based on yearly summer data) with annual tree-ring growth.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council of Canada (NSERC)
#   Grant: RGPIN-386183
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council (NSERC) Postgraduate Fellowship
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Centre for Urban Environments
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ken Whillans RMA (Site 12)
#   Location: Canada
#   Northernmost_Latitude: 43.805833
#   Southernmost_Latitude: 43.805833
#   Easternmost_Longitude: -79.930278
#   Westernmost_Longitude: -79.930278
#   Elevation_m: 270
#--------------------
# Data_Collection
#   Collection_Name: CANA667
#   First_Year: 1944
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus balsamifera L.
#   Common_Name: balsam poplar
#   Tree_Species_Code: PPBA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 1211a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1211a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1211b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1211b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1212a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1212a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1212b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1212b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1213a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1213a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1213b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1213b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1214a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1214a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1214b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1214b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1216b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1216b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1218a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1218a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1218b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1218b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1219a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1219a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1201a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1201a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1201b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1201b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1220b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1220b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1205a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1205a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1205b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1205b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1208a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1208a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1208b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1208b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1209a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1209a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1209b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1209b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	1211a_raw	1211b_raw	1212a_raw	1212b_raw	1213a_raw	1213b_raw	1214a_raw	1214b_raw	1216b_raw	1218a_raw	1218b_raw	1219a_raw	1201a_raw	1201b_raw	1220b_raw	1205a_raw	1205b_raw	1208a_raw	1208b_raw	1209a_raw	1209b_raw
1998	2.67	2.45	3.419	4.964	2.974	3.566	4.044	2.465	4.945	2.96	1.145	6.067	2.501	1.82	2.494	3.186	3.281	3.343	2.759	1.601	2.306
1999	2.468	2.007	3.45	5.229	2.477	2.903	3.06	2.552	3.747	2.038	1.21	5.498	1.812	1.469	1.223	2.489	2.107	2.51	2.157	1.846	1.367
2000	2.141	2.161	1.905	4.839	2.307	2.329	3.063	1.894	3.62	1.892	1.842	3.032	1.926	1.631	0.828	2.826	2.353	2.415	3.433	2.307	0.685
2001	2.606	2.563	2.148	4.169	3.102	3.769	4.497	2.922	3.95	3.668	2.095	1.907	1.969	1.643	1.063	2.418	2.552	1.46	2.816	2.026	2.026
2002	1.557	1.071	1.122	1.24	3.939	3.569	3.85	2.077	4.236	1.844	1.97	2.086	2.021	2.458	0.618	2.902	2.882	2.044	2.832	1.242	1.671
2003	2.004	1.96	2.085	2.254	2.574	2.181	1.217	0.943	2.479	2.216	1.662	2.023	2.191	2.795	0.534	2.043	2.486	1.958	2.844	0.942	1.86
2004	2.282	1.738	2.371	2.318	3.124	2.986	1.448	1.507	2.104	3.941	1.81	1.673	1.407	5.613	1.023	2.889	1.953	3.291	3.646	1.484	2.072
2005	1.696	1.43	2.064	2.19	2.137	2.657	2.411	1.106	2.41	2.721	1.482	1.727	1.905	4.472	0.834	1.663	0.821	1.742	3.578	1.135	1.527
2006	3.023	2.798	1.99	4.953	3.928	3.651	1.772	1.829	5.077	5.394	3.863	3.932	3.101	6.514	1.168	1.905	0.924	2.764	2.988	1.132	1.361
2007	3.132	2.201	3.027	6.435	4.392	3.535	1.548	1.773	2.888	2.752	1.873	3.049	2.392	3.265	1.318	2.174	1.143	2.652	3.268	1.503	1.483
2008	1.75	1.207	3.165	2.678	3.962	3.81	1.539	1.571	3.074	3.915	4.402	2.461	2.278	2.187	1.303	3.882	1.366	3.667	4.201	0.47	0.597
2009	2.778	1.72	4.214	3.451	3.772	3.693	1.955	1.782	4.377	4.935	5.514	3.491	2.067	3.033	1.964	4.519	2.574	4.949	4.99	1.037	3.456
2010	2.53	1.392	4.413	1.885	2.959	3.186	1.617	1.38	4.213	2.916	3.186	1.864	1.748	1.75	0.563	2.408	2.386	5.167	5.699	1.249	2.13
2011	2.488	1.717	3.482	1.418	4.025	4.096	1.463	1.133	4.135	4.723	3.101	2.235	2.414	2.451	1.386	2.397	2.464	3.482	6.855	2.011	2.785
2012	1.725	1.147	2.763	2.415	4.798	5.778	2.216	2.953	4.598	3.367	4.351	1.684	2.471	4.847	1.386	2.263	1.382	2.742	4.527	1.038	3.193
2013	3.281	2.776	4.064	3.083	3.846	5.239	1.921	3.432	3.357	5.461	4.319	3.148	1.744	3.606	1.166	2.518	2.093	1.905	4.478	0.245	1.011
2014	2.625	1.459	3.715	2.857	3.497	4.604	1.295	1.852	3.217	1.896	2.617	3.275	1.343	1.848	1.026	1.568	1.588	1.144	2.576	0.826	0.841
2015	2.967	2.456	4.72	3.207	3.088	3.853	1.718	1.922	2.448	1.693	1.432	3.827	1.671	1.995	0.974	1.781	1.843	1.484	2.33	0.995	1.679
2016	1.547	1.049	1.831	1.545	3.212	2.889	1.119	1.735	2.523	2.935	1.388	2.206	0.965	1.48	0.868	1.546	0.911	0.468	1.337	0.942	0.881
2017	1.347	1.384	0.984	1.323	3.269	4.636	0.396	1.025	3.333	4.077	3.077	2.492	2.452	2.23	0.931	1.832	1.537	2.053	3.697	0.138	0.201
2018	2.923	1.851	2.096	2.944	2.298	4.434	1.097	2.493	3.571	3.773	3.422	2.242	0.897	2.202	1.006	1.548	0.883	2.254	2.519	1.429	1.176
