# Smith - Liberty Glacier - ABLA - ITRDB CANA486
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/19625
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-19625.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana486-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana486-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana486.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana486.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2015-12-03
#--------------------
# File_Last_Modified_Date
#   Date: 2015-12-03
#--------------------
# Title
#   Study_Name: Smith - Liberty Glacier - ABLA - ITRDB CANA486
#--------------------
# Investigators
#   Investigators: Smith, D.J.; Coulthard, B.L.; Larocque, S.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Liberty Glacier
#   Location: British Columbia
#   Northernmost_Latitude: 51.59
#   Southernmost_Latitude: 51.59
#   Easternmost_Longitude: -124.83
#   Westernmost_Longitude: -124.83
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: CANA486
#   First_Year: 1714
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Abies lasiocarpa (Hook.) Nutt.
#   Common_Name: subalpine fir
#   Tree_Species_Code: ABLA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 01C407a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C407a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C409a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C409a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C409b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C409b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C411a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C411a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C411b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C411b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C414a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C414a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C414b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C414b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C415a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C415a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C415b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C415b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C417b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C417b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C419b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C419b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C420b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C420b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C421a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C421a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C421b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C421b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C422a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C422a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C422b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C422b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C424a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C424a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C424b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C424b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C426a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C426a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01C427b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 01C427b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	01C407a_raw	01C409a_raw	01C409b_raw	01C411a_raw	01C411b_raw	01C414a_raw	01C414b_raw	01C415a_raw	01C415b_raw	01C417b_raw	01C419b_raw	01C420b_raw	01C421a_raw	01C421b_raw	01C422a_raw	01C422b_raw	01C424a_raw	01C424b_raw	01C426a_raw	01C427b_raw
1766	NA	NA	NA	0.53	NA	0.63	NA	0.44	0.54	0.67	0.82	NA	1.52	1.8	NA	0.44	0.54	0.76	NA	NA
1767	NA	NA	NA	0.38	NA	0.35	NA	0.44	0.51	0.76	0.5	NA	1.2	1.42	NA	0.51	0.54	0.76	NA	NA
1768	NA	NA	NA	0.28	NA	0.48	NA	0.44	0.51	0.92	0.63	NA	1.2	1.43	NA	0.25	0.57	0.7	NA	NA
1769	NA	NA	NA	0.77	NA	0.51	NA	0.44	0.47	0.79	0.94	NA	1.08	1.6	NA	0.32	0.65	0.7	NA	NA
1770	NA	NA	NA	0.68	0.56	0.48	NA	0.41	0.44	0.67	0.82	NA	1.26	1.72	NA	0.38	0.55	0.65	NA	NA
1771	NA	NA	NA	0.41	0.84	0.41	NA	0.44	0.44	0.57	0.73	NA	1.73	1.81	NA	0.82	0.54	0.56	NA	NA
1772	NA	NA	NA	0.47	0.77	0.38	NA	0.32	0.32	0.44	0.69	NA	1.74	1.76	NA	0.44	0.54	0.51	NA	NA
1773	NA	NA	NA	0.44	0.74	0.52	NA	0.54	0.52	0.54	0.63	NA	1.93	1.64	0.32	0.38	0.62	0.68	NA	NA
1774	NA	NA	NA	1.14	0.74	0.46	NA	0.44	0.4	0.54	0.7	NA	1.24	1.57	0.7	0.51	0.59	0.65	NA	NA
1775	NA	NA	NA	0.56	0.42	0.47	NA	0.36	0.35	0.52	0.76	NA	1.3	1.39	0.35	0.32	0.35	0.29	NA	NA
1776	NA	NA	NA	0.54	0.53	0.49	NA	0.34	0.41	0.46	0.67	NA	1.65	1.73	0.32	0.41	0.41	0.38	NA	NA
1777	NA	NA	NA	0.68	0.67	0.67	NA	0.51	0.48	0.63	0.86	NA	1.84	2	0.57	0.6	0.63	0.6	NA	NA
1778	NA	NA	NA	0.62	0.61	0.59	NA	0.54	0.41	0.57	0.82	NA	1.62	1.7	0.51	0.51	0.44	0.48	NA	NA
1779	NA	NA	NA	0.68	0.46	0.37	NA	0.38	0.25	0.6	0.6	NA	1.52	1.38	0.41	0.32	0.38	0.44	NA	NA
1780	NA	NA	NA	0.62	0.51	0.57	NA	0.41	0.38	0.76	0.6	NA	1.84	1.83	0.31	0.35	0.51	0.48	NA	NA
1781	NA	1.89	NA	0.56	0.51	0.66	NA	0.6	0.44	0.71	0.63	NA	1.87	1.79	0.57	0.51	0.68	0.57	NA	NA
1782	NA	1.26	NA	0.51	0.33	0.59	NA	0.38	0.26	0.53	0.62	NA	1.44	1.46	0.38	0.41	0.49	0.51	NA	NA
1783	NA	1.68	NA	0.46	0.33	0.6	NA	0.63	0.58	0.76	1.02	NA	1.61	1.71	0.35	0.38	0.54	0.71	NA	NA
1784	NA	1.68	NA	0.53	0.52	0.65	NA	0.48	0.35	0.67	0.89	NA	1.79	1.87	0.25	0.32	0.41	0.56	NA	0.79
1785	NA	1.82	NA	0.43	0.38	0.57	NA	0.44	0.35	0.51	0.76	NA	1.48	1.65	0.19	0.19	0.38	0.42	NA	0.67
1786	NA	1.76	NA	0.43	0.51	0.73	NA	0.38	0.44	0.7	0.7	NA	1.61	1.72	0.29	0.32	0.54	0.51	NA	0.57
1787	NA	1.62	NA	0.34	0.37	0.56	NA	0.38	0.44	0.6	0.6	0.48	1.27	1.67	0.25	0.22	0.43	0.54	NA	0.57
1788	NA	1.59	NA	0.33	0.51	0.63	NA	0.47	0.41	0.63	0.7	0.41	1.17	1.59	0.28	0.32	0.49	0.64	NA	0.73
1789	1.3	1.71	NA	0.32	0.52	0.74	NA	0.52	0.48	0.64	0.82	0.51	1.24	1.68	0.35	0.26	0.47	0.56	NA	0.74
1790	1.08	1.62	NA	0.34	0.51	0.59	0.76	0.4	0.48	0.48	0.73	0.51	0.89	1.4	0.19	0.32	0.47	0.51	NA	0.83
1791	1.3	1.54	NA	0.33	0.55	0.4	0.63	0.35	0.36	0.44	0.86	0.63	0.89	1.4	0.24	0.29	0.28	0.32	NA	0.66
1792	1.58	1.82	NA	0.34	0.63	0.61	0.92	0.44	0.43	0.57	1.01	0.7	1.1	1.49	0.42	0.32	0.44	0.41	NA	1.08
1793	1.47	1.52	NA	0.28	0.55	0.53	0.76	0.41	0.41	0.54	0.73	0.67	0.92	1.11	0.25	0.38	0.44	0.41	NA	0.82
1794	1.34	1.65	NA	0.28	0.76	0.54	0.73	0.54	0.48	0.6	0.79	0.72	1.08	1.76	0.29	0.35	0.51	0.51	NA	0.93
1795	1.43	1.78	NA	0.29	0.7	0.78	1.1	0.57	0.6	0.69	0.78	0.67	1.27	1.83	0.22	0.29	0.48	0.51	NA	0.83
1796	1.25	1.49	NA	0.34	0.56	0.68	0.98	0.48	0.51	0.69	0.93	0.57	1.06	1.45	0.22	0.29	0.51	0.57	NA	0.71
1797	1.21	1.49	NA	0.4	0.69	0.45	0.73	0.41	0.48	0.54	0.98	0.32	1.32	1.41	0.28	0.32	0.38	0.35	NA	0.73
1798	1.29	1.49	2.1	0.54	0.98	0.67	1.02	0.48	0.38	0.6	0.92	0.41	1.24	1.9	0.28	0.29	0.41	0.49	NA	0.79
1799	1.24	1.33	2.13	0.35	0.84	0.6	0.77	0.44	0.35	0.5	0.7	0.44	1.04	1.67	0.29	0.29	0.48	0.46	NA	1.36
1800	1.56	1.36	2.1	0.34	0.67	0.7	0.91	0.48	0.48	0.6	0.6	0.54	1.04	1.67	0.19	0.22	0.38	0.32	NA	1.53
1801	1.43	1.33	1.65	0.33	0.62	0.72	1.07	0.52	0.38	0.54	0.54	0.51	1.13	1.68	0.25	0.22	0.35	0.41	NA	1.11
1802	1.08	1.18	1.37	0.31	0.61	0.69	0.98	0.33	0.52	0.6	0.65	0.45	0.91	1.14	0.16	0.22	0.38	0.25	NA	1.01
1803	1.1	1.18	1.42	0.35	0.68	0.76	1.03	0.48	0.55	0.51	0.68	0.47	1.1	1.24	0.19	0.22	0.42	0.32	NA	0.86
1804	1.36	1.49	1.68	0.44	0.71	0.72	0.98	0.49	0.48	0.57	0.63	0.48	1.24	1.43	0.19	0.29	0.45	0.38	NA	0.73
1805	1.33	1.43	1.55	0.48	0.82	0.97	1.14	0.52	0.54	0.67	0.76	0.6	1.43	1.52	0.3	0.29	0.44	0.41	NA	0.79
1806	1.53	1.49	1.35	0.38	0.84	0.79	1.11	0.57	0.54	0.57	0.73	0.35	1.27	1.36	0.11	0.35	0.51	0.38	NA	0.76
1807	1.43	1.33	1.5	0.39	0.88	1.13	1.29	0.41	0.51	0.57	0.98	0.41	1.14	1.36	0.28	0.35	0.51	0.35	NA	0.73
1808	1.16	1.27	1.17	0.33	0.81	0.95	1.04	0.35	0.48	0.51	1.02	0.35	1.01	1.27	0.19	0.25	0.44	0.27	NA	0.64
1809	1.06	1.4	1.45	0.32	0.86	0.91	0.98	0.38	0.54	0.57	0.92	0.29	1.1	1.17	0.38	0.22	0.38	0.27	NA	0.73
1810	0.88	0.98	1.11	0.28	0.85	0.8	0.89	0.38	0.48	0.51	0.92	0.35	1.04	1.17	0.28	0.22	0.41	0.28	NA	0.76
1811	1.07	1.41	1.4	0.39	0.88	0.98	1.12	0.35	0.6	0.57	1.21	0.54	1.33	1.24	0.32	0.25	0.41	0.38	0.67	1.23
1812	1.05	1.03	0.97	0.29	0.65	0.76	0.95	0.32	0.47	0.54	0.98	0.44	1	1.11	0.25	0.16	0.38	0.32	0.44	1.02
1813	1.3	1.24	1	0.27	0.55	0.76	0.95	0.41	0.39	0.68	0.82	0.44	1.11	1.21	0.25	0.18	0.35	0.25	0.51	0.98
1814	1.23	1.43	0.95	0.33	0.68	0.69	0.89	0.32	0.35	0.52	0.76	0.51	1.19	1.07	0.19	0.19	0.35	0.25	0.73	0.88
1815	0.85	0.95	0.76	0.4	0.8	0.64	0.76	0.35	0.35	0.44	0.79	0.44	0.99	0.96	0.16	0.22	0.29	0.22	0.82	0.68
1816	1.07	1.17	0.95	0.49	0.77	0.69	0.86	0.41	0.35	0.51	0.92	0.47	1.11	1.17	0.25	0.25	0.35	0.32	0.69	0.76
1817	0.94	1.14	0.98	0.47	0.68	0.82	1.05	0.44	0.32	0.48	1.08	0.5	1.13	1.14	0.29	0.31	0.48	0.38	0.51	0.66
1818	1.21	1.14	0.98	0.4	0.7	0.83	1.05	0.54	0.38	0.55	0.89	0.48	1.17	0.98	0.32	0.2	0.32	0.29	0.41	0.57
1819	0.81	1.02	0.78	0.32	0.56	0.68	0.86	0.45	0.32	0.56	0.66	0.44	0.88	0.82	0.32	0.26	0.35	0.29	0.28	0.57
1820	1.02	1.26	0.86	0.39	0.65	0.79	1.11	0.51	0.41	0.59	0.79	0.44	1.07	1.02	0.32	0.19	0.41	0.29	0.38	0.66
1821	0.74	0.93	0.67	0.3	0.58	0.61	0.86	0.41	0.28	0.42	0.79	0.31	1	0.92	0.44	0.22	0.32	0.29	0.32	0.54
1822	0.98	1.14	0.92	0.39	0.84	0.91	1.11	0.48	0.38	0.55	0.89	0.44	1.03	1.05	0.41	0.25	0.41	0.42	0.48	0.7
1823	0.86	1.02	0.73	0.32	0.76	0.78	0.92	0.41	0.35	0.46	1.05	0.35	0.72	1.02	0.48	0.29	0.32	0.32	0.54	0.63
1824	0.82	0.98	0.76	0.34	0.74	0.43	0.57	0.38	0.32	0.57	0.66	0.38	1.1	0.92	0.48	0.32	0.25	0.22	0.41	0.67
1825	1.07	1.21	0.79	0.63	0.87	0.98	1.5	0.41	0.38	0.58	0.98	0.31	1.33	0.98	0.6	0.32	0.41	0.44	0.54	0.82
1826	1.03	1.14	0.82	0.4	0.71	0.89	1.16	0.41	0.35	0.34	0.92	0.35	0.79	0.67	0.5	0.32	0.35	0.33	0.43	0.73
1827	0.9	1.08	0.7	0.35	0.56	0.38	0.5	0.32	0.25	0.26	0.76	0.38	0.79	0.6	0.48	0.28	0.22	0.19	0.49	0.6
1828	0.79	0.98	0.73	0.3	0.7	0.76	0.99	0.28	0.29	0.37	0.67	0.34	1.01	0.78	0.36	0.28	0.22	0.22	0.35	0.7
1829	0.85	1.11	0.85	0.38	0.66	0.9	1.17	0.32	0.32	0.42	0.7	0.37	1.33	0.9	0.44	0.32	0.22	0.22	0.54	0.7
1830	0.95	0.92	0.74	0.38	0.65	0.78	1.14	0.35	0.25	0.49	0.63	0.56	1.17	0.85	0.4	0.32	0.22	0.25	0.44	0.63
1831	1.07	1.05	0.82	0.35	0.9	0.76	0.91	0.38	0.29	0.36	0.84	0.41	1.17	0.9	0.52	0.32	0.19	0.22	0.57	0.54
1832	0.98	0.98	0.86	0.47	0.98	0.77	0.96	0.35	0.32	0.44	0.79	0.47	1.17	0.92	0.5	0.38	0.25	0.22	0.51	0.63
1833	0.95	0.95	0.76	0.43	0.89	0.75	1.01	0.38	0.29	0.58	0.87	0.44	1.24	1.05	0.44	0.38	0.32	0.29	0.54	0.63
1834	0.92	1.1	1.05	0.65	0.85	0.82	1.01	0.41	0.32	0.46	0.98	0.6	1.3	1.05	0.57	0.41	0.35	0.41	0.54	0.7
1835	0.76	0.99	0.82	0.52	0.75	0.68	0.95	0.41	0.32	0.38	0.85	0.47	0.98	0.86	0.51	0.44	0.35	0.3	0.54	0.54
1836	0.63	0.79	0.57	0.41	0.66	0.35	0.48	0.35	0.25	0.32	0.57	0.35	0.76	0.79	0.38	0.42	0.19	0.21	0.42	0.48
1837	0.77	0.6	0.41	0.41	0.67	0.67	0.86	0.38	0.32	0.38	0.69	0.28	0.86	0.82	0.44	0.34	0.29	0.19	0.4	0.64
1838	0.57	0.57	0.48	0.36	0.6	0.5	0.79	0.35	0.29	0.35	0.63	0.31	0.92	0.82	0.41	0.25	0.22	0.23	0.35	0.56
1839	1.01	0.79	0.67	0.44	0.88	0.92	1.24	0.44	0.41	0.51	0.85	0.41	1.17	1.11	0.51	0.37	0.38	0.37	0.57	0.76
1840	0.76	0.73	0.6	0.37	0.52	0.7	0.95	0.38	0.35	0.57	0.75	0.28	0.98	0.82	0.47	0.33	0.3	0.29	0.35	0.57
1841	0.76	0.73	0.63	0.35	0.52	0.54	0.85	0.32	0.28	0.54	0.66	0.25	0.92	0.73	0.41	0.29	0.21	0.19	0.29	0.6
1842	0.89	0.65	0.6	0.44	0.6	0.57	0.82	0.38	0.38	0.51	0.66	0.25	0.79	0.7	0.51	0.36	0.22	0.19	0.44	0.6
1843	0.89	0.62	0.57	0.39	0.61	0.62	0.68	0.35	0.32	0.38	0.6	0.32	0.9	0.66	0.51	0.4	0.25	0.22	0.44	0.44
1844	0.88	0.7	0.53	0.44	0.66	0.65	0.48	0.38	0.32	0.38	0.54	0.33	0.99	0.76	0.41	0.28	0.25	0.22	0.41	0.48
1845	1.05	0.7	0.55	0.42	0.61	0.69	0.67	0.32	0.32	0.44	0.47	0.42	0.95	0.79	0.29	0.19	0.28	0.29	0.29	0.54
1846	0.86	0.63	0.41	0.35	0.69	0.52	0.6	0.35	0.38	0.48	0.57	0.51	1.02	0.76	0.28	0.25	0.22	0.18	0.79	0.48
1847	0.7	0.6	0.38	0.39	0.53	0.61	0.61	0.35	0.32	0.41	0.57	0.32	0.82	0.89	0.22	0.19	0.28	0.22	0.75	0.48
1848	0.95	0.92	0.54	0.47	0.71	0.62	0.73	0.38	0.38	0.54	0.76	0.44	0.95	0.92	0.41	0.28	0.35	0.32	0.63	0.67
1849	0.63	0.67	0.41	0.46	0.68	0.44	0.66	0.29	0.32	0.41	0.67	0.32	0.7	0.63	0.41	0.32	0.22	0.22	0.53	0.67
1850	0.71	0.63	0.41	0.41	0.61	0.35	0.53	0.32	0.32	0.41	0.57	0.35	0.76	0.7	0.48	0.32	0.25	0.22	0.47	0.57
1851	0.79	0.63	0.44	0.47	0.86	0.54	0.73	0.41	0.44	0.48	0.6	0.32	0.76	0.79	0.57	0.35	0.25	0.29	0.63	0.7
1852	0.76	0.58	0.48	0.46	0.9	0.67	0.76	0.35	0.44	0.44	0.63	0.29	0.89	0.76	0.6	0.35	0.35	0.29	0.53	0.67
1853	0.82	0.74	0.54	0.52	0.82	0.57	0.73	0.41	0.41	0.41	0.54	0.25	1.05	0.76	0.57	0.29	0.25	0.35	0.41	0.7
1854	0.86	0.73	0.6	0.43	0.67	0.73	0.57	0.44	0.51	0.38	0.51	0.38	0.95	0.7	0.54	0.25	0.29	0.3	0.47	0.6
1855	1.03	0.79	0.7	0.54	0.74	0.85	0.89	0.41	0.48	0.41	0.6	0.48	0.98	0.7	0.5	0.35	0.32	0.27	0.5	0.67
1856	0.65	0.51	0.47	0.35	0.58	0.35	0.48	0.32	0.37	0.25	0.29	0.25	0.54	0.51	0.42	0.22	0.19	0.22	0.47	0.38
1857	0.73	0.7	0.54	0.49	1.01	0.57	0.73	0.35	0.45	0.35	0.25	0.25	0.73	0.6	0.4	0.29	0.26	0.32	0.41	0.82
1858	0.66	0.51	0.41	0.47	0.85	0.44	0.67	0.29	0.41	0.32	0.29	0.25	0.67	0.6	0.33	0.16	0.3	0.32	0.44	0.73
1859	0.66	0.6	0.47	0.48	0.8	0.5	0.7	0.29	0.38	0.32	0.25	0.29	0.76	0.6	0.35	0.22	0.24	0.32	0.38	0.57
1860	0.63	0.57	0.44	0.38	0.63	0.41	0.7	0.32	0.41	0.29	0.19	0.25	0.67	0.6	0.38	0.25	0.34	0.29	0.32	0.54
1861	0.63	0.67	0.44	0.35	0.6	0.57	0.92	0.29	0.48	0.32	0.29	0.41	0.74	0.63	0.38	0.25	0.38	0.31	0.22	0.54
1862	0.7	0.67	0.6	0.37	0.63	0.45	1.1	0.3	0.44	0.38	0.29	0.55	0.76	0.6	0.35	0.28	0.48	0.31	0.46	0.6
1863	0.92	1.02	0.86	0.67	0.94	0.74	1.43	0.43	0.54	0.6	0.51	0.8	1.02	0.95	0.51	0.38	0.68	0.4	0.62	0.73
1864	0.57	0.63	0.54	0.47	0.63	0.42	0.76	0.29	0.41	0.32	0.22	0.66	0.67	0.6	0.35	0.29	0.25	0.19	0.41	0.48
1865	0.73	0.63	0.76	0.55	0.93	0.67	0.98	0.38	0.48	0.44	0.38	0.73	0.82	0.76	0.44	0.35	0.44	0.32	0.67	0.7
1866	0.44	0.32	0.41	0.2	0.68	0.28	0.38	0.35	0.44	0.32	0.44	0.44	0.67	0.44	0.32	0.25	0.38	0.22	0.44	0.35
1867	0.6	0.54	0.6	0.29	1.44	0.51	0.63	0.35	0.38	0.35	0.44	0.66	0.7	0.57	0.28	0.22	0.38	0.22	0.41	0.51
1868	0.63	0.51	0.76	0.51	1.75	0.76	1.01	0.41	0.41	0.41	0.41	0.57	0.76	0.73	0.41	0.32	0.44	0.28	0.51	0.57
1869	0.76	0.54	0.82	0.34	1.55	0.63	0.92	0.38	0.38	0.35	0.5	0.63	0.73	0.63	0.46	0.32	0.41	0.25	0.44	0.44
1870	0.85	0.6	0.76	0.49	1.83	0.7	0.7	0.44	0.48	0.44	0.51	0.67	0.67	0.7	0.45	0.36	0.41	0.32	0.41	0.54
1871	0.76	0.6	0.63	0.48	1.47	0.57	0.54	0.41	0.54	0.41	0.44	0.63	0.7	0.6	0.41	0.35	0.32	0.25	0.35	0.79
1872	1.24	0.76	0.73	0.57	1.38	0.54	0.38	0.51	0.56	0.41	0.7	0.63	0.79	0.67	0.44	0.35	0.38	0.25	0.38	0.93
1873	0.98	0.92	0.76	0.89	1.76	0.57	0.47	0.47	0.49	0.57	0.51	0.73	0.89	0.7	0.38	0.35	0.41	0.32	0.51	0.92
1874	0.86	0.86	0.7	0.65	1.49	0.6	0.41	0.35	0.51	0.44	0.51	0.57	0.86	0.67	0.41	0.29	0.35	0.29	0.41	0.7
1875	0.92	0.98	0.89	0.88	1.37	0.63	0.57	0.44	0.57	0.51	0.54	0.6	1.08	0.86	0.44	0.44	0.41	0.38	0.48	0.67
1876	0.86	0.92	0.67	0.51	1.02	0.44	0.41	0.41	0.44	0.38	0.51	0.6	0.82	0.6	0.35	0.29	0.32	0.25	0.32	0.51
1877	1.11	1.11	0.86	0.54	1.15	0.45	0.47	0.35	0.51	0.54	0.48	0.66	0.79	0.73	0.48	0.41	0.34	0.25	0.41	0.6
1878	1.04	0.82	0.6	0.47	1.05	0.37	0.47	0.35	0.29	0.44	0.41	0.51	0.73	0.5	0.29	0.25	0.34	0.34	0.25	0.51
1879	1.23	1.11	0.8	0.48	0.98	0.51	0.53	0.44	0.44	0.57	0.63	0.47	0.98	0.76	0.32	0.32	0.53	0.38	0.29	0.63
1880	1.11	0.89	0.74	0.41	1.12	0.6	0.61	0.41	0.51	0.51	0.63	0.44	0.72	0.67	0.38	0.35	0.39	0.34	0.32	0.6
1881	0.95	0.92	0.79	0.47	1	0.57	0.6	0.41	0.48	0.65	0.7	0.6	0.72	0.7	0.41	0.35	0.41	0.28	0.48	0.67
1882	0.76	0.82	0.63	0.39	0.71	0.54	0.6	0.35	0.48	0.55	0.63	0.48	0.79	0.63	0.44	0.41	0.41	0.32	0.44	0.54
1883	0.73	0.98	0.63	0.52	0.84	0.63	0.79	0.44	0.48	0.73	0.63	0.48	0.79	0.63	0.57	0.44	0.41	0.29	0.41	0.7
1884	0.79	1.02	0.7	0.48	0.89	0.6	0.63	0.44	0.51	0.6	0.6	0.35	0.85	0.54	0.47	0.38	0.41	0.32	0.38	0.64
1885	0.54	1.05	0.7	0.54	0.83	0.54	0.48	0.32	0.45	0.6	0.44	0.41	0.88	0.57	0.44	0.35	0.35	0.24	0.35	0.54
1886	0.54	1.02	0.57	0.57	0.88	0.54	0.44	0.38	0.47	0.57	0.67	0.51	0.92	0.66	0.41	0.38	0.41	0.33	0.32	0.63
1887	0.67	1.24	0.57	0.77	0.79	0.6	0.54	0.41	0.6	0.6	0.7	0.73	0.79	0.58	0.44	0.35	0.48	0.32	0.29	0.7
1888	0.63	0.98	0.47	0.88	1.1	0.54	0.48	0.41	0.6	0.76	0.48	1.14	0.89	0.7	0.47	0.35	0.57	0.38	0.38	0.7
1889	0.51	0.86	0.41	0.61	0.69	0.54	0.48	0.29	0.43	0.41	0.67	0.69	0.63	0.41	0.32	0.32	0.32	0.22	0.25	0.44
1890	0.54	1.08	0.41	0.62	0.74	0.51	0.51	0.35	0.5	0.51	0.73	0.73	0.76	0.6	0.39	0.35	0.37	0.21	0.29	0.51
1891	1.01	1.36	0.67	0.9	0.94	0.86	0.76	0.51	0.82	0.82	0.82	1.04	0.95	0.79	0.42	0.48	0.45	0.32	0.25	0.73
1892	1.17	1.17	0.67	0.85	0.85	0.86	0.76	0.44	0.55	0.82	0.6	1.04	0.76	0.57	0.41	0.38	0.44	0.3	0.32	0.73
