# Kaiser - Christmas Creek - PCMA - ITRDB CANA6
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3650
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3650.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana6-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana6-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana6.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana6.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Kaiser - Christmas Creek - PCMA - ITRDB CANA6
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Christmas Creek
#   Location: Yukon Territory
#   Northernmost_Latitude: 60.92
#   Southernmost_Latitude: 60.92
#   Easternmost_Longitude: -137.72
#   Westernmost_Longitude: -137.72
#   Elevation_m: 950
#--------------------
# Data_Collection
#   Collection_Name: CANA6
#   First_Year: 1705
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea mariana (Mill.) Britton, Sterns, & Poggenb.
#   Common_Name: black spruce
#   Tree_Species_Code: PCMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CHRI0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRICH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRICH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CHRI0010_raw	CHRI0020_raw	CHRI0030_raw	CHRI0040_raw	CHRI0050_raw	CHRI0060_raw	CHRI0070_raw	CHRI0080_raw	CHRI0090_raw	CHRI0100_raw	CHRI0110_raw	CHRI0120_raw	CHRI0130_raw	CHRI0140_raw	CHRI0150_raw	CHRI0160_raw	CHRICH00_raw
1762	NA	NA	NA	0.27	NA	0.49	0.5	NA	0.23	NA	1.04	0.81	0.68	NA	NA	NA	0.57
1763	NA	NA	NA	0.39	NA	0.52	0.39	0.42	0.22	NA	1.56	0.8	0.68	NA	NA	NA	0.62
1764	NA	NA	NA	0.58	NA	0.35	0.28	0.64	0.2	NA	1.61	0.77	0.57	NA	NA	NA	0.63
1765	NA	NA	NA	0.75	NA	0.49	0.39	0.77	0.24	NA	1.41	0.74	0.68	NA	NA	NA	0.68
1766	NA	NA	NA	0.58	NA	0.43	0.3	0.64	0.15	NA	1.31	0.69	0.53	0.12	NA	NA	0.53
1767	NA	NA	NA	0.6	NA	0.63	0.36	0.52	0.15	NA	1.52	0.67	0.51	0.34	NA	NA	0.59
1768	NA	NA	0.5	0.56	NA	0.66	0.46	0.45	0.19	NA	1.17	0.59	0.57	0.5	NA	NA	0.57
1769	NA	NA	0.5	0.34	NA	0.65	0.53	0.3	0.19	NA	0.88	0.48	0.47	0.42	NA	NA	0.48
1770	NA	NA	0.83	0.42	NA	0.8	0.61	0.63	0.22	NA	1.13	0.71	0.53	0.73	NA	NA	0.66
1771	NA	NA	0.66	0.6	NA	1.02	0.49	0.76	0.23	NA	1.02	0.77	0.41	1.08	NA	NA	0.7
1772	NA	NA	0.68	0.53	NA	0.82	0.42	0.67	0.29	NA	1.25	0.82	0.51	1.06	NA	NA	0.71
1773	NA	NA	0.66	0.55	NA	0.79	0.51	0.69	0.39	NA	1.41	0.9	0.57	0.94	NA	NA	0.74
1774	NA	NA	0.82	0.6	NA	0.58	0.41	0.84	0.34	NA	1.49	0.74	0.44	1.09	NA	NA	0.74
1775	NA	NA	0.66	0.4	NA	0.57	0.42	0.71	0.26	1.59	1.05	0.81	0.35	0.67	NA	NA	0.68
1776	NA	NA	0.57	0.34	NA	0.59	0.41	0.47	0.23	1.29	0.94	0.75	0.44	0.85	1.27	NA	0.68
1777	NA	NA	0.89	0.55	NA	0.54	0.42	0.98	0.37	1.58	1.12	0.84	0.4	1.35	1.72	NA	0.9
1778	NA	NA	0.68	0.59	NA	0.56	0.39	0.76	0.43	1.77	1.01	0.91	0.41	0.92	1.52	NA	0.83
1779	NA	NA	0.57	0.36	0.24	0.7	0.4	0.62	0.32	1.28	0.97	0.84	0.56	0.71	1.19	NA	0.67
1780	NA	NA	0.91	0.43	0.64	0.6	0.36	0.69	0.28	2.02	0.76	0.72	0.45	0.74	1.41	NA	0.77
1781	NA	NA	0.53	0.5	0.5	0.59	0.42	0.6	0.29	2.06	0.96	0.63	0.4	0.64	1.04	NA	0.7
1782	NA	NA	0.7	0.36	0.68	0.64	0.43	0.65	0.22	1.85	0.76	0.63	0.46	0.54	0.98	NA	0.68
1783	NA	NA	0.96	0.57	0.98	0.59	0.45	0.84	0.42	2.66	0.79	0.59	0.41	0.74	1.5	NA	0.88
1784	NA	NA	0.8	0.59	0.96	0.61	0.44	0.72	0.42	2.28	0.95	0.55	0.38	0.71	1.78	NA	0.86
1785	NA	NA	0.8	0.73	0.89	0.67	0.51	0.83	0.47	2.3	0.89	0.69	0.45	0.82	1.74	NA	0.91
1786	NA	1.57	0.89	0.62	0.92	0.67	0.36	0.87	0.3	1.77	0.88	0.55	0.43	0.7	1.55	NA	0.86
1787	NA	2.12	0.95	0.73	0.86	0.83	0.43	1.12	0.33	1.95	1.02	0.59	0.59	0.7	1.63	NA	0.99
1788	NA	1.16	0.64	0.47	0.59	0.59	0.27	0.68	0.22	1.67	0.73	0.43	0.44	0.58	1.3	NA	0.7
1789	NA	1.11	0.6	0.59	0.6	0.57	0.27	0.52	0.24	1.57	0.76	0.41	0.46	0.51	1.35	NA	0.68
1790	NA	1.08	0.54	0.51	0.5	0.6	0.23	0.54	0.21	1.24	0.64	0.38	0.48	0.44	1	NA	0.6
1791	NA	0.88	0.59	0.64	0.56	0.5	0.2	0.6	0.16	1.21	0.58	0.35	0.47	0.46	1.02	NA	0.59
1792	NA	1.09	0.7	0.68	0.45	0.6	0.28	0.56	0.23	1.29	0.73	0.39	0.56	0.48	1.11	NA	0.65
1793	NA	1.16	0.69	0.83	0.51	0.6	0.27	0.75	0.32	1.22	0.61	0.4	0.54	0.45	1.17	NA	0.68
1794	NA	0.96	0.59	0.76	0.61	0.51	0.27	0.69	0.33	1.42	0.63	0.46	0.51	0.41	0.97	NA	0.65
1795	NA	1.2	0.56	0.64	0.52	0.56	0.3	0.68	0.28	1.44	0.72	0.5	0.55	0.4	1.09	NA	0.67
1796	NA	1.11	0.48	0.66	0.54	0.43	0.23	0.59	0.19	1.16	0.57	0.34	0.49	0.36	1.01	NA	0.58
1797	NA	1.19	0.56	0.66	0.61	0.63	0.3	0.67	0.26	1.39	0.6	0.76	0.7	0.39	1.05	NA	0.7
1798	NA	1.08	0.47	0.72	0.41	0.58	0.33	0.61	0.22	1.15	0.53	0.55	0.54	0.35	0.88	NA	0.6
1799	NA	1.25	0.47	0.7	0.42	0.55	0.36	0.62	0.18	1.42	0.58	0.45	0.58	0.39	0.78	NA	0.63
1800	NA	1.05	0.49	0.79	0.39	0.52	0.4	0.46	0.21	1.41	0.54	0.37	0.43	0.35	0.79	NA	0.59
1801	NA	1.07	0.57	0.72	0.49	0.63	0.42	0.5	0.24	1.62	0.58	0.38	0.35	0.33	1.01	NA	0.64
1802	NA	1.26	0.42	0.81	0.51	0.49	0.34	0.58	0.21	1.2	0.58	0.32	0.28	0.33	0.93	NA	0.59
1803	NA	1.39	0.38	0.76	0.38	0.45	0.3	0.71	0.18	1.31	0.61	0.33	0.27	0.33	0.95	NA	0.6
1804	NA	1.4	0.46	0.75	0.4	0.47	0.28	0.56	0.18	1.33	0.48	0.32	0.21	0.33	0.89	NA	0.58
1805	NA	1.27	0.55	0.81	0.4	0.44	0.32	0.58	0.23	1.19	0.48	0.36	0.3	0.34	0.96	NA	0.59
1806	NA	1.22	0.44	0.87	0.49	0.42	0.27	0.55	0.22	1.29	0.51	0.37	0.33	0.38	1.13	NA	0.61
1807	NA	1.24	0.32	0.76	0.32	0.36	0.26	0.42	0.19	1.16	0.51	0.32	0.3	0.29	0.87	NA	0.52
1808	NA	1.54	0.45	0.86	0.4	0.54	0.3	0.59	0.23	1.47	0.53	0.39	0.34	0.35	0.92	NA	0.64
1809	NA	1.4	0.4	0.84	0.36	0.52	0.25	0.46	0.22	1.22	0.56	0.3	0.32	0.31	0.86	NA	0.57
1810	NA	1.16	0.33	0.77	0.25	0.46	0.21	0.33	0.2	0.98	0.45	0.33	0.31	0.22	0.74	NA	0.48
1811	NA	1.27	0.37	0.65	0.27	0.51	0.23	0.37	0.19	1.05	0.46	0.31	0.39	0.24	0.72	NA	0.5
1812	NA	1.03	0.34	0.73	0.28	0.53	0.22	0.33	0.14	0.91	0.4	0.26	0.44	0.25	0.68	NA	0.47
1813	NA	0.8	0.33	0.57	0.3	0.65	0.22	0.3	0.17	0.96	0.35	0.26	0.46	0.22	0.53	NA	0.44
1814	NA	0.7	0.25	0.58	0.29	0.43	0.2	0.22	0.19	0.84	0.33	0.22	0.36	0.23	0.47	NA	0.38
1815	NA	0.74	0.26	0.72	0.27	0.48	0.23	0.22	0.18	0.75	0.37	0.25	0.43	0.18	0.46	NA	0.4
1816	NA	1.03	0.34	0.83	0.33	0.58	0.23	0.37	0.17	0.86	0.44	0.29	0.45	0.18	0.47	NA	0.47
1817	NA	0.94	0.27	0.7	0.27	0.48	0.23	0.25	0.15	0.7	0.34	0.27	0.32	0.16	0.39	NA	0.39
1818	NA	1	0.34	0.74	0.3	0.58	0.25	0.34	0.17	0.87	0.42	0.28	0.5	0.17	0.4	NA	0.45
