# Bonney - Wilcox CA (Site 15) - BEPA - ITRDB CANA671
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36616
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36616.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: trends, Vegetation Reconstruction
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana671-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana671-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana671.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana671.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-06-17
#--------------------
# File_Last_Modified_Date
#   Date: 2022-06-17
#--------------------
# Title
#   Study_Name: Bonney - Wilcox CA (Site 15) - BEPA - ITRDB CANA671
#--------------------
# Investigators
#   Investigators: Bonney, M.T.; He, H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-09-08.
#--------------------
# Publication
#   Authors: Mitchell T. Bonney and Yuhong He
#   Journal_Name: International Journal of Applied Earth Observations and Geoinformation
#   Published_Title: Temporal connections between long-term Landsat time-series and tree-rings in an urban-rural temperate forest
#   Published_Date_or_Year: 2021
#   Volume: 103
#   Pages: 
#   Issue: 
#   Report_Number: 102523
#   DOI: https://doi.org/10.1016/j.jag.2021.102523
#   Full_Citation: None
#   Abstract: Time-series of satellite-derived vegetation proxies and tree-rings widths (TRW) are similar, providing temporal records of forest productivity change from different perspectives and processes. Previous research on this relationship has focused on temperature or moisture limited coniferous forests, using lower spatial resolution (e.g., 8000 m) satellites and normalized difference vegetation index (NDVI) to test relationships over 15-30 years. There is an opportunity to leverage recent advances in building Landsat (30 m) time-series to expand comparisons into new forest types (e.g., coniferous vs. deciduous), areas (e.g., fragmented forests) and over longer periods (e.g., nearly 50 years). However, a better understanding of factors that influence relationship strength is required. We compared tree-ring measurements, converted to a ring width index (RWI), and Landsat tasseled cap angle (TCA) derived canopy cover (CC) from 1972 to 2018 across 16 deciduous, mixed, and coniferous stands in southern Ontario, Canada. For all chronologies, overall relationship strength was assessed with correlation approaches (RWI-CC, both vs. climate), and shorter-term increase-decline trends were compared with segmented regression. There were significant forest type differences, with coniferous chronologies correlating stronger with CC than deciduous. Deciduous chronologies and CC had opposite connections with summer temperature, with climate warming increasing CC and coniferous RWI but not deciduous RWI from 1980 to 2010. More recent decline at most sites appears related to a major ice storm, but multiple factors may be coexisting. We tested the utility of tree-rings for validating nearly 50 years of Landsat-observed change in urban-rural temperate forests, identifying useful connections at coniferous sites. However, there are limitations to comparing long-term Landsat time-series (based on yearly summer data) with annual tree-ring growth.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council of Canada (NSERC)
#   Grant: RGPIN-386183
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council (NSERC) Postgraduate Fellowship
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Centre for Urban Environments
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Wilcox CA (Site 15)
#   Location: Canada
#   Northernmost_Latitude: 43.876667
#   Southernmost_Latitude: 43.876667
#   Easternmost_Longitude: -80.137778
#   Westernmost_Longitude: -80.137778
#   Elevation_m: 450
#--------------------
# Data_Collection
#   Collection_Name: CANA671
#   First_Year: 1940
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Betula papyrifera Marsh.
#   Common_Name: paper birch
#   Tree_Species_Code: BEPA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 1515a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1515a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1515b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1515b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1501b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1501b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1523a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1523a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1523b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1523b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1524a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1524a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1524b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1524b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1526a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1526a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1526b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1526b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1527b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1527b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1529a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1529a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1529b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1529b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1530a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1530a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1530b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1530b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1503b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1503b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1508a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1508a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1508b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1508b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	1515a_raw	1515b_raw	1501b_raw	1523a_raw	1523b_raw	1524a_raw	1524b_raw	1526a_raw	1526b_raw	1527b_raw	1529a_raw	1529b_raw	1530a_raw	1530b_raw	1503b_raw	1508a_raw	1508b_raw
1999	1.282	0.923	0.826	0.626	0.879	0.921	0.592	1.683	0.987	0.848	0.583	1.288	2.956	0.266	1.493	0.827	0.932
2000	1.377	1.083	0.995	0.435	0.795	1.347	0.582	1.579	0.96	1.185	1.238	0.92	2.261	0.71	1.038	0.68	1.062
2001	0.922	0.639	0.9	0.53	0.73	0.657	0.498	1.386	0.665	1.069	0.677	1.096	2.308	1.101	0.497	0.498	0.592
2002	0.975	0.687	2.012	1.069	1.313	0.995	0.53	1.429	1.559	1.262	0.455	1.318	2.321	1.026	1.228	0.836	1.196
2003	0.677	0.553	1.101	1.037	1.09	0.846	0.656	1.228	0.713	0	0.434	0.746	2.297	1.101	1.058	0.444	1.303
2004	0.18	0.127	0.857	1.102	0.963	1.302	0.763	1.419	0.638	1.354	0.579	0.895	2.309	1.323	1.016	0.487	1.566
2005	0.413	0.371	0.677	0.995	1.175	1.485	0.625	1.164	0.765	1.397	0.656	0.906	1.951	0.91	0.815	0.445	1.376
2006	0.116	0.096	0.406	1.185	1.398	0.889	0.888	0.89	0.364	1.217	0.584	0.984	1.613	0.974	0.943	0.254	1.185
2007	0.086	0.108	0.69	1.133	1.324	1.164	0.847	0.763	0.465	1.515	0.498	1.02	1.347	0.772	0.86	0.391	1.133
2008	0.19	0.127	1.08	0.804	0.857	0.878	0.541	0.774	0.429	1.376	0.435	0.779	1.588	1.08	1.241	0.466	1.64
2009	0.328	0.329	0.804	1.143	1.101	0.903	0.487	0.86	0.458	2.254	0.286	0.862	1.927	1.714	1.164	0.55	1.037
2010	0.381	0.17	0.308	0.561	0.868	0.603	0.338	0.625	0.396	2.127	NA	0.381	1.382	1.1	1.017	0.921	1.99
2011	0.606	0.456	0.328	0.946	0.952	0.784	0.34	0.769	0.439	2.032	NA	0.54	1.135	0.572	0.741	0.625	1.863
2012	0.572	0.318	0.309	1.253	1.069	0.868	0.487	0.758	0.466	0	NA	0	1.27	0.645	0.837	0.656	2.318
2013	0.889	0.783	0.328	0.712	0.806	0.794	0.402	0.781	0.539	1.058	NA	0	1.059	0.795	0.818	0.71	1.947
2014	0.709	0.445	0.728	0.837	1.09	0.804	0.329	0.742	0.361	0.911	NA	0.292	1.334	0.995	0.763	1.567	1.961
2015	0.635	0.55	0.51	0.723	0.964	0.73	0.328	0.894	0.265	0.465	NA	0.322	1.408	1.313	0.539	0.804	1.428
2016	0.476	0.361	0.614	0.84	1.186	0.572	0.36	NA	0.275	0.467	NA	0.416	1.736	1.291	0.638	0.731	1.599
2017	0.265	0.233	0.466	0.477	0.709	0.593	0.307	NA	NA	0.233	NA	0.382	1.25	0.889	0.371	0.392	0.678
2018	0.285	0.127	0.212	0.596	0.678	0.529	0.339	NA	NA	0.309	NA	0.28	0.973	0.975	0.34	0.465	1.524
