# González-Cásares - DUPC - PIAZ - ITRDB MEXI113
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/24510
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-24510.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi113-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi113.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi113.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2018-06-28
#--------------------
# File_Last_Modified_Date
#   Date: 2018-06-28
#--------------------
# Title
#   Study_Name: González-Cásares - DUPC - PIAZ - ITRDB MEXI113
#--------------------
# Investigators
#   Investigators: González-Cásares, M.; Pompa-García, M.; Camarero, J.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-25. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: Marcos González-Cásares, Marín Pompa-García, J. Julio Camarero
#   Journal_Name: Trees - Structure and Function
#   Published_Title: Differences in climate-growth relationship indicate diverse drought tolerances among five pine species coexisting in Northwestern Mexico
#   Published_Date_or_Year: 2017
#   Volume: 31
#   Pages: 531-544
#   Issue: 2
#   Report_Number: 
#   DOI: 10.1007/s00468-016-1488-0
#   Full_Citation: None
#   Abstract: Climate warming could intensify drought stress in NW Mexico mountains as the Sierra Madre Occidental which are not only centers of pine diversification but also subject to a high hydroclimatic variability. In this region, rainfall and thus forest growth depend on changes in sea-surface temperatures (SST) across the equatorial Pacific related to the El Nino Southern Oscillation (ENSO). Winter moist-cool conditions usually correspond to El Nino episodes characterized by warm SSTs in the equatorial Pacific, whilst dry winters correspond to cold SSTs (La Nina). Consequently, growth responsiveness to dry spells could be used as a proxy of forest vulnerability to increased drought stress. Here, we characterize the growth responsiveness of five coexisting Mexican pine species to hydroclimate, drought, and the ENSO using dendrochronology. Pinus lumholtzii and P. durangensis showed a low responsiveness to maximum temperatures and drought, whereas others as P. arizonica, P. engelmannii, and P. leiophylla were very responsive. Among these drought-sensitive pine species, we found responses to ca. half- (e.g. P. engelmannii) and 1-year long (e.g. P. arizonica) droughts. The most responsive species to drought, P. arizonica and P. leiophylla, were also those showing a higher association between ENSO-related indices and growth. Wet and cool winter and spring conditions, linked to warm SSTs over the equatorial Pacific, were the main hydroclimate factors enhancing growth. Pine species presented different growth responsiveness to drought which suggests that they present diverse tolerances to water shortage. This implies that coexisting pine species will differently face the more arid conditions forecasted for many drought-prone areas.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: DUPC
#   Location: Chihuahua
#   Northernmost_Latitude: 27.045
#   Southernmost_Latitude: 27.045
#   Easternmost_Longitude: -107.08
#   Westernmost_Longitude: -107.08
#   Elevation_m: 1390
#--------------------
# Data_Collection
#   Collection_Name: MEXI113
#   First_Year: 1916
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus arizonica Engelm.
#   Common_Name: Arizona pine
#   Tree_Species_Code: PIAZ
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DUPA055A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA055A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA055B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA055B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA115A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA115A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA115B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA115B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA116A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA116A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA116B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA116B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA117A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA117A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA117B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA117B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA118A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA118A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA118B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA118B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA119A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA119A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA119B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA119B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA120A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA120A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA120B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA120B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA121A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA121A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA121B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA121B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA122A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA122A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPA122B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPA122B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DUPA055A_raw	DUPA055B_raw	DUPA115A_raw	DUPA115B_raw	DUPA116A_raw	DUPA116B_raw	DUPA117A_raw	DUPA117B_raw	DUPA118A_raw	DUPA118B_raw	DUPA119A_raw	DUPA119B_raw	DUPA120A_raw	DUPA120B_raw	DUPA121A_raw	DUPA121B_raw	DUPA122A_raw	DUPA122B_raw
1981	6.35	7.06	3.72	3.75	0.93	1.43	NA	NA	6.4	8.21	4.27	3.34	1.83	1.54	3.45	6.23	1.5	2.25
1982	2.92	2.29	2.76	2.66	0.32	0.78	NA	NA	3.53	3.61	1.4	1.53	0.86	0.51	0.81	2.64	1.48	0.8
1983	4.99	3.8	3.6	3.68	0.64	1.02	NA	NA	4.48	5.36	3.03	3.28	1.37	1.06	1.32	3.25	2.03	0.86
1984	6.37	4.35	3.38	3.23	0.9	1.16	NA	NA	5.16	6.48	3.12	3.06	1.6	1.47	2.55	3.7	1.89	1.71
1985	5.1	5.21	3.48	3.18	0.83	1.16	NA	NA	5.37	5.94	2.87	3.47	1.65	1.69	3.45	3.89	1.82	2.23
1986	2.86	2.89	2.48	2.51	1.24	1.32	NA	NA	5.35	4.46	1.94	1.84	1.39	1.11	1.79	3.48	2.09	1.09
1987	2.52	3.74	2.52	3.15	1.3	1.69	NA	NA	5.05	4.92	1.94	2.05	1.47	0.87	1.31	2.29	1.23	0.93
1988	1.8	1.36	2.58	2.51	1.23	1.91	NA	NA	3.68	2.87	1.43	1.54	1.01	0.75	0.82	2.05	1	0.8
1989	2.64	2.81	2.37	2.4	1.19	1.77	NA	NA	4.11	3.98	2.05	1.74	1.11	0.85	1.54	1.96	1.02	0.68
1990	4.74	3.73	2.68	2.23	1.4	2	8.37	NA	5.7	6.58	1.86	1.76	1.06	1.15	1.69	2.37	1.42	1.23
1991	5.11	4.67	2.15	1.97	1.11	1.26	7.91	NA	5.03	5.35	2.38	2.07	0.98	0.84	2.02	2.97	1.34	1.1
1992	3.8	3.34	2.48	2.58	1.92	1.46	5.69	10.11	5.4	4.74	2.06	2.13	1.18	1.29	2.68	2.81	1.75	1.31
1993	3.21	4.02	2.81	2.2	1.66	1.65	6.52	9	4.56	5.47	2.54	2.17	1.34	1.21	1.98	2.52	1.87	0.66
1994	2.94	2.07	2.41	1.81	1.29	1.62	6.29	7.42	3.14	3.87	1.5	1.93	0.78	0.73	1.63	2.2	1.48	0.67
1995	4.56	4.84	2.47	1.78	1.4	1.8	5.14	7.17	3.14	3.46	0.79	1.24	0.89	0.58	1.36	1.63	0.91	0.36
1996	1.45	1.41	1.51	1.28	1.02	1.34	4.97	5.64	1.22	1.46	0.8	1.04	0.75	0.6	0.81	0.86	0.6	0.2
1997	4.47	3.1	2.17	1.87	2.48	2.54	6.92	7.18	4.9	3.74	2.27	2.84	1.27	1.13	2.53	2.48	0.72	0.5
1998	2.67	2.54	1.82	1.62	2.92	2.33	7.47	6.56	3.72	3.24	1.15	1.51	0.65	0.64	1.07	1.35	0.43	0.31
1999	1.03	0.99	0.24	1.18	3.09	2.31	7.39	7.32	1.99	1.63	0.87	0.85	0.35	0.41	1.24	1.22	0.46	0.32
2000	1.38	1.27	0.16	1.75	3.14	2.58	7.47	7.72	2.25	1.72	0.92	0.94	0.58	0.42	1.39	1.22	0.33	0.3
2001	2.94	1.92	0.25	2.53	3.94	2.8	7.19	6.21	3.49	2.46	1.8	1.73	0.67	0.68	2.01	1.6	0.93	0.3
2002	1.49	1.58	0.19	2.04	3.16	2.64	7.11	5.99	2.14	1.43	0.72	0.93	0.5	0.54	0.57	0.56	0.75	0.19
2003	2.32	1.58	0.34	1.45	3.03	2.45	5.92	4.92	2.84	1.9	1.47	1.29	0.7	0.78	1.03	0.9	1.15	0.3
2004	4.15	3.6	0.37	1.77	3.59	2.78	5.43	6	2.59	2.27	2.3	1.83	1.08	0.96	1.9	1.8	1.63	0.72
2005	2.79	3.02	0.39	1.14	2.75	2.92	6.19	5.06	1.95	1.62	1.51	1.25	0.75	0.97	1.53	1.58	1.36	0.43
2006	1.21	0.94	0.18	0.99	2.14	2.52	6.09	5.04	1.29	0.78	1.06	0.96	0.41	0.5	1.43	1.18	0.97	0.34
2007	2.55	1.93	0.77	0.84	1.66	2.81	6.59	6.01	2.57	1.92	1.84	1.5	0.67	0.87	1.98	2.35	1.16	0.64
2008	0.75	0.35	0.74	1.25	1.91	2.48	6.86	6.16	2.86	2.04	1.5	1.1	0.38	0.89	1.33	1.15	1.2	0.33
2009	1.12	0.55	0.92	0.93	1.73	2.25	4.17	3.61	1.81	1.17	0.75	1.03	0.6	0.5	1.47	1.51	0.87	0.28
2010	1.5	1.17	7.5	0.84	1.73	1.67	4.15	4.44	2.14	1.91	1.34	1.35	0.93	0.87	1.9	2.56	1.25	0.45
2011	0.7	0.29	0.67	0.38	0.59	0.91	1.49	2.15	0.42	0.51	0.42	0.34	0.37	0.35	0.49	0.82	0.47	0.59
2012	0.56	0.34	0.3	0.46	0.8	0.84	1.14	1.97	0.42	0.46	0.66	0.54	0.53	0.64	0.76	1.06	0.43	0.17
2013	0.54	0.58	0.59	0.85	1.53	1.31	2.44	2.34	1.26	1.25	1.19	1.05	0.64	0.55	0.89	1.19	0.61	0.47
2014	NA	NA	0.58	0.61	1.63	1.5	3.25	3.22	2.86	2.48	1.51	1.13	0.53	1.12	1.19	1.55	0.87	0.6
2015	NA	NA	1.08	1.12	2.13	2.19	3	3.71	3.15	2.37	1.56	1.32	1.05	1.15	1.73	1.88	0.76	0.66
