# Boswijk - St Paul's College - AGAU - ITRDB NEWZ107
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13932
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13932.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz107-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz107-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz107.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz107.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-08-20
#--------------------
# File_Last_Modified_Date
#   Date: 2012-08-20
#--------------------
# Title
#   Study_Name: Boswijk - St Paul's College - AGAU - ITRDB NEWZ107
#--------------------
# Investigators
#   Investigators: Boswijk, G.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Nature Climate Change
#   Published_Title: Multi-centennial tree-ring record of ENSO- related activity in New Zealand
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/nclimate1374
#   Full_Citation: Anthony M. Fowler, Gretel Boswijk, Andrew M. Lorrey, Joelle Gergis, Maryann Pirie, Shane P.J. McCloskey, Jonathan G. Palmer, and Jan Wunder. 2012. Multi-centennial tree-ring record of ENSO-related activity in New Zealand. 
Nature Climate Change 2: 172 - 176.
DOI: 10.1038/nclimate1374
#   Abstract: It is not known how global warming will affect the El Niño/Southern Oscillation (ENSO). The instrumental record is too short to discern centennial-scale trends and modelling results are inconclusive1, 2, 3, 4, 5. Proxy reconstructions indicate that ENSO activity was relatively high during the late twentieth century6, 7, 8, 9, 10, but whether this was unusual in the millennial context remains uncertain. Here we present insights into these issues derived from rings of the kauri tree (Agathis australis), a rare long-lived conifer endemic to the forests of northern New Zealand. Our results indicate that the twentieth century was the most ‘ENSO-active’ century of the past 500 years, but may not be unique in the context of the past 700 years, and that ENSO activity comparable to or elevated above that experienced during the late twentieth century is plausible under warmer-than-present conditions. We also find evidence that there may have been significant changes in the ENSO teleconnection to the New Zealand region during the fourteenth and fifteenth centuries, and of multi-decadal fluctuations in ENSO-related activity building up to the present day. Although these two features may delay the expression of increased ENSO activity in the New Zealand region, our results indicate that New Zealand climate is likely to be more dominated by ENSO-related inter-annual variability as the world continues to warm.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: St Paul's College
#   Location: New Zealand
#   Northernmost_Latitude: -36.85
#   Southernmost_Latitude: -36.85
#   Easternmost_Longitude: 174.7333
#   Westernmost_Longitude: 174.7333
#   Elevation_m: 25
#--------------------
# Data_Collection
#   Collection_Name: NEWZ107
#   First_Year: 1501
#   Last_Year: 1849
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Agathis australis (D. Don) Loudon
#   Common_Name: kauri pine
#   Tree_Species_Code: AGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SPC001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SPC001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SPC002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SPC002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SPC003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SPC003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SPC005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SPC005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SPC006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SPC006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SPC007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SPC007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SPC001_raw	SPC002_raw	SPC003_raw	SPC005_raw	SPC006_raw	SPC007_raw
1619	NA	1.2	1.13	1.61	1.6	1.79
1620	NA	1.07	1.18	1.35	1.46	2.11
1621	NA	1	0.77	1.09	1.27	1.58
1622	NA	0.92	0.7	0.86	0.84	1.47
1623	NA	1.01	0.73	0.86	0.8	1.93
1624	NA	0.96	0.75	0.92	1.54	2.01
1625	NA	1.04	0.83	1.14	1.11	1.49
1626	NA	1.01	0.91	1.17	2.1	1.21
1627	NA	1.22	1.16	1.52	2.32	1.32
1628	NA	1.25	0.78	1.31	2.78	2.17
1629	NA	0.96	0.61	0.99	2.68	2.13
1630	NA	1.15	0.73	1.25	2.1	1.72
1631	NA	1.58	0.71	2.05	2.02	2.15
1632	NA	1.28	0.62	1.33	1.07	1.98
1633	NA	1.23	0.74	1.49	1.23	1.66
1634	NA	1.68	0.63	1.87	1.64	1.91
1635	NA	1.22	0.57	1.21	1.18	1.95
1636	NA	1.22	0.44	1.26	1.19	1.38
1637	NA	1.11	0.68	1.06	1.37	1.14
1638	NA	0.95	0.75	1.13	1.39	1.23
1639	NA	1.1	1	1.13	1.54	1.12
1640	NA	1.1	0.94	1.28	1.1	1.1
1641	NA	1.35	1.46	1.67	1.27	1.33
1642	NA	1.21	1.06	1.56	1.2	1.17
1643	NA	1.43	0.88	1.4	0.78	0.96
1644	NA	1.14	0.78	1.24	0.72	1.71
1645	NA	1.37	1.12	1.31	1.03	1.66
1646	NA	1.41	1.09	1.45	0.73	1.45
1647	NA	1.05	0.71	1.1	0.74	1
1648	NA	1.13	0.85	1.31	0.43	0.87
1649	NA	1.12	0.85	1.66	0.65	1.19
1650	NA	1.85	1.45	1.61	0.87	1.18
1651	NA	1.81	0.94	1.44	0.84	0.93
1652	NA	1.96	0.98	1.33	0.94	0.87
1653	NA	2.18	1.62	1.53	1.16	1.01
1654	NA	1.56	1.38	1.38	0.97	0.61
1655	NA	1.76	1.42	1.7	1.09	0.92
1656	NA	1.09	0.83	1.02	1.02	0.52
1657	NA	2.03	1.23	1.35	1.12	0.65
1658	NA	2.04	1.45	1.58	0.68	0.42
1659	NA	2.37	1.44	2.02	1.22	0.59
1660	NA	2.16	1.47	1.94	1.31	0.7
1661	NA	1.68	1.07	1.53	1.11	0.66
1662	NA	0.94	0.59	0.93	0.72	0.57
1663	NA	0.76	0.71	0.89	0.76	0.7
1664	NA	1.43	1.24	1.5	1.31	1.01
1665	NA	1.63	1.22	1.1	1.38	0.91
1666	NA	1.33	0.86	0.95	0.9	0.83
1667	NA	1.79	1.19	1.43	0.99	1.09
1668	NA	1.51	1.29	1.5	1.41	0.76
1669	NA	1.95	1.51	1.74	1.78	1.09
1670	NA	1.75	1.52	1.61	1.51	1
1671	NA	1.88	2.13	2.16	1.39	1.35
1672	NA	1.42	1.94	1.31	1.42	0.97
1673	NA	1.24	1.56	1.66	0.91	1.18
1674	NA	1.01	2.03	1.24	1.06	1.01
1675	NA	1.02	1.88	1.01	0.95	0.98
1676	NA	1.39	2.11	1.13	1.16	0.98
1677	NA	0.93	1.46	0.76	0.64	0.76
1678	NA	0.68	0.95	0.54	0.8	0.77
1679	NA	0.64	0.77	0.5	0.97	1.26
1680	NA	0.8	1.58	0.77	0.83	1.05
1681	NA	1.29	1.81	1.23	0.78	0.73
1682	NA	0.91	1.42	0.78	0.81	0.98
1683	NA	1.13	1.84	1.03	0.78	1.13
1684	NA	1.13	1.6	0.61	0.56	0.83
1685	NA	1.22	2.07	0.72	0.66	0.97
1686	NA	1.46	1.97	1.1	0.88	1.01
1687	NA	1.75	2.55	1.07	1.24	1.14
1688	NA	1.45	2.26	1.21	0.92	1.25
1689	NA	1.2	3.73	1.67	1.21	1.02
1690	2.86	1.1	2.72	1.98	1.02	1.08
1691	2.86	0.91	2.14	1.55	1.15	1.37
1692	2.45	1.1	1.49	1.36	1.25	1.49
1693	1.84	0.89	1.11	1.12	0.98	1.5
1694	2.34	1.25	1.23	1.76	1.45	1.81
1695	2.43	1.16	1.38	2.09	1.57	1.68
1696	2.18	1.04	0.91	1.72	1.13	1.43
1697	1.93	1.24	0.86	1.52	0.8	1.53
1698	2.33	1.09	1.01	1.73	1.03	1.43
1699	2.5	1.2	0.93	1.84	1.12	1.23
1700	3.38	1.57	1.63	2.05	1.27	0.87
1701	2.87	1.08	0.94	1.66	1.27	0.62
1702	1.34	1.06	1.28	1.52	1.35	0.66
1703	2.55	1.13	1.41	1.74	1.79	1.09
1704	2.84	1.28	1.03	1.81	1.77	0.76
1705	2.08	1.25	0.9	1.77	1.78	0.72
1706	1.56	0.79	0.86	1.49	1.01	0.77
1707	1.78	0.47	0.81	1.23	0.88	0.93
1708	2.06	0.45	1.03	NA	0.57	0.66
1709	2.64	0.76	1.16	NA	0.97	0.91
1710	3.41	1.05	1.17	NA	1.33	0.71
1711	3.3	1.88	1.13	NA	1.12	0.81
1712	2.92	1.98	1.32	NA	1.21	0.68
1713	2.43	1.74	1.19	NA	0.94	0.74
1714	2.37	1.68	1.12	NA	1.61	0.81
1715	2.78	1.56	1.1	NA	1.58	0.55
1716	1.93	1.25	1.27	NA	1.02	0.7
1717	2.16	1.05	1.72	NA	1.54	0.7
1718	2.29	1.24	2.19	NA	1.9	0.58
1719	2.13	1.35	1.75	NA	1.81	0.71
1720	1.9	1.37	1.59	NA	1.6	0.48
1721	1.27	1.46	0.74	NA	0.84	0.52
1722	1.94	1.6	1.09	NA	0.72	0.38
1723	2.1	1.8	1.56	NA	1.12	0.42
1724	0.97	0.83	0.62	NA	0.74	0.29
1725	1.21	1.19	0.62	NA	1.6	0.3
1726	1.83	1.85	1.38	NA	1.62	0.41
1727	2.03	1.54	1.48	NA	NA	0.41
1728	1.98	1.43	1.72	NA	NA	0.51
1729	1.8	1.04	0.46	NA	NA	0.41
1730	1.5	1.21	0.51	NA	NA	0.34
1731	1.38	1	0.32	NA	NA	0.32
1732	1.13	0.64	0.41	NA	NA	0.2
1733	2.42	1.08	0.76	NA	NA	0.37
1734	2.69	0.99	2.01	NA	NA	0.33
1735	1.46	0.61	0.79	NA	NA	0.38
1736	2.26	0.67	2.29	NA	NA	0.63
1737	2.22	0.75	1.63	NA	NA	0.57
1738	1.47	0.52	2.02	NA	NA	0.31
1739	1.58	0.52	1.72	NA	NA	0.39
1740	1.33	0.6	NA	NA	NA	0.37
1741	1.58	0.51	NA	NA	NA	0.32
1742	1.43	0.59	NA	NA	NA	0.32
1743	1.2	0.6	NA	NA	NA	0.2
1744	1.7	0.86	NA	NA	NA	0.4
1745	0.99	0.5	NA	NA	NA	0.21
1746	2.09	0.82	NA	NA	NA	0.37
1747	2.9	0.79	NA	NA	NA	0.41
1748	3.35	0.96	NA	NA	NA	0.42
1749	2.07	0.89	NA	NA	NA	0.39
1750	1.45	0.56	NA	NA	NA	0.33
1751	1.73	0.71	NA	NA	NA	0.35
1752	2.31	0.64	NA	NA	NA	0.25
1753	1.62	0.82	NA	NA	NA	0.22
1754	1.7	0.7	NA	NA	NA	0.18
1755	1.89	0.99	NA	NA	NA	0.26
1756	2.89	0.75	NA	NA	NA	0.24
1757	1.65	0.66	NA	NA	NA	0.18
1758	2.32	0.83	NA	NA	NA	0.22
1759	1.27	0.6	NA	NA	NA	0.19
1760	1.84	0.69	NA	NA	NA	0.29
1761	1.96	0.83	NA	NA	NA	0.34
1762	1.56	0.69	NA	NA	NA	0.4
1763	1.83	0.8	NA	NA	NA	0.37
1764	1.32	0.74	NA	NA	NA	NA
1765	0.3	0.8	NA	NA	NA	NA
1766	0.79	0.91	NA	NA	NA	NA
1767	0.87	0.54	NA	NA	NA	NA
1768	0.7	0.51	NA	NA	NA	NA
1769	1.51	0.69	NA	NA	NA	NA
1770	0.92	0.55	NA	NA	NA	NA
1771	0.99	0.54	NA	NA	NA	NA
1772	1.22	0.39	NA	NA	NA	NA
1773	1.24	0.45	NA	NA	NA	NA
1774	1.55	0.46	NA	NA	NA	NA
1775	1.77	0.47	NA	NA	NA	NA
1776	2.15	0.54	NA	NA	NA	NA
1777	1.81	0.55	NA	NA	NA	NA
1778	1.58	0.61	NA	NA	NA	NA
1779	1.84	0.45	NA	NA	NA	NA
1780	2.15	0.55	NA	NA	NA	NA
1781	1.86	0.64	NA	NA	NA	NA
1782	1.83	1.05	NA	NA	NA	NA
1783	1.23	0.61	NA	NA	NA	NA
1784	2.05	0.93	NA	NA	NA	NA
1785	2.73	0.81	NA	NA	NA	NA
1786	2.39	0.91	NA	NA	NA	NA
1787	2.02	0.65	NA	NA	NA	NA
1788	2.98	0.97	NA	NA	NA	NA
1789	3.34	0.8	NA	NA	NA	NA
1790	3.75	1.17	NA	NA	NA	NA
1791	3.83	1.43	NA	NA	NA	NA
1792	1.53	1.06	NA	NA	NA	NA
1793	1.47	1.1	NA	NA	NA	NA
1794	2.24	1.09	NA	NA	NA	NA
1795	2.86	0.77	NA	NA	NA	NA
1796	4.18	1.09	NA	NA	NA	NA
1797	4.8	1.31	NA	NA	NA	NA
1798	4.32	1.22	NA	NA	NA	NA
1799	4.82	1.65	NA	NA	NA	NA
1800	3.16	1.01	NA	NA	NA	NA
1801	4.57	1.15	NA	NA	NA	NA
1802	2.86	1.17	NA	NA	NA	NA
1803	3.44	1.13	NA	NA	NA	NA
1804	2.67	0.99	NA	NA	NA	NA
1805	4.56	1.32	NA	NA	NA	NA
1806	3.06	1.2	NA	NA	NA	NA
1807	2.7	1.23	NA	NA	NA	NA
1808	4	1	NA	NA	NA	NA
1809	3.64	1.73	NA	NA	NA	NA
1810	3.4	1.45	NA	NA	NA	NA
1811	2.75	1.56	NA	NA	NA	NA
1812	3.42	1.52	NA	NA	NA	NA
1813	2.02	1.05	NA	NA	NA	NA
1814	2.49	0.89	NA	NA	NA	NA
1815	2.26	0.86	NA	NA	NA	NA
1816	NA	0.9	NA	NA	NA	NA
1817	NA	0.94	NA	NA	NA	NA
1818	NA	0.86	NA	NA	NA	NA
1819	NA	0.65	NA	NA	NA	NA
1820	NA	0.8	NA	NA	NA	NA
1821	NA	1.22	NA	NA	NA	NA
1822	NA	1.11	NA	NA	NA	NA
1823	NA	0.83	NA	NA	NA	NA
1824	NA	1.16	NA	NA	NA	NA
1825	NA	1.07	NA	NA	NA	NA
1826	NA	0.54	NA	NA	NA	NA
1827	NA	1.23	NA	NA	NA	NA
1828	NA	0.82	NA	NA	NA	NA
1829	NA	1.51	NA	NA	NA	NA
1830	NA	1.08	NA	NA	NA	NA
1831	NA	1.09	NA	NA	NA	NA
1832	NA	1.34	NA	NA	NA	NA
1833	NA	1.71	NA	NA	NA	NA
1834	NA	1.14	NA	NA	NA	NA
1835	NA	0.87	NA	NA	NA	NA
1836	NA	1.14	NA	NA	NA	NA
