# Boswijk - Old Government House - AGAU - ITRDB NEWZ102
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13917
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13917.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz102-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz102-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz102.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz102.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-08-20
#--------------------
# File_Last_Modified_Date
#   Date: 2012-08-20
#--------------------
# Title
#   Study_Name: Boswijk - Old Government House - AGAU - ITRDB NEWZ102
#--------------------
# Investigators
#   Investigators: Boswijk, G.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Nature Climate Change
#   Published_Title: Multi-centennial tree-ring record of ENSO- related activity in New Zealand
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/nclimate1374
#   Full_Citation: Anthony M. Fowler, Gretel Boswijk, Andrew M. Lorrey, Joelle Gergis, Maryann Pirie, Shane P.J. McCloskey, Jonathan G. Palmer, and Jan Wunder. 2012. Multi-centennial tree-ring record of ENSO-related activity in New Zealand. 
Nature Climate Change 2: 172 - 176.
DOI: 10.1038/nclimate1374
#   Abstract: It is not known how global warming will affect the El Niño/Southern Oscillation (ENSO). The instrumental record is too short to discern centennial-scale trends and modelling results are inconclusive1, 2, 3, 4, 5. Proxy reconstructions indicate that ENSO activity was relatively high during the late twentieth century6, 7, 8, 9, 10, but whether this was unusual in the millennial context remains uncertain. Here we present insights into these issues derived from rings of the kauri tree (Agathis australis), a rare long-lived conifer endemic to the forests of northern New Zealand. Our results indicate that the twentieth century was the most ‘ENSO-active’ century of the past 500 years, but may not be unique in the context of the past 700 years, and that ENSO activity comparable to or elevated above that experienced during the late twentieth century is plausible under warmer-than-present conditions. We also find evidence that there may have been significant changes in the ENSO teleconnection to the New Zealand region during the fourteenth and fifteenth centuries, and of multi-decadal fluctuations in ENSO-related activity building up to the present day. Although these two features may delay the expression of increased ENSO activity in the New Zealand region, our results indicate that New Zealand climate is likely to be more dominated by ENSO-related inter-annual variability as the world continues to warm.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Old Government House
#   Location: New Zealand
#   Northernmost_Latitude: -36.85
#   Southernmost_Latitude: -36.85
#   Easternmost_Longitude: 174.7667
#   Westernmost_Longitude: 174.7667
#   Elevation_m: 39
#--------------------
# Data_Collection
#   Collection_Name: NEWZ102
#   First_Year: 1521
#   Last_Year: 1797
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Agathis australis (D. Don) Loudon
#   Common_Name: kauri pine
#   Tree_Species_Code: AGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OGH010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGH010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGH011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGH011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGH013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGH013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGH014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGH014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGH015_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGH015; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGH016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGH016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGH017_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGH017; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OGH010_raw	OGH011_raw	OGH013_raw	OGH014_raw	OGH015_raw	OGH016_raw	OGH017_raw
1638	NA	NA	NA	NA	0.78	NA	1.02
1639	NA	NA	NA	NA	0.95	NA	1.2
1640	NA	NA	NA	NA	0.74	NA	0.82
1641	NA	NA	NA	NA	1.25	NA	1.18
1642	NA	NA	NA	NA	0.69	NA	0.91
1643	NA	NA	NA	NA	0.95	NA	1.07
1644	NA	NA	NA	NA	0.81	NA	1.38
1645	NA	NA	NA	NA	0.88	NA	1.63
1646	NA	NA	NA	NA	0.87	NA	1.49
1647	NA	NA	NA	NA	0.87	NA	1.23
1648	NA	NA	NA	NA	0.76	NA	1.37
1649	NA	NA	NA	NA	1.45	NA	1.92
1650	NA	NA	NA	NA	1.63	NA	1.99
1651	NA	NA	NA	NA	1.83	NA	2.04
1652	NA	NA	NA	NA	1.69	NA	2.21
1653	NA	NA	NA	NA	1.68	NA	1.79
1654	NA	NA	NA	NA	1.46	NA	1.42
1655	NA	NA	NA	NA	1.28	NA	1.25
1656	NA	NA	NA	NA	1.21	NA	1.11
1657	NA	NA	NA	NA	1.78	NA	1.57
1658	NA	NA	NA	NA	1.73	NA	1.53
1659	NA	NA	NA	NA	1.91	NA	1.91
1660	NA	NA	NA	NA	1.76	NA	1.95
1661	NA	NA	NA	NA	1.53	NA	1.57
1662	NA	NA	NA	NA	1.09	NA	1.13
1663	NA	NA	NA	NA	1.53	NA	1.67
1664	NA	NA	NA	NA	1.42	NA	1.5
1665	NA	NA	NA	NA	1.63	NA	1.63
1666	NA	NA	NA	NA	0.8	NA	0.91
1667	NA	NA	NA	NA	1.27	NA	1.38
1668	1.84	NA	NA	NA	1.18	NA	1.22
1669	2.57	NA	NA	NA	1.36	NA	1.53
1670	2.05	NA	NA	NA	1.49	NA	1.38
1671	3.05	NA	NA	NA	1.99	NA	1.67
1672	2.3	NA	NA	NA	1.94	NA	1
1673	1.94	NA	NA	NA	2.16	NA	1.53
1674	1.89	NA	NA	NA	2.09	NA	1.14
1675	1.46	NA	NA	NA	1.65	NA	1.22
1676	1.48	NA	NA	NA	2.03	NA	1.25
1677	1.18	NA	NA	NA	1.15	NA	1.05
1678	1.19	NA	NA	NA	1.56	NA	1.36
1679	1.03	NA	NA	NA	1.56	NA	1.27
1680	0.99	NA	NA	NA	1.13	NA	0.89
1681	0.75	NA	NA	NA	0.93	NA	0.73
1682	1.2	NA	NA	NA	0.71	NA	0.72
1683	1.26	NA	NA	NA	1.14	NA	0.98
1684	0.85	NA	NA	NA	1.05	NA	0.86
1685	0.95	NA	NA	NA	0.88	NA	0.94
1686	0.75	NA	NA	NA	0.86	NA	0.86
1687	0.86	NA	NA	NA	1.01	NA	1.01
1688	1.04	NA	NA	NA	1.12	NA	1.01
1689	0.87	NA	NA	NA	1.05	NA	0.6
1690	1.25	NA	NA	NA	1.61	NA	0.99
1691	1.02	NA	NA	NA	2.17	NA	1.56
1692	1.09	NA	NA	NA	2.33	NA	1.79
1693	0.98	NA	NA	NA	1.88	NA	1.64
1694	1.38	NA	NA	NA	2.66	NA	2.35
1695	1.37	NA	NA	NA	2.74	NA	2.59
1696	1.11	NA	NA	NA	2.25	1.75	2.63
1697	0.97	NA	NA	NA	1.92	1.22	2.15
1698	0.92	NA	1.36	NA	NA	1.44	2.12
1699	0.58	NA	1.66	NA	NA	0.85	2.07
1700	1.25	NA	2.43	NA	NA	1.6	1.97
1701	0.71	NA	1.85	NA	NA	0.41	NA
1702	0.83	NA	2.03	NA	NA	0.81	NA
1703	0.94	NA	2.09	NA	NA	1.34	NA
1704	1.04	NA	1.79	NA	NA	0.82	NA
1705	0.98	NA	1.6	NA	NA	0.9	NA
1706	0.97	NA	1.75	NA	NA	1.02	NA
1707	0.8	NA	1.69	NA	NA	0.88	NA
1708	0.47	NA	1.98	NA	NA	0.98	NA
1709	0.67	NA	2.55	NA	NA	1.62	NA
1710	0.51	NA	2.77	NA	NA	1.8	NA
1711	0.65	NA	2.91	NA	NA	2.59	NA
1712	0.85	NA	2.14	NA	NA	2.42	NA
1713	0.68	NA	1.96	NA	NA	1.46	NA
1714	0.7	NA	1.83	NA	NA	1.96	NA
1715	0.98	NA	1.39	NA	NA	3.04	NA
1716	1.21	NA	1.87	NA	NA	2.4	NA
1717	1.16	1.83	1.93	NA	NA	2.86	NA
1718	1.04	1.19	1.75	NA	NA	2.39	NA
1719	1.19	1.15	1.55	NA	NA	2.34	NA
1720	1.08	1.15	1.58	NA	NA	1.48	NA
1721	0.63	0.86	1.18	NA	NA	2.29	NA
1722	0.9	1.2	1.07	NA	NA	1.9	NA
1723	0.82	1.03	1	NA	NA	1.42	NA
1724	0.45	0.32	0.55	NA	NA	0.59	NA
1725	0.96	1	0.9	NA	NA	2.17	NA
1726	0.58	1.83	1.53	NA	NA	2.29	NA
1727	0.66	1.05	1.77	NA	NA	1.56	NA
1728	0.84	1.32	2.03	NA	NA	1.36	NA
1729	0.48	1.47	0.98	NA	NA	1.32	NA
1730	0.58	0.92	1.1	NA	NA	0.99	NA
1731	0.5	1.64	1.15	NA	NA	1.58	NA
1732	0.42	1.25	1.33	NA	NA	1.5	NA
1733	0.83	3.14	2.25	NA	NA	2.78	NA
1734	0.42	2.22	3.17	NA	NA	2.7	NA
1735	0.34	1.43	1.59	NA	NA	2.23	NA
1736	0.62	1.14	2.54	NA	NA	1.85	NA
1737	0.92	1.74	2.19	NA	NA	1.31	NA
1738	0.44	1.12	1.86	NA	NA	0.85	NA
1739	0.47	1.18	1.7	NA	NA	1.12	NA
1740	0.4	0.95	1.16	NA	NA	0.94	NA
1741	0.45	1.21	1.23	NA	NA	1.29	NA
1742	0.34	2.04	1.37	NA	NA	1.72	NA
1743	0.19	1.05	1.06	NA	NA	0.9	NA
1744	0.66	2.09	1.61	NA	NA	1.95	NA
1745	0.25	1.28	1.35	NA	NA	1.13	NA
1746	0.56	1.65	2.38	NA	NA	1.28	NA
1747	0.54	1.68	2.69	NA	NA	1.45	NA
1748	0.54	1.42	1.78	NA	NA	1.19	NA
1749	0.57	1	3.01	NA	NA	0.77	NA
1750	0.48	0.94	2.46	NA	NA	0.64	NA
1751	0.52	1.23	1.83	NA	NA	1.14	NA
1752	0.34	1.55	2.68	NA	NA	1.39	NA
1753	0.25	1.75	1.7	NA	NA	1.48	NA
1754	0.25	0.95	1.74	NA	NA	0.86	NA
1755	0.41	1.54	1.49	NA	NA	1.4	NA
1756	0.21	1.82	1.45	NA	NA	1.55	NA
1757	0.39	1.19	1.5	NA	NA	1.15	NA
1758	0.44	1.72	2.16	NA	NA	1.39	NA
1759	0.68	1.13	1.62	NA	NA	1	NA
1760	0.78	1.32	1.53	NA	NA	1.23	NA
1761	0.79	1.26	1.5	NA	NA	1.26	NA
1762	0.79	1.35	1.38	NA	NA	1.34	NA
1763	0.99	1.26	1.28	NA	NA	1.09	NA
1764	NA	1.06	1.25	NA	NA	0.92	NA
1765	NA	0.97	1.47	NA	NA	0.97	NA
1766	NA	1.02	1.23	NA	NA	0.91	NA
1767	NA	1.6	1.25	NA	NA	NA	NA
1768	NA	1.62	1.22	NA	NA	NA	NA
1769	NA	1.88	2.11	NA	NA	NA	NA
1770	NA	1.31	1.44	NA	NA	NA	NA
1771	NA	0.9	1.48	NA	NA	NA	NA
1772	NA	1.08	1.4	NA	NA	NA	NA
1773	NA	2.72	1.49	NA	NA	NA	NA
1774	NA	2.75	1.53	NA	NA	NA	NA
1775	NA	2.15	1.28	NA	NA	NA	NA
1776	NA	2.63	1.32	NA	NA	NA	NA
1777	NA	2.79	2.09	NA	NA	NA	NA
1778	NA	2.08	1.34	NA	NA	NA	NA
1779	NA	2.16	1.94	NA	NA	NA	NA
1780	NA	1.7	1.35	NA	NA	NA	NA
1781	NA	NA	1.63	NA	NA	NA	NA
1782	NA	NA	1.13	NA	NA	NA	NA
1783	NA	NA	0.92	NA	NA	NA	NA
1784	NA	NA	1	NA	NA	NA	NA
1785	NA	NA	0.99	NA	NA	NA	NA
1786	NA	NA	1.28	NA	NA	NA	NA
1787	NA	NA	0.95	NA	NA	NA	NA
1788	NA	NA	1.42	NA	NA	NA	NA
1789	NA	NA	0.74	NA	NA	NA	NA
1790	NA	NA	0.84	NA	NA	NA	NA
1791	NA	NA	1.18	NA	NA	NA	NA
1792	NA	NA	0.58	NA	NA	NA	NA
1793	NA	NA	0.4	NA	NA	NA	NA
1794	NA	NA	0.53	NA	NA	NA	NA
1795	NA	NA	0.56	NA	NA	NA	NA
1796	NA	NA	1.2	NA	NA	NA	NA
1797	NA	NA	1.28	NA	NA	NA	NA
